quarter,actual,pred,naive,prior_year,ar1,feature,transform,lag,target,window
2Q25,3.3308,2.3740818302326114,3.0,4.0906,1.96930090444885,cpi_hotels_motels_nsa,diff,1,adr_exfx_na_pp,2022Q1+
3Q25,5.0474,4.478431178776418,3.3308,3.3314,2.2294183265481653,cpi_hotels_motels_nsa,diff,1,adr_exfx_na_pp,2022Q1+
4Q25,4.777,2.550116096199482,5.0474,3.4676,3.2019560757604637,cpi_hotels_motels_nsa,diff,1,adr_exfx_na_pp,2022Q1+
1Q26,6.3048,5.330745562215414,4.777,3.0,3.2684567650801943,cpi_hotels_motels_nsa,diff,1,adr_exfx_na_pp,2022Q1+
2Q26,6.7506,2.8802558887262886,6.3048,3.3308,4.326925124549172,cpi_hotels_motels_nsa,diff,1,adr_exfx_na_pp,2022Q1+
1Q24,2.2557752082862383,0.5537950791004392,0.8339628069705792,3.4765599528784485,0.5127528504234428,bea_hotels_price,level,0,residual_pricing_pp,2023Q1+
2Q24,3.234375616562978,1.3580431895283789,2.2557752082862383,2.4720399165943165,1.707737296555292,bea_hotels_price,level,0,residual_pricing_pp,2023Q1+
3Q24,2.083188605444465,2.1208207049022296,3.234375616562978,1.005193813553488,2.3181453938168577,bea_hotels_price,level,0,residual_pricing_pp,2023Q1+
4Q24,2.760245101599631,2.1882887663959405,2.083188605444465,0.8339628069705792,1.947989863654478,bea_hotels_price,level,0,residual_pricing_pp,2023Q1+
1Q25,2.231373644528559,2.2186167347320893,2.760245101599631,2.2557752082862383,2.226540426944484,bea_hotels_price,level,0,residual_pricing_pp,2023Q1+
2Q25,1.905622741315353,2.162868515544186,2.231373644528559,3.234375616562978,2.1014775348891215,bea_hotels_price,level,0,residual_pricing_pp,2023Q1+
3Q25,2.8222911901990337,2.084889843482165,1.905622741315353,2.083188605444465,2.0018695208600823,bea_hotels_price,level,0,residual_pricing_pp,2023Q1+
4Q25,3.69881318212152,2.2441107805013263,2.8222911901990337,2.760245101599631,2.278708711746652,bea_hotels_price,level,0,residual_pricing_pp,2023Q1+
1Q26,4.380588950682848,2.477492422584798,3.69881318212152,2.231373644528559,2.7422669668313455,bea_hotels_price,level,0,residual_pricing_pp,2023Q1+
2Q26,4.84932637648649,2.273247950639431,4.380588950682848,1.905622741315353,3.57963241916159,bea_hotels_price,level,0,residual_pricing_pp,2023Q1+
1Q24,2.0,0.21616422963839868,0.5,3.0,0.26315789473684187,bea_hotels_price,level,0,adr_exfx_yoy_pp,2023Q1+
2Q24,3.0,1.0862666358599433,2.0,2.0,1.3333333333333337,bea_hotels_price,level,0,adr_exfx_yoy_pp,2023Q1+
3Q24,2.0,1.856253743786694,3.0,0.5,2.0319148936170217,bea_hotels_price,level,0,adr_exfx_yoy_pp,2023Q1+
4Q24,2.0,1.8599478823500137,2.0,0.5,1.717105263157895,bea_hotels_price,level,0,adr_exfx_yoy_pp,2023Q1+
1Q25,1.0,1.8981757202628875,2.0,2.0,1.7584269662921352,bea_hotels_price,level,0,adr_exfx_yoy_pp,2023Q1+
2Q25,1.0,1.7538920779059866,1.0,3.0,1.3676470588235294,bea_hotels_price,level,0,adr_exfx_yoy_pp,2023Q1+
3Q25,2.0,1.5589631737083105,1.0,2.0,1.2952755905511815,bea_hotels_price,level,0,adr_exfx_yoy_pp,2023Q1+
4Q25,3.0,1.6535738463245377,2.0,2.0,1.6809210526315788,bea_hotels_price,level,0,adr_exfx_yoy_pp,2023Q1+
1Q26,4.0,1.8793863087180913,3.0,1.0,2.1301775147929005,bea_hotels_price,level,0,adr_exfx_yoy_pp,2023Q1+
2Q26,4.0,1.7609570111307724,4.0,1.0,3.1181818181818164,bea_hotels_price,level,0,adr_exfx_yoy_pp,2023Q1+
1Q24,2.0,3.075606195186132,0.5,3.0,1.1246132409563685,bea_hotels_price,level,0,adr_exfx_yoy_pp,2022Q1+
2Q24,3.0,2.6830944353721367,2.0,2.0,2.3022434504645823,bea_hotels_price,level,0,adr_exfx_yoy_pp,2022Q1+
3Q24,2.0,2.7949646844129497,3.0,0.5,3.0203734945596654,bea_hotels_price,level,0,adr_exfx_yoy_pp,2022Q1+
4Q24,2.0,3.2649855289431526,2.0,0.5,2.287345226937882,bea_hotels_price,level,0,adr_exfx_yoy_pp,2022Q1+
1Q25,1.0,2.786649270101923,2.0,2.0,2.2514690214614905,bea_hotels_price,level,0,adr_exfx_yoy_pp,2022Q1+
2Q25,1.0,2.0728056927566434,1.0,3.0,1.4725374224499266,bea_hotels_price,level,0,adr_exfx_yoy_pp,2022Q1+
3Q25,2.0,1.8171667919197312,1.0,2.0,1.4117596994984059,bea_hotels_price,level,0,adr_exfx_yoy_pp,2022Q1+
4Q25,3.0,1.829119100879581,2.0,2.0,2.117883217330461,bea_hotels_price,level,0,adr_exfx_yoy_pp,2022Q1+
1Q26,4.0,2.1587039224092606,3.0,1.0,2.8190339060403473,bea_hotels_price,level,0,adr_exfx_yoy_pp,2022Q1+
2Q26,4.0,3.7054581767476824,4.0,1.0,3.5217824484809004,bea_hotels_price,level,0,adr_exfx_yoy_pp,2022Q1+
1Q24,2.7792,0.0729821621953226,-0.2236,-1.8904,-0.8192686783021977,bea_hotels_price,level,0,adr_exfx_na_pp,2023Q1+
2Q24,4.0906,1.8642758007722793,2.7792,-0.871,7.689045325779507,bea_hotels_price,level,0,adr_exfx_na_pp,2023Q1+
3Q24,3.3314,2.6141241139607017,4.0906,-1.1632,5.902314904751951,bea_hotels_price,level,0,adr_exfx_na_pp,2023Q1+
4Q24,3.4676,1.0074019502262654,3.3314,-0.2236,3.678320122832291,bea_hotels_price,level,0,adr_exfx_na_pp,2023Q1+
1Q25,3.0,2.346229249346358,3.4676,2.7792,3.722124204433347,bea_hotels_price,level,0,adr_exfx_na_pp,2023Q1+
2Q25,3.3308,3.9180472006400375,3.0,4.0906,3.1851409167708673,bea_hotels_price,level,0,adr_exfx_na_pp,2023Q1+
3Q25,5.0474,4.089040039188675,3.3308,3.3314,3.464360154875057,bea_hotels_price,level,0,adr_exfx_na_pp,2023Q1+
4Q25,4.777,4.325273423049165,5.0474,3.4676,5.142202433670956,bea_hotels_price,level,0,adr_exfx_na_pp,2023Q1+
1Q26,6.3048,3.807000505325254,4.777,3.0,4.829498399236521,bea_hotels_price,level,0,adr_exfx_na_pp,2023Q1+
2Q26,6.7506,-0.5045990193512129,6.3048,3.3308,6.4289767213751805,bea_hotels_price,level,0,adr_exfx_na_pp,2023Q1+
1Q24,2.7792,0.15303930619015338,-0.2236,-1.8904,-0.45788124344345726,bea_hotels_price,level,0,adr_exfx_na_pp,2022Q1+
2Q24,4.0906,0.45851072316029173,2.7792,-0.871,2.0563289686471666,bea_hotels_price,level,0,adr_exfx_na_pp,2022Q1+
3Q24,3.3314,1.2553444005308734,4.0906,-1.1632,3.0930052099726435,bea_hotels_price,level,0,adr_exfx_na_pp,2022Q1+
4Q24,3.4676,2.470218894364239,3.3314,-0.2236,2.6517489567666948,bea_hotels_price,level,0,adr_exfx_na_pp,2022Q1+
1Q25,3.0,2.0819337052311755,3.4676,2.7792,2.8096571114049347,bea_hotels_price,level,0,adr_exfx_na_pp,2022Q1+
2Q25,3.3308,1.508838290856581,3.0,4.0906,2.53968813082097,bea_hotels_price,level,0,adr_exfx_na_pp,2022Q1+
3Q25,5.0474,1.6060445916132058,3.3308,3.3314,2.803396504663283,bea_hotels_price,level,0,adr_exfx_na_pp,2022Q1+
4Q25,4.777,2.013156444185987,5.0474,3.4676,4.005301064876131,bea_hotels_price,level,0,adr_exfx_na_pp,2022Q1+
1Q26,6.3048,2.5201098625378453,4.777,3.0,3.898123165357095,bea_hotels_price,level,0,adr_exfx_na_pp,2022Q1+
2Q26,6.7506,4.193417299331405,6.3048,3.3308,5.011552048348953,bea_hotels_price,level,0,adr_exfx_na_pp,2022Q1+
1Q24,2.2557752082862383,1.725312834301026,0.8339628069705792,3.4765599528784485,0.5127528504234428,bea_hotels_price,level,1,residual_pricing_pp,2023Q1+
2Q24,3.234375616562978,2.1596722096629057,2.2557752082862383,2.4720399165943165,1.707737296555292,bea_hotels_price,level,1,residual_pricing_pp,2023Q1+
3Q24,2.083188605444465,2.812852036484754,3.234375616562978,1.005193813553488,2.3181453938168577,bea_hotels_price,level,1,residual_pricing_pp,2023Q1+
4Q24,2.760245101599631,2.5018773343076948,2.083188605444465,0.8339628069705792,1.947989863654478,bea_hotels_price,level,1,residual_pricing_pp,2023Q1+
1Q25,2.231373644528559,2.3097162448079667,2.760245101599631,2.2557752082862383,2.226540426944484,bea_hotels_price,level,1,residual_pricing_pp,2023Q1+
2Q25,1.905622741315353,2.4482125178584817,2.231373644528559,3.234375616562978,2.1014775348891215,bea_hotels_price,level,1,residual_pricing_pp,2023Q1+
3Q25,2.8222911901990337,2.550247761678859,1.905622741315353,2.083188605444465,2.0018695208600823,bea_hotels_price,level,1,residual_pricing_pp,2023Q1+
4Q25,3.69881318212152,2.6583082546975905,2.8222911901990337,2.760245101599631,2.278708711746652,bea_hotels_price,level,1,residual_pricing_pp,2023Q1+
1Q26,4.380588950682848,2.888810911482442,3.69881318212152,2.231373644528559,2.7422669668313455,bea_hotels_price,level,1,residual_pricing_pp,2023Q1+
2Q26,4.84932637648649,3.008214320274791,4.380588950682848,1.905622741315353,3.57963241916159,bea_hotels_price,level,1,residual_pricing_pp,2023Q1+
1Q24,2.0,1.2166721231785156,0.5,3.0,0.26315789473684187,bea_hotels_price,level,1,adr_exfx_yoy_pp,2023Q1+
2Q24,3.0,1.8670605877165325,2.0,2.0,1.3333333333333337,bea_hotels_price,level,1,adr_exfx_yoy_pp,2023Q1+
3Q24,2.0,2.5723852984969597,3.0,0.5,2.0319148936170217,bea_hotels_price,level,1,adr_exfx_yoy_pp,2023Q1+
4Q24,2.0,2.3145220638740236,2.0,0.5,1.717105263157895,bea_hotels_price,level,1,adr_exfx_yoy_pp,2023Q1+
1Q25,1.0,1.926585699875767,2.0,2.0,1.7584269662921352,bea_hotels_price,level,1,adr_exfx_yoy_pp,2023Q1+
2Q25,1.0,1.9845428576270558,1.0,3.0,1.3676470588235294,bea_hotels_price,level,1,adr_exfx_yoy_pp,2023Q1+
3Q25,2.0,2.0232931563352086,1.0,2.0,1.2952755905511815,bea_hotels_price,level,1,adr_exfx_yoy_pp,2023Q1+
4Q25,3.0,2.056065250552815,2.0,2.0,1.6809210526315788,bea_hotels_price,level,1,adr_exfx_yoy_pp,2023Q1+
1Q26,4.0,2.265027307796483,3.0,1.0,2.1301775147929005,bea_hotels_price,level,1,adr_exfx_yoy_pp,2023Q1+
2Q26,4.0,2.4353597750142577,4.0,1.0,3.1181818181818164,bea_hotels_price,level,1,adr_exfx_yoy_pp,2023Q1+
1Q24,2.0,1.1648048908083792,0.5,3.0,1.1094731754470752,bea_hotels_price,level,1,adr_exfx_yoy_pp,2022Q1+
2Q24,3.0,1.0470429044048342,2.0,2.0,2.236641221374046,bea_hotels_price,level,1,adr_exfx_yoy_pp,2022Q1+
3Q24,2.0,1.2523009227722994,3.0,0.5,2.9302325581395343,bea_hotels_price,level,1,adr_exfx_yoy_pp,2022Q1+
4Q24,2.0,1.4732991723395201,2.0,0.5,2.2426960533059974,bea_hotels_price,level,1,adr_exfx_yoy_pp,2022Q1+
1Q25,1.0,2.398054391576861,2.0,2.0,2.2121415770609323,bea_hotels_price,level,1,adr_exfx_yoy_pp,2022Q1+
2Q25,1.0,1.7675758983863568,1.0,3.0,1.4791086350974922,bea_hotels_price,level,1,adr_exfx_yoy_pp,2022Q1+
3Q25,2.0,0.9871817722513107,1.0,2.0,1.417475728155341,bea_hotels_price,level,1,adr_exfx_yoy_pp,2022Q1+
4Q25,3.0,0.97148222295043,2.0,2.0,2.080645161290323,bea_hotels_price,level,1,adr_exfx_yoy_pp,2022Q1+
1Q26,4.0,1.205708409180971,3.0,1.0,2.74364406779661,bea_hotels_price,level,1,adr_exfx_yoy_pp,2022Q1+
2Q26,4.0,1.7412348847731163,4.0,1.0,3.4157658845241237,bea_hotels_price,level,1,adr_exfx_yoy_pp,2022Q1+
1Q24,2.7792,-2.1121626650145884,-0.2236,-1.8904,-0.8192686783021977,bea_hotels_price,level,1,adr_exfx_na_pp,2023Q1+
2Q24,4.0906,2.0908321799185403,2.7792,-0.871,7.689045325779507,bea_hotels_price,level,1,adr_exfx_na_pp,2023Q1+
3Q24,3.3314,3.629678858481533,4.0906,-1.1632,5.902314904751951,bea_hotels_price,level,1,adr_exfx_na_pp,2023Q1+
4Q24,3.4676,3.3506143630397385,3.3314,-0.2236,3.678320122832291,bea_hotels_price,level,1,adr_exfx_na_pp,2023Q1+
1Q25,3.0,1.5088388230318406,3.4676,2.7792,3.722124204433347,bea_hotels_price,level,1,adr_exfx_na_pp,2023Q1+
2Q25,3.3308,2.751230454089342,3.0,4.0906,3.1851409167708673,bea_hotels_price,level,1,adr_exfx_na_pp,2023Q1+
3Q25,5.0474,4.369446948031088,3.3308,3.3314,3.464360154875057,bea_hotels_price,level,1,adr_exfx_na_pp,2023Q1+
4Q25,4.777,4.875258289907057,5.0474,3.4676,5.142202433670956,bea_hotels_price,level,1,adr_exfx_na_pp,2023Q1+
1Q26,6.3048,4.884423882633554,4.777,3.0,4.829498399236521,bea_hotels_price,level,1,adr_exfx_na_pp,2023Q1+
2Q26,6.7506,4.481780239761254,6.3048,3.3308,6.4289767213751805,bea_hotels_price,level,1,adr_exfx_na_pp,2023Q1+
1Q24,2.7792,-1.367835265059002,-0.2236,-1.8904,-0.4430534567199266,bea_hotels_price,level,1,adr_exfx_na_pp,2022Q1+
2Q24,4.0906,-0.6946785163126036,2.7792,-0.871,1.9995725687235835,bea_hotels_price,level,1,adr_exfx_na_pp,2022Q1+
3Q24,3.3314,0.13686019552422463,4.0906,-1.1632,3.0461381455493646,bea_hotels_price,level,1,adr_exfx_na_pp,2022Q1+
4Q24,3.4676,0.8340949139985643,3.3314,-0.2236,2.6246069819397575,bea_hotels_price,level,1,adr_exfx_na_pp,2022Q1+
1Q25,3.0,1.9664940335327,3.4676,2.7792,2.792316357014182,bea_hotels_price,level,1,adr_exfx_na_pp,2022Q1+
2Q25,3.3308,1.679423927293625,3.0,4.0906,2.528931638512449,bea_hotels_price,level,1,adr_exfx_na_pp,2022Q1+
3Q25,5.0474,1.3352232943869524,3.3308,3.3314,2.795855034159125,bea_hotels_price,level,1,adr_exfx_na_pp,2022Q1+
4Q25,4.777,1.7171786063715486,5.0474,3.4676,4.018976533188055,bea_hotels_price,level,1,adr_exfx_na_pp,2022Q1+
1Q26,6.3048,2.0813670702516545,4.777,3.0,3.9244018124249616,bea_hotels_price,level,1,adr_exfx_na_pp,2022Q1+
2Q26,6.7506,2.667462845733551,6.3048,3.3308,5.105944925692047,bea_hotels_price,level,1,adr_exfx_na_pp,2022Q1+
1Q24,2.2557752082862383,1.9390106875223643,0.8339628069705792,3.4765599528784485,0.5127528504234428,bea_hotels_price,diff,0,residual_pricing_pp,2023Q1+
2Q24,3.234375616562978,2.036128312932097,2.2557752082862383,2.4720399165943165,1.707737296555292,bea_hotels_price,diff,0,residual_pricing_pp,2023Q1+
3Q24,2.083188605444465,2.384976717964257,3.234375616562978,1.005193813553488,2.3181453938168577,bea_hotels_price,diff,0,residual_pricing_pp,2023Q1+
4Q24,2.760245101599631,2.711909852720431,2.083188605444465,0.8339628069705792,1.947989863654478,bea_hotels_price,diff,0,residual_pricing_pp,2023Q1+
1Q25,2.231373644528559,2.070701855919288,2.760245101599631,2.2557752082862383,2.226540426944484,bea_hotels_price,diff,0,residual_pricing_pp,2023Q1+
2Q25,1.905622741315353,1.9985642079503452,2.231373644528559,3.234375616562978,2.1014775348891215,bea_hotels_price,diff,0,residual_pricing_pp,2023Q1+
3Q25,2.8222911901990337,2.244315446673989,1.905622741315353,2.083188605444465,2.0018695208600823,bea_hotels_price,diff,0,residual_pricing_pp,2023Q1+
4Q25,3.69881318212152,2.362834617610775,2.8222911901990337,2.760245101599631,2.278708711746652,bea_hotels_price,diff,0,residual_pricing_pp,2023Q1+
1Q26,4.380588950682848,2.6261269836322727,3.69881318212152,2.231373644528559,2.7422669668313455,bea_hotels_price,diff,0,residual_pricing_pp,2023Q1+
2Q26,4.84932637648649,3.8621275044693655,4.380588950682848,1.905622741315353,3.57963241916159,bea_hotels_price,diff,0,residual_pricing_pp,2023Q1+
1Q24,2.0,1.4928366648996816,0.5,3.0,0.26315789473684187,bea_hotels_price,diff,0,adr_exfx_yoy_pp,2023Q1+
2Q24,3.0,1.624738899504949,2.0,2.0,1.3333333333333337,bea_hotels_price,diff,0,adr_exfx_yoy_pp,2023Q1+
3Q24,2.0,1.989578524752973,3.0,0.5,2.0319148936170217,bea_hotels_price,diff,0,adr_exfx_yoy_pp,2023Q1+
4Q24,2.0,2.34736395790044,2.0,0.5,1.717105263157895,bea_hotels_price,diff,0,adr_exfx_yoy_pp,2023Q1+
1Q25,1.0,1.7175701055861605,2.0,2.0,1.7584269662921352,bea_hotels_price,diff,0,adr_exfx_yoy_pp,2023Q1+
2Q25,1.0,1.5358113428066917,1.0,3.0,1.3676470588235294,bea_hotels_price,diff,0,adr_exfx_yoy_pp,2023Q1+
3Q25,2.0,1.7184430811399207,1.0,2.0,1.2952755905511815,bea_hotels_price,diff,0,adr_exfx_yoy_pp,2023Q1+
4Q25,3.0,1.8095858706152776,2.0,2.0,1.6809210526315788,bea_hotels_price,diff,0,adr_exfx_yoy_pp,2023Q1+
1Q26,4.0,2.058331988277524,3.0,1.0,2.1301775147929005,bea_hotels_price,diff,0,adr_exfx_yoy_pp,2023Q1+
2Q26,4.0,3.3231003009687052,4.0,1.0,3.1181818181818164,bea_hotels_price,diff,0,adr_exfx_yoy_pp,2023Q1+
1Q24,2.0,3.062250732393705,0.5,3.0,1.1094731754470752,bea_hotels_price,diff,0,adr_exfx_yoy_pp,2022Q1+
2Q24,3.0,2.7907965602314384,2.0,2.0,2.236641221374046,bea_hotels_price,diff,0,adr_exfx_yoy_pp,2022Q1+
3Q24,2.0,2.3179459353648033,3.0,0.5,2.9302325581395343,bea_hotels_price,diff,0,adr_exfx_yoy_pp,2022Q1+
4Q24,2.0,0.9484499537907427,2.0,0.5,2.2426960533059974,bea_hotels_price,diff,0,adr_exfx_yoy_pp,2022Q1+
1Q25,1.0,3.326709106385338,2.0,2.0,2.2121415770609323,bea_hotels_price,diff,0,adr_exfx_yoy_pp,2022Q1+
2Q25,1.0,3.452732315662166,1.0,3.0,1.4791086350974922,bea_hotels_price,diff,0,adr_exfx_yoy_pp,2022Q1+
3Q25,2.0,2.392112726025703,1.0,2.0,1.417475728155341,bea_hotels_price,diff,0,adr_exfx_yoy_pp,2022Q1+
4Q25,3.0,2.139990057375213,2.0,2.0,2.080645161290323,bea_hotels_price,diff,0,adr_exfx_yoy_pp,2022Q1+
1Q26,4.0,1.7528250549314457,3.0,1.0,2.74364406779661,bea_hotels_price,diff,0,adr_exfx_yoy_pp,2022Q1+
2Q26,4.0,-0.6263350508064294,4.0,1.0,3.4157658845241237,bea_hotels_price,diff,0,adr_exfx_yoy_pp,2022Q1+
1Q24,2.7792,-1.0284692738608308,-0.2236,-1.8904,-0.8192686783021977,bea_hotels_price,diff,0,adr_exfx_na_pp,2023Q1+
2Q24,4.0906,-0.3041698896675102,2.7792,-0.871,7.689045325779507,bea_hotels_price,diff,0,adr_exfx_na_pp,2023Q1+
3Q24,3.3314,0.28414662898736065,4.0906,-1.1632,5.902314904751951,bea_hotels_price,diff,0,adr_exfx_na_pp,2023Q1+
4Q24,3.4676,0.5494129539663604,3.3314,-0.2236,3.678320122832291,bea_hotels_price,diff,0,adr_exfx_na_pp,2023Q1+
1Q25,3.0,1.1076611977860171,3.4676,2.7792,3.722124204433347,bea_hotels_price,diff,0,adr_exfx_na_pp,2023Q1+
2Q25,3.3308,1.3425772078068288,3.0,4.0906,3.1851409167708673,bea_hotels_price,diff,0,adr_exfx_na_pp,2023Q1+
3Q25,5.0474,1.5821896182841444,3.3308,3.3314,3.464360154875057,bea_hotels_price,diff,0,adr_exfx_na_pp,2023Q1+
4Q25,4.777,1.8901872294261686,5.0474,3.4676,5.142202433670956,bea_hotels_price,diff,0,adr_exfx_na_pp,2023Q1+
1Q26,6.3048,2.147404162661289,4.777,3.0,4.829498399236521,bea_hotels_price,diff,0,adr_exfx_na_pp,2023Q1+
2Q26,6.7506,3.0553602818844228,6.3048,3.3308,6.4289767213751805,bea_hotels_price,diff,0,adr_exfx_na_pp,2023Q1+
1Q24,2.7792,1.196986401021349,-0.2236,-1.8904,-0.4430534567199266,bea_hotels_price,diff,0,adr_exfx_na_pp,2022Q1+
2Q24,4.0906,1.2930385176620651,2.7792,-0.871,1.9995725687235835,bea_hotels_price,diff,0,adr_exfx_na_pp,2022Q1+
3Q24,3.3314,1.1087713614044696,4.0906,-1.1632,3.0461381455493646,bea_hotels_price,diff,0,adr_exfx_na_pp,2022Q1+
4Q24,3.4676,0.023478097515972296,3.3314,-0.2236,2.6246069819397575,bea_hotels_price,diff,0,adr_exfx_na_pp,2022Q1+
1Q25,3.0,2.7281463859106982,3.4676,2.7792,2.792316357014182,bea_hotels_price,diff,0,adr_exfx_na_pp,2022Q1+
2Q25,3.3308,3.0542286450644127,3.0,4.0906,2.528931638512449,bea_hotels_price,diff,0,adr_exfx_na_pp,2022Q1+
3Q25,5.0474,2.249350383238706,3.3308,3.3314,2.795855034159125,bea_hotels_price,diff,0,adr_exfx_na_pp,2022Q1+
4Q25,4.777,2.2685714331659708,5.0474,3.4676,4.018976533188055,bea_hotels_price,diff,0,adr_exfx_na_pp,2022Q1+
1Q26,6.3048,2.059419379378721,4.777,3.0,3.9244018124249616,bea_hotels_price,diff,0,adr_exfx_na_pp,2022Q1+
2Q26,6.7506,0.2411484233828367,6.3048,3.3308,5.105944925692047,bea_hotels_price,diff,0,adr_exfx_na_pp,2022Q1+
1Q24,2.2557752082862383,0.856828706061816,0.8339628069705792,3.4765599528784485,0.5127528504234428,bea_hotels_price,diff,1,residual_pricing_pp,2023Q1+
2Q24,3.234375616562978,1.978658340081885,2.2557752082862383,2.4720399165943165,1.707737296555292,bea_hotels_price,diff,1,residual_pricing_pp,2023Q1+
3Q24,2.083188605444465,2.204310818769068,3.234375616562978,1.005193813553488,2.3181453938168577,bea_hotels_price,diff,1,residual_pricing_pp,2023Q1+
4Q24,2.760245101599631,2.2419606257544906,2.083188605444465,0.8339628069705792,1.947989863654478,bea_hotels_price,diff,1,residual_pricing_pp,2023Q1+
1Q25,2.231373644528559,2.476250446118392,2.760245101599631,2.2557752082862383,2.226540426944484,bea_hotels_price,diff,1,residual_pricing_pp,2023Q1+
2Q25,1.905622741315353,2.185280409776124,2.231373644528559,3.234375616562978,2.1014775348891215,bea_hotels_price,diff,1,residual_pricing_pp,2023Q1+
3Q25,2.8222911901990337,2.1124629000573694,1.905622741315353,2.083188605444465,2.0018695208600823,bea_hotels_price,diff,1,residual_pricing_pp,2023Q1+
4Q25,3.69881318212152,2.2788012948079976,2.8222911901990337,2.760245101599631,2.278708711746652,bea_hotels_price,diff,1,residual_pricing_pp,2023Q1+
1Q26,4.380588950682848,2.4140503723064213,3.69881318212152,2.231373644528559,2.7422669668313455,bea_hotels_price,diff,1,residual_pricing_pp,2023Q1+
2Q26,4.84932637648649,2.6149874961357282,4.380588950682848,1.905622741315353,3.57963241916159,bea_hotels_price,diff,1,residual_pricing_pp,2023Q1+
1Q24,2.0,0.3443208884853113,0.5,3.0,0.26315789473684187,bea_hotels_price,diff,1,adr_exfx_yoy_pp,2023Q1+
2Q24,3.0,1.575271425238974,2.0,2.0,1.3333333333333337,bea_hotels_price,diff,1,adr_exfx_yoy_pp,2023Q1+
3Q24,2.0,1.82665095151273,3.0,0.5,2.0319148936170217,bea_hotels_price,diff,1,adr_exfx_yoy_pp,2023Q1+
4Q24,2.0,1.8931648137503423,2.0,0.5,1.717105263157895,bea_hotels_price,diff,1,adr_exfx_yoy_pp,2023Q1+
1Q25,1.0,2.0214390162329865,2.0,2.0,1.7584269662921352,bea_hotels_price,diff,1,adr_exfx_yoy_pp,2023Q1+
2Q25,1.0,1.7848860502751474,1.0,3.0,1.3676470588235294,bea_hotels_price,diff,1,adr_exfx_yoy_pp,2023Q1+
3Q25,2.0,1.6774107392886521,1.0,2.0,1.2952755905511815,bea_hotels_price,diff,1,adr_exfx_yoy_pp,2023Q1+
4Q25,3.0,1.727179085377857,2.0,2.0,1.6809210526315788,bea_hotels_price,diff,1,adr_exfx_yoy_pp,2023Q1+
1Q26,4.0,1.834294748007865,3.0,1.0,2.1301775147929005,bea_hotels_price,diff,1,adr_exfx_yoy_pp,2023Q1+
2Q26,4.0,2.0190640297069447,4.0,1.0,3.1181818181818164,bea_hotels_price,diff,1,adr_exfx_yoy_pp,2023Q1+
1Q24,2.0,4.543496620464634,0.5,3.0,0.5827160493827155,bea_hotels_price,diff,1,adr_exfx_yoy_pp,2022Q1+
2Q24,3.0,2.7354353034988015,2.0,2.0,1.5172261484098937,bea_hotels_price,diff,1,adr_exfx_yoy_pp,2022Q1+
3Q24,2.0,2.6960529152899406,3.0,0.5,2.0969875091844234,bea_hotels_price,diff,1,adr_exfx_yoy_pp,2022Q1+
4Q24,2.0,2.265268766781667,2.0,0.5,1.7538461538461534,bea_hotels_price,diff,1,adr_exfx_yoy_pp,2022Q1+
1Q25,1.0,1.326182731439852,2.0,2.0,1.7855946398659976,bea_hotels_price,diff,1,adr_exfx_yoy_pp,2022Q1+
2Q25,1.0,2.8425050747916494,1.0,3.0,1.3590504451038579,bea_hotels_price,diff,1,adr_exfx_yoy_pp,2022Q1+
3Q25,2.0,2.9193613828061777,1.0,2.0,1.3127962085308054,bea_hotels_price,diff,1,adr_exfx_yoy_pp,2022Q1+
4Q25,3.0,2.219300931463413,2.0,2.0,1.7232824427480917,bea_hotels_price,diff,1,adr_exfx_yoy_pp,2022Q1+
1Q26,4.0,2.12394842716433,3.0,1.0,2.1514886164623466,bea_hotels_price,diff,1,adr_exfx_yoy_pp,2022Q1+
2Q26,4.0,1.9551202139758592,4.0,1.0,2.6110208062418723,bea_hotels_price,diff,1,adr_exfx_yoy_pp,2022Q1+
1Q24,2.7792,-1.3627928218651602,-0.2236,-1.8904,-0.8192686783021977,bea_hotels_price,diff,1,adr_exfx_na_pp,2023Q1+
2Q24,4.0906,-0.1290029420695185,2.7792,-0.871,7.689045325779507,bea_hotels_price,diff,1,adr_exfx_na_pp,2023Q1+
3Q24,3.3314,0.5073616929936515,4.0906,-1.1632,5.902314904751951,bea_hotels_price,diff,1,adr_exfx_na_pp,2023Q1+
4Q24,3.4676,0.5656217973433422,3.3314,-0.2236,3.678320122832291,bea_hotels_price,diff,1,adr_exfx_na_pp,2023Q1+
1Q25,3.0,0.15399736652410456,3.4676,2.7792,3.722124204433347,bea_hotels_price,diff,1,adr_exfx_na_pp,2023Q1+
2Q25,3.3308,1.6491710068378456,3.0,4.0906,3.1851409167708673,bea_hotels_price,diff,1,adr_exfx_na_pp,2023Q1+
3Q25,5.0474,1.9993474464785923,3.3308,3.3314,3.464360154875057,bea_hotels_price,diff,1,adr_exfx_na_pp,2023Q1+
4Q25,4.777,1.9093556193971506,5.0474,3.4676,5.142202433670956,bea_hotels_price,diff,1,adr_exfx_na_pp,2023Q1+
1Q26,6.3048,2.018359714644199,4.777,3.0,4.829498399236521,bea_hotels_price,diff,1,adr_exfx_na_pp,2023Q1+
2Q26,6.7506,2.1097214490921385,6.3048,3.3308,6.4289767213751805,bea_hotels_price,diff,1,adr_exfx_na_pp,2023Q1+
1Q24,2.7792,2.791235835616557,-0.2236,-1.8904,-0.7834947118633131,bea_hotels_price,diff,1,adr_exfx_na_pp,2022Q1+
