method,object,target,window,horizon_q,prior_basis,spec_id,n,mae,rw_mae,bias,cov80,n_params,mae_ratio_seasonal_naive,rw_mae_ratio_seasonal_naive,mae_ratio_street,rw_mae_ratio_street,beats_seasonal_naive,rw_beats_seasonal_naive,survives_both_windows,rw_survives_both_windows,n_cmp_seasonal_naive,d_mean_seasonal_naive,t_nw1_seasonal_naive,p_nw1_seasonal_naive,k_better_seasonal_naive,p_sign_seasonal_naive,n_cmp_street,d_mean_street,t_nw1_street,p_nw1_street,k_better_street,p_sign_street,n_min_both_windows,w1_p_sign_seasonal_naive,survives_both_windows_n8,survives_both_windows_sig,is_oracle
guide-policy-margin,actual_given_guide,adj_ebitda_margin_pct,W2,2,full_sample,rw_hl4_pin,8,1.535158576610394,1.4945593470052885,0.6566128855975091,1.0,2,0.8920699715348489,0.898710678643831,,,True,True,True,True,8,-0.18573622491406555,-1.22949467186908,0.21888639431182044,5.0,0.36328125,0,,,,,,8,0.19384765625,True,False,False
guide-policy-margin,actual_given_guide,adj_ebitda_margin_pct,W2,2,full_sample,rw_hl4,8,1.535234666894782,1.4945977385337916,0.656688975881897,1.0,2,0.8921141870698837,0.8987337642956017,,,True,True,True,True,8,-0.18566013462967768,-1.22915959811401,0.21901197352238055,5.0,0.36328125,0,,,,,,8,0.19384765625,True,False,False
baselines-margin,guide_implied,adj_ebitda_margin_pct,W2,2,full_sample,guide_implied|adj_ebitda_margin_pct|h2|full_sample,4,1.5418716534298582,1.3373163396905103,-0.8424599122867509,1.0,4,0.6943158047422839,0.5762825259915348,,,True,True,True,True,4,-0.678834893790639,-1.1055005000599927,0.2689427778459823,3.0,0.3125,0,,,,,,4,0.34375,False,False,False
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,W2,2,full_sample,k4_ew,8,1.555582790603903,1.6584985979715787,0.1987415172713658,1.0,3,0.9039383402320036,0.9972908760695776,,,True,True,False,False,8,-0.16531201092055656,-0.7098852075328876,0.4777753242508851,5.0,0.36328125,0,,,,,,8,0.61279296875,False,False,False
guide-policy-margin,actual_given_guide,adj_ebitda_margin_pct,W2,2,full_sample,rw_hl4_revknown,8,1.579532713353656,1.4618998346873666,0.7877371086763181,1.0,2,0.9178554737654052,0.8790718114832672,,,True,True,True,True,8,-0.1413620881708036,-0.9553756825533758,0.3393877468894011,5.0,0.36328125,0,,,,,,8,0.19384765625,True,False,True
margin-ts,pct_rev_seasonal,adj_ebitda_margin_pct,W2,2,full_sample,drift_k8_rw,8,1.5815306692095477,1.6592057610603148,0.3025330316939461,1.0,7,0.9190164720170833,0.9977161084436974,,,True,True,False,False,8,-0.139364132314912,-0.7098852075328885,0.47777532425088465,5.0,0.36328125,0,,,,,,8,0.61279296875,False,False,False
margin-ts,pct_rev_seasonal,adj_ebitda_margin_pct,W2,2,full_sample,drift_k4_rw,8,1.615626633237229,1.6601349856648242,0.4389168878046825,1.0,7,0.9388293995693529,0.9982748711830992,,,True,True,False,False,8,-0.10526816828723054,-0.7098852075329048,0.47777532425087443,5.0,0.36328125,0,,,,,,8,0.61279296875,False,False,False
margin-ts,pct_rev_seasonal,adj_ebitda_margin_pct,W2,2,full_sample,drift_k4_rw_revknown,8,1.615626633237229,1.6601349856648242,0.4389168878046825,1.0,7,0.9388293995693529,0.9982748711830992,,,True,True,False,False,8,-0.10526816828723054,-0.7098852075329048,0.47777532425087443,5.0,0.36328125,0,,,,,,8,0.61279296875,False,False,True
margin-ts,incremental_margin,adj_ebitda_margin_pct,W2,2,full_sample,k8_ew,8,1.6266129891354262,1.512777260105671,0.8082334164087102,1.0,3,0.9452134945695032,0.9096655016013308,,,True,True,True,True,8,-0.09428181238903341,-0.31658809812945093,0.7515561679106837,5.0,0.36328125,0,,,,,,8,0.38720703125,True,False,False
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,W2,2,full_sample,k4_rw,8,1.633723039661425,1.6606281709019104,0.5113025135014562,1.0,3,0.9493450954783448,0.9985714340730284,,,True,True,False,False,8,-0.08717176186303466,-0.70988520753289,0.47777532425088376,5.0,0.36328125,0,,,,,,8,0.61279296875,False,False,False
margin-ts,incremental_margin,adj_ebitda_margin_pct,W2,2,full_sample,k8_median,8,1.6400157151690982,1.5258330893397156,0.8642766087498606,1.0,3,0.9530017254490428,0.9175162525097488,,,True,True,True,True,8,-0.08087908635536148,-0.2676582722748167,0.7889623720442624,5.0,0.36328125,0,,,,,,8,0.38720703125,True,False,False
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,W2,2,full_sample,k4_rw_shrink50,8,1.677308920592941,1.661816026242735,0.685646037227523,1.0,4,0.9746725477391716,0.9992857170365136,,,True,True,True,False,8,-0.043585880931518606,-0.7098852075329006,0.4777753242508771,5.0,0.36328125,0,,,,,,8,0.61279296875,False,False,False
margin-ts,pct_rev_seasonal,adj_ebitda_margin_pct,W2,2,full_sample,nodrift,8,1.7208948015244587,1.6630038815835602,0.859989560953597,1.0,2,0.9999999999999994,0.9999999999999988,,,True,True,False,True,8,-9.159339953157541e-16,-2.590652556828229e-09,0.9999999979329584,3.0,0.3125,0,,,,,,8,0.7734375,False,False,False
baselines-margin,seasonal_naive,adj_ebitda_margin_pct,W2,2,full_sample,seasonal_naive|adj_ebitda_margin_pct|h2|full_sample,8,1.7208948015244596,1.663003881583562,0.8599895609535952,1.0,1,1.0,1.0,,,False,False,False,False,8,0.0,0.0,1.0,0.0,,0,,,,,,8,,False,False,False
guide-policy-margin,actual_given_guide,adj_ebitda_margin_pct,W2,2,full_sample,nocushion,8,1.8807494852240187,2.1509218802556918,-1.6355460093702907,1.0,1,1.092890444876672,1.2933955861892033,,,False,False,False,False,8,0.15985468369955907,0.23589712129721038,0.813512502095517,4.0,0.63671875,0,,,,,,8,0.61279296875,False,False,False
guide-policy-margin,actual_given_guide,adj_ebitda_margin_pct,W2,2,full_sample,nocushion_pin,8,1.9328070053711932,2.1771876221256727,-1.6876035295174654,1.0,1,1.1231407077637812,1.309189741669448,,,False,False,False,False,8,0.21191220384673376,0.32130706898731987,0.7479776999295491,4.0,0.63671875,0,,,,,,8,0.61279296875,False,False,False
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,W2,2,full_sample,k2_ew,8,2.0362648949716964,1.7127572718871416,2.003860342468816,1.0,3,1.1832593678404195,1.0299177836291056,,,False,False,False,False,8,0.3153700934472366,0.8141811779623859,0.41554116646115435,3.0,0.85546875,0,,,,,,8,0.61279296875,False,False,False
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,W2,2,full_sample,k2_rw,8,2.04134723083162,1.716453000773401,2.014025014188664,1.0,3,1.1862126778599635,1.0321401048919638,,,False,False,False,False,8,0.32045242930716,0.8224532944370448,0.41081895814308744,3.0,0.85546875,0,,,,,,8,0.61279296875,False,False,False
cycle-flex,flex_margin,adj_ebitda_margin_pct,W2,2,full_sample,l0_eq,8,2.0681763806405367,1.933073626846793,0.4103565419398927,1.0,12,1.2018029102118484,1.1623987461809546,,,False,False,False,False,8,0.34728157911607704,0.7593803280181712,0.44762507779859684,2.0,0.96484375,0,,,,,,8,0.80615234375,False,False,False
driver-lines,margin_v2,adj_ebitda_margin_pct,W2,2,full_sample,c_mix_rw,8,2.1375506356852423,2.0700427518322564,0.1649465112860708,1.0,12,1.242115807306575,1.2447612268115091,,,False,False,False,False,8,0.41665583416078267,0.8551323083622577,0.39247790532192983,3.0,0.85546875,0,,,,,,8,0.61279296875,False,False,False
margin-ts,per_night_seasonal,adj_ebitda_margin_pct,W2,2,full_sample,g_k8_rw,8,2.1575361476196497,2.1861096347970648,-0.5859557697849191,1.0,7,1.2537292492884458,1.3145547397732986,,,False,False,False,False,8,0.43664134609519006,0.9292055594705679,0.35278256683341835,4.0,0.63671875,0,,,,,,8,0.61279296875,False,False,False
alt-augmented,margin_aug,adj_ebitda_margin_pct,W2,2,full_sample,best1_eq,8,2.1725473835388827,2.0684629921460287,0.2445065949581111,1.0,15,1.2624521740749786,1.2438112833364985,,,False,False,False,False,8,0.451652582014423,0.9283241009402088,0.3532394759695694,3.0,0.85546875,0,,,,,,8,0.61279296875,False,False,False
alt-augmented,margin_aug,adj_ebitda_margin_pct,W2,2,full_sample,none_eq,8,2.1871683212812907,2.091364766299317,0.2057868941700085,1.0,10,1.2709482993055596,1.2575826126802885,,,False,False,False,False,8,0.46627351975683107,0.9679032374649928,0.33309269732631774,3.0,0.85546875,0,,,,,,8,0.61279296875,False,False,False
driver-lines,margin_v2,adj_ebitda_margin_pct,W2,2,full_sample,b_elastic_eq,8,2.1871683212812907,2.091364766299317,0.2057868941700085,1.0,10,1.2709482993055596,1.2575826126802885,,,False,False,False,False,8,0.46627351975683107,0.9679032374649928,0.33309269732631774,3.0,0.85546875,0,,,,,,8,0.61279296875,False,False,False
alt-augmented,margin_aug,adj_ebitda_margin_pct,W2,2,full_sample,ridge_all_eq,8,2.1892840559599063,2.094057979616472,0.1996599349355894,1.0,37,1.2721777380119474,1.2592020997704751,,,False,False,False,False,8,0.46838925443544666,0.9725671911084167,0.3307684554330659,3.0,0.85546875,0,,,,,,8,0.61279296875,False,False,False
alt-augmented,margin_aug,adj_ebitda_margin_pct,W2,2,full_sample,best1_rw,8,2.2131376820389512,2.138297290204412,0.1453703649457152,1.0,15,1.2860389142197637,1.285804148675986,,,False,False,False,False,8,0.4922428805144916,1.0061698332860762,0.314333880805286,3.0,0.85546875,0,,,,,,8,0.61279296875,False,False,False
alt-augmented,margin_aug,adj_ebitda_margin_pct,W2,2,full_sample,none_rw,8,2.213570026142257,2.13968811924578,0.1419500855342805,1.0,10,1.2862901463711551,1.2866404840909362,,,False,False,False,False,8,0.49267522461779734,1.0070924181973406,0.3138903643285862,3.0,0.85546875,0,,,,,,8,0.61279296875,False,False,False
alt-augmented,margin_aug,adj_ebitda_margin_pct,W2,2,full_sample,surv_emp_computer_systems_design_rw,8,2.213570026142257,2.13968811924578,0.1419500855342805,1.0,11,1.2862901463711551,1.2866404840909362,,,False,False,False,False,8,0.49267522461779734,1.0070924181973406,0.3138903643285862,3.0,0.85546875,0,,,,,,8,0.61279296875,False,False,False
driver-lines,margin_v2,adj_ebitda_margin_pct,W2,2,full_sample,b_elastic_rw,8,2.213570026142257,2.13968811924578,0.1419500855342805,1.0,10,1.2862901463711551,1.2866404840909362,,,False,False,False,False,8,0.49267522461779734,1.0070924181973406,0.3138903643285862,3.0,0.85546875,0,,,,,,8,0.61279296875,False,False,False
alt-augmented,margin_aug,adj_ebitda_margin_pct,W2,2,full_sample,ridge_all_rw,8,2.217850060475912,2.14482392208296,0.1353271211385212,1.0,37,1.2887772445539514,1.2897287527919623,,,False,False,False,False,8,0.4969552589514525,1.0177021132843362,0.3088195426743021,3.0,0.85546875,0,,,,,,8,0.61279296875,False,False,False
driver-lines,margin_v2,adj_ebitda_margin_pct,W2,2,full_sample,d_steps_rw,8,2.2499096416661444,2.1720232704335576,0.0856112633985914,1.0,14,1.3074068442028273,1.3060843059279523,,,False,False,False,False,8,0.5290148401416848,1.1021745079017098,0.270385812296178,3.0,0.85546875,0,,,,,,8,0.61279296875,False,False,False
cycle-flex,flex_margin,adj_ebitda_margin_pct,W2,2,full_sample,l0_rw,8,2.346360154502656,2.2856882828649363,0.0180907877504421,1.0,12,1.36345356637961,1.3744335224812798,,,False,False,False,False,8,0.6254653529781957,1.5150666784731304,0.12975551908016159,3.0,0.85546875,0,,,,,,8,0.61279296875,False,False,False
driver-lines,margin_v2,adj_ebitda_margin_pct,W2,2,full_sample,a_unit_eq,8,2.354725979175253,2.2817711230464246,0.0705893868980984,1.0,7,1.3683148889108807,1.3720780500365723,,,False,False,False,False,8,0.6338311776507934,1.28608147630073,0.1984146281103134,3.0,0.85546875,0,,,,,,8,0.61279296875,False,False,False
driver-lines,margin_v2,adj_ebitda_margin_pct,W2,2,full_sample,a_unit_rw,8,2.382862699739964,2.321100063419878,0.0249270157206731,1.0,7,1.3846649415345422,1.395727387725432,,,False,False,False,False,8,0.661967898215504,1.3404239638843884,0.1801075491331543,3.0,0.85546875,0,,,,,,8,0.61279296875,False,False,False
margin-ts,per_night_seasonal,adj_ebitda_margin_pct,W2,2,full_sample,g_k4_rw,8,2.4601994111641425,2.6033325453563405,-1.1382264227830734,1.0,7,1.429604766650912,1.565439849050364,,,False,False,False,False,8,0.7393046096396829,1.5269269670098076,0.12677917300216657,3.0,0.85546875,0,,,,,,8,0.927001953125,False,False,False
cycle-flex,flex_margin,adj_ebitda_margin_pct,W2,2,full_sample,dl_rw,8,2.46167938190684,2.405845573924992,-0.064910413747679,1.0,22,1.4304647673560025,1.4466866858026055,,,False,False,False,False,8,0.74078458038238,1.863580592801839,0.06238062511637432,3.0,0.85546875,0,,,,,,8,0.61279296875,False,False,False
margin-ts,per_night_seasonal,adj_ebitda_margin_pct,W2,2,full_sample,g_k4_ew,8,2.5565550914119948,2.735680286192588,-1.3124666986542923,1.0,7,1.485596382270005,1.6450233920004995,,,False,False,False,False,8,0.8356602898875352,1.689152848473486,0.09119014229869093,2.0,0.96484375,0,,,,,,8,0.980712890625,False,False,False
margin-ts,per_night_seasonal,adj_ebitda_margin_pct,W2,2,full_sample,nogrowth,8,2.57431840064255,2.1473465525280084,2.3228064245034634,0.875,2,1.495918517716529,1.2912456647324484,,,False,False,False,False,8,0.8534235991180905,1.1862120077140774,0.23553858541049388,4.0,0.63671875,0,,,,,,8,0.38720703125,False,False,False
guide-policy-margin,actual_given_guide,adj_ebitda_margin_pct,W2,2,full_sample,equal,8,2.576080845722356,2.4058939491982736,2.5163121403537816,1.0,2,1.496942662294248,1.4467157748948305,,,False,False,False,False,8,0.8551860441978962,2.731518639161873,0.006304317483197375,2.0,0.96484375,0,,,,,,8,0.80615234375,False,False,False
margin-ts,sarima_margin,adj_ebitda_margin_pct,W2,2,full_sample,lines_aicc,8,2.7759821677205805,2.7219584386096844,-0.325702646705075,0.875,14,1.6131039301539345,1.6367721499349444,,,False,False,False,False,8,1.0550873661961209,2.661624561956952,0.007776456208802074,3.0,0.85546875,0,,,,,,8,0.61279296875,False,False,False
margin-ts,per_night_seasonal,adj_ebitda_margin_pct,W2,2,full_sample,g_k4_rw_nightsknown,8,2.8542930671190394,3.216099218409647,-1.2626929312573951,1.0,7,1.658609849126487,1.9339096282488415,,,False,False,False,False,8,1.1333982655945798,1.966801618444553,0.04920608593369802,3.0,0.85546875,0,,,,,,8,0.61279296875,False,False,True
baselines-margin,seasonal_naive_drift,adj_ebitda_margin_pct,W2,2,full_sample,seasonal_naive_drift|adj_ebitda_margin_pct|h2|full_sample,8,3.076840558171658,2.444410183630156,1.484977502130513,1.0,1,1.7879306483150683,1.469876415022264,,,False,False,False,False,8,1.3559457566471984,1.069794198170661,0.28471195440429486,4.0,0.63671875,0,,,,,,8,0.80615234375,False,False,False
margin-ts,sarima_margin,adj_ebitda_margin_pct,W2,2,full_sample,margin_aicc,8,3.498637337525243,3.06850191994368,1.160564773353836,0.75,4,2.033033823116884,1.8451561983257436,,,False,False,False,False,8,1.7777425360007832,1.4409970838960968,0.14958550662796766,4.0,0.63671875,0,,,,,,8,0.80615234375,False,False,False
baselines-margin,trailing4,adj_ebitda_margin_pct,W2,2,full_sample,trailing4|adj_ebitda_margin_pct|h2|full_sample,8,9.74148782051796,8.831302713318252,0.5699580714108445,0.875,2,5.660710818516294,5.310452255173825,,,False,False,False,False,8,8.020593018993498,7.048683037984729,1.8061108164602047e-12,1.0,0.99609375,0,,,,,,8,0.996826171875,False,False,False
baselines-margin,trailing4,adj_ebitda_margin_yoy_pp,W1,0,PIT,trailing4|adj_ebitda_margin_yoy_pp|h0|PIT,14,3.910997243384,2.7870980145734574,1.4192878693008373,0.9285714285714286,2,0.7074350147328545,0.8955950411920897,,,True,True,True,False,14,-1.6174218508573166,-1.154906551093461,0.24812869641510193,6.0,0.78802490234375,0,,,,,,10,0.78802490234375,False,False,False
baselines-margin,seasonal_naive_drift,adj_ebitda_margin_yoy_pp,W1,0,PIT,seasonal_naive_drift|adj_ebitda_margin_yoy_pp|h0|PIT,14,4.772891878210964,3.677590164539265,-1.3820003409181254,1.0,1,0.8633375648352445,1.181742262983252,,,True,False,False,False,14,-0.7555272160303506,-0.33176787693971904,0.7400645421861773,6.0,0.78802490234375,0,,,,,,10,0.78802490234375,False,False,False
baselines-margin,seasonal_naive,adj_ebitda_margin_yoy_pp,W1,0,PIT,seasonal_naive|adj_ebitda_margin_yoy_pp|h0|PIT,14,5.5284190942413165,3.1120069745625947,3.4335941545319404,1.0,1,1.0,1.0,,,False,False,False,False,14,0.0,0.0,1.0,0.0,,0,,,,,,10,,False,False,False
baselines-margin,trailing4,adj_ebitda_margin_yoy_pp,W1,0,full_sample,trailing4|adj_ebitda_margin_yoy_pp|h0|full_sample,14,3.910997243384,2.7870980145734574,1.4192878693008373,1.0,2,0.7074350147328545,0.8955950411920897,,,True,True,True,False,14,-1.6174218508573166,-1.154906551093461,0.24812869641510193,6.0,0.78802490234375,0,,,,,,10,0.78802490234375,False,False,False
baselines-margin,seasonal_naive_drift,adj_ebitda_margin_yoy_pp,W1,0,full_sample,seasonal_naive_drift|adj_ebitda_margin_yoy_pp|h0|full_sample,14,4.772891878210964,3.677590164539265,-1.3820003409181254,1.0,1,0.8633375648352445,1.181742262983252,,,True,False,False,False,14,-0.7555272160303506,-0.33176787693971904,0.7400645421861773,6.0,0.78802490234375,0,,,,,,10,0.78802490234375,False,False,False
baselines-margin,seasonal_naive,adj_ebitda_margin_yoy_pp,W1,0,full_sample,seasonal_naive|adj_ebitda_margin_yoy_pp|h0|full_sample,14,5.5284190942413165,3.1120069745625947,3.4335941545319404,1.0,1,1.0,1.0,,,False,False,False,False,14,0.0,0.0,1.0,0.0,,0,,,,,,10,,False,False,False
baselines-margin,trailing4,adj_ebitda_margin_yoy_pp,W1,1,PIT,trailing4|adj_ebitda_margin_yoy_pp|h1|PIT,13,3.827972227775503,2.882794141607163,1.522528693242757,1.0,2,0.907271116018226,1.0487521208109996,,,True,False,True,False,13,-0.3912431315489122,-0.5716030585937658,0.5675909228614073,6.0,0.70947265625,0,,,,,,9,0.70947265625,False,False,False
baselines-margin,seasonal_naive,adj_ebitda_margin_yoy_pp,W1,1,PIT,seasonal_naive|adj_ebitda_margin_yoy_pp|h1|PIT,13,4.219215359324415,2.7487850411953394,1.963250039637396,1.0,1,1.0,1.0,,,False,False,False,False,13,0.0,0.0,1.0,0.0,,0,,,,,,9,,False,False,False
baselines-margin,seasonal_naive_drift,adj_ebitda_margin_yoy_pp,W1,1,PIT,seasonal_naive_drift|adj_ebitda_margin_yoy_pp|h1|PIT,13,7.348665718409427,5.174204839775095,-3.4125419131758865,1.0,1,1.741713824151916,1.882360665614302,,,False,False,False,False,13,3.12945035908501,1.2848223637677423,0.19885436553379954,3.0,0.98876953125,0,,,,,,9,0.98876953125,False,False,False
baselines-margin,trailing4,adj_ebitda_margin_yoy_pp,W1,1,full_sample,trailing4|adj_ebitda_margin_yoy_pp|h1|full_sample,13,3.827972227775503,2.882794141607163,1.522528693242757,1.0,2,0.907271116018226,1.0487521208109996,,,True,False,True,False,13,-0.3912431315489122,-0.5716030585937658,0.5675909228614073,6.0,0.70947265625,0,,,,,,9,0.70947265625,False,False,False
baselines-margin,seasonal_naive,adj_ebitda_margin_yoy_pp,W1,1,full_sample,seasonal_naive|adj_ebitda_margin_yoy_pp|h1|full_sample,13,4.219215359324415,2.7487850411953394,1.963250039637396,1.0,1,1.0,1.0,,,False,False,False,False,13,0.0,0.0,1.0,0.0,,0,,,,,,9,,False,False,False
baselines-margin,seasonal_naive_drift,adj_ebitda_margin_yoy_pp,W1,1,full_sample,seasonal_naive_drift|adj_ebitda_margin_yoy_pp|h1|full_sample,13,7.348665718409427,5.174204839775095,-3.4125419131758865,1.0,1,1.741713824151916,1.882360665614302,,,False,False,False,False,13,3.12945035908501,1.2848223637677423,0.19885436553379954,3.0,0.98876953125,0,,,,,,9,0.98876953125,False,False,False
baselines-margin,seasonal_naive,adj_ebitda_margin_yoy_pp,W1,2,PIT,seasonal_naive|adj_ebitda_margin_yoy_pp|h2|PIT,12,3.0471575558819923,2.3956859109918374,0.6031951262210545,1.0,1,1.0,1.0,,,False,False,False,False,12,0.0,0.0,1.0,0.0,,0,,,,,,8,,False,False,False
baselines-margin,trailing4,adj_ebitda_margin_yoy_pp,W1,2,PIT,trailing4|adj_ebitda_margin_yoy_pp|h2|PIT,12,3.3238270112881367,2.820180825900539,1.6897684750794737,0.9166666666666669,2,1.0907959140058523,1.177191389305686,,,False,False,False,False,12,0.27666945540614485,0.41440940349478533,0.678574303385989,7.0,0.38720703125,0,,,,,,8,0.38720703125,False,False,False
baselines-margin,seasonal_naive_drift,adj_ebitda_margin_yoy_pp,W1,2,PIT,seasonal_naive_drift|adj_ebitda_margin_yoy_pp|h2|PIT,12,10.382489066652038,6.934622293346116,-5.210030091852011,0.8333333333333335,1,3.4072701776153664,2.894629158826215,,,False,False,False,False,12,7.335331510770049,2.5983308178586726,0.009367819463715676,1.0,0.999755859375,0,,,,,,8,0.999755859375,False,False,False
baselines-margin,seasonal_naive,adj_ebitda_margin_yoy_pp,W1,2,full_sample,seasonal_naive|adj_ebitda_margin_yoy_pp|h2|full_sample,12,3.0471575558819923,2.3956859109918374,0.6031951262210545,1.0,1,1.0,1.0,,,False,False,False,False,12,0.0,0.0,1.0,0.0,,0,,,,,,8,,False,False,False
