source,series,freq,period,value,unit
ine_es,ine_rtapi_rural_EOT12770,M,2023-04,162.54,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2023-03,160.76,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2023-02,158.7,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2023-01,180.49,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2022-12,161.99,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2022-11,162.92,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2022-10,157.32,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2022-09,158.71,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2022-08,159.17,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2022-07,161.95,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2022-06,159.94,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2022-05,155.96,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2022-04,154.37,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2022-03,153.29,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2022-02,149.39,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2022-01,168.52,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2021-12,153.46,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2021-11,156.36,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2021-10,148.02,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2021-09,149.15,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2021-08,151.45,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2021-07,151.44,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2021-06,150.29,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2021-05,144.64,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2021-04,141.83,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2021-03,142.67,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2021-02,139.24,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2021-01,150.69,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2020-12,141.12,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2020-11,141.96,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2020-10,140.9,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2020-09,141.66,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2020-08,146.02,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2020-07,146.15,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2020-06,144.96,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2020-04,141.42,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2020-03,142.1,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2020-02,139.38,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2020-01,150.63,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2019-12,144.84,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2019-11,144.59,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2019-10,143.07,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2019-09,144.81,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2019-08,145.71,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2019-07,147.04,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2019-06,147.9,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2019-05,142.86,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2019-04,141.42,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2019-03,140.48,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2019-02,137.93,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2019-01,148.41,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2018-12,143.11,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2018-11,142.58,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2018-10,141.05,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2018-09,141.81,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2018-08,141.68,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2018-07,143.04,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2018-06,144.82,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2018-05,141.6,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2018-04,139.85,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2018-03,139.38,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2018-02,135.84,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2018-01,145.69,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2017-12,139.89,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2017-11,139.68,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2017-10,138.13,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2017-09,140.15,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2017-08,138.35,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2017-07,139.99,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2017-06,142.17,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2017-05,139.8,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2017-04,138.06,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2017-03,136.39,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2017-02,132.14,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2017-01,141.66,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2016-12,135.7,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2016-11,136.38,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2016-10,134.2,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2016-09,134.69,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2016-08,134.28,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2016-07,135.95,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2016-06,138.26,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2016-05,136.72,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2016-04,134.45,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2016-03,135.14,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2016-02,128.44,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2016-01,137.64,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2015-12,133.16,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2015-11,134.02,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2015-10,131.98,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2015-09,132.61,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2015-08,130.67,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2015-07,131.81,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2015-06,134.62,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2015-05,133.33,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2015-04,131.36,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2015-03,130.77,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2015-02,126.68,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2015-01,134.78,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2014-12,130.97,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2014-11,131.64,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2014-10,129.35,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2014-09,130.39,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2014-08,129.77,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2014-07,130.9,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2014-06,134.31,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2014-05,131.06,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2014-04,130.37,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2014-03,129.39,index_or_rate
ine_es,ine_rtapi_rural_EOT12770,M,2014-02,125.13,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2026-07,2.0,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2026-06,1.3,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2026-05,0.28,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2026-04,1.19,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2026-03,1.14,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2026-02,0.22,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2026-01,1.43,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2025-12,7.58,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2025-11,7.02,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2025-10,6.52,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2025-09,10.78,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2025-08,8.92,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2025-07,8.71,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2025-06,10.0,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2025-05,8.81,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2025-04,9.13,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2025-03,7.5,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2025-02,11.12,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2025-01,9.24,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2024-12,3.83,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2024-11,3.86,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2024-10,4.8,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2024-09,4.43,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2024-08,4.25,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2024-07,4.61,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2024-06,6.66,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2024-05,5.73,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2024-04,2.89,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2024-03,5.15,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2024-02,4.57,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2024-01,3.84,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2023-12,4.58,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2023-11,4.91,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2023-10,4.37,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2023-09,5.88,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2023-08,5.55,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2023-07,5.21,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2023-06,4.2,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2023-05,6.03,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2023-04,5.3,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2023-03,4.87,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2023-02,6.24,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2023-01,7.1,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2022-12,5.56,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2022-11,4.19,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2022-10,6.28,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2022-09,6.41,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2022-08,5.1,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2022-07,6.94,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2022-06,6.42,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2022-05,7.82,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2022-04,8.84,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2022-03,7.44,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2022-02,7.29,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2022-01,11.83,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2021-12,8.74,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2021-11,10.14,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2021-10,5.05,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2021-09,5.29,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2021-08,3.72,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2021-07,3.62,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2021-06,3.68,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2021-04,0.28,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2021-03,0.4,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2021-02,-0.09,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2021-01,0.04,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2020-12,-2.57,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2020-11,-1.81,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2020-10,-1.52,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2020-09,-2.17,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2020-08,0.21,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2020-07,-0.61,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2020-06,-1.99,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2020-04,0.0,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2020-03,1.15,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2020-02,1.05,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2020-01,1.5,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2019-12,1.21,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2019-11,1.41,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2019-10,1.43,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2019-09,2.12,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2019-08,2.85,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2019-07,2.8,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2019-06,2.12,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2019-05,0.89,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2019-04,1.13,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2019-03,0.79,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2019-02,1.54,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2019-01,1.87,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2018-12,2.31,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2018-11,2.08,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2018-10,2.11,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2018-09,1.18,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2018-08,2.41,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2018-07,2.18,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2018-06,1.87,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2018-05,1.29,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2018-04,1.3,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2018-03,2.19,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2018-02,2.8,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2018-01,2.84,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2017-12,3.09,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2017-11,2.42,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2017-10,2.92,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2017-09,4.06,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2017-08,3.03,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2017-07,2.97,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2017-06,2.83,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2017-05,2.25,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2017-04,2.68,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2017-03,0.92,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2017-02,2.88,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2017-01,2.92,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2016-12,1.91,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2016-11,1.76,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2016-10,1.68,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2016-09,1.57,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2016-08,2.76,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2016-07,3.14,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2016-06,2.7,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2016-05,2.55,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2016-04,2.35,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2016-03,3.34,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2016-02,1.39,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2016-01,2.12,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2015-12,1.67,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2015-11,1.81,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2015-10,2.04,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2015-09,1.7,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2015-08,0.7,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2015-07,0.7,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2015-06,0.23,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2015-05,1.73,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2015-04,0.77,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2015-03,1.07,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2015-02,1.24,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2015-01,0.47,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2014-12,2.6,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2014-11,1.83,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2014-10,1.65,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2014-09,1.49,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2014-08,1.47,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2014-07,1.38,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2014-06,2.17,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2014-05,1.26,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2014-04,1.31,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2014-03,-0.4,index_or_rate
ine_es,ine_rtapi_rural_EOT12771,M,2014-02,0.02,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2026-07,226.41,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2026-06,211.18,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2026-05,180.57,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2026-04,161.96,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2026-03,168.85,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2026-02,187.02,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2026-01,190.54,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2025-12,172.09,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2025-11,164.44,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2025-10,166.62,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2025-09,179.76,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2025-08,216.45,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2025-07,212.92,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2025-06,206.89,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2025-05,172.56,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2025-04,155.35,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2025-03,157.95,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2025-02,175.11,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2025-01,180.51,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2024-12,168.06,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2024-11,160.99,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2024-10,161.87,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2024-09,174.12,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2024-08,209.53,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2024-07,204.08,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2024-06,195.9,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2024-05,167.72,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2024-04,148.04,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2024-03,158.73,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2024-02,169.42,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2024-01,169.68,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2023-12,160.0,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2023-11,155.81,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2023-10,154.74,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2023-09,164.48,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2023-08,199.35,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2023-07,193.27,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2023-06,187.33,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2023-05,158.9,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2023-04,143.6,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2023-03,146.9,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2023-02,164.32,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2023-01,168.02,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2022-12,154.85,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2022-11,151.59,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2022-10,148.43,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2022-09,156.61,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2022-08,183.69,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2022-07,178.45,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2022-06,180.14,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2022-05,153.0,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2022-04,138.27,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2022-03,140.45,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2022-02,157.53,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2022-01,159.77,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2021-12,144.38,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2021-11,145.01,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2021-10,143.25,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2021-09,149.29,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2021-08,178.66,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2021-07,170.18,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2021-06,170.76,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2021-05,150.78,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2021-04,139.82,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2021-03,140.12,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2021-02,152.97,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2021-01,155.93,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2020-12,142.78,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2020-11,144.6,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2020-10,141.88,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2020-09,146.34,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2020-08,171.48,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2020-07,168.4,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2020-06,168.07,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2020-04,142.9,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2020-03,144.03,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2020-02,155.11,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2020-01,156.25,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2019-12,142.93,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2019-11,144.56,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2019-10,138.53,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2019-09,140.59,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2019-08,169.2,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2019-07,169.15,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2019-06,162.88,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2019-05,147.87,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2019-04,142.9,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2019-03,141.9,index_or_rate
ine_es,ine_tcpi_campsite_EOT16056,M,2019-02,152.36,index_or_rate
