feature,label,source,country,asset_class,transform,lag,target,window,n,first_q,last_q,pearson_r,p,spearman_r,perm_p,knowable_before_print,target_basis,wf_n,wf_rmse,wf_rmse_naive,wf_rmse_prior,wf_rmse_ar1,wf_ratio_vs_naive,wf_ratio_vs_prior,wf_ratio_vs_ar1,sign_acc,wf_first_q,wf_last_q,jk_ratio_min,jk_ratio_max,jk_n_below_1,n_tests_on_target,p_bonferroni,flagged_r,beats_naive,beats_naive_and_ar1,survivor_j2,beats_short,beats_long,has_long,beats_both_windows
hicp_CP11201_EU27_2020_RCH_A,"HICP hotels, motels, inns, EU27_2020",eurostat_hicp,EU27_2020,hotel,diff,0,adr_exfx_emea_pp,2023Q1+,14,1Q23,2Q26,-0.4826429763110155,0.08046237694319122,-0.58712524636583,0.07092907092907093,"yes: Sep flash ~1 Oct, final ~16 Oct","disclosed-chained from 1Q23, modelled 2022",10,1.782774726016883,1.0026738781877187,3.012366072541649,0.9954641664919381,1.7780205157425226,0.5918187508043096,1.790897940906767,0.5,1Q24,2Q26,1.5552985154925698,2.192033753609924,0,672.0,1.0,False,False,False,False,False,False,True,False
hicp_CP11201_FR_RCH_A,"HICP hotels, motels, inns, FR",eurostat_hicp,FR,hotel,level,0,adr_exfx_emea_pp,2023Q1+,14,1Q23,2Q26,0.6826125115353472,0.007142427374180238,0.27905192317767585,0.01998001998001998,"yes: Sep flash ~1 Oct, final ~16 Oct","disclosed-chained from 1Q23, modelled 2022",10,1.7842560392771547,1.0026738781877187,3.012366072541649,0.9954641664919381,1.7794978787141693,0.5923104949099727,1.7923860037724468,0.6,1Q24,2Q26,1.0561255359869655,2.243939124884562,0,672.0,1.0,True,False,False,False,False,False,True,False
ine_hotel_revpar_EOT16471,"INE Spain hotel RevPAR, national y/y",ine_es,ES,hotel,diff,1,adr_exfx_emea_pp,2023Q1+,14,1Q23,2Q26,-0.506446377831383,0.06460226059943937,-0.24333327701093335,0.1088911088911089,yes: Sep release ~23 Oct,"disclosed-chained from 1Q23, modelled 2022",10,1.786842569436842,1.0026738781877187,3.012366072541649,0.9954641664919381,1.7820775112506848,0.5931691323057606,1.7949843194594919,0.4,1Q24,2Q26,1.5872263911187139,2.1363680406910768,0,672.0,1.0,False,False,False,False,False,False,True,False
hicp_CP112_EU27_2020_RCH_A,"HICP accommodation services, EU27_2020",eurostat_hicp,EU27_2020,"accommodation, all",diff,1,adr_exfx_emea_pp,2023Q1+,14,1Q23,2Q26,-0.6626768716778874,0.00980299965096958,-0.49390685350728086,0.006993006993006993,"yes: Sep flash ~1 Oct, final ~16 Oct","disclosed-chained from 1Q23, modelled 2022",10,1.801789027013816,1.0026738781877187,3.012366072541649,0.9954641664919381,1.7969841103973474,0.5981308325828997,1.8099988805859322,0.3,1Q24,2Q26,1.4388177912107882,2.3139510073178324,0,672.0,1.0,True,False,False,False,False,False,True,False
sppi_I55_ES_PCH_SM,"SPPI accommodation I55, ES",eurostat_sppi,ES,"accommodation (NACE I55, producer price)",level,0,adr_exfx_emea_pp,2023Q1+,13,1Q23,1Q26,0.7565461499855758,0.0027607203421410233,0.8444601516107212,0.000999000999000999,no: 3Q26 publishes Dec 2026,"disclosed-chained from 1Q23, modelled 2022",9,1.819237007935628,1.0029705357364969,3.1045395713374306,1.0339878057763912,1.8138489049428894,0.5859925332347764,1.7594375850202761,0.3333333333333333,1Q24,1Q26,1.6458543541507764,2.311964834271121,0,672.0,1.0,True,False,False,False,False,False,True,False
hicp_CP112_EA_RCH_A,"HICP accommodation services, EA",eurostat_hicp,EA,"accommodation, all",level,1,adr_exfx_emea_pp,2023Q1+,14,1Q23,2Q26,0.7830074220753991,0.000927201161153508,0.7746481387412282,0.000999000999000999,"yes: Sep flash ~1 Oct, final ~16 Oct","disclosed-chained from 1Q23, modelled 2022",10,1.8335017126327653,1.0026738781877187,3.012366072541649,0.9954641664919381,1.8286122262871005,0.6086583331772056,1.8418560650898268,0.4,1Q24,2Q26,1.5409505121009315,2.355310777322615,0,672.0,0.6230791802951574,True,False,False,False,False,False,True,False
hicp_CP11202_PL_RCH_A,"HICP holiday centres, camping, hostels, PL",eurostat_hicp,PL,other accommodation,level,0,adr_exfx_emea_pp,2022Q1+,18,1Q22,2Q26,0.8230434537008764,2.729619949070994e-05,0.8544136998797282,0.000999000999000999,"yes: Sep flash ~1 Oct, final ~16 Oct","disclosed-chained from 1Q23, modelled 2022",10,1.8373138027828506,1.0026738781877187,3.012366072541649,1.5470623818472213,1.832414150554815,0.6099238135531909,1.1876145553930824,0.4,1Q24,2Q26,1.5591206267796485,2.3574425410315096,0,672.0,0.01834304605775708,True,False,False,False,False,False,True,False
sppi_I55_IE_PCH_SM,"SPPI accommodation I55, IE",eurostat_sppi,IE,"accommodation (NACE I55, producer price)",level,0,adr_exfx_emea_pp,2023Q1+,13,1Q23,1Q26,0.6884786684801638,0.009267948739719926,0.6695965185432282,0.003996003996003996,no: 3Q26 publishes Dec 2026,"disclosed-chained from 1Q23, modelled 2022",9,1.8472849398583906,1.0029705357364969,3.1045395713374306,1.0339878057763912,1.8418137662457856,0.5950270233027125,1.7865635644235847,0.4444444444444444,1Q24,1Q26,1.4355359034504187,2.3739980912801535,0,672.0,1.0,True,False,False,False,False,False,True,False
sppi_I55_NO_PCH_SM,"SPPI accommodation I55, NO",eurostat_sppi,NO,"accommodation (NACE I55, producer price)",diff,1,adr_exfx_emea_pp,2023Q1+,14,1Q23,2Q26,-0.4683591285306592,0.09119789462008171,-0.3884402770633248,0.1108891108891109,no: 3Q26 publishes Dec 2026,"disclosed-chained from 1Q23, modelled 2022",10,1.8585673918769137,1.0026738781877187,3.012366072541649,0.9954641664919381,1.8536110616905452,0.6169792605281764,1.867035956127473,0.6,1Q24,2Q26,1.5906559976962367,2.3211284840340647,0,672.0,1.0,False,False,False,False,False,False,True,False
hicp_CP11202_PL_RCH_A,"HICP holiday centres, camping, hostels, PL",eurostat_hicp,PL,other accommodation,level,1,adr_exfx_emea_pp,2022Q1+,17,2Q22,2Q26,0.7053678231895961,0.001561105747036886,0.8021285823899066,0.001998001998001998,"yes: Sep flash ~1 Oct, final ~16 Oct","disclosed-chained from 1Q23, modelled 2022",10,1.879763597368196,1.0026738781877187,3.012366072541649,1.5470623818472213,1.8747507422510814,0.6240156581574322,1.2150535230025588,0.3,1Q24,2Q26,1.4658118549942596,2.4137901126263794,0,672.0,1.0,True,False,False,False,False,False,True,False
ine_hotel_adr_EOT16415,"INE Spain hotel ADR, national y/y",ine_es,ES,hotel,level,0,adr_exfx_emea_pp,2023Q1+,14,1Q23,2Q26,0.749254321137994,0.0020387546758504353,0.6942811848660575,0.000999000999000999,yes: Sep release ~23 Oct,"disclosed-chained from 1Q23, modelled 2022",10,1.88098553782639,1.0026738781877187,3.012366072541649,0.9954641664919381,1.8759694241024552,0.6244212995797455,1.8895562503822414,0.2,1Q24,2Q26,1.4399704103294748,2.335261576885551,0,672.0,1.0,True,False,False,False,False,False,True,False
hicp_CP11202_PL_RCH_A,"HICP holiday centres, camping, hostels, PL",eurostat_hicp,PL,other accommodation,level,1,adr_exfx_emea_pp,2023Q1+,14,1Q23,2Q26,0.7190088744345706,0.0037562082339578826,0.7676787519445746,0.001998001998001998,"yes: Sep flash ~1 Oct, final ~16 Oct","disclosed-chained from 1Q23, modelled 2022",10,1.8994180208400253,1.0026738781877187,3.012366072541649,0.9954641664919381,1.89435275233571,0.6305402381714562,1.9080727210238642,0.5,1Q24,2Q26,1.559441485715607,2.4402378287357984,0,672.0,1.0,True,False,False,False,False,False,True,False
ine_hotel_adr_EOT16415,"INE Spain hotel ADR, national y/y",ine_es,ES,hotel,level,1,adr_exfx_emea_pp,2023Q1+,14,1Q23,2Q26,0.4335287499471874,0.12147225257247535,0.6786542771681078,0.15584415584415584,yes: Sep release ~23 Oct,"disclosed-chained from 1Q23, modelled 2022",10,1.9014781989210081,1.0026738781877187,3.012366072541649,0.9954641664919381,1.8964074364416792,0.6312241451174817,1.9101422863084117,0.3,1Q24,2Q26,1.6959029507785133,2.29781749660913,0,672.0,1.0,False,False,False,False,False,False,True,False
hicp_CP11202_CZ_RCH_A,"HICP holiday centres, camping, hostels, CZ",eurostat_hicp,CZ,other accommodation,level,0,adr_exfx_emea_pp,2022Q1+,18,1Q22,2Q26,0.7816242098461306,0.00012763060239780386,0.6954446067167823,0.000999000999000999,"yes: Sep flash ~1 Oct, final ~16 Oct","disclosed-chained from 1Q23, modelled 2022",10,1.9027945156074948,1.0026738781877187,3.012366072541649,1.5470623818472213,1.8977202428437627,0.6316611161411847,1.2299403940877436,0.3,1Q24,2Q26,1.7920170627249778,2.0960776710910913,0,672.0,0.0857677648113242,True,False,False,False,False,False,True,False
hicp_CP11201_PT_RCH_A,"HICP hotels, motels, inns, PT",eurostat_hicp,PT,hotel,diff,0,adr_exfx_emea_pp,2023Q1+,14,1Q23,2Q26,-0.4515770679827057,0.10504077838090926,-0.24110086162551195,0.11488511488511488,"yes: Sep flash ~1 Oct, final ~16 Oct","disclosed-chained from 1Q23, modelled 2022",10,1.9168439061942395,1.0026738781877187,3.012366072541649,0.9954641664919381,1.9117321672514656,0.6363250216056658,1.9255780074427855,0.5,1Q24,2Q26,1.6570660254481813,2.3724173058781024,0,672.0,1.0,False,False,False,False,False,False,True,False
hicp_CP112_IE_RCH_A,"HICP accommodation services, IE",eurostat_hicp,IE,"accommodation, all",level,0,adr_exfx_emea_pp,2022Q1+,18,1Q22,2Q26,0.8782881121094408,1.641785219913438e-06,0.8653343862445939,0.000999000999000999,"yes: Sep flash ~1 Oct, final ~16 Oct","disclosed-chained from 1Q23, modelled 2022",10,1.9184630518230126,1.0026738781877187,3.012366072541649,1.5470623818472213,1.9133469950274715,0.6368625212288133,1.2400683219588935,0.5,1Q24,2Q26,1.4236400416763222,2.1145627610426545,0,672.0,0.0011032796677818302,True,False,False,False,False,False,True,False
hicp_CP11201_NL_RCH_A,"HICP hotels, motels, inns, NL",eurostat_hicp,NL,hotel,level,1,adr_exfx_emea_pp,2022Q1+,17,2Q22,2Q26,0.7647400993180917,0.0003492676621402086,0.836866927570856,0.001998001998001998,"yes: Sep flash ~1 Oct, final ~16 Oct","disclosed-chained from 1Q23, modelled 2022",10,1.9270068215075824,1.0026738781877187,3.012366072541649,1.5470623818472213,1.921867980634489,0.6396987534392501,1.2455908980261676,0.6,1Q24,2Q26,1.2905553250186328,2.467184672957146,0,672.0,0.23470786895822018,True,False,False,False,False,False,True,False
hicp_CP11202_PT_RCH_A,"HICP holiday centres, camping, hostels, PT",eurostat_hicp,PT,other accommodation,level,1,adr_exfx_emea_pp,2022Q1+,17,2Q22,2Q26,0.8181320657359943,5.988270726852902e-05,0.8529367504045652,0.001998001998001998,"yes: Sep flash ~1 Oct, final ~16 Oct","disclosed-chained from 1Q23, modelled 2022",10,1.9328129485918057,1.0026738781877187,3.012366072541649,1.5470623818472213,1.9276586242430744,0.641626184217716,1.2493438992964143,0.5,1Q24,2Q26,1.56257264035045,2.384316821487094,0,672.0,0.040241179284451506,True,False,False,False,False,False,True,False
hicp_CP11202_CH_RCH_A,"HICP holiday centres, camping, hostels, CH",eurostat_hicp,CH,other accommodation,diff,0,adr_exfx_emea_pp,2023Q1+,14,1Q23,2Q26,0.8173628469354012,0.00035702663754236654,0.36388370782368934,0.014985014985014986,"yes: Sep flash ~1 Oct, final ~16 Oct","disclosed-chained from 1Q23, modelled 2022",10,1.935469839655321,1.0026738781877187,3.012366072541649,0.9954641664919381,1.9303084300486444,0.6425081789685312,1.9442888099890188,0.6,1Q24,2Q26,1.4662854579813145,2.474098789865422,0,672.0,0.2399219004284703,True,False,False,False,False,False,True,False
sppi_I55_DE_PCH_SM,"SPPI accommodation I55, DE",eurostat_sppi,DE,"accommodation (NACE I55, producer price)",level,0,adr_exfx_emea_pp,2023Q1+,13,1Q23,1Q26,0.733701039115313,0.004308645364658183,0.3422728853704584,0.00999000999000999,no: 3Q26 publishes Dec 2026,"disclosed-chained from 1Q23, modelled 2022",9,1.9437294618655245,1.0029705357364969,3.1045395713374306,1.0339878057763912,1.937972644867592,0.6260926675926276,1.879837896546599,0.4444444444444444,1Q24,1Q26,1.6603939721154146,2.5103697551989708,0,672.0,1.0,True,False,False,False,False,False,True,False
hicp_CP112_EA_RCH_A,"HICP accommodation services, EA",eurostat_hicp,EA,"accommodation, all",diff,0,adr_exfx_emea_pp,2023Q1+,14,1Q23,2Q26,-0.49686373785372806,0.07069085663399632,-0.3192354001152612,0.057942057942057944,"yes: Sep flash ~1 Oct, final ~16 Oct","disclosed-chained from 1Q23, modelled 2022",10,1.9528144763440725,1.0026738781877187,3.012366072541649,0.9954641664919381,1.9476068129686233,0.648265990692296,1.961712477532849,0.4,1Q24,2Q26,1.666847701795068,2.3519837816369336,0,672.0,1.0,False,False,False,False,False,False,True,False
hicp_CP11201_TR_RCH_A,"HICP hotels, motels, inns, TR",eurostat_hicp,TR,hotel,level,0,adr_exfx_emea_pp,2023Q1+,14,1Q23,2Q26,0.484266841561087,0.07930104305878469,0.6652597848555792,0.05094905094905095,"yes: Sep flash ~1 Oct, final ~16 Oct","disclosed-chained from 1Q23, modelled 2022",10,1.9539214739556239,1.0026738781877187,3.012366072541649,0.9954641664919381,1.9487108584969184,0.648633475116464,1.9628245191801668,0.4,1Q24,2Q26,1.6919544491586236,2.44216631005608,0,672.0,1.0,False,False,False,False,False,False,True,False
hicp_CP11202_PT_RCH_A,"HICP holiday centres, camping, hostels, PT",eurostat_hicp,PT,other accommodation,diff,1,adr_exfx_emea_pp,2023Q1+,14,1Q23,2Q26,-0.699400473551701,0.005369953406715662,-0.03571864616674251,0.04295704295704296,"yes: Sep flash ~1 Oct, final ~16 Oct","disclosed-chained from 1Q23, modelled 2022",10,1.9641535544271536,1.0026738781877187,3.012366072541649,0.9954641664919381,1.9589156525921068,0.6520301673594145,1.9731032221369873,0.3,1Q24,2Q26,1.7406343079370157,2.1995361465628167,0,672.0,1.0,True,False,False,False,False,False,True,False
hicp_CP11202_CH_RCH_A,"HICP holiday centres, camping, hostels, CH",eurostat_hicp,CH,other accommodation,level,1,adr_exfx_emea_pp,2023Q1+,14,1Q23,2Q26,-0.7666717004921138,0.0013792829292331099,-0.07813453848974924,0.04595404595404595,"yes: Sep flash ~1 Oct, final ~16 Oct","disclosed-chained from 1Q23, modelled 2022",10,1.972476058790455,1.0026738781877187,3.012366072541649,0.9954641664919381,1.9672159629366268,0.6547929472350621,1.9814636480000603,0.5,1Q24,2Q26,1.6638239641586527,2.393326768791494,0,672.0,0.9268781284446498,True,False,False,False,False,False,True,False
hicp_CP11201_TR_RCH_A,"HICP hotels, motels, inns, TR",eurostat_hicp,TR,hotel,level,1,adr_exfx_emea_pp,2023Q1+,14,1Q23,2Q26,0.555578973160039,0.039142055113520216,0.6875839387097934,0.011988011988011988,"yes: Sep flash ~1 Oct, final ~16 Oct","disclosed-chained from 1Q23, modelled 2022",10,1.9838579101999316,1.0026738781877187,3.012366072541649,0.9954641664919381,1.9785674618208389,0.6585713231480113,1.9928973608273002,0.4,1Q24,2Q26,1.6319048520386714,2.5433618732439514,0,672.0,1.0,True,False,False,False,False,False,True,False
hicp_CP11202_PT_RCH_A,"HICP holiday centres, camping, hostels, PT",eurostat_hicp,PT,other accommodation,level,1,adr_exfx_emea_pp,2023Q1+,14,1Q23,2Q26,0.8156554888172923,0.0003760418619527689,0.7835778002829138,0.001998001998001998,"yes: Sep flash ~1 Oct, final ~16 Oct","disclosed-chained from 1Q23, modelled 2022",10,1.9861427938121756,1.0026738781877187,3.012366072541649,0.9954641664919381,1.9808462522251264,0.6593298244580184,1.9951926555140953,0.6,1Q24,2Q26,1.247666404444839,2.5448651100283675,0,672.0,0.2527001312322607,True,False,False,False,False,False,True,False
hicp_CP112_PL_RCH_A,"HICP accommodation services, PL",eurostat_hicp,PL,"accommodation, all",level,0,adr_exfx_emea_pp,2023Q1+,14,1Q23,2Q26,0.8005600015320836,0.0005823026998766108,0.6875839387097934,0.000999000999000999,"yes: Sep flash ~1 Oct, final ~16 Oct","disclosed-chained from 1Q23, modelled 2022",10,1.9961806408581402,1.0026738781877187,3.012366072541649,0.9954641664919381,1.990857330866277,0.6626620380085101,2.0052762400205455,0.4,1Q24,2Q26,1.4624705187499818,2.5656256014492063,0,672.0,0.39130741431708244,True,False,False,False,False,False,True,False
hicp_CP112_ES_RCH_A,"HICP accommodation services, ES",eurostat_hicp,ES,"accommodation, all",level,0,adr_exfx_emea_pp,2022Q1+,18,1Q22,2Q26,0.8216130090889286,2.89728531844137e-05,0.8066741626490629,0.000999000999000999,"yes: Sep flash ~1 Oct, final ~16 Oct","disclosed-chained from 1Q23, modelled 2022",10,1.9977085510438668,1.0026738781877187,3.012366072541649,1.5470623818472213,1.992381166501138,0.6631692506609342,1.2912915306353487,0.5,1Q24,2Q26,1.7761492983489777,2.490171441070396,0,672.0,0.019469757339926005,True,False,False,False,False,False,True,False
ine_tcpi_campsite_EOT8071,INE Spain campsite price index y/y,ine_es,ES,other accommodation (campsites),diff,1,adr_exfx_emea_pp,2023Q1+,14,1Q23,2Q26,0.38751994008861307,0.17100043748211824,0.4844341386364453,0.15884115884115885,yes,"disclosed-chained from 1Q23, modelled 2022",10,1.998043024765172,1.0026738781877187,3.012366072541649,0.9954641664919381,1.9927147482654397,0.6632802842183607,2.007147109881783,0.6,1Q24,2Q26,1.6725737605036934,2.446155458869911,0,672.0,1.0,False,False,False,False,False,False,True,False
hicp_CP112_HU_RCH_A,"HICP accommodation services, HU",eurostat_hicp,HU,"accommodation, all",diff,1,adr_exfx_emea_pp,2023Q1+,14,1Q23,2Q26,0.35967902776097677,0.2065460795547937,0.39513752321958906,0.21178821178821178,"yes: Sep flash ~1 Oct, final ~16 Oct","disclosed-chained from 1Q23, modelled 2022",10,2.0049727606569343,1.0026738781877187,3.012366072541649,0.9954641664919381,1.9996260043004404,0.6655807137561013,2.0141084211223306,0.5,1Q24,2Q26,1.8412954134391473,2.19458082621448,0,672.0,1.0,False,False,False,False,False,False,True,False
hicp_CP11201_PL_RCH_A,"HICP hotels, motels, inns, PL",eurostat_hicp,PL,hotel,level,0,adr_exfx_emea_pp,2023Q1+,14,1Q23,2Q26,0.7964882718240351,0.000651180132262524,0.6875839387097934,0.001998001998001998,"yes: Sep flash ~1 Oct, final ~16 Oct","disclosed-chained from 1Q23, modelled 2022",10,2.0057441188297447,1.0026738781877187,3.012366072541649,0.9954641664919381,2.000395305455672,0.6658367776454943,2.014883293989456,0.4,1Q24,2Q26,1.433954333872466,2.5776236458074786,0,672.0,0.4375930488804161,True,False,False,False,False,False,True,False
sppi_I55_PL_PCH_SM,"SPPI accommodation I55, PL",eurostat_sppi,PL,"accommodation (NACE I55, producer price)",level,0,adr_exfx_emea_pp,2023Q1+,14,1Q23,2Q26,0.8026361113548501,0.0005495088861826027,0.7159481687389556,0.001998001998001998,no: 3Q26 publishes Dec 2026,"disclosed-chained from 1Q23, modelled 2022",10,2.012253154511662,1.0026738781877187,3.012366072541649,0.9954641664919381,2.0068869831821146,0.6679975494524962,2.0214219880992155,0.4,1Q24,2Q26,1.4398603641133136,2.586289849321931,0,672.0,0.369269971514709,True,False,False,False,False,False,True,False
hicp_CP11201_IT_RCH_A,"HICP hotels, motels, inns, IT",eurostat_hicp,IT,hotel,level,0,adr_exfx_emea_pp,2022Q1+,18,1Q22,2Q26,0.7071707739034334,0.0010304549755763067,0.7692511344849311,0.001998001998001998,"yes: Sep flash ~1 Oct, final ~16 Oct","disclosed-chained from 1Q23, modelled 2022",10,2.014186058514176,1.0026738781877187,3.012366072541649,1.5470623818472213,2.0088147326174624,0.6686392058634262,1.3019423664798833,0.1,1Q24,2Q26,1.6646399132123568,2.5887642109168505,0,672.0,0.6924657435872781,True,False,False,False,False,False,True,False
hicp_CP11201_ES_RCH_A,"HICP hotels, motels, inns, ES",eurostat_hicp,ES,hotel,level,0,adr_exfx_emea_pp,2022Q1+,18,1Q22,2Q26,0.8220810350790912,2.8414861635624336e-05,0.811771019788348,0.000999000999000999,"yes: Sep flash ~1 Oct, final ~16 Oct","disclosed-chained from 1Q23, modelled 2022",10,2.0186806305317235,1.0026738781877187,3.012366072541649,1.5470623818472213,2.0132973187457366,0.6701312463091463,1.3048475964630342,0.5,1Q24,2Q26,1.8157516691748632,2.5017650124090554,0,672.0,0.019094787019139553,True,False,False,False,False,False,True,False
hicp_CP11201_FR_RCH_A,"HICP hotels, motels, inns, FR",eurostat_hicp,FR,hotel,level,1,adr_exfx_emea_pp,2023Q1+,14,1Q23,2Q26,0.7243300650864821,0.0033921779768196427,0.504525877105238,0.000999000999000999,"yes: Sep flash ~1 Oct, final ~16 Oct","disclosed-chained from 1Q23, modelled 2022",10,2.0221566163231968,1.0026738781877187,3.012366072541649,0.9954641664919381,2.0167640349603406,0.6712851518132474,2.0313705750447757,0.5,1Q24,2Q26,1.4982399759907745,2.572090270804769,0,672.0,1.0,True,False,False,False,False,False,True,False
hicp_CP11201_FR_RCH_A,"HICP hotels, motels, inns, FR",eurostat_hicp,FR,hotel,level,0,adr_exfx_emea_pp,2022Q1+,18,1Q22,2Q26,0.8306011551918088,1.974414170156744e-05,0.6434681787110438,0.001998001998001998,"yes: Sep flash ~1 Oct, final ~16 Oct","disclosed-chained from 1Q23, modelled 2022",10,2.022873678348552,1.0026738781877187,3.012366072541649,1.5470623818472213,2.01747918476224,0.6715231912839119,1.307557925319859,0.7,1Q24,2Q26,1.160930460475124,2.5274856983687477,0,672.0,0.01326806322345332,True,False,False,False,False,False,True,False
