quarter,metric,scenario,value,lower,upper,units,information_date,evidence_status,source_ref,treatment,baseline_being_replaced,baseline_value_usd,embedded_fx,embedded_hedges,adoption_status,reference_basis,contract_row_id,contract_source_row_sha256,contract_audit_date,contract_numerator,contract_denominator,contract_units,contract_cohort_period,contract_recognition_period,contract_source_ids,contract_source_date,contract_admissible_origin,contract_evidence_status,contract_hedge_basis,contract_embedded_fx,contract_baseline_overlap,contract_treatment,contract_allowed_route,contract_unusable_reason,contract_direct_L4_use,contract_direct_L4_unusable_reason,contract_exclusivity_group,contract_long_stay_qualification
2026Q3,rnpl_fx_replacement_multiplier,fx1.00_nonusd0.40_u0.30_first_recognition_month,0.998232620871,,,ratio,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,multiply_only_matching_ordinary_booking_baseline,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx:0245,beb86fe4c775c21f7cdc1d33a9b64d9f39864f461e344140fc4c6e8e359a0874,2026-09-14,T,B,ratio,2026Q1;2026Q2,2026Q3,L3_FX;L3_DETAIL;SEC_K25;SEC_Q226,2026-09-13,2026-09-14,conditional_scenario,inherited_reported_lambda_unreconciled_no_certified_hedge_preservation,booking_period_currency_FX_conditionally_reconstructed,same_B_already_contains_booking_FX_and_baseline_net_cancellations,multiplicative_replacement,conditional_multiply_B_by_T_over_B,,unavailable,no_compatible_L4_baseline_manifest_or_prehedge_bridge;unidentified_u_and_fixing;p_scenario_only,2026Q3:fx1.00_nonusd0.40_u0.30_first_recognition_month:one_of_T_delta_ratio,recognition_period_includes_monthly_anniversaries_for_stays_at_least_28_nights
2026Q3,rnpl_fx_level_multiplier,fx1.00_nonusd0.40_u0.30_first_recognition_month,1.01408206681,,,ratio,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,reference_level_only_never_multiply_reported_kernel,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx:0246,28387cc4e900f79fd135049138473faaac0cbecda0fb974f103112a9bcfd2c10,2026-09-14,T,R0,ratio,2026Q1;2026Q2,2026Q3,L3_FX;L3_DETAIL;SEC_K25;SEC_Q226,2026-09-13,2026-09-14,descriptive_diagnostic,inherited_reported_lambda_unreconciled_no_certified_hedge_preservation,booking_period_currency_FX_conditionally_reconstructed,same_B_already_contains_booking_FX_and_baseline_net_cancellations,reference_diagnostic_never_reported_baseline,diagnostic_reference_multiplier,,unavailable,no_compatible_L4_baseline_manifest_or_prehedge_bridge;unidentified_u_and_fixing;p_scenario_only,2026Q3:fx1.00_nonusd0.40_u0.30_first_recognition_month:one_of_T_delta_ratio,recognition_period_includes_monthly_anniversaries_for_stays_at_least_28_nights
2026Q3,reference_normalized_kernel_revenue,fx1.05_nonusd0.40_u0.30_first_recognition_month,4733211331,,,USD,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,diagnostic_reference_only_not_new_forecast,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx:0247,4115ed1e24bd38057d2174c48689a9cf19cbbc044e1f70a0c5d9d77c82aae24d,2026-09-14,R0,1,USD,2026Q1;2026Q2,2026Q3,L3_FX;L3_DETAIL;SEC_K25;SEC_Q226,2026-09-13,2026-09-14,descriptive_diagnostic,inherited_reported_lambda_unreconciled_no_certified_hedge_preservation,booking_period_currency_FX_conditionally_reconstructed,same_B_already_contains_booking_FX_and_baseline_net_cancellations,reference_only,diagnostic_reference_level,,unavailable,no_compatible_L4_baseline_manifest_or_prehedge_bridge;unidentified_u_and_fixing;p_scenario_only,2026Q3:fx1.05_nonusd0.40_u0.30_first_recognition_month:one_of_T_delta_ratio,recognition_period_includes_monthly_anniversaries_for_stays_at_least_28_nights
2026Q3,ordinary_booking_kernel_revenue,fx1.05_nonusd0.40_u0.30_first_recognition_month,4808362929.49,,,USD,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,baseline_identity_do_not_add,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx:0248,568f1cf77205b6437a1c6fdc3e15606ed22bca60e6e4c0c0d953b9d114424029,2026-09-14,B,1,USD,2026Q1;2026Q2,2026Q3,L3_FX;L3_DETAIL;SEC_K25;SEC_Q226,2026-09-13,2026-09-14,descriptive_diagnostic,inherited_reported_lambda_unreconciled_no_certified_hedge_preservation,booking_period_currency_FX_conditionally_reconstructed,same_B_already_contains_booking_FX_and_baseline_net_cancellations,identity_not_increment,diagnostic_baseline_identity,,unavailable,no_compatible_L4_baseline_manifest_or_prehedge_bridge;unidentified_u_and_fixing;p_scenario_only,2026Q3:fx1.05_nonusd0.40_u0.30_first_recognition_month:one_of_T_delta_ratio,recognition_period_includes_monthly_anniversaries_for_stays_at_least_28_nights
2026Q3,rnpl_retimed_kernel_revenue,fx1.05_nonusd0.40_u0.30_first_recognition_month,4799864729.21,,,USD,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,conditional_replacement_level,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx:0249,6ca0c218a6d20c4fa6ec9d040c1db809fef57a4a4eb73e76fe6a0f681ba36923,2026-09-14,T,1,USD,2026Q1;2026Q2,2026Q3,L3_FX;L3_DETAIL;SEC_K25;SEC_Q226,2026-09-13,2026-09-14,conditional_scenario,inherited_reported_lambda_unreconciled_no_certified_hedge_preservation,booking_period_currency_FX_conditionally_reconstructed,same_B_already_contains_booking_FX_and_baseline_net_cancellations,replace_level,conditional_replace_B_with_T,,unavailable,no_compatible_L4_baseline_manifest_or_prehedge_bridge;unidentified_u_and_fixing;p_scenario_only,2026Q3:fx1.05_nonusd0.40_u0.30_first_recognition_month:one_of_T_delta_ratio,recognition_period_includes_monthly_anniversaries_for_stays_at_least_28_nights
2026Q3,rnpl_fx_incremental_replacement,fx1.05_nonusd0.40_u0.30_first_recognition_month,-8498200.2866,,,USD,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,incremental_replacement_only_after_compatibility_check,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx:0250,53e6e00a98eb1e27263f8cbf474dbe93fd40fe1fb13940c4a9e00139f9fcc001,2026-09-14,T-B,1,USD,2026Q1;2026Q2,2026Q3,L3_FX;L3_DETAIL;SEC_K25;SEC_Q226,2026-09-13,2026-09-14,conditional_scenario,inherited_reported_lambda_unreconciled_no_certified_hedge_preservation,booking_period_currency_FX_conditionally_reconstructed,same_B_already_contains_booking_FX_and_baseline_net_cancellations,incremental_replacement,conditional_add_delta_to_B,,unavailable,no_compatible_L4_baseline_manifest_or_prehedge_bridge;unidentified_u_and_fixing;p_scenario_only,2026Q3:fx1.05_nonusd0.40_u0.30_first_recognition_month:one_of_T_delta_ratio,recognition_period_includes_monthly_anniversaries_for_stays_at_least_28_nights
2026Q3,rnpl_fx_replacement_multiplier,fx1.05_nonusd0.40_u0.30_first_recognition_month,0.998232620871,,,ratio,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,multiply_only_matching_ordinary_booking_baseline,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx:0251,4665b4b79344802b209122ebff954d51ae09345e1cd9be11b74f740c3b511189,2026-09-14,T,B,ratio,2026Q1;2026Q2,2026Q3,L3_FX;L3_DETAIL;SEC_K25;SEC_Q226,2026-09-13,2026-09-14,conditional_scenario,inherited_reported_lambda_unreconciled_no_certified_hedge_preservation,booking_period_currency_FX_conditionally_reconstructed,same_B_already_contains_booking_FX_and_baseline_net_cancellations,multiplicative_replacement,conditional_multiply_B_by_T_over_B,,unavailable,no_compatible_L4_baseline_manifest_or_prehedge_bridge;unidentified_u_and_fixing;p_scenario_only,2026Q3:fx1.05_nonusd0.40_u0.30_first_recognition_month:one_of_T_delta_ratio,recognition_period_includes_monthly_anniversaries_for_stays_at_least_28_nights
2026Q3,rnpl_fx_level_multiplier,fx1.05_nonusd0.40_u0.30_first_recognition_month,1.01408206681,,,ratio,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,reference_level_only_never_multiply_reported_kernel,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx:0252,59f237c2e8aaaf7d3ffd9f612e2244f8f9eba45f54976320e8f391e007551e08,2026-09-14,T,R0,ratio,2026Q1;2026Q2,2026Q3,L3_FX;L3_DETAIL;SEC_K25;SEC_Q226,2026-09-13,2026-09-14,descriptive_diagnostic,inherited_reported_lambda_unreconciled_no_certified_hedge_preservation,booking_period_currency_FX_conditionally_reconstructed,same_B_already_contains_booking_FX_and_baseline_net_cancellations,reference_diagnostic_never_reported_baseline,diagnostic_reference_multiplier,,unavailable,no_compatible_L4_baseline_manifest_or_prehedge_bridge;unidentified_u_and_fixing;p_scenario_only,2026Q3:fx1.05_nonusd0.40_u0.30_first_recognition_month:one_of_T_delta_ratio,recognition_period_includes_monthly_anniversaries_for_stays_at_least_28_nights
2026Q3,reference_normalized_kernel_revenue,fx0.95_nonusd0.40_u0.30_last_recognition_month,4733211331,,,USD,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,diagnostic_reference_only_not_new_forecast,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx:0253,1fb71ad9dedbafeccd258f1b97d36fa96b3ae3f4fc83dfa65a89592ce7ac2962,2026-09-14,R0,1,USD,2026Q1;2026Q2,2026Q3,L3_FX;L3_DETAIL;SEC_K25;SEC_Q226,2026-09-13,2026-09-14,descriptive_diagnostic,inherited_reported_lambda_unreconciled_no_certified_hedge_preservation,booking_period_currency_FX_conditionally_reconstructed,same_B_already_contains_booking_FX_and_baseline_net_cancellations,reference_only,diagnostic_reference_level,,unavailable,no_compatible_L4_baseline_manifest_or_prehedge_bridge;unidentified_u_and_fixing;p_scenario_only,2026Q3:fx0.95_nonusd0.40_u0.30_last_recognition_month:one_of_T_delta_ratio,recognition_period_includes_monthly_anniversaries_for_stays_at_least_28_nights
2026Q3,ordinary_booking_kernel_revenue,fx0.95_nonusd0.40_u0.30_last_recognition_month,4808362929.49,,,USD,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,baseline_identity_do_not_add,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx:0254,27e481d7c61458b6238e67d668f64368b1a455b968116007b1a54f47d6b0f49a,2026-09-14,B,1,USD,2026Q1;2026Q2,2026Q3,L3_FX;L3_DETAIL;SEC_K25;SEC_Q226,2026-09-13,2026-09-14,descriptive_diagnostic,inherited_reported_lambda_unreconciled_no_certified_hedge_preservation,booking_period_currency_FX_conditionally_reconstructed,same_B_already_contains_booking_FX_and_baseline_net_cancellations,identity_not_increment,diagnostic_baseline_identity,,unavailable,no_compatible_L4_baseline_manifest_or_prehedge_bridge;unidentified_u_and_fixing;p_scenario_only,2026Q3:fx0.95_nonusd0.40_u0.30_last_recognition_month:one_of_T_delta_ratio,recognition_period_includes_monthly_anniversaries_for_stays_at_least_28_nights
2026Q3,rnpl_retimed_kernel_revenue,fx0.95_nonusd0.40_u0.30_last_recognition_month,4786062499.31,,,USD,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,conditional_replacement_level,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx:0255,acb36e6a07b02ab2bec8a2ff52fed62c92eeb1809b85944daeb039016d94ee33,2026-09-14,T,1,USD,2026Q1;2026Q2,2026Q3,L3_FX;L3_DETAIL;SEC_K25;SEC_Q226,2026-09-13,2026-09-14,conditional_scenario,inherited_reported_lambda_unreconciled_no_certified_hedge_preservation,booking_period_currency_FX_conditionally_reconstructed,same_B_already_contains_booking_FX_and_baseline_net_cancellations,replace_level,conditional_replace_B_with_T,,unavailable,no_compatible_L4_baseline_manifest_or_prehedge_bridge;unidentified_u_and_fixing;p_scenario_only,2026Q3:fx0.95_nonusd0.40_u0.30_last_recognition_month:one_of_T_delta_ratio,recognition_period_includes_monthly_anniversaries_for_stays_at_least_28_nights
2026Q3,rnpl_fx_incremental_replacement,fx0.95_nonusd0.40_u0.30_last_recognition_month,-22300430.1869,,,USD,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,incremental_replacement_only_after_compatibility_check,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx:0256,f861c24db83aae3fd8c64f65152196c1d15a81ba1398b58be30a3692e47cc912,2026-09-14,T-B,1,USD,2026Q1;2026Q2,2026Q3,L3_FX;L3_DETAIL;SEC_K25;SEC_Q226,2026-09-13,2026-09-14,conditional_scenario,inherited_reported_lambda_unreconciled_no_certified_hedge_preservation,booking_period_currency_FX_conditionally_reconstructed,same_B_already_contains_booking_FX_and_baseline_net_cancellations,incremental_replacement,conditional_add_delta_to_B,,unavailable,no_compatible_L4_baseline_manifest_or_prehedge_bridge;unidentified_u_and_fixing;p_scenario_only,2026Q3:fx0.95_nonusd0.40_u0.30_last_recognition_month:one_of_T_delta_ratio,recognition_period_includes_monthly_anniversaries_for_stays_at_least_28_nights
2026Q3,rnpl_fx_replacement_multiplier,fx0.95_nonusd0.40_u0.30_last_recognition_month,0.995362157451,,,ratio,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,multiply_only_matching_ordinary_booking_baseline,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx:0257,cdfe1b28f9f08c7dcac605fc54f875189ae88f790aeaa3ef880f21f6151aac5a,2026-09-14,T,B,ratio,2026Q1;2026Q2,2026Q3,L3_FX;L3_DETAIL;SEC_K25;SEC_Q226,2026-09-13,2026-09-14,conditional_scenario,inherited_reported_lambda_unreconciled_no_certified_hedge_preservation,booking_period_currency_FX_conditionally_reconstructed,same_B_already_contains_booking_FX_and_baseline_net_cancellations,multiplicative_replacement,conditional_multiply_B_by_T_over_B,,unavailable,no_compatible_L4_baseline_manifest_or_prehedge_bridge;unidentified_u_and_fixing;p_scenario_only,2026Q3:fx0.95_nonusd0.40_u0.30_last_recognition_month:one_of_T_delta_ratio,recognition_period_includes_monthly_anniversaries_for_stays_at_least_28_nights
2026Q3,rnpl_fx_level_multiplier,fx0.95_nonusd0.40_u0.30_last_recognition_month,1.01116602759,,,ratio,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,reference_level_only_never_multiply_reported_kernel,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx:0258,6a625d27ae95bf494792638cbd75a436ceabc03d1dd886c1b67253c71697d606,2026-09-14,T,R0,ratio,2026Q1;2026Q2,2026Q3,L3_FX;L3_DETAIL;SEC_K25;SEC_Q226,2026-09-13,2026-09-14,descriptive_diagnostic,inherited_reported_lambda_unreconciled_no_certified_hedge_preservation,booking_period_currency_FX_conditionally_reconstructed,same_B_already_contains_booking_FX_and_baseline_net_cancellations,reference_diagnostic_never_reported_baseline,diagnostic_reference_multiplier,,unavailable,no_compatible_L4_baseline_manifest_or_prehedge_bridge;unidentified_u_and_fixing;p_scenario_only,2026Q3:fx0.95_nonusd0.40_u0.30_last_recognition_month:one_of_T_delta_ratio,recognition_period_includes_monthly_anniversaries_for_stays_at_least_28_nights
2026Q3,reference_normalized_kernel_revenue,fx1.00_nonusd0.40_u0.30_last_recognition_month,4733211331,,,USD,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,diagnostic_reference_only_not_new_forecast,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx:0259,f0f905e586f7fed79bb4ae2051043446b3b2f28e3556b4f7ad426f9706b598c9,2026-09-14,R0,1,USD,2026Q1;2026Q2,2026Q3,L3_FX;L3_DETAIL;SEC_K25;SEC_Q226,2026-09-13,2026-09-14,descriptive_diagnostic,inherited_reported_lambda_unreconciled_no_certified_hedge_preservation,booking_period_currency_FX_conditionally_reconstructed,same_B_already_contains_booking_FX_and_baseline_net_cancellations,reference_only,diagnostic_reference_level,,unavailable,no_compatible_L4_baseline_manifest_or_prehedge_bridge;unidentified_u_and_fixing;p_scenario_only,2026Q3:fx1.00_nonusd0.40_u0.30_last_recognition_month:one_of_T_delta_ratio,recognition_period_includes_monthly_anniversaries_for_stays_at_least_28_nights
2026Q3,ordinary_booking_kernel_revenue,fx1.00_nonusd0.40_u0.30_last_recognition_month,4808362929.49,,,USD,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,baseline_identity_do_not_add,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx:0260,386f50751f5fed674d7718175557668d3ee3d59be5a0fde05b42bb8ab672a736,2026-09-14,B,1,USD,2026Q1;2026Q2,2026Q3,L3_FX;L3_DETAIL;SEC_K25;SEC_Q226,2026-09-13,2026-09-14,descriptive_diagnostic,inherited_reported_lambda_unreconciled_no_certified_hedge_preservation,booking_period_currency_FX_conditionally_reconstructed,same_B_already_contains_booking_FX_and_baseline_net_cancellations,identity_not_increment,diagnostic_baseline_identity,,unavailable,no_compatible_L4_baseline_manifest_or_prehedge_bridge;unidentified_u_and_fixing;p_scenario_only,2026Q3:fx1.00_nonusd0.40_u0.30_last_recognition_month:one_of_T_delta_ratio,recognition_period_includes_monthly_anniversaries_for_stays_at_least_28_nights
