source_row,name,address,postal_code,city,classification,classification_date,rooms,website,address_cluster,name_address_key,paris_city_postcode,source_id,independent_status,airbnb_membership,source_row_count,all_source_rows,dedup_rule
2,1924 HÔTEL,2 Rue Gabriel Péri,38000,GRENOBLE,3 étoiles,19/06/2023,37,https://www.1924hotel.com/,2 RUE GABRIEL PERI|38000,1924 HOTEL|2 RUE GABRIEL PERI|38000,False,HRE-FR-CLASSIFIED,unverified,unverified,1,2,latest classification date within exact normalized name/address key
8675,HÔTEL BALLADINS VILLEFRANCHE-SUR-SAÔNE,365 avenue Théodore Braun,69400,VILLEFRANCHE-SUR-SAÔNE,2 étoiles,11/04/2022,50,https://www.balladins.com/fr/mon-hotel/lyon-villefranche-sur-saone/,365 AVE THEODORE BRAUN|69400,HOTEL BALLADINS VILLEFRANCHE SUR SAONE|365 AVE THEODORE BRAUN|69400,False,HRE-FR-CLASSIFIED,unverified,unverified,1,8675,latest classification date within exact normalized name/address key
8676,HÔTEL BALMORAL,6 rue du Général Lanrezac,75017,PARIS,4 étoiles,19/01/2024,50,https://balmoral-paris-hotel.com/fr/,6 RUE DU GENERAL LANREZAC|75017,HOTEL BALMORAL|6 RUE DU GENERAL LANREZAC|75017,True,HRE-FR-CLASSIFIED,unverified,unverified,1,8676,latest classification date within exact normalized name/address key
8677,HÔTEL BALZAC,6 rue Balzac,75008,PARIS,5 étoiles,13/08/2024,58,www.hotelbalzac.paris,6 RUE BALZAC|75008,HOTEL BALZAC|6 RUE BALZAC|75008,True,HRE-FR-CLASSIFIED,unverified,unverified,1,8677,latest classification date within exact normalized name/address key
8678,HÔTEL BAMBOU,ANSE MITAN,97229,LES TROIS-ÎLETS,3 étoiles,04/12/2023,193,http://www.hotelbambou.fr,ANSE MITAN|97229,HOTEL BAMBOU|ANSE MITAN|97229,False,HRE-FR-CLASSIFIED,unverified,unverified,1,8678,latest classification date within exact normalized name/address key
8679,HÔTEL BAPTISTIN,Quai Baptistin Pins,83980,LE LAVANDOU,3 étoiles,27/05/2025,14,http://www.hotel-baptistin.com,QUAI BAPTISTIN PINS|83980,HOTEL BAPTISTIN|QUAI BAPTISTIN PINS|83980,False,HRE-FR-CLASSIFIED,unverified,unverified,1,8679,latest classification date within exact normalized name/address key
8680,HÔTEL BAR BRASSERIE LE BRITANNIC,1 avenue Louis Martin,35400,SAINT-MALO,2 étoiles,17/05/2023,10,https://hotel-le-britannic.fr,1 AVE LOUIS MARTIN|35400,HOTEL BAR BRASSERIE LE BRITANNIC|1 AVE LOUIS MARTIN|35400,False,HRE-FR-CLASSIFIED,unverified,unverified,1,8680,latest classification date within exact normalized name/address key
8681,HÔTEL BAR DE L'ÉTOILE,5 place des climats de Bourgogne,21700,NUITS-SAINT-GEORGES,1 étoile,06/06/2024,7,http://www.hotel-restaurant-letoile.com,5 PLACE DES CLIMATS DE BOURGOGNE|21700,HOTEL BAR DE L ETOILE|5 PLACE DES CLIMATS DE BOURGOGNE|21700,False,HRE-FR-CLASSIFIED,unverified,unverified,1,8681,latest classification date within exact normalized name/address key
8682,HÔTEL BAR DES VOSGES,58 grand rue,68140,MUNSTER,2 étoiles,14/03/2022,15,http://hotelbardesvosges.fr/index.php/fr/,58 GRAND RUE|68140,HOTEL BAR DES VOSGES|58 GRAND RUE|68140,False,HRE-FR-CLASSIFIED,unverified,unverified,1,8682,latest classification date within exact normalized name/address key
8683,HÔTEL BAR DU CENTRE,2 place Robert Lassalle,40140,SOUSTONS,2 étoiles,06/05/2022,10,http://hotelducentre40140.fr/,2 PLACE ROBERT LASSALLE|40140,HOTEL BAR DU CENTRE|2 PLACE ROBERT LASSALLE|40140,False,HRE-FR-CLASSIFIED,unverified,unverified,1,8683,latest classification date within exact normalized name/address key
8684,HÔTEL BAR LA GRAVENNE,41 Avenue du Val d'Ardèche,07330,THUEYTS,2 étoiles,22/05/2025,19,www.hotelrestaurantlagravenne.fr,41 AVE DU VAL D ARDECHE|07330,HOTEL BAR LA GRAVENNE|41 AVE DU VAL D ARDECHE|07330,False,HRE-FR-CLASSIFIED,unverified,unverified,1,8684,latest classification date within exact normalized name/address key
8685,HÔTEL BAR RESTAURANT BARTACCIA,12 quartier Bartaccia,20110,PROPRIANO,4 étoiles,11/05/2023,55,https://bartaccia.fr/,12 QUARTIER BARTACCIA|20110,HOTEL BAR RESTAURANT BARTACCIA|12 QUARTIER BARTACCIA|20110,False,HRE-FR-CLASSIFIED,unverified,unverified,1,8685,latest classification date within exact normalized name/address key
8686,HÔTEL BAR RESTAURANT D'HOURTIN,17 place de l'église,33990,HOURTIN,3 étoiles,28/08/2024,16,http://hbr-hourtin.fr,17 PLACE DE L EGLISE|33990,HOTEL BAR RESTAURANT D HOURTIN|17 PLACE DE L EGLISE|33990,False,HRE-FR-CLASSIFIED,unverified,unverified,1,8686,latest classification date within exact normalized name/address key
8687,HÔTEL BAR RESTAURANT DE LA POSTE LE 1900,9 route des Alpes,25370,JOUGNE,2 étoiles,15/11/2021,6,https://hotelrestaurantdelapostele1900.business.site/,9 ROUTE DES ALPES|25370,HOTEL BAR RESTAURANT DE LA POSTE LE 1900|9 ROUTE DES ALPES|25370,False,HRE-FR-CLASSIFIED,unverified,unverified,1,8687,latest classification date within exact normalized name/address key
8688,HÔTEL BARBIER DES BOIS,1810 route de Cuiseaux,71500,BRUAILLES,2 étoiles,03/11/2025,15,https://www.barbierdesbois.com/,1810 ROUTE DE CUISEAUX|71500,HOTEL BARBIER DES BOIS|1810 ROUTE DE CUISEAUX|71500,False,HRE-FR-CLASSIFIED,unverified,unverified,1,8688,latest classification date within exact normalized name/address key
8689,HÔTEL BARNEA,13 RUE PEYROLOUBILH,64200,BIARRITZ,3 étoiles,16/05/2024,15,http://www.hotel-barnea.fr,13 RUE PEYROLOUBILH|64200,HOTEL BARNEA|13 RUE PEYROLOUBILH|64200,False,HRE-FR-CLASSIFIED,unverified,unverified,1,8689,latest classification date within exact normalized name/address key
8690,HÔTEL BARNETCHE,5 avenue charles floquet,64200,BIARRITZ,3 étoiles,22/07/2022,15,https://www.hotel-barnetche.fr/,5 AVE CHARLES FLOQUET|64200,HOTEL BARNETCHE|5 AVE CHARLES FLOQUET|64200,False,HRE-FR-CLASSIFIED,unverified,unverified,1,8690,latest classification date within exact normalized name/address key
8691,HÔTEL BARRIÈRE FOUQUET'S PARIS,46 Avenue George V,75008,PARIS 8E ARRONDISSEMENT,5 étoiles,25/01/2023,101,http://www.lefouquets-paris.com,46 AVE GEORGE V|75008,HOTEL BARRIERE FOUQUET S PARIS|46 AVE GEORGE V|75008,True,HRE-FR-CLASSIFIED,unverified,unverified,1,8691,latest classification date within exact normalized name/address key
8692,HÔTEL BARRIÈRE GRAY D'ALBION,38 rue des Serbes,06400,CANNES,4 étoiles,30/11/2021,200,https://www.hotelsbarriere.com/fr/cannes/le-gray-d-albion.html,38 RUE DES SERBES|06400,HOTEL BARRIERE GRAY D ALBION|38 RUE DES SERBES|06400,False,HRE-FR-CLASSIFIED,unverified,unverified,1,8692,latest classification date within exact normalized name/address key
8693,HÔTEL BARRIÈRE L'HERMITAGE LA BAULE,5 Esplanade Lucien Barrière,44500,LA BAULE-ESCOUBLAC,5 étoiles,29/06/2022,200,https://www.hotelsbarriere.com/fr/la-baule/l-hermitage.html,5 ESPLANADE LUCIEN BARRIERE|44500,HOTEL BARRIERE L HERMITAGE LA BAULE|5 ESPLANADE LUCIEN BARRIERE|44500,False,HRE-FR-CLASSIFIED,unverified,unverified,1,8693,latest classification date within exact normalized name/address key
8694,HÔTEL BARRIÈRE L'HÔTEL DU GOLF DEAUVILLE,le mont canisy,14800,DEAUVILLE,4 étoiles,20/12/2022,170,https://www.hotelsbarriere.com/fr/deauville/l-hotel-du-golf.html,LE MONT CANISY|14800,HOTEL BARRIERE L HOTEL DU GOLF DEAUVILLE|LE MONT CANISY|14800,False,HRE-FR-CLASSIFIED,unverified,unverified,1,8694,latest classification date within exact normalized name/address key
8695,HÔTEL BARRIÈRE LE CARL GUSTAF,Rue des Normands,97133,SAINT-BARTHÉLEMY,5 étoiles,31/03/2021,21,https://www.hotelsbarriere.com/collection-fouquet-s/saint-barth,RUE DES NORMANDS|97133,HOTEL BARRIERE LE CARL GUSTAF|RUE DES NORMANDS|97133,False,HRE-FR-CLASSIFIED,unverified,unverified,1,8695,latest classification date within exact normalized name/address key
8696,HÔTEL BARRIÈRE LE MAJESTIC,10 Boulevard de la Croisette,06400,CANNES,5 étoiles,01/08/2024,349,http://www.majestic-barriere.com,10 BLVD DE LA CROISETTE|06400,HOTEL BARRIERE LE MAJESTIC|10 BLVD DE LA CROISETTE|06400,False,HRE-FR-CLASSIFIED,unverified,unverified,1,8696,latest classification date within exact normalized name/address key
8697,HÔTEL BARRIÈRE LE NORMANDY,38 rue Jean Mermoz,14800,DEAUVILLE,5 étoiles,16/12/2021,271,https://www.hotelsbarriere.com/fr/deauville/le-normandy.html,38 RUE JEAN MERMOZ|14800,HOTEL BARRIERE LE NORMANDY|38 RUE JEAN MERMOZ|14800,False,HRE-FR-CLASSIFIED,unverified,unverified,1,8697,latest classification date within exact normalized name/address key
8698,HÔTEL BARRIÈRE LE ROYAL DEAUVILLE,Boulevard Eugène Cornuche,14800,DEAUVILLE,5 étoiles,24/10/2024,218,https://www.hotelsbarriere.com/fr/deauville/le-royal.html,BLVD EUGENE CORNUCHE|14800,HOTEL BARRIERE LE ROYAL DEAUVILLE|BLVD EUGENE CORNUCHE|14800,False,HRE-FR-CLASSIFIED,unverified,unverified,1,8698,latest classification date within exact normalized name/address key
8699,HÔTEL BARRIÈRE LE ROYAL LA BAULE,6 avenue Pierre Loti,44500,LA BAULE-ESCOUBLAC,5 étoiles,19/10/2021,87,https://www.hotelsbarriere.com/la-baule/le-royal,6 AVE PIERRE LOTI|44500,HOTEL BARRIERE LE ROYAL LA BAULE|6 AVE PIERRE LOTI|44500,False,HRE-FR-CLASSIFIED,unverified,unverified,1,8699,latest classification date within exact normalized name/address key
8700,HÔTEL BARRIÈRE LE WESTMINSTER,Avenue du Verger,62520,LE TOUQUET-PARIS-PLAGE,5 étoiles,25/06/2026,104,https://www.hotelsbarriere.com/fr/le-touquet/le-westminster.html,AVE DU VERGER|62520,HOTEL BARRIERE LE WESTMINSTER|AVE DU VERGER|62520,False,HRE-FR-CLASSIFIED,unverified,unverified,1,8700,latest classification date within exact normalized name/address key
8701,HÔTEL BARRIÈRE LILLE,777 bis pont de Flandres,59000,LILLE,5 étoiles,11/03/2022,142,http://www.hotelsbarriere.com/fr/lille/hotel-barriere.html,777 BIS PONT DE FLANDRES|59000,HOTEL BARRIERE LILLE|777 BIS PONT DE FLANDRES|59000,False,HRE-FR-CLASSIFIED,unverified,unverified,1,8701,latest classification date within exact normalized name/address key
8702,HÔTEL BARRIÈRE RIBEAUVILLÉ RESORT,Route Départementale 106,68150,RIBEAUVILLÉ,4 étoiles,10/03/2022,56,https://www.hotelsbarriere.com/fr/ribeauville/resort-barriere.html,ROUTE DEPARTEMENTALE 106|68150,HOTEL BARRIERE RIBEAUVILLE RESORT|ROUTE DEPARTEMENTALE 106|68150,False,HRE-FR-CLASSIFIED,unverified,unverified,1,8702,latest classification date within exact normalized name/address key
8703,HÔTEL BASE CAMP LODGE,120 AVENUE DE LA MUZELLE,38860,LES-DEUX-ALPES,3 étoiles,05/09/2024,32,https://hotel-basecamplodge-les2alpes.com/fr/,120 AVE DE LA MUZELLE|38860,HOTEL BASE CAMP LODGE|120 AVE DE LA MUZELLE|38860,False,HRE-FR-CLASSIFIED,unverified,unverified,1,8703,latest classification date within exact normalized name/address key
8704,HÔTEL BASE CAMP LODGE ALBERTVILLE,85 chemin du pont Albertin,73200,ALBERTVILLE,3 étoiles,17/11/2025,75,https://www.basecamp-albertville.com/fr/chambres.html,85 CHEMIN DU PONT ALBERTIN|73200,HOTEL BASE CAMP LODGE ALBERTVILLE|85 CHEMIN DU PONT ALBERTIN|73200,False,HRE-FR-CLASSIFIED,unverified,unverified,1,8704,latest classification date within exact normalized name/address key
8705,HÔTEL BASGI BASGI,LD TETTOLA,20217,SAINT-FLORENT,4 étoiles,13/06/2024,28,https://www.hotelbasgi.com/,LD TETTOLA|20217,HOTEL BASGI BASGI|LD TETTOLA|20217,False,HRE-FR-CLASSIFIED,unverified,unverified,1,8705,latest classification date within exact normalized name/address key
8706,HÔTEL BASSANO,15 rue de Bassano,75116,PARIS 16E ARRONDISSEMENT,4 étoiles,21/03/2023,33,http://www.hotel-bassano.com,15 RUE DE BASSANO|75116,HOTEL BASSANO|15 RUE DE BASSANO|75116,True,HRE-FR-CLASSIFIED,unverified,unverified,1,8706,latest classification date within exact normalized name/address key
8707,HÔTEL BASSS,57 rue des Abbesses,75018,PARIS 18E ARRONDISSEMENT,3 étoiles,19/11/2025,36,http://www.hotel-basss.com/,57 RUE DES ABBESSES|75018,HOTEL BASSS|57 RUE DES ABBESSES|75018,True,HRE-FR-CLASSIFIED,unverified,unverified,1,8707,latest classification date within exact normalized name/address key
8708,HÔTEL BASTIDE,route d'espalion,12850,ONET-LE-CHÂTEAU,3 étoiles,01/12/2022,38,https://www.bowlingdurouergue.com/hotel-2/,ROUTE D ESPALION|12850,HOTEL BASTIDE|ROUTE D ESPALION|12850,False,HRE-FR-CLASSIFIED,unverified,unverified,1,8708,latest classification date within exact normalized name/address key
8709,HÔTEL BASTIDE DE LOURMARIN,ROUTE DE CUCURON,84160,LOURMARIN,4 étoiles,10/12/2024,19,https://www.hotelbastide.com/,ROUTE DE CUCURON|84160,HOTEL BASTIDE DE LOURMARIN|ROUTE DE CUCURON|84160,False,HRE-FR-CLASSIFIED,unverified,unverified,1,8709,latest classification date within exact normalized name/address key
8710,HÔTEL BASTIDE DU CALALOU,route de baudinard,83630,MOISSAC-BELLEVUE,4 étoiles,25/06/2024,32,https://hotel-gorgesduverdon.com/fr/,ROUTE DE BAUDINARD|83630,HOTEL BASTIDE DU CALALOU|ROUTE DE BAUDINARD|83630,False,HRE-FR-CLASSIFIED,unverified,unverified,1,8710,latest classification date within exact normalized name/address key
8711,HÔTEL BASTIDE DU PORT,73 avenue Général Leclerc,83990,SAINT-TROPEZ,4 étoiles,31/05/2022,29,https://bastideduport.com/,73 AVE GENERAL LECLERC|83990,HOTEL BASTIDE DU PORT|73 AVE GENERAL LECLERC|83990,False,HRE-FR-CLASSIFIED,unverified,unverified,1,8711,latest classification date within exact normalized name/address key
8712,HÔTEL BASTILLE DE LAUNAY,42 rue Amelot,75011,PARIS 11E ARRONDISSEMENT,3 étoiles,28/01/2022,35,https://bastilledelaunay.com/,42 RUE AMELOT|75011,HOTEL BASTILLE DE LAUNAY|42 RUE AMELOT|75011,True,HRE-FR-CLASSIFIED,unverified,unverified,1,8712,latest classification date within exact normalized name/address key
8713,HÔTEL BASTILLE SPÉRIA,1 rue de la Bastille,75004,PARIS 4E ARRONDISSEMENT,3 étoiles,16/02/2022,42,https://www.hotel-bastille-speria.com/fr/,1 RUE DE LA BASTILLE|75004,HOTEL BASTILLE SPERIA|1 RUE DE LA BASTILLE|75004,True,HRE-FR-CLASSIFIED,unverified,unverified,1,8713,latest classification date within exact normalized name/address key
8714,HÔTEL BATEAU LIBRE,17 rue de l'église,29950,BÉNODET,3 étoiles,23/05/2023,12,https://www.bateaulibre.com/,17 RUE DE L EGLISE|29950,HOTEL BATEAU LIBRE|17 RUE DE L EGLISE|29950,False,HRE-FR-CLASSIFIED,unverified,unverified,1,8714,latest classification date within exact normalized name/address key
8715,HÔTEL BAUDELAIRE OPÉRA,61 rue sainte Anne,75002,PARIS,3 étoiles,20/11/2023,29,www.hotel-baudelaire.com,61 RUE SAINTE ANNE|75002,HOTEL BAUDELAIRE OPERA|61 RUE SAINTE ANNE|75002,True,HRE-FR-CLASSIFIED,unverified,unverified,1,8715,latest classification date within exact normalized name/address key
8716,HÔTEL BAUDIN,113 Avenue Ledru Rollin,75011,PARIS 11E ARRONDISSEMENT,2 étoiles,12/06/2023,16,https://www.hotelbaudin.com/,113 AVE LEDRU ROLLIN|75011,HOTEL BAUDIN|113 AVE LEDRU ROLLIN|75011,True,HRE-FR-CLASSIFIED,unverified,unverified,1,8716,latest classification date within exact normalized name/address key
8717,HÔTEL BAUDOUIN,90 rue baudouin l'edifieur,59300,VALENCIENNES,3 étoiles,10/03/2023,45,http://hotel-baudouin.com,90 RUE BAUDOUIN L EDIFIEUR|59300,HOTEL BAUDOUIN|90 RUE BAUDOUIN L EDIFIEUR|59300,False,HRE-FR-CLASSIFIED,unverified,unverified,1,8717,latest classification date within exact normalized name/address key
8718,HÔTEL BAUMANIÈRE LES BAUX DE PROVENCE,Mas de Carita,13520,LES BAUX-DE-PROVENCE,5 étoiles,26/11/2021,53,https://www.baumaniere.com/,MAS DE CARITA|13520,HOTEL BAUMANIERE LES BAUX DE PROVENCE|MAS DE CARITA|13520,False,HRE-FR-CLASSIFIED,unverified,unverified,1,8718,latest classification date within exact normalized name/address key
8719,HÔTEL BAUME,7 rue Casimir Delavigne,75006,PARIS 6E ARRONDISSEMENT,4 étoiles,09/11/2021,35,http://www.baume-hotel-paris.com/fr/,7 RUE CASIMIR DELAVIGNE|75006,HOTEL BAUME|7 RUE CASIMIR DELAVIGNE|75006,True,HRE-FR-CLASSIFIED,unverified,unverified,1,8719,latest classification date within exact normalized name/address key
8720,HÔTEL BAYARD BELLECOUR,23 place Bellecour,69002,LYON,4 étoiles,21/02/2025,26,https://www.hotelbayard.fr/fr/,23 PLACE BELLECOUR|69002,HOTEL BAYARD BELLECOUR|23 PLACE BELLECOUR|69002,False,HRE-FR-CLASSIFIED,unverified,unverified,1,8720,latest classification date within exact normalized name/address key
8721,HÔTEL BB BORDEAUX LE HAILLAN,63 Avenue Pasteur,33185,LE HAILLAN,3 étoiles,24/03/2025,72,https://www.hotel-bb.com/fr/hotel/bordeaux-le-haillan,63 AVE PASTEUR|33185,HOTEL BB BORDEAUX LE HAILLAN|63 AVE PASTEUR|33185,False,HRE-FR-CLASSIFIED,unverified,unverified,1,8721,latest classification date within exact normalized name/address key
8722,HÔTEL BB SAINTE MAXIME GOLFE DE ST TROPEZ,175 avenue mathias,83120,SAINTE-MAXIME,3 étoiles,24/03/2025,74,https://www.hotel-bb.com/fr/hotel/sainte-maxime,175 AVE MATHIAS|83120,HOTEL BB SAINTE MAXIME GOLFE DE ST TROPEZ|175 AVE MATHIAS|83120,False,HRE-FR-CLASSIFIED,unverified,unverified,1,8722,latest classification date within exact normalized name/address key
8723,HÔTEL BE COTTAGE,41 rue jean monnet,62520,LE TOUQUET-PARIS-PLAGE,3 étoiles,12/04/2023,23,http://hotelbecottage.com,41 RUE JEAN MONNET|62520,HOTEL BE COTTAGE|41 RUE JEAN MONNET|62520,False,HRE-FR-CLASSIFIED,unverified,unverified,1,8723,latest classification date within exact normalized name/address key
8724,HÔTEL BE YOU APART'HÔTEL,72 boulevard de Clichy,75018,PARIS 18E ARRONDISSEMENT,4 étoiles,17/04/2023,13,https://www.beyouaparthotel.com/fr/,72 BLVD DE CLICHY|75018,HOTEL BE YOU APART HOTEL|72 BLVD DE CLICHY|75018,True,HRE-FR-CLASSIFIED,unverified,unverified,1,8724,latest classification date within exact normalized name/address key
8725,HÔTEL BEACH,38 avenue Napoléon III,20110,PROPRIANO,2 étoiles,07/11/2022,17,http://www.beachhotel-propriano.com/,38 AVE NAPOLEON III|20110,HOTEL BEACH|38 AVE NAPOLEON III|20110,False,HRE-FR-CLASSIFIED,unverified,unverified,1,8725,latest classification date within exact normalized name/address key
8726,HÔTEL BEAR LODGE,6496 Route des Arcs 2000,73700,BOURG-SAINT-MAURICE,2 étoiles,09/05/2022,30,https://www.vip-chalets.com/hotels/bear-lodge,6496 ROUTE DES ARCS 2000|73700,HOTEL BEAR LODGE|6496 ROUTE DES ARCS 2000|73700,False,HRE-FR-CLASSIFIED,unverified,unverified,1,8726,latest classification date within exact normalized name/address key
8727,HÔTEL BEATUS,718 avenue de paris,59400,CAMBRAI,3 étoiles,17/04/2023,30,http://www.beatus-cambrai.com,718 AVE DE PARIS|59400,HOTEL BEATUS|718 AVE DE PARIS|59400,False,HRE-FR-CLASSIFIED,unverified,unverified,1,8727,latest classification date within exact normalized name/address key
8728,HÔTEL BEAU RIVAGE,21 rue de la Mairie,35960,LE VIVIER-SUR-MER,3 étoiles,24/03/2022,30,https://www.lhotel-beaurivage.com/,21 RUE DE LA MAIRIE|35960,HOTEL BEAU RIVAGE|21 RUE DE LA MAIRIE|35960,False,HRE-FR-CLASSIFIED,unverified,unverified,1,8728,latest classification date within exact normalized name/address key
8729,HÔTEL BEAU RIVAGE,2 avenue de la Ville de Vichy,88400,GÉRARDMER,4 étoiles,20/06/2022,52,https://www.beau-rivage-hotel.fr/fr/,2 AVE DE LA VILLE DE VICHY|88400,HOTEL BEAU RIVAGE|2 AVE DE LA VILLE DE VICHY|88400,False,HRE-FR-CLASSIFIED,unverified,unverified,1,8729,latest classification date within exact normalized name/address key
8730,HÔTEL BEAU RIVAGE,16 rue Victor Hugo,29680,ROSCOFF,4 étoiles,15/12/2022,75,https://www.hotels-valdys.fr/roscoff/hotel-valdys-beau-rivage,16 RUE VICTOR HUGO|29680,HOTEL BEAU RIVAGE|16 RUE VICTOR HUGO|29680,False,HRE-FR-CLASSIFIED,unverified,unverified,1,8730,latest classification date within exact normalized name/address key
8731,HÔTEL BEAU RIVAGE,1 allée du Racou,66700,ARGELÈS-SUR-MER,3 étoiles,07/06/2022,26,https://www.hbr-argeles.com/fr/index.html,1 ALLEE DU RACOU|66700,HOTEL BEAU RIVAGE|1 ALLEE DU RACOU|66700,False,HRE-FR-CLASSIFIED,unverified,unverified,1,8731,latest classification date within exact normalized name/address key
8732,HÔTEL BEAU RIVAGE,24 rue saint François de Paule,06300,NICE,4 étoiles,23/11/2022,114,https://www.hotelnicebeaurivage.com/,24 RUE SAINT FRANCOIS DE PAULE|06300,HOTEL BEAU RIVAGE|24 RUE SAINT FRANCOIS DE PAULE|06300,False,HRE-FR-CLASSIFIED,unverified,unverified,1,8732,latest classification date within exact normalized name/address key
8733,HÔTEL BEAU RIVAGE,7 Place Président Edouard Herriot,73100,AIX-LES-BAINS,3 étoiles,06/10/2023,12,http://www.beaurivagehotel.fr,7 PLACE PRESIDENT EDOUARD HERRIOT|73100,HOTEL BEAU RIVAGE|7 PLACE PRESIDENT EDOUARD HERRIOT|73100,False,HRE-FR-CLASSIFIED,unverified,unverified,1,8733,latest classification date within exact normalized name/address key
8734,HÔTEL BEAU RIVAGE,18 Avenue du Général Bouvet,83980,LE LAVANDOU,3 étoiles,29/03/2023,27,https://www.hotelbeaurivage.fr/,18 AVE DU GENERAL BOUVET|83980,HOTEL BEAU RIVAGE|18 AVE DU GENERAL BOUVET|83980,False,HRE-FR-CLASSIFIED,unverified,unverified,1,8734,latest classification date within exact normalized name/address key
8735,HÔTEL BEAU RIVAGE,29 rue Gambetta,38680,PONT-EN-ROYANS,2 étoiles,02/11/2021,9,https://www.beaurivage-vercors.com/,29 RUE GAMBETTA|38680,HOTEL BEAU RIVAGE|29 RUE GAMBETTA|38680,False,HRE-FR-CLASSIFIED,unverified,unverified,1,8735,latest classification date within exact normalized name/address key
8736,HÔTEL BEAU SITE,118 rue André Theuriet,74290,TALLOIRES,3 étoiles,03/11/2022,32,http://www.beausite-talloires.com,118 RUE ANDRE THEURIET|74290,HOTEL BEAU SITE|118 RUE ANDRE THEURIET|74290,False,HRE-FR-CLASSIFIED,unverified,unverified,1,8736,latest classification date within exact normalized name/address key
8737,HÔTEL BEAU SITE,10 rue du Capitaine Digoy,65400,ARGELÈS-GAZOST,3 étoiles,14/06/2022,10,https://www.logishotels.com/fr/hotel/logis-hotel-beau-site-1368,10 RUE DU CAPITAINE DIGOY|65400,HOTEL BEAU SITE|10 RUE DU CAPITAINE DIGOY|65400,False,HRE-FR-CLASSIFIED,unverified,unverified,1,8737,latest classification date within exact normalized name/address key
8738,HÔTEL BEAU SITE,67 Grande Rue,25160,MALBUISSON,2 étoiles,03/11/2022,20,https://www.complexe-le-lac.fr,67 GRANDE RUE|25160,HOTEL BEAU SITE|67 GRANDE RUE|25160,False,HRE-FR-CLASSIFIED,unverified,unverified,1,8738,latest classification date within exact normalized name/address key
