city,country,country_iso2,eea_flag,deadline,single_fee_pct,listing_id,listing_url,host_id,host_location,host_region_guess,geo_conflict,room_type,property_type,bedrooms,bedroom_bucket,accommodates,beds,host_class,calculated_host_listings_count,host_is_superhost,instant_bookable,license,minimum_nights,number_of_reviews_ltm,estimated_occupancy_l365d,stratum,stay_window,checkin,checkout,nights,adults,dump_date,dump_price
austin,United States,US,0,2026-09-15,15.5,207054,https://www.airbnb.com/rooms/207054,1018853,"Austin, TX",non_eea,0,Entire home/apt,Entire home,2.0,2,5,2.0,individual,1,t,,OL 2026 072586,2.0,6,36,Entire home/apt | 2 | individual,W1,2026-11-13,2026-11-16,3,2,2026-08-25,$268.00
sydney,Australia,AU,0,2026-09-15,15.5,1381042920654201161,https://www.airbnb.com/rooms/1381042920654201161,15739069,,unknown,0,Entire home/apt,Entire rental unit,1.0,0-1,2,1.0,professional,124,f,,PID-STRA-23969-1,3.0,5,30,Entire home/apt | 0-1 | professional,W1,2026-11-13,2026-11-16,3,2,2026-08-15,$335.33
sydney,Australia,AU,0,2026-09-15,15.5,1386597298995122686,https://www.airbnb.com/rooms/1386597298995122686,661730258,,unknown,0,Entire home/apt,Entire rental unit,2.0,2,6,3.0,professional,6,f,,PID-STRA-75570,2.0,41,246,Entire home/apt | 2 | professional,W1,2026-11-13,2026-11-16,3,2,2026-08-15,$409.00
sydney,Australia,AU,0,2026-09-15,15.5,1390871271660758878,https://www.airbnb.com/rooms/1390871271660758878,788797,"Sydney, Australia",non_eea,0,Entire home/apt,Entire home,1.0,0-1,2,1.0,individual,1,t,,PID-STRA-49881,1.0,14,84,Entire home/apt | 0-1 | individual,W1,2026-11-13,2026-11-16,3,2,2026-08-15,$390.97
sydney,Australia,AU,0,2026-09-15,15.5,1395289741919588622,https://www.airbnb.com/rooms/1395289741919588622,288743418,,unknown,0,Private room,Private room in home,,unknown,2,1.0,professional,226,f,,PID-STRA-74406,1.0,25,150,Private room | unknown | professional,W1,2026-11-13,2026-11-16,3,2,2026-08-15,$169.29
sydney,Australia,AU,0,2026-09-15,15.5,1404807207881225339,https://www.airbnb.com/rooms/1404807207881225339,598512532,,unknown,0,Entire home/apt,Entire rental unit,3.0,3+,7,6.0,professional,12,t,,PID-STRA-79138,2.0,38,228,Entire home/apt | 3+ | professional,W1,2026-11-13,2026-11-16,3,2,2026-08-15,$508.00
sydney,Australia,AU,0,2026-09-15,15.5,1407849870772660945,https://www.airbnb.com/rooms/1407849870772660945,689713484,,unknown,0,Shared room,Shared room in home,,unknown,4,4.0,professional,5,f,,PID-STRA-73322,1.0,2,12,Shared room | unknown | professional,W1,2026-11-13,2026-11-16,3,2,2026-08-15,$73.00
sydney,Australia,AU,0,2026-09-15,15.5,1410697207943814370,https://www.airbnb.com/rooms/1410697207943814370,374847252,"Sydney, Australia",non_eea,0,Entire home/apt,Entire serviced apartment,1.0,0-1,1,1.0,professional,14,f,,PID-STRA-76769,1.0,14,84,Entire home/apt | 0-1 | professional,W1,2026-11-13,2026-11-16,3,2,2026-08-15,$170.04
sydney,Australia,AU,0,2026-09-15,15.5,1412092179203790593,https://www.airbnb.com/rooms/1412092179203790593,34142011,"Sydney, Australia",non_eea,0,Entire home/apt,Entire rental unit,1.0,0-1,2,1.0,individual,1,f,,Exempt,1.0,1,6,Entire home/apt | 0-1 | individual,W1,2026-11-13,2026-11-16,3,2,2026-08-15,$283.00
sydney,Australia,AU,0,2026-09-15,15.5,1421627348236436828,https://www.airbnb.com/rooms/1421627348236436828,44992829,"Surry Hills, Australia",non_eea,0,Entire home/apt,Entire rental unit,1.0,0-1,2,1.0,small_multi,2,t,,PID-STRA-79645,2.0,14,84,Entire home/apt | 0-1 | small_multi,W1,2026-11-13,2026-11-16,3,2,2026-08-15,$415.50
sydney,Australia,AU,0,2026-09-15,15.5,1435070452038660649,https://www.airbnb.com/rooms/1435070452038660649,234467412,"Gymea, Australia",non_eea,0,Entire home/apt,Entire bungalow,2.0,2,2,3.0,small_multi,2,f,,Exempt,1.0,7,42,Entire home/apt | 2 | small_multi,W1,2026-11-13,2026-11-16,3,2,2026-08-15,$128.00
sydney,Australia,AU,0,2026-09-15,15.5,1441192533195488255,https://www.airbnb.com/rooms/1441192533195488255,146421296,,unknown,0,Private room,Private room in home,,unknown,2,1.0,small_multi,3,f,,PID-STRA-80024,1.0,11,66,Private room | unknown | small_multi,W1,2026-11-13,2026-11-16,3,2,2026-08-15,$85.36
sydney,Australia,AU,0,2026-09-15,15.5,1444528434047090993,https://www.airbnb.com/rooms/1444528434047090993,701531708,,unknown,0,Private room,Private room in home,2.0,2,4,2.0,individual,1,f,,PID-STRA-84620,1.0,15,90,Private room | 2 | individual,W1,2026-11-13,2026-11-16,3,2,2026-08-15,$220.00
sydney,Australia,AU,0,2026-09-15,15.5,1448019845750628379,https://www.airbnb.com/rooms/1448019845750628379,156483842,"Sydney, Australia",non_eea,0,Entire home/apt,Entire rental unit,1.0,0-1,2,1.0,individual,1,t,,PID-STRA-80797,2.0,11,66,Entire home/apt | 0-1 | individual,W1,2026-11-13,2026-11-16,3,2,2026-08-15,$264.33
sydney,Australia,AU,0,2026-09-15,15.5,1451112923084907623,https://www.airbnb.com/rooms/1451112923084907623,10735529,"Surry Hills, Australia",non_eea,0,Entire home/apt,Entire rental unit,3.0,3+,6,4.0,individual,1,t,,PID-STRA-80914,3.0,17,102,Entire home/apt | 3+ | individual,W1,2026-11-13,2026-11-16,3,2,2026-08-15,$571.73
sydney,Australia,AU,0,2026-09-15,15.5,1454718787271869016,https://www.airbnb.com/rooms/1454718787271869016,288743418,,unknown,0,Private room,Private room in home,,unknown,2,1.0,professional,226,f,,PID-STRA-25161,1.0,5,30,Private room | unknown | professional,W1,2026-11-13,2026-11-16,3,2,2026-08-15,$114.97
sydney,Australia,AU,0,2026-09-15,15.5,1457695789808591814,https://www.airbnb.com/rooms/1457695789808591814,412307072,"Bondi Beach, Australia",non_eea,0,Private room,Private room in home,,unknown,2,,professional,31,t,,Exempt,2.0,1,6,Private room | unknown | professional,W1,2026-11-13,2026-11-16,3,2,2026-08-15,$37.79
sydney,Australia,AU,0,2026-09-15,15.5,1457823349296590301,https://www.airbnb.com/rooms/1457823349296590301,701932325,,unknown,0,Entire home/apt,Entire rental unit,3.0,3+,10,5.0,professional,17,f,,PID-STRA-81293,1.0,62,255,Entire home/apt | 3+ | professional,W1,2026-11-13,2026-11-16,3,2,2026-08-15,$427.50
sydney,Australia,AU,0,2026-09-15,15.5,1458336712806703751,https://www.airbnb.com/rooms/1458336712806703751,268995141,"Liverpool, Australia",non_eea,0,Entire home/apt,Entire home,3.0,3+,10,5.0,small_multi,2,f,,PID-STRA-81239,1.0,13,78,Entire home/apt | 3+ | small_multi,W1,2026-11-13,2026-11-16,3,2,2026-08-15,$370.88
sydney,Australia,AU,0,2026-09-15,15.5,1464371746019089532,https://www.airbnb.com/rooms/1464371746019089532,696320338,"Sydney, Australia",non_eea,0,Entire home/apt,Entire rental unit,4.0,3+,8,4.0,small_multi,3,t,,PID-STRA-80964,1.0,21,126,Entire home/apt | 3+ | small_multi,W1,2026-11-13,2026-11-16,3,2,2026-08-15,$643.80
sydney,Australia,AU,0,2026-09-15,15.5,1474962527947519375,https://www.airbnb.com/rooms/1474962527947519375,685427955,,unknown,0,Entire home/apt,Entire rental unit,1.0,0-1,2,1.0,small_multi,4,f,,PID-STRA-79576,1.0,12,72,Entire home/apt | 0-1 | small_multi,W1,2026-11-13,2026-11-16,3,2,2026-08-15,$183.00
sydney,Australia,AU,0,2026-09-15,15.5,1481509479162202775,https://www.airbnb.com/rooms/1481509479162202775,255319514,"Lidcombe, Australia",non_eea,0,Private room,Private room in home,,unknown,2,1.0,professional,137,f,,PID-STRA-71775,1.0,7,42,Private room | unknown | professional,W1,2026-11-13,2026-11-16,3,2,2026-08-15,$102.68
sydney,Australia,AU,0,2026-09-15,15.5,1482150951071432083,https://www.airbnb.com/rooms/1482150951071432083,283498077,"Sydney, Australia",non_eea,0,Entire home/apt,Entire home,3.0,3+,6,3.0,professional,29,f,,PID-STRA-81301,2.0,11,66,Entire home/apt | 3+ | professional,W1,2026-11-13,2026-11-16,3,2,2026-08-15,$677.30
sydney,Australia,AU,0,2026-09-15,15.5,1486105510890086461,https://www.airbnb.com/rooms/1486105510890086461,688590230,"Neutral Bay, Australia",non_eea,0,Entire home/apt,Entire rental unit,,unknown,2,1.0,individual,1,f,,PID-STRA-82566,2.0,2,12,Entire home/apt | unknown | individual,W1,2026-11-13,2026-11-16,3,2,2026-08-15,$428.00
sydney,Australia,AU,0,2026-09-15,15.5,1496588235099182397,https://www.airbnb.com/rooms/1496588235099182397,52457434,"Sydney, Australia",non_eea,0,Private room,Private room in home,,unknown,2,1.0,individual,1,f,,PID-STRA-82766,1.0,4,24,Private room | unknown | individual,W1,2026-11-13,2026-11-16,3,2,2026-08-15,$190.55
sydney,Australia,AU,0,2026-09-15,15.5,1497569297775305041,https://www.airbnb.com/rooms/1497569297775305041,35193562,"Sydney, Australia",non_eea,0,Entire home/apt,Entire home,2.0,2,5,3.0,professional,9,f,,PID-STRA-70631,2.0,33,198,Entire home/apt | 2 | professional,W1,2026-11-13,2026-11-16,3,2,2026-08-15,$620.23
sydney,Australia,AU,0,2026-09-15,15.5,1509873100959691153,https://www.airbnb.com/rooms/1509873100959691153,579676136,,unknown,0,Entire home/apt,Entire home,4.0,3+,8,4.0,individual,1,f,,PID-STRA-83414,1.0,0,0,Entire home/apt | 3+ | individual,W1,2026-11-13,2026-11-16,3,2,2026-08-15,"$1,166.00"
sydney,Australia,AU,0,2026-09-15,15.5,1524888850886499543,https://www.airbnb.com/rooms/1524888850886499543,714906434,,unknown,0,Entire home/apt,Entire cabin,1.0,0-1,2,1.0,professional,9,f,,Exempt,1.0,0,0,Entire home/apt | 0-1 | professional,W1,2026-11-13,2026-11-16,3,2,2026-08-15,$200.38
sydney,Australia,AU,0,2026-09-15,15.5,1536983915277267294,https://www.airbnb.com/rooms/1536983915277267294,696882988,"Glebe, Australia",non_eea,0,Entire home/apt,Entire rental unit,3.0,3+,8,4.0,professional,38,t,,PID-STRA-85511,1.0,25,150,Entire home/apt | 3+ | professional,W1,2026-11-13,2026-11-16,3,2,2026-08-15,$453.62
sydney,Australia,AU,0,2026-09-15,15.5,1544642086590680143,https://www.airbnb.com/rooms/1544642086590680143,516461356,"Sydney, Australia",non_eea,0,Entire home/apt,Entire home,3.0,3+,5,3.0,individual,1,f,,PID-STRA-85574,2.0,1,6,Entire home/apt | 3+ | individual,W1,2026-11-13,2026-11-16,3,2,2026-08-15,$862.00
sydney,Australia,AU,0,2026-09-15,15.5,1553227434559215306,https://www.airbnb.com/rooms/1553227434559215306,716812488,,unknown,0,Private room,Private room in home,,unknown,2,1.0,professional,26,f,,Exempt,1.0,4,24,Private room | unknown | professional,W1,2026-11-13,2026-11-16,3,2,2026-08-15,$105.60
sydney,Australia,AU,0,2026-09-15,15.5,1555406423133640084,https://www.airbnb.com/rooms/1555406423133640084,688304085,,unknown,0,Private room,Room in hotel,,unknown,4,2.0,small_multi,2,t,,Exempt,2.0,0,0,Private room | unknown | small_multi,W1,2026-11-13,2026-11-16,3,2,2026-08-15,$689.50
sydney,Australia,AU,0,2026-09-15,15.5,1558685831502386635,https://www.airbnb.com/rooms/1558685831502386635,696882988,"Glebe, Australia",non_eea,0,Entire home/apt,Entire rental unit,3.0,3+,9,5.0,professional,38,t,,PID-STRA-93689,2.0,28,168,Entire home/apt | 3+ | professional,W1,2026-11-13,2026-11-16,3,2,2026-08-15,$606.96
sydney,Australia,AU,0,2026-09-15,15.5,1559859236315959486,https://www.airbnb.com/rooms/1559859236315959486,730442304,,unknown,0,Shared room,Shared room in riad,2.0,2,1,5.0,small_multi,4,f,,Exempt,1.0,0,0,Shared room | 2 | small_multi,W1,2026-11-13,2026-11-16,3,2,2026-08-15,$75.00
sydney,Australia,AU,0,2026-09-15,15.5,1561984757786536550,https://www.airbnb.com/rooms/1561984757786536550,154813436,,unknown,0,Entire home/apt,Entire rental unit,1.0,0-1,2,1.0,small_multi,3,t,,Exempt,1.0,18,108,Entire home/apt | 0-1 | small_multi,W1,2026-11-13,2026-11-16,3,2,2026-08-15,$173.12
sydney,Australia,AU,0,2026-09-15,15.5,1564967227569216324,https://www.airbnb.com/rooms/1564967227569216324,92931505,"Chiswick, Australia",non_eea,0,Entire home/apt,Entire rental unit,3.0,3+,7,5.0,professional,13,f,,PID-STRA-87238,1.0,18,108,Entire home/apt | 3+ | professional,W1,2026-11-13,2026-11-16,3,2,2026-08-15,$533.10
sydney,Australia,AU,0,2026-09-15,15.5,1565043988011967207,https://www.airbnb.com/rooms/1565043988011967207,730442304,,unknown,0,Shared room,Shared room in riad,1.0,0-1,3,1.0,small_multi,4,f,,Exempt,1.0,0,0,Shared room | 0-1 | small_multi,W1,2026-11-13,2026-11-16,3,2,2026-08-15,$277.61
sydney,Australia,AU,0,2026-09-15,15.5,1565551018564084979,https://www.airbnb.com/rooms/1565551018564084979,536118694,"North Bondi, Australia",non_eea,0,Entire home/apt,Entire rental unit,1.0,0-1,2,1.0,professional,8,t,,PID-STRA-87248,1.0,6,36,Entire home/apt | 0-1 | professional,W1,2026-11-13,2026-11-16,3,2,2026-08-15,$316.50
sydney,Australia,AU,0,2026-09-15,15.5,1570588495415753457,https://www.airbnb.com/rooms/1570588495415753457,341586243,,unknown,0,Entire home/apt,Entire rental unit,2.0,2,4,2.0,professional,31,f,,Exempt,2.0,6,36,Entire home/apt | 2 | professional,W1,2026-11-13,2026-11-16,3,2,2026-08-15,$339.00
sydney,Australia,AU,0,2026-09-15,15.5,1573556056835114225,https://www.airbnb.com/rooms/1573556056835114225,12658677,"Bondi Beach, Australia",non_eea,0,Entire home/apt,Entire rental unit,2.0,2,4,2.0,professional,20,t,,PID-STRA-87370,2.0,17,102,Entire home/apt | 2 | professional,W1,2026-11-13,2026-11-16,3,2,2026-08-15,$319.60
sydney,Australia,AU,0,2026-09-15,15.5,1574830345993815741,https://www.airbnb.com/rooms/1574830345993815741,211494236,"Wolli Creek, Australia",non_eea,0,Entire home/apt,Entire rental unit,3.0,3+,6,3.0,individual,1,f,,PID-STRA-83068,1.0,9,54,Entire home/apt | 3+ | individual,W1,2026-11-13,2026-11-16,3,2,2026-08-15,$444.00
sydney,Australia,AU,0,2026-09-15,15.5,1576681771454795636,https://www.airbnb.com/rooms/1576681771454795636,171718097,Australia,non_eea,0,Entire home/apt,Entire home,3.0,3+,6,3.0,small_multi,2,t,,PID-STRA-88330,1.0,48,255,Entire home/apt | 3+ | small_multi,W1,2026-11-13,2026-11-16,3,2,2026-08-15,$430.00
sydney,Australia,AU,0,2026-09-15,15.5,1577897844264104387,https://www.airbnb.com/rooms/1577897844264104387,702173895,,unknown,0,Entire home/apt,Entire condo,2.0,2,2,1.0,professional,15,f,,Exempt,1.0,2,12,Entire home/apt | 2 | professional,W1,2026-11-13,2026-11-16,3,2,2026-08-15,$203.71
sydney,Australia,AU,0,2026-09-15,15.5,1583833637601478499,https://www.airbnb.com/rooms/1583833637601478499,565965713,,unknown,0,Entire home/apt,Entire home,6.0,3+,12,6.0,professional,25,t,,Exempt,1.0,38,228,Entire home/apt | 3+ | professional,W1,2026-11-13,2026-11-16,3,2,2026-08-15,$588.00
sydney,Australia,AU,0,2026-09-15,15.5,1584616239979703561,https://www.airbnb.com/rooms/1584616239979703561,723267274,,unknown,0,Shared room,Shared room in home,,unknown,4,2.0,individual,1,f,,PID-STRA-83435,1.0,0,0,Shared room | unknown | individual,W1,2026-11-13,2026-11-16,3,2,2026-08-15,$225.79
sydney,Australia,AU,0,2026-09-15,15.5,1585771209684187622,https://www.airbnb.com/rooms/1585771209684187622,480351346,"Sydney, Australia",non_eea,0,Entire home/apt,Entire rental unit,3.0,3+,7,4.0,professional,21,f,,PID-STRA-83750,1.0,12,72,Entire home/apt | 3+ | professional,W1,2026-11-13,2026-11-16,3,2,2026-08-15,$891.00
sydney,Australia,AU,0,2026-09-15,15.5,1585844539477915720,https://www.airbnb.com/rooms/1585844539477915720,33866326,"New South Wales, Australia",non_eea,0,Private room,Private room in home,,unknown,2,1.0,small_multi,2,t,,PID-STRA-89327,1.0,20,120,Private room | unknown | small_multi,W1,2026-11-13,2026-11-16,3,2,2026-08-15,$97.00
sydney,Australia,AU,0,2026-09-15,15.5,1593024728171159257,https://www.airbnb.com/rooms/1593024728171159257,288743418,,unknown,0,Private room,Private room in home,,unknown,1,1.0,professional,226,f,,PID-STRA-43485,1.0,9,54,Private room | unknown | professional,W1,2026-11-13,2026-11-16,3,2,2026-08-15,$90.25
sydney,Australia,AU,0,2026-09-15,15.5,1596860167339008175,https://www.airbnb.com/rooms/1596860167339008175,738080777,,unknown,0,Private room,Private room in rental unit,,unknown,2,1.0,professional,12,t,,PID-STRA-94207,1.0,22,132,Private room | unknown | professional,W1,2026-11-13,2026-11-16,3,2,2026-08-15,$183.00
sydney,Australia,AU,0,2026-09-15,15.5,1597381726205451115,https://www.airbnb.com/rooms/1597381726205451115,270132187,"Sydney, Australia",non_eea,0,Entire home/apt,Entire rental unit,,unknown,4,2.0,professional,66,f,,PID-STRA-88829,2.0,6,36,Entire home/apt | unknown | professional,W1,2026-11-13,2026-11-16,3,2,2026-08-15,$314.00
sydney,Australia,AU,0,2026-09-15,15.5,1609158906870206499,https://www.airbnb.com/rooms/1609158906870206499,704767538,,unknown,0,Private room,Private room in home,,unknown,2,1.0,professional,105,f,,PID-STRA-24546,1.0,3,18,Private room | unknown | professional,W1,2026-11-13,2026-11-16,3,2,2026-08-15,$174.00
sydney,Australia,AU,0,2026-09-15,15.5,1627970104835913441,https://www.airbnb.com/rooms/1627970104835913441,187234062,,unknown,0,Private room,Private room in home,3.0,3+,2,3.0,small_multi,3,f,,Exempt,1.0,2,12,Private room | 3+ | small_multi,W1,2026-11-13,2026-11-16,3,2,2026-08-15,$140.00
sydney,Australia,AU,0,2026-09-15,15.5,1634724742134871087,https://www.airbnb.com/rooms/1634724742134871087,374847252,"Sydney, Australia",non_eea,0,Entire home/apt,Entire rental unit,1.0,0-1,2,1.0,professional,14,f,,PID-STRA-89865,1.0,0,0,Entire home/apt | 0-1 | professional,W1,2026-11-13,2026-11-16,3,2,2026-08-15,$204.00
sydney,Australia,AU,0,2026-09-15,15.5,1636468495933549417,https://www.airbnb.com/rooms/1636468495933549417,63851568,,unknown,0,Entire home/apt,Entire rental unit,3.0,3+,6,3.0,professional,17,f,,Exempt,1.0,2,12,Entire home/apt | 3+ | professional,W1,2026-11-13,2026-11-16,3,2,2026-08-15,$430.50
sydney,Australia,AU,0,2026-09-15,15.5,1646939107104740757,https://www.airbnb.com/rooms/1646939107104740757,5215877,"Sydney, Australia",non_eea,0,Entire home/apt,Entire home,3.0,3+,8,5.0,professional,76,t,,PID-STRA-91471,2.0,13,78,Entire home/apt | 3+ | professional,W1,2026-11-13,2026-11-16,3,2,2026-08-15,$379.37
sydney,Australia,AU,0,2026-09-15,15.5,1647435070797650161,https://www.airbnb.com/rooms/1647435070797650161,752606566,,unknown,0,Entire home/apt,Entire rental unit,1.0,0-1,5,3.0,individual,1,f,,Exempt,1.0,0,0,Entire home/apt | 0-1 | individual,W1,2026-11-13,2026-11-16,3,2,2026-08-15,$571.00
sydney,Australia,AU,0,2026-09-15,15.5,1648984480558862130,https://www.airbnb.com/rooms/1648984480558862130,750746182,,unknown,0,Entire home/apt,Entire rental unit,2.0,2,4,3.0,professional,17,f,,Exempt,2.0,0,0,Entire home/apt | 2 | professional,W1,2026-11-13,2026-11-16,3,2,2026-08-15,$302.50
sydney,Australia,AU,0,2026-09-15,15.5,1649554923513372340,https://www.airbnb.com/rooms/1649554923513372340,79807615,"Sydney, Australia",non_eea,0,Entire home/apt,Entire rental unit,2.0,2,4,2.0,individual,1,f,,PID-STRA-91739,1.0,0,0,Entire home/apt | 2 | individual,W1,2026-11-13,2026-11-16,3,2,2026-08-15,$414.00
sydney,Australia,AU,0,2026-09-15,15.5,1651389597851583558,https://www.airbnb.com/rooms/1651389597851583558,76869392,"Kurnell, Australia",non_eea,0,Entire home/apt,Entire home,5.0,3+,10,5.0,small_multi,3,t,,PID-STRA-91908,2.0,9,54,Entire home/apt | 3+ | small_multi,W1,2026-11-13,2026-11-16,3,2,2026-08-15,"$1,140.15"
sydney,Australia,AU,0,2026-09-15,15.5,1657680403545821147,https://www.airbnb.com/rooms/1657680403545821147,242122561,"Sydney, Australia",non_eea,0,Entire home/apt,Entire rental unit,2.0,2,6,3.0,small_multi,4,t,,PID-STRA-93974,2.0,6,36,Entire home/apt | 2 | small_multi,W1,2026-11-13,2026-11-16,3,2,2026-08-15,$777.00
sydney,Australia,AU,0,2026-09-15,15.5,1662678982786057731,https://www.airbnb.com/rooms/1662678982786057731,255319514,"Lidcombe, Australia",non_eea,0,Private room,Private room in home,,unknown,2,1.0,professional,137,f,,PID-STRA-93279,1.0,4,24,Private room | unknown | professional,W1,2026-11-13,2026-11-16,3,2,2026-08-15,$115.00
sydney,Australia,AU,0,2026-09-15,15.5,1674338041782161067,https://www.airbnb.com/rooms/1674338041782161067,748335251,,unknown,0,Entire home/apt,Entire rental unit,2.0,2,4,2.0,small_multi,2,t,,PID-STRA-91982,1.0,4,24,Entire home/apt | 2 | small_multi,W1,2026-11-13,2026-11-16,3,2,2026-08-15,$463.00
sydney,Australia,AU,0,2026-09-15,15.5,1678221967027850993,https://www.airbnb.com/rooms/1678221967027850993,731057904,,unknown,0,Entire home/apt,Entire rental unit,2.0,2,4,2.0,professional,9,f,,PID-STRA-92788,1.0,9,54,Entire home/apt | 2 | professional,W1,2026-11-13,2026-11-16,3,2,2026-08-15,$224.00
sydney,Australia,AU,0,2026-09-15,15.5,1688055692213419971,https://www.airbnb.com/rooms/1688055692213419971,113505626,"Sydney, Australia",non_eea,0,Private room,Private room in home,,unknown,2,1.0,small_multi,3,f,,Exempt,1.0,8,48,Private room | unknown | small_multi,W1,2026-11-13,2026-11-16,3,2,2026-08-15,$74.00
sydney,Australia,AU,0,2026-09-15,15.5,1688979238075750795,https://www.airbnb.com/rooms/1688979238075750795,684091614,,unknown,0,Entire home/apt,Entire rental unit,1.0,0-1,2,1.0,small_multi,4,f,,PID-STRA-51188,2.0,3,18,Entire home/apt | 0-1 | small_multi,W1,2026-11-13,2026-11-16,3,2,2026-08-15,$333.67
sydney,Australia,AU,0,2026-09-15,15.5,1691313639734680550,https://www.airbnb.com/rooms/1691313639734680550,62028973,"Sydney, Australia",non_eea,0,Entire home/apt,Entire rental unit,1.0,0-1,2,1.0,professional,7,t,,PID-STRA-93807,2.0,5,30,Entire home/apt | 0-1 | professional,W1,2026-11-13,2026-11-16,3,2,2026-08-15,$364.50
sydney,Australia,AU,0,2026-09-15,15.5,1692055509006667272,https://www.airbnb.com/rooms/1692055509006667272,730007489,,unknown,0,Private room,Private room in guesthouse,,unknown,1,1.0,professional,10,t,,Exempt,1.0,0,0,Private room | unknown | professional,W1,2026-11-13,2026-11-16,3,2,2026-08-15,$206.00
sydney,Australia,AU,0,2026-09-15,15.5,1692614206007713259,https://www.airbnb.com/rooms/1692614206007713259,1689018006200849970,,unknown,0,Entire home/apt,Entire home,3.0,3+,7,4.0,small_multi,3,f,,PID-STRA-93490,2.0,3,18,Entire home/apt | 3+ | small_multi,W1,2026-11-13,2026-11-16,3,2,2026-08-15,$324.50
sydney,Australia,AU,0,2026-09-15,15.5,1695346079337815319,https://www.airbnb.com/rooms/1695346079337815319,130098328,,unknown,0,Entire home/apt,Entire rental unit,2.0,2,4,3.0,small_multi,4,f,,Exempt,1.0,4,24,Entire home/apt | 2 | small_multi,W1,2026-11-13,2026-11-16,3,2,2026-08-15,$358.00
