name,year,month,value,period
National. Travellers. Three gold stars. Residents in Spain.,2012,6,1247459.0,2012-06
National. Travellers. Three gold stars. Residents in Spain.,2012,5,1067617.0,2012-05
National. Travellers. Three gold stars. Residents in Spain.,2012,4,1163649.0,2012-04
National. Travellers. Three gold stars. Residents in Spain.,2012,3,1009459.0,2012-03
National. Travellers. Three gold stars. Residents in Spain.,2012,2,837835.0,2012-02
National. Travellers. Three gold stars. Residents in Spain.,2012,1,654106.0,2012-01
National. Travellers. Three gold stars. Residents in Spain.,2011,12,782074.0,2011-12
National. Travellers. Three gold stars. Residents in Spain.,2011,11,805339.0,2011-11
National. Travellers. Three gold stars. Residents in Spain.,2011,10,1123791.0,2011-10
National. Travellers. Three gold stars. Residents in Spain.,2011,9,1283398.0,2011-09
National. Travellers. Three gold stars. Residents in Spain.,2011,8,1648800.0,2011-08
National. Travellers. Three gold stars. Residents in Spain.,2011,7,1510808.0,2011-07
National. Travellers. Three gold stars. Residents in Spain.,2011,6,1350500.0,2011-06
National. Travellers. Three gold stars. Residents in Spain.,2011,5,1104697.0,2011-05
National. Travellers. Three gold stars. Residents in Spain.,2011,4,1255996.0,2011-04
National. Travellers. Three gold stars. Residents in Spain.,2011,3,1008375.0,2011-03
National. Travellers. Three gold stars. Residents in Spain.,2011,2,869454.0,2011-02
National. Travellers. Three gold stars. Residents in Spain.,2011,1,641268.0,2011-01
National. Travellers. Three gold stars. Residents in Spain.,2010,12,837455.0,2010-12
National. Travellers. Three gold stars. Residents in Spain.,2010,11,849583.0,2010-11
National. Travellers. Three gold stars. Residents in Spain.,2010,10,1247228.0,2010-10
National. Travellers. Three gold stars. Residents in Spain.,2010,9,1263900.0,2010-09
National. Travellers. Three gold stars. Residents in Spain.,2010,8,1695742.0,2010-08
National. Travellers. Three gold stars. Residents in Spain.,2010,7,1532649.0,2010-07
National. Travellers. Three gold stars. Residents in Spain.,2010,6,1357583.0,2010-06
National. Travellers. Three gold stars. Residents in Spain.,2010,5,1223850.0,2010-05
National. Travellers. Three gold stars. Residents in Spain.,2010,4,1193837.0,2010-04
National. Travellers. Three gold stars. Residents in Spain.,2010,3,1064781.0,2010-03
National. Travellers. Three gold stars. Residents in Spain.,2010,2,864202.0,2010-02
National. Travellers. Three gold stars. Residents in Spain.,2010,1,653204.0,2010-01
National. Travellers. Three gold stars. Residents in Spain.,2009,12,813971.0,2009-12
National. Travellers. Three gold stars. Residents abroad.,2026,7,1829833.0,2026-07
National. Travellers. Three gold stars. Residents abroad.,2026,6,1663730.0,2026-06
National. Travellers. Three gold stars. Residents abroad.,2026,5,1706685.0,2026-05
National. Travellers. Three gold stars. Residents abroad.,2026,4,1169051.0,2026-04
National. Travellers. Three gold stars. Residents abroad.,2026,3,896081.0,2026-03
National. Travellers. Three gold stars. Residents abroad.,2026,2,646958.0,2026-02
National. Travellers. Three gold stars. Residents abroad.,2026,1,610660.0,2026-01
National. Travellers. Three gold stars. Residents abroad.,2025,12,629619.0,2025-12
National. Travellers. Three gold stars. Residents abroad.,2025,11,695311.0,2025-11
National. Travellers. Three gold stars. Residents abroad.,2025,10,1385102.0,2025-10
National. Travellers. Three gold stars. Residents abroad.,2025,9,1656516.0,2025-09
National. Travellers. Three gold stars. Residents abroad.,2025,8,1887326.0,2025-08
National. Travellers. Three gold stars. Residents abroad.,2025,7,1786827.0,2025-07
National. Travellers. Three gold stars. Residents abroad.,2025,6,1661433.0,2025-06
National. Travellers. Three gold stars. Residents abroad.,2025,5,1647764.0,2025-05
National. Travellers. Three gold stars. Residents abroad.,2025,4,1159959.0,2025-04
National. Travellers. Three gold stars. Residents abroad.,2025,3,811494.0,2025-03
National. Travellers. Three gold stars. Residents abroad.,2025,2,638012.0,2025-02
National. Travellers. Three gold stars. Residents abroad.,2025,1,576692.0,2025-01
National. Travellers. Three gold stars. Residents abroad.,2024,12,573714.0,2024-12
National. Travellers. Three gold stars. Residents abroad.,2024,11,670237.0,2024-11
National. Travellers. Three gold stars. Residents abroad.,2024,10,1424008.0,2024-10
National. Travellers. Three gold stars. Residents abroad.,2024,9,1663324.0,2024-09
National. Travellers. Three gold stars. Residents abroad.,2024,8,1900239.0,2024-08
National. Travellers. Three gold stars. Residents abroad.,2024,7,1774735.0,2024-07
National. Travellers. Three gold stars. Residents abroad.,2024,6,1633516.0,2024-06
National. Travellers. Three gold stars. Residents abroad.,2024,5,1678781.0,2024-05
National. Travellers. Three gold stars. Residents abroad.,2024,4,1137261.0,2024-04
National. Travellers. Three gold stars. Residents abroad.,2024,3,842943.0,2024-03
National. Travellers. Three gold stars. Residents abroad.,2024,2,611866.0,2024-02
National. Travellers. Three gold stars. Residents abroad.,2024,1,548567.0,2024-01
National. Travellers. Three gold stars. Residents abroad.,2023,12,598807.0,2023-12
National. Travellers. Three gold stars. Residents abroad.,2023,11,662369.0,2023-11
National. Travellers. Three gold stars. Residents abroad.,2023,10,1332040.0,2023-10
National. Travellers. Three gold stars. Residents abroad.,2023,9,1686874.0,2023-09
National. Travellers. Three gold stars. Residents abroad.,2023,8,1841917.0,2023-08
National. Travellers. Three gold stars. Residents abroad.,2023,7,1810049.0,2023-07
National. Travellers. Three gold stars. Residents abroad.,2023,6,1582566.0,2023-06
National. Travellers. Three gold stars. Residents abroad.,2023,5,1553199.0,2023-05
National. Travellers. Three gold stars. Residents abroad.,2023,4,1130803.0,2023-04
National. Travellers. Three gold stars. Residents abroad.,2023,3,696785.0,2023-03
National. Travellers. Three gold stars. Residents abroad.,2023,2,552226.0,2023-02
National. Travellers. Three gold stars. Residents abroad.,2023,1,499532.0,2023-01
National. Travellers. Three gold stars. Residents abroad.,2022,12,524900.0,2022-12
National. Travellers. Three gold stars. Residents abroad.,2022,11,562640.0,2022-11
National. Travellers. Three gold stars. Residents abroad.,2022,10,1222339.0,2022-10
National. Travellers. Three gold stars. Residents abroad.,2022,9,1547014.0,2022-09
National. Travellers. Three gold stars. Residents abroad.,2022,8,1782490.0,2022-08
National. Travellers. Three gold stars. Residents abroad.,2022,7,1713026.0,2022-07
National. Travellers. Three gold stars. Residents abroad.,2022,6,1503674.0,2022-06
National. Travellers. Three gold stars. Residents abroad.,2022,5,1322020.0,2022-05
National. Travellers. Three gold stars. Residents abroad.,2022,4,881242.0,2022-04
National. Travellers. Three gold stars. Residents abroad.,2022,3,572237.0,2022-03
National. Travellers. Three gold stars. Residents abroad.,2022,2,427560.0,2022-02
National. Travellers. Three gold stars. Residents abroad.,2022,1,312360.0,2022-01
National. Travellers. Three gold stars. Residents abroad.,2021,12,357887.0,2021-12
National. Travellers. Three gold stars. Residents abroad.,2021,11,443159.0,2021-11
National. Travellers. Three gold stars. Residents abroad.,2021,10,785800.0,2021-10
National. Travellers. Three gold stars. Residents abroad.,2021,9,821209.0,2021-09
National. Travellers. Three gold stars. Residents abroad.,2021,8,905847.0,2021-08
National. Travellers. Three gold stars. Residents abroad.,2021,7,714346.0,2021-07
National. Travellers. Three gold stars. Residents abroad.,2021,6,354387.0,2021-06
National. Travellers. Three gold stars. Residents abroad.,2021,5,148003.0,2021-05
National. Travellers. Three gold stars. Residents abroad.,2021,4,69851.0,2021-04
National. Travellers. Three gold stars. Residents abroad.,2021,3,58647.0,2021-03
National. Travellers. Three gold stars. Residents abroad.,2021,2,39693.0,2021-02
National. Travellers. Three gold stars. Residents abroad.,2021,1,44175.0,2021-01
National. Travellers. Three gold stars. Residents abroad.,2020,12,63627.0,2020-12
National. Travellers. Three gold stars. Residents abroad.,2020,11,54950.0,2020-11
National. Travellers. Three gold stars. Residents abroad.,2020,10,113412.0,2020-10
National. Travellers. Three gold stars. Residents abroad.,2020,9,151354.0,2020-09
National. Travellers. Three gold stars. Residents abroad.,2020,8,346635.0,2020-08
National. Travellers. Three gold stars. Residents abroad.,2020,7,304154.0,2020-07
National. Travellers. Three gold stars. Residents abroad.,2020,6,35653.0,2020-06
National. Travellers. Three gold stars. Residents abroad.,2020,5,3887.0,2020-05
National. Travellers. Three gold stars. Residents abroad.,2020,4,0.0,2020-04
National. Travellers. Three gold stars. Residents abroad.,2020,3,257300.0,2020-03
National. Travellers. Three gold stars. Residents abroad.,2020,2,633711.0,2020-02
National. Travellers. Three gold stars. Residents abroad.,2020,1,575673.0,2020-01
National. Travellers. Three gold stars. Residents abroad.,2019,12,576461.0,2019-12
National. Travellers. Three gold stars. Residents abroad.,2019,11,670132.0,2019-11
National. Travellers. Three gold stars. Residents abroad.,2019,10,1362166.0,2019-10
National. Travellers. Three gold stars. Residents abroad.,2019,9,1703975.0,2019-09
National. Travellers. Three gold stars. Residents abroad.,2019,8,1893503.0,2019-08
National. Travellers. Three gold stars. Residents abroad.,2019,7,1828448.0,2019-07
National. Travellers. Three gold stars. Residents abroad.,2019,6,1721164.0,2019-06
National. Travellers. Three gold stars. Residents abroad.,2019,5,1621337.0,2019-05
National. Travellers. Three gold stars. Residents abroad.,2019,4,1132916.0,2019-04
National. Travellers. Three gold stars. Residents abroad.,2019,3,812572.0,2019-03
National. Travellers. Three gold stars. Residents abroad.,2019,2,624288.0,2019-02
National. Travellers. Three gold stars. Residents abroad.,2019,1,583888.0,2019-01
National. Travellers. Three gold stars. Residents abroad.,2018,12,580208.0,2018-12
National. Travellers. Three gold stars. Residents abroad.,2018,11,658484.0,2018-11
National. Travellers. Three gold stars. Residents abroad.,2018,10,1374526.0,2018-10
National. Travellers. Three gold stars. Residents abroad.,2018,9,1812568.0,2018-09
National. Travellers. Three gold stars. Residents abroad.,2018,8,1866288.0,2018-08
National. Travellers. Three gold stars. Residents abroad.,2018,7,1895791.0,2018-07
National. Travellers. Three gold stars. Residents abroad.,2018,6,1771572.0,2018-06
National. Travellers. Three gold stars. Residents abroad.,2018,5,1640840.0,2018-05
National. Travellers. Three gold stars. Residents abroad.,2018,4,1036171.0,2018-04
National. Travellers. Three gold stars. Residents abroad.,2018,3,805248.0,2018-03
National. Travellers. Three gold stars. Residents abroad.,2018,2,592963.0,2018-02
National. Travellers. Three gold stars. Residents abroad.,2018,1,564962.0,2018-01
National. Travellers. Three gold stars. Residents abroad.,2017,12,544041.0,2017-12
National. Travellers. Three gold stars. Residents abroad.,2017,11,629004.0,2017-11
National. Travellers. Three gold stars. Residents abroad.,2017,10,1362147.0,2017-10
National. Travellers. Three gold stars. Residents abroad.,2017,9,1829525.0,2017-09
National. Travellers. Three gold stars. Residents abroad.,2017,8,1916445.0,2017-08
National. Travellers. Three gold stars. Residents abroad.,2017,7,1965020.0,2017-07
National. Travellers. Three gold stars. Residents abroad.,2017,6,1734625.0,2017-06
National. Travellers. Three gold stars. Residents abroad.,2017,5,1606646.0,2017-05
National. Travellers. Three gold stars. Residents abroad.,2017,4,1113220.0,2017-04
National. Travellers. Three gold stars. Residents abroad.,2017,3,768549.0,2017-03
National. Travellers. Three gold stars. Residents abroad.,2017,2,593128.0,2017-02
National. Travellers. Three gold stars. Residents abroad.,2017,1,533012.0,2017-01
National. Travellers. Three gold stars. Residents abroad.,2016,12,523145.0,2016-12
National. Travellers. Three gold stars. Residents abroad.,2016,11,562303.0,2016-11
National. Travellers. Three gold stars. Residents abroad.,2016,10,1263848.0,2016-10
National. Travellers. Three gold stars. Residents abroad.,2016,9,1685961.0,2016-09
National. Travellers. Three gold stars. Residents abroad.,2016,8,1926212.0,2016-08
National. Travellers. Three gold stars. Residents abroad.,2016,7,1868227.0,2016-07
National. Travellers. Three gold stars. Residents abroad.,2016,6,1601365.0,2016-06
National. Travellers. Three gold stars. Residents abroad.,2016,5,1543986.0,2016-05
National. Travellers. Three gold stars. Residents abroad.,2016,4,963043.0,2016-04
National. Travellers. Three gold stars. Residents abroad.,2016,3,699323.0,2016-03
National. Travellers. Three gold stars. Residents abroad.,2016,2,528283.0,2016-02
National. Travellers. Three gold stars. Residents abroad.,2016,1,481322.0,2016-01
National. Travellers. Three gold stars. Residents abroad.,2015,12,473605.0,2015-12
National. Travellers. Three gold stars. Residents abroad.,2015,11,536384.0,2015-11
National. Travellers. Three gold stars. Residents abroad.,2015,10,1182465.0,2015-10
National. Travellers. Three gold stars. Residents abroad.,2015,9,1512080.0,2015-09
National. Travellers. Three gold stars. Residents abroad.,2015,8,1805092.0,2015-08
National. Travellers. Three gold stars. Residents abroad.,2015,7,1710721.0,2015-07
National. Travellers. Three gold stars. Residents abroad.,2015,6,1486113.0,2015-06
National. Travellers. Three gold stars. Residents abroad.,2015,5,1435804.0,2015-05
National. Travellers. Three gold stars. Residents abroad.,2015,4,892485.0,2015-04
National. Travellers. Three gold stars. Residents abroad.,2015,3,593569.0,2015-03
National. Travellers. Three gold stars. Residents abroad.,2015,2,451064.0,2015-02
National. Travellers. Three gold stars. Residents abroad.,2015,1,425929.0,2015-01
National. Travellers. Three gold stars. Residents abroad.,2014,12,447770.0,2014-12
National. Travellers. Three gold stars. Residents abroad.,2014,11,500909.0,2014-11
National. Travellers. Three gold stars. Residents abroad.,2014,10,1113278.0,2014-10
National. Travellers. Three gold stars. Residents abroad.,2014,9,1586867.0,2014-09
National. Travellers. Three gold stars. Residents abroad.,2014,8,1811845.0,2014-08
National. Travellers. Three gold stars. Residents abroad.,2014,7,1657215.0,2014-07
National. Travellers. Three gold stars. Residents abroad.,2014,6,1538309.0,2014-06
National. Travellers. Three gold stars. Residents abroad.,2014,5,1380043.0,2014-05
