name,year,month,value,period
Belgium. Tourist. Base data. National Total. ,2019,12,129864.0,2019-12
Belgium. Tourist. Base data. National Total. ,2019,11,139559.0,2019-11
Belgium. Tourist. Base data. National Total. ,2019,10,183385.0,2019-10
Belgium. Tourist. Base data. National Total. ,2019,9,267754.0,2019-09
Belgium. Tourist. Base data. National Total. ,2019,8,306038.0,2019-08
Belgium. Tourist. Base data. National Total. ,2019,7,385358.0,2019-07
Belgium. Tourist. Base data. National Total. ,2019,6,245796.0,2019-06
Belgium. Tourist. Base data. National Total. ,2019,5,204034.0,2019-05
Belgium. Tourist. Base data. National Total. ,2019,4,242254.0,2019-04
Belgium. Tourist. Base data. National Total. ,2019,3,178684.0,2019-03
Belgium. Tourist. Base data. National Total. ,2019,2,122700.0,2019-02
Belgium. Tourist. Base data. National Total. ,2019,1,120461.0,2019-01
Belgium. Tourist. Base data. National Total. ,2018,12,115299.0,2018-12
Belgium. Tourist. Base data. National Total. ,2018,11,138519.0,2018-11
Belgium. Tourist. Base data. National Total. ,2018,10,196418.0,2018-10
Belgium. Tourist. Base data. National Total. ,2018,9,258322.0,2018-09
Belgium. Tourist. Base data. National Total. ,2018,8,298838.0,2018-08
Belgium. Tourist. Base data. National Total. ,2018,7,397051.0,2018-07
Belgium. Tourist. Base data. National Total. ,2018,6,226520.0,2018-06
Belgium. Tourist. Base data. National Total. ,2018,5,213616.0,2018-05
Belgium. Tourist. Base data. National Total. ,2018,4,249303.0,2018-04
Belgium. Tourist. Base data. National Total. ,2018,3,156116.0,2018-03
Belgium. Tourist. Base data. National Total. ,2018,2,123761.0,2018-02
Belgium. Tourist. Base data. National Total. ,2018,1,131383.0,2018-01
Belgium. Tourist. Base data. National Total. ,2017,12,122783.0,2017-12
Belgium. Tourist. Base data. National Total. ,2017,11,132832.0,2017-11
Belgium. Tourist. Base data. National Total. ,2017,10,197532.0,2017-10
Belgium. Tourist. Base data. National Total. ,2017,9,281477.0,2017-09
Belgium. Tourist. Base data. National Total. ,2017,8,301614.0,2017-08
Belgium. Tourist. Base data. National Total. ,2017,7,422876.0,2017-07
Belgium. Tourist. Base data. National Total. ,2017,6,206755.0,2017-06
Belgium. Tourist. Base data. National Total. ,2017,5,229497.0,2017-05
Belgium. Tourist. Base data. National Total. ,2017,4,218630.0,2017-04
Belgium. Tourist. Base data. National Total. ,2017,3,137961.0,2017-03
Belgium. Tourist. Base data. National Total. ,2017,2,112805.0,2017-02
Belgium. Tourist. Base data. National Total. ,2017,1,109958.0,2017-01
Belgium. Tourist. Base data. National Total. ,2016,12,102695.0,2016-12
Belgium. Tourist. Base data. National Total. ,2016,11,128386.0,2016-11
Belgium. Tourist. Base data. National Total. ,2016,10,170744.0,2016-10
Belgium. Tourist. Base data. National Total. ,2016,9,216837.0,2016-09
Belgium. Tourist. Base data. National Total. ,2016,8,315018.0,2016-08
Belgium. Tourist. Base data. National Total. ,2016,7,417082.0,2016-07
Belgium. Tourist. Base data. National Total. ,2016,6,199187.0,2016-06
Belgium. Tourist. Base data. National Total. ,2016,5,201928.0,2016-05
Belgium. Tourist. Base data. National Total. ,2016,4,174938.0,2016-04
Belgium. Tourist. Base data. National Total. ,2016,3,148582.0,2016-03
Belgium. Tourist. Base data. National Total. ,2016,2,116367.0,2016-02
Belgium. Tourist. Base data. National Total. ,2016,1,109863.0,2016-01
Belgium. Tourist. Base data. National Total. ,2015,12,103653.0,2015-12
Belgium. Tourist. Base data. National Total. ,2015,11,121438.0,2015-11
Belgium. Tourist. Base data. National Total. ,2015,10,156458.0,2015-10
Belgium. Tourist. Annual variation rate. National Total. ,2026,7,4.02,2026-07
Belgium. Tourist. Annual variation rate. National Total. ,2026,6,3.92,2026-06
Belgium. Tourist. Annual variation rate. National Total. ,2026,5,15.48,2026-05
Belgium. Tourist. Annual variation rate. National Total. ,2026,4,14.14,2026-04
Belgium. Tourist. Annual variation rate. National Total. ,2026,3,-10.77,2026-03
Belgium. Tourist. Annual variation rate. National Total. ,2026,2,9.15,2026-02
Belgium. Tourist. Annual variation rate. National Total. ,2026,1,-7.77,2026-01
Belgium. Tourist. Annual variation rate. National Total. ,2025,12,2.03,2025-12
Belgium. Tourist. Annual variation rate. National Total. ,2025,11,24.89,2025-11
Belgium. Tourist. Annual variation rate. National Total. ,2025,10,12.57,2025-10
Belgium. Tourist. Annual variation rate. National Total. ,2025,9,6.73,2025-09
Belgium. Tourist. Annual variation rate. National Total. ,2025,8,1.76,2025-08
Belgium. Tourist. Annual variation rate. National Total. ,2025,7,-9.64,2025-07
Belgium. Tourist. Annual variation rate. National Total. ,2025,6,-8.88,2025-06
Belgium. Tourist. Annual variation rate. National Total. ,2025,5,3.42,2025-05
Belgium. Tourist. Annual variation rate. National Total. ,2025,4,-4.51,2025-04
Belgium. Tourist. Annual variation rate. National Total. ,2025,3,7.49,2025-03
Belgium. Tourist. Annual variation rate. National Total. ,2025,2,-1.73,2025-02
Belgium. Tourist. Annual variation rate. National Total. ,2025,1,-7.21,2025-01
Belgium. Tourist. Annual variation rate. National Total. ,2024,12,0.07,2024-12
Belgium. Tourist. Annual variation rate. National Total. ,2024,11,-20.7,2024-11
Belgium. Tourist. Annual variation rate. National Total. ,2024,10,4.23,2024-10
Belgium. Tourist. Annual variation rate. National Total. ,2024,9,12.55,2024-09
Belgium. Tourist. Annual variation rate. National Total. ,2024,8,0.92,2024-08
Belgium. Tourist. Annual variation rate. National Total. ,2024,7,9.96,2024-07
Belgium. Tourist. Annual variation rate. National Total. ,2024,6,31.94,2024-06
Belgium. Tourist. Annual variation rate. National Total. ,2024,5,7.5,2024-05
Belgium. Tourist. Annual variation rate. National Total. ,2024,4,18.39,2024-04
Belgium. Tourist. Annual variation rate. National Total. ,2024,3,30.39,2024-03
Belgium. Tourist. Annual variation rate. National Total. ,2024,2,39.41,2024-02
Belgium. Tourist. Annual variation rate. National Total. ,2024,1,17.73,2024-01
Belgium. Tourist. Annual variation rate. National Total. ,2023,12,27.35,2023-12
Belgium. Tourist. Annual variation rate. National Total. ,2023,11,31.64,2023-11
Belgium. Tourist. Annual variation rate. National Total. ,2023,10,5.69,2023-10
Belgium. Tourist. Annual variation rate. National Total. ,2023,9,-0.44,2023-09
Belgium. Tourist. Annual variation rate. National Total. ,2023,8,9.8,2023-08
Belgium. Tourist. Annual variation rate. National Total. ,2023,7,8.33,2023-07
Belgium. Tourist. Annual variation rate. National Total. ,2023,6,-4.98,2023-06
Belgium. Tourist. Annual variation rate. National Total. ,2023,5,20.05,2023-05
Belgium. Tourist. Annual variation rate. National Total. ,2023,4,7.26,2023-04
Belgium. Tourist. Annual variation rate. National Total. ,2023,3,6.99,2023-03
Belgium. Tourist. Annual variation rate. National Total. ,2023,2,-0.58,2023-02
Belgium. Tourist. Annual variation rate. National Total. ,2023,1,31.25,2023-01
Belgium. Tourist. Annual variation rate. National Total. ,2022,12,1.36,2022-12
Belgium. Tourist. Annual variation rate. National Total. ,2022,11,-5.93,2022-11
Belgium. Tourist. Annual variation rate. National Total. ,2022,10,6.53,2022-10
Belgium. Tourist. Annual variation rate. National Total. ,2022,9,19.24,2022-09
Belgium. Tourist. Annual variation rate. National Total. ,2022,8,26.48,2022-08
Belgium. Tourist. Annual variation rate. National Total. ,2022,7,63.55,2022-07
Belgium. Tourist. Annual variation rate. National Total. ,2022,6,108.77,2022-06
Belgium. Tourist. Annual variation rate. National Total. ,2022,5,188.07,2022-05
Belgium. Tourist. Annual variation rate. National Total. ,2022,4,853.35,2022-04
Belgium. Tourist. Annual variation rate. National Total. ,2022,3,1053.33,2022-03
Belgium. Tourist. Annual variation rate. National Total. ,2022,2,1231.27,2022-02
Belgium. Tourist. Annual variation rate. National Total. ,2022,1,332.06,2022-01
Belgium. Tourist. Annual variation rate. National Total. ,2021,12,247.83,2021-12
Belgium. Tourist. Annual variation rate. National Total. ,2021,11,443.81,2021-11
Belgium. Tourist. Annual variation rate. National Total. ,2021,10,420.0,2021-10
Belgium. Tourist. Annual variation rate. National Total. ,2021,9,498.33,2021-09
Belgium. Tourist. Annual variation rate. National Total. ,2021,8,102.31,2021-08
Belgium. Tourist. Annual variation rate. National Total. ,2021,7,68.08,2021-07
Belgium. Tourist. Annual variation rate. National Total. ,2021,6,897.9,2021-06
Belgium. Tourist. Annual variation rate. National Total. ,2021,5,,2021-05
Belgium. Tourist. Annual variation rate. National Total. ,2021,4,,2021-04
Belgium. Tourist. Annual variation rate. National Total. ,2021,3,-80.77,2021-03
Belgium. Tourist. Annual variation rate. National Total. ,2021,2,-93.2,2021-02
Belgium. Tourist. Annual variation rate. National Total. ,2021,1,-79.81,2021-01
Belgium. Tourist. Annual variation rate. National Total. ,2020,12,-70.81,2020-12
Belgium. Tourist. Annual variation rate. National Total. ,2020,11,-80.15,2020-11
Belgium. Tourist. Annual variation rate. National Total. ,2020,10,-78.19,2020-10
Belgium. Tourist. Annual variation rate. National Total. ,2020,9,-85.25,2020-09
Belgium. Tourist. Annual variation rate. National Total. ,2020,8,-61.43,2020-08
Belgium. Tourist. Annual variation rate. National Total. ,2020,7,-60.23,2020-07
Belgium. Tourist. Annual variation rate. National Total. ,2020,6,-95.84,2020-06
Belgium. Tourist. Annual variation rate. National Total. ,2020,5,-100.0,2020-05
Belgium. Tourist. Annual variation rate. National Total. ,2020,4,-100.0,2020-04
Belgium. Tourist. Annual variation rate. National Total. ,2020,3,-63.6,2020-03
Belgium. Tourist. Annual variation rate. National Total. ,2020,2,8.43,2020-02
Belgium. Tourist. Annual variation rate. National Total. ,2020,1,-1.46,2020-01
Belgium. Tourist. Annual variation rate. National Total. ,2019,12,12.63,2019-12
Belgium. Tourist. Annual variation rate. National Total. ,2019,11,0.75,2019-11
Belgium. Tourist. Annual variation rate. National Total. ,2019,10,-6.64,2019-10
Belgium. Tourist. Annual variation rate. National Total. ,2019,9,3.65,2019-09
Belgium. Tourist. Annual variation rate. National Total. ,2019,8,2.41,2019-08
Belgium. Tourist. Annual variation rate. National Total. ,2019,7,-2.95,2019-07
Belgium. Tourist. Annual variation rate. National Total. ,2019,6,8.51,2019-06
Belgium. Tourist. Annual variation rate. National Total. ,2019,5,-4.49,2019-05
Belgium. Tourist. Annual variation rate. National Total. ,2019,4,-2.83,2019-04
Belgium. Tourist. Annual variation rate. National Total. ,2019,3,14.46,2019-03
Belgium. Tourist. Annual variation rate. National Total. ,2019,2,-0.86,2019-02
Belgium. Tourist. Annual variation rate. National Total. ,2019,1,-8.31,2019-01
Belgium. Tourist. Annual variation rate. National Total. ,2018,12,-6.1,2018-12
Belgium. Tourist. Annual variation rate. National Total. ,2018,11,4.28,2018-11
Belgium. Tourist. Annual variation rate. National Total. ,2018,10,-0.56,2018-10
Belgium. Tourist. Annual variation rate. National Total. ,2018,9,-8.23,2018-09
Belgium. Tourist. Annual variation rate. National Total. ,2018,8,-0.92,2018-08
Belgium. Tourist. Annual variation rate. National Total. ,2018,7,-6.11,2018-07
Belgium. Tourist. Annual variation rate. National Total. ,2018,6,9.56,2018-06
Belgium. Tourist. Annual variation rate. National Total. ,2018,5,-6.92,2018-05
Belgium. Tourist. Annual variation rate. National Total. ,2018,4,14.03,2018-04
Belgium. Tourist. Annual variation rate. National Total. ,2018,3,13.16,2018-03
Belgium. Tourist. Annual variation rate. National Total. ,2018,2,9.71,2018-02
Belgium. Tourist. Annual variation rate. National Total. ,2018,1,19.48,2018-01
Belgium. Tourist. Annual variation rate. National Total. ,2017,12,19.56,2017-12
Belgium. Tourist. Annual variation rate. National Total. ,2017,11,3.46,2017-11
Belgium. Tourist. Annual variation rate. National Total. ,2017,10,15.69,2017-10
Belgium. Tourist. Annual variation rate. National Total. ,2017,9,29.81,2017-09
Belgium. Tourist. Annual variation rate. National Total. ,2017,8,-4.26,2017-08
Belgium. Tourist. Annual variation rate. National Total. ,2017,7,1.39,2017-07
Belgium. Tourist. Annual variation rate. National Total. ,2017,6,3.8,2017-06
Belgium. Tourist. Annual variation rate. National Total. ,2017,5,13.65,2017-05
Belgium. Tourist. Annual variation rate. National Total. ,2017,4,24.98,2017-04
Belgium. Tourist. Annual variation rate. National Total. ,2017,3,-7.15,2017-03
Belgium. Tourist. Annual variation rate. National Total. ,2017,2,-3.06,2017-02
Belgium. Tourist. Annual variation rate. National Total. ,2017,1,0.09,2017-01
Belgium. Tourist. Annual variation rate. National Total. ,2016,12,-0.92,2016-12
Belgium. Tourist. Annual variation rate. National Total. ,2016,11,5.72,2016-11
Belgium. Tourist. Annual variation rate. National Total. ,2016,10,9.13,2016-10
Belgium. Tourist. Annual variation rate. National Total. ,2016,9,-6.39,2016-09
Belgium. Tourist. Annual variation rate. National Total. ,2016,8,2.75,2016-08
Belgium. Tourist. Annual variation rate. National Total. ,2016,7,3.65,2016-07
Belgium. Tourist. Annual variation rate. National Total. ,2016,6,-0.51,2016-06
Belgium. Tourist. Annual variation rate. National Total. ,2016,5,10.32,2016-05
Belgium. Tourist. Annual variation rate. National Total. ,2016,4,-13.57,2016-04
Belgium. Tourist. Annual variation rate. National Total. ,2016,3,21.3,2016-03
Belgium. Tourist. Annual variation rate. National Total. ,2016,2,3.63,2016-02
Belgium. Tourist. Annual variation rate. National Total. ,2016,1,12.49,2016-01
Belgium. Tourist. Annual variation rate. National Total. ,2015,12,2.94,2015-12
Belgium. Tourist. Annual variation rate. National Total. ,2015,11,2.95,2015-11
Belgium. Tourist. Annual variation rate. National Total. ,2015,10,-8.39,2015-10
Belgium. Tourist. National Total. Year-to-date data. ,2026,7,1860191.0,2026-07
Belgium. Tourist. National Total. Year-to-date data. ,2026,6,1388469.0,2026-06
Belgium. Tourist. National Total. Year-to-date data. ,2026,5,1135581.0,2026-05
Belgium. Tourist. National Total. Year-to-date data. ,2026,4,828709.0,2026-04
Belgium. Tourist. National Total. Year-to-date data. ,2026,3,509085.0,2026-03
Belgium. Tourist. National Total. Year-to-date data. ,2026,2,316042.0,2026-02
Belgium. Tourist. National Total. Year-to-date data. ,2026,1,136962.0,2026-01
Belgium. Tourist. National Total. Year-to-date data. ,2025,12,3082338.0,2025-12
Belgium. Tourist. National Total. Year-to-date data. ,2025,11,2908587.0,2025-11
Belgium. Tourist. National Total. Year-to-date data. ,2025,10,2723795.0,2025-10
Belgium. Tourist. National Total. Year-to-date data. ,2025,9,2449047.0,2025-09
Belgium. Tourist. National Total. Year-to-date data. ,2025,8,2112104.0,2025-08
Belgium. Tourist. National Total. Year-to-date data. ,2025,7,1771488.0,2025-07
Belgium. Tourist. National Total. Year-to-date data. ,2025,6,1318002.0,2025-06
Belgium. Tourist. National Total. Year-to-date data. ,2025,5,1074662.0,2025-05
Belgium. Tourist. National Total. Year-to-date data. ,2025,4,808930.0,2025-04
Belgium. Tourist. National Total. Year-to-date data. ,2025,3,528896.0,2025-03
Belgium. Tourist. National Total. Year-to-date data. ,2025,2,312563.0,2025-02
Belgium. Tourist. National Total. Year-to-date data. ,2025,1,148494.0,2025-01
Belgium. Tourist. National Total. Year-to-date data. ,2024,12,3060120.0,2024-12
Belgium. Tourist. National Total. Year-to-date data. ,2024,11,2889822.0,2024-11
Belgium. Tourist. National Total. Year-to-date data. ,2024,10,2741861.0,2024-10
Belgium. Tourist. National Total. Year-to-date data. ,2024,9,2497795.0,2024-09
Belgium. Tourist. National Total. Year-to-date data. ,2024,8,2182093.0,2024-08
Belgium. Tourist. National Total. Year-to-date data. ,2024,7,1847362.0,2024-07
Belgium. Tourist. National Total. Year-to-date data. ,2024,6,1345485.0,2024-06
Belgium. Tourist. National Total. Year-to-date data. ,2024,5,1078436.0,2024-05
Belgium. Tourist. National Total. Year-to-date data. ,2024,4,821497.0,2024-04
