feature_id,t12Revenue,t12Revpar,lastMonthRevenue,lastMonthRevpar,lastMonth
3484,0.0,,0,,May 2026
3485,0.0,,0,,May 2026
3486,0.0,,0,,May 2026
3487,4569503.0,101.78,427980,112.24,May 2026
3488,7248092.0,121.83,599863,118.71,May 2026
3489,953815.0,21.42,80655,21.33,May 2026
3490,2761542.0,92.27,261007,102.68,May 2026
3491,683751.0,29.27,45311,22.84,May 2026
3492,82324.0,9.81,9700,13.6,May 2026
3494,519185.0,27.35,51412,31.89,May 2026
3495,0.0,,0,,May 2026
3496,4670924.0,78.03,373823,73.53,May 2026
3497,315580.0,25.43,26634,25.27,May 2026
3501,473425.0,99.77,43224,107.26,May 2026
3502,215756.0,10.95,29767,17.78,May 2026
3503,962625.0,34.7,128110,54.38,May 2026
3504,3218981.0,77.36,301082,85.2,May 2026
3505,1996997.0,75.99,170556,76.41,May 2026
3506,1292813.0,31.34,123436,35.24,May 2026
3557,2764765.0,86.08,219682,80.53,May 2026
3558,2433576.0,61.73,219520,65.57,May 2026
3559,137051.0,9.63,27031,22.36,May 2026
3560,3361888.0,76.76,329800,88.66,May 2026
3561,1908862.0,54.48,172603,58.0,May 2026
3562,1083710.0,29.69,126061,40.66,May 2026
3563,2456799.0,57.04,174189,47.62,May 2026
3564,115229.0,10.89,21078,23.45,May 2026
3567,1012417.0,40.2,81625,38.16,May 2026
3568,1257657.0,54.69,107738,55.17,May 2026
3569,2359088.0,72.62,244689,88.69,May 2026
3570,26436314.0,197.89,2612048,230.22,May 2026
3571,12285283.0,96.17,966942,89.12,May 2026
3572,1077931.0,29.24,89971,28.74,May 2026
3573,810363.0,16.45,71043,16.98,May 2026
3574,545044.0,46.66,47269,47.65,May 2026
3575,357213.0,22.76,41402,31.06,May 2026
3576,31350415.0,152.02,2673359,152.63,May 2026
3577,2683288.0,68.07,270446,80.78,May 2026
3578,3302620.0,87.0,441021,136.79,May 2026
3579,681818.0,33.36,88009,50.7,May 2026
3580,1391880.0,50.84,116464,50.09,May 2026
3583,648579.0,40.38,69967,51.3,May 2026
3584,20502470.0,138.35,1775700,141.09,May 2026
3585,23851970.0,134.18,2220331,147.07,May 2026
3586,336017.0,24.23,36594,31.06,May 2026
3587,98516.0,22.49,8126,21.84,May 2026
3588,82368.0,12.54,9277,16.63,May 2026
3589,1115369.0,55.56,74527,43.71,May 2026
3590,942540.0,39.73,107525,53.36,May 2026
3591,1149937.0,36.63,90103,33.8,May 2026
3592,1880211.0,79.25,185945,92.28,May 2026
3593,3773825.0,85.45,291399,77.69,May 2026
3594,390468.0,28.91,41240,35.95,May 2026
3595,2018488.0,67.44,166516,65.51,May 2026
3596,107013.0,5.98,7884,5.19,May 2026
3597,578853.0,19.82,30125,12.15,May 2026
3598,4638369.0,45.71,494718,57.41,May 2026
3599,210783.0,7.22,0,,May 2026
3600,1436089.0,327.87,45476,122.25,May 2026
3601,946784.0,172.93,78332,168.46,May 2026
3602,,,5450,6.76,May 2026
3603,1118565.0,30.34,37566,12.0,May 2026
3604,399566.0,24.33,31232,22.39,May 2026
3605,181850.0,23.72,16320,25.07,May 2026
3606,3005078.0,66.4,286281,74.47,May 2026
3607,3867637.0,102.88,322380,100.96,May 2026
3608,2750990.0,63.87,224545,61.38,May 2026
3609,4343857.0,119.01,306903,99.0,May 2026
3610,5208877.0,117.94,393883,105.01,May 2026
3611,4921778.0,112.37,392215,105.43,May 2026
3612,3370261.0,84.71,313943,92.91,May 2026
3613,2403942.0,50.28,251034,61.82,May 2026
3614,3119779.0,63.79,269194,64.8,May 2026
3615,3403995.0,75.82,358290,93.97,May 2026
3616,1711771.0,43.83,166594,50.22,May 2026
3617,2006484.0,52.35,220655,67.79,May 2026
3618,3038252.0,69.95,223214,60.51,May 2026
3619,6214582.0,145.52,869629,239.77,May 2026
3620,4420673.0,121.11,461877,148.99,May 2026
3621,299064.0,27.31,30099,32.36,May 2026
3622,36734293.0,215.05,2583886,178.1,May 2026
3623,1388115.0,67.91,102861,59.25,May 2026
3624,5733077.0,86.3,446147,79.08,May 2026
3625,3846895.0,91.65,338040,94.82,May 2026
3626,6277812.0,121.98,554915,126.95,May 2026
3627,272776.0,53.38,20376,46.95,May 2026
3628,2647036.0,96.7,295786,127.22,May 2026
3629,0.0,,0,,May 2026
3630,422104.0,22.68,39003,24.67,May 2026
3631,4132216.0,83.24,303204,71.92,May 2026
3632,4600654.0,94.77,420263,101.93,May 2026
3633,193422.0,6.09,16317,6.05,May 2026
3634,2611332.0,32.52,236244,34.64,May 2026
3635,487146.0,27.81,37109,24.94,May 2026
3636,2422582.0,81.94,216689,86.3,May 2026
3637,599586.0,46.93,45114,41.58,May 2026
3639,4924525.0,120.46,457685,131.82,May 2026
3640,917725.0,40.55,79562,41.4,May 2026
3641,2039482.0,58.82,221367,75.17,May 2026
3642,539957.0,34.4,70973,53.24,May 2026
3643,5857834.0,129.43,494817,128.72,May 2026
3645,281540.0,17.94,17629,13.23,May 2026
3646,5048736.0,144.08,184515,62.0,May 2026
3647,304141.0,27.78,36886,39.66,May 2026
3648,346008.0,28.73,37620,36.77,May 2026
3649,670870.0,36.76,61236,39.51,May 2026
3650,309472.0,15.7,23523,14.05,May 2026
3651,3172080.0,83.56,270519,83.91,May 2026
3652,7030.0,1.2,0,,May 2026
3653,337336.0,22.0,30646,23.54,May 2026
3654,3637029.0,80.36,337252,87.73,May 2026
3655,14700.0,2.68,831,1.79,May 2026
3657,2568585.0,67.02,227213,69.8,May 2026
3659,1714708.0,61.81,152913,64.9,May 2026
3660,5045239.0,108.84,463952,117.84,May 2026
3661,1253559.0,35.78,162799,54.7,May 2026
3662,435716.0,22.11,65090,38.88,May 2026
3663,470286.0,30.68,42594,32.71,May 2026
3664,4966825.0,91.94,458056,99.84,May 2026
3665,2418835.0,60.8,251179,74.34,May 2026
3666,25384.0,4.09,3660,6.94,May 2026
3667,627125.0,61.36,73454,84.62,May 2026
3668,308586.0,17.25,38734,25.5,May 2026
3669,257587.0,15.34,7424,5.21,May 2026
3670,257359.0,23.5,23350,25.11,May 2026
3671,3271610.0,149.39,316732,170.29,May 2026
3672,6053766.0,51.03,517801,51.39,May 2026
3673,8378095.0,101.12,688285,97.81,May 2026
3674,1779729.0,60.2,122963,48.97,May 2026
3675,7304065.0,102.62,612623,101.34,May 2026
3676,3190858.0,87.42,338671,109.25,May 2026
3677,4563173.0,100.01,379006,97.81,May 2026
3678,246050.0,24.08,23548,27.13,May 2026
3679,263571.0,16.05,42284,30.31,May 2026
3680,385739.0,27.81,37166,31.55,May 2026
3681,1992027.0,37.64,176138,39.19,May 2026
3682,2233203.0,41.91,166239,36.73,May 2026
3683,5622359.0,220.05,546292,251.75,May 2026
3684,1551124.0,59.02,107301,48.07,May 2026
3685,227902.0,21.53,13320,14.82,May 2026
3686,1755824.0,31.44,151051,31.85,May 2026
3687,1304301.0,61.61,122830,68.31,May 2026
3688,4504190.0,89.42,394819,92.29,May 2026
3689,227778.0,11.14,33700,19.41,May 2026
3690,19498.0,2.97,606,1.09,May 2026
3691,3574796.0,115.22,339086,128.69,May 2026
3692,75449.0,10.88,6034,10.24,May 2026
3693,68500.0,8.16,8600,12.06,May 2026
3694,18455.0,3.61,2499,5.76,May 2026
3695,3067933.0,65.67,345259,87.01,May 2026
3697,108248.0,14.83,17986,29.01,May 2026
3698,951493.0,55.46,103050,70.73,May 2026
3699,1285264.0,52.56,111499,53.68,May 2026
3700,831392.0,50.62,73114,52.41,May 2026
3702,4142496.0,87.98,299602,74.92,May 2026
3703,1648550.0,70.57,134746,67.92,May 2026
3704,214505.0,20.27,16988,18.9,May 2026
3706,103405.0,6.75,5095,3.91,May 2026
3707,3341360.0,82.47,377563,109.72,May 2026
3708,1590738.0,60.53,142956,64.05,May 2026
3709,12650183.0,115.53,1281503,137.8,May 2026
3710,1043406.0,38.63,109924,47.92,May 2026
3712,3814305.0,110.0,345527,117.33,May 2026
3713,180088.0,18.98,9706,12.04,May 2026
3714,118006.0,26.94,8200,22.04,May 2026
3716,718290.0,44.73,63590,46.62,May 2026
3717,5475494.0,100.68,519428,112.45,May 2026
3718,276208.0,25.22,23750,25.54,May 2026
3719,9973346.0,171.85,946974,192.12,May 2026
3720,232814.0,13.87,31728,22.25,May 2026
3721,1033645.0,65.86,110192,82.66,May 2026
3724,789485.0,15.56,52692,12.23,May 2026
3725,2081758.0,58.8,159040,52.89,May 2026
3726,1594331.0,54.6,113578,45.8,May 2026
3727,968455.0,30.15,75883,27.82,May 2026
3729,2080873.0,83.84,170099,80.69,May 2026
3732,1031590.0,28.26,89863,28.99,May 2026
3733,7338068.0,84.83,669188,91.08,May 2026
3734,853800.0,28.88,77801,30.98,May 2026
3735,405370.0,30.85,42066,37.69,May 2026
3736,10739680.0,387.16,1211639,514.28,May 2026
3737,10739680.0,387.16,1211639,514.28,May 2026
3738,2289886.0,71.29,190357,69.78,May 2026
3739,2341540.0,337.64,212245,360.35,May 2026
3740,785781.0,38.44,76936,44.32,May 2026
3741,276153.0,18.45,19700,15.5,May 2026
3742,1586763.0,42.62,0,,May 2026
3743,713583.0,27.93,54146,24.95,May 2026
3744,1274577.0,57.25,132542,70.09,May 2026
3745,1833101.0,70.74,179652,81.62,May 2026
3746,114713.0,14.97,18540,28.48,May 2026
3747,5961275.0,92.27,390717,71.21,May 2026
3748,1923205.0,77.49,164167,77.88,May 2026
3749,1376554.0,61.83,76564,40.49,May 2026
3750,149830.0,13.68,9675,10.4,May 2026
3751,4480171.0,86.44,383757,87.18,May 2026
3752,218889.0,11.32,13386,8.15,May 2026
3753,3920694.0,83.92,349340,88.04,May 2026
3754,3392353.0,111.98,300912,116.95,May 2026
3755,135742.0,12.82,9101,10.12,May 2026
3756,166585.0,19.84,14366,20.15,May 2026
3757,4683380.0,87.29,409248,89.81,May 2026
3758,1178641.0,44.85,125556,56.25,May 2026
3759,1099238.0,51.92,160012,88.99,May 2026
3761,1586236.0,39.51,210184,61.64,May 2026
3763,172288.0,21.46,17424,25.55,May 2026
3764,4006987.0,84.45,306261,76.0,May 2026
3765,848722.0,52.85,75888,55.64,May 2026
3767,1456469.0,36.61,92270,27.31,May 2026
3768,2538033.0,53.9,211568,52.91,May 2026
3769,1057063.0,36.2,66197,26.69,May 2026
3770,92608.0,13.35,5925,10.06,May 2026
3771,3524040.0,83.23,329953,91.76,May 2026
3774,4840813.0,103.61,476148,120.0,May 2026
3775,1325226.0,113.46,131413,132.47,May 2026
3777,1556699.0,47.39,158479,56.8,May 2026
3778,519109.0,24.11,88005,48.12,May 2026
3779,224506.0,20.5,40743,43.81,May 2026
3780,207302.0,14.95,16018,13.6,May 2026
3781,5720184.0,82.48,460517,78.19,May 2026
3782,194281.0,26.61,6499,10.48,May 2026
3783,1149724.0,60.58,102297,63.46,May 2026
3784,2653444.0,100.97,152206,68.19,May 2026
3785,1296312.0,41.3,101505,38.07,May 2026
3786,9396047.0,146.26,877901,160.91,May 2026
3787,472962.0,12.0,47809,14.28,May 2026
3789,2568677.0,84.79,246645,95.86,May 2026
3790,10346811.0,150.78,964766,165.54,May 2026
3791,1929372.0,66.07,191486,77.21,May 2026
3792,122227.0,14.56,11587,16.25,May 2026
3795,2624275.0,72.62,216398,70.51,May 2026
3796,6442394.0,131.72,461721,111.15,May 2026
3797,313718.0,31.83,28960,34.6,May 2026
3798,11886895.0,155.82,1134609,175.12,May 2026
3799,498909.0,35.05,36124,29.88,May 2026
3800,87579.0,6.0,0,,May 2026
3801,2121328.0,72.65,268079,108.1,May 2026
3802,1410264.0,51.52,143869,61.88,May 2026
3803,510887.0,35.89,44175,36.54,May 2026
3804,182483.0,25.0,23539,37.97,May 2026
3805,3966438.0,108.67,351470,113.38,May 2026
3806,447053.0,15.31,41856,16.88,May 2026
3807,415417.0,37.94,36155,38.88,May 2026
3808,2435512.0,121.32,259193,152.02,May 2026
3809,614380.0,34.35,64905,42.73,May 2026
3810,814590.0,31.0,116279,52.1,May 2026
3811,208810.0,24.87,21980,30.83,May 2026
3812,19700.0,2.45,200,0.29,May 2026
3813,208328.0,25.94,16746,24.55,May 2026
3815,1530040.0,36.45,320717,89.96,May 2026
3816,4537424.0,128.16,492092,163.65,May 2026
3817,0.0,,0,,May 2026
3818,4022634.0,88.17,396856,102.41,May 2026
3819,5090799.0,105.66,458023,111.93,May 2026
3820,971383.0,35.02,79819,33.88,May 2026
3822,3295377.0,63.14,406920,91.79,May 2026
3823,351204.0,26.73,33469,29.99,May 2026
3824,2565890.0,57.62,236438,62.52,May 2026
3825,2693980.0,65.9,218738,63.0,May 2026
3826,242752.0,6.79,24473,8.06,May 2026
3828,2733885.0,82.31,306255,108.56,May 2026
3829,126820.0,28.95,10115,27.19,May 2026
3830,216900.0,11.65,24885,15.74,May 2026
3831,2737975.0,82.43,279367,99.03,May 2026
3832,3164594.0,93.23,273081,94.72,May 2026
3833,367545.0,23.98,34428,26.44,May 2026
3834,8506163.0,187.94,971174,252.65,May 2026
3871,870894.0,38.48,80472,41.87,May 2026
3872,897222.0,43.13,0,,May 2026
3873,465877.0,36.47,38807,35.77,May 2026
3874,1436497.0,57.04,88531,41.39,May 2026
3876,1644847.0,54.29,120036,46.65,May 2026
3877,5776567.0,82.86,552912,93.38,May 2026
3878,1710306.0,53.86,134541,49.89,May 2026
3879,1092658.0,47.52,146529,75.03,May 2026
3880,1111840.0,203.08,10813,23.25,May 2026
3881,1263148.0,55.82,119128,61.98,May 2026
3882,1511451.0,66.79,128312,66.76,May 2026
3883,49174.0,6.74,3259,5.26,May 2026
3884,68978973.0,180.33,7328613,225.58,May 2026
3980,149911.0,34.23,16889,45.4,May 2026
4032,11269.0,1.82,0,,May 2026
4098,4900.0,1.22,0,,May 2026
4146,1403762.0,49.31,123079,50.9,May 2026
4147,484808.0,34.06,29795,24.64,May 2026
4148,372167.0,12.0,26129,9.92,May 2026
4149,1047887.0,45.57,112770,57.74,May 2026
4150,4135967.0,107.92,413143,126.93,May 2026
4151,298497.0,20.44,29495,23.79,May 2026
4152,1427866.0,32.87,210888,57.17,May 2026
4153,1588984.0,50.62,145634,54.63,May 2026
4154,3298247.0,753.02,354070,951.8,May 2026
4155,389478.0,23.2,37170,26.07,May 2026
4156,11245849.0,137.55,1094669,157.64,May 2026
4980,3061762.0,83.88,272716,87.97,May 2026
4981,198289.0,27.16,9415,15.19,May 2026
4982,2511011.0,69.49,259498,84.55,May 2026
4983,3683706.0,106.24,287432,97.6,May 2026
4984,956808.0,63.94,86051,67.7,May 2026
4985,726293.0,20.95,48470,16.46,May 2026
4986,1027394.0,59.89,102708,70.49,May 2026
4987,2598930.0,74.95,180289,61.22,May 2026
4988,2823523.0,80.58,243097,81.69,May 2026
4989,4696949.0,115.93,419135,121.81,May 2026
4991,3476570.0,87.38,298305,88.28,May 2026
4992,1555983.0,53.29,114392,46.13,May 2026
4993,2583969.0,89.61,301533,123.12,May 2026
4994,1924032.0,66.73,228313,93.23,May 2026
4995,1291625.0,45.37,131797,54.51,May 2026
4996,1908548.0,52.82,0,,May 2026
4997,2218607.0,96.48,190510,97.55,May 2026
4998,1767715.0,62.09,177862,73.56,May 2026
4999,3144723.0,136.76,356111,182.34,May 2026
5000,2496613.0,96.34,244771,111.21,May 2026
5001,1019871.0,43.66,0,,May 2026
5002,1397794.0,51.75,158965,69.3,May 2026
5003,1423728.0,45.89,79740,30.26,May 2026
5004,2344368.0,82.35,184473,76.29,May 2026
5005,3026374.0,81.29,254754,80.57,May 2026
5006,1298516.0,57.38,136228,70.88,May 2026
5007,699010.0,119.69,65238,131.53,May 2026
5009,1221191.0,44.61,109954,47.29,May 2026
5010,93284.0,8.52,9368,10.07,May 2026
5011,1273218.0,44.72,102077,42.22,May 2026
5012,4523944.0,91.14,428247,101.58,May 2026
5013,262394.0,23.19,23294,24.24,May 2026
5015,1477246.0,28.91,138528,31.92,May 2026
5016,126197.0,14.41,11008,14.8,May 2026
5017,207914.0,21.1,25237,30.15,May 2026
5018,260532.0,18.3,25032,20.7,May 2026
5019,174647.0,12.59,17331,14.71,May 2026
5027,3174293.0,68.48,348465,88.51,May 2026
5028,,,445792,95.87,May 2026
5029,824973.0,40.36,73311,42.23,May 2026
5030,410121.0,29.57,44572,37.84,May 2026
5031,718066.0,46.84,94733,72.76,May 2026
5032,1497250.0,65.11,135395,69.33,May 2026
5033,9356800.0,114.44,784468,112.97,May 2026
5035,156318.0,14.77,18845,20.96,May 2026
5036,2184719.0,67.25,231730,83.99,May 2026
5037,9752476.0,102.37,780759,96.5,May 2026
5038,3834633.0,115.45,300151,106.4,May 2026
5039,1483668.0,52.11,112889,46.69,May 2026
5040,2690892.0,88.82,224101,87.1,May 2026
5041,209010.0,22.91,8517,10.99,May 2026
5042,85500.0,7.81,11136,11.97,May 2026
5043,2948248.0,126.21,345794,174.29,May 2026
5044,6471150.0,70.08,583861,74.44,May 2026
5045,6308089.0,72.01,430255,57.83,May 2026
5046,4048982.0,106.66,418196,129.71,May 2026
5047,1767500.0,60.53,179399,72.34,May 2026
5048,,,118950,166.83,May 2026
5049,2248687.0,410.72,191433,411.68,May 2026
5050,3283216.0,599.67,272124,585.21,May 2026
5051,3959014.0,89.64,396501,105.71,May 2026
5052,1123896.0,25.45,119220,31.78,May 2026
5054,3095691.0,102.18,278798,108.36,May 2026
5055,0.0,,0,,May 2026
5056,25543880.0,251.74,2233759,259.2,May 2026
5057,25543880.0,485.99,2233759,500.39,May 2026
5112,1118086.0,22.04,103963,24.13,May 2026
5114,16648.0,3.04,600,1.29,May 2026
5115,3246036.0,86.34,256648,80.38,May 2026
5116,2681882.0,70.65,299507,92.9,May 2026
5117,1752472.0,85.74,144799,83.41,May 2026
5118,4107502.0,90.03,385869,99.58,May 2026
5119,356987.0,24.45,36963,29.81,May 2026
5120,2066417.0,68.21,191029,74.24,May 2026
5121,7124989.0,116.19,630063,120.98,May 2026
5122,2516807.0,99.93,232074,108.5,May 2026
5123,2797871.0,100.86,176139,74.76,May 2026
5124,383634.0,42.04,40169,51.83,May 2026
5125,1914742.0,57.02,183703,64.41,May 2026
5127,5056913.0,105.76,433819,106.83,May 2026
5128,8900373.0,98.32,770950,100.28,May 2026
5129,3159436.0,115.41,322769,138.83,May 2026
5130,755471.0,48.13,65420,49.08,May 2026
5131,16320261.0,83.42,1343410,80.85,May 2026
5132,391534.0,35.76,38493,41.39,May 2026
5136,1696656.0,58.1,186635,75.26,May 2026
5137,1795842.0,40.33,163685,43.28,May 2026
5138,,,171643,87.89,May 2026
5139,1749817.0,54.48,118956,43.61,May 2026
5140,542572.0,16.52,42884,15.37,May 2026
5141,509684.0,27.38,40252,25.46,May 2026
5142,182606.0,23.82,15453,23.74,May 2026
5143,316712.0,26.29,31049,30.35,May 2026
5144,450580.0,20.24,29840,15.78,May 2026
5146,885138.0,32.77,90484,39.44,May 2026
5148,45955789.0,466.32,4000585,477.97,May 2026
5149,2419112.0,75.31,229480,84.12,May 2026
5150,5885149.0,173.37,587197,203.68,May 2026
5151,11760909.0,158.73,1016771,161.57,May 2026
5152,2261074.0,70.39,201383,73.82,May 2026
5153,3640151.0,67.84,287544,63.1,May 2026
5154,4615665.0,86.02,417408,91.6,May 2026
5155,267326.0,2.49,150362,16.5,May 2026
5156,111800.0,14.59,9458,14.53,May 2026
5157,4062487.0,112.43,357922,116.62,May 2026
5158,2311961.0,79.18,229390,92.5,May 2026
5159,134043.0,15.97,10202,14.31,May 2026
5160,2774576.0,71.71,247839,75.42,May 2026
5161,9970472.0,131.33,912346,141.49,May 2026
5162,,,26639,22.61,May 2026
5163,18000.0,3.29,0,,May 2026
5164,2593483.0,100.08,208639,94.79,May 2026
5165,2664207.0,48.66,222949,47.95,May 2026
5166,396137.0,27.13,39843,32.13,May 2026
5167,2163837.0,73.19,186195,74.15,May 2026
5168,3297779.0,112.94,226606,91.37,May 2026
5169,193278.0,15.13,19234,17.73,May 2026
5170,409243.0,56.06,50904,82.1,May 2026
5171,1445298.0,66.0,102188,54.94,May 2026
5172,2492843.0,85.37,244483,98.58,May 2026
5173,2291627.0,80.49,208710,86.32,May 2026
5174,15766599.0,165.5,1546373,191.12,May 2026
5175,4372696.0,171.14,196377,90.5,May 2026
5176,1548260.0,106.05,114366,92.23,May 2026
5177,1548260.0,151.49,114366,131.76,May 2026
5178,1761127.0,58.13,206963,80.44,May 2026
5179,43890982.0,198.76,3615018,192.75,May 2026
5180,663491.0,25.25,57927,25.95,May 2026
5181,2557886.0,81.49,255678,95.9,May 2026
5182,2056270.0,41.73,158386,37.85,May 2026
5183,1434911.0,30.95,132515,33.66,May 2026
5184,1582509.0,32.12,143837,34.37,May 2026
5185,1482358.0,30.08,139542,33.34,May 2026
5186,2082596.0,39.08,184829,40.84,May 2026
5187,2055664.0,56.32,158989,51.29,May 2026
5188,1874794.0,38.05,165064,39.44,May 2026
5189,1532121.0,31.09,146666,35.05,May 2026
5190,1835815.0,33.31,156991,33.54,May 2026
5192,1362699.0,50.45,138585,60.41,May 2026
5193,1460744.0,37.4,0,,May 2026
5194,2476190.0,90.45,186135,80.06,May 2026
5195,376247.0,21.93,25863,17.75,May 2026
5196,42437028.0,399.54,3857464,427.61,May 2026
5197,412839.0,26.93,32247,24.77,May 2026
5198,164573.0,18.79,12474,16.77,May 2026
5199,470930.0,28.05,18245,12.79,May 2026
5200,6733966.0,167.72,567531,166.43,May 2026
5201,1193830.0,47.4,145768,68.15,May 2026
5202,8771439.0,92.43,1002244,124.35,May 2026
5203,1082155.0,20.31,107122,23.67,May 2026
5204,491371.0,26.92,41573,26.82,May 2026
5218,87187.0,11.94,5905,9.52,May 2026
5219,2659642.0,86.75,217650,83.58,May 2026
5220,2105195.0,48.06,228046,61.3,May 2026
5221,157080.0,11.33,17164,14.57,May 2026
5222,248608.0,14.49,18315,12.57,May 2026
5223,310019.0,16.99,23184,14.96,May 2026
5224,3140846.0,94.56,281089,99.64,May 2026
5225,1879295.0,72.52,178862,81.26,May 2026
5226,731289.0,33.39,34662,18.64,May 2026
5227,21125267.0,385.85,1146154,246.48,May 2026
5229,4245209.0,102.02,369934,104.68,May 2026
5231,1860457.0,70.79,165359,74.09,May 2026
5233,1885409.0,129.14,176190,142.09,May 2026
5234,441133.0,26.86,71033,50.92,May 2026
5235,8467150.0,143.2,676733,134.75,May 2026
5236,7208659.0,140.07,663157,151.72,May 2026
5237,76472.0,14.97,6673,15.38,May 2026
5238,590216.0,53.9,49164,52.86,May 2026
5239,2077434.0,62.55,204758,72.58,May 2026
5240,378310.0,38.39,31912,38.13,May 2026
5241,304936.0,19.89,32107,24.66,May 2026
5242,113908.0,7.8,8248,6.65,May 2026
5243,2888239.0,97.69,252312,100.48,May 2026
5244,1597256.0,52.72,156003,60.63,May 2026
5245,8237696.0,167.18,695324,166.15,May 2026
5246,725907.0,49.72,43223,34.86,May 2026
5247,2123922.0,39.86,177715,39.27,May 2026
5248,872508.0,40.52,74066,40.5,May 2026
5249,0.0,,0,,May 2026
5250,3884811.0,95.03,344260,99.15,May 2026
5251,1149937.0,59.44,90103,54.84,May 2026
5253,3300816.0,90.43,275765,88.96,May 2026
5254,2417591.0,69.0,140696,47.28,May 2026
5255,454860.0,31.15,50625,40.83,May 2026
5256,248697.0,13.63,22853,14.74,May 2026
5257,3820885.0,100.66,343438,106.53,May 2026
5283,2779772.0,62.42,247904,65.55,May 2026
5284,122672.0,6.34,4905,2.99,May 2026
5285,24431111.0,196.29,2051679,194.09,May 2026
5286,2806911.0,103.92,255871,111.54,May 2026
5287,237521.0,21.69,22702,24.41,May 2026
5288,605544.0,40.46,47314,37.23,May 2026
5289,1307619.0,39.37,64770,22.96,May 2026
5290,220324.0,14.04,26302,19.73,May 2026
5291,2766.0,0.69,4719,13.84,May 2026
5292,1186564.0,35.34,50954,17.87,May 2026
5293,860110.0,21.82,92473,27.62,May 2026
5294,4828456.0,87.61,566533,121.03,May 2026
5295,10822029.0,150.5,991410,162.34,May 2026
5296,11930.0,1.63,9104,14.68,May 2026
5298,1373443.0,62.71,119792,64.4,May 2026
5336,114847.0,14.98,14295,21.96,May 2026
5337,1556897.0,53.32,150828,60.82,May 2026
5339,3460955.0,101.96,353011,122.45,May 2026
5340,3761779.0,82.45,367611,94.87,May 2026
5341,820146.0,32.56,56336,26.34,May 2026
5342,727720.0,38.34,57205,35.49,May 2026
5343,1345516.0,24.58,123947,26.66,May 2026
5344,2374128.0,90.34,235649,105.58,May 2026
5345,4967448.0,72.01,473506,80.82,May 2026
5346,67704.0,6.62,13583,15.65,May 2026
5358,9872609.0,108.19,879060,113.43,May 2026
5359,3517983.0,93.58,295003,92.39,May 2026
5360,1663402.0,51.79,173910,63.75,May 2026
5361,3710656.0,95.01,370295,111.64,May 2026
5362,3869870.0,84.82,368745,95.16,May 2026
