name,address,city,state,zip,rooms,revpar,adr,occupancy,revenue,bucket,photo,flagged,id,lastMonthRevpar,lastMonth,source,lon,lat,brand,parentCompany,market,submarket,hotelClass,scale,yearBuilt
EXECUTIVE INN,920 US HIGHWAY 271 S,GILMER,TX,75644,75,19.0,,,49388.0,gray,,False,1028,21.24,May 2026,comptroller,-94.94278299999999,32.71793,,,,,,,
HOLIDAY INN EXPRESS HOTEL & SUITES,4213 W 13TH ST,PLAINVIEW,TX,79072,62,129.0,,,261967.0,red,,True,1029,136.3,May 2026,comptroller,-101.754243,34.192646,,,,,,,
REDDY HOTELS,3001 DIMMITT RD,PLAINVIEW,TX,79072,42,27.0,,,23422.0,gray,,False,1030,17.99,May 2026,comptroller,-101.738074,34.2115576,,,,,,,
DELUXX INN,2615 ROYAL LN,DALLAS,TX,75229,54,18.0,,,31163.0,gray,,False,1031,18.62,May 2026,comptroller,-96.8901953,32.89561940000001,,,,,,,
PARK FOREST INN,11535 PLANO RD,DALLAS,TX,75243,40,34.0,,,44304.0,yellow,,False,1032,35.73,May 2026,comptroller,-96.70103580000001,32.9047262,,,,,,,
APPLE TREE INN,13421 INTERSTATE 20 W,TYLER,TX,75706,50,13.0,,,14243.0,gray,,False,1033,9.19,May 2026,comptroller,-95.3894175,32.46781550000001,,,,,,,
DALLAS INN,3333 MARVIN D LOVE FWY,DALLAS,TX,75224,14,98.0,,,36975.0,red,,False,1034,85.2,May 2026,comptroller,-96.8339692,32.7040807,,,,,,,
GILMER INN,1018 HWY 271 S,GILMER,TX,75644,39,23.0,,,28311.0,gray,,False,1035,23.42,May 2026,comptroller,-94.9435519,32.716453,,,,,,,
DAYS INN ARLINGTON,1901 W PLEASANT RIDGE RD,ARLINGTON,TX,76015,47,53.0,,,90436.0,yellow,,False,1036,62.07,May 2026,comptroller,-97.13900240000001,32.6785721,,,,,,,
GRANBURY INN & SUITES,1335 N PLAZA DR,GRANBURY,TX,76048,16,39.0,,,20804.0,yellow,,False,1037,41.94,May 2026,comptroller,-97.7678644,32.4358597,,,,,,,
AMARILLO VALUE INN,3205 I-40 E,AMARILLO,TX,79104,96,4.0,,,17176.0,gray,,False,1038,5.77,May 2026,comptroller,-101.8017848,35.194021,,,,,,,
BAYMONT INN & SUITES,6015 45TH ST,LUBBOCK,TX,79407,72,36.0,,,114083.0,yellow,,False,1039,51.11,May 2026,comptroller,-101.9436717,33.5527739,,,,,,,
QUALITY INN & SUITES,3430 W LOOP 289,LUBBOCK,TX,79407,65,60.0,,,152573.0,yellow,,False,1040,75.72,May 2026,comptroller,-101.9441057,33.5610875,,,,,,,
BEST WESTERN CAPROCK INN,321 LUBBOCK RD,BROWNFIELD,TX,79316,50,29.0,,,37829.0,gray,,False,1041,24.41,May 2026,comptroller,-102.2755149,33.1818022,,,,,,,
SUPER 8 MOTEL,411 AVENUE F NE,CHILDRESS,TX,79201,44,79.0,,,208267.0,red,,False,1042,152.69,May 2026,comptroller,-100.2006199,34.4253413,,,,,,,
STUDIO 6,9801 ADLETA CT,DALLAS,TX,75243,128,28.0,,,113698.0,gray,,False,1043,28.65,May 2026,comptroller,-96.7147411,32.9012944,,,,,,,
DOUBLE TREE DALLAS LOVEFIELD,3300 W MOCKINGBIRD LN,DALLAS,TX,75235,244,130.0,,,1007849.0,red,,False,1044,133.24,May 2026,comptroller,-96.83577140000001,32.8344708,DoubleTree by Hilton,Hilton Worldwide,"Dallas, TX",Dallas Love Field Airport,Upscale,Upscale,1963.0
PLAZA INN MIDLAND,4108 N BIG SPRING ST,MIDLAND,TX,79705,116,25.0,,,70914.0,gray,,False,1045,19.72,May 2026,comptroller,-102.0858176,32.0387437,,,,,,,
WALNUT INN,2611 WALNUT HILL LN,DALLAS,TX,75229,40,26.0,,,29174.0,gray,,False,1046,23.53,May 2026,comptroller,-96.8899366,32.8813328,,,,,,,
HOLIDAY INN EXPRESS HOTEL & SUITES,4112 S CARRIER PKWY,GRAND PRAIRIE,TX,75052,90,70.0,,,208112.0,red,,False,1047,74.59,May 2026,comptroller,-97.0101565,32.6740565,,,,,,,
SUPER 8 MOTEL,4665 GEMINI PL,FORT WORTH,TX,76106,55,43.0,,,89267.0,yellow,,False,1048,52.36,May 2026,comptroller,-97.31568229999999,32.8258621,,,,,,,
HOMEWOOD SUITES-PLANO,2601 E GEORGE BUSH HWY,IRVING,TX,75074,108,130.0,,,454510.0,red,,False,1049,135.76,May 2026,comptroller,-96.6795333,33.0035734,Homewood Suites by Hilton,Hilton Worldwide,"Dallas, TX",East Plano/Richardson,Upscale,Upscale,2003.0
SUPER 8 MOTEL,4245 W AIRPORT FWY,IRVING,TX,75062,104,24.0,,,76529.0,gray,,False,1050,23.74,May 2026,comptroller,-97.0117516,32.8384409,,,,,,,
LA QUINTA INN & SUITE,689 E INTERSTATE 30,ROCKWALL,TX,75087,60,79.0,,,170678.0,red,,False,1051,91.76,May 2026,comptroller,-96.4676178,32.8959574,,,,,,,
HAMPTON INN,2050 N STATE HIGHWAY 360,GRAND PRAIRIE,TX,75050,139,37.0,,,184092.0,yellow,,False,1052,42.72,May 2026,comptroller,-97.07581150000001,32.5993655,Spark by Hilton,Hilton Worldwide,"Fort Worth/Arlington, TX",Arlington,Midscale,Midscale,1986.0
BAYMONT INN & SUITES,2401 DIPLOMACY DR,ARLINGTON,TX,76011,100,7.0,,,82313.0,gray,,False,1053,26.55,May 2026,comptroller,-97.0652017,32.7538837,,,,,,,
GREEN BIRD INN,3029 MORTON ST,VERNON,TX,76384,30,43.0,,,74362.0,yellow,,False,1055,79.96,May 2026,comptroller,-99.2999234,34.1598332,,,,,,,
HOMEWOOD SUITES,8800 I-40 W,AMARILLO,TX,79124,92,98.0,,,333652.0,red,,False,1056,116.99,May 2026,comptroller,-101.9404782,35.1881259,Homewood Suites by Hilton,Hilton Worldwide,Texas Panhandle,Amarillo,Upscale,Upscale,2003.0
HILTON GARDEN INN-DFW AIRPORT SOUTH,2001 VALLEY VIEW LANE,IRVING,TX,75061,181,83.0,,,404658.0,red,,False,1057,72.12,May 2026,comptroller,-97.0229459,32.8344525,Hilton Garden Inn,Hilton Worldwide,"Dallas, TX",Irving,Upscale,Upscale,1990.0
MICROTEL INN & SUITES,1501 SOUTH ROSS STREET,AMARILLO,TX,79102,46,27.0,,,12591.0,gray,,False,1058,8.83,May 2026,comptroller,-101.8167706,35.1895761,,,,,,,
BEST WESTERN PLUS,210 ALFORD DR,WEATHERFORD,TX,76086,56,69.0,,,160910.0,red,,False,1059,92.69,May 2026,comptroller,-97.7907597,32.7275104,,,,,,,
TEXAS INN,1100 E END BLVD S,MARSHALL,TX,75670,16,15.0,,,11459.0,gray,,False,1061,23.1,May 2026,comptroller,-94.3497161,32.5345687,,,,,,,
RED ROOF INN,6624 INTERSTATE 27,LUBBOCK,TX,79404,161,12.0,,,51151.0,gray,,False,1063,10.25,May 2026,comptroller,-101.8461566,33.5321635,,,,,,,
MUSTANG INN & SUITES,5330 BLUE MOUND RD,FORT WORTH,TX,76106,34,20.0,,,30510.0,gray,,False,1064,28.95,May 2026,comptroller,-97.34241349999999,32.8397596,,,,,,,
RELAX INN,4709 LUCKY LN,DALLAS,TX,75247,25,27.0,,,24484.0,gray,,False,1065,31.59,May 2026,comptroller,-96.8745536,32.8037036,,,,,,,
HOWARD JOHNSON,2001 E COPELAND RD,ARLINGTON,TX,76011,99,43.0,,,131518.0,yellow,,False,1066,42.85,May 2026,comptroller,-97.0780942,32.7588902,,,,,,,
FAIRFIELD INN & SUITES,700 W HILLSIDE RD,LAREDO,TX,78041,115,97.0,,,399083.0,red,,False,1067,111.94,May 2026,comptroller,-99.5012117,27.5469701,,,,,,,
BUDGET HOST INN,3720 TANACROSS DR,FORT WORTH,TX,76137,39,18.0,,,20295.0,gray,,False,1068,16.79,May 2026,comptroller,-97.293663,32.8362655,,,,,,,
COMFORT INN,2620 W COMMERCE ST,BUFFALO,TX,75831,50,103.0,,,138216.0,red,,False,1069,89.17,May 2026,comptroller,-96.0769814,31.4466978,,,,,,,
HOLIDAY INN ON THE BEACH,5002 SEAWALL BLVD,GALVESTON,TX,77551,179,145.0,,,1004179.0,red,,False,1070,180.97,May 2026,comptroller,-94.817101,29.2727918,,,,,,,
HOLIDAY INN EXPRESS HOTEL & SUITES,11460 EAST FWY,HOUSTON,TX,77029,74,83.0,,,195855.0,red,,False,1071,85.38,May 2026,comptroller,-95.2282017,29.7700957,,,,,,,
EXECUTIVE INN & SUITES,930 IH 35 N,SAN MARCOS,TX,78666,21,11.0,,,10578.0,gray,,False,1072,16.25,May 2026,comptroller,-97.92388129999999,29.8799242,,,,,,,
RANGER INN & SUITES,800 SIX FLAGS DR,ARLINGTON,TX,76011,40,27.0,,,43067.0,gray,,False,1073,34.73,May 2026,comptroller,-97.0669599,32.7543746,,,,,,,
VINEYARDS CAMPGROUND,1501 N DOOLEY ST,GRAPEVINE,TX,76051,33,11.0,,,12590.0,gray,,False,1074,12.31,May 2026,comptroller,-97.07383329999999,32.9554572,,,,,,,
ISLAND SERVICES,1700 PADRE BLVD,SOUTH PADRE ISLAND,TX,78597,30,158.0,,,168498.0,red,,False,1076,181.18,May 2026,comptroller,-97.1653369,26.0969494,,,,,,,
THE GALVESTONIAN,1401 E BEACH DR,GALVESTON,TX,77550,50,129.0,,,295876.0,red,,False,1077,190.89,May 2026,comptroller,-94.751745,29.3182857,,,,,,,
PEREGRINE HOMEOWNERS ASSOCIATION,10202 BLUE WATER HWY,SURFSIDE BEACH,TX,77541,33,12.0,,,22087.0,gray,,False,1078,21.59,May 2026,comptroller,-95.1606565,29.0454697,,,,,,,
HOLIDAY INN EXPRESS ADN SUITES,501 W GIBSON ST,JASPER,TX,75951,65,114.0,,,217615.0,red,,False,1079,108.0,May 2026,comptroller,-94.00936039999999,30.9063856,,,,,,,
SUNTIDE III RENTAL ASSOCIATION,3000 GULF BLVD,SOUTH PADRE ISLAND,TX,78597,50,2.0,,,0.0,gray,,True,1080,,May 2026,comptroller,-97.1647222,26.1061111,,,,,,,
COBB REAL ESTATE INC,S W CORNER OF HWY 87 SAN PIPER ADDITION,CRYSTAL BEACH,TX,77650,18,662.0,,,435154.0,red,,False,1081,779.85,May 2026,comptroller,-94.62163439999999,29.4636079,,,,,,,
BEACH HOUSE ASSOCIATES,140 BLUE WATER HWY,SURFSIDE BEACH,TX,77541,24,,,,0.0,gray,,True,1082,,May 2026,comptroller,-95.2820701,28.9531284,,,,,,,
MOODY GARDENS HOTEL,1 HOPE BLVD,GALVESTON,TX,77554,303,378.0,,,1643663.0,red,,False,1094,174.99,May 2026,comptroller,-94.85030479999999,29.2724373,,,,,,,
MARINER MOTEL,1602 SEAWALL BLVD,GALVESTON,TX,77550,50,41.0,,,79736.0,yellow,,False,1095,51.44,May 2026,comptroller,-94.78184859999999,29.2953457,,,,,,,
HOJO INN,4602 KATY FWY,HOUSTON,TX,77007,24,50.0,,,46147.0,yellow,,False,1096,62.03,May 2026,comptroller,-95.6872293,29.7871432,,,,,,,
KNOXWOOD II MOTEL,5002 TIDWELL RD,HOUSTON,TX,77016,20,16.0,,,10503.0,gray,,False,1097,16.94,May 2026,comptroller,-95.3175414,29.8479487,,,,,,,
LUXURY INN-I45,2626 NORTH FWY,HOUSTON,TX,77009,24,19.0,,,14413.0,gray,,False,1098,19.37,May 2026,comptroller,-95.3710696,29.7968447,,,,,,,
777 RANCH,1829 COUNTY ROAD 432,HONDO,TX,78861,30,236.0,,,94424.0,red,,False,1099,101.53,May 2026,comptroller,-99.2005484,29.3321078,,,,,,,
THE GAGE HOTEL,205 NW 1ST ST,MARATHON,TX,79842,39,263.0,,,328692.0,red,,False,1100,271.87,May 2026,comptroller,-103.2461535,30.2068214,,,,,,,
SPENCER MOTEL,7414 SPENCER HIWAY,PASADENA,TX,77505,20,20.0,,,13879.0,gray,,False,1101,22.39,May 2026,comptroller,-95.12490509999999,29.6633251,,,,,,,
CAMP BALCONES SPRINGS,104 BALCONES SPRINGS DR,MARBLE FALLS,TX,78654,32,52.0,,,89758.0,yellow,,False,1104,90.48,May 2026,comptroller,-98.11619689999999,30.5585976,,,,,,,
ECONOLODGE,823 WEST PASADENA FWY,PASADENA,TX,77506,40,21.0,,,20842.0,gray,,False,1105,16.81,May 2026,comptroller,-95.21847679999999,29.7092811,,,,,,,
HOLIDAY INN EXPRESS & SUITES,5619 FM 1960 RD E,HUMBLE,TX,77346,74,60.0,,,195282.0,yellow,,False,1106,85.13,May 2026,comptroller,-95.1884942,29.9993031,,,,,,,
HABOR HOUSE HOTEL AT PIER 21,28 PIER # 21,GALVESTON,TX,77550,42,143.0,,,203203.0,red,,False,1107,156.07,May 2026,comptroller,-94.7924999,29.3095557,,,,,,,
INN AT THE BALLPARK,1520 TEXAS ST,HOUSTON,TX,77002,201,190.0,,,1234252.0,red,,True,1108,198.08,May 2026,comptroller,-95.35778169999999,29.7567308,,,,,,,
SEASIDE RV RESORT,4001 OLD HWY 146,SEABROOK,TX,77586,37,45.0,,,63571.0,yellow,,False,1109,55.42,May 2026,comptroller,-95.0280361,29.5863704,,,,,,,
SCOTTISH INN,424 E TIDWELL RD,HOUSTON,TX,77022,30,20.0,,,18136.0,gray,,False,1110,19.5,May 2026,comptroller,-95.3951051,29.844922,,,,,,,
BOARDWALK INN,8 WATERFRONT,KEMAH,TX,77565,50,133.0,,,217066.0,red,,False,1111,140.04,May 2026,comptroller,-95.0199712,29.5476196,,,,,,,
SUPER 8 MOTEL,22157 KATY FRWY,KATY,TX,77450,30,13.0,,,15080.0,gray,,False,1117,16.22,May 2026,comptroller,-95.7568335,29.7842307,,,,,,,
PALACE INN,5434 EAST FRWY AT I-10,HOUSTON,TX,77020,30,20.0,,,16509.0,gray,,False,1118,17.75,May 2026,comptroller,-95.13193989999999,29.7769661,,,,,,,
SUPER 8 MOTEL,18103 KINGS ROW,HOUSTON,TX,77058,70,30.0,,,63016.0,yellow,,False,1119,29.04,May 2026,comptroller,-95.1069203,29.5440897,,,,,,,
TIDWELL INN,3300 TIDWELL RD,HOUSTON,TX,77093,25,17.0,,,13476.0,gray,,False,1120,17.39,May 2026,comptroller,-95.3362468,29.8478733,,,,,,,
SHILO INN,1707 LUBBOCK HWY,LAMESA,TX,79331,50,44.0,,,63187.0,yellow,,False,1121,40.77,May 2026,comptroller,-101.9511793,32.7493806,,,,,,,
DELUXE INN SUITES,1930 COLLEGE,BEAUMONT,TX,77701,52,17.0,,,20417.0,gray,,False,1122,12.67,May 2026,comptroller,-94.10998540000001,30.0700814,,,,,,,
BEST WESTERN,1855 N MAIN ST,PEARLAND,TX,77581,45,54.0,,,86127.0,yellow,,False,1123,61.74,May 2026,comptroller,-95.28491650000001,29.5748381,,,,,,,
PALACE INN NORTHWEST,3421 ANTOINE @ 34TH,HOUSTON,TX,77092,30,34.0,,,28258.0,yellow,,False,1124,30.38,May 2026,comptroller,-95.4742737,29.8201551,,,,,,,
EXECUTIVE INN & SUITES,23998 FM 1314 RD,PORTER,TX,77365,32,20.0,,,25677.0,gray,,False,1125,25.88,May 2026,comptroller,-95.2475509,30.1042862,,,,,,,
CRYSTAL INN,4343 NORTH LOOP E,HOUSTON,TX,77026,22,20.0,,,17935.0,gray,,False,1126,26.3,May 2026,comptroller,-95.32597899999999,29.8085296,,,,,,,
PARK INN & SUITES,12170 NORTHWEST FWY,HOUSTON,TX,77092,48,16.0,,,18442.0,gray,,False,1127,12.39,May 2026,comptroller,-95.4830525,29.8341119,,,,,,,
BEST QUALITY INN AND SUITES,11206 W AIRPORT BLVD,STAFFORD,TX,77477,55,27.0,,,38584.0,gray,,False,1128,22.63,May 2026,comptroller,-95.5723447,29.6425868,,,,,,,
Homewood Suites by Hilton,23320 HIGHWAY 59 N,KINGWOOD,TX,77339,99,110.0,,,367036.0,red,,False,1129,119.59,May 2026,comptroller,-95.2482705,30.0543806,Homewood Suites by Hilton,Hilton Worldwide,"Houston, TX",Houston North/Woodlands,Upscale,Upscale,2000.0
GARDEN INN,4221 TIDWELL RD,HOUSTON,TX,77093,31,18.0,,,19245.0,gray,,False,1130,20.03,May 2026,comptroller,-95.3261825,29.8487056,,,,,,,
THE SAN LUIS HOTEL,5222 SEAWALL BLVD,GALVESTON,TX,77551,243,208.0,,,1962120.0,red,,False,1131,260.47,May 2026,comptroller,-94.818348,29.272695,,,,,,,
GALVESTON ISLAND HILTON,5400 SEAWALL BLVD,GALVESTON,TX,77551,150,275.0,,,1578234.0,red,,False,1132,339.41,May 2026,comptroller,-94.821378,29.2707145,Hilton,Hilton Worldwide,"Houston, TX",Galveston & Texas City,Upper Upscale,Upper Upscale,1986.0
SAN LUIS CONDOS,5220 SEAWALL BLVD,GALVESTON,TX,77551,100,6.0,,,27226.0,gray,,False,1133,8.78,May 2026,comptroller,-94.8191681,29.2709999,,,,,,,
SLEEP INN AND SUITES,2475 NORTH FWY,HOUSTON,TX,77009,39,57.0,,,61813.0,yellow,,False,1134,51.13,May 2026,comptroller,-95.37273809999999,29.7944136,,,,,,,
DAYS INN,3555 HIGHWAY 36 S,ROSENBERG,TX,77471,49,40.0,,,59905.0,yellow,,False,1135,39.44,May 2026,comptroller,-95.807508,29.528611,,,,,,,
LA QUINTA INN AND SUITES,2220 HIGHWAY 62 S,ORANGE,TX,77630,58,76.0,,,139257.0,red,,False,1136,77.45,May 2026,comptroller,-93.8201277,30.1127587,,,,,,,
ROCKETS INN,4406 REED RD,HOUSTON,TX,77051,25,15.0,,,10067.0,gray,,False,1137,12.99,May 2026,comptroller,-95.36152969999999,29.6574858,,,,,,,
BENTWATER COUNTRY CLUB ON LAKE CONROE #495,800 BENTWATER DR,MONTGOMERY,TX,77356,48,34.0,,,75829.0,yellow,,False,1138,50.96,May 2026,comptroller,-95.62715469999999,30.4238119,,,,,,,
ELEMENT DALLAS LAS COLINAS,606 W JOHN CARPENTER FWY,IRVING,TX,75039,157,112.0,,,462327.0,red,,False,1139,94.99,May 2026,comptroller,-96.95244699999999,32.8839952,,,,,,,
THE WESTIN HOUSTON DOWNTOWN,1520 TEXAS ST,HOUSTON,TX,77002,200,191.0,,,1234252.0,red,,False,1140,199.07,May 2026,comptroller,-95.35778169999999,29.7567308,,,,,,,
BUDGET HOST INN,4840 SPENCER HWY,PASADENA,TX,77505,21,24.0,,,16006.0,gray,,False,1141,24.59,May 2026,comptroller,-95.1702818,29.6645604,,,,,,,
SUPER 8 MOTEL,2825 1/2 61ST ST # B,GALVESTON,TX,77551,54,46.0,,,88082.0,yellow,,False,1142,52.62,May 2026,comptroller,-94.82831999999999,29.267801,,,,,,,
BEST WESTERN PLUS LAKE JACKSON INN & SUITES,702 HIGHWAY 332 W,LAKE JACKSON,TX,77566,64,59.0,,,139258.0,yellow,,False,1143,70.19,May 2026,comptroller,-95.4343104,29.0179368,,,,,,,
TOWN INN,6103 NORTH FWY,HOUSTON,TX,77076,30,15.0,,,16043.0,gray,,False,1144,17.25,May 2026,comptroller,-95.400285,29.8545037,,,,,,,
ECONO LODGE AIRPORT,6363 MONTANA AVE,EL PASO,TX,79925,59,37.0,,,81273.0,yellow,,False,1145,44.44,May 2026,comptroller,-106.4071968,31.788756,,,,,,,
CLASSIC INN,2536 NORTH FWY,HOUSTON,TX,77009,23,35.0,,,20341.0,yellow,,False,1146,28.53,May 2026,comptroller,-95.3709448,29.7958857,,,,,,,
PREMIER INN AND SUITES,3715 COLLEGE ST,BEAUMONT,TX,77701,33,21.0,,,18986.0,gray,,False,1147,18.56,May 2026,comptroller,-94.1312837,30.0673293,,,,,,,
HOMEWOOD SUITES ARLINGTON,4550 WAXWING CT,ARLINGTON,TX,76018,101,131.0,,,381202.0,red,,False,1148,121.75,May 2026,comptroller,-97.0899475,32.6747066,Homewood Suites by Hilton,Hilton Worldwide,"Fort Worth/Arlington, TX",Arlington,Upscale,Upscale,2016.0
SCOTTISH INN & SUITES,14835 EASTEX FWY,HUMBLE,TX,77396,30,22.0,,,20173.0,gray,,False,1149,21.69,May 2026,comptroller,-95.2993915,29.9346126,,,,,,,
HOUSTON MAGNOLIA HOTEL,1100 TEXAS ST,HOUSTON,TX,77002,314,138.0,,,1385507.0,red,,False,1150,142.34,May 2026,comptroller,-95.3615749,29.7590942,,,,,,,
SUPER 8 MOTEL,5655 W 34TH ST,HOUSTON,TX,77092,42,28.0,,,37132.0,gray,,False,1151,28.52,May 2026,comptroller,-95.47214939999999,29.8187544,,,,,,,
EXECUTIVE INN,217 WALLER AVE,BROOKSHIRE,TX,77423,108,13.0,,,62582.0,gray,,False,1152,18.69,May 2026,comptroller,-95.9497222,29.7797222,,,,,,,
SCOTTISH INNS & SUITES,15740 EAST FWY,CHANNELVIEW,TX,77530,30,16.0,,,13772.0,gray,,False,1153,14.81,May 2026,comptroller,-95.16287750000001,29.77001319999999,,,,,,,
ECONOMY INN,13900 MAIN ST,HOUSTON,TX,77035,44,15.0,,,19885.0,gray,,False,1154,14.58,May 2026,comptroller,-95.4700811,29.6443504,,,,,,,
HOTEL VALENCIA RIVERWALK,150 E HOUSTON ST,SAN ANTONIO,TX,78205,213,134.0,,,789396.0,red,,False,1155,119.55,May 2026,comptroller,-98.4915927,29.4262737,,,,,,,
AUSTIN MOTOR INN,11400 N IH 35,AUSTIN,TX,78753,25,58.0,,,47411.0,yellow,,False,1156,61.18,May 2026,comptroller,-97.67563129999999,30.3791117,,,,,,,
PALACE INN-PASADENA,817 W PASADENA FWY,PASADENA,TX,77506,28,38.0,,,26596.0,yellow,,False,1157,30.64,May 2026,comptroller,-95.21846649999999,29.7092029,,,,,,,
BEST VALUE INN,14020 HOMESTEAD RD,HUMBLE,TX,77396,26,23.0,,,21314.0,gray,,False,1158,26.44,May 2026,comptroller,-95.3013775,29.9216199,,,,,,,
GRAN PALACE INN,12001 MURPHY RD,HOUSTON,TX,77031,30,25.0,,,24271.0,gray,,False,1159,26.1,May 2026,comptroller,-95.564948,29.6477382,,,,,,,
RAINTREE INN & SUITES,3715 ROOSEVELT AVE,SAN ANTONIO,TX,78214,25,20.0,,,11971.0,gray,,False,1160,15.45,May 2026,comptroller,-98.4821458,29.3507183,,,,,,,
SANDRA BAY COTTAGES,1801 BROADWAY ST,ROCKPORT,TX,78382,19,3.0,,,754.0,gray,,False,1161,1.28,May 2026,comptroller,-97.0355622,28.0446277,,,,,,,
SCOTTISH INN,8415 HIGHWAY 6 S,HOUSTON,TX,77083,31,28.0,,,29501.0,gray,,False,1162,30.7,May 2026,comptroller,-95.64250109999999,29.6889012,,,,,,,
SUPER 8 MOTEL,990 N PINE ST,KOUNTZE,TX,77625,52,8.0,,,17596.0,gray,,False,1163,10.92,May 2026,comptroller,-94.3165985,30.3836243,,,,,,,
HILTON AMERICAS - HOUSTON,1600 LAMAR ST,HOUSTON,TX,77010,1200,157.0,,,5353388.0,red,,False,1164,143.91,May 2026,comptroller,-95.3606066,29.75147279999999,Hilton,Hilton Worldwide,"Houston, TX",Houston CBD,Upper Upscale,Upper Upscale,2003.0
PALACE INN C- BETTWAY 8,9317 W SAM HOUSTON PARKWAY,HOUSTON,TX,77099,36,31.0,,,35752.0,yellow,,False,1165,32.04,May 2026,comptroller,-95.5581958,29.6825265,,,,,,,
CONFORT INN & SUITES,6302 SEAWALL BLVD,GALVESTON,TX,77551,100,52.0,,,251632.0,yellow,,False,1166,81.17,May 2026,comptroller,-94.828926,29.266316,Spark by Hilton,Hilton Worldwide,"Houston, TX",Galveston & Texas City,Midscale,Midscale,2003.0
TOLEDO BEND INN,6500 HIGHWAY 21 E,HEMPHILL,TX,75948,44,,,,0.0,gray,,True,1167,,May 2026,comptroller,-93.75367609999999,31.4603101,,,,,,,
LAQUINTA INN & SUITES #259 CONROE,4006 SPRAYBERRY LN,CONROE,TX,77303,50,78.0,,,131307.0,red,,False,1168,84.71,May 2026,comptroller,-95.4829321,30.3675074,,,,,,,
HEART OF TEXAS MOTEL,5303 US HWY 290 WEST,AUSTIN,TX,78735,30,21.0,,,22222.0,gray,,False,1169,23.89,May 2026,comptroller,-97.8368064,30.2354938,,,,,,,
SUPER 8 MOTEL,8201 SOUTHWEST FWY,HOUSTON,TX,77074,130,16.0,,,65614.0,gray,,False,1170,16.28,May 2026,comptroller,-95.5283479,29.689138,,,,,,,
AMERICA'S INN,10552 SOUTHWEST FWY,HOUSTON,TX,77074,114,13.0,,,53828.0,gray,,False,1171,15.23,May 2026,comptroller,-95.5553173,29.66488559999999,,,,,,,
HILTON GARDEN INN,9301 SIX PINES RD,THE WOODLANDS,TX,77380,117,97.0,,,2298.0,red,,False,1172,0.63,May 2026,comptroller,-95.462246,30.169185,,,,,,,
HILTON GARDEN INN HOUSTON WESTBELT,6855 W SAM HOUSTON PKWY S,HOUSTON,TX,77072,120,31.0,,,122585.0,yellow,,False,1173,32.95,May 2026,comptroller,-95.5551016,29.7027431,,,,,,,
TIMBER INN,719 CROSSTIMBERS ST,HOUSTON,TX,77022,21,25.0,,,15615.0,gray,,False,1174,23.99,May 2026,comptroller,-95.3896633,29.8287539,,,,,,,
WISPERING PINES GOLF CLUB,1532 WHISPERING PINES DR,TRINITY,TX,75862,16,358.0,,,301950.0,red,,False,1175,608.77,May 2026,comptroller,-95.24888279999999,30.9454282,,,,,,,
AMERICAS BEST VALUE INN SOMMERVILLE,18018 SH 36 SOUTH,SOMMERVILLE,TX,77879,48,17.0,,,44733.0,gray,,False,1176,30.06,May 2026,comptroller,-96.52409259999999,30.3387477,,,,,,,
ISLAND SUITES,11635 GULF FWY,HOUSTON,TX,77034,40,22.0,,,20127.0,gray,,False,1178,16.23,May 2026,comptroller,-95.2296964,29.6295518,,,,,,,
MUSTANG INN & SUITES,13930 FONDREN RD,MISSOURI CITY,TX,77489,35,31.0,,,38485.0,yellow,,False,1179,35.47,May 2026,comptroller,-95.50944179999999,29.6192952,,,,,,,
BUDGET INN,9106 I-35 NORTH,AUSTIN,TX,78753,90,42.0,,,114811.0,yellow,,False,1180,41.15,May 2026,comptroller,-97.6710889,30.3889868,,,,,,,
PALACE INN,4115 HIGHWAY 6 N,HOUSTON,TX,77084,30,27.0,,,24515.0,gray,,False,1181,26.36,May 2026,comptroller,-95.64664479999999,29.8316334,,,,,,,
BUDGET SUITES OF AMERICA TX-344,15130 MARSH LN,ADDISON,TX,75001,344,43.0,,,408739.0,yellow,,False,1182,38.33,May 2026,comptroller,-96.8530243,32.9542158,,,,,,,
BUDGET SUITES OF AMERICA TX-342,5289 HWY 121,THE COLONY,TX,75056,342,45.0,,,463175.0,yellow,,False,1183,43.69,May 2026,comptroller,-96.8788306,33.0725696,,,,,,,
SPUR MTEL,4258 IH 10 E,SAN ANTONIO,TX,78219,14,9.0,,,3699.0,gray,,False,1184,8.52,May 2026,comptroller,-98.4105148,29.4292398,,,,,,,
EXECUTIVE INN,4222 SPENCER HWY,PASADENA,TX,77504,44,9.0,,,11806.0,gray,,False,1185,8.66,May 2026,comptroller,-95.1783292,29.6647562,,,,,,,
LAKE COUNTRY INN,701 SAN AUGUSTINE ST,CENTER,TX,75935,50,16.0,,,29078.0,gray,,False,1186,18.76,May 2026,comptroller,-94.1832366,31.7895191,,,,,,,
LA QUINTA INN & SUITES,11155 W LOOP 1604 N,SAN ANTONIO,TX,78254,76,69.0,,,173923.0,red,,False,1188,73.82,May 2026,comptroller,-98.67479499999999,29.54747709999999,,,,,,,
QUALITY INN & SUITES,5924 SEAWALL BLVD,GALVESTON,TX,77551,91,82.0,,,198856.0,red,,False,1191,70.49,May 2026,comptroller,-94.8259331,29.2680098,,,,,,,
AMERICAS BEST VALUE INN,820 S INTERSTATE 35 E,DENTON,TX,76205,85,16.0,,,42640.0,gray,,False,1192,16.18,May 2026,comptroller,-97.130496,33.1953441,,,,,,,
