period,line,value,source,source_detail,vintage
4Q20,pd_gaap,2062.323,xbrl,xbrl:ResearchAndDevelopmentExpense YTD 2020-12-31 (10-K filed 2023-02-17) less YTD 2020-09-30 (10-Q filed 2021-11-05),
4Q20,pd_gaap,2062.195,xbrl_first_vintage,first filed 2022-02-25,
4Q20,sm_gaap,629.49,xbrl,xbrl:SellingAndMarketingExpense YTD 2020-12-31 (10-K filed 2023-02-17) less YTD 2020-09-30 (10-Q filed 2021-11-05),
4Q20,sm_gaap,629.815,xbrl_first_vintage,first filed 2022-02-25,
4Q20,ga_gaap,713.918,xbrl,xbrl:GeneralAndAdministrativeExpense YTD 2020-12-31 (10-K filed 2023-02-17) less YTD 2020-09-30 (10-Q filed 2021-11-05),
4Q20,ga_gaap,713.769,xbrl_first_vintage,first filed 2022-02-25,
4Q20,restr_gaap,14.431,xbrl,xbrl:RestructuringCharges YTD 2020-12-31 (10-K filed 2023-02-17) less YTD 2020-09-30 (10-Q filed 2021-11-05),
4Q20,total_costs,3959.098,xbrl,xbrl:CostsAndExpenses YTD 2020-12-31 (10-K filed 2023-02-17) less YTD 2020-09-30 (10-Q filed 2021-11-05),
4Q20,total_costs,3959.444,xbrl_first_vintage,first filed 2022-02-25,
4Q20,op_income,-3100.033,xbrl,xbrl:OperatingIncomeLoss YTD 2020-12-31 (10-K filed 2023-02-17) less YTD 2020-09-30 (10-Q filed 2021-11-05),
4Q20,op_income,-3100.18,xbrl_first_vintage,first filed 2022-02-25,
4Q20,interest_income,3.17,xbrl,xbrl:InvestmentIncomeNonoperating YTD 2020-12-31 (10-K filed 2023-02-17) less YTD 2020-09-30 (10-Q filed 2021-11-05),
4Q20,interest_income,3.287,xbrl_first_vintage,first filed 2022-02-25,
4Q20,interest_expense,64.452,xbrl,xbrl:InterestIncomeExpenseNonoperatingNet YTD 2020-12-31 (10-K filed 2023-02-17) less YTD 2020-09-30 (10-Q filed 2021-11-05),
4Q20,interest_expense,64.14,xbrl_first_vintage,first filed 2022-02-25,
4Q20,pretax_income,-3992.564,xbrl,xbrl:IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest YTD 2020-12-31 (10-K filed 2023-02-17) less YTD 2020-09-30 (10-Q filed 2021-11-05),
4Q20,pretax_income,-3992.502,xbrl_first_vintage,first filed 2022-02-25,
4Q20,tax_provision,-104.429,xbrl,xbrl:IncomeTaxExpenseBenefit YTD 2020-12-31 (10-K filed 2023-02-17) less YTD 2020-09-30 (10-Q filed 2021-11-05),
4Q20,tax_provision,-104.651,xbrl_first_vintage,first filed 2022-02-25,
4Q20,net_income,-3888.135,xbrl,xbrl:NetIncomeLoss YTD 2020-12-31 (10-K filed 2023-02-17) less YTD 2020-09-30 (10-Q filed 2021-11-05),
4Q20,net_income,-3887.851,xbrl_first_vintage,first filed 2022-02-25,
4Q20,adj_ebitda_reported,-20.5,letter,"letter 2Q22 (2Q22_d353427dex991.htm) Adjusted EBITDA reconciliation (7 vintages, latest 2Q22, first 4Q20)",
4Q20,da,32.4,letter,"letter 2Q22 (2Q22_d353427dex991.htm) Adjusted EBITDA reconciliation (7 vintages, latest 2Q22, first 4Q20)",
4Q20,sbc_recon,2891.5,letter,"letter 2Q22 (2Q22_d353427dex991.htm) Adjusted EBITDA reconciliation (7 vintages, latest 2Q22, first 4Q20)",
4Q20,ipo_settlement,103.4,letter,"letter 2Q22 (2Q22_d353427dex991.htm) Adjusted EBITDA reconciliation (7 vintages, latest 2Q22, first 4Q20)",
4Q20,acq_impacts,37.2,letter,"letter 2Q22 (2Q22_d353427dex991.htm) Adjusted EBITDA reconciliation (7 vintages, latest 2Q22, first 4Q20)",
4Q20,lodging_tax_reserves,0.7,letter,"letter 2Q22 (2Q22_d353427dex991.htm) Adjusted EBITDA reconciliation (7 vintages, latest 2Q22, first 4Q20)",
4Q20,restr_recon,14.4,letter,"letter 2Q22 (2Q22_d353427dex991.htm) Adjusted EBITDA reconciliation (7 vintages, latest 2Q22, first 4Q20)",
4Q20,net_income_letter,-3887.8,letter,"letter 2Q22 (2Q22_d353427dex991.htm) Adjusted EBITDA reconciliation (7 vintages, latest 2Q22, first 4Q20)",
4Q20,tax_provision_letter,-104.6,letter,"letter 2Q22 (2Q22_d353427dex991.htm) Adjusted EBITDA reconciliation (7 vintages, latest 2Q22, first 4Q20)",
4Q20,interest_expense_letter,64.2,letter,"letter 2Q22 (2Q22_d353427dex991.htm) Adjusted EBITDA reconciliation (7 vintages, latest 2Q22, first 4Q20)",
4Q20,other_income_expense_letter,-831.4,letter,"letter 2Q22 (2Q22_d353427dex991.htm) Adjusted EBITDA reconciliation (7 vintages, latest 2Q22, first 4Q20)",
4Q20,interest_income_letter,3.3,letter,"letter 2Q22 (2Q22_d353427dex991.htm) Adjusted EBITDA reconciliation (7 vintages, latest 2Q22, first 4Q20)",
4Q20,nonop_ex_interest_income,-895.701,derived,"pretax income - operating income - interest income (interest expense plus other income (expense), net)",
4Q20,other_income_expense,-831.249,derived,nonop_ex_interest_income + interest expense,
4Q20,shares_diluted_m,20.274,xbrl,xbrl:WeightedAverageNumberOfDilutedSharesOutstanding YTD 2020-12-31 (10-K filed 2023-02-17) less YTD 2020-09-30 (10-Q filed 2021-11-05),
4Q20,shares_basic_m,20.274,xbrl,xbrl:WeightedAverageNumberOfSharesOutstandingBasic YTD 2020-12-31 (10-K filed 2023-02-17) less YTD 2020-09-30 (10-Q filed 2021-11-05),
4Q20,cor_cash,209.705,derived,cor_gaap minus nothing (no SBC in cost of revenue),
4Q20,cfo_letter,-259.2,letter,"letter 2Q22 (2Q22_d353427dex991.htm) Free Cash Flow reconciliation (7 vintages, latest 2Q22, first 4Q20)",
4Q20,capex,7.8,letter,"letter 2Q22 (2Q22_d353427dex991.htm) Free Cash Flow reconciliation (7 vintages, latest 2Q22, first 4Q20) (purchases of property and equipment, shown positive)",
4Q20,fcf_reported,-267.0,letter,"letter 2Q22 (2Q22_d353427dex991.htm) Free Cash Flow reconciliation (7 vintages, latest 2Q22, first 4Q20)",
4Q20,cfo_letter,-139.11,letter_first_vintage,letter 4Q20 (4Q20_d147144dex991.htm),
4Q20,cfo,-249.378,xbrl,xbrl:NetCashProvidedByUsedInOperatingActivities YTD to 2020-12-31 10-K filed 2023-02-17 less YTD 3Q20,
4Q20,capex_xbrl,-7.511,xbrl,xbrl:PaymentsToAcquirePropertyPlantAndEquipment YTD to 2020-12-31 10-K filed 2023-02-17 less YTD 3Q20,
4Q20,change_unearned_fees,-51.928,xbrl,xbrl:IncreaseDecreaseInDeferredRevenue YTD to 2020-12-31 10-K filed 2023-02-17 less YTD 3Q20,
4Q20,change_funds_payable_xbrl,243.052,xbrl,xbrl:IncreaseDecreaseInClientFundsHeld YTD to 2020-12-31 10-K filed 2022-02-25 less YTD 3Q20,
4Q20,income_taxes_paid,4.547,xbrl,xbrl:IncomeTaxesPaid YTD to 2020-12-31 10-K filed 2023-02-17 less YTD 3Q20,
4Q20,da_cashflow,32.562,xbrl,xbrl:OtherDepreciationAndAmortization YTD to 2020-12-31 10-K filed 2023-02-17 less YTD 3Q20,
4Q20,sbc_cashflow,2894.224,xbrl,xbrl:ShareBasedCompensation YTD to 2020-12-31 10-K filed 2023-02-17 less YTD 3Q20,
4Q20,buybacks,0.0,derived,no repurchase programme before Aug 2022,
1Q21,revenue,886.936,xbrl,xbrl:RevenueFromContractWithCustomerExcludingAssessedTax 3M to 2021-03-31 10-Q filed 2022-05-09,
1Q21,cor_gaap,254.515,xbrl,xbrl:CostOfRevenue 3M to 2021-03-31 10-Q filed 2022-05-09,
1Q21,ops_gaap,185.436,xbrl,"xbrl: CostsAndExpenses less CostOfRevenue, R&D, S&M, G&A, RestructuringCharges (no us-gaap element for operations and support)",
1Q21,pd_gaap,363.061,xbrl,xbrl:ResearchAndDevelopmentExpense 3M to 2021-03-31 10-Q filed 2022-05-09,
1Q21,sm_gaap,229.125,xbrl,xbrl:SellingAndMarketingExpense 3M to 2021-03-31 10-Q filed 2022-05-09,
1Q21,ga_gaap,189.762,xbrl,xbrl:GeneralAndAdministrativeExpense 3M to 2021-03-31 10-Q filed 2022-05-09,
1Q21,restr_gaap,111.982,xbrl,xbrl:RestructuringCharges 3M to 2021-03-31 10-Q filed 2022-05-09,
1Q21,total_costs,1333.881,xbrl,xbrl:CostsAndExpenses 3M to 2021-03-31 10-Q filed 2022-05-09,
1Q21,op_income,-446.945,xbrl,xbrl:OperatingIncomeLoss 3M to 2021-03-31 10-Q filed 2022-05-09,
1Q21,interest_income,3.052,xbrl,xbrl:InvestmentIncomeNonoperating 3M to 2021-03-31 10-Q filed 2022-05-09,
1Q21,interest_expense,421.911,xbrl,xbrl:InterestIncomeExpenseNonoperatingNet 3M to 2021-03-31 10-Q filed 2022-05-09,
1Q21,pretax_income,-1165.902,xbrl,xbrl:IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest 3M to 2021-03-31 10-Q filed 2022-05-09,
1Q21,tax_provision,6.309,xbrl,xbrl:IncomeTaxExpenseBenefit 3M to 2021-03-31 10-Q filed 2022-05-09,
1Q21,net_income,-1172.211,xbrl,xbrl:NetIncomeLoss 3M to 2021-03-31 10-Q filed 2022-05-09,
1Q21,adj_ebitda_reported,-59.0,letter,"letter 4Q22 (4Q22_d451233dex991.htm) Adjusted EBITDA reconciliation (8 vintages, latest 4Q22, first 1Q21)",
1Q21,da,38.0,letter,"letter 4Q22 (4Q22_d451233dex991.htm) Adjusted EBITDA reconciliation (8 vintages, latest 4Q22, first 1Q21)",
1Q21,sbc_recon,229.0,letter,"letter 4Q22 (4Q22_d451233dex991.htm) Adjusted EBITDA reconciliation (8 vintages, latest 4Q22, first 1Q21)",
1Q21,ipo_settlement,0.0,letter,"letter 4Q22 (4Q22_d451233dex991.htm) Adjusted EBITDA reconciliation (8 vintages, latest 4Q22, first 1Q21)",
1Q21,acq_impacts,8.0,letter,"letter 4Q22 (4Q22_d451233dex991.htm) Adjusted EBITDA reconciliation (8 vintages, latest 4Q22, first 1Q21)",
1Q21,lodging_tax_reserves,1.0,letter,"letter 4Q22 (4Q22_d451233dex991.htm) Adjusted EBITDA reconciliation (8 vintages, latest 4Q22, first 1Q21)",
1Q21,restr_recon,112.0,letter,"letter 4Q22 (4Q22_d451233dex991.htm) Adjusted EBITDA reconciliation (8 vintages, latest 4Q22, first 1Q21)",
1Q21,net_income_letter,-1172.0,letter,"letter 4Q22 (4Q22_d451233dex991.htm) Adjusted EBITDA reconciliation (8 vintages, latest 4Q22, first 1Q21)",
1Q21,tax_provision_letter,6.0,letter,"letter 4Q22 (4Q22_d451233dex991.htm) Adjusted EBITDA reconciliation (8 vintages, latest 4Q22, first 1Q21)",
1Q21,interest_expense_letter,422.0,letter,"letter 4Q22 (4Q22_d451233dex991.htm) Adjusted EBITDA reconciliation (8 vintages, latest 4Q22, first 1Q21)",
1Q21,other_income_expense_letter,-300.0,letter,"letter 4Q22 (4Q22_d451233dex991.htm) Adjusted EBITDA reconciliation (8 vintages, latest 4Q22, first 1Q21)",
1Q21,interest_income_letter,3.0,letter,"letter 4Q22 (4Q22_d451233dex991.htm) Adjusted EBITDA reconciliation (8 vintages, latest 4Q22, first 1Q21)",
1Q21,nonop_ex_interest_income,-722.009,derived,"pretax income - operating income - interest income (interest expense plus other income (expense), net)",
1Q21,other_income_expense,-300.098,derived,nonop_ex_interest_income + interest expense,
1Q21,shares_diluted_m,600.96,xbrl,xbrl:WeightedAverageNumberOfDilutedSharesOutstanding 3M to 2021-03-31 10-Q filed 2022-05-09,
1Q21,shares_basic_m,600.96,xbrl,xbrl:WeightedAverageNumberOfSharesOutstandingBasic 3M to 2021-03-31 10-Q filed 2022-05-09,
1Q21,eps_diluted,-1.95,xbrl,xbrl:IncomeLossFromContinuingOperationsPerDilutedShare 3M to 2021-03-31 10-Q filed 2022-05-09,
1Q21,eps_basic,-1.95,xbrl,xbrl:IncomeLossFromContinuingOperationsPerBasicShare 3M to 2021-03-31 10-Q filed 2022-05-09,
1Q21,sbc_ops,11.412,10-Q,"10-Q 1Q21 accession 0001628280-21-010389 (10Q_1Q21_abnb-20210331.htm), SBC note, three months ended column",
1Q21,sbc_pd,143.715,10-Q,"10-Q 1Q21 accession 0001628280-21-010389 (10Q_1Q21_abnb-20210331.htm), SBC note, three months ended column",
1Q21,sbc_sm,25.901,10-Q,"10-Q 1Q21 accession 0001628280-21-010389 (10Q_1Q21_abnb-20210331.htm), SBC note, three months ended column",
1Q21,sbc_ga,48.457,10-Q,"10-Q 1Q21 accession 0001628280-21-010389 (10Q_1Q21_abnb-20210331.htm), SBC note, three months ended column",
1Q21,sbc_restr,-0.011,10-Q,"10-Q 1Q21 accession 0001628280-21-010389 (10Q_1Q21_abnb-20210331.htm), SBC note, three months ended column",
1Q21,sbc_total_footnote,229.474,10-Q,"10-Q 1Q21 accession 0001628280-21-010389 (10Q_1Q21_abnb-20210331.htm), SBC note, three months ended column",
1Q21,sbc_ops,11.412,letter_other_vintage,letter 1Q21 (1Q21_d476842dex991.htm) (cy column),
1Q21,sbc_pd,143.715,letter_other_vintage,letter 1Q21 (1Q21_d476842dex991.htm) (cy column),
1Q21,sbc_sm,25.901,letter_other_vintage,letter 1Q21 (1Q21_d476842dex991.htm) (cy column),
1Q21,sbc_ga,48.457,letter_other_vintage,letter 1Q21 (1Q21_d476842dex991.htm) (cy column),
1Q21,sbc_ops,11.412,letter_other_vintage,letter 1Q22 (1Q22_d711122dex991.htm) (py column),
1Q21,sbc_pd,143.715,letter_other_vintage,letter 1Q22 (1Q22_d711122dex991.htm) (py column),
1Q21,sbc_sm,25.901,letter_other_vintage,letter 1Q22 (1Q22_d711122dex991.htm) (py column),
1Q21,sbc_ga,48.457,letter_other_vintage,letter 1Q22 (1Q22_d711122dex991.htm) (py column),
1Q21,sbc_total_is,229.474,letter/424B4,income statement footnote total (XBRL AllocatedShareBasedCompensationExpense not available),
1Q21,cor_cash,254.515,derived,cor_gaap minus nothing (no SBC in cost of revenue),
1Q21,ops_cash,174.024,derived,ops_gaap minus sbc_ops,
1Q21,pd_cash,219.346,derived,pd_gaap minus sbc_pd,
1Q21,sm_cash,203.224,derived,sm_gaap minus sbc_sm,
1Q21,ga_cash,141.305,derived,ga_gaap minus sbc_ga,
1Q21,cfo_letter,606.0,letter,"letter 4Q22 (4Q22_d451233dex991.htm) Free Cash Flow reconciliation (8 vintages, latest 4Q22, first 1Q21)",
1Q21,capex,7.0,letter,"letter 4Q22 (4Q22_d451233dex991.htm) Free Cash Flow reconciliation (8 vintages, latest 4Q22, first 1Q21) (purchases of property and equipment, shown positive)",
1Q21,fcf_reported,599.0,letter,"letter 4Q22 (4Q22_d451233dex991.htm) Free Cash Flow reconciliation (8 vintages, latest 4Q22, first 1Q21)",
1Q21,cfo_letter,494.368,letter_first_vintage,letter 1Q21 (1Q21_d476842dex991.htm),
1Q21,cfo,606.376,xbrl,xbrl:NetCashProvidedByUsedInOperatingActivities YTD to 2021-03-31 10-Q filed 2022-05-09,
1Q21,capex_xbrl,-7.706,xbrl,xbrl:PaymentsToAcquirePropertyPlantAndEquipment YTD to 2021-03-31 10-Q filed 2022-05-09,
1Q21,change_unearned_fees,538.332,xbrl,xbrl:IncreaseDecreaseInDeferredRevenue YTD to 2021-03-31 10-Q filed 2022-05-09,
1Q21,change_funds_payable_xbrl,-1867.08,xbrl,xbrl:IncreaseDecreaseInClientFundsHeld YTD to 2021-03-31 10-Q filed 2022-05-09,
1Q21,rsu_tax_withholding,130.43,xbrl,xbrl:PaymentsRelatedToTaxWithholdingForShareBasedCompensation YTD to 2021-03-31 10-Q filed 2022-05-09,
1Q21,income_taxes_paid,6.307,xbrl,xbrl:IncomeTaxesPaid YTD to 2021-03-31 10-Q filed 2022-05-09,
1Q21,da_cashflow,38.252,xbrl,xbrl:OtherDepreciationAndAmortization YTD to 2021-03-31 10-Q filed 2022-05-09,
1Q21,sbc_cashflow,229.474,xbrl,xbrl:ShareBasedCompensation YTD to 2021-03-31 10-Q filed 2022-05-09,
1Q21,buybacks,0.0,derived,no repurchase programme before Aug 2022,
2Q21,revenue,1335.196,xbrl,xbrl:RevenueFromContractWithCustomerExcludingAssessedTax 3M to 2021-06-30 10-Q filed 2022-08-03,
2Q21,cor_gaap,294.427,xbrl,xbrl:CostOfRevenue 3M to 2021-06-30 10-Q filed 2022-08-03,
2Q21,ops_gaap,208.125,xbrl,"xbrl: CostsAndExpenses less CostOfRevenue, R&D, S&M, G&A, RestructuringCharges (no us-gaap element for operations and support)",
2Q21,pd_gaap,349.734,xbrl,xbrl:ResearchAndDevelopmentExpense 3M to 2021-06-30 10-Q filed 2022-08-03,
2Q21,sm_gaap,315.323,xbrl,xbrl:SellingAndMarketingExpense 3M to 2021-06-30 10-Q filed 2022-08-03,
2Q21,ga_gaap,218.303,xbrl,xbrl:GeneralAndAdministrativeExpense 3M to 2021-06-30 10-Q filed 2022-08-03,
2Q21,restr_gaap,0.562,xbrl,xbrl:RestructuringCharges 3M to 2021-06-30 10-Q filed 2022-08-03,
2Q21,total_costs,1386.474,xbrl,xbrl:CostsAndExpenses 3M to 2021-06-30 10-Q filed 2022-08-03,
2Q21,op_income,-51.278,xbrl,xbrl:OperatingIncomeLoss 3M to 2021-06-30 10-Q filed 2022-08-03,
2Q21,interest_income,2.942,xbrl,xbrl:InvestmentIncomeNonoperating 3M to 2021-06-30 10-Q filed 2022-08-03,
2Q21,interest_expense,6.52,xbrl,xbrl:InterestIncomeExpenseNonoperatingNet 3M to 2021-06-30 10-Q filed 2022-08-03,
2Q21,pretax_income,-56.984,xbrl,xbrl:IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest 3M to 2021-06-30 10-Q filed 2022-08-03,
2Q21,tax_provision,11.233,xbrl,xbrl:IncomeTaxExpenseBenefit 3M to 2021-06-30 10-Q filed 2022-08-03,
2Q21,net_income,-68.217,xbrl,xbrl:NetIncomeLoss 3M to 2021-06-30 10-Q filed 2022-08-03,
2Q21,adj_ebitda_reported,218.0,letter,"letter 4Q22 (4Q22_d451233dex991.htm) Adjusted EBITDA reconciliation (7 vintages, latest 4Q22, first 2Q21)",
2Q21,da,36.0,letter,"letter 4Q22 (4Q22_d451233dex991.htm) Adjusted EBITDA reconciliation (7 vintages, latest 4Q22, first 2Q21)",
2Q21,sbc_recon,233.0,letter,"letter 4Q22 (4Q22_d451233dex991.htm) Adjusted EBITDA reconciliation (7 vintages, latest 4Q22, first 2Q21)",
2Q21,ipo_settlement,0.0,letter,"letter 4Q22 (4Q22_d451233dex991.htm) Adjusted EBITDA reconciliation (7 vintages, latest 4Q22, first 2Q21)",
2Q21,acq_impacts,-1.0,letter,"letter 4Q22 (4Q22_d451233dex991.htm) Adjusted EBITDA reconciliation (7 vintages, latest 4Q22, first 2Q21)",
2Q21,lodging_tax_reserves,0.0,letter,"letter 4Q22 (4Q22_d451233dex991.htm) Adjusted EBITDA reconciliation (7 vintages, latest 4Q22, first 2Q21)",
2Q21,restr_recon,1.0,letter,"letter 4Q22 (4Q22_d451233dex991.htm) Adjusted EBITDA reconciliation (7 vintages, latest 4Q22, first 2Q21)",
2Q21,net_income_letter,-68.0,letter,"letter 4Q22 (4Q22_d451233dex991.htm) Adjusted EBITDA reconciliation (7 vintages, latest 4Q22, first 2Q21)",
2Q21,tax_provision_letter,12.0,letter,"letter 4Q22 (4Q22_d451233dex991.htm) Adjusted EBITDA reconciliation (7 vintages, latest 4Q22, first 2Q21)",
2Q21,interest_expense_letter,6.0,letter,"letter 4Q22 (4Q22_d451233dex991.htm) Adjusted EBITDA reconciliation (7 vintages, latest 4Q22, first 2Q21)",
2Q21,other_income_expense_letter,-2.0,letter,"letter 4Q22 (4Q22_d451233dex991.htm) Adjusted EBITDA reconciliation (7 vintages, latest 4Q22, first 2Q21)",
2Q21,interest_income_letter,3.0,letter,"letter 4Q22 (4Q22_d451233dex991.htm) Adjusted EBITDA reconciliation (7 vintages, latest 4Q22, first 2Q21)",
2Q21,adj_ebitda_reported,217.394,letter_first_vintage,letter 2Q21 (2Q21_d212971dex991.htm),
2Q21,tax_provision_letter,11.233,letter_first_vintage,letter 2Q21 (2Q21_d212971dex991.htm),
2Q21,nonop_ex_interest_income,-8.648,derived,"pretax income - operating income - interest income (interest expense plus other income (expense), net)",
2Q21,other_income_expense,-2.128,derived,nonop_ex_interest_income + interest expense,
2Q21,shares_diluted_m,611.739,xbrl,xbrl:WeightedAverageNumberOfDilutedSharesOutstanding 3M to 2021-06-30 10-Q filed 2022-08-03,
2Q21,shares_basic_m,611.739,xbrl,xbrl:WeightedAverageNumberOfSharesOutstandingBasic 3M to 2021-06-30 10-Q filed 2022-08-03,
2Q21,eps_diluted,-0.11,xbrl,xbrl:IncomeLossFromContinuingOperationsPerDilutedShare 3M to 2021-06-30 10-Q filed 2022-08-03,
2Q21,eps_basic,-0.11,xbrl,xbrl:IncomeLossFromContinuingOperationsPerBasicShare 3M to 2021-06-30 10-Q filed 2022-08-03,
2Q21,sbc_ops,14.236,10-Q,"10-Q 2Q21 accession 0001628280-21-016979 (10Q_2Q21_abnb-20210630.htm), SBC note, three months ended column",
2Q21,sbc_pd,143.812,10-Q,"10-Q 2Q21 accession 0001628280-21-016979 (10Q_2Q21_abnb-20210630.htm), SBC note, three months ended column",
2Q21,sbc_sm,24.064,10-Q,"10-Q 2Q21 accession 0001628280-21-016979 (10Q_2Q21_abnb-20210630.htm), SBC note, three months ended column",
2Q21,sbc_ga,50.728,10-Q,"10-Q 2Q21 accession 0001628280-21-016979 (10Q_2Q21_abnb-20210630.htm), SBC note, three months ended column",
2Q21,sbc_restr,0.023,10-Q,"10-Q 2Q21 accession 0001628280-21-016979 (10Q_2Q21_abnb-20210630.htm), SBC note, three months ended column",
2Q21,sbc_total_footnote,232.863,10-Q,"10-Q 2Q21 accession 0001628280-21-016979 (10Q_2Q21_abnb-20210630.htm), SBC note, three months ended column",
2Q21,sbc_ops,14.236,letter_other_vintage,letter 2Q21 (2Q21_d212971dex991.htm) (cy column),
2Q21,sbc_pd,143.812,letter_other_vintage,letter 2Q21 (2Q21_d212971dex991.htm) (cy column),
2Q21,sbc_sm,24.064,letter_other_vintage,letter 2Q21 (2Q21_d212971dex991.htm) (cy column),
2Q21,sbc_ga,50.728,letter_other_vintage,letter 2Q21 (2Q21_d212971dex991.htm) (cy column),
2Q21,sbc_ops,14.236,letter_other_vintage,letter 2Q22 (2Q22_d353427dex991.htm) (py column),
2Q21,sbc_pd,143.812,letter_other_vintage,letter 2Q22 (2Q22_d353427dex991.htm) (py column),
2Q21,sbc_sm,24.064,letter_other_vintage,letter 2Q22 (2Q22_d353427dex991.htm) (py column),
2Q21,sbc_ga,50.728,letter_other_vintage,letter 2Q22 (2Q22_d353427dex991.htm) (py column),
2Q21,sbc_total_is,232.863,letter/424B4,income statement footnote total (XBRL AllocatedShareBasedCompensationExpense not available),
2Q21,cor_cash,294.427,derived,cor_gaap minus nothing (no SBC in cost of revenue),
2Q21,ops_cash,193.889,derived,ops_gaap minus sbc_ops,
2Q21,pd_cash,205.922,derived,pd_gaap minus sbc_pd,
2Q21,sm_cash,291.259,derived,sm_gaap minus sbc_sm,
2Q21,ga_cash,167.575,derived,ga_gaap minus sbc_ga,
2Q21,cfo_letter,790.0,letter,"letter 4Q22 (4Q22_d451233dex991.htm) Free Cash Flow reconciliation (7 vintages, latest 4Q22, first 2Q21)",
2Q21,capex,8.0,letter,"letter 4Q22 (4Q22_d451233dex991.htm) Free Cash Flow reconciliation (7 vintages, latest 4Q22, first 2Q21) (purchases of property and equipment, shown positive)",
2Q21,fcf_reported,782.0,letter,"letter 4Q22 (4Q22_d451233dex991.htm) Free Cash Flow reconciliation (7 vintages, latest 4Q22, first 2Q21)",
2Q21,cfo_letter,791.299,letter_first_vintage,letter 2Q21 (2Q21_d212971dex991.htm),
2Q21,cfo,789.654,xbrl,xbrl:NetCashProvidedByUsedInOperatingActivities YTD to 2021-06-30 10-Q filed 2022-08-03 less YTD 1Q21,
