Date,ABNB,BKNG,DASH,EXPE,H,HLT,IVE,IVW,IWM,JETS,MAR,MTUM,QQQ,SPY,TRIP,UBER,UUP,XLY,^TNX,^VIX
2022-11-11,109.57,78.9537,62.99,101.3845,94.6972,139.1696,137.8609,60.9071,178.4216,18.5679,157.5886,142.2801,281.5197,379.3071,22.17,29.15,24.6992,70.2428,3.813,22.52
2022-11-14,105.16,77.5232,62.02,97.2616,90.3816,137.319,136.9929,60.2533,176.4264,18.3199,153.4993,142.2224,279.0562,376.0804,21.52,29.07,24.8113,69.1293,3.865,23.73
2022-11-15,107.01,78.4104,63.38,98.5734,91.0812,137.1012,137.7862,60.9267,179.0421,18.4985,155.6546,142.7604,282.9177,379.288,21.33,31.57,24.7251,70.0734,3.799,24.54
2022-11-16,104.43,78.8757,60.78,96.1175,92.7463,136.9429,136.9929,60.3314,175.8919,18.0521,155.491,142.0879,279.0562,376.3946,20.34,30.04,24.6733,69.0034,3.692,24.11
2022-11-17,99.3,76.0157,58.7,95.9301,92.9335,136.5273,136.7315,60.0581,174.2594,17.9728,153.9227,142.6547,278.4402,375.2429,20.26,28.88,24.7682,68.1659,3.775,23.93
2022-11-18,97.77,75.9969,58.29,96.9657,94.3918,138.0612,137.8609,60.1264,175.3859,18.0323,155.5969,143.5867,278.4499,376.9465,19.91,28.96,24.8371,68.2579,3.818,23.12
2022-11-21,95.71,75.1826,55.27,95.7427,93.7612,136.4778,138.0196,59.5409,174.4694,17.9034,154.4615,143.5963,275.5855,375.576,19.09,28.25,25.0527,67.2702,3.825,22.36
2022-11-22,95.28,76.2589,53.95,98.9088,95.6234,138.5362,139.7556,60.3997,176.331,17.943,157.172,145.6716,279.5547,380.63,19.54,28.08,24.8975,68.0303,3.758,21.29
2022-11-23,96.63,77.1394,56.58,99.5006,94.8647,137.1012,140.2129,60.9852,176.7892,18.2307,155.7637,145.5947,282.3605,383.0287,19.64,28.79,24.6388,69.0131,3.706,20.35
2022-11-25,97.67,77.734,55.47,100.1121,94.7859,136.8143,140.6329,60.7803,177.1615,18.4588,156.7766,145.7868,280.503,382.943,19.83,28.5,24.6388,69.0518,3.691,20.5
2022-11-28,95.3,77.7446,54.65,98.2874,92.9335,135.5773,138.5516,59.7458,173.5912,17.9331,153.2654,144.067,276.3872,376.8324,19.45,27.76,24.8199,68.6258,3.703,22.21
2022-11-29,95.38,79.0081,53.34,101.0491,96.6186,137.3091,138.9249,59.3262,174.0971,18.2505,155.5515,144.2112,274.295,376.1851,19.58,27.76,24.863,68.4079,3.748,21.89
2022-11-30,102.14,81.4479,58.25,105.3791,98.8454,141.1389,141.6689,61.9416,178.8703,18.5878,159.4967,146.7668,286.799,388.0352,20.39,29.14,24.6647,70.7656,3.703,20.58
2022-12-01,101.27,80.6974,57.12,104.4815,99.4464,140.8222,141.4915,62.0295,178.4789,18.5084,159.3424,146.0462,287.1509,387.7497,20.62,28.34,24.363,70.756,3.529,19.84
2022-12-02,101.0,81.6825,55.19,102.2722,98.1655,139.9514,141.5102,61.844,179.5194,18.5878,159.7668,146.6708,286.0071,387.3023,20.31,28.75,24.3371,70.664,3.506,19.06
2022-12-05,98.51,80.5498,53.23,99.2836,96.4806,137.6951,139.1769,60.6632,174.5744,18.5481,156.3039,144.4322,281.2069,380.335,19.58,27.7,24.5354,68.6258,3.599,20.75
2022-12-06,93.12,79.9885,52.71,95.5849,95.0322,136.1413,137.7302,59.453,171.9015,18.5481,154.7895,142.7412,275.3802,374.8526,19.02,26.92,24.5526,67.5559,3.513,22.17
2022-12-07,91.5,76.5954,53.62,89.5486,94.0863,132.9251,137.7116,59.2286,171.3955,17.943,151.7124,143.1735,274.256,374.2148,17.8,26.4,24.475,67.1492,3.408,22.68
2022-12-08,94.83,78.7574,54.01,92.3004,95.7318,135.7356,138.4022,59.9019,172.6365,17.8934,154.9727,143.3657,277.5017,377.1464,18.64,26.45,24.3975,67.7979,3.491,22.29
2022-12-09,94.7,79.1186,55.27,92.8133,97.2098,136.0028,137.3476,59.4823,170.5172,17.9629,155.455,140.9061,275.7322,374.3291,18.49,26.55,24.4492,67.5026,3.567,22.83
2022-12-12,95.58,81.4694,58.02,94.2928,98.6581,137.3091,139.4195,60.263,172.522,18.4489,157.3939,142.8565,279.193,379.7259,18.56,27.03,24.4664,67.6721,3.611,25.0
2022-12-13,93.34,80.2094,58.24,93.0993,99.535,136.6757,139.9377,60.9839,173.951,17.9232,157.3457,142.5106,282.1944,382.6004,18.93,26.98,24.2509,67.6721,3.501,22.55
2022-12-14,93.93,78.6023,58.5,91.5212,98.1556,134.6371,139.1868,60.5633,172.8097,17.9133,153.6898,142.2787,280.1022,380.1541,18.68,27.47,24.1388,67.1685,3.503,21.14
2022-12-15,90.61,76.9921,55.25,88.9666,95.5347,131.8662,136.5023,58.6756,168.4844,17.457,149.9086,140.3849,270.6973,370.8549,18.16,26.24,24.363,66.0647,3.45,22.83
2022-12-16,89.57,75.9291,52.52,86.9644,94.5002,129.6297,135.1602,57.9029,167.228,17.3082,148.3459,139.409,268.1164,366.4766,18.0,25.97,24.4061,64.8302,3.482,22.62
2022-12-19,85.93,75.6506,51.44,84.0942,92.9335,128.551,134.0526,57.3845,164.9647,17.0404,146.0116,139.1674,264.3484,363.369,17.26,24.95,24.4122,63.7893,3.581,22.42
2022-12-20,87.62,76.7109,51.33,84.4394,92.8153,128.1452,134.3999,57.365,165.8375,17.1099,145.0856,139.7085,264.1426,363.8662,17.49,24.96,24.2469,63.0466,3.684,21.48
2022-12-21,87.07,77.1962,52.92,85.3074,90.5491,125.9285,136.4085,58.2061,168.6954,17.338,143.4843,141.7086,267.9743,369.3069,17.8,25.36,24.3078,64.0515,3.684,20.07
2022-12-22,84.87,75.7113,51.36,83.3643,89.1697,124.6321,134.9537,57.1889,166.4896,16.971,142.0085,140.153,261.4183,364.0382,17.48,24.64,24.3426,62.4058,3.669,21.97
2022-12-23,85.25,77.2205,50.69,85.2482,89.751,125.117,135.789,57.4823,167.2472,17.09,143.3204,141.6796,262.0063,366.1324,17.85,24.64,24.3339,62.833,3.751,20.87
2022-12-27,83.49,78.2682,48.43,85.3764,88.6869,124.4342,135.789,57.0715,166.1251,16.8718,143.0985,141.9308,258.3019,364.6885,17.61,24.4,24.3252,61.8136,3.86,21.65
2022-12-28,82.49,76.7238,46.85,82.5456,86.7853,122.7321,134.2497,56.3184,163.5453,16.4651,140.4459,140.2593,254.8916,360.1562,17.26,24.59,24.4122,61.2941,3.887,22.14
2022-12-29,85.23,78.4735,49.58,85.9386,88.1351,124.7311,136.6525,57.3161,167.6884,16.9016,142.732,141.0226,261.1047,366.6391,17.86,24.91,24.2643,62.8719,3.835,21.44
2022-12-30,85.5,78.9345,48.82,86.4022,89.1204,125.0478,136.1645,57.2182,167.2184,16.9412,143.6194,141.0032,260.9478,365.6734,17.98,24.73,24.186,62.7019,3.879,21.67
2023-01-03,84.9,79.5976,48.36,86.4811,87.4947,123.7316,136.7839,56.5042,166.2978,16.8321,142.5197,138.7519,259.1839,364.134,18.31,25.36,24.447,62.3281,3.793,22.9
2023-01-04,88.72,82.6617,48.93,89.7458,90.3028,126.5124,138.5391,56.6607,168.3693,17.7149,144.5551,138.6263,260.4187,366.9452,19.21,25.91,24.36,63.2311,3.709,22.01
2023-01-05,87.71,84.013,47.13,91.7283,90.628,125.5228,137.0749,55.9956,166.5663,17.9133,143.6098,138.5297,256.342,362.7571,19.38,25.55,24.5861,62.6437,3.72,22.46
2023-01-06,88.52,85.3568,48.0,92.8232,93.8203,128.8974,140.2192,57.2671,170.3066,18.2803,147.9504,140.8487,263.4174,371.0758,19.64,26.4,24.2643,64.1146,3.569,21.13
2023-01-09,89.24,86.499,48.05,92.4878,95.2786,127.7395,140.1817,57.2476,170.5943,18.5778,147.1305,138.9645,265.1226,370.8655,20.22,27.4,24.1165,64.503,3.517,21.97
2023-01-10,88.54,86.9901,48.04,93.3459,96.7959,128.1156,141.2048,57.5997,173.1166,19.0242,147.7382,139.6795,267.3666,373.4663,20.58,28.04,24.1339,65.3137,3.621,20.58
2023-01-11,94.44,87.1413,51.8,97.883,101.013,133.0438,142.8098,58.3822,175.2744,19.0936,152.8603,140.3172,271.9922,378.1899,20.63,28.35,24.1339,67.0759,3.554,21.09
2023-01-12,98.49,88.3932,52.03,101.6508,102.0574,133.598,143.4762,58.5778,178.2187,19.9764,154.3264,140.7037,273.4621,379.5668,21.03,29.03,23.899,67.1876,3.449,18.83
2023-01-13,100.37,90.1389,52.34,104.6394,103.3974,135.4585,143.9925,58.8223,179.3887,20.0061,156.0531,141.0419,275.3437,381.0393,21.35,29.44,23.8903,67.8187,3.511,18.35
2023-01-17,101.27,91.4189,54.47,105.0931,103.4467,134.7757,143.251,58.8614,179.1681,20.0855,155.2911,140.5878,275.9023,380.3413,21.69,29.2,23.9599,67.8672,3.535,19.36
2023-01-18,101.11,89.9473,55.31,102.4497,102.9344,133.1329,140.7355,58.0692,176.2718,19.8078,154.1335,138.2108,272.3155,374.3364,21.68,28.96,23.9599,66.9837,3.375,20.34
2023-01-19,99.1,90.6896,54.65,105.606,103.496,133.6574,139.3276,57.7855,174.5839,19.778,155.3296,138.0562,269.6403,371.6114,21.79,29.03,23.899,65.872,3.397,20.52
2023-01-20,101.28,91.8211,58.02,109.7781,107.4963,137.2794,141.7492,58.9006,177.461,20.0756,161.0015,138.8582,277.0194,378.5341,22.67,30.36,23.8643,67.4692,3.484,19.85
2023-01-23,105.22,94.0651,60.59,114.1475,108.9939,138.5461,143.4011,59.6341,179.6572,20.0855,163.0368,139.1481,283.1737,383.076,22.96,30.53,23.899,68.5226,3.525,19.81
2023-01-24,104.13,94.0948,59.53,113.5952,110.1763,138.7836,143.2416,59.595,179.2736,20.0756,163.6252,139.5829,282.5955,382.6648,22.74,29.93,23.873,68.4449,3.469,19.2
2023-01-25,104.44,93.6409,59.53,114.8478,110.4621,140.7925,143.5043,59.5168,179.7723,20.3037,166.2296,140.0081,281.9684,382.8083,22.98,30.29,23.7947,68.7945,3.462,19.08
2023-01-26,109.42,95.2233,56.95,115.1339,110.1468,142.5639,144.6683,60.2992,180.8368,20.2739,168.4,141.3318,287.466,387.0154,23.08,30.02,23.8556,70.2023,3.493,18.73
2023-01-27,115.94,96.5299,58.63,114.5914,110.5901,143.2072,144.978,60.4851,181.8151,20.1351,168.1588,139.6698,290.3275,387.9048,23.37,30.36,23.8903,71.7946,3.518,18.51
2023-01-30,109.48,95.4516,56.56,113.9799,107.3189,141.4358,143.5889,59.5559,179.2832,19.8276,165.1396,138.5297,284.4575,383.0377,22.92,29.63,23.9773,70.5712,3.551,19.94
2023-01-31,111.11,95.3388,57.92,112.7371,107.516,143.5833,145.6538,60.4264,183.6373,20.0359,168.0141,140.2303,288.7203,388.6697,23.3,30.93,23.9251,72.1878,3.529,19.4
2023-02-01,113.99,95.7947,58.91,116.2879,108.0579,145.8495,147.0805,61.1013,186.524,20.2343,169.1524,139.1481,294.8943,392.8003,23.8,31.49,23.699,73.5568,3.397,17.87
2023-02-02,118.52,96.1453,63.81,119.7893,108.7969,145.5625,149.6805,61.8348,190.1971,20.8691,169.9337,136.4909,305.4779,398.5183,24.61,33.05,23.8556,75.8093,3.396,18.73
2023-02-03,118.7,96.1601,59.04,117.0769,108.3929,145.2953,147.5874,61.3947,188.9216,20.5715,168.2553,136.3653,300.0489,394.2825,23.93,33.09,24.1687,73.4743,3.532,18.33
2023-02-06,118.35,96.743,59.68,117.4419,109.0038,144.7114,146.6112,61.0524,186.1883,20.4326,166.22,136.5682,297.5107,391.8728,23.71,33.9,24.3078,73.3675,3.634,19.43
2023-02-07,119.69,97.4182,60.02,118.5564,111.7134,146.6511,148.0285,62.0402,187.5693,20.4326,169.2102,138.1625,303.6747,396.998,24.17,34.9,24.2643,73.5374,3.674,18.66
2023-02-08,116.36,94.9855,62.38,117.5208,109.9201,145.7505,146.5831,61.3067,184.8265,20.393,167.8502,137.4475,298.2751,392.6569,25.09,36.83,24.2904,72.9111,3.653,19.63
2023-02-09,114.94,95.4179,61.85,116.1005,110.1468,149.2339,144.978,60.8861,182.1508,19.9565,168.7086,137.1673,295.639,389.2529,25.32,35.89,24.2556,72.7752,3.683,20.71
2023-02-10,108.87,91.9809,57.72,106.1682,107.8214,145.6417,145.3347,61.0328,182.5152,19.4904,165.3036,139.8341,293.6987,390.1613,24.06,34.3,24.3339,71.9208,3.744,20.53
2023-02-13,116.42,94.9052,59.29,109.8274,109.7428,147.4526,147.1931,61.6686,184.7114,19.778,168.1974,140.5394,298.4025,394.7414,24.42,33.44,24.2643,72.9743,3.717,20.34
2023-02-14,120.87,96.7861,61.61,113.3782,114.4033,149.798,146.8458,61.7566,184.6251,20.0954,174.8531,140.0757,300.6075,394.5598,25.13,35.23,24.2469,73.8481,3.761,18.91
2023-02-15,137.01,98.5694,68.18,114.3744,115.5166,151.1736,147.3715,61.9326,186.4952,20.1549,174.1973,139.2061,302.9104,395.841,25.2,36.23,24.4122,74.7122,3.809,18.23
2023-02-16,139.42,97.6529,66.89,110.005,115.2703,146.7401,145.6257,60.9643,184.7114,19.7978,169.5671,137.892,297.2266,390.3907,22.57,36.22,24.447,73.0811,3.843,20.17
2023-02-17,131.6,96.432,61.81,107.4701,112.0681,144.8203,145.4661,60.7296,185.2197,19.7383,166.4129,137.5827,295.1294,389.4154,21.89,34.77,24.4296,73.0956,3.828,20.02
2023-02-21,128.78,95.0016,58.06,106.5528,111.1025,142.5837,142.4062,59.5657,179.7531,19.1432,164.638,136.5102,288.1422,381.6034,22.22,34.2,24.5078,70.6538,3.955,22.87
2023-02-22,127.21,95.0494,57.89,106.4937,111.004,142.4155,142.0965,59.5265,180.2422,19.1432,164.5512,136.0561,288.3577,381.0775,22.24,34.54,24.5861,71.013,3.923,22.29
2023-02-23,125.52,95.0407,56.57,105.4481,112.6396,143.8801,142.4531,60.0156,181.5273,19.3912,166.2432,136.6262,290.8763,383.1047,22.39,34.47,24.5948,70.9548,3.879,21.14
2023-02-24,122.78,96.0587,55.09,102.8837,113.9402,143.2864,141.2799,59.2331,179.8298,19.1928,164.6866,135.8725,286.0058,379.0122,21.59,33.4,24.7774,69.8382,3.949,21.67
2023-02-27,123.53,98.7456,54.19,105.3791,114.62,143.7321,141.4958,59.4972,180.4628,19.3614,163.9904,135.9788,288.0539,380.303,21.71,33.55,24.647,70.7023,3.922,20.95
2023-02-28,123.28,98.86,54.66,107.48,114.5313,143.1576,141.2423,59.2331,180.4724,19.5995,163.6327,134.5681,287.6815,378.8975,21.57,33.26,24.7166,70.6538,3.916,20.7
2023-03-01,120.83,99.9692,53.92,104.7084,115.5758,144.1383,140.5853,59.0179,180.7026,19.6391,163.8261,135.2831,285.3689,377.444,21.4,32.99,24.5861,69.7654,3.994,20.58
2023-03-02,122.38,100.9684,55.28,104.3336,117.9503,144.8219,141.7304,59.4385,181.1341,19.7284,165.2377,135.8725,287.7306,380.3795,21.26,33.69,24.7166,69.5324,4.073,19.59
2023-03-03,125.73,102.6358,57.34,106.1386,120.9949,146.1989,143.9737,60.4264,183.6564,19.9565,167.3358,137.2156,293.679,386.4799,21.36,34.57,24.6209,71.0276,3.964,18.49
2023-03-06,126.33,102.3628,55.95,107.0657,121.527,147.2489,143.6452,60.6513,180.9711,19.8276,169.3179,137.3895,294.0123,386.7477,21.32,33.88,24.5861,70.5081,3.983,18.61
2023-03-07,126.94,101.0103,58.16,106.0399,119.5859,145.6143,141.3174,59.7906,178.8708,19.9565,167.8192,135.5247,290.4059,380.8194,21.08,34.14,24.8905,69.5469,3.975,19.59
2023-03-08,125.0,101.1658,58.2,105.7638,118.0587,146.0602,141.4676,59.8884,178.9571,20.0458,167.6935,134.7227,291.8563,381.4409,20.83,34.01,24.8818,69.4207,3.976,19.11
2023-03-09,119.84,98.1311,55.28,99.4217,110.6493,141.0773,138.511,58.9495,173.9797,19.4308,162.1727,132.7999,286.7996,374.4034,20.04,32.32,24.8122,67.7653,3.925,22.61
2023-03-10,118.3,97.1558,53.23,96.946,109.0826,139.2346,136.3709,58.1181,168.9639,19.0043,159.0788,131.4955,282.7719,369.0009,19.61,31.11,24.6557,67.0905,3.695,24.8
2023-03-13,115.96,95.5264,53.8,93.701,106.1957,136.2528,135.3572,58.2844,166.2115,18.3001,155.2403,130.6452,284.8691,368.475,18.78,30.82,24.4296,67.2313,3.515,26.52
2023-03-14,116.36,96.9701,56.99,92.8133,108.7279,137.7685,137.5911,59.3016,169.29,18.191,157.2997,131.8337,291.4153,374.5659,19.13,32.36,24.4296,68.3721,3.638,23.73
2023-03-15,113.58,94.6193,58.47,90.4757,104.3729,134.5588,136.3991,59.0473,166.4992,17.4074,153.0842,129.5823,292.9441,372.2233,18.47,31.97,24.6905,68.2702,3.492,26.14
2023-03-16,119.99,95.5664,60.73,93.8194,106.0479,137.0354,138.633,60.1427,168.7721,17.7149,155.7914,130.8094,300.6662,378.754,19.02,32.73,24.6644,69.5032,3.585,22.99
2023-03-17,118.15,95.6032,59.64,92.1426,104.5798,135.2622,136.4273,59.7124,164.2167,17.3777,153.5096,128.6741,299.2453,374.3253,18.5,31.78,24.5252,68.6149,3.395,25.51
2023-03-20,118.4,97.6744,59.32,93.267,107.8313,136.7382,137.638,60.2601,166.3457,17.3876,157.6381,130.9254,300.3073,377.9247,18.78,31.93,24.3861,68.9119,3.481,24.15
2023-03-21,123.69,100.7134,60.37,95.4271,110.0679,139.5417,139.3182,61.1208,169.4147,17.7943,162.2017,132.626,304.5964,382.8871,19.29,32.86,24.3774,70.8158,3.606,21.38
2023-03-22,121.17,100.2011,59.12,92.3596,107.0431,136.3519,136.5305,60.2699,164.6099,17.3777,157.8025,130.4616,300.4545,376.3602,18.89,31.52,24.1947,69.2381,3.5,22.26
2023-03-23,120.3,99.4381,60.31,91.3831,104.8557,134.4003,136.4598,60.5819,163.8793,17.1991,154.6795,129.6004,304.0173,377.3776,18.73,31.18,24.2295,69.1651,3.406,22.61
2023-03-24,116.92,97.8937,60.67,89.302,102.0772,130.5962,137.5726,60.886,165.3616,17.1495,151.3728,130.9807,305.1363,379.854,18.45,30.75,24.3774,68.9411,3.38,21.74
2023-03-27,117.91,98.2455,59.9,89.4894,102.6683,131.0619,138.2894,60.8075,167.2002,17.3777,151.3922,132.2443,303.0457,380.5643,18.53,30.62,24.2991,69.0823,3.528,20.6
2023-03-28,116.61,99.6872,59.04,91.7678,103.1511,131.2699,138.2894,60.6211,166.9595,17.5364,153.7126,132.7206,301.4361,379.71,18.69,30.07,24.2121,68.9995,3.564,19.97
2023-03-29,118.8,100.7311,59.86,93.7306,106.5209,134.6381,140.4209,61.3962,168.8558,17.9133,156.7583,133.819,306.9324,385.229,18.86,30.87,24.273,70.3094,3.566,19.12
2023-03-30,122.28,102.2191,61.78,94.8155,108.3634,136.1736,141.2225,61.7788,168.6248,18.1513,157.2804,134.0814,309.8376,387.4847,19.31,31.19,24.16,70.9229,3.551,19.02
2023-03-31,124.4,103.8896,63.56,95.7032,110.1468,139.5516,143.1276,62.6814,171.7243,18.4786,160.5387,135.1506,314.9903,392.9461,19.86,31.7,24.2469,72.8171,3.494,18.7
2023-04-03,121.46,104.3902,63.94,93.77,108.5013,138.2638,143.2031,63.1131,171.8013,18.2902,159.0111,137.8626,314.2249,394.4434,19.82,31.46,24.1339,72.15,3.43,18.55
2023-04-04,118.46,103.3381,63.34,92.4878,108.4126,137.6992,142.2788,62.7991,168.7885,18.1712,158.9337,136.6573,313.1649,392.255,19.54,31.39,24.0382,72.0332,3.337,19.0
2023-04-05,115.34,102.4478,60.86,90.239,106.0578,138.1846,141.9959,62.6127,167.1328,17.9034,157.174,138.2903,310.0732,391.228,19.14,31.12,24.1078,70.5577,3.287,19.08
2023-04-06,109.69,101.2042,60.68,90.4461,106.5209,139.3139,142.4674,62.907,167.3831,17.9827,157.6478,138.0959,312.1637,392.7542,19.03,31.18,24.1252,70.5723,3.288,18.4
2023-04-10,112.6,100.7624,61.58,88.582,107.4569,139.6805,142.8353,62.858,169.1735,18.1712,157.3964,138.6888,311.987,393.1572,18.97,31.74,24.2643,70.884,3.415,18.97
2023-04-11,114.25,100.5235,62.92,90.5349,109.5556,140.4234,143.0993,62.7599,170.5114,18.4489,158.4503,139.1749,309.9848,393.2628,18.8,31.12,24.1773,70.996,3.434,19.1
2023-04-12,112.42,99.7707,60.1,88.1184,107.7131,137.0651,142.5146,62.5146,169.2601,17.8736,156.1201,139.4081,307.2464,391.6599,18.0,30.59,24.0469,69.8955,3.421,19.09
2023-04-13,113.95,102.9973,61.45,89.7162,110.5901,141.0773,143.967,63.5055,171.5029,17.9133,160.0166,140.4287,313.263,396.8623,18.42,31.44,23.9338,71.4391,3.452,17.8
2023-04-14,114.65,103.7897,61.72,90.7716,110.3241,142.9595,143.7784,63.3289,169.905,17.7843,162.5305,139.6511,312.6741,395.8928,18.47,31.48,24.073,71.5316,3.522,17.07
2023-04-17,116.17,104.8155,60.62,92.1031,111.94,143.7916,144.8063,63.3289,172.0901,18.0224,164.1258,139.4762,312.9391,397.3133,18.63,32.08,24.1947,72.038,3.591,16.95
2023-04-18,119.19,105.6235,62.39,94.2336,115.2112,145.6441,144.8912,63.3878,171.3585,18.191,167.9063,139.6414,312.9587,397.5725,19.03,31.73,24.1078,72.1549,3.572,16.83
2023-04-19,120.1,104.8245,61.73,94.0265,115.1127,145.6143,144.9856,63.3485,171.5799,18.4886,167.9546,138.9318,312.8115,397.5053,19.14,32.04,24.16,72.0867,3.602,16.46
2023-04-20,118.4,104.217,59.56,92.7344,114.7777,145.6342,144.0425,63.0248,170.6944,18.1811,168.0029,138.5333,310.4265,395.3361,18.25,31.5,24.16,70.9765,3.545,17.17
2023-04-21,115.5,105.2573,61.29,92.5174,115.6743,146.6348,144.2876,63.0346,170.9157,18.1017,168.6314,138.4264,310.7503,395.6432,18.01,30.83,24.1339,71.7605,3.57,16.77
2023-04-24,116.12,104.9581,59.88,92.9021,116.1374,147.0607,144.316,63.1425,170.8002,18.0323,168.5541,139.3304,310.1026,396.056,18.04,30.68,24.0556,71.7507,3.515,16.89
2023-04-25,112.505,103.6001,56.82,90.8505,113.9106,144.9606,141.9299,62.2105,166.5841,17.6256,167.1328,138.2125,304.2528,389.7691,17.48,29.59,24.1687,70.3289,3.396,18.76
2023-04-26,113.68,101.7338,57.5,88.6411,109.1417,140.0172,141.2037,62.0142,164.9766,17.4471,159.6492,136.0838,306.098,388.1181,17.29,29.68,24.0904,69.9685,3.432,18.84
2023-04-27,115.25,103.3816,58.42,91.1464,109.7231,140.4135,144.3348,63.064,167.1809,17.5364,159.9102,137.4349,314.4211,395.8448,17.44,29.7,24.0991,71.814,3.528,17.03
2023-04-28,119.67,105.2174,61.19,92.6752,112.6199,142.6722,145.608,63.6134,168.644,17.9232,163.7294,138.3875,316.5902,399.2234,17.73,31.05,24.1339,71.9991,3.452,15.78
2023-05-01,121.42,105.4046,62.2,93.1289,113.7924,143.0981,145.3816,63.5938,168.7403,17.9827,164.5029,138.6694,316.227,398.8203,18.21,32.74,24.2556,71.2881,3.574,16.08
2023-05-02,120.58,106.3822,61.62,91.965,117.2705,144.594,143.618,62.9365,165.275,17.8339,172.6922,136.3171,313.4691,394.3379,18.26,36.52,24.1947,71.3612,3.439,17.78
2023-05-03,118.86,103.6467,62.36,89.3316,116.4625,144.3661,142.392,62.5538,165.8815,17.8934,172.5375,135.3742,311.4178,391.6311,17.1,37.84,24.0643,70.7963,3.403,18.34
2023-05-04,117.63,101.9766,62.83,87.9507,114.4426,141.2853,141.2603,62.1516,164.0236,17.3777,170.6328,134.2661,310.3185,388.8572,15.63,37.49,24.0904,70.251,3.351,20.09
2023-05-05,119.9,100.6343,62.9,92.261,114.5905,143.2567,143.4766,63.4564,167.9221,17.8042,170.7198,136.599,316.9142,396.056,15.72,37.75,24.0556,71.6728,3.446,17.19
2023-05-08,125.65,103.3827,66.77,91.2155,116.0487,144.1879,143.42,63.5349,167.5371,17.9728,172.0541,136.5601,317.6993,396.1616,16.15,38.83,24.0904,71.9163,3.521,16.98
2023-05-09,127.07,103.2041,67.3,91.9848,117.3296,144.3563,142.9013,63.2308,167.0365,18.0323,173.0597,136.4629,315.6872,394.4243,15.9,38.19,24.1687,71.8968,3.521,17.71
2023-05-10,113.19,103.6354,68.76,89.7853,112.8071,141.0773,143.1559,63.6232,167.8836,17.8438,169.811,136.3754,319.1226,396.2672,15.79,38.79,24.1252,72.262,3.439,16.94
2023-05-11,111.2,104.0529,67.22,89.9727,110.8463,140.3739,142.6372,63.6821,166.5937,17.7347,168.7087,135.8117,320.1629,395.5761,15.8,38.42,24.2817,72.598,3.397,16.93
2023-05-12,105.275,103.0439,65.87,88.2269,111.8809,140.255,142.3071,63.6527,166.2569,17.576,168.3317,136.0838,319.0145,395.0577,15.58,38.45,24.4383,71.9845,3.463,17.03
2023-05-15,105.78,103.6412,66.2,90.9689,112.2553,141.9193,143.0805,63.7115,168.2879,17.7843,169.6852,136.3365,320.7419,396.4207,15.97,38.14,24.3687,72.077,3.508,17.12
2023-05-16,105.41,103.651,64.18,91.4423,110.5507,141.1367,141.6752,63.4859,165.8333,17.705,168.7861,134.3342,321.1051,393.7715,15.61,37.44,24.4296,71.7848,3.549,17.99
2023-05-17,108.33,105.6243,65.22,93.9279,111.0335,142.8505,143.6558,64.1432,169.5296,18.4588,171.2419,135.5589,324.9918,398.5516,15.84,37.84,24.473,73.2797,3.581,16.87
2023-05-18,111.87,108.9254,66.97,96.9263,113.4968,145.0322,144.8912,64.8103,170.5596,18.5084,175.0417,135.4617,331.0279,402.3909,16.19,39.25,24.6557,74.4192,3.648,16.05
2023-05-19,107.38,108.3097,66.98,95.3087,111.9105,142.9794,144.448,64.8496,169.52,18.3001,172.5182,136.0158,330.282,401.8054,15.88,39.18,24.5861,73.7959,3.692,16.81
2023-05-22,109.93,105.582,65.63,95.4961,109.526,142.3547,144.514,64.83,171.5895,18.2505,168.8924,135.452,331.3911,401.9686,16.1,39.17,24.6035,73.567,3.719,17.21
2023-05-23,106.25,103.3052,66.03,92.8725,107.2697,136.5633,142.9202,64.0942,170.781,18.1414,163.9227,134.791,327.1903,397.4573,15.65,38.66,24.6731,72.8951,3.698,18.53
2023-05-24,105.71,102.8485,66.0,92.044,107.1022,135.7105,141.6941,63.7115,168.9713,17.7943,162.6755,134.3925,325.512,394.5779,15.33,37.96,24.76,72.6272,3.719,20.03
