quarter,metric,value,unit,source_quote,source_file,source_verified,note
4Q25,adr_yoy_exfx_pct,3.0,pct,"Excluding the impact of FX, ADR in Q4 2025 increased 3%",letters/4Q25_d58192dex991.htm,True,
4Q25,adr_yoy_latam_pct,9,pct,ADR in Latin America increased 9% in Q4 2025,letters/4Q25_d58192dex991.htm,True,
4Q25,adr_yoy_na_pct,5,pct,ADR in North America increased 5% in Q4 2025,letters/4Q25_d58192dex991.htm,True,
4Q25,app_nights_yoy_pct,20,pct,nights booked on our app in Q4 2025 increasing 20% year-over-year,letters/4Q25_d58192dex991.htm,True,
4Q25,app_share_of_nights_pct,64,pct,App bookings in Q4 accounted for 64% of total nights booked,letters/4Q25_d58192dex991.htm,True,
4Q25,basic_wa_shares_m,605.0,millions,data/processed/abnb_capital_return_quarterly.csv:basic_wa_shares_m,data/processed/abnb_capital_return_quarterly.csv,True,
4Q25,buybacks_musd,1095.0,USD millions,data/processed/abnb_driver_history_quarterly.csv:buybacks_musd,data/processed/abnb_driver_history_quarterly.csv,True,
4Q25,capex_musd,5.0,USD millions,data/processed/abnb_capital_return_quarterly.csv:capex_musd,data/processed/abnb_capital_return_quarterly.csv,True,
4Q25,cash_and_equivalents_musd,6560.0,USD millions,XBRL companyfacts (instant),data/raw/xbrl/ABNB_companyfacts.json,True,
4Q25,cash_investments_restricted_letter_busd,11.0,USD billions,"we had $11.0 billion of cash and cash equivalents, short-term investments, and restricted cash",letters/4Q25_d58192dex991.htm,True,
4Q25,cfo_musd,526.0,USD millions,data/processed/abnb_capital_return_quarterly.csv:cfo_musd,data/processed/abnb_capital_return_quarterly.csv,True,
4Q25,cfo_musd_xbrl,526.0,USD millions,XBRL companyfacts (quarterly; Q4 = FY less 9M),data/raw/xbrl/ABNB_companyfacts.json,True,
4Q25,cost_of_revenue_musd,487.0,USD millions,data/processed/abnb_quarterly_costlines.csv:cost_of_revenue_musd,data/processed/abnb_quarterly_costlines.csv,True,
4Q25,diluted_wa_shares_m,613.0,millions,data/processed/abnb_driver_history_quarterly.csv:diluted_wa_shares_m,data/processed/abnb_driver_history_quarterly.csv,True,
4Q25,diluted_wa_shares_m_xbrl,-3.0,millions,XBRL companyfacts (quarterly; Q4 = FY less 9M),data/raw/xbrl/ABNB_companyfacts.json,True,
4Q25,fcf_musd,521.0,USD millions,data/processed/abnb_driver_history_quarterly.csv:fcf_musd,data/processed/abnb_driver_history_quarterly.csv,True,
4Q25,first_time_bookers_yoy_pct,8,pct,we saw year-over-year growth of first-time bookers accelerate to 8% in Q4 2025,letters/4Q25_d58192dex991.htm,True,
4Q25,funds_held_for_clients_musd,6959.0,USD millions,XBRL companyfacts (instant),data/raw/xbrl/ABNB_companyfacts.json,True,
4Q25,funds_held_letter_busd,7.0,USD billions,$7.0 billion of funds held on behalf of guests,letters/4Q25_d58192dex991.htm,True,
4Q25,g_and_a_musd,411.0,USD millions,data/processed/abnb_quarterly_costlines.csv:general_and_administrative_musd,data/processed/abnb_quarterly_costlines.csv,True,
4Q25,gbv_busd,20.4,USD billions,data/processed/abnb_driver_history_quarterly.csv:gbv_b,data/processed/abnb_driver_history_quarterly.csv,True,
4Q25,gbv_yoy_exfx_pct,13.0,pct,"GBV was $20.4 billion, representing a year-over-year increase of 16% (or 13% ex-FX",letters/4Q25_d58192dex991.htm,True,
4Q25,gbv_yoy_reported_pct,16.0,pct,"GBV was $20.4 billion, representing a year-over-year increase of 16% (or 13% ex-FX",letters/4Q25_d58192dex991.htm,True,
4Q25,income_tax_musd,52.0,USD millions,XBRL companyfacts (quarterly; Q4 = FY less 9M),data/raw/xbrl/ABNB_companyfacts.json,True,
4Q25,long_term_debt_musd,0.0,USD millions,XBRL companyfacts (instant),data/raw/xbrl/ABNB_companyfacts.json,True,
4Q25,marketing_commentary,"as we reinvest top-line efficiencies to support growth across the business, prim",text,"as we reinvest top-line efficiencies to support growth across the business, primarily in marketing, product, and technol",letters/4Q25_d58192dex991.htm,True,
4Q25,net_income_musd,341.3,USD millions,XBRL companyfacts (quarterly; Q4 = FY less 9M),data/raw/xbrl/ABNB_companyfacts.json,True,
4Q25,nights_m,121.9,millions,data/processed/abnb_driver_history_quarterly.csv:nights_m,data/processed/abnb_driver_history_quarterly.csv,True,
4Q25,nights_yoy_apac_pct,15,pct (bucket midpoint),"In Asia Pacific, we saw mid-teens growth in Nights and Seats Booked during Q4 2025",letters/4Q25_d58192dex991.htm,True,bucket: mid-teens
4Q25,nights_yoy_emea_pct,8,pct (bucket midpoint),"In EMEA, we saw high-single digit growth in Nights and Seats Booked during Q4 2025",letters/4Q25_d58192dex991.htm,True,bucket: high-single
4Q25,nights_yoy_latam_pct,18,pct (bucket midpoint),"In Latin America, we saw high-teens growth in Nights and Seats Booked during Q4 2025",letters/4Q25_d58192dex991.htm,True,bucket: high-teens
4Q25,nights_yoy_na_pct,5,pct (bucket midpoint),"In North America, we saw mid-single digit growth of Nights and Seats Booked during Q4 2025",letters/4Q25_d58192dex991.htm,True,bucket: mid-single
4Q25,operating_income_musd,269.0,USD millions,data/processed/abnb_quarterly_costlines.csv:operating_income_musd,data/processed/abnb_quarterly_costlines.csv,True,
4Q25,ops_support_musd,327.0,USD millions,data/processed/abnb_quarterly_costlines.csv:operations_and_support_musd,data/processed/abnb_quarterly_costlines.csv,True,
4Q25,product_dev_musd,589.0,USD millions,data/processed/abnb_quarterly_costlines.csv:product_development_musd,data/processed/abnb_quarterly_costlines.csv,True,
4Q25,restricted_cash_musd,35.0,USD millions,XBRL companyfacts (instant),data/raw/xbrl/ABNB_companyfacts.json,True,
4Q25,revenue_musd,2778.0,USD millions,data/processed/abnb_driver_history_quarterly.csv:revenue_musd,data/processed/abnb_driver_history_quarterly.csv,True,
4Q25,revenue_musd_xbrl,2778.0,USD millions,XBRL companyfacts (quarterly; Q4 = FY less 9M),data/raw/xbrl/ABNB_companyfacts.json,True,
4Q25,revenue_yoy_exfx_pct,11.0,pct,Revenue Net Income Adjusted EBITDA 12% Y/Y 12% Margin 28% Margin 11% Y/Y (ex-FX),letters/4Q25_d58192dex991.htm,True,
4Q25,revenue_yoy_reported_pct,12.0,pct,Revenue Net Income Adjusted EBITDA 12% Y/Y 12% Margin 28% Margin 11% Y/Y (ex-FX),letters/4Q25_d58192dex991.htm,True,
4Q25,rsu_tax_withholding_musd,130.0,USD millions,data/processed/abnb_driver_history_quarterly.csv:rsu_tax_withholding_musd,data/processed/abnb_driver_history_quarterly.csv,True,
4Q25,sales_marketing_musd,695.0,USD millions,data/processed/abnb_quarterly_costlines.csv:sales_and_marketing_musd,data/processed/abnb_quarterly_costlines.csv,True,
4Q25,sbc_musd,400.0,USD millions,data/processed/abnb_driver_history_quarterly.csv:stock_based_comp_total_musd,data/processed/abnb_driver_history_quarterly.csv,True,
4Q25,short_term_investments_musd,4454.0,USD millions,XBRL companyfacts (instant),data/raw/xbrl/ABNB_companyfacts.json,True,
4Q25,single_fee_pct,15.5,pct,to a 15.5% single service fee,letters/4Q25_d58192dex991.htm,True,fee simplification began Oct-2025
4Q25,travel_insurance_revenue_yoy_pct,40,pct,"revenue from guest travel insurance, which is available in 12 of our largest countries, increased approximately 40% year",letters/4Q25_d58192dex991.htm,True,full-year 2025
4Q25,unearned_fees_musd,1743.0,USD millions,XBRL companyfacts (instant),data/raw/xbrl/ABNB_companyfacts.json,True,
1Q26,active_listings_yoy_qual,active listings grew relatively in-line with the year-over-y,text,active listings grew relatively in-line with the year-over-year increase of Nights and Seats Booked,letters/1Q26_d23351dex991.htm,True,relative to nights growth only; no number
1Q26,adj_ebitda_musd,519.0,USD millions,data/processed/abnb_driver_history_quarterly.csv:adj_ebitda_musd,data/processed/abnb_driver_history_quarterly.csv,True,
1Q26,adr_usd,186.82,USD,data/processed/abnb_driver_history_quarterly.csv:adr,data/processed/abnb_driver_history_quarterly.csv,True,
1Q26,adr_yoy_apac_pct,6,pct,ADR in Asia Pacific increased 6% in Q1 2026,letters/1Q26_d23351dex991.htm,True,
1Q26,adr_yoy_emea_pct,15,pct,ADR in EMEA increased 15% in Q1 2026,letters/1Q26_d23351dex991.htm,True,
1Q26,adr_yoy_exfx_pct,4.0,pct,"Excluding the impact of FX, ADR in Q1 2026 increased 4%",letters/1Q26_d23351dex991.htm,True,
1Q26,adr_yoy_latam_pct,10,pct,ADR in Latin America increased 10% in Q1 2026,letters/1Q26_d23351dex991.htm,True,
1Q26,adr_yoy_na_pct,7,pct,ADR in North America increased 7% in Q1 2026,letters/1Q26_d23351dex991.htm,True,
1Q26,app_nights_yoy_pct,22,pct,nights booked on our app in Q1 2026 increasing 22% year-over-year,letters/1Q26_d23351dex991.htm,True,
1Q26,app_share_of_nights_pct,63,pct,accounting for 63% of total nights booked,letters/1Q26_d23351dex991.htm,True,
1Q26,basic_wa_shares_m,598.0,millions,data/processed/abnb_capital_return_quarterly.csv:basic_wa_shares_m,data/processed/abnb_capital_return_quarterly.csv,True,
1Q26,buybacks_musd,1088.0,USD millions,data/processed/abnb_driver_history_quarterly.csv:buybacks_musd,data/processed/abnb_driver_history_quarterly.csv,True,
1Q26,capex_musd,4.0,USD millions,data/processed/abnb_capital_return_quarterly.csv:capex_musd,data/processed/abnb_capital_return_quarterly.csv,True,
1Q26,cash_and_equivalents_musd,7037.0,USD millions,XBRL companyfacts (instant),data/raw/xbrl/ABNB_companyfacts.json,True,
1Q26,cfo_musd,1708.0,USD millions,data/processed/abnb_capital_return_quarterly.csv:cfo_musd,data/processed/abnb_capital_return_quarterly.csv,True,
1Q26,cfo_musd_xbrl,1708.0,USD millions,XBRL companyfacts (quarterly; Q4 = FY less 9M),data/raw/xbrl/ABNB_companyfacts.json,True,
1Q26,cost_of_revenue_musd,581.0,USD millions,data/processed/abnb_quarterly_costlines.csv:cost_of_revenue_musd,data/processed/abnb_quarterly_costlines.csv,True,
1Q26,diluted_wa_shares_m,608.0,millions,data/processed/abnb_driver_history_quarterly.csv:diluted_wa_shares_m,data/processed/abnb_driver_history_quarterly.csv,True,
1Q26,diluted_wa_shares_m_xbrl,608.0,millions,XBRL companyfacts (quarterly; Q4 = FY less 9M),data/raw/xbrl/ABNB_companyfacts.json,True,
1Q26,fcf_musd,1704.0,USD millions,data/processed/abnb_driver_history_quarterly.csv:fcf_musd,data/processed/abnb_driver_history_quarterly.csv,True,
1Q26,first_time_bookers_yoy_pct,10,pct,we saw year-over-year growth of first-time bookers accelerate to 10% in Q1 2026,letters/1Q26_d23351dex991.htm,True,
1Q26,funds_held_for_clients_musd,10550.0,USD millions,XBRL companyfacts (instant),data/raw/xbrl/ABNB_companyfacts.json,True,
1Q26,g_and_a_musd,296.0,USD millions,data/processed/abnb_quarterly_costlines.csv:general_and_administrative_musd,data/processed/abnb_quarterly_costlines.csv,True,
1Q26,gbv_busd,29.2,USD billions,data/processed/abnb_driver_history_quarterly.csv:gbv_b,data/processed/abnb_driver_history_quarterly.csv,True,
1Q26,gbv_yoy_exfx_pct,13.0,pct,"GBV was $29.2 billion, representing a year-over-year increase of 19% (or 13% ex-FX",letters/1Q26_d23351dex991.htm,True,
1Q26,gbv_yoy_reported_pct,19.0,pct,"GBV was $29.2 billion, representing a year-over-year increase of 19% (or 13% ex-FX",letters/1Q26_d23351dex991.htm,True,
1Q26,guest_arrivals_cumulative_b,2.5,billions,welcomed over 2.5 billion guest arrivals,letters/1Q26_d23351dex991.htm,True,
1Q26,income_tax_musd,121.0,USD millions,XBRL companyfacts (quarterly; Q4 = FY less 9M),data/raw/xbrl/ABNB_companyfacts.json,True,
1Q26,long_term_debt_musd,2475.0,USD millions,XBRL companyfacts (instant),data/raw/xbrl/ABNB_companyfacts.json,True,
1Q26,marketing_commentary,"in Q1 alone we launched 16 local, digital-first marketing and communications pro",text,"in Q1 alone we launched 16 local, digital-first marketing and communications programs",letters/1Q26_d23351dex991.htm,True,
1Q26,net_income_musd,160.0,USD millions,XBRL companyfacts (quarterly; Q4 = FY less 9M),data/raw/xbrl/ABNB_companyfacts.json,True,
1Q26,nights_m,156.2,millions,data/processed/abnb_driver_history_quarterly.csv:nights_m,data/processed/abnb_driver_history_quarterly.csv,True,
1Q26,nights_yoy_apac_pct,18,pct (bucket midpoint),"In Asia Pacific, we saw high-teens growth in Nights and Seats Booked during Q1 2026",letters/1Q26_d23351dex991.htm,True,bucket: high-teens
1Q26,nights_yoy_emea_pct,5,pct (bucket midpoint),"In EMEA, we saw mid-single digit growth in Nights and Seats Booked during Q1 2026",letters/1Q26_d23351dex991.htm,True,bucket: mid-single
1Q26,nights_yoy_latam_pct,18,pct (bucket midpoint),"In Latin America, we saw high-teens growth in Nights and Seats Booked during Q1 2026",letters/1Q26_d23351dex991.htm,True,bucket: high-teens
1Q26,nights_yoy_na_pct,8,pct (bucket midpoint),"In North America, we saw high-single digit growth of Nights and Seats Booked during Q1 2026",letters/1Q26_d23351dex991.htm,True,bucket: high-single
1Q26,operating_income_musd,86.0,USD millions,data/processed/abnb_quarterly_costlines.csv:operating_income_musd,data/processed/abnb_quarterly_costlines.csv,True,
1Q26,ops_support_musd,326.0,USD millions,data/processed/abnb_quarterly_costlines.csv:operations_and_support_musd,data/processed/abnb_quarterly_costlines.csv,True,
1Q26,product_dev_musd,638.0,USD millions,data/processed/abnb_quarterly_costlines.csv:product_development_musd,data/processed/abnb_quarterly_costlines.csv,True,
1Q26,restricted_cash_musd,60.0,USD millions,XBRL companyfacts (instant),data/raw/xbrl/ABNB_companyfacts.json,True,
1Q26,revenue_musd,2678.0,USD millions,data/processed/abnb_driver_history_quarterly.csv:revenue_musd,data/processed/abnb_driver_history_quarterly.csv,True,
1Q26,revenue_musd_xbrl,2678.0,USD millions,XBRL companyfacts (quarterly; Q4 = FY less 9M),data/raw/xbrl/ABNB_companyfacts.json,True,
1Q26,revenue_yoy_exfx_pct,15.0,pct,Revenue Net Income Adjusted EBITDA 18% Y/Y 6% Margin 19% Margin 15% Y/Y (ex-FX),letters/1Q26_d23351dex991.htm,True,
1Q26,revenue_yoy_reported_pct,18.0,pct,Revenue Net Income Adjusted EBITDA 18% Y/Y 6% Margin 19% Margin 15% Y/Y (ex-FX),letters/1Q26_d23351dex991.htm,True,
1Q26,rsu_tax_withholding_musd,140.0,USD millions,data/processed/abnb_driver_history_quarterly.csv:rsu_tax_withholding_musd,data/processed/abnb_driver_history_quarterly.csv,True,
1Q26,sales_marketing_musd,751.0,USD millions,data/processed/abnb_quarterly_costlines.csv:sales_and_marketing_musd,data/processed/abnb_quarterly_costlines.csv,True,
1Q26,sbc_musd,410.0,USD millions,data/processed/abnb_driver_history_quarterly.csv:stock_based_comp_total_musd,data/processed/abnb_driver_history_quarterly.csv,True,
1Q26,short_term_investments_musd,4968.0,USD millions,XBRL companyfacts (instant),data/raw/xbrl/ABNB_companyfacts.json,True,
1Q26,travel_insurance_revenue_yoy_pct,45,pct,"revenue from guest travel insurance, which is available in 12 of our largest countries, increased 45% year-over-year",letters/1Q26_d23351dex991.htm,True,
1Q26,unearned_fees_musd,2733.0,USD millions,XBRL companyfacts (instant),data/raw/xbrl/ABNB_companyfacts.json,True,
2Q26,adj_ebitda_musd,1261.0,USD millions,data/processed/abnb_driver_history_quarterly.csv:adj_ebitda_musd,data/processed/abnb_driver_history_quarterly.csv,True,
2Q26,adr_usd,183.73,USD,data/processed/abnb_driver_history_quarterly.csv:adr,data/processed/abnb_driver_history_quarterly.csv,True,
2Q26,adr_yoy_apac_pct,1,pct,ADR in Asia Pacific increased 1% in Q2 2026,letters/2Q26_d70413dex991.htm,True,
2Q26,adr_yoy_emea_pct,7,pct,ADR in EMEA increased 7% in Q2 2026,letters/2Q26_d70413dex991.htm,True,
2Q26,adr_yoy_exfx_pct,4.0,pct,"On an ex-FX basis, ADR in Q2 2026 increased 4%",letters/2Q26_d70413dex991.htm,True,
2Q26,adr_yoy_latam_pct,9,pct,ADR in Latin America increased 9% in Q2 2026,letters/2Q26_d70413dex991.htm,True,
2Q26,adr_yoy_na_pct,7,pct,ADR in North America increased 7% in Q2 2026,letters/2Q26_d70413dex991.htm,True,
2Q26,app_nights_yoy_pct,23,pct,nights booked on our app in Q2 2026 increasing 23% year-over-year,letters/2Q26_d70413dex991.htm,True,
2Q26,app_share_of_nights_pct,64,pct,accounting for 64% of total nights booked,letters/2Q26_d70413dex991.htm,True,
2Q26,basic_wa_shares_m,592.0,millions,data/processed/abnb_capital_return_quarterly.csv:basic_wa_shares_m,data/processed/abnb_capital_return_quarterly.csv,True,
2Q26,bedroom_nights_yoy_pct,12,pct,Bedroom Nights Booked—nights booked multiplied by bedroom count— grew over 12%,letters/2Q26_d70413dex991.htm,True,new metric introduced 2Q26
2Q26,buybacks_musd,1051.0,USD millions,data/processed/abnb_driver_history_quarterly.csv:buybacks_musd,data/processed/abnb_driver_history_quarterly.csv,True,
2Q26,capex_musd,17.0,USD millions,data/processed/abnb_capital_return_quarterly.csv:capex_musd,data/processed/abnb_capital_return_quarterly.csv,True,
2Q26,cash_and_equivalents_musd,6821.0,USD millions,XBRL companyfacts (instant),data/raw/xbrl/ABNB_companyfacts.json,True,
2Q26,cfo_musd,1270.0,USD millions,data/processed/abnb_capital_return_quarterly.csv:cfo_musd,data/processed/abnb_capital_return_quarterly.csv,True,
2Q26,cost_of_revenue_musd,633.0,USD millions,data/processed/abnb_quarterly_costlines.csv:cost_of_revenue_musd,data/processed/abnb_quarterly_costlines.csv,True,
2Q26,diluted_wa_shares_m,597.0,millions,data/processed/abnb_driver_history_quarterly.csv:diluted_wa_shares_m,data/processed/abnb_driver_history_quarterly.csv,True,
2Q26,diluted_wa_shares_m_xbrl,597.0,millions,XBRL companyfacts (quarterly; Q4 = FY less 9M),data/raw/xbrl/ABNB_companyfacts.json,True,
2Q26,experiences_supply_yoy_pct,80,pct,increasing Airbnb Experiences supply by nearly 80% year-over-year in Q2 2026,letters/2Q26_d70413dex991.htm,True,
2Q26,fcf_musd,1253.0,USD millions,data/processed/abnb_driver_history_quarterly.csv:fcf_musd,data/processed/abnb_driver_history_quarterly.csv,True,
2Q26,first_time_bookers_yoy_pct,11,pct,we saw year-over-year growth of first-time bookers accelerate to 11% in Q2 2026,letters/2Q26_d70413dex991.htm,True,
2Q26,funds_held_for_clients_musd,12224.0,USD millions,XBRL companyfacts (instant),data/raw/xbrl/ABNB_companyfacts.json,True,
2Q26,g_and_a_musd,309.0,USD millions,data/processed/abnb_quarterly_costlines.csv:general_and_administrative_musd,data/processed/abnb_quarterly_costlines.csv,True,
2Q26,gbv_busd,27.2,USD billions,data/processed/abnb_driver_history_quarterly.csv:gbv_b,data/processed/abnb_driver_history_quarterly.csv,True,
2Q26,gbv_yoy_exfx_pct,15.0,pct,Gross Booking Value 10% Y/Y 16% Y/Y 15% Y/Y (ex-FX),letters/2Q26_d70413dex991.htm,True,
2Q26,gbv_yoy_reported_pct,16.0,pct,Gross Booking Value 10% Y/Y 16% Y/Y 15% Y/Y (ex-FX),letters/2Q26_d70413dex991.htm,True,
2Q26,income_tax_musd,81.0,USD millions,XBRL companyfacts (quarterly; Q4 = FY less 9M),data/raw/xbrl/ABNB_companyfacts.json,True,
2Q26,long_term_debt_musd,2476.0,USD millions,XBRL companyfacts (instant),data/raw/xbrl/ABNB_companyfacts.json,True,
2Q26,marketing_commentary,"In Q2, we leaned into local marketing campaigns in key growth markets",text,"In Q2, we leaned into local marketing campaigns in key growth markets",letters/2Q26_d70413dex991.htm,True,
2Q26,net_income_musd,816.0,USD millions,XBRL companyfacts (quarterly; Q4 = FY less 9M),data/raw/xbrl/ABNB_companyfacts.json,True,
2Q26,nights_m,148.3,millions,data/processed/abnb_driver_history_quarterly.csv:nights_m,data/processed/abnb_driver_history_quarterly.csv,True,
2Q26,nights_yoy_apac_pct,18,pct (bucket midpoint),"In Asia Pacific, we saw high-teens growth in Nights and Seats Booked during Q2 2026",letters/2Q26_d70413dex991.htm,True,bucket: high-teens
2Q26,nights_yoy_emea_pct,8,pct (bucket midpoint),"In EMEA, we saw high-single digit growth in Nights and Seats Booked during Q2 2026",letters/2Q26_d70413dex991.htm,True,bucket: high-single
2Q26,nights_yoy_latam_pct,20,pct (bucket midpoint),"In Latin America, we saw approximately 20% growth in Nights and Seats Booked during Q2 2026",letters/2Q26_d70413dex991.htm,True,bucket: approximately 20
2Q26,nights_yoy_na_pct,8,pct (bucket midpoint),"In North America, we saw high-single digit growth of Nights and Seats Booked during Q2 2026",letters/2Q26_d70413dex991.htm,True,bucket: high-single
2Q26,operating_income_musd,758.0,USD millions,data/processed/abnb_quarterly_costlines.csv:operating_income_musd,data/processed/abnb_quarterly_costlines.csv,True,
2Q26,ops_support_musd,361.0,USD millions,data/processed/abnb_quarterly_costlines.csv:operations_and_support_musd,data/processed/abnb_quarterly_costlines.csv,True,
2Q26,product_dev_musd,672.0,USD millions,data/processed/abnb_quarterly_costlines.csv:product_development_musd,data/processed/abnb_quarterly_costlines.csv,True,
2Q26,restricted_cash_musd,67.0,USD millions,XBRL companyfacts (instant),data/raw/xbrl/ABNB_companyfacts.json,True,
2Q26,revenue_musd,3608.0,USD millions,data/processed/abnb_driver_history_quarterly.csv:revenue_musd,data/processed/abnb_driver_history_quarterly.csv,True,
2Q26,revenue_musd_xbrl,3608.0,USD millions,XBRL companyfacts (quarterly; Q4 = FY less 9M),data/raw/xbrl/ABNB_companyfacts.json,True,
2Q26,revenue_yoy_exfx_pct,13.0,pct,Revenue Net Income Adjusted EBITDA 17% Y/Y 23% Margin 35% Margin 13% Y/Y (ex-FX),letters/2Q26_d70413dex991.htm,True,
2Q26,revenue_yoy_reported_pct,17.0,pct,Revenue Net Income Adjusted EBITDA 17% Y/Y 23% Margin 35% Margin 13% Y/Y (ex-FX),letters/2Q26_d70413dex991.htm,True,
2Q26,rsu_tax_withholding_musd,165.0,USD millions,data/processed/abnb_driver_history_quarterly.csv:rsu_tax_withholding_musd,data/processed/abnb_driver_history_quarterly.csv,True,
2Q26,sales_marketing_musd,875.0,USD millions,data/processed/abnb_quarterly_costlines.csv:sales_and_marketing_musd,data/processed/abnb_quarterly_costlines.csv,True,
2Q26,sbc_musd,487.0,USD millions,data/processed/abnb_driver_history_quarterly.csv:stock_based_comp_total_musd,data/processed/abnb_driver_history_quarterly.csv,True,
2Q26,short_term_investments_musd,5248.0,USD millions,XBRL companyfacts (instant),data/raw/xbrl/ABNB_companyfacts.json,True,
2Q26,unearned_fees_musd,2831.0,USD millions,XBRL companyfacts (instant),data/raw/xbrl/ABNB_companyfacts.json,True,
