method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
baselines-margin,seasonal_naive_drift,adj_ebitda_margin_pct,2023Q1,2023-02-14,0,20.049713631956145,20.049713631956145,W1,PIT,1,12,2.8272809258449705,6.631233570657368,12.987471652866981,27.11195561104531,33.46819369325492,37.272146338067316,10.470495625820988,,,,,,,,2023-02-14,seasonal_naive_drift|adj_ebitda_margin_pct|h0|PIT,y[2022Q1] + (y[2022Q4] - y[2021Q4] = +4.873); sigma additive n=5 (PIT),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_musd,2025Q1,2024-11-07,1,548.0,548.0,W2,PIT,1,19,275.39085042116085,335.60257040497703,436.21371446808854,659.7862855319114,760.3974295950229,820.609149578839,165.73459492811264,,,,,,,,2024-11-07,seasonal_naive_drift|adj_ebitda_musd|h1|PIT,y[2024Q1] + (y[2024Q3] - y[2023Q3] = +124.000); sigma relative n=11 (PIT),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_musd,2025Q1,2024-11-07,1,548.0,548.0,W1,full_sample,1,19,317.8916807745809,368.71615861970383,453.6416326600153,642.3583673399847,727.2838413802962,778.1083192254191,139.89592475282785,,,,,,,,2024-11-07,seasonal_naive_drift|adj_ebitda_musd|h1|full_sample,y[2024Q1] + (y[2024Q3] - y[2023Q3] = +124.000); sigma relative n=18 (full_sample),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_musd,2025Q1,2024-11-07,1,548.0,548.0,W2,full_sample,1,19,317.8916807745809,368.71615861970383,453.6416326600153,642.3583673399847,727.2838413802962,778.1083192254191,139.89592475282785,,,,,,,,2024-11-07,seasonal_naive_drift|adj_ebitda_musd|h1|full_sample,y[2024Q1] + (y[2024Q3] - y[2023Q3] = +124.000); sigma relative n=18 (full_sample),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_musd,2025Q2,2025-02-13,1,921.0,921.0,W1,PIT,1,20,483.22491138498276,579.9171577468555,741.4856618705551,1100.514338129445,1262.0828422531445,1358.7750886150172,266.14835596427986,,,,,,,,2025-02-13,seasonal_naive_drift|adj_ebitda_musd|h1|PIT,y[2024Q2] + (y[2024Q4] - y[2023Q4] = +27.000); sigma relative n=12 (PIT),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_musd,2025Q2,2025-02-13,1,921.0,921.0,W2,PIT,1,20,483.22491138498276,579.9171577468555,741.4856618705551,1100.514338129445,1262.0828422531445,1358.7750886150172,266.14835596427986,,,,,,,,2025-02-13,seasonal_naive_drift|adj_ebitda_musd|h1|PIT,y[2024Q2] + (y[2024Q4] - y[2023Q4] = +27.000); sigma relative n=12 (PIT),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_musd,2025Q2,2025-02-13,1,921.0,921.0,W1,full_sample,1,20,534.2668576521696,619.6853687750862,762.4159556202083,1079.5840443797917,1222.3146312249137,1307.7331423478304,235.11705601707018,,,,,,,,2025-02-13,seasonal_naive_drift|adj_ebitda_musd|h1|full_sample,y[2024Q2] + (y[2024Q4] - y[2023Q4] = +27.000); sigma relative n=18 (full_sample),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_musd,2025Q2,2025-02-13,1,921.0,921.0,W2,full_sample,1,20,534.2668576521696,619.6853687750862,762.4159556202083,1079.5840443797917,1222.3146312249137,1307.7331423478304,235.11705601707018,,,,,,,,2025-02-13,seasonal_naive_drift|adj_ebitda_musd|h1|full_sample,y[2024Q2] + (y[2024Q4] - y[2023Q4] = +27.000); sigma relative n=18 (full_sample),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_musd,2025Q3,2025-05-01,1,1951.0,1951.0,W1,PIT,1,21,1133.4211496245937,1314.0014011662151,1615.743083810231,2286.256916189769,2587.998598833785,2768.5788503754065,497.0526477122983,,,,,,,,2025-05-01,seasonal_naive_drift|adj_ebitda_musd|h1|PIT,y[2024Q3] + (y[2025Q1] - y[2024Q1] = -7.000); sigma relative n=12 (PIT),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_musd,2025Q3,2025-05-01,1,1951.0,1951.0,W2,PIT,1,21,1133.4211496245937,1314.0014011662151,1615.743083810231,2286.256916189769,2587.998598833785,2768.5788503754065,497.0526477122983,,,,,,,,2025-05-01,seasonal_naive_drift|adj_ebitda_musd|h1|PIT,y[2024Q3] + (y[2025Q1] - y[2024Q1] = -7.000); sigma relative n=12 (PIT),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_musd,2025Q3,2025-05-01,1,1951.0,1951.0,W1,full_sample,1,21,1131.7639948744659,1312.710265450807,1615.0635498534486,2286.9364501465516,2589.289734549193,2770.236005125534,498.0601262641737,,,,,,,,2025-05-01,seasonal_naive_drift|adj_ebitda_musd|h1|full_sample,y[2024Q3] + (y[2025Q1] - y[2024Q1] = -7.000); sigma relative n=18 (full_sample),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_musd,2025Q3,2025-05-01,1,1951.0,1951.0,W2,full_sample,1,21,1131.7639948744659,1312.710265450807,1615.0635498534486,2286.9364501465516,2589.289734549193,2770.236005125534,498.0601262641737,,,,,,,,2025-05-01,seasonal_naive_drift|adj_ebitda_musd|h1|full_sample,y[2024Q3] + (y[2025Q1] - y[2024Q1] = -7.000); sigma relative n=18 (full_sample),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_musd,2025Q4,2025-08-06,1,914.0,914.0,W1,PIT,1,22,548.3696608441186,629.1271542475996,764.0693848495038,1063.9306151504961,1198.8728457524003,1279.6303391558815,222.28746264403534,,,,,,,,2025-08-06,seasonal_naive_drift|adj_ebitda_musd|h1|PIT,y[2024Q4] + (y[2025Q2] - y[2024Q2] = +149.000); sigma relative n=12 (PIT),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_musd,2025Q4,2025-08-06,1,914.0,914.0,W2,PIT,1,22,548.3696608441186,629.1271542475996,764.0693848495038,1063.9306151504961,1198.8728457524003,1279.6303391558815,222.28746264403534,,,,,,,,2025-08-06,seasonal_naive_drift|adj_ebitda_musd|h1|PIT,y[2024Q4] + (y[2025Q2] - y[2024Q2] = +149.000); sigma relative n=12 (PIT),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_musd,2025Q4,2025-08-06,1,914.0,914.0,W1,full_sample,1,22,530.20619749629,614.9754908365134,756.6212632322153,1071.3787367677846,1213.0245091634865,1297.79380250371,233.33006427752676,,,,,,,,2025-08-06,seasonal_naive_drift|adj_ebitda_musd|h1|full_sample,y[2024Q4] + (y[2025Q2] - y[2024Q2] = +149.000); sigma relative n=18 (full_sample),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_musd,2025Q4,2025-08-06,1,914.0,914.0,W2,full_sample,1,22,530.20619749629,614.9754908365134,756.6212632322153,1071.3787367677846,1213.0245091634865,1297.79380250371,233.33006427752676,,,,,,,,2025-08-06,seasonal_naive_drift|adj_ebitda_musd|h1|full_sample,y[2024Q4] + (y[2025Q2] - y[2024Q2] = +149.000); sigma relative n=18 (full_sample),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_musd,2026Q1,2025-11-06,1,510.0,510.0,W1,PIT,1,23,305.88895101830434,350.9713605627961,426.302090238218,593.697909761782,669.0286394372039,714.1110489816957,124.09070669709963,,,,,,,,2025-11-06,seasonal_naive_drift|adj_ebitda_musd|h1|PIT,y[2025Q1] + (y[2025Q3] - y[2024Q3] = +93.000); sigma relative n=12 (PIT),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_musd,2026Q1,2025-11-06,1,510.0,510.0,W2,PIT,1,23,305.88895101830434,350.9713605627961,426.302090238218,593.697909761782,669.0286394372039,714.1110489816957,124.09070669709963,,,,,,,,2025-11-06,seasonal_naive_drift|adj_ebitda_musd|h1|PIT,y[2025Q1] + (y[2025Q3] - y[2024Q3] = +93.000); sigma relative n=12 (PIT),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_musd,2026Q1,2025-11-06,1,510.0,510.0,W1,full_sample,1,23,295.848097071234,343.14824981030836,422.1847311251967,597.8152688748032,676.8517501896916,724.1519029287659,130.19511245244928,,,,,,,,2025-11-06,seasonal_naive_drift|adj_ebitda_musd|h1|full_sample,y[2025Q1] + (y[2025Q3] - y[2024Q3] = +93.000); sigma relative n=18 (full_sample),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_musd,2026Q1,2025-11-06,1,510.0,510.0,W2,full_sample,1,23,295.848097071234,343.14824981030836,422.1847311251967,597.8152688748032,676.8517501896916,724.1519029287659,130.19511245244928,,,,,,,,2025-11-06,seasonal_naive_drift|adj_ebitda_musd|h1|full_sample,y[2025Q1] + (y[2025Q3] - y[2024Q3] = +93.000); sigma relative n=18 (full_sample),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_musd,2026Q2,2026-02-12,1,1064.0,1064.0,W1,PIT,1,24,667.3230927779971,754.9379028406725,901.3384089156909,1226.661591084309,1373.0620971593275,1460.6769072220027,241.16243580724765,,,,,,,,2026-02-12,seasonal_naive_drift|adj_ebitda_musd|h1|PIT,y[2025Q2] + (y[2025Q4] - y[2024Q4] = +21.000); sigma relative n=12 (PIT),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_musd,2026Q2,2026-02-12,1,1064.0,1064.0,W2,PIT,1,24,667.3230927779971,754.9379028406725,901.3384089156909,1226.661591084309,1373.0620971593275,1460.6769072220027,241.16243580724765,,,,,,,,2026-02-12,seasonal_naive_drift|adj_ebitda_musd|h1|PIT,y[2025Q2] + (y[2025Q4] - y[2024Q4] = +21.000); sigma relative n=12 (PIT),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_musd,2026Q2,2026-02-12,1,1064.0,1064.0,W1,full_sample,1,24,617.2203436937118,715.9014466630747,880.7932429749202,1247.2067570250797,1412.0985533369253,1510.7796563062882,271.6227444106001,,,,,,,,2026-02-12,seasonal_naive_drift|adj_ebitda_musd|h1|full_sample,y[2025Q2] + (y[2025Q4] - y[2024Q4] = +21.000); sigma relative n=18 (full_sample),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_musd,2026Q2,2026-02-12,1,1064.0,1064.0,W2,full_sample,1,24,617.2203436937118,715.9014466630747,880.7932429749202,1247.2067570250797,1412.0985533369253,1510.7796563062882,271.6227444106001,,,,,,,,2026-02-12,seasonal_naive_drift|adj_ebitda_musd|h1|full_sample,y[2025Q2] + (y[2025Q4] - y[2024Q4] = +21.000); sigma relative n=18 (full_sample),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_musd,2026Q4,2026-08-06,1,1004.0,1004.0,LIVE,PIT,1,26,703.7100838029907,770.0357092486212,880.8629212694688,1127.1370787305311,1237.9642907513787,1304.2899161970095,182.5633061061845,,,,,,,,2026-08-06,seasonal_naive_drift|adj_ebitda_musd|h1|PIT,y[2025Q4] + (y[2026Q2] - y[2025Q2] = +218.000); sigma relative n=12 (PIT),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_musd,2026Q4,2026-08-06,1,1004.0,1004.0,LIVE,full_sample,1,26,582.414685214743,675.5310643324501,831.1244510778382,1176.8755489221617,1332.4689356675499,1425.585314785257,256.3056723573708,,,,,,,,2026-08-06,seasonal_naive_drift|adj_ebitda_musd|h1|full_sample,y[2025Q4] + (y[2026Q2] - y[2025Q2] = +218.000); sigma relative n=18 (full_sample),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_musd,2026Q4,2026-09-11,1,1004.0,1004.0,LIVE,PIT,1,26,703.7100838029907,770.0357092486212,880.8629212694688,1127.1370787305311,1237.9642907513787,1304.2899161970095,182.5633061061845,,,,,,,,2026-08-06,seasonal_naive_drift|adj_ebitda_musd|h1|PIT,y[2025Q4] + (y[2026Q2] - y[2025Q2] = +218.000); sigma relative n=12 (PIT),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_musd,2026Q4,2026-09-11,1,1004.0,1004.0,LIVE,full_sample,1,26,582.414685214743,675.5310643324501,831.1244510778382,1176.8755489221617,1332.4689356675499,1425.585314785257,256.3056723573708,,,,,,,,2026-08-06,seasonal_naive_drift|adj_ebitda_musd|h1|full_sample,y[2025Q4] + (y[2026Q2] - y[2025Q2] = +218.000); sigma relative n=18 (full_sample),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_musd,2023Q3,2023-02-14,2,1630.0,1630.0,W1,PIT,1,12,1372.991256350943,1429.7572839398815,1524.610827090224,1735.3891729097763,1830.2427160601185,1887.008743649057,156.25022156250458,,,,,,,,2023-02-14,seasonal_naive_drift|adj_ebitda_musd|h2|PIT,y[2022Q3] + (y[2022Q4] - y[2021Q4] = +173.000); sigma relative n=3 (PIT),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_musd,2023Q3,2023-02-14,2,1630.0,1630.0,W1,full_sample,1,12,1046.1359161377648,1175.095126716107,1390.580313275303,1869.4196867246972,2084.9048732838933,2213.864083862235,354.964158691952,,,,,,,,2023-02-14,seasonal_naive_drift|adj_ebitda_musd|h2|full_sample,y[2022Q3] + (y[2022Q4] - y[2021Q4] = +173.000); sigma relative n=17 (full_sample),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_musd,2023Q4,2023-05-09,2,539.0,539.0,W1,PIT,1,13,292.88532423352274,347.2451575848724,438.0780556656678,639.9219443343322,730.7548424151275,785.1146757664773,149.62709856597976,,,,,,,,2023-05-09,seasonal_naive_drift|adj_ebitda_musd|h2|PIT,y[2022Q4] + (y[2023Q1] - y[2022Q1] = +33.000); sigma relative n=4 (PIT),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_musd,2023Q4,2023-05-09,2,539.0,539.0,W1,full_sample,1,13,345.9308336185615,388.57440079753474,459.8299318131217,618.1700681868783,689.4255992024653,732.0691663814384,117.3777187331056,,,,,,,,2023-05-09,seasonal_naive_drift|adj_ebitda_musd|h2|full_sample,y[2022Q4] + (y[2023Q1] - y[2022Q1] = +33.000); sigma relative n=17 (full_sample),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_musd,2024Q1,2023-08-03,2,370.0,370.0,W1,PIT,1,14,223.68081025698174,255.9986179852861,310.00025769978555,429.99974230021445,484.0013820147139,516.3191897430182,88.95575104406241,,,,,,,,2023-08-03,seasonal_naive_drift|adj_ebitda_musd|h2|PIT,y[2023Q1] + (y[2023Q2] - y[2022Q2] = +108.000); sigma relative n=5 (PIT),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_musd,2024Q1,2023-08-03,2,370.0,370.0,W1,full_sample,1,14,237.46643495151716,266.73938459199974,315.65319994592767,424.34680005407233,473.26061540800026,502.5335650484828,80.574686328848,,,,,,,,2023-08-03,seasonal_naive_drift|adj_ebitda_musd|h2|full_sample,y[2023Q1] + (y[2023Q2] - y[2022Q2] = +108.000); sigma relative n=17 (full_sample),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_musd,2024Q2,2023-11-01,2,1196.0,1196.0,W1,PIT,1,15,682.818409033184,796.1658381414173,985.5644223748018,1406.4355776251982,1595.8341618585825,1709.181590966816,311.99225423962673,,,,,,,,2023-11-01,seasonal_naive_drift|adj_ebitda_musd|h2|PIT,y[2023Q2] + (y[2023Q3] - y[2022Q3] = +377.000); sigma relative n=6 (PIT),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_musd,2024Q2,2023-11-01,2,1196.0,1196.0,W1,full_sample,1,15,767.5942059513907,862.2170377622477,1020.327640906296,1371.6723590937042,1529.7829622377524,1624.4057940486093,260.45222932243837,,,,,,,,2023-11-01,seasonal_naive_drift|adj_ebitda_musd|h2|full_sample,y[2023Q2] + (y[2023Q3] - y[2022Q3] = +377.000); sigma relative n=17 (full_sample),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_musd,2024Q3,2024-02-13,2,2066.0,2066.0,W1,PIT,1,16,995.5934050357625,1232.0162186661519,1627.06837409979,2504.93162590021,2899.983781333848,3136.4065949642377,650.7610023319221,,,,,,,,2024-02-13,seasonal_naive_drift|adj_ebitda_musd|h2|PIT,y[2023Q3] + (y[2023Q4] - y[2022Q4] = +232.000); sigma relative n=7 (PIT),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_musd,2024Q3,2024-02-13,2,2066.0,2066.0,W2,PIT,1,16,995.5934050357625,1232.0162186661519,1627.06837409979,2504.93162590021,2899.983781333848,3136.4065949642377,650.7610023319221,,,,,,,,2024-02-13,seasonal_naive_drift|adj_ebitda_musd|h2|PIT,y[2023Q3] + (y[2023Q4] - y[2022Q4] = +232.000); sigma relative n=7 (PIT),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_musd,2024Q3,2024-02-13,2,2066.0,2066.0,W1,full_sample,1,16,1325.9612286752283,1489.4150501812742,1762.5392191575313,2369.460780842469,2642.584949818726,2806.0387713247715,449.9116269064864,,,,,,,,2024-02-13,seasonal_naive_drift|adj_ebitda_musd|h2|full_sample,y[2023Q3] + (y[2023Q4] - y[2022Q4] = +232.000); sigma relative n=17 (full_sample),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_musd,2024Q3,2024-02-13,2,2066.0,2066.0,W2,full_sample,1,16,1325.9612286752283,1489.4150501812742,1762.5392191575313,2369.460780842469,2642.584949818726,2806.0387713247715,449.9116269064864,,,,,,,,2024-02-13,seasonal_naive_drift|adj_ebitda_musd|h2|full_sample,y[2023Q3] + (y[2023Q4] - y[2022Q4] = +232.000); sigma relative n=17 (full_sample),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_musd,2024Q4,2024-05-08,2,900.0,900.0,W1,PIT,1,17,449.7561705693097,549.20241228205,715.3727218859742,1084.627278114026,1250.79758771795,1350.2438294306903,273.72881212850547,,,,,,,,2024-05-08,seasonal_naive_drift|adj_ebitda_musd|h2|PIT,y[2023Q4] + (y[2024Q1] - y[2023Q1] = +162.000); sigma relative n=8 (PIT),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_musd,2024Q4,2024-05-08,2,900.0,900.0,W2,PIT,1,17,449.7561705693097,549.20241228205,715.3727218859742,1084.627278114026,1250.79758771795,1350.2438294306903,273.72881212850547,,,,,,,,2024-05-08,seasonal_naive_drift|adj_ebitda_musd|h2|PIT,y[2023Q4] + (y[2024Q1] - y[2023Q1] = +162.000); sigma relative n=8 (PIT),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_musd,2024Q4,2024-05-08,2,900.0,900.0,W1,full_sample,1,17,577.621057990177,648.825530088648,767.8050809495538,1032.1949190504463,1151.174469911352,1222.378942009823,195.99248025935998,,,,,,,,2024-05-08,seasonal_naive_drift|adj_ebitda_musd|h2|full_sample,y[2023Q4] + (y[2024Q1] - y[2023Q1] = +162.000); sigma relative n=17 (full_sample),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_musd,2024Q4,2024-05-08,2,900.0,900.0,W2,full_sample,1,17,577.621057990177,648.825530088648,767.8050809495538,1032.1949190504463,1151.174469911352,1222.378942009823,195.99248025935998,,,,,,,,2024-05-08,seasonal_naive_drift|adj_ebitda_musd|h2|full_sample,y[2023Q4] + (y[2024Q1] - y[2023Q1] = +162.000); sigma relative n=17 (full_sample),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_musd,2025Q1,2024-08-06,2,499.0,499.0,W1,PIT,1,18,260.08321894132547,312.8532391066952,401.0296290603178,596.9703709396822,685.1467608933048,737.9167810586746,145.25108930298956,,,,,,,,2024-08-06,seasonal_naive_drift|adj_ebitda_musd|h2|PIT,y[2024Q1] + (y[2024Q2] - y[2023Q2] = +75.000); sigma relative n=9 (PIT),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_musd,2025Q1,2024-08-06,2,499.0,499.0,W2,PIT,1,18,260.08321894132547,312.8532391066952,401.0296290603178,596.9703709396822,685.1467608933048,737.9167810586746,145.25108930298956,,,,,,,,2024-08-06,seasonal_naive_drift|adj_ebitda_musd|h2|PIT,y[2024Q1] + (y[2024Q2] - y[2023Q2] = +75.000); sigma relative n=9 (PIT),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_musd,2025Q1,2024-08-06,2,499.0,499.0,W1,full_sample,1,18,320.25878659677585,359.7377105713726,425.7052615486971,572.294738451303,638.2622894286274,677.741213403224,108.6669418326896,,,,,,,,2024-08-06,seasonal_naive_drift|adj_ebitda_musd|h2|full_sample,y[2024Q1] + (y[2024Q2] - y[2023Q2] = +75.000); sigma relative n=17 (full_sample),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_musd,2025Q1,2024-08-06,2,499.0,499.0,W2,full_sample,1,18,320.25878659677585,359.7377105713726,425.7052615486971,572.294738451303,638.2622894286274,677.741213403224,108.6669418326896,,,,,,,,2024-08-06,seasonal_naive_drift|adj_ebitda_musd|h2|full_sample,y[2024Q1] + (y[2024Q2] - y[2023Q2] = +75.000); sigma relative n=17 (full_sample),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_musd,2025Q2,2024-11-07,2,1018.0,1018.0,W1,PIT,1,19,558.0693526734544,659.6551409405954,829.4005390268345,1206.5994609731654,1376.3448590594046,1477.9306473265456,279.6179792477758,,,,,,,,2024-11-07,seasonal_naive_drift|adj_ebitda_musd|h2|PIT,y[2024Q2] + (y[2024Q3] - y[2023Q3] = +124.000); sigma relative n=10 (PIT),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_musd,2025Q2,2024-11-07,2,1018.0,1018.0,W2,PIT,1,19,558.0693526734544,659.6551409405954,829.4005390268345,1206.5994609731654,1376.3448590594046,1477.9306473265456,279.6179792477758,,,,,,,,2024-11-07,seasonal_naive_drift|adj_ebitda_musd|h2|PIT,y[2024Q2] + (y[2024Q3] - y[2023Q3] = +124.000); sigma relative n=10 (PIT),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_musd,2025Q2,2024-11-07,2,1018.0,1018.0,W1,full_sample,1,19,653.3535967044445,733.8937662558262,868.4728582296065,1167.5271417703937,1302.1062337441738,1382.6464032955553,221.6892721155872,,,,,,,,2024-11-07,seasonal_naive_drift|adj_ebitda_musd|h2|full_sample,y[2024Q2] + (y[2024Q3] - y[2023Q3] = +124.000); sigma relative n=17 (full_sample),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_musd,2025Q2,2024-11-07,2,1018.0,1018.0,W2,full_sample,1,19,653.3535967044445,733.8937662558262,868.4728582296065,1167.5271417703937,1302.1062337441738,1382.6464032955553,221.6892721155872,,,,,,,,2024-11-07,seasonal_naive_drift|adj_ebitda_musd|h2|full_sample,y[2024Q2] + (y[2024Q3] - y[2023Q3] = +124.000); sigma relative n=17 (full_sample),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_musd,2025Q3,2025-02-13,2,1985.0,1985.0,W1,PIT,1,20,1131.7797173804358,1320.2321622854238,1635.1279348771632,2334.8720651228373,2649.767837714576,2838.220282619564,518.7210999442544,,,,,,,,2025-02-13,seasonal_naive_drift|adj_ebitda_musd|h2|PIT,y[2024Q3] + (y[2024Q4] - y[2023Q4] = +27.000); sigma relative n=11 (PIT),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_musd,2025Q3,2025-02-13,2,1985.0,1985.0,W2,PIT,1,20,1131.7797173804358,1320.2321622854238,1635.1279348771632,2334.8720651228373,2649.767837714576,2838.220282619564,518.7210999442544,,,,,,,,2025-02-13,seasonal_naive_drift|adj_ebitda_musd|h2|PIT,y[2024Q3] + (y[2024Q4] - y[2023Q4] = +27.000); sigma relative n=11 (PIT),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_musd,2025Q3,2025-02-13,2,1985.0,1985.0,W1,full_sample,1,20,1273.9753334561124,1431.0207524732957,1693.4367618720714,2276.563238127929,2538.979247526704,2696.024666543887,432.272303683144,,,,,,,,2025-02-13,seasonal_naive_drift|adj_ebitda_musd|h2|full_sample,y[2024Q3] + (y[2024Q4] - y[2023Q4] = +27.000); sigma relative n=17 (full_sample),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_musd,2025Q3,2025-02-13,2,1985.0,1985.0,W2,full_sample,1,20,1273.9753334561124,1431.0207524732957,1693.4367618720714,2276.563238127929,2538.979247526704,2696.024666543887,432.272303683144,,,,,,,,2025-02-13,seasonal_naive_drift|adj_ebitda_musd|h2|full_sample,y[2024Q3] + (y[2024Q4] - y[2023Q4] = +27.000); sigma relative n=17 (full_sample),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_musd,2025Q4,2025-05-01,2,758.0,758.0,W1,PIT,1,21,446.2192083160305,515.0828460707073,630.1509653788413,885.8490346211586,1000.9171539292927,1069.7807916839695,189.54926236312937,,,,,,,,2025-05-01,seasonal_naive_drift|adj_ebitda_musd|h2|PIT,y[2024Q4] + (y[2025Q1] - y[2024Q1] = -7.000); sigma relative n=12 (PIT),1.0
baselines-margin,seasonal_naive_drift,adj_ebitda_musd,2025Q4,2025-05-01,2,758.0,758.0,W2,PIT,1,21,446.2192083160305,515.0828460707073,630.1509653788413,885.8490346211586,1000.9171539292927,1069.7807916839695,189.54926236312937,,,,,,,,2025-05-01,seasonal_naive_drift|adj_ebitda_musd|h2|PIT,y[2024Q4] + (y[2025Q1] - y[2024Q1] = -7.000); sigma relative n=12 (PIT),1.0
