method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
street-bias,street_plus_bias,adj_ebitda_musd,2023Q1,2023-02-14,0,261.3129772497341,261.3129772497341,W1,PIT,3,12,125.29002836267848,155.3336850866496,205.53531818483344,317.09063631463476,367.2922694128186,397.33592613678974,82.69608107267084,,,,,,LSEG,2023-02-13,2023-02-14,rw_hl4,b_pct=+0.1543 b_pt=+4.806 n_pool=4; sigma relative n=5 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2025Q1,2025-02-13,0,17.955292211635953,17.955292211635953,W2,PIT,3,20,8.913532760627605,10.910603985369058,14.24762243876588,21.662961984506026,24.99998043790285,26.997051662644303,5.496999430743332,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4,b_pct=+0.0738 b_pt=+1.546 n_pool=12; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2025Q2,2025-02-13,1,1067.8177144855467,1067.8177144855467,W1,PIT,3,20,514.7258468856603,636.8883374282573,841.0165028152163,1294.6189261558773,1498.7470915428362,1620.9095820854332,336.2559795821906,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4,b_pct=+0.0826 b_pt=+1.507 n_pool=12; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2025Q2,2025-02-13,1,1067.8177144855467,1067.8177144855467,W2,PIT,3,20,514.7258468856603,636.8883374282573,841.0165028152163,1294.6189261558773,1498.7470915428362,1620.9095820854332,336.2559795821906,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4,b_pct=+0.0826 b_pt=+1.507 n_pool=12; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2025Q2,2025-02-13,1,33.685478820450825,33.685478820450825,W1,PIT,3,20,22.042069148206895,24.613771983291883,28.91097466240142,38.45998297850023,42.75718565760977,45.32888849269476,7.07869045698827,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4,b_pct=+0.0826 b_pt=+1.507 n_pool=12; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2025Q2,2025-02-13,1,33.685478820450825,33.685478820450825,W2,PIT,3,20,22.042069148206895,24.613771983291883,28.91097466240142,38.45998297850023,42.75718565760977,45.32888849269476,7.07869045698827,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4,b_pct=+0.0826 b_pt=+1.507 n_pool=12; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2025Q1,2025-02-13,0,421.74694455496405,421.74694455496405,W1,PIT,3,20,271.88579092490846,304.9859191956031,360.29478223498216,483.199106874946,538.507969914325,571.6080981850196,91.10911218757153,,,,,,LSEG,2025-02-12,2025-02-13,ew,b_pct=+0.1220 b_pt=+3.179 n_pool=12; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2025Q1,2025-02-13,0,421.74694455496405,421.74694455496405,W2,PIT,3,20,271.88579092490846,304.9859191956031,360.29478223498216,483.199106874946,538.507969914325,571.6080981850196,91.10911218757153,,,,,,LSEG,2025-02-12,2025-02-13,ew,b_pct=+0.1220 b_pt=+3.179 n_pool=12; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2025Q1,2025-02-13,0,19.58810636588485,19.58810636588485,W1,PIT,3,20,9.918306800014072,12.054094482340028,15.622902054229233,23.55331067754047,27.122118249429676,29.25790593175563,5.8788207092886,,,,,,LSEG,2025-02-12,2025-02-13,ew,b_pct=+0.1220 b_pt=+3.179 n_pool=12; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2025Q1,2025-02-13,0,19.58810636588485,19.58810636588485,W2,PIT,3,20,9.918306800014072,12.054094482340028,15.622902054229233,23.55331067754047,27.122118249429676,29.25790593175563,5.8788207092886,,,,,,LSEG,2025-02-12,2025-02-13,ew,b_pct=+0.1220 b_pt=+3.179 n_pool=12; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2025Q2,2025-02-13,1,1150.1904818632556,1150.1904818632556,W1,PIT,3,20,530.4734899227319,667.3516029485911,896.0689282871314,1404.31203543938,1633.0293607779204,1769.9074738037793,376.76117910205215,,,,,,LSEG,2025-02-12,2025-02-13,ew,b_pct=+0.1661 b_pt=+3.625 n_pool=12; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2025Q2,2025-02-13,1,1150.1904818632556,1150.1904818632556,W2,PIT,3,20,530.4734899227319,667.3516029485911,896.0689282871314,1404.31203543938,1633.0293607779204,1769.9074738037793,376.76117910205215,,,,,,LSEG,2025-02-12,2025-02-13,ew,b_pct=+0.1661 b_pt=+3.625 n_pool=12; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2025Q2,2025-02-13,1,35.80406557631021,35.80406557631021,W1,PIT,3,20,23.358910853281788,26.10769669739574,30.700797320249954,40.90733383237046,45.50043445522468,48.24922029933863,7.566116838064149,,,,,,LSEG,2025-02-12,2025-02-13,ew,b_pct=+0.1661 b_pt=+3.625 n_pool=12; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2025Q2,2025-02-13,1,35.80406557631021,35.80406557631021,W2,PIT,3,20,23.358910853281788,26.10769669739574,30.700797320249954,40.90733383237046,45.50043445522468,48.24922029933863,7.566116838064149,,,,,,LSEG,2025-02-12,2025-02-13,ew,b_pct=+0.1661 b_pt=+3.625 n_pool=12; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2025Q1,2025-02-13,0,417.0487261334675,417.0487261334675,W1,PIT,3,20,292.97014863410425,320.3756285159204,366.16898378378556,467.92846848314935,513.7218237510145,541.1273036328307,75.43441888463181,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_usd,b_pct=+0.0738 b_pt=+1.546 n_pool=12; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2025Q1,2025-02-13,0,417.0487261334675,417.0487261334675,W2,PIT,3,20,292.97014863410425,320.3756285159204,366.16898378378556,467.92846848314935,513.7218237510145,541.1273036328307,75.43441888463181,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_usd,b_pct=+0.0738 b_pt=+1.546 n_pool=12; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2025Q1,2025-02-13,0,17.955292211635953,17.955292211635953,W1,PIT,3,20,8.913532760627605,10.910603985369058,14.24762243876588,21.662961984506026,24.99998043790285,26.997051662644303,5.496999430743332,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_usd,b_pct=+0.0738 b_pt=+1.546 n_pool=12; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2025Q1,2025-02-13,0,17.955292211635953,17.955292211635953,W2,PIT,3,20,8.913532760627605,10.910603985369058,14.24762243876588,21.662961984506026,24.99998043790285,26.997051662644303,5.496999430743332,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_usd,b_pct=+0.0738 b_pt=+1.546 n_pool=12; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2025Q2,2025-02-13,1,1024.1991271056193,1024.1991271056193,W1,PIT,3,20,495.7844039089317,612.4964049463114,807.5170413510182,1240.8812128602203,1435.901849264927,1552.6138503023067,321.2533410501926,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_usd,b_pct=+0.0826 b_pt=+1.507 n_pool=12; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2025Q2,2025-02-13,1,1024.1991271056193,1024.1991271056193,W2,PIT,3,20,495.7844039089317,612.4964049463114,807.5170413510182,1240.8812128602203,1435.901849264927,1552.6138503023067,321.2533410501926,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_usd,b_pct=+0.0826 b_pt=+1.507 n_pool=12; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2025Q2,2025-02-13,1,33.685478820450825,33.685478820450825,W1,PIT,3,20,22.042069148206895,24.613771983291883,28.91097466240142,38.45998297850023,42.75718565760977,45.32888849269476,7.07869045698827,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_usd,b_pct=+0.0826 b_pt=+1.507 n_pool=12; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2025Q2,2025-02-13,1,33.685478820450825,33.685478820450825,W2,PIT,3,20,22.042069148206895,24.613771983291883,28.91097466240142,38.45998297850023,42.75718565760977,45.32888849269476,7.07869045698827,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_usd,b_pct=+0.0826 b_pt=+1.507 n_pool=12; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2025Q1,2025-02-13,0,455.89266000000003,455.89266000000003,W1,PIT,3,20,312.9723504105219,344.53944078256853,397.2866647105494,514.4986552894507,567.2458792174315,598.8129695894781,86.88937863386833,,,,,,LSEG,2025-02-12,2025-02-13,ew_usd,b_pct=+0.1220 b_pt=+3.179 n_pool=12; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2025Q1,2025-02-13,0,455.89266000000003,455.89266000000003,W2,PIT,3,20,312.9723504105219,344.53944078256853,397.2866647105494,514.4986552894507,567.2458792174315,598.8129695894781,86.88937863386833,,,,,,LSEG,2025-02-12,2025-02-13,ew_usd,b_pct=+0.1220 b_pt=+3.179 n_pool=12; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2025Q1,2025-02-13,0,19.58810636588485,19.58810636588485,W1,PIT,3,20,9.918306800014072,12.054094482340028,15.622902054229233,23.55331067754047,27.122118249429676,29.25790593175563,5.8788207092886,,,,,,LSEG,2025-02-12,2025-02-13,ew_usd,b_pct=+0.1220 b_pt=+3.179 n_pool=12; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2025Q1,2025-02-13,0,19.58810636588485,19.58810636588485,W2,PIT,3,20,9.918306800014072,12.054094482340028,15.622902054229233,23.55331067754047,27.122118249429676,29.25790593175563,5.8788207092886,,,,,,LSEG,2025-02-12,2025-02-13,ew_usd,b_pct=+0.1220 b_pt=+3.179 n_pool=12; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2025Q2,2025-02-13,1,1078.0322907142856,1078.0322907142856,W1,PIT,3,20,504.1652171880077,630.9163683965381,842.7119845628647,1313.3525968657068,1525.1482130320333,1651.8993642405637,348.88640795951426,,,,,,LSEG,2025-02-12,2025-02-13,ew_usd,b_pct=+0.1661 b_pt=+3.625 n_pool=12; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2025Q2,2025-02-13,1,1078.0322907142856,1078.0322907142856,W2,PIT,3,20,504.1652171880077,630.9163683965381,842.7119845628647,1313.3525968657068,1525.1482130320333,1651.8993642405637,348.88640795951426,,,,,,LSEG,2025-02-12,2025-02-13,ew_usd,b_pct=+0.1661 b_pt=+3.625 n_pool=12; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2025Q2,2025-02-13,1,35.80406557631021,35.80406557631021,W1,PIT,3,20,23.358910853281788,26.10769669739574,30.700797320249954,40.90733383237046,45.50043445522468,48.24922029933863,7.566116838064149,,,,,,LSEG,2025-02-12,2025-02-13,ew_usd,b_pct=+0.1661 b_pt=+3.625 n_pool=12; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2025Q2,2025-02-13,1,35.80406557631021,35.80406557631021,W2,PIT,3,20,23.358910853281788,26.10769669739574,30.700797320249954,40.90733383237046,45.50043445522468,48.24922029933863,7.566116838064149,,,,,,LSEG,2025-02-12,2025-02-13,ew_usd,b_pct=+0.1661 b_pt=+3.625 n_pool=12; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2025Q1,2025-02-13,0,390.7911006695665,390.7911006695665,W1,PIT,3,20,259.37321220416544,288.39974015954755,336.90179568222374,444.6804056569093,493.1824611795854,522.2089891349676,79.89640312795946,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_med,b_pct=+0.0396 b_pt=+0.669 n_pool=12; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2025Q1,2025-02-13,0,390.7911006695665,390.7911006695665,W2,PIT,3,20,259.37321220416544,288.39974015954755,336.90179568222374,444.6804056569093,493.1824611795854,522.2089891349676,79.89640312795946,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_med,b_pct=+0.0396 b_pt=+0.669 n_pool=12; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2025Q1,2025-02-13,0,17.077853748269536,17.077853748269536,W1,PIT,3,20,8.297231276791234,10.236624662350934,13.477265975404912,20.67844152113416,23.91908283418814,25.85847621974784,5.338239419973237,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_med,b_pct=+0.0396 b_pt=+0.669 n_pool=12; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2025Q1,2025-02-13,0,17.077853748269536,17.077853748269536,W2,PIT,3,20,8.297231276791234,10.236624662350934,13.477265975404912,20.67844152113416,23.91908283418814,25.85847621974784,5.338239419973237,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_med,b_pct=+0.0396 b_pt=+0.669 n_pool=12; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2025Q2,2025-02-13,1,1016.1521074229287,1016.1521074229287,W1,PIT,3,20,502.4590348553055,615.919435912471,805.5067913191779,1226.7974235266795,1416.3847789333863,1529.8451799905517,312.30321297323474,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_med,b_pct=+0.0302 b_pt=-0.311 n_pool=12; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2025Q2,2025-02-13,1,1016.1521074229287,1016.1521074229287,W2,PIT,3,20,502.4590348553055,615.919435912471,805.5067913191779,1226.7974235266795,1416.3847789333863,1529.8451799905517,312.30321297323474,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_med,b_pct=+0.0302 b_pt=-0.311 n_pool=12; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2025Q2,2025-02-13,1,31.867956000171812,31.867956000171812,W1,PIT,3,20,20.42686594610536,22.953882048497206,27.17641515660116,36.559496843742465,40.78202995184642,43.309046054238266,6.9556888628874916,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_med,b_pct=+0.0302 b_pt=-0.311 n_pool=12; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2025Q2,2025-02-13,1,31.867956000171812,31.867956000171812,W2,PIT,3,20,20.42686594610536,22.953882048497206,27.17641515660116,36.559496843742465,40.78202995184642,43.309046054238266,6.9556888628874916,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_med,b_pct=+0.0302 b_pt=-0.311 n_pool=12; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2025Q1,2025-02-13,0,409.68590633002844,409.68590633002844,W1,PIT,3,20,325.3442615535841,343.9729668120079,375.1007165087162,444.2710961513407,475.398845848049,494.0275511064728,51.276079156514925,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_from21,b_pct=+0.0899 b_pt=+2.740 n_pool=16; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2025Q1,2025-02-13,0,409.68590633002844,409.68590633002844,W2,PIT,3,20,325.3442615535841,343.9729668120079,375.1007165087162,444.2710961513407,475.398845848049,494.0275511064728,51.276079156514925,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_from21,b_pct=+0.0899 b_pt=+2.740 n_pool=16; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2025Q1,2025-02-13,0,19.149298900294447,19.149298900294447,W1,PIT,3,20,13.910413360455898,15.067536331711109,17.001038081718995,21.2975597188699,23.231061468877783,24.388184440132996,3.1850162555486228,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_from21,b_pct=+0.0899 b_pt=+2.740 n_pool=16; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2025Q1,2025-02-13,0,19.149298900294447,19.149298900294447,W2,PIT,3,20,13.910413360455898,15.067536331711109,17.001038081718995,21.2975597188699,23.231061468877783,24.388184440132996,3.1850162555486228,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_from21,b_pct=+0.0899 b_pt=+2.740 n_pool=16; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2025Q2,2025-02-13,1,1092.0368925578337,1092.0368925578337,W1,PIT,3,20,663.5018551512018,758.153233197191,916.3115358485127,1267.7622492671546,1425.9205519184763,1520.5719299644657,260.5308037049274,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_from21,b_pct=+0.1071 b_pt=+2.241 n_pool=15; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2025Q2,2025-02-13,1,1092.0368925578337,1092.0368925578337,W2,PIT,3,20,663.5018551512018,758.153233197191,916.3115358485127,1267.7622492671546,1425.9205519184763,1520.5719299644657,260.5308037049274,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_from21,b_pct=+0.1071 b_pt=+2.241 n_pool=15; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2025Q2,2025-02-13,1,34.419575655809766,34.419575655809766,W1,PIT,3,20,28.215072333593966,29.585473206980183,31.875352980112943,36.96379833150659,39.25367810463935,40.624078978025565,3.772070183360365,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_from21,b_pct=+0.1071 b_pt=+2.241 n_pool=15; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2025Q2,2025-02-13,1,34.419575655809766,34.419575655809766,W2,PIT,3,20,28.215072333593966,29.585473206980183,31.875352980112943,36.96379833150659,39.25367810463935,40.624078978025565,3.772070183360365,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_from21,b_pct=+0.1071 b_pt=+2.241 n_pool=15; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2025Q2,2025-05-01,0,1019.3063944436389,1019.3063944436389,W1,PIT,3,21,736.596542658508,799.0392246398388,903.3782083825275,1135.2345805047503,1239.5735642474388,1302.0162462287697,171.87538584153393,,,,,,LSEG,2025-04-30,2025-05-01,rw_hl4,b_pct=+0.0754 b_pt=+1.534 n_pool=13; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2025Q2,2025-05-01,0,1019.3063944436389,1019.3063944436389,W2,PIT,3,21,736.596542658508,799.0392246398388,903.3782083825275,1135.2345805047503,1239.5735642474388,1302.0162462287697,171.87538584153393,,,,,,LSEG,2025-04-30,2025-05-01,rw_hl4,b_pct=+0.0754 b_pt=+1.534 n_pool=13; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2025Q2,2025-05-01,0,32.72846932837422,32.72846932837422,W1,PIT,3,21,28.462564094545364,29.404782988568638,30.979189448158913,34.47774920858952,36.0521556681798,36.99437456220307,2.593486231194425,,,,,,LSEG,2025-04-30,2025-05-01,rw_hl4,b_pct=+0.0754 b_pt=+1.534 n_pool=13; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2025Q2,2025-05-01,0,32.72846932837422,32.72846932837422,W2,PIT,3,21,28.462564094545364,29.404782988568638,30.979189448158913,34.47774920858952,36.0521556681798,36.99437456220307,2.593486231194425,,,,,,LSEG,2025-04-30,2025-05-01,rw_hl4,b_pct=+0.0754 b_pt=+1.534 n_pool=13; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2025Q3,2025-05-01,1,2186.9796985092157,2186.9796985092157,W1,PIT,3,21,1174.3040886590932,1397.9757458611264,1771.7212779873844,2602.238119031047,2975.983651157305,3199.655308359338,615.6630555187993,,,,,,LSEG,2025-04-30,2025-05-01,rw_hl4,b_pct=+0.0619 b_pt=+1.203 n_pool=13; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2025Q3,2025-05-01,1,2186.9796985092157,2186.9796985092157,W2,PIT,3,21,1174.3040886590932,1397.9757458611264,1771.7212779873844,2602.238119031047,2975.983651157305,3199.655308359338,615.6630555187993,,,,,,LSEG,2025-04-30,2025-05-01,rw_hl4,b_pct=+0.0619 b_pt=+1.203 n_pool=13; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2025Q3,2025-05-01,1,51.5266558849275,51.5266558849275,W1,PIT,3,21,43.46371269055325,45.2445908401499,48.22036014413382,54.83295162572118,57.8087209297051,59.58959907930175,4.90192140033633,,,,,,LSEG,2025-04-30,2025-05-01,rw_hl4,b_pct=+0.0619 b_pt=+1.203 n_pool=13; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2025Q3,2025-05-01,1,51.5266558849275,51.5266558849275,W2,PIT,3,21,43.46371269055325,45.2445908401499,48.22036014413382,54.83295162572118,57.8087209297051,59.58959907930175,4.90192140033633,,,,,,LSEG,2025-04-30,2025-05-01,rw_hl4,b_pct=+0.0619 b_pt=+1.203 n_pool=13; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2025Q2,2025-05-01,0,1062.584672741063,1062.584672741063,W1,PIT,3,21,759.5266563665318,826.4636775523039,938.3125050478047,1186.8568404343216,1298.705667929822,1365.642689115594,184.24619152052506,,,,,,LSEG,2025-04-30,2025-05-01,ew,b_pct=+0.1210 b_pt=+3.097 n_pool=13; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_musd,2025Q2,2025-05-01,0,1062.584672741063,1062.584672741063,W2,PIT,3,21,759.5266563665318,826.4636775523039,938.3125050478047,1186.8568404343216,1298.705667929822,1365.642689115594,184.24619152052506,,,,,,LSEG,2025-04-30,2025-05-01,ew,b_pct=+0.1210 b_pt=+3.097 n_pool=13; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_bias,adj_ebitda_margin_pct,2025Q2,2025-05-01,0,34.29124970928013,34.29124970928013,W1,PIT,3,21,29.708138419867055,30.720419240371942,32.41189610719316,36.1706033113671,37.86208017818832,38.874360998693206,2.786333819810637,,,,,,LSEG,2025-04-30,2025-05-01,ew,b_pct=+0.1210 b_pt=+3.097 n_pool=13; sigma additive n=12 (PIT); street_src=street_pit,1.0
