method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
below-ebitda,da,da_musd,2023Q1,2023-02-14,0,18.952397655858398,18.952397655858398,W1,PIT,2,12,-2.150394641909119,2.5106206713070667,10.298972893837952,27.605822417878844,35.39417464040973,40.05518995362591,12.829586749842823,,,,,,,,2023-02-14,mean4|rw,D&A rule mean4; sigma relative n=5 (PIT),1.0
below-ebitda,da,da_musd,2024Q4,2024-11-07,0,20.633970599907517,20.633970599907517,W2,full_sample,2,19,0.603713019621734,5.027835476594096,12.420350123093675,28.84759107672136,36.240105723220935,40.6642281801933,12.177531940887244,,,,,,,,2024-11-07,mean4|rw,D&A rule mean4; sigma relative n=19 (full_sample),1.0
below-ebitda,da,da_musd,2024Q4,2024-11-07,0,15.0,15.0,W1,full_sample,1,19,7.729952316273004,9.335702072206878,12.018839509021376,17.981160490978624,20.664297927793122,22.270047683726997,4.419875157646159,,,,,,,,2024-11-07,last_value|rw,D&A rule last_value; sigma relative n=19 (full_sample),1.0
below-ebitda,da,da_musd,2024Q4,2024-11-07,0,15.0,15.0,W2,full_sample,1,19,7.729952316273004,9.335702072206878,12.018839509021376,17.981160490978624,20.664297927793122,22.270047683726997,4.419875157646159,,,,,,,,2024-11-07,last_value|rw,D&A rule last_value; sigma relative n=19 (full_sample),1.0
below-ebitda,da,da_musd,2024Q4,2024-11-07,0,14.75,14.75,W1,PIT,2,19,0.3167572166888545,3.5046559877674657,8.831495058330715,20.668504941669283,25.995344012232533,29.183242783311144,8.774788556755249,,,,,,,,2024-11-07,mean4|eq,D&A rule mean4; sigma relative n=12 (PIT),1.0
below-ebitda,da,da_musd,2024Q4,2024-11-07,0,14.75,14.75,W2,PIT,2,19,0.3167572166888545,3.5046559877674657,8.831495058330715,20.668504941669283,25.995344012232533,29.183242783311144,8.774788556755249,,,,,,,,2024-11-07,mean4|eq,D&A rule mean4; sigma relative n=12 (PIT),1.0
below-ebitda,da,da_musd,2024Q4,2024-11-07,0,15.0,15.0,W1,PIT,1,19,6.557000752265089,8.421822631184323,11.537858226287977,18.462141773712027,21.578177368815677,23.442999247734914,5.132979074486366,,,,,,,,2024-11-07,last_value|eq,D&A rule last_value; sigma relative n=12 (PIT),1.0
below-ebitda,da,da_musd,2024Q4,2024-11-07,0,15.0,15.0,W2,PIT,1,19,6.557000752265089,8.421822631184323,11.537858226287977,18.462141773712027,21.578177368815677,23.442999247734914,5.132979074486366,,,,,,,,2024-11-07,last_value|eq,D&A rule last_value; sigma relative n=12 (PIT),1.0
below-ebitda,da,da_musd,2024Q4,2024-11-07,0,21.0,21.0,W1,full_sample,2,19,-0.052397581073360566,4.597486951774891,12.367240128348701,29.6327598716513,37.40251304822511,42.05239758107336,12.79894893753635,,,,,,,,2024-11-07,mean4|eq,D&A rule mean4; sigma relative n=19 (full_sample),1.0
below-ebitda,da,da_musd,2024Q4,2024-11-07,0,21.0,21.0,W2,full_sample,2,19,-0.052397581073360566,4.597486951774891,12.367240128348701,29.6327598716513,37.40251304822511,42.05239758107336,12.79894893753635,,,,,,,,2024-11-07,mean4|eq,D&A rule mean4; sigma relative n=19 (full_sample),1.0
below-ebitda,da,da_musd,2024Q4,2024-11-07,0,15.0,15.0,W1,full_sample,1,19,7.729952316273004,9.335702072206878,12.018839509021376,17.981160490978624,20.664297927793122,22.270047683726997,4.419875157646159,,,,,,,,2024-11-07,last_value|eq,D&A rule last_value; sigma relative n=19 (full_sample),1.0
below-ebitda,da,da_musd,2024Q4,2024-11-07,0,15.0,15.0,W2,full_sample,1,19,7.729952316273004,9.335702072206878,12.018839509021376,17.981160490978624,20.664297927793122,22.270047683726997,4.419875157646159,,,,,,,,2024-11-07,last_value|eq,D&A rule last_value; sigma relative n=19 (full_sample),1.0
below-ebitda,da,da_musd,2025Q1,2024-11-07,1,14.696621399498012,14.696621399498012,W1,PIT,2,19,-4.881803008794447,-0.5574778347580859,6.66827992764518,22.724962871350844,29.950720633754113,34.27504580779047,11.902836877089538,,,,,,,,2024-11-07,mean4|rw,D&A rule mean4; sigma relative n=11 (PIT),1.0
below-ebitda,da,da_musd,2025Q1,2024-11-07,1,14.696621399498012,14.696621399498012,W2,PIT,2,19,-4.881803008794447,-0.5574778347580859,6.66827992764518,22.724962871350844,29.950720633754113,34.27504580779047,11.902836877089538,,,,,,,,2024-11-07,mean4|rw,D&A rule mean4; sigma relative n=11 (PIT),1.0
below-ebitda,da,da_musd,2025Q1,2024-11-07,1,15.0,15.0,W1,PIT,1,19,1.4058483860148852,4.408415437279961,9.425573330048657,20.574426669951343,25.59158456272004,28.594151613985115,8.264657347766654,,,,,,,,2024-11-07,last_value|rw,D&A rule last_value; sigma relative n=11 (PIT),1.0
below-ebitda,da,da_musd,2025Q1,2024-11-07,1,15.0,15.0,W2,PIT,1,19,1.4058483860148852,4.408415437279961,9.425573330048657,20.574426669951343,25.59158456272004,28.594151613985115,8.264657347766654,,,,,,,,2024-11-07,last_value|rw,D&A rule last_value; sigma relative n=11 (PIT),1.0
below-ebitda,da,da_musd,2025Q1,2024-11-07,1,20.633970599907517,20.633970599907517,W1,full_sample,2,19,0.20695048884284492,4.718706667721594,12.25765342115783,29.010287778657204,36.54923453209344,41.06099071097219,12.418746432120873,,,,,,,,2024-11-07,mean4|rw,D&A rule mean4; sigma relative n=18 (full_sample),1.0
below-ebitda,da,da_musd,2025Q1,2024-11-07,1,20.633970599907517,20.633970599907517,W2,full_sample,2,19,0.20695048884284492,4.718706667721594,12.25765342115783,29.010287778657204,36.54923453209344,41.06099071097219,12.418746432120873,,,,,,,,2024-11-07,mean4|rw,D&A rule mean4; sigma relative n=18 (full_sample),1.0
below-ebitda,da,da_musd,2025Q1,2024-11-07,1,15.0,15.0,W1,full_sample,1,19,3.6866873258359965,6.185480986571582,10.360855632102897,19.639144367897103,23.814519013428416,26.313312674164003,6.878005731812012,,,,,,,,2024-11-07,last_value|rw,D&A rule last_value; sigma relative n=18 (full_sample),1.0
below-ebitda,da,da_musd,2025Q1,2024-11-07,1,15.0,15.0,W2,full_sample,1,19,3.6866873258359965,6.185480986571582,10.360855632102897,19.639144367897103,23.814519013428416,26.313312674164003,6.878005731812012,,,,,,,,2024-11-07,last_value|rw,D&A rule last_value; sigma relative n=18 (full_sample),1.0
below-ebitda,da,da_musd,2025Q1,2024-11-07,1,14.75,14.75,W1,PIT,2,19,-6.271097223819739,-1.6281260625485645,6.130075173242131,23.36992482675787,31.128126062548567,35.77109722381974,12.779919671502734,,,,,,,,2024-11-07,mean4|eq,D&A rule mean4; sigma relative n=11 (PIT),1.0
below-ebitda,da,da_musd,2025Q1,2024-11-07,1,14.75,14.75,W2,PIT,2,19,-6.271097223819739,-1.6281260625485645,6.130075173242131,23.36992482675787,31.128126062548567,35.77109722381974,12.779919671502734,,,,,,,,2024-11-07,mean4|eq,D&A rule mean4; sigma relative n=11 (PIT),1.0
below-ebitda,da,da_musd,2025Q1,2024-11-07,1,15.0,15.0,W1,PIT,1,19,1.4058483860148852,4.408415437279961,9.425573330048657,20.574426669951343,25.59158456272004,28.594151613985115,8.264657347766654,,,,,,,,2024-11-07,last_value|eq,D&A rule last_value; sigma relative n=11 (PIT),1.0
below-ebitda,da,da_musd,2025Q1,2024-11-07,1,15.0,15.0,W2,PIT,1,19,1.4058483860148852,4.408415437279961,9.425573330048657,20.574426669951343,25.59158456272004,28.594151613985115,8.264657347766654,,,,,,,,2024-11-07,last_value|eq,D&A rule last_value; sigma relative n=11 (PIT),1.0
below-ebitda,da,da_musd,2025Q1,2024-11-07,1,21.0,21.0,W1,full_sample,2,19,-0.4909314397014102,4.25581293053648,12.187414648493233,29.812585351506765,37.74418706946352,42.49093143970141,13.065558592913904,,,,,,,,2024-11-07,mean4|eq,D&A rule mean4; sigma relative n=18 (full_sample),1.0
below-ebitda,da,da_musd,2025Q1,2024-11-07,1,21.0,21.0,W2,full_sample,2,19,-0.4909314397014102,4.25581293053648,12.187414648493233,29.812585351506765,37.74418706946352,42.49093143970141,13.065558592913904,,,,,,,,2024-11-07,mean4|eq,D&A rule mean4; sigma relative n=18 (full_sample),1.0
below-ebitda,da,da_musd,2025Q1,2024-11-07,1,15.0,15.0,W1,full_sample,1,19,3.6866873258359965,6.185480986571582,10.360855632102897,19.639144367897103,23.814519013428416,26.313312674164003,6.878005731812012,,,,,,,,2024-11-07,last_value|eq,D&A rule last_value; sigma relative n=18 (full_sample),1.0
below-ebitda,da,da_musd,2025Q1,2024-11-07,1,15.0,15.0,W2,full_sample,1,19,3.6866873258359965,6.185480986571582,10.360855632102897,19.639144367897103,23.814519013428416,26.313312674164003,6.878005731812012,,,,,,,,2024-11-07,last_value|eq,D&A rule last_value; sigma relative n=18 (full_sample),1.0
below-ebitda,da,da_musd,2025Q2,2024-11-07,2,14.696621399498012,14.696621399498012,W1,PIT,2,19,-11.93453501186112,-6.05245902445106,3.776232046299751,25.617010752696274,35.44570182344709,41.32777781085714,16.190593481996697,,,,,,,,2024-11-07,mean4|rw,D&A rule mean4; sigma relative n=10 (PIT),1.0
below-ebitda,da,da_musd,2025Q2,2024-11-07,2,14.696621399498012,14.696621399498012,W2,PIT,2,19,-11.93453501186112,-6.05245902445106,3.776232046299751,25.617010752696274,35.44570182344709,41.32777781085714,16.190593481996697,,,,,,,,2024-11-07,mean4|rw,D&A rule mean4; sigma relative n=10 (PIT),1.0
below-ebitda,da,da_musd,2025Q2,2024-11-07,2,15.0,15.0,W1,PIT,1,19,-4.396828953666805,-0.1126131254874918,7.046123678614212,22.953876321385785,30.11261312548749,34.396828953666805,11.792434679805746,,,,,,,,2024-11-07,last_value|rw,D&A rule last_value; sigma relative n=10 (PIT),1.0
below-ebitda,da,da_musd,2025Q2,2024-11-07,2,15.0,15.0,W2,PIT,1,19,-4.396828953666805,-0.1126131254874918,7.046123678614212,22.953876321385785,30.11261312548749,34.396828953666805,11.792434679805746,,,,,,,,2024-11-07,last_value|rw,D&A rule last_value; sigma relative n=10 (PIT),1.0
below-ebitda,da,da_musd,2025Q2,2024-11-07,2,20.633970599907517,20.633970599907517,W1,full_sample,2,19,-0.2506861473651604,4.362149137025133,12.069994643878909,29.197946555936124,36.9057920627899,41.5186273471802,12.696969751636649,,,,,,,,2024-11-07,mean4|rw,D&A rule mean4; sigma relative n=17 (full_sample),1.0
below-ebitda,da,da_musd,2025Q2,2024-11-07,2,20.633970599907517,20.633970599907517,W2,full_sample,2,19,-0.2506861473651604,4.362149137025133,12.069994643878909,29.197946555936124,36.9057920627899,41.5186273471802,12.696969751636649,,,,,,,,2024-11-07,mean4|rw,D&A rule mean4; sigma relative n=17 (full_sample),1.0
below-ebitda,da,da_musd,2025Q2,2024-11-07,2,15.0,15.0,W1,full_sample,1,19,-0.4709080227080653,2.9461819142871475,8.65598937403153,21.344010625968473,27.05381808571285,30.470908022708066,9.405644228283968,,,,,,,,2024-11-07,last_value|rw,D&A rule last_value; sigma relative n=17 (full_sample),1.0
below-ebitda,da,da_musd,2025Q2,2024-11-07,2,15.0,15.0,W2,full_sample,1,19,-0.4709080227080653,2.9461819142871475,8.65598937403153,21.344010625968473,27.05381808571285,30.470908022708066,9.405644228283968,,,,,,,,2024-11-07,last_value|rw,D&A rule last_value; sigma relative n=17 (full_sample),1.0
below-ebitda,da,da_musd,2025Q2,2024-11-07,2,14.75,14.75,W1,PIT,2,19,-13.400524344574722,-7.182862568175177,3.206577641956284,26.293422358043717,36.68286256817518,42.90052434457472,17.11430359718278,,,,,,,,2024-11-07,mean4|eq,D&A rule mean4; sigma relative n=10 (PIT),1.0
below-ebitda,da,da_musd,2025Q2,2024-11-07,2,14.75,14.75,W2,PIT,2,19,-13.400524344574722,-7.182862568175177,3.206577641956284,26.293422358043717,36.68286256817518,42.90052434457472,17.11430359718278,,,,,,,,2024-11-07,mean4|eq,D&A rule mean4; sigma relative n=10 (PIT),1.0
below-ebitda,da,da_musd,2025Q2,2024-11-07,2,15.0,15.0,W1,PIT,1,19,-4.396828953666805,-0.1126131254874918,7.046123678614212,22.953876321385785,30.11261312548749,34.396828953666805,11.792434679805746,,,,,,,,2024-11-07,last_value|eq,D&A rule last_value; sigma relative n=10 (PIT),1.0
below-ebitda,da,da_musd,2025Q2,2024-11-07,2,15.0,15.0,W2,PIT,1,19,-4.396828953666805,-0.1126131254874918,7.046123678614212,22.953876321385785,30.11261312548749,34.396828953666805,11.792434679805746,,,,,,,,2024-11-07,last_value|eq,D&A rule last_value; sigma relative n=10 (PIT),1.0
below-ebitda,da,da_musd,2025Q2,2024-11-07,2,21.0,21.0,W1,full_sample,2,19,-0.992892230987861,3.8647212082247435,11.981580279297404,30.018419720702596,38.13527879177526,42.99289223098786,13.370729085328339,,,,,,,,2024-11-07,mean4|eq,D&A rule mean4; sigma relative n=17 (full_sample),1.0
below-ebitda,da,da_musd,2025Q2,2024-11-07,2,21.0,21.0,W2,full_sample,2,19,-0.992892230987861,3.8647212082247435,11.981580279297404,30.018419720702596,38.13527879177526,42.99289223098786,13.370729085328339,,,,,,,,2024-11-07,mean4|eq,D&A rule mean4; sigma relative n=17 (full_sample),1.0
below-ebitda,da,da_musd,2025Q2,2024-11-07,2,15.0,15.0,W1,full_sample,1,19,-0.4709080227080653,2.9461819142871475,8.65598937403153,21.344010625968473,27.05381808571285,30.470908022708066,9.405644228283968,,,,,,,,2024-11-07,last_value|eq,D&A rule last_value; sigma relative n=17 (full_sample),1.0
below-ebitda,da,da_musd,2025Q2,2024-11-07,2,15.0,15.0,W2,full_sample,1,19,-0.4709080227080653,2.9461819142871475,8.65598937403153,21.344010625968473,27.05381808571285,30.470908022708066,9.405644228283968,,,,,,,,2024-11-07,last_value|eq,D&A rule last_value; sigma relative n=17 (full_sample),1.0
below-ebitda,da,da_musd,2025Q1,2025-02-13,0,16.8132366240749,16.8132366240749,W1,PIT,2,20,1.4934938587518858,4.877195627510587,10.531212922062052,23.09526032608775,28.749277620639212,32.13297938939792,9.313742277309025,,,,,,,,2025-02-13,mean4|rw,D&A rule mean4; sigma relative n=12 (PIT),1.0
below-ebitda,da,da_musd,2025Q1,2025-02-13,0,16.8132366240749,16.8132366240749,W2,PIT,2,20,1.4934938587518858,4.877195627510587,10.531212922062052,23.09526032608775,28.749277620639212,32.13297938939792,9.313742277309025,,,,,,,,2025-02-13,mean4|rw,D&A rule mean4; sigma relative n=12 (PIT),1.0
below-ebitda,da,da_musd,2025Q1,2025-02-13,0,22.0,22.0,W1,PIT,1,20,9.254492020516427,12.069617480163622,16.773568691861684,27.22643130813832,31.93038251983638,34.74550797948358,7.748718652313006,,,,,,,,2025-02-13,last_value|rw,D&A rule last_value; sigma relative n=12 (PIT),1.0
below-ebitda,da,da_musd,2025Q1,2025-02-13,0,22.0,22.0,W2,PIT,1,20,9.254492020516427,12.069617480163622,16.773568691861684,27.22643130813832,31.93038251983638,34.74550797948358,7.748718652313006,,,,,,,,2025-02-13,last_value|rw,D&A rule last_value; sigma relative n=12 (PIT),1.0
below-ebitda,da,da_musd,2025Q1,2025-02-13,0,20.633970599907517,20.633970599907517,W1,full_sample,2,20,0.603713019621734,5.027835476594096,12.420350123093675,28.84759107672136,36.240105723220935,40.6642281801933,12.177531940887244,,,,,,,,2025-02-13,mean4|rw,D&A rule mean4; sigma relative n=19 (full_sample),1.0
below-ebitda,da,da_musd,2025Q1,2025-02-13,0,20.633970599907517,20.633970599907517,W2,full_sample,2,20,0.603713019621734,5.027835476594096,12.420350123093675,28.84759107672136,36.240105723220935,40.6642281801933,12.177531940887244,,,,,,,,2025-02-13,mean4|rw,D&A rule mean4; sigma relative n=19 (full_sample),1.0
below-ebitda,da,da_musd,2025Q1,2025-02-13,0,22.0,22.0,W1,full_sample,1,20,11.337263397200406,13.692363039236755,17.62763127989802,26.37236872010198,30.307636960763244,32.66273660279959,6.4824835645476995,,,,,,,,2025-02-13,last_value|rw,D&A rule last_value; sigma relative n=19 (full_sample),1.0
below-ebitda,da,da_musd,2025Q1,2025-02-13,0,22.0,22.0,W2,full_sample,1,20,11.337263397200406,13.692363039236755,17.62763127989802,26.37236872010198,30.307636960763244,32.66273660279959,6.4824835645476995,,,,,,,,2025-02-13,last_value|rw,D&A rule last_value; sigma relative n=19 (full_sample),1.0
below-ebitda,da,da_musd,2025Q1,2025-02-13,0,16.25,16.25,W1,PIT,2,20,0.20204628373273678,3.746589440005922,9.669365640877945,22.830634359122055,28.75341055999408,32.29795371626726,9.756463100008547,,,,,,,,2025-02-13,mean4|eq,D&A rule mean4; sigma relative n=12 (PIT),1.0
below-ebitda,da,da_musd,2025Q1,2025-02-13,0,16.25,16.25,W2,PIT,2,20,0.20204628373273678,3.746589440005922,9.669365640877945,22.830634359122055,28.75341055999408,32.29795371626726,9.756463100008547,,,,,,,,2025-02-13,mean4|eq,D&A rule mean4; sigma relative n=12 (PIT),1.0
below-ebitda,da,da_musd,2025Q1,2025-02-13,0,22.0,22.0,W1,PIT,1,20,9.254492020516427,12.069617480163622,16.773568691861684,27.22643130813832,31.93038251983638,34.74550797948358,7.748718652313006,,,,,,,,2025-02-13,last_value|eq,D&A rule last_value; sigma relative n=12 (PIT),1.0
below-ebitda,da,da_musd,2025Q1,2025-02-13,0,22.0,22.0,W2,PIT,1,20,9.254492020516427,12.069617480163622,16.773568691861684,27.22643130813832,31.93038251983638,34.74550797948358,7.748718652313006,,,,,,,,2025-02-13,last_value|eq,D&A rule last_value; sigma relative n=12 (PIT),1.0
below-ebitda,da,da_musd,2025Q1,2025-02-13,0,21.0,21.0,W1,full_sample,2,20,-0.052397581073360566,4.597486951774891,12.367240128348701,29.6327598716513,37.40251304822511,42.05239758107336,12.79894893753635,,,,,,,,2025-02-13,mean4|eq,D&A rule mean4; sigma relative n=19 (full_sample),1.0
below-ebitda,da,da_musd,2025Q1,2025-02-13,0,21.0,21.0,W2,full_sample,2,20,-0.052397581073360566,4.597486951774891,12.367240128348701,29.6327598716513,37.40251304822511,42.05239758107336,12.79894893753635,,,,,,,,2025-02-13,mean4|eq,D&A rule mean4; sigma relative n=19 (full_sample),1.0
below-ebitda,da,da_musd,2025Q1,2025-02-13,0,22.0,22.0,W1,full_sample,1,20,11.337263397200406,13.692363039236755,17.62763127989802,26.37236872010198,30.307636960763244,32.66273660279959,6.4824835645476995,,,,,,,,2025-02-13,last_value|eq,D&A rule last_value; sigma relative n=19 (full_sample),1.0
below-ebitda,da,da_musd,2025Q1,2025-02-13,0,22.0,22.0,W2,full_sample,1,20,11.337263397200406,13.692363039236755,17.62763127989802,26.37236872010198,30.307636960763244,32.66273660279959,6.4824835645476995,,,,,,,,2025-02-13,last_value|eq,D&A rule last_value; sigma relative n=19 (full_sample),1.0
below-ebitda,da,da_musd,2025Q2,2025-02-13,1,16.8132366240749,16.8132366240749,W1,PIT,2,20,-4.861696720048537,-0.07431148664569087,7.925199331729338,25.70127391642046,33.70078473479549,38.48816996819834,13.177423807792051,,,,,,,,2025-02-13,mean4|rw,D&A rule mean4; sigma relative n=12 (PIT),1.0
below-ebitda,da,da_musd,2025Q2,2025-02-13,1,16.8132366240749,16.8132366240749,W2,PIT,2,20,-4.861696720048537,-0.07431148664569087,7.925199331729338,25.70127391642046,33.70078473479549,38.48816996819834,13.177423807792051,,,,,,,,2025-02-13,mean4|rw,D&A rule mean4; sigma relative n=12 (PIT),1.0
below-ebitda,da,da_musd,2025Q2,2025-02-13,1,22.0,22.0,W1,PIT,1,20,2.5364526216338072,6.8354046797304475,14.018765077902504,29.981234922097496,37.16459532026955,41.46354737836619,11.83299660191613,,,,,,,,2025-02-13,last_value|rw,D&A rule last_value; sigma relative n=12 (PIT),1.0
below-ebitda,da,da_musd,2025Q2,2025-02-13,1,22.0,22.0,W2,PIT,1,20,2.5364526216338072,6.8354046797304475,14.018765077902504,29.981234922097496,37.16459532026955,41.46354737836619,11.83299660191613,,,,,,,,2025-02-13,last_value|rw,D&A rule last_value; sigma relative n=12 (PIT),1.0
below-ebitda,da,da_musd,2025Q2,2025-02-13,1,20.633970599907517,20.633970599907517,W1,full_sample,2,20,0.20695048884284492,4.718706667721594,12.25765342115783,29.010287778657204,36.54923453209344,41.06099071097219,12.418746432120873,,,,,,,,2025-02-13,mean4|rw,D&A rule mean4; sigma relative n=18 (full_sample),1.0
below-ebitda,da,da_musd,2025Q2,2025-02-13,1,20.633970599907517,20.633970599907517,W2,full_sample,2,20,0.20695048884284492,4.718706667721594,12.25765342115783,29.010287778657204,36.54923453209344,41.06099071097219,12.418746432120873,,,,,,,,2025-02-13,mean4|rw,D&A rule mean4; sigma relative n=18 (full_sample),1.0
below-ebitda,da,da_musd,2025Q2,2025-02-13,1,22.0,22.0,W1,full_sample,1,20,5.407141411226128,9.072038780304986,15.195921593750917,28.804078406249083,34.927961219695014,38.59285858877387,10.087741739990951,,,,,,,,2025-02-13,last_value|rw,D&A rule last_value; sigma relative n=18 (full_sample),1.0
below-ebitda,da,da_musd,2025Q2,2025-02-13,1,22.0,22.0,W2,full_sample,1,20,5.407141411226128,9.072038780304986,15.195921593750917,28.804078406249083,34.927961219695014,38.59285858877387,10.087741739990951,,,,,,,,2025-02-13,last_value|rw,D&A rule last_value; sigma relative n=18 (full_sample),1.0
below-ebitda,da,da_musd,2025Q2,2025-02-13,1,16.25,16.25,W1,PIT,2,20,-6.146451771346226,-1.1997033413294054,7.066096391183882,25.433903608816117,33.69970334132941,38.64645177134623,13.616075864972382,,,,,,,,2025-02-13,mean4|eq,D&A rule mean4; sigma relative n=12 (PIT),1.0
below-ebitda,da,da_musd,2025Q2,2025-02-13,1,16.25,16.25,W2,PIT,2,20,-6.146451771346226,-1.1997033413294054,7.066096391183882,25.433903608816117,33.69970334132941,38.64645177134623,13.616075864972382,,,,,,,,2025-02-13,mean4|eq,D&A rule mean4; sigma relative n=12 (PIT),1.0
