method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
baselines-margin,pct_rev_last4,adj_ebitda_musd,2023Q1,2023-02-14,0,581.6078218054638,581.6078218054638,W1,PIT,3,12,173.16303561132486,263.3770402885919,414.1206866008766,749.094957010051,899.8386033223356,990.0526079996027,248.3167982254686,,,,,,,,2023-02-14,pct_rev_last4|adj_ebitda_musd|h0|PIT,ratio4=31.52% x rev[guide_cushion]=1845; sigma relative n=5 (PIT),1.0
baselines-margin,pct_rev_last4,cor_cash_musd,2027Q2,2026-09-11,3,737.6763708394915,737.6763708394915,LIVE,full_sample,3,26,466.33480028159113,526.266547589567,626.4098695869699,848.9428720920131,949.0861940894159,1009.0179413973918,164.96396160234488,,,,,,,,2026-08-06,pct_rev_last4|cor_cash_musd|h3|full_sample,ratio4=17.54% x rev[naive]=4205; sigma relative_borrowed_h2 n=17 (full_sample),1.0
baselines-margin,pct_rev_last4,cor_cash_musd,2027Q3,2026-08-06,4,984.3911342722845,984.3911342722845,LIVE,PIT,3,26,646.0489039319292,720.7792189761118,845.650298805966,1123.131969738603,1248.0030495684573,1322.73336461264,205.69747045968444,,,,,,,,2026-08-06,pct_rev_last4|cor_cash_musd|h4|PIT,ratio4=17.54% x rev[naive_chained]=5611; sigma relative_borrowed_h2 n=12 (PIT),1.0
baselines-margin,pct_rev_last4,cor_cash_musd,2027Q3,2026-08-06,4,991.4127351914052,991.4127351914052,LIVE,full_sample,3,26,626.7386053534129,707.2848989208517,841.874223856951,1140.9512465258595,1275.5405714619587,1356.0868650293976,221.70612865648695,,,,,,,,2026-08-06,pct_rev_last4|cor_cash_musd|h4|full_sample,ratio4=17.54% x rev[naive_chained]=5651; sigma relative_borrowed_h2 n=17 (full_sample),1.0
baselines-margin,pct_rev_last4,cor_cash_musd,2027Q3,2026-09-11,4,984.3911342722845,984.3911342722845,LIVE,PIT,3,26,646.0489039319292,720.7792189761118,845.650298805966,1123.131969738603,1248.0030495684573,1322.73336461264,205.69747045968444,,,,,,,,2026-08-06,pct_rev_last4|cor_cash_musd|h4|PIT,ratio4=17.54% x rev[naive_chained]=5611; sigma relative_borrowed_h2 n=12 (PIT),1.0
baselines-margin,pct_rev_last4,cor_cash_musd,2027Q3,2026-09-11,4,991.4127351914052,991.4127351914052,LIVE,full_sample,3,26,626.7386053534129,707.2848989208517,841.874223856951,1140.9512465258595,1275.5405714619587,1356.0868650293976,221.70612865648695,,,,,,,,2026-08-06,pct_rev_last4|cor_cash_musd|h4|full_sample,ratio4=17.54% x rev[naive_chained]=5651; sigma relative_borrowed_h2 n=17 (full_sample),1.0
baselines-margin,pct_rev_last4,cor_cash_musd,2027Q4,2026-08-06,5,661.9072862377608,661.9072862377608,LIVE,PIT,3,26,434.4050468258091,484.6539146878248,568.6175696844327,755.1970027910888,839.1606577876968,889.4095256497125,138.31154072572295,,,,,,,,2026-08-06,pct_rev_last4|cor_cash_musd|h5|PIT,ratio4=17.54% x rev[naive_chained]=3773; sigma relative_borrowed_h2 n=12 (PIT),1.0
baselines-margin,pct_rev_last4,cor_cash_musd,2027Q4,2026-08-06,5,661.9072862377608,661.9072862377608,LIVE,full_sample,3,26,418.4360707953037,472.2120378565301,562.0693209666028,761.7452515089187,851.6025346189915,905.3785016802179,148.01998880210402,,,,,,,,2026-08-06,pct_rev_last4|cor_cash_musd|h5|full_sample,ratio4=17.54% x rev[naive_chained]=3773; sigma relative_borrowed_h2 n=17 (full_sample),1.0
baselines-margin,pct_rev_last4,cor_cash_musd,2027Q4,2026-09-11,5,661.9072862377608,661.9072862377608,LIVE,PIT,3,26,434.4050468258091,484.6539146878248,568.6175696844327,755.1970027910888,839.1606577876968,889.4095256497125,138.31154072572295,,,,,,,,2026-08-06,pct_rev_last4|cor_cash_musd|h5|PIT,ratio4=17.54% x rev[naive_chained]=3773; sigma relative_borrowed_h2 n=12 (PIT),1.0
baselines-margin,pct_rev_last4,cor_cash_musd,2027Q4,2026-09-11,5,661.9072862377608,661.9072862377608,LIVE,full_sample,3,26,418.4360707953037,472.2120378565301,562.0693209666028,761.7452515089187,851.6025346189915,905.3785016802179,148.01998880210402,,,,,,,,2026-08-06,pct_rev_last4|cor_cash_musd|h5|full_sample,ratio4=17.54% x rev[naive_chained]=3773; sigma relative_borrowed_h2 n=17 (full_sample),1.0
baselines-margin,pct_rev_last4,da_musd,2023Q1,2023-02-14,0,19.797276728710553,19.797276728710553,W1,PIT,3,12,14.071557988208935,15.336208767692286,17.44938477060874,22.145168686812365,24.25834468972882,25.52299546921217,3.4809898258932077,,,,,,,,2023-02-14,pct_rev_last4|da_musd|h0|PIT,ratio4=1.07% x rev[guide_cushion]=1845; sigma relative n=5 (PIT),1.0
baselines-margin,pct_rev_last4,da_musd,2023Q1,2023-02-14,0,19.633908974143925,19.633908974143925,W1,full_sample,3,12,5.862300451856343,8.90406276009797,13.98671420872786,25.28110373955999,30.36375518818988,33.40551749643151,8.37254348753908,,,,,,,,2023-02-14,pct_rev_last4|da_musd|h0|full_sample,ratio4=1.07% x rev[guide_cushion]=1830; sigma relative n=19 (full_sample),1.0
baselines-margin,pct_rev_last4,da_musd,2023Q2,2023-05-09,0,18.320596366008385,18.320596366008385,W1,PIT,3,13,13.577759197919658,14.625318987952332,16.37574546602053,20.26544726599624,22.01587374406444,23.06343353409711,2.883440258984609,,,,,,,,2023-05-09,pct_rev_last4|da_musd|h0|PIT,ratio4=0.74% x rev[guide_cushion]=2463; sigma relative n=6 (PIT),1.0
baselines-margin,pct_rev_last4,da_musd,2023Q2,2023-05-09,0,18.298768136493674,18.298768136493674,W1,full_sample,3,13,5.4636535626323806,8.298570607329856,13.035592689869448,23.5619435831179,28.298965665657494,31.133882710354968,7.803195593549289,,,,,,,,2023-05-09,pct_rev_last4|da_musd|h0|full_sample,ratio4=0.74% x rev[guide_cushion]=2460; sigma relative n=19 (full_sample),1.0
baselines-margin,pct_rev_last4,da_musd,2023Q3,2023-08-03,0,18.193706860317576,18.193706860317576,W1,PIT,3,14,13.854236057339788,14.812703523565752,16.414260634875394,19.97315308575976,21.5747101970694,22.533177663295366,2.6382109215519978,,,,,,,,2023-08-03,pct_rev_last4|da_musd|h0|PIT,ratio4=0.53% x rev[guide_cushion]=3463; sigma relative n=7 (PIT),1.0
baselines-margin,pct_rev_last4,da_musd,2023Q3,2023-08-03,0,18.043571815091735,18.043571815091735,W1,full_sample,3,14,5.387456942171482,8.18283797024259,12.853797102487022,23.233346527696447,27.90430565994088,30.699686688011987,7.69437150245202,,,,,,,,2023-08-03,pct_rev_last4|da_musd|h0|full_sample,ratio4=0.53% x rev[guide_cushion]=3434; sigma relative n=19 (full_sample),1.0
baselines-margin,pct_rev_last4,da_musd,2023Q4,2023-11-01,0,10.406810478553043,10.406810478553043,W1,PIT,3,15,8.036442970471423,8.559990712268954,9.43481603345337,11.378804923652716,12.253630244837131,12.777177986634662,1.4410811206798968,,,,,,,,2023-11-01,pct_rev_last4|da_musd|h0|PIT,ratio4=0.47% x rev[guide_cushion]=2207; sigma relative n=8 (PIT),1.0
baselines-margin,pct_rev_last4,da_musd,2023Q4,2023-11-01,0,10.394411196176875,10.394411196176875,W1,full_sample,3,15,3.103567482785746,4.713910498765535,7.40472307172169,13.38409932063206,16.074911893588215,17.685254909568005,4.43251824595711,,,,,,,,2023-11-01,pct_rev_last4|da_musd|h0|full_sample,ratio4=0.47% x rev[guide_cushion]=2204; sigma relative n=19 (full_sample),1.0
baselines-margin,pct_rev_last4,da_musd,2024Q1,2024-02-13,0,10.111832462063605,10.111832462063605,W1,PIT,3,16,4.092734486280719,5.422184515499865,7.643637223551166,12.580027700576045,14.801480408627347,16.13093043784649,3.6593517363235057,,,,,,,,2024-02-13,pct_rev_last4|da_musd|h0|PIT,ratio4=0.48% x rev[guide_cushion]=2102; sigma relative n=9 (PIT),1.0
baselines-margin,pct_rev_last4,da_musd,2024Q1,2024-02-13,0,10.111832462063605,10.111832462063605,W2,PIT,3,16,4.092734486280719,5.422184515499865,7.643637223551166,12.580027700576045,14.801480408627347,16.13093043784649,3.6593517363235057,,,,,,,,2024-02-13,pct_rev_last4|da_musd|h0|PIT,ratio4=0.48% x rev[guide_cushion]=2102; sigma relative n=9 (PIT),1.0
baselines-margin,pct_rev_last4,da_musd,2024Q1,2024-02-13,0,10.109968321111632,10.109968321111632,W1,full_sample,3,16,3.0186384145488385,4.584914422916403,7.2020929583048625,13.0178436839184,15.635022219306862,17.201298227674425,4.311222464035098,,,,,,,,2024-02-13,pct_rev_last4|da_musd|h0|full_sample,ratio4=0.48% x rev[guide_cushion]=2102; sigma relative n=19 (full_sample),1.0
baselines-margin,pct_rev_last4,da_musd,2024Q1,2024-02-13,0,10.109968321111632,10.109968321111632,W2,full_sample,3,16,3.0186384145488385,4.584914422916403,7.2020929583048625,13.0178436839184,15.635022219306862,17.201298227674425,4.311222464035098,,,,,,,,2024-02-13,pct_rev_last4|da_musd|h0|full_sample,ratio4=0.48% x rev[guide_cushion]=2102; sigma relative n=19 (full_sample),1.0
baselines-margin,pct_rev_last4,da_musd,2024Q2,2024-05-08,0,13.704505988569522,13.704505988569522,W1,PIT,3,17,4.34524248646761,6.4124414565459595,9.866640297595023,17.542371679544022,20.996570520593085,23.063769490671437,5.6900281877653285,,,,,,,,2024-05-08,pct_rev_last4|da_musd|h0|PIT,ratio4=0.49% x rev[guide_cushion]=2779; sigma relative n=10 (PIT),1.0
baselines-margin,pct_rev_last4,da_musd,2024Q2,2024-05-08,0,13.704505988569522,13.704505988569522,W2,PIT,3,17,4.34524248646761,6.4124414565459595,9.866640297595023,17.542371679544022,20.996570520593085,23.063769490671437,5.6900281877653285,,,,,,,,2024-05-08,pct_rev_last4|da_musd|h0|PIT,ratio4=0.49% x rev[guide_cushion]=2779; sigma relative n=10 (PIT),1.0
baselines-margin,pct_rev_last4,da_musd,2024Q2,2024-05-08,0,13.70197952949935,13.70197952949935,W1,full_sample,3,17,4.091142568343945,6.213907063993579,9.760953461958431,17.643005597040272,21.19005199500512,23.312816490654754,5.842973990924576,,,,,,,,2024-05-08,pct_rev_last4|da_musd|h0|full_sample,ratio4=0.49% x rev[guide_cushion]=2778; sigma relative n=19 (full_sample),1.0
baselines-margin,pct_rev_last4,da_musd,2024Q2,2024-05-08,0,13.70197952949935,13.70197952949935,W2,full_sample,3,17,4.091142568343945,6.213907063993579,9.760953461958431,17.643005597040272,21.19005199500512,23.312816490654754,5.842973990924576,,,,,,,,2024-05-08,pct_rev_last4|da_musd|h0|full_sample,ratio4=0.49% x rev[guide_cushion]=2778; sigma relative n=19 (full_sample),1.0
baselines-margin,pct_rev_last4,da_musd,2024Q3,2024-08-06,0,20.106527399155752,20.106527399155752,W1,PIT,3,18,6.717116370435994,9.674461965237242,14.616056787024933,25.596998011286573,30.538592833074258,33.495938427875515,8.140183910184966,,,,,,,,2024-08-06,pct_rev_last4|da_musd|h0|PIT,ratio4=0.53% x rev[guide_cushion]=3794; sigma relative n=11 (PIT),1.0
baselines-margin,pct_rev_last4,da_musd,2024Q3,2024-08-06,0,20.106527399155752,20.106527399155752,W2,PIT,3,18,6.717116370435994,9.674461965237242,14.616056787024933,25.596998011286573,30.538592833074258,33.495938427875515,8.140183910184966,,,,,,,,2024-08-06,pct_rev_last4|da_musd|h0|PIT,ratio4=0.53% x rev[guide_cushion]=3794; sigma relative n=11 (PIT),1.0
baselines-margin,pct_rev_last4,da_musd,2024Q3,2024-08-06,0,20.102820711839943,20.102820711839943,W1,full_sample,3,18,6.0023083074186845,9.116716264139896,14.320755406174031,25.884886017505853,31.08892515953999,34.2033331162612,8.57250284972455,,,,,,,,2024-08-06,pct_rev_last4|da_musd|h0|full_sample,ratio4=0.53% x rev[guide_cushion]=3793; sigma relative n=19 (full_sample),1.0
baselines-margin,pct_rev_last4,da_musd,2024Q3,2024-08-06,0,20.102820711839943,20.102820711839943,W2,full_sample,3,18,6.0023083074186845,9.116716264139896,14.320755406174031,25.884886017505853,31.08892515953999,34.2033331162612,8.57250284972455,,,,,,,,2024-08-06,pct_rev_last4|da_musd|h0|full_sample,ratio4=0.53% x rev[guide_cushion]=3793; sigma relative n=19 (full_sample),1.0
baselines-margin,pct_rev_last4,da_musd,2024Q4,2024-11-07,0,14.149767401218197,14.149767401218197,W1,PIT,3,19,5.165499119406966,7.149872156334155,10.465672494655292,17.8338623077811,21.14966264610224,23.134035683029428,5.46204728165535,,,,,,,,2024-11-07,pct_rev_last4|da_musd|h0|PIT,ratio4=0.57% x rev[guide_cushion]=2476; sigma relative n=12 (PIT),1.0
baselines-margin,pct_rev_last4,da_musd,2024Q4,2024-11-07,0,14.149767401218197,14.149767401218197,W2,PIT,3,19,5.165499119406966,7.149872156334155,10.465672494655292,17.8338623077811,21.14966264610224,23.134035683029428,5.46204728165535,,,,,,,,2024-11-07,pct_rev_last4|da_musd|h0|PIT,ratio4=0.57% x rev[guide_cushion]=2476; sigma relative n=12 (PIT),1.0
baselines-margin,pct_rev_last4,da_musd,2024Q4,2024-11-07,0,14.151257004209759,14.151257004209759,W1,full_sample,3,19,4.225288017753544,6.417656344729675,10.081007693006807,18.22150631541271,21.884857663689843,24.077225990665973,6.034560658660395,,,,,,,,2024-11-07,pct_rev_last4|da_musd|h0|full_sample,ratio4=0.57% x rev[guide_cushion]=2476; sigma relative n=19 (full_sample),1.0
baselines-margin,pct_rev_last4,da_musd,2024Q4,2024-11-07,0,14.151257004209759,14.151257004209759,W2,full_sample,3,19,4.225288017753544,6.417656344729675,10.081007693006807,18.22150631541271,21.884857663689843,24.077225990665973,6.034560658660395,,,,,,,,2024-11-07,pct_rev_last4|da_musd|h0|full_sample,ratio4=0.57% x rev[guide_cushion]=2476; sigma relative n=19 (full_sample),1.0
baselines-margin,pct_rev_last4,da_musd,2025Q1,2025-02-13,0,14.106080109266829,14.106080109266829,W1,PIT,3,20,3.6450201045524655,5.955575039010372,9.816411026405525,18.395749192128132,22.256585179523285,24.567140113981193,6.359872898905061,,,,,,,,2025-02-13,pct_rev_last4|da_musd|h0|PIT,ratio4=0.61% x rev[guide_cushion]=2301; sigma relative n=12 (PIT),1.0
baselines-margin,pct_rev_last4,da_musd,2025Q1,2025-02-13,0,14.106080109266829,14.106080109266829,W2,PIT,3,20,3.6450201045524655,5.955575039010372,9.816411026405525,18.395749192128132,22.256585179523285,24.567140113981193,6.359872898905061,,,,,,,,2025-02-13,pct_rev_last4|da_musd|h0|PIT,ratio4=0.61% x rev[guide_cushion]=2301; sigma relative n=12 (PIT),1.0
baselines-margin,pct_rev_last4,da_musd,2025Q1,2025-02-13,0,14.14007022412409,14.14007022412409,W1,full_sample,3,20,4.221947864448494,6.412583091507538,10.073038505812336,18.20710194243584,21.86755735674064,24.058192583799684,6.029790248301655,,,,,,,,2025-02-13,pct_rev_last4|da_musd|h0|full_sample,ratio4=0.61% x rev[guide_cushion]=2307; sigma relative n=19 (full_sample),1.0
baselines-margin,pct_rev_last4,da_musd,2025Q1,2025-02-13,0,14.14007022412409,14.14007022412409,W2,full_sample,3,20,4.221947864448494,6.412583091507538,10.073038505812336,18.20710194243584,21.86755735674064,24.058192583799684,6.029790248301655,,,,,,,,2025-02-13,pct_rev_last4|da_musd|h0|full_sample,ratio4=0.61% x rev[guide_cushion]=2307; sigma relative n=19 (full_sample),1.0
baselines-margin,pct_rev_last4,da_musd,2025Q2,2025-05-01,0,22.33430441855849,22.33430441855849,W1,PIT,3,21,2.9969490839205406,7.2680288566852695,14.404815888149805,30.263792948967172,37.40057998043171,41.67165975319644,11.756277286798635,,,,,,,,2025-05-01,pct_rev_last4|da_musd|h0|PIT,ratio4=0.72% x rev[guide_cushion]=3082; sigma relative n=12 (PIT),1.0
baselines-margin,pct_rev_last4,da_musd,2025Q2,2025-05-01,0,22.33430441855849,22.33430441855849,W2,PIT,3,21,2.9969490839205406,7.2680288566852695,14.404815888149805,30.263792948967172,37.40057998043171,41.67165975319644,11.756277286798635,,,,,,,,2025-05-01,pct_rev_last4|da_musd|h0|PIT,ratio4=0.72% x rev[guide_cushion]=3082; sigma relative n=12 (PIT),1.0
baselines-margin,pct_rev_last4,da_musd,2025Q2,2025-05-01,0,22.437018301303024,22.437018301303024,W1,full_sample,3,21,6.699253964111485,10.175284981068303,15.983580401110888,28.89045620149516,34.698751621537745,38.17478263849456,9.567881347812992,,,,,,,,2025-05-01,pct_rev_last4|da_musd|h0|full_sample,ratio4=0.72% x rev[guide_cushion]=3096; sigma relative n=19 (full_sample),1.0
baselines-margin,pct_rev_last4,da_musd,2025Q2,2025-05-01,0,22.437018301303024,22.437018301303024,W2,full_sample,3,21,6.699253964111485,10.175284981068303,15.983580401110888,28.89045620149516,34.698751621537745,38.17478263849456,9.567881347812992,,,,,,,,2025-05-01,pct_rev_last4|da_musd|h0|full_sample,ratio4=0.72% x rev[guide_cushion]=3096; sigma relative n=19 (full_sample),1.0
baselines-margin,pct_rev_last4,da_musd,2025Q3,2025-08-06,0,31.7470895267326,31.7470895267326,W1,PIT,3,22,4.82267354862868,10.769522354349107,20.70644596448177,42.78773308898343,52.724656699116096,58.671505504836524,16.368882639122678,,,,,,,,2025-08-06,pct_rev_last4|da_musd|h0|PIT,ratio4=0.77% x rev[guide_cushion]=4140; sigma relative n=12 (PIT),1.0
baselines-margin,pct_rev_last4,da_musd,2025Q3,2025-08-06,0,31.7470895267326,31.7470895267326,W2,PIT,3,22,4.82267354862868,10.769522354349107,20.70644596448177,42.78773308898343,52.724656699116096,58.671505504836524,16.368882639122678,,,,,,,,2025-08-06,pct_rev_last4|da_musd|h0|PIT,ratio4=0.77% x rev[guide_cushion]=4140; sigma relative n=12 (PIT),1.0
baselines-margin,pct_rev_last4,da_musd,2025Q3,2025-08-06,0,31.920455182991805,31.920455182991805,W1,full_sample,3,22,9.530822369052574,14.476064682511657,22.739347760293818,41.10156260568979,49.364845683471955,54.31008799693103,13.611930233230284,,,,,,,,2025-08-06,pct_rev_last4|da_musd|h0|full_sample,ratio4=0.77% x rev[guide_cushion]=4162; sigma relative n=19 (full_sample),1.0
baselines-margin,pct_rev_last4,da_musd,2025Q3,2025-08-06,0,31.920455182991805,31.920455182991805,W2,full_sample,3,22,9.530822369052574,14.476064682511657,22.739347760293818,41.10156260568979,49.364845683471955,54.31008799693103,13.611930233230284,,,,,,,,2025-08-06,pct_rev_last4|da_musd|h0|full_sample,ratio4=0.77% x rev[guide_cushion]=4162; sigma relative n=19 (full_sample),1.0
baselines-margin,pct_rev_last4,da_musd,2025Q4,2025-11-06,0,21.962120267989512,21.962120267989512,W1,PIT,3,23,4.670469916060798,8.489710798683054,14.871494855948225,29.052745680030796,35.43452973729597,39.25377061991822,10.512576966484609,,,,,,,,2025-11-06,pct_rev_last4|da_musd|h0|PIT,ratio4=0.80% x rev[guide_cushion]=2743; sigma relative n=12 (PIT),1.0
baselines-margin,pct_rev_last4,da_musd,2025Q4,2025-11-06,0,21.962120267989512,21.962120267989512,W2,PIT,3,23,4.670469916060798,8.489710798683054,14.871494855948225,29.052745680030796,35.43452973729597,39.25377061991822,10.512576966484609,,,,,,,,2025-11-06,pct_rev_last4|da_musd|h0|PIT,ratio4=0.80% x rev[guide_cushion]=2743; sigma relative n=12 (PIT),1.0
baselines-margin,pct_rev_last4,da_musd,2025Q4,2025-11-06,0,22.082135305836964,22.082135305836964,W1,full_sample,3,23,6.593292856345499,10.0143440055202,15.730770477134074,28.433500134539855,34.14992660615373,37.57097775532843,9.416547585573356,,,,,,,,2025-11-06,pct_rev_last4|da_musd|h0|full_sample,ratio4=0.80% x rev[guide_cushion]=2758; sigma relative n=19 (full_sample),1.0
baselines-margin,pct_rev_last4,da_musd,2025Q4,2025-11-06,0,22.082135305836964,22.082135305836964,W2,full_sample,3,23,6.593292856345499,10.0143440055202,15.730770477134074,28.433500134539855,34.14992660615373,37.57097775532843,9.416547585573356,,,,,,,,2025-11-06,pct_rev_last4|da_musd|h0|full_sample,ratio4=0.80% x rev[guide_cushion]=2758; sigma relative n=19 (full_sample),1.0
baselines-margin,pct_rev_last4,da_musd,2026Q1,2026-02-12,0,20.915369093120162,20.915369093120162,W1,PIT,3,24,5.27557434755131,8.729966627778907,14.502104667514256,27.32863351872607,33.10077155846142,36.55516383868901,9.508320065266373,,,,,,,,2026-02-12,pct_rev_last4|da_musd|h0|PIT,ratio4=0.79% x rev[guide_cushion]=2661; sigma relative n=12 (PIT),1.0
baselines-margin,pct_rev_last4,da_musd,2026Q1,2026-02-12,0,20.915369093120162,20.915369093120162,W2,PIT,3,24,5.27557434755131,8.729966627778907,14.502104667514256,27.32863351872607,33.10077155846142,36.55516383868901,9.508320065266373,,,,,,,,2026-02-12,pct_rev_last4|da_musd|h0|PIT,ratio4=0.79% x rev[guide_cushion]=2661; sigma relative n=12 (PIT),1.0
baselines-margin,pct_rev_last4,da_musd,2026Q1,2026-02-12,0,21.02966401467939,21.02966401467939,W1,full_sample,3,24,6.279045554198786,9.537043716412745,14.981015796000658,27.078312233358123,32.522284312946034,35.78028247515999,8.967739267973046,,,,,,,,2026-02-12,pct_rev_last4|da_musd|h0|full_sample,ratio4=0.79% x rev[guide_cushion]=2676; sigma relative n=19 (full_sample),1.0
baselines-margin,pct_rev_last4,da_musd,2026Q1,2026-02-12,0,21.02966401467939,21.02966401467939,W2,full_sample,3,24,6.279045554198786,9.537043716412745,14.981015796000658,27.078312233358123,32.522284312946034,35.78028247515999,8.967739267973046,,,,,,,,2026-02-12,pct_rev_last4|da_musd|h0|full_sample,ratio4=0.79% x rev[guide_cushion]=2676; sigma relative n=19 (full_sample),1.0
baselines-margin,pct_rev_last4,da_musd,2026Q2,2026-05-07,0,26.070937165233065,26.070937165233065,W1,PIT,3,25,7.5906549150502345,11.67243126697746,18.492900582378727,33.6489737480874,40.46944306348867,44.55121941541589,11.235213849656454,,,,,,,,2026-05-07,pct_rev_last4|da_musd|h0|PIT,ratio4=0.72% x rev[guide_cushion]=3640; sigma relative n=12 (PIT),1.0
baselines-margin,pct_rev_last4,da_musd,2026Q2,2026-05-07,0,26.070937165233065,26.070937165233065,W2,PIT,3,25,7.5906549150502345,11.67243126697746,18.492900582378727,33.6489737480874,40.46944306348867,44.55121941541589,11.235213849656454,,,,,,,,2026-05-07,pct_rev_last4|da_musd|h0|PIT,ratio4=0.72% x rev[guide_cushion]=3640; sigma relative n=12 (PIT),1.0
baselines-margin,pct_rev_last4,da_musd,2026Q2,2026-05-07,0,26.213405400195082,26.213405400195082,W1,full_sample,3,25,7.826809145577057,11.887892887076246,18.673785757735914,33.75302504265425,40.53891791331392,44.600001654813106,11.178256808598375,,,,,,,,2026-05-07,pct_rev_last4|da_musd|h0|full_sample,ratio4=0.72% x rev[guide_cushion]=3660; sigma relative n=19 (full_sample),1.0
