method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
below-ebitda,fcf,fcf_musd,2023Q1,2023-02-14,0,1405.9973412183558,1405.9973412183558,W1,PIT,3,12,-1392.3472706339007,-774.271382691848,258.506326039736,2553.4883563969756,3586.2660651285596,4204.341953070612,1701.2727248190672,,,,,,,,2023-02-14,swing_x_gbv|rw,NI from q_guide_implied; wc swing x GBV; other_cf 111; capex 6; rev leg guide_cushion; sigma additive n=5 (PIT),1.0
below-ebitda,fcf,fcf_musd,2024Q3,2024-02-13,2,1197.6528829081194,1197.6528829081194,W2,PIT,5,16,-1474.2241232943338,-884.0813845887387,102.02125651944766,2293.284509296791,3279.3871504049775,3869.5298891105726,1624.3858799487457,,,,,,,,2024-02-13,balance_ratio|rw,NI from guide_implied; wc balance ratio; other_cf 50; capex 13; rev leg naive; sigma additive n=7 (PIT),1.0
below-ebitda,fcf,fcf_musd,2024Q3,2024-02-13,2,1272.8414847889167,1272.8414847889167,W1,PIT,3,16,-1303.4886456435406,-734.449533643357,216.38987254506696,2329.293097032766,3280.1325032211903,3849.171615221374,1566.2975040565516,,,,,,,,2024-02-13,swing_x_gbv_seasonal_other|rw,NI from guide_implied; wc swing x GBV; other_cf 200 (seasonal); capex 13; rev leg naive; sigma additive n=7 (PIT),1.0
below-ebitda,fcf,fcf_musd,2024Q3,2024-02-13,2,1272.8414847889167,1272.8414847889167,W2,PIT,3,16,-1303.4886456435406,-734.449533643357,216.38987254506696,2329.293097032766,3280.1325032211903,3849.171615221374,1566.2975040565516,,,,,,,,2024-02-13,swing_x_gbv_seasonal_other|rw,NI from guide_implied; wc swing x GBV; other_cf 200 (seasonal); capex 13; rev leg naive; sigma additive n=7 (PIT),1.0
below-ebitda,fcf,fcf_musd,2024Q3,2024-02-13,2,1004.5292825213235,1004.5292825213235,W1,PIT,3,16,-1517.9001149311277,-960.7661640237711,-29.819760030382895,2038.8783250730298,2969.824729066418,3526.9586799737745,1533.528185196305,,,,,,,,2024-02-13,swing_x_gbv_seasonal_other_ebitda_known|rw,NI from EBITDA actual; wc swing x GBV; other_cf 200 (seasonal); capex 13; rev leg naive; sigma additive n=7 (PIT),1.0
below-ebitda,fcf,fcf_musd,2024Q3,2024-02-13,2,1004.5292825213235,1004.5292825213235,W2,PIT,3,16,-1517.9001149311277,-960.7661640237711,-29.819760030382895,2038.8783250730298,2969.824729066418,3526.9586799737745,1533.528185196305,,,,,,,,2024-02-13,swing_x_gbv_seasonal_other_ebitda_known|rw,NI from EBITDA actual; wc swing x GBV; other_cf 200 (seasonal); capex 13; rev leg naive; sigma additive n=7 (PIT),1.0
below-ebitda,fcf,cfo_musd,2024Q3,2024-02-13,2,1285.424996408655,1285.424996408655,W1,PIT,3,16,-1290.2203034931515,-721.3324513615808,229.25420621849844,2341.5957865988116,3292.182444178891,3861.0702963104613,1565.8811566567408,,,,,,,,2024-02-13,swing_x_gbv_seasonal_other|rw,NI from guide_implied; wc swing x GBV; other_cf 200 (seasonal); capex 13; rev leg naive; sigma additive n=7 (PIT),1.0
below-ebitda,fcf,cfo_musd,2024Q3,2024-02-13,2,1285.424996408655,1285.424996408655,W2,PIT,3,16,-1290.2203034931515,-721.3324513615808,229.25420621849844,2341.5957865988116,3292.182444178891,3861.0702963104613,1565.8811566567408,,,,,,,,2024-02-13,swing_x_gbv_seasonal_other|rw,NI from guide_implied; wc swing x GBV; other_cf 200 (seasonal); capex 13; rev leg naive; sigma additive n=7 (PIT),1.0
below-ebitda,fcf,fcf_margin_pct,2024Q3,2024-02-13,2,32.13125919024875,32.13125919024875,W1,PIT,3,16,-80.80521583059772,-55.86071407627248,-14.179545355938451,78.44206373643595,120.12323245676998,145.0677342110952,68.66050156095646,,,,,,,,2024-02-13,swing_x_gbv_seasonal_other|rw,NI from guide_implied; wc swing x GBV; other_cf 200 (seasonal); capex 13; rev leg naive; sigma additive n=7 (PIT),1.0
below-ebitda,fcf,fcf_margin_pct,2024Q3,2024-02-13,2,32.13125919024875,32.13125919024875,W2,PIT,3,16,-80.80521583059772,-55.86071407627248,-14.179545355938451,78.44206373643595,120.12323245676998,145.0677342110952,68.66050156095646,,,,,,,,2024-02-13,swing_x_gbv_seasonal_other|rw,NI from guide_implied; wc swing x GBV; other_cf 200 (seasonal); capex 13; rev leg naive; sigma additive n=7 (PIT),1.0
below-ebitda,fcf,cfo_musd,2024Q3,2024-02-13,2,1135.5269788116493,1135.5269788116493,W1,PIT,3,16,-1545.051565275318,-952.986900752705,36.327194127381745,2234.726763495917,3224.0408583760036,3816.1055228986165,1629.6760393537752,,,,,,,,2024-02-13,swing_x_gbv|rw,NI from guide_implied; wc swing x GBV; other_cf 50; capex 13; rev leg naive; sigma additive n=7 (PIT),1.0
below-ebitda,fcf,cfo_musd,2024Q3,2024-02-13,2,1135.5269788116493,1135.5269788116493,W2,PIT,3,16,-1545.051565275318,-952.986900752705,36.327194127381745,2234.726763495917,3224.0408583760036,3816.1055228986165,1629.6760393537752,,,,,,,,2024-02-13,swing_x_gbv|rw,NI from guide_implied; wc swing x GBV; other_cf 50; capex 13; rev leg naive; sigma additive n=7 (PIT),1.0
below-ebitda,fcf,cfo_musd,2024Q3,2024-02-13,2,1210.2363945278578,1210.2363945278578,W1,PIT,5,16,-1461.3925818417363,-871.3046259740133,114.70647541408562,2305.76631364163,3291.777415029729,3881.8653708974516,1624.2350885173412,,,,,,,,2024-02-13,balance_ratio|rw,NI from guide_implied; wc balance ratio; other_cf 50; capex 13; rev leg naive; sigma additive n=7 (PIT),1.0
below-ebitda,fcf,cfo_musd,2024Q3,2024-02-13,2,1210.2363945278578,1210.2363945278578,W2,PIT,5,16,-1461.3925818417363,-871.3046259740133,114.70647541408562,2305.76631364163,3291.777415029729,3881.8653708974516,1624.2350885173412,,,,,,,,2024-02-13,balance_ratio|rw,NI from guide_implied; wc balance ratio; other_cf 50; capex 13; rev leg naive; sigma additive n=7 (PIT),1.0
below-ebitda,fcf,fcf_margin_pct,2024Q3,2024-02-13,2,28.347274999701565,28.347274999701565,W1,PIT,3,16,-89.43022748117625,-63.41647845357461,-19.94864442157674,76.64319442097987,120.11102845297775,146.12477748057938,71.603637278755,,,,,,,,2024-02-13,swing_x_gbv|rw,NI from guide_implied; wc swing x GBV; other_cf 50; capex 13; rev leg naive; sigma additive n=7 (PIT),1.0
below-ebitda,fcf,fcf_margin_pct,2024Q3,2024-02-13,2,28.347274999701565,28.347274999701565,W2,PIT,3,16,-89.43022748117625,-63.41647845357461,-19.94864442157674,76.64319442097987,120.11102845297775,146.12477748057938,71.603637278755,,,,,,,,2024-02-13,swing_x_gbv|rw,NI from guide_implied; wc swing x GBV; other_cf 50; capex 13; rev leg naive; sigma additive n=7 (PIT),1.0
below-ebitda,fcf,fcf_margin_pct,2024Q3,2024-02-13,2,30.233218873323526,30.233218873323526,W1,PIT,5,16,-87.22539456266078,-61.282079186705474,-17.93193669839017,78.39837444503722,121.74851693335252,147.69183230930784,71.40976650529018,,,,,,,,2024-02-13,balance_ratio|rw,NI from guide_implied; wc balance ratio; other_cf 50; capex 13; rev leg naive; sigma additive n=7 (PIT),1.0
below-ebitda,fcf,fcf_margin_pct,2024Q3,2024-02-13,2,30.233218873323526,30.233218873323526,W2,PIT,5,16,-87.22539456266078,-61.282079186705474,-17.93193669839017,78.39837444503722,121.74851693335252,147.69183230930784,71.40976650529018,,,,,,,,2024-02-13,balance_ratio|rw,NI from guide_implied; wc balance ratio; other_cf 50; capex 13; rev leg naive; sigma additive n=7 (PIT),1.0
below-ebitda,fcf,capex_musd,2024Q3,2024-02-13,2,12.58351161973841,12.58351161973841,W1,PIT,2,16,4.270488393125798,6.106602212170603,9.17466789795137,15.99235534152545,19.060421027306216,20.89653484635102,5.053959264460356,,,,,,,,2024-02-13,mean4|rw,NI from guide_implied; wc swing x GBV; other_cf 50; capex 13; rev leg naive; sigma relative n=7 (PIT),1.0
below-ebitda,fcf,capex_musd,2024Q3,2024-02-13,2,12.58351161973841,12.58351161973841,W2,PIT,2,16,4.270488393125798,6.106602212170603,9.17466789795137,15.99235534152545,19.060421027306216,20.89653484635102,5.053959264460356,,,,,,,,2024-02-13,mean4|rw,NI from guide_implied; wc swing x GBV; other_cf 50; capex 13; rev leg naive; sigma relative n=7 (PIT),1.0
below-ebitda,fcf,fcf_musd,2024Q3,2024-02-13,2,1111.6417161726713,1111.6417161726713,W1,full_sample,3,16,543.0337818945,668.6233366553245,878.4779760886372,1344.8054562567054,1554.6600956900181,1680.2496504508426,345.6890783236525,,,,,,,,2024-02-13,swing_x_gbv|rw,NI from guide_implied; wc swing x GBV; other_cf 21; capex 13; rev leg naive; sigma additive n=17 (full_sample),1.0
below-ebitda,fcf,fcf_musd,2024Q3,2024-02-13,2,1111.6417161726713,1111.6417161726713,W2,full_sample,3,16,543.0337818945,668.6233366553245,878.4779760886372,1344.8054562567054,1554.6600956900181,1680.2496504508426,345.6890783236525,,,,,,,,2024-02-13,swing_x_gbv|rw,NI from guide_implied; wc swing x GBV; other_cf 21; capex 13; rev leg naive; sigma additive n=17 (full_sample),1.0
below-ebitda,fcf,fcf_musd,2024Q3,2024-02-13,2,843.3295139050778,843.3295139050778,W1,full_sample,3,16,261.12859954966416,389.72046260212505,604.5918275522125,1082.0672002579429,1296.9385652080305,1425.5304282604914,353.9530234276525,,,,,,,,2024-02-13,swing_x_gbv_ebitda_known|rw,NI from EBITDA actual; wc swing x GBV; other_cf 21; capex 13; rev leg naive; sigma additive n=17 (full_sample),1.0
below-ebitda,fcf,fcf_musd,2024Q3,2024-02-13,2,843.3295139050778,843.3295139050778,W2,full_sample,3,16,261.12859954966416,389.72046260212505,604.5918275522125,1082.0672002579429,1296.9385652080305,1425.5304282604914,353.9530234276525,,,,,,,,2024-02-13,swing_x_gbv_ebitda_known|rw,NI from EBITDA actual; wc swing x GBV; other_cf 21; capex 13; rev leg naive; sigma additive n=17 (full_sample),1.0
below-ebitda,fcf,fcf_musd,2024Q3,2024-02-13,2,1186.7995342050688,1186.7995342050688,W1,full_sample,5,16,633.2741001223567,755.5323533482626,959.8205339802415,1413.778534429896,1618.066715061875,1740.3249682877808,336.5195692875124,,,,,,,,2024-02-13,balance_ratio|rw,NI from guide_implied; wc balance ratio; other_cf 21; capex 13; rev leg naive; sigma additive n=17 (full_sample),1.0
below-ebitda,fcf,fcf_musd,2024Q3,2024-02-13,2,1186.7995342050688,1186.7995342050688,W2,full_sample,5,16,633.2741001223567,755.5323533482626,959.8205339802415,1413.778534429896,1618.066715061875,1740.3249682877808,336.5195692875124,,,,,,,,2024-02-13,balance_ratio|rw,NI from guide_implied; wc balance ratio; other_cf 21; capex 13; rev leg naive; sigma additive n=17 (full_sample),1.0
below-ebitda,fcf,fcf_musd,2024Q3,2024-02-13,2,1496.8834295348377,1496.8834295348377,W1,full_sample,3,16,1069.683348381643,1164.039872009698,1321.7054858567737,1672.0613732129016,1829.7269870599773,1924.0835106880322,259.7192079303469,,,,,,,,2024-02-13,swing_x_gbv_seasonal_other|rw,NI from guide_implied; wc swing x GBV; other_cf 406 (seasonal); capex 13; rev leg naive; sigma additive n=17 (full_sample),1.0
below-ebitda,fcf,fcf_musd,2024Q3,2024-02-13,2,1496.8834295348377,1496.8834295348377,W2,full_sample,3,16,1069.683348381643,1164.039872009698,1321.7054858567737,1672.0613732129016,1829.7269870599773,1924.0835106880322,259.7192079303469,,,,,,,,2024-02-13,swing_x_gbv_seasonal_other|rw,NI from guide_implied; wc swing x GBV; other_cf 406 (seasonal); capex 13; rev leg naive; sigma additive n=17 (full_sample),1.0
below-ebitda,fcf,fcf_musd,2024Q3,2024-02-13,2,1228.571227267244,1228.571227267244,W1,full_sample,3,16,875.5400690146173,953.5147565080831,1083.8070404486484,1373.3354140858396,1503.627698026405,1581.6023855198707,214.62770453740936,,,,,,,,2024-02-13,swing_x_gbv_seasonal_other_ebitda_known|rw,NI from EBITDA actual; wc swing x GBV; other_cf 406 (seasonal); capex 13; rev leg naive; sigma additive n=17 (full_sample),1.0
below-ebitda,fcf,fcf_musd,2024Q3,2024-02-13,2,1228.571227267244,1228.571227267244,W2,full_sample,3,16,875.5400690146173,953.5147565080831,1083.8070404486484,1373.3354140858396,1503.627698026405,1581.6023855198707,214.62770453740936,,,,,,,,2024-02-13,swing_x_gbv_seasonal_other_ebitda_known|rw,NI from EBITDA actual; wc swing x GBV; other_cf 406 (seasonal); capex 13; rev leg naive; sigma additive n=17 (full_sample),1.0
below-ebitda,fcf,cfo_musd,2024Q3,2024-02-13,2,1509.466941154576,1509.466941154576,W1,full_sample,3,16,1082.0462681224722,1176.4515143134497,1334.19854142689,1684.735340882262,1842.4823679957024,1936.88761418668,259.85331827019394,,,,,,,,2024-02-13,swing_x_gbv_seasonal_other|rw,NI from guide_implied; wc swing x GBV; other_cf 406 (seasonal); capex 13; rev leg naive; sigma additive n=17 (full_sample),1.0
below-ebitda,fcf,cfo_musd,2024Q3,2024-02-13,2,1509.466941154576,1509.466941154576,W2,full_sample,3,16,1082.0462681224722,1176.4515143134497,1334.19854142689,1684.735340882262,1842.4823679957024,1936.88761418668,259.85331827019394,,,,,,,,2024-02-13,swing_x_gbv_seasonal_other|rw,NI from guide_implied; wc swing x GBV; other_cf 406 (seasonal); capex 13; rev leg naive; sigma additive n=17 (full_sample),1.0
below-ebitda,fcf,fcf_margin_pct,2024Q3,2024-02-13,2,37.78691221707667,37.78691221707667,W1,full_sample,3,16,21.52170272526552,25.114231592737777,31.117189813052505,44.45663462110083,50.45959284141556,54.05212170888782,9.888545233022743,,,,,,,,2024-02-13,swing_x_gbv_seasonal_other|rw,NI from guide_implied; wc swing x GBV; other_cf 406 (seasonal); capex 13; rev leg naive; sigma additive n=17 (full_sample),1.0
below-ebitda,fcf,fcf_margin_pct,2024Q3,2024-02-13,2,37.78691221707667,37.78691221707667,W2,full_sample,3,16,21.52170272526552,25.114231592737777,31.117189813052505,44.45663462110083,50.45959284141556,54.05212170888782,9.888545233022743,,,,,,,,2024-02-13,swing_x_gbv_seasonal_other|rw,NI from guide_implied; wc swing x GBV; other_cf 406 (seasonal); capex 13; rev leg naive; sigma additive n=17 (full_sample),1.0
below-ebitda,fcf,cfo_musd,2024Q3,2024-02-13,2,1124.2252277924097,1124.2252277924097,W1,full_sample,3,16,556.4428588080651,681.8500693358474,891.4000195507716,1357.0504360340476,1566.600386248972,1692.0075967767543,345.18717026308127,,,,,,,,2024-02-13,swing_x_gbv|rw,NI from guide_implied; wc swing x GBV; other_cf 21; capex 13; rev leg naive; sigma additive n=17 (full_sample),1.0
below-ebitda,fcf,cfo_musd,2024Q3,2024-02-13,2,1124.2252277924097,1124.2252277924097,W2,full_sample,3,16,556.4428588080651,681.8500693358474,891.4000195507716,1357.0504360340476,1566.600386248972,1692.0075967767543,345.18717026308127,,,,,,,,2024-02-13,swing_x_gbv|rw,NI from guide_implied; wc swing x GBV; other_cf 21; capex 13; rev leg naive; sigma additive n=17 (full_sample),1.0
below-ebitda,fcf,cfo_musd,2024Q3,2024-02-13,2,1199.3830458248071,1199.3830458248071,W1,full_sample,5,16,646.5522066002422,768.6570432912829,972.6888716201696,1426.0772200294448,1630.1090483583314,1752.213885049372,336.09728559809105,,,,,,,,2024-02-13,balance_ratio|rw,NI from guide_implied; wc balance ratio; other_cf 21; capex 13; rev leg naive; sigma additive n=17 (full_sample),1.0
below-ebitda,fcf,cfo_musd,2024Q3,2024-02-13,2,1199.3830458248071,1199.3830458248071,W2,full_sample,5,16,646.5522066002422,768.6570432912829,972.6888716201696,1426.0772200294448,1630.1090483583314,1752.213885049372,336.09728559809105,,,,,,,,2024-02-13,balance_ratio|rw,NI from guide_implied; wc balance ratio; other_cf 21; capex 13; rev leg naive; sigma additive n=17 (full_sample),1.0
below-ebitda,fcf,fcf_margin_pct,2024Q3,2024-02-13,2,28.061976715789122,28.061976715789122,W1,full_sample,3,16,5.457220954263736,10.449977897008601,18.79265583701131,37.331297594566934,45.67397553456964,50.66673247731451,13.742715698916284,,,,,,,,2024-02-13,swing_x_gbv|rw,NI from guide_implied; wc swing x GBV; other_cf 21; capex 13; rev leg naive; sigma additive n=17 (full_sample),1.0
below-ebitda,fcf,fcf_margin_pct,2024Q3,2024-02-13,2,28.061976715789122,28.061976715789122,W2,full_sample,3,16,5.457220954263736,10.449977897008601,18.79265583701131,37.331297594566934,45.67397553456964,50.66673247731451,13.742715698916284,,,,,,,,2024-02-13,swing_x_gbv|rw,NI from guide_implied; wc swing x GBV; other_cf 21; capex 13; rev leg naive; sigma additive n=17 (full_sample),1.0
below-ebitda,fcf,fcf_margin_pct,2024Q3,2024-02-13,2,29.95923993374041,29.95923993374041,W1,full_sample,5,16,7.9708523322007,12.827470825031707,20.942667384324928,38.97581248315589,47.091009042449116,51.94762753528012,13.367990465080107,,,,,,,,2024-02-13,balance_ratio|rw,NI from guide_implied; wc balance ratio; other_cf 21; capex 13; rev leg naive; sigma additive n=17 (full_sample),1.0
below-ebitda,fcf,fcf_margin_pct,2024Q3,2024-02-13,2,29.95923993374041,29.95923993374041,W2,full_sample,5,16,7.9708523322007,12.827470825031707,20.942667384324928,38.97581248315589,47.091009042449116,51.94762753528012,13.367990465080107,,,,,,,,2024-02-13,balance_ratio|rw,NI from guide_implied; wc balance ratio; other_cf 21; capex 13; rev leg naive; sigma additive n=17 (full_sample),1.0
below-ebitda,fcf,capex_musd,2024Q3,2024-02-13,2,12.58351161973841,12.58351161973841,W1,full_sample,2,16,-2.413332088358952,0.899050329428786,6.433896115560361,18.733127123916457,24.26797291004803,27.58035532783577,9.11743358945082,,,,,,,,2024-02-13,mean4|rw,NI from guide_implied; wc swing x GBV; other_cf 21; capex 13; rev leg naive; sigma relative n=17 (full_sample),1.0
below-ebitda,fcf,capex_musd,2024Q3,2024-02-13,2,12.58351161973841,12.58351161973841,W2,full_sample,2,16,-2.413332088358952,0.899050329428786,6.433896115560361,18.733127123916457,24.26797291004803,27.58035532783577,9.11743358945082,,,,,,,,2024-02-13,mean4|rw,NI from guide_implied; wc swing x GBV; other_cf 21; capex 13; rev leg naive; sigma relative n=17 (full_sample),1.0
below-ebitda,fcf,fcf_musd,2024Q3,2024-02-13,2,1124.0784014721942,1124.0784014721942,W1,PIT,3,16,-1544.080617558952,-954.7590780053595,29.97137532594934,2218.185427618439,3202.9158809497476,3792.23742050334,1622.1255042469893,,,,,,,,2024-02-13,swing_x_gbv|eq,NI from guide_implied; wc swing x GBV; other_cf 57; capex 12; rev leg naive; sigma additive n=7 (PIT),1.0
below-ebitda,fcf,fcf_musd,2024Q3,2024-02-13,2,1124.0784014721942,1124.0784014721942,W2,PIT,3,16,-1544.080617558952,-954.7590780053595,29.97137532594934,2218.185427618439,3202.9158809497476,3792.23742050334,1622.1255042469893,,,,,,,,2024-02-13,swing_x_gbv|eq,NI from guide_implied; wc swing x GBV; other_cf 57; capex 12; rev leg naive; sigma additive n=7 (PIT),1.0
below-ebitda,fcf,fcf_musd,2024Q3,2024-02-13,2,855.7661992046009,855.7661992046009,W1,PIT,3,16,-1758.3140342314714,-1180.936982602609,-216.1652448781316,1927.6976432873334,2892.469381011811,3469.8464326406734,1589.2479370829726,,,,,,,,2024-02-13,swing_x_gbv_ebitda_known|eq,NI from EBITDA actual; wc swing x GBV; other_cf 57; capex 12; rev leg naive; sigma additive n=7 (PIT),1.0
below-ebitda,fcf,fcf_musd,2024Q3,2024-02-13,2,855.7661992046009,855.7661992046009,W2,PIT,3,16,-1758.3140342314714,-1180.936982602609,-216.1652448781316,1927.6976432873334,2892.469381011811,3469.8464326406734,1589.2479370829726,,,,,,,,2024-02-13,swing_x_gbv_ebitda_known|eq,NI from EBITDA actual; wc swing x GBV; other_cf 57; capex 12; rev leg naive; sigma additive n=7 (PIT),1.0
below-ebitda,fcf,fcf_musd,2024Q3,2024-02-13,2,1207.8593162212924,1207.8593162212924,W1,PIT,5,16,-1450.0085238988327,-862.9600173078206,117.97229760591972,2297.746334836665,3278.6786497504054,3865.7271563414174,1615.8689117196077,,,,,,,,2024-02-13,balance_ratio|eq,NI from guide_implied; wc balance ratio; other_cf 57; capex 12; rev leg naive; sigma additive n=7 (PIT),1.0
below-ebitda,fcf,fcf_musd,2024Q3,2024-02-13,2,1207.8593162212924,1207.8593162212924,W2,PIT,5,16,-1450.0085238988327,-862.9600173078206,117.97229760591972,2297.746334836665,3278.6786497504054,3865.7271563414174,1615.8689117196077,,,,,,,,2024-02-13,balance_ratio|eq,NI from guide_implied; wc balance ratio; other_cf 57; capex 12; rev leg naive; sigma additive n=7 (PIT),1.0
below-ebitda,fcf,fcf_musd,2024Q3,2024-02-13,2,1268.2039848055274,1268.2039848055274,W1,PIT,3,16,-1307.5974868228272,-738.675140734312,211.96915473540753,2324.438814875647,3275.0831103453665,3844.005456433882,1565.9761023248473,,,,,,,,2024-02-13,swing_x_gbv_seasonal_other|eq,NI from guide_implied; wc swing x GBV; other_cf 201 (seasonal); capex 12; rev leg naive; sigma additive n=7 (PIT),1.0
below-ebitda,fcf,fcf_musd,2024Q3,2024-02-13,2,1268.2039848055274,1268.2039848055274,W2,PIT,3,16,-1307.5974868228272,-738.675140734312,211.96915473540753,2324.438814875647,3275.0831103453665,3844.005456433882,1565.9761023248473,,,,,,,,2024-02-13,swing_x_gbv_seasonal_other|eq,NI from guide_implied; wc swing x GBV; other_cf 201 (seasonal); capex 12; rev leg naive; sigma additive n=7 (PIT),1.0
below-ebitda,fcf,fcf_musd,2024Q3,2024-02-13,2,999.8917825379341,999.8917825379341,W1,PIT,3,16,-1529.1056915539416,-970.5210366182856,-37.150569800859216,2036.9341348767275,2970.304601694154,3528.8892566298096,1537.5212922617632,,,,,,,,2024-02-13,swing_x_gbv_seasonal_other_ebitda_known|eq,NI from EBITDA actual; wc swing x GBV; other_cf 201 (seasonal); capex 12; rev leg naive; sigma additive n=7 (PIT),1.0
