method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2023Q1,2023-02-14,0,25.127168270556336,25.127168270556336,W1,PIT,3,12,9.998070526594223,13.339664153860882,18.923320590243463,31.331015950869208,36.91467238725179,40.256266014518445,9.1978383341027,,,,,,,,2023-02-14,k4_rw,margin[2022Q1]=15.18 + delta +9.95; rev=1845; sigma additive n=5 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2024Q3,2024-05-08,1,2308.026239191211,2308.026239191211,W2,PIT,3,17,963.8370967898423,1260.730801100931,1756.8271634686314,2859.225314913791,3355.3216772814912,3652.21538159258,817.208972504534,,,,,,,,2024-05-08,k4_ew,margin[2023Q3]=53.99 + delta +3.68; rev=4002; sigma relative n=9 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2024Q4,2024-05-08,2,36.9503762120066,36.9503762120066,W1,PIT,3,17,2.397545494121509,10.029297293529915,22.781619930228715,51.11913249378449,63.87145513048329,71.50320692989169,21.00662949682908,,,,,,,,2024-05-08,k4_ew,margin[2023Q4]=33.27 + delta +3.68; rev=2613; sigma additive n=8 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2024Q4,2024-05-08,2,36.9503762120066,36.9503762120066,W2,PIT,3,17,2.397545494121509,10.029297293529915,22.781619930228715,51.11913249378449,63.87145513048329,71.50320692989169,21.00662949682908,,,,,,,,2024-05-08,k4_ew,margin[2023Q4]=33.27 + delta +3.68; rev=2613; sigma additive n=8 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2024Q4,2024-05-08,2,965.619425559351,965.619425559351,W1,PIT,3,17,391.15275677153824,518.0363417668543,730.053248984237,1201.185602134465,1413.2025093518475,1540.086094347164,349.2509359951462,,,,,,,,2024-05-08,k4_ew,margin[2023Q4]=33.27 + delta +3.68; rev=2613; sigma relative n=8 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2024Q4,2024-05-08,2,965.619425559351,965.619425559351,W2,PIT,3,17,391.15275677153824,518.0363417668543,730.053248984237,1201.185602134465,1413.2025093518475,1540.086094347164,349.2509359951462,,,,,,,,2024-05-08,k4_ew,margin[2023Q4]=33.27 + delta +3.68; rev=2613; sigma relative n=8 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2024Q2,2024-05-08,0,32.3097664490714,32.3097664490714,W1,full_sample,3,17,12.005836276029559,16.490405337775567,23.983923610523362,40.63560928761943,48.12912756036722,52.61369662211324,12.343913063360295,,,,,,,,2024-05-08,k4_ew,margin[2023Q2]=32.97 + delta -0.66; rev=2778; sigma additive n=19 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2024Q2,2024-05-08,0,32.3097664490714,32.3097664490714,W2,full_sample,3,17,12.005836276029559,16.490405337775567,23.983923610523362,40.63560928761943,48.12912756036722,52.61369662211324,12.343913063360295,,,,,,,,2024-05-08,k4_ew,margin[2023Q2]=32.97 + delta -0.66; rev=2778; sigma additive n=19 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2024Q2,2024-05-08,0,897.6295035441751,897.6295035441751,W1,full_sample,3,17,510.7079268927421,596.1680578715637,738.968189671048,1056.2908174173024,1199.0909492167864,1284.551080195608,235.23161593931195,,,,,,,,2024-05-08,k4_ew,margin[2023Q2]=32.97 + delta -0.66; rev=2778; sigma relative n=19 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2024Q2,2024-05-08,0,897.6295035441751,897.6295035441751,W2,full_sample,3,17,510.7079268927421,596.1680578715637,738.968189671048,1056.2908174173024,1199.0909492167864,1284.551080195608,235.23161593931195,,,,,,,,2024-05-08,k4_ew,margin[2023Q2]=32.97 + delta -0.66; rev=2778; sigma relative n=19 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2024Q3,2024-05-08,1,53.32756561542875,53.32756561542875,W1,full_sample,3,17,28.18135138693697,33.73544526866533,43.01609262145336,63.639038609404146,72.91968596219218,78.47377984392054,15.287812736928517,,,,,,,,2024-05-08,k4_ew,margin[2023Q3]=53.99 + delta -0.66; rev=4002; sigma additive n=18 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2024Q3,2024-05-08,1,53.32756561542875,53.32756561542875,W2,full_sample,3,17,28.18135138693697,33.73544526866533,43.01609262145336,63.639038609404146,72.91968596219218,78.47377984392054,15.287812736928517,,,,,,,,2024-05-08,k4_ew,margin[2023Q3]=53.99 + delta -0.66; rev=4002; sigma additive n=18 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2024Q3,2024-05-08,1,2134.3856541661153,2134.3856541661153,W1,full_sample,3,17,1079.3080527260563,1312.345121354352,1701.739845340123,2567.0314629921077,2956.4261869778784,3189.463255606174,641.4416359925664,,,,,,,,2024-05-08,k4_ew,margin[2023Q3]=53.99 + delta -0.66; rev=4002; sigma relative n=18 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2024Q3,2024-05-08,1,2134.3856541661153,2134.3856541661153,W2,full_sample,3,17,1079.3080527260563,1312.345121354352,1701.739845340123,2567.0314629921077,2956.4261869778784,3189.463255606174,641.4416359925664,,,,,,,,2024-05-08,k4_ew,margin[2023Q3]=53.99 + delta -0.66; rev=4002; sigma relative n=18 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2024Q4,2024-05-08,2,32.61197107263878,32.61197107263878,W1,full_sample,3,17,4.020043540790123,10.335198908850707,20.887546635965162,44.336395509312396,54.888743236426855,61.203898604487435,17.3826576805136,,,,,,,,2024-05-08,k4_ew,margin[2023Q4]=33.27 + delta -0.66; rev=2613; sigma additive n=17 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2024Q4,2024-05-08,2,32.61197107263878,32.61197107263878,W2,full_sample,3,17,4.020043540790123,10.335198908850707,20.887546635965162,44.336395509312396,54.888743236426855,61.203898604487435,17.3826576805136,,,,,,,,2024-05-08,k4_ew,margin[2023Q4]=33.27 + delta -0.66; rev=2613; sigma additive n=17 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2024Q4,2024-05-08,2,852.244442460834,852.244442460834,W1,full_sample,3,17,422.307938015882,517.2688608479074,675.9443992644628,1028.544485657205,1187.2200240737607,1282.180946905786,261.3828351655733,,,,,,,,2024-05-08,k4_ew,margin[2023Q4]=33.27 + delta -0.66; rev=2613; sigma relative n=17 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2024Q4,2024-05-08,2,852.244442460834,852.244442460834,W2,full_sample,3,17,422.307938015882,517.2688608479074,675.9443992644628,1028.544485657205,1187.2200240737607,1282.180946905786,261.3828351655733,,,,,,,,2024-05-08,k4_ew,margin[2023Q4]=33.27 + delta -0.66; rev=2613; sigma relative n=17 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2024Q2,2024-05-08,0,38.99740813708193,38.99740813708193,W1,PIT,3,17,12.118749103720102,18.055491482901353,27.97552769741121,50.01928857675266,59.939324791262514,65.87606717044376,16.341064391959314,,,,,,,,2024-05-08,k2_ew,margin[2023Q2]=32.97 + delta +6.03; rev=2779; sigma additive n=10 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2024Q2,2024-05-08,0,38.99740813708193,38.99740813708193,W2,PIT,3,17,12.118749103720102,18.055491482901353,27.97552769741121,50.01928857675266,59.939324791262514,65.87606717044376,16.341064391959314,,,,,,,,2024-05-08,k2_ew,margin[2023Q2]=32.97 + delta +6.03; rev=2779; sigma additive n=10 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2024Q2,2024-05-08,0,1083.6252452966835,1083.6252452966835,W1,PIT,3,17,600.0410042136162,706.8512083379613,885.3263762529989,1281.9241143403683,1460.3992822554058,1567.2094863797506,293.9983431713187,,,,,,,,2024-05-08,k2_ew,margin[2023Q2]=32.97 + delta +6.03; rev=2779; sigma relative n=10 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2024Q2,2024-05-08,0,1083.6252452966835,1083.6252452966835,W2,PIT,3,17,600.0410042136162,706.8512083379613,885.3263762529989,1281.9241143403683,1460.3992822554058,1567.2094863797506,293.9983431713187,,,,,,,,2024-05-08,k2_ew,margin[2023Q2]=32.97 + delta +6.03; rev=2779; sigma relative n=10 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2024Q3,2024-05-08,1,60.0152073034393,60.0152073034393,W1,PIT,3,17,30.06447251278337,36.6797503173274,47.73358947670327,72.29682513017532,83.35066428955119,89.96594209409523,18.20875383675678,,,,,,,,2024-05-08,k2_ew,margin[2023Q3]=53.99 + delta +6.03; rev=4002; sigma additive n=9 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2024Q3,2024-05-08,1,60.0152073034393,60.0152073034393,W2,PIT,3,17,30.06447251278337,36.6797503173274,47.73358947670327,72.29682513017532,83.35066428955119,89.96594209409523,18.20875383675678,,,,,,,,2024-05-08,k2_ew,margin[2023Q3]=53.99 + delta +6.03; rev=4002; sigma additive n=9 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2024Q3,2024-05-08,1,2402.0522223726944,2402.0522223726944,W1,PIT,3,17,987.1980834392449,1299.6997047641992,1821.8762121207685,2982.22823262462,3504.4047399811893,3816.906361306144,860.170239923234,,,,,,,,2024-05-08,k2_ew,margin[2023Q3]=53.99 + delta +6.03; rev=4002; sigma relative n=9 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2024Q3,2024-05-08,1,2402.0522223726944,2402.0522223726944,W2,PIT,3,17,987.1980834392449,1299.6997047641992,1821.8762121207685,2982.22823262462,3504.4047399811893,3816.906361306144,860.170239923234,,,,,,,,2024-05-08,k2_ew,margin[2023Q3]=53.99 + delta +6.03; rev=4002; sigma relative n=9 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2024Q4,2024-05-08,2,39.299612760649325,39.299612760649325,W1,PIT,3,17,6.400859054100145,13.667271605020037,25.809128376078956,52.79009714521969,64.93195391627862,72.1983664671985,20.00102207727921,,,,,,,,2024-05-08,k2_ew,margin[2023Q4]=33.27 + delta +6.03; rev=2613; sigma additive n=8 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2024Q4,2024-05-08,2,39.299612760649325,39.299612760649325,W2,PIT,3,17,6.400859054100145,13.667271605020037,25.809128376078956,52.79009714521969,64.93195391627862,72.1983664671985,20.00102207727921,,,,,,,,2024-05-08,k2_ew,margin[2023Q4]=33.27 + delta +6.03; rev=2613; sigma additive n=8 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2024Q4,2024-05-08,2,1027.0117219080498,1027.0117219080498,W1,PIT,3,17,339.7260828680007,491.52821610788175,745.1829248687412,1308.8405189473585,1562.4952277082177,1714.297360948099,417.839999729244,,,,,,,,2024-05-08,k2_ew,margin[2023Q4]=33.27 + delta +6.03; rev=2613; sigma relative n=8 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2024Q4,2024-05-08,2,1027.0117219080498,1027.0117219080498,W2,PIT,3,17,339.7260828680007,491.52821610788175,745.1829248687412,1308.8405189473585,1562.4952277082177,1714.297360948099,417.839999729244,,,,,,,,2024-05-08,k2_ew,margin[2023Q4]=33.27 + delta +6.03; rev=2613; sigma relative n=8 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2024Q2,2024-05-08,0,34.11488527426884,34.11488527426884,W1,full_sample,3,17,14.043535211934095,18.476733846380306,25.8844143874866,42.345356161051086,49.75303670215738,54.18623533660359,12.202514396089123,,,,,,,,2024-05-08,k2_ew,margin[2023Q2]=32.97 + delta +1.14; rev=2778; sigma additive n=19 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2024Q2,2024-05-08,0,34.11488527426884,34.11488527426884,W2,full_sample,3,17,14.043535211934095,18.476733846380306,25.8844143874866,42.345356161051086,49.75303670215738,54.18623533660359,12.202514396089123,,,,,,,,2024-05-08,k2_ew,margin[2023Q2]=32.97 + delta +1.14; rev=2778; sigma additive n=19 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2024Q2,2024-05-08,0,947.7792908369519,947.7792908369519,W1,full_sample,3,17,614.3844728530528,688.0220431822775,811.067194505682,1084.4913871682218,1207.5365384916263,1281.174108820851,202.68965731729222,,,,,,,,2024-05-08,k2_ew,margin[2023Q2]=32.97 + delta +1.14; rev=2778; sigma relative n=19 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2024Q2,2024-05-08,0,947.7792908369519,947.7792908369519,W2,full_sample,3,17,614.3844728530528,688.0220431822775,811.067194505682,1084.4913871682218,1207.5365384916263,1281.174108820851,202.68965731729222,,,,,,,,2024-05-08,k2_ew,margin[2023Q2]=32.97 + delta +1.14; rev=2778; sigma relative n=19 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2024Q3,2024-05-08,1,55.1326844406262,55.1326844406262,W1,full_sample,3,17,32.89632167547578,37.807710931273974,46.014427034018524,64.25094184723388,72.45765794997843,77.36904720577661,13.518748659941675,,,,,,,,2024-05-08,k2_ew,margin[2023Q3]=53.99 + delta +1.14; rev=4002; sigma additive n=18 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2024Q3,2024-05-08,1,55.1326844406262,55.1326844406262,W2,full_sample,3,17,32.89632167547578,37.807710931273974,46.014427034018524,64.25094184723388,72.45765794997843,77.36904720577661,13.518748659941675,,,,,,,,2024-05-08,k2_ew,margin[2023Q3]=53.99 + delta +1.14; rev=4002; sigma additive n=18 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2024Q3,2024-05-08,1,2206.6338372605996,2206.6338372605996,W1,full_sample,3,17,1179.6960343960413,1406.5178102696857,1785.527052576795,2627.740621944404,3006.7498642515134,3233.571640125158,624.3338531999697,,,,,,,,2024-05-08,k2_ew,margin[2023Q3]=53.99 + delta +1.14; rev=4002; sigma relative n=18 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2024Q3,2024-05-08,1,2206.6338372605996,2206.6338372605996,W2,full_sample,3,17,1179.6960343960413,1406.5178102696857,1785.527052576795,2627.740621944404,3006.7498642515134,3233.571640125158,624.3338531999697,,,,,,,,2024-05-08,k2_ew,margin[2023Q3]=53.99 + delta +1.14; rev=4002; sigma relative n=18 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2024Q4,2024-05-08,2,34.41708989783623,34.41708989783623,W1,full_sample,3,17,10.035557766107626,15.420754806486109,24.419182942792293,44.414996852880165,53.413424989186346,58.798622029564825,14.822919031960724,,,,,,,,2024-05-08,k2_ew,margin[2023Q4]=33.27 + delta +1.14; rev=2613; sigma additive n=17 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2024Q4,2024-05-08,2,34.41708989783623,34.41708989783623,W2,full_sample,3,17,10.035557766107626,15.420754806486109,24.419182942792293,44.414996852880165,53.413424989186346,58.798622029564825,14.822919031960724,,,,,,,,2024-05-08,k2_ew,margin[2023Q4]=33.27 + delta +1.14; rev=2613; sigma additive n=17 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2024Q4,2024-05-08,2,899.417380377692,899.417380377692,W1,full_sample,3,17,441.44708457385207,542.5998861377317,711.6217824274612,1087.2129783279229,1256.2348746176524,1357.387676181532,278.4261701465983,,,,,,,,2024-05-08,k2_ew,margin[2023Q4]=33.27 + delta +1.14; rev=2613; sigma relative n=17 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2024Q4,2024-05-08,2,899.417380377692,899.417380377692,W2,full_sample,3,17,441.44708457385207,542.5998861377317,711.6217824274612,1087.2129783279229,1256.2348746176524,1357.387676181532,278.4261701465983,,,,,,,,2024-05-08,k2_ew,margin[2023Q4]=33.27 + delta +1.14; rev=2613; sigma relative n=17 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2024Q2,2024-05-08,0,35.03329029447889,35.03329029447889,W1,PIT,4,17,27.518931879412726,29.178643027938012,31.9519475857934,38.11463300316438,40.88793756101977,42.54764870954505,4.5684055358731674,,,,,,,,2024-05-08,k4_rw_shrink50,margin[2023Q2]=32.97 + delta +2.06; rev=2779; sigma additive n=10 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2024Q2,2024-05-08,0,35.03329029447889,35.03329029447889,W2,PIT,4,17,27.518931879412726,29.178643027938012,31.9519475857934,38.11463300316438,40.88793756101977,42.54764870954505,4.5684055358731674,,,,,,,,2024-05-08,k4_rw_shrink50,margin[2023Q2]=32.97 + delta +2.06; rev=2779; sigma additive n=10 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2024Q2,2024-05-08,0,973.4738692237936,973.4738692237936,W1,PIT,4,17,684.903059081413,748.6402624828382,855.1423347592029,1091.8054036883843,1198.3074759647488,1262.0446793661743,175.4385955163743,,,,,,,,2024-05-08,k4_rw_shrink50,margin[2023Q2]=32.97 + delta +2.06; rev=2779; sigma relative n=10 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2024Q2,2024-05-08,0,973.4738692237936,973.4738692237936,W2,PIT,4,17,684.903059081413,748.6402624828382,855.1423347592029,1091.8054036883843,1198.3074759647488,1262.0446793661743,175.4385955163743,,,,,,,,2024-05-08,k4_rw_shrink50,margin[2023Q2]=32.97 + delta +2.06; rev=2779; sigma relative n=10 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2024Q3,2024-05-08,1,56.05108946083625,56.05108946083625,W1,PIT,4,17,43.312361319452265,46.12598930290022,50.82743829752737,61.27474062414513,65.97618961877228,68.78981760222024,7.744596803421111,,,,,,,,2024-05-08,k4_rw_shrink50,margin[2023Q3]=53.99 + delta +2.06; rev=4002; sigma additive n=9 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2024Q3,2024-05-08,1,56.05108946083625,56.05108946083625,W2,PIT,4,17,43.312361319452265,46.12598930290022,50.82743829752737,61.27474062414513,65.97618961877228,68.78981760222024,7.744596803421111,,,,,,,,2024-05-08,k4_rw_shrink50,margin[2023Q3]=53.99 + delta +2.06; rev=4002; sigma additive n=9 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2024Q3,2024-05-08,1,2243.392134348201,2243.392134348201,W1,PIT,4,17,1246.501259847424,1466.6865114524999,1834.6064126904162,2652.177856005986,3020.0977572439024,3240.283008848978,606.0666178232455,,,,,,,,2024-05-08,k4_rw_shrink50,margin[2023Q3]=53.99 + delta +2.06; rev=4002; sigma relative n=9 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2024Q3,2024-05-08,1,2243.392134348201,2243.392134348201,W2,PIT,4,17,1246.501259847424,1466.6865114524999,1834.6064126904162,2652.177856005986,3020.0977572439024,3240.283008848978,606.0666178232455,,,,,,,,2024-05-08,k4_rw_shrink50,margin[2023Q3]=53.99 + delta +2.06; rev=4002; sigma relative n=9 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2024Q4,2024-05-08,2,35.33549491804628,35.33549491804628,W1,PIT,4,17,19.47068132820751,22.97477396391912,28.829959118517383,41.84103071757518,47.69621587217344,51.20030850788505,9.645121808949158,,,,,,,,2024-05-08,k4_rw_shrink50,margin[2023Q4]=33.27 + delta +2.06; rev=2613; sigma additive n=8 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2024Q4,2024-05-08,2,35.33549491804628,35.33549491804628,W2,PIT,4,17,19.47068132820751,22.97477396391912,28.829959118517383,41.84103071757518,47.69621587217344,51.20030850788505,9.645121808949158,,,,,,,,2024-05-08,k4_rw_shrink50,margin[2023Q4]=33.27 + delta +2.06; rev=2613; sigma additive n=8 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2024Q4,2024-05-08,2,923.417940560294,923.417940560294,W1,PIT,4,17,430.75934175866837,539.5738171513364,721.3980344769038,1125.4378466436842,1307.2620639692516,1416.0765393619197,299.51516094152765,,,,,,,,2024-05-08,k4_rw_shrink50,margin[2023Q4]=33.27 + delta +2.06; rev=2613; sigma relative n=8 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2024Q4,2024-05-08,2,923.417940560294,923.417940560294,W2,PIT,4,17,430.75934175866837,539.5738171513364,721.3980344769038,1125.4378466436842,1307.2620639692516,1416.0765393619197,299.51516094152765,,,,,,,,2024-05-08,k4_rw_shrink50,margin[2023Q4]=33.27 + delta +2.06; rev=2613; sigma relative n=8 (PIT),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2024Q2,2024-05-08,0,32.79667096902755,32.79667096902755,W1,full_sample,4,17,26.945185805643987,28.237614862744334,30.397207149598533,35.196134788456575,37.35572707531077,38.64815613241112,3.557450381909392,,,,,,,,2024-05-08,k4_rw_shrink50,margin[2023Q2]=32.97 + delta -0.17; rev=2778; sigma additive n=19 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2024Q2,2024-05-08,0,32.79667096902755,32.79667096902755,W2,full_sample,4,17,26.945185805643987,28.237614862744334,30.397207149598533,35.196134788456575,37.35572707531077,38.64815613241112,3.557450381909392,,,,,,,,2024-05-08,k4_rw_shrink50,margin[2023Q2]=32.97 + delta -0.17; rev=2778; sigma additive n=19 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2024Q2,2024-05-08,0,911.1566784685306,911.1566784685306,W1,full_sample,4,17,705.0577250899261,750.5792069952912,826.6436073342624,995.6697496027988,1071.7341499417698,1117.2556318471352,125.29926675638781,,,,,,,,2024-05-08,k4_rw_shrink50,margin[2023Q2]=32.97 + delta -0.17; rev=2778; sigma relative n=19 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_musd,2024Q2,2024-05-08,0,911.1566784685306,911.1566784685306,W2,full_sample,4,17,705.0577250899261,750.5792069952912,826.6436073342624,995.6697496027988,1071.7341499417698,1117.2556318471352,125.29926675638781,,,,,,,,2024-05-08,k4_rw_shrink50,margin[2023Q2]=32.97 + delta -0.17; rev=2778; sigma relative n=19 (full_sample),1.0
margin-ts,yoy_margin_change,adj_ebitda_margin_pct,2024Q3,2024-05-08,1,53.81447013538491,53.81447013538491,W1,full_sample,4,17,44.30513137858817,46.405477765861235,49.91506448766828,57.713875783101535,61.22346250490858,63.323808892181646,5.781267464157946,,,,,,,,2024-05-08,k4_rw_shrink50,margin[2023Q3]=53.99 + delta -0.17; rev=4002; sigma additive n=18 (full_sample),1.0
