method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
below-ebitda,sbc,sbc_musd,2023Q1,2023-02-14,0,205.6618441211035,205.6618441211035,W1,PIT,2,12,-12021.49130666176,-9320.85589933381,-4808.2125451555285,5219.5362333977355,9732.179587576016,12432.814994903965,7433.5812928499545,,,,,,,,2023-02-14,yoy|rw,y/y growth 5.5% on SBC[q-4]; sigma relative n=5 (PIT),1.0
below-ebitda,sbc,sbc_pct_rev,2024Q4,2024-08-06,1,13.37618724578608,13.37618724578608,W1,full_sample,2,18,10.536750003766986,11.163902101897973,12.211845759901749,14.54052873167041,15.588472389674186,16.215624487805172,1.7262552700702187,,,,,,,,2024-08-06,yoy|rw,y/y growth 13.2% on SBC[q-4]; sigma additive n=18 (full_sample),1.0
below-ebitda,sbc,sbc_pct_rev,2024Q4,2024-08-06,1,13.37618724578608,13.37618724578608,W2,full_sample,2,18,10.536750003766986,11.163902101897973,12.211845759901749,14.54052873167041,15.588472389674186,16.215624487805172,1.7262552700702187,,,,,,,,2024-08-06,yoy|rw,y/y growth 13.2% on SBC[q-4]; sigma additive n=18 (full_sample),1.0
below-ebitda,sbc,sbc_musd,2024Q4,2024-08-06,1,333.08962264150944,333.08962264150944,W1,full_sample,1,18,278.2308019207979,290.3475777406153,310.59417886603967,355.5850664169792,375.8316675424036,387.948443362221,33.35179484777951,,,,,,,,2024-08-06,yoy_last|rw,last y/y growth 14.9% on SBC[q-4]; sigma relative n=18 (full_sample),1.0
below-ebitda,sbc,sbc_musd,2024Q4,2024-08-06,1,333.08962264150944,333.08962264150944,W2,full_sample,1,18,278.2308019207979,290.3475777406153,310.59417886603967,355.5850664169792,375.8316675424036,387.948443362221,33.35179484777951,,,,,,,,2024-08-06,yoy_last|rw,last y/y growth 14.9% on SBC[q-4]; sigma relative n=18 (full_sample),1.0
below-ebitda,sbc,sbc_musd,2024Q4,2024-08-06,1,351.4656332576533,351.4656332576533,W1,PIT,2,18,-1053.199112038222,-742.9480421619564,-224.53210759896191,927.4633741142686,1445.8793086772632,1756.1303785535285,853.9755284482325,,,,,,,,2024-08-06,yoy|eq,y/y growth 21.2% on SBC[q-4]; sigma relative n=10 (PIT),1.0
below-ebitda,sbc,sbc_musd,2024Q4,2024-08-06,1,351.4656332576533,351.4656332576533,W2,PIT,2,18,-1053.199112038222,-742.9480421619564,-224.53210759896191,927.4633741142686,1445.8793086772632,1756.1303785535285,853.9755284482325,,,,,,,,2024-08-06,yoy|eq,y/y growth 21.2% on SBC[q-4]; sigma relative n=10 (PIT),1.0
below-ebitda,sbc,sbc_pct_rev,2024Q4,2024-08-06,1,14.323732006948749,14.323732006948749,W1,PIT,2,18,-33.903037060956194,-23.251095556692523,-5.452168345754799,34.0996323596523,51.898559570590024,62.5505010748537,29.319793735863996,,,,,,,,2024-08-06,yoy|eq,y/y growth 21.2% on SBC[q-4]; sigma additive n=10 (PIT),1.0
below-ebitda,sbc,sbc_pct_rev,2024Q4,2024-08-06,1,14.323732006948749,14.323732006948749,W2,PIT,2,18,-33.903037060956194,-23.251095556692523,-5.452168345754799,34.0996323596523,51.898559570590024,62.5505010748537,29.319793735863996,,,,,,,,2024-08-06,yoy|eq,y/y growth 21.2% on SBC[q-4]; sigma additive n=10 (PIT),1.0
below-ebitda,sbc,sbc_musd,2024Q4,2024-08-06,1,364.4078947368421,364.4078947368421,W1,PIT,1,18,-1059.477164644289,-744.9808661266138,-219.47134063918594,948.28713011287,1473.796655600298,1788.292954117973,865.6606497078537,,,,,,,,2024-08-06,yoy_last|eq,last y/y growth 25.7% on SBC[q-4]; sigma relative n=10 (PIT),1.0
below-ebitda,sbc,sbc_musd,2024Q4,2024-08-06,1,364.4078947368421,364.4078947368421,W2,PIT,1,18,-1059.477164644289,-744.9808661266138,-219.47134063918594,948.28713011287,1473.796655600298,1788.292954117973,865.6606497078537,,,,,,,,2024-08-06,yoy_last|eq,last y/y growth 25.7% on SBC[q-4]; sigma relative n=10 (PIT),1.0
below-ebitda,sbc,sbc_musd,2024Q4,2024-08-06,1,327.1848203031401,327.1848203031401,W1,full_sample,2,18,273.5010639858784,285.35830101569996,305.1712242027222,349.19841640355804,369.0113395905802,380.8685766204018,32.637406415765845,,,,,,,,2024-08-06,yoy|eq,y/y growth 12.8% on SBC[q-4]; sigma relative n=18 (full_sample),1.0
below-ebitda,sbc,sbc_musd,2024Q4,2024-08-06,1,327.1848203031401,327.1848203031401,W2,full_sample,2,18,273.5010639858784,285.35830101569996,305.1712242027222,349.19841640355804,369.0113395905802,380.8685766204018,32.637406415765845,,,,,,,,2024-08-06,yoy|eq,y/y growth 12.8% on SBC[q-4]; sigma relative n=18 (full_sample),1.0
below-ebitda,sbc,sbc_pct_rev,2024Q4,2024-08-06,1,13.334184737567975,13.334184737567975,W1,full_sample,2,18,10.481895277815841,11.11188607059999,12.16457306290442,14.50379641223153,15.55648340453596,16.18647419732011,1.7340688636462396,,,,,,,,2024-08-06,yoy|eq,y/y growth 12.8% on SBC[q-4]; sigma additive n=18 (full_sample),1.0
below-ebitda,sbc,sbc_pct_rev,2024Q4,2024-08-06,1,13.334184737567975,13.334184737567975,W2,full_sample,2,18,10.481895277815841,11.11188607059999,12.16457306290442,14.50379641223153,15.55648340453596,16.18647419732011,1.7340688636462396,,,,,,,,2024-08-06,yoy|eq,y/y growth 12.8% on SBC[q-4]; sigma additive n=18 (full_sample),1.0
below-ebitda,sbc,sbc_musd,2024Q4,2024-08-06,1,333.08962264150944,333.08962264150944,W1,full_sample,1,18,278.2308019207979,290.3475777406153,310.59417886603967,355.5850664169792,375.8316675424036,387.948443362221,33.35179484777951,,,,,,,,2024-08-06,yoy_last|eq,last y/y growth 14.9% on SBC[q-4]; sigma relative n=18 (full_sample),1.0
below-ebitda,sbc,sbc_musd,2024Q4,2024-08-06,1,333.08962264150944,333.08962264150944,W2,full_sample,1,18,278.2308019207979,290.3475777406153,310.59417886603967,355.5850664169792,375.8316675424036,387.948443362221,33.35179484777951,,,,,,,,2024-08-06,yoy_last|eq,last y/y growth 14.9% on SBC[q-4]; sigma relative n=18 (full_sample),1.0
below-ebitda,sbc,sbc_musd,2025Q1,2024-08-06,2,358.88019806142563,358.88019806142563,W1,PIT,2,18,-842.1713013647402,-576.8926902788106,-133.62376250192008,851.3841586247713,1294.6530864016618,1559.9316974875915,730.1874645540119,,,,,,,,2024-08-06,yoy|rw,y/y growth 21.7% on SBC[q-4]; sigma relative n=9 (PIT),1.0
below-ebitda,sbc,sbc_musd,2025Q1,2024-08-06,2,358.88019806142563,358.88019806142563,W2,PIT,2,18,-842.1713013647402,-576.8926902788106,-133.62376250192008,851.3841586247713,1294.6530864016618,1559.9316974875915,730.1874645540119,,,,,,,,2024-08-06,yoy|rw,y/y growth 21.7% on SBC[q-4]; sigma relative n=9 (PIT),1.0
below-ebitda,sbc,sbc_pct_rev,2025Q1,2024-08-06,2,15.14484707976366,15.14484707976366,W1,PIT,2,18,-17.124614030976687,-9.997194575575667,1.912410827131941,28.37728333239538,40.286888735102984,47.414308190504,19.618439344385738,,,,,,,,2024-08-06,yoy|rw,y/y growth 21.7% on SBC[q-4]; sigma additive n=9 (PIT),1.0
below-ebitda,sbc,sbc_pct_rev,2025Q1,2024-08-06,2,15.14484707976366,15.14484707976366,W2,PIT,2,18,-17.124614030976687,-9.997194575575667,1.912410827131941,28.37728333239538,40.286888735102984,47.414308190504,19.618439344385738,,,,,,,,2024-08-06,yoy|rw,y/y growth 21.7% on SBC[q-4]; sigma additive n=9 (PIT),1.0
below-ebitda,sbc,sbc_musd,2025Q1,2024-08-06,2,370.6907894736842,370.6907894736842,W1,PIT,1,18,-818.625901355424,-555.9391805651844,-117.0011878289395,858.3827667763079,1297.3207595125527,1560.0074803027924,723.0532074962537,,,,,,,,2024-08-06,yoy_last|rw,last y/y growth 25.7% on SBC[q-4]; sigma relative n=9 (PIT),1.0
below-ebitda,sbc,sbc_musd,2025Q1,2024-08-06,2,370.6907894736842,370.6907894736842,W2,PIT,1,18,-818.625901355424,-555.9391805651844,-117.0011878289395,858.3827667763079,1297.3207595125527,1560.0074803027924,723.0532074962537,,,,,,,,2024-08-06,yoy_last|rw,last y/y growth 25.7% on SBC[q-4]; sigma relative n=9 (PIT),1.0
below-ebitda,sbc,sbc_musd,2025Q1,2024-08-06,2,333.87433526319774,333.87433526319774,W1,full_sample,2,18,299.04286482660154,306.7361603296799,319.59131979677954,348.1573507296159,361.0125101967156,368.7058056997939,21.176030417461494,,,,,,,,2024-08-06,yoy|rw,y/y growth 13.2% on SBC[q-4]; sigma relative n=17 (full_sample),1.0
below-ebitda,sbc,sbc_musd,2025Q1,2024-08-06,2,333.87433526319774,333.87433526319774,W2,full_sample,2,18,299.04286482660154,306.7361603296799,319.59131979677954,348.1573507296159,361.0125101967156,368.7058056997939,21.176030417461494,,,,,,,,2024-08-06,yoy|rw,y/y growth 13.2% on SBC[q-4]; sigma relative n=17 (full_sample),1.0
below-ebitda,sbc,sbc_pct_rev,2025Q1,2024-08-06,2,14.089592512299635,14.089592512299635,W1,full_sample,2,18,11.107011651686436,11.765780162889303,12.866553460889888,15.312631563709383,16.413404861709967,17.072173372912836,1.8132804109390783,,,,,,,,2024-08-06,yoy|rw,y/y growth 13.2% on SBC[q-4]; sigma additive n=17 (full_sample),1.0
below-ebitda,sbc,sbc_pct_rev,2025Q1,2024-08-06,2,14.089592512299635,14.089592512299635,W2,full_sample,2,18,11.107011651686436,11.765780162889303,12.866553460889888,15.312631563709383,16.413404861709967,17.072173372912836,1.8132804109390783,,,,,,,,2024-08-06,yoy|rw,y/y growth 13.2% on SBC[q-4]; sigma additive n=17 (full_sample),1.0
below-ebitda,sbc,sbc_musd,2025Q1,2024-08-06,2,338.83254716981133,338.83254716981133,W1,full_sample,1,18,306.6142843591325,313.730395545124,325.6211053254681,352.04398901415465,363.9346987944987,371.05080998049016,19.58731298808106,,,,,,,,2024-08-06,yoy_last|rw,last y/y growth 14.9% on SBC[q-4]; sigma relative n=17 (full_sample),1.0
below-ebitda,sbc,sbc_musd,2025Q1,2024-08-06,2,338.83254716981133,338.83254716981133,W2,full_sample,1,18,306.6142843591325,313.730395545124,325.6211053254681,352.04398901415465,363.9346987944987,371.05080998049016,19.58731298808106,,,,,,,,2024-08-06,yoy_last|rw,last y/y growth 14.9% on SBC[q-4]; sigma relative n=17 (full_sample),1.0
below-ebitda,sbc,sbc_musd,2025Q1,2024-08-06,2,357.525385555199,357.525385555199,W1,PIT,2,18,-890.2945768511383,-614.686123199814,-154.1564814161563,869.2072525265544,1329.736894310212,1605.3453479615362,758.6206711408197,,,,,,,,2024-08-06,yoy|eq,y/y growth 21.2% on SBC[q-4]; sigma relative n=9 (PIT),1.0
below-ebitda,sbc,sbc_musd,2025Q1,2024-08-06,2,357.525385555199,357.525385555199,W2,PIT,2,18,-890.2945768511383,-614.686123199814,-154.1564814161563,869.2072525265544,1329.736894310212,1605.3453479615362,758.6206711408197,,,,,,,,2024-08-06,yoy|eq,y/y growth 21.2% on SBC[q-4]; sigma relative n=9 (PIT),1.0
below-ebitda,sbc,sbc_pct_rev,2025Q1,2024-08-06,2,15.087673604215585,15.087673604215585,W1,PIT,2,18,-17.703221457775204,-10.460631858190645,1.6414178057228153,28.533929402708353,40.635979066621815,47.87856866620638,19.935448677439194,,,,,,,,2024-08-06,yoy|eq,y/y growth 21.2% on SBC[q-4]; sigma additive n=9 (PIT),1.0
below-ebitda,sbc,sbc_pct_rev,2025Q1,2024-08-06,2,15.087673604215585,15.087673604215585,W2,PIT,2,18,-17.703221457775204,-10.460631858190645,1.6414178057228153,28.533929402708353,40.635979066621815,47.87856866620638,19.935448677439194,,,,,,,,2024-08-06,yoy|eq,y/y growth 21.2% on SBC[q-4]; sigma additive n=9 (PIT),1.0
below-ebitda,sbc,sbc_musd,2025Q1,2024-08-06,2,370.6907894736842,370.6907894736842,W1,PIT,1,18,-818.625901355424,-555.9391805651844,-117.0011878289395,858.3827667763079,1297.3207595125527,1560.0074803027924,723.0532074962537,,,,,,,,2024-08-06,yoy_last|eq,last y/y growth 25.7% on SBC[q-4]; sigma relative n=9 (PIT),1.0
below-ebitda,sbc,sbc_musd,2025Q1,2024-08-06,2,370.6907894736842,370.6907894736842,W2,PIT,1,18,-818.625901355424,-555.9391805651844,-117.0011878289395,858.3827667763079,1297.3207595125527,1560.0074803027924,723.0532074962537,,,,,,,,2024-08-06,yoy_last|eq,last y/y growth 25.7% on SBC[q-4]; sigma relative n=9 (PIT),1.0
below-ebitda,sbc,sbc_musd,2025Q1,2024-08-06,2,332.82593789457354,332.82593789457354,W1,full_sample,2,18,297.2643321428635,305.118894071562,318.24352266502063,347.40835312412645,360.5329817175851,368.3875436462836,21.619921170504988,,,,,,,,2024-08-06,yoy|eq,y/y growth 12.8% on SBC[q-4]; sigma relative n=17 (full_sample),1.0
below-ebitda,sbc,sbc_musd,2025Q1,2024-08-06,2,332.82593789457354,332.82593789457354,W2,full_sample,2,18,297.2643321428635,305.118894071562,318.24352266502063,347.40835312412645,360.5329817175851,368.3875436462836,21.619921170504988,,,,,,,,2024-08-06,yoy|eq,y/y growth 12.8% on SBC[q-4]; sigma relative n=17 (full_sample),1.0
below-ebitda,sbc,sbc_pct_rev,2025Q1,2024-08-06,2,14.045349843262983,14.045349843262983,W1,full_sample,2,18,11.032558466477873,11.697999633910804,12.809922647904006,15.28077703862196,16.39270005261516,17.058141220048093,1.8316471006413728,,,,,,,,2024-08-06,yoy|eq,y/y growth 12.8% on SBC[q-4]; sigma additive n=17 (full_sample),1.0
below-ebitda,sbc,sbc_pct_rev,2025Q1,2024-08-06,2,14.045349843262983,14.045349843262983,W2,full_sample,2,18,11.032558466477873,11.697999633910804,12.809922647904006,15.28077703862196,16.39270005261516,17.058141220048093,1.8316471006413728,,,,,,,,2024-08-06,yoy|eq,y/y growth 12.8% on SBC[q-4]; sigma additive n=17 (full_sample),1.0
below-ebitda,sbc,sbc_musd,2025Q1,2024-08-06,2,338.83254716981133,338.83254716981133,W1,full_sample,1,18,306.6142843591325,313.730395545124,325.6211053254681,352.04398901415465,363.9346987944987,371.05080998049016,19.58731298808106,,,,,,,,2024-08-06,yoy_last|eq,last y/y growth 14.9% on SBC[q-4]; sigma relative n=17 (full_sample),1.0
below-ebitda,sbc,sbc_musd,2025Q1,2024-08-06,2,338.83254716981133,338.83254716981133,W2,full_sample,1,18,306.6142843591325,313.730395545124,325.6211053254681,352.04398901415465,363.9346987944987,371.05080998049016,19.58731298808106,,,,,,,,2024-08-06,yoy_last|eq,last y/y growth 14.9% on SBC[q-4]; sigma relative n=17 (full_sample),1.0
below-ebitda,sbc,sbc_musd,2024Q4,2024-11-07,0,357.16240194672434,357.16240194672434,W1,PIT,2,19,-13349.53582494758,-10322.110381540919,-5263.415205439231,5977.740009332679,11036.435185434368,14063.860628841028,8333.080829993325,,,,,,,,2024-11-07,yoy|rw,y/y growth 23.2% on SBC[q-4]; sigma relative n=12 (PIT),1.0
below-ebitda,sbc,sbc_musd,2024Q4,2024-11-07,0,357.16240194672434,357.16240194672434,W2,PIT,2,19,-13349.53582494758,-10322.110381540919,-5263.415205439231,5977.740009332679,11036.435185434368,14063.860628841028,8333.080829993325,,,,,,,,2024-11-07,yoy|rw,y/y growth 23.2% on SBC[q-4]; sigma relative n=12 (PIT),1.0
below-ebitda,sbc,sbc_pct_rev,2024Q4,2024-11-07,0,14.42780647506616,14.42780647506616,W1,PIT,2,19,-591.4071085044786,-457.59515716856856,-234.00125357568163,262.8568665258139,486.4507701187009,620.262721454611,368.32147557250005,,,,,,,,2024-11-07,yoy|rw,y/y growth 23.2% on SBC[q-4]; sigma additive n=12 (PIT),1.0
below-ebitda,sbc,sbc_pct_rev,2024Q4,2024-11-07,0,14.42780647506616,14.42780647506616,W2,PIT,2,19,-591.4071085044786,-457.59515716856856,-234.00125357568163,262.8568665258139,486.4507701187009,620.262721454611,368.32147557250005,,,,,,,,2024-11-07,yoy|rw,y/y growth 23.2% on SBC[q-4]; sigma additive n=12 (PIT),1.0
below-ebitda,sbc,sbc_musd,2024Q4,2024-11-07,0,367.06293706293707,367.06293706293707,W1,PIT,1,19,-15478.473524239891,-11978.638665889357,-6130.568070575874,6864.693944701748,12712.76454001523,16212.599398365765,9633.402146956092,,,,,,,,2024-11-07,yoy_last|rw,last y/y growth 26.6% on SBC[q-4]; sigma relative n=12 (PIT),1.0
below-ebitda,sbc,sbc_musd,2024Q4,2024-11-07,0,367.06293706293707,367.06293706293707,W2,PIT,1,19,-15478.473524239891,-11978.638665889357,-6130.568070575874,6864.693944701748,12712.76454001523,16212.599398365765,9633.402146956092,,,,,,,,2024-11-07,yoy_last|rw,last y/y growth 26.6% on SBC[q-4]; sigma relative n=12 (PIT),1.0
below-ebitda,sbc,sbc_musd,2024Q4,2024-11-07,0,328.21544822483844,328.21544822483844,W1,full_sample,2,19,-1343.220550183581,-974.0471880183003,-357.174686534243,1013.6055829839199,1630.4780844679772,1999.651446633258,1016.1609343356677,,,,,,,,2024-11-07,yoy|rw,y/y growth 13.2% on SBC[q-4]; sigma relative n=19 (full_sample),1.0
below-ebitda,sbc,sbc_musd,2024Q4,2024-11-07,0,328.21544822483844,328.21544822483844,W2,full_sample,2,19,-1343.220550183581,-974.0471880183003,-357.174686534243,1013.6055829839199,1630.4780844679772,1999.651446633258,1016.1609343356677,,,,,,,,2024-11-07,yoy|rw,y/y growth 13.2% on SBC[q-4]; sigma relative n=19 (full_sample),1.0
below-ebitda,sbc,sbc_pct_rev,2024Q4,2024-11-07,0,13.257079911286214,13.257079911286214,W1,full_sample,2,19,-65.20019577763499,-47.871182713426776,-18.915161687234352,45.429321509806776,74.3853425359992,91.71435560020741,47.6986367682648,,,,,,,,2024-11-07,yoy|rw,y/y growth 13.2% on SBC[q-4]; sigma additive n=19 (full_sample),1.0
below-ebitda,sbc,sbc_pct_rev,2024Q4,2024-11-07,0,13.257079911286214,13.257079911286214,W2,full_sample,2,19,-65.20019577763499,-47.871182713426776,-18.915161687234352,45.429321509806776,74.3853425359992,91.71435560020741,47.6986367682648,,,,,,,,2024-11-07,yoy|rw,y/y growth 13.2% on SBC[q-4]; sigma additive n=19 (full_sample),1.0
below-ebitda,sbc,sbc_musd,2024Q4,2024-11-07,0,333.08962264150944,333.08962264150944,W1,full_sample,1,19,-1390.2085391203775,-1009.5802787522365,-373.5671446201496,1039.7463899031684,1675.7595240352555,2056.3877844033964,1047.6908908641324,,,,,,,,2024-11-07,yoy_last|rw,last y/y growth 14.9% on SBC[q-4]; sigma relative n=19 (full_sample),1.0
below-ebitda,sbc,sbc_musd,2024Q4,2024-11-07,0,333.08962264150944,333.08962264150944,W2,full_sample,1,19,-1390.2085391203775,-1009.5802787522365,-373.5671446201496,1039.7463899031684,1675.7595240352555,2056.3877844033964,1047.6908908641324,,,,,,,,2024-11-07,yoy_last|rw,last y/y growth 14.9% on SBC[q-4]; sigma relative n=19 (full_sample),1.0
below-ebitda,sbc,sbc_musd,2024Q4,2024-11-07,0,354.7578818344592,354.7578818344592,W1,PIT,2,19,-13058.755800270157,-10096.08660492682,-5145.596280050722,5855.112043719641,10805.602368595739,13768.271563939075,8154.837282977492,,,,,,,,2024-11-07,yoy|eq,y/y growth 22.3% on SBC[q-4]; sigma relative n=12 (PIT),1.0
below-ebitda,sbc,sbc_musd,2024Q4,2024-11-07,0,354.7578818344592,354.7578818344592,W2,PIT,2,19,-13058.755800270157,-10096.08660492682,-5145.596280050722,5855.112043719641,10805.602368595739,13768.271563939075,8154.837282977492,,,,,,,,2024-11-07,yoy|eq,y/y growth 22.3% on SBC[q-4]; sigma relative n=12 (PIT),1.0
below-ebitda,sbc,sbc_pct_rev,2024Q4,2024-11-07,0,14.33067432830022,14.33067432830022,W1,PIT,2,19,-582.4177209172769,-450.6127270979958,-230.37236151877755,259.03371017537796,479.27407575459625,611.0790695738774,362.7972638219333,,,,,,,,2024-11-07,yoy|eq,y/y growth 22.3% on SBC[q-4]; sigma additive n=12 (PIT),1.0
below-ebitda,sbc,sbc_pct_rev,2024Q4,2024-11-07,0,14.33067432830022,14.33067432830022,W2,PIT,2,19,-582.4177209172769,-450.6127270979958,-230.37236151877755,259.03371017537796,479.27407575459625,611.0790695738774,362.7972638219333,,,,,,,,2024-11-07,yoy|eq,y/y growth 22.3% on SBC[q-4]; sigma additive n=12 (PIT),1.0
below-ebitda,sbc,sbc_musd,2024Q4,2024-11-07,0,367.06293706293707,367.06293706293707,W1,PIT,1,19,-15478.473524239891,-11978.638665889357,-6130.568070575874,6864.693944701748,12712.76454001523,16212.599398365765,9633.402146956092,,,,,,,,2024-11-07,yoy_last|eq,last y/y growth 26.6% on SBC[q-4]; sigma relative n=12 (PIT),1.0
below-ebitda,sbc,sbc_musd,2024Q4,2024-11-07,0,367.06293706293707,367.06293706293707,W2,PIT,1,19,-15478.473524239891,-11978.638665889357,-6130.568070575874,6864.693944701748,12712.76454001523,16212.599398365765,9633.402146956092,,,,,,,,2024-11-07,yoy_last|eq,last y/y growth 26.6% on SBC[q-4]; sigma relative n=12 (PIT),1.0
below-ebitda,sbc,sbc_musd,2024Q4,2024-11-07,0,327.1848203031401,327.1848203031401,W1,full_sample,2,19,-1333.3910583259685,-966.6163922138201,-353.7520066618472,1008.1216472681274,1620.9860328201003,1987.7606989322487,1009.5584503204553,,,,,,,,2024-11-07,yoy|eq,y/y growth 12.8% on SBC[q-4]; sigma relative n=19 (full_sample),1.0
below-ebitda,sbc,sbc_musd,2024Q4,2024-11-07,0,327.1848203031401,327.1848203031401,W2,full_sample,2,19,-1333.3910583259685,-966.6163922138201,-353.7520066618472,1008.1216472681274,1620.9860328201003,1987.7606989322487,1009.5584503204553,,,,,,,,2024-11-07,yoy|eq,y/y growth 12.8% on SBC[q-4]; sigma relative n=19 (full_sample),1.0
below-ebitda,sbc,sbc_pct_rev,2024Q4,2024-11-07,0,13.215451411498481,13.215451411498481,W1,full_sample,2,19,-64.97829349301635,-47.70748699238939,-18.848726581829037,45.279629404826,74.13838981538635,91.40919631601331,47.53842142746588,,,,,,,,2024-11-07,yoy|eq,y/y growth 12.8% on SBC[q-4]; sigma additive n=19 (full_sample),1.0
below-ebitda,sbc,sbc_pct_rev,2024Q4,2024-11-07,0,13.215451411498481,13.215451411498481,W2,full_sample,2,19,-64.97829349301635,-47.70748699238939,-18.848726581829037,45.279629404826,74.13838981538635,91.40919631601331,47.53842142746588,,,,,,,,2024-11-07,yoy|eq,y/y growth 12.8% on SBC[q-4]; sigma additive n=19 (full_sample),1.0
below-ebitda,sbc,sbc_musd,2024Q4,2024-11-07,0,333.08962264150944,333.08962264150944,W1,full_sample,1,19,-1390.2085391203775,-1009.5802787522365,-373.5671446201496,1039.7463899031684,1675.7595240352555,2056.3877844033964,1047.6908908641324,,,,,,,,2024-11-07,yoy_last|eq,last y/y growth 14.9% on SBC[q-4]; sigma relative n=19 (full_sample),1.0
below-ebitda,sbc,sbc_musd,2024Q4,2024-11-07,0,333.08962264150944,333.08962264150944,W2,full_sample,1,19,-1390.2085391203775,-1009.5802787522365,-373.5671446201496,1039.7463899031684,1675.7595240352555,2056.3877844033964,1047.6908908641324,,,,,,,,2024-11-07,yoy_last|eq,last y/y growth 14.9% on SBC[q-4]; sigma relative n=19 (full_sample),1.0
below-ebitda,sbc,sbc_musd,2025Q1,2024-11-07,1,363.3203743940816,363.3203743940816,W1,PIT,2,19,-984.0541881513373,-686.4569138168627,-189.18491678866155,915.8256655768249,1413.097662605026,1710.6949369395004,819.1455704436187,,,,,,,,2024-11-07,yoy|rw,y/y growth 23.2% on SBC[q-4]; sigma relative n=11 (PIT),1.0
