method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
street-bias,street_plus_flowthrough,adj_ebitda_musd,2023Q1,2023-02-14,0,377.5609469509403,377.5609469509403,W1,PIT,6,12,-150.58594382341,-33.93309946085669,160.98868873398558,594.1332051678951,789.0549933627374,905.7078377252907,321.0905104992252,,,,,,LSEG,2023-02-13,2023-02-14,rw_hl4,a=+68.8 m=0.524 rev=1845 leg=guide_cushion; sigma relative n=6 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2025Q1,2024-11-07,1,463.1515018312988,463.1515018312988,W1,PIT,6,19,-261.04613193725896,-101.09117369472953,166.1865481785814,760.1164554840161,1027.3941773573272,1187.3491355998565,440.28089910393203,,,,,,LSEG,2024-11-06,2024-11-07,rw_hl4_from21,a=+15.8 m=0.799 rev=2353 leg=naive; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2025Q1,2024-11-07,1,463.1515018312988,463.1515018312988,W2,PIT,6,19,-261.04613193725896,-101.09117369472953,166.1865481785814,760.1164554840161,1027.3941773573272,1187.3491355998565,440.28089910393203,,,,,,LSEG,2024-11-06,2024-11-07,rw_hl4_from21,a=+15.8 m=0.799 rev=2353 leg=naive; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2025Q1,2024-11-07,1,19.68146951893736,19.68146951893736,W1,PIT,6,19,9.750459386081545,11.943941160995426,15.609153031956541,23.753786005918176,27.418997876879292,29.612479651793173,6.037625458054698,,,,,,LSEG,2024-11-06,2024-11-07,rw_hl4_from21,a=+15.8 m=0.799 rev=2353 leg=naive; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2025Q1,2024-11-07,1,19.68146951893736,19.68146951893736,W2,PIT,6,19,9.750459386081545,11.943941160995426,15.609153031956541,23.753786005918176,27.418997876879292,29.612479651793173,6.037625458054698,,,,,,LSEG,2024-11-06,2024-11-07,rw_hl4_from21,a=+15.8 m=0.799 rev=2353 leg=naive; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2025Q1,2025-02-13,0,397.7207947368383,397.7207947368383,W1,PIT,6,20,266.55479443361145,295.52568735432396,343.9347791734287,451.5068103002479,499.9159021193526,528.8867950400651,79.74326599888792,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4,a=+15.0 m=0.668 rev=2301 leg=guide_cushion; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2025Q1,2025-02-13,0,397.7207947368383,397.7207947368383,W2,PIT,6,20,266.55479443361145,295.52568735432396,343.9347791734287,451.5068103002479,499.9159021193526,528.8867950400651,79.74326599888792,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4,a=+15.0 m=0.668 rev=2301 leg=guide_cushion; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2025Q1,2025-02-13,0,17.28410881454937,17.28410881454937,W1,PIT,6,20,11.917672110052386,13.102967558357207,15.083544282270752,19.484673346827986,21.465250070741533,22.650545519046354,3.2625618575210202,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4,a=+15.0 m=0.668 rev=2301 leg=guide_cushion; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2025Q1,2025-02-13,0,17.28410881454937,17.28410881454937,W2,PIT,6,20,11.917672110052386,13.102967558357207,15.083544282270752,19.484673346827986,21.465250070741533,22.650545519046354,3.2625618575210202,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4,a=+15.0 m=0.668 rev=2301 leg=guide_cushion; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2025Q2,2025-02-13,1,1001.4957527620317,1001.4957527620317,W1,PIT,6,20,132.9052771758603,324.75256688496535,645.3209762947655,1357.670529229298,1678.238938639098,1870.086228348203,528.0655137661056,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4,a=+9.5 m=0.762 rev=3073 leg=naive; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2025Q2,2025-02-13,1,1001.4957527620317,1001.4957527620317,W2,PIT,6,20,132.9052771758603,324.75256688496535,645.3209762947655,1357.670529229298,1678.238938639098,1870.086228348203,528.0655137661056,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4,a=+9.5 m=0.762 rev=3073 leg=naive; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2025Q2,2025-02-13,1,32.59434397488769,32.59434397488769,W1,PIT,6,20,23.444577544852837,25.46550448385586,28.842384789811355,36.34630315996403,39.723183465919526,41.74411040492255,5.562663011536649,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4,a=+9.5 m=0.762 rev=3073 leg=naive; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2025Q2,2025-02-13,1,32.59434397488769,32.59434397488769,W2,PIT,6,20,23.444577544852837,25.46550448385586,28.842384789811355,36.34630315996403,39.723183465919526,41.74411040492255,5.562663011536649,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4,a=+9.5 m=0.762 rev=3073 leg=naive; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2025Q1,2025-02-13,0,406.34678797972697,406.34678797972697,W1,PIT,6,20,270.75652057950134,300.70461009097266,350.74655456728834,461.94702139216554,511.9889658684813,541.9370553799527,82.4330294067108,,,,,,LSEG,2025-02-12,2025-02-13,ew,a=+22.6 m=0.764 rev=2301 leg=guide_cushion; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2025Q1,2025-02-13,0,406.34678797972697,406.34678797972697,W2,PIT,6,20,270.75652057950134,300.70461009097266,350.74655456728834,461.94702139216554,511.9889658684813,541.9370553799527,82.4330294067108,,,,,,LSEG,2025-02-12,2025-02-13,ew,a=+22.6 m=0.764 rev=2301 leg=guide_cushion; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2025Q1,2025-02-13,0,17.658976329189397,17.658976329189397,W1,PIT,6,20,12.118311046648618,13.342088704265043,15.386967512655787,19.930985145723007,21.97586395411375,23.199641611730176,3.3684853118570186,,,,,,LSEG,2025-02-12,2025-02-13,ew,a=+22.6 m=0.764 rev=2301 leg=guide_cushion; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2025Q1,2025-02-13,0,17.658976329189397,17.658976329189397,W2,PIT,6,20,12.118311046648618,13.342088704265043,15.386967512655787,19.930985145723007,21.97586395411375,23.199641611730176,3.3684853118570186,,,,,,LSEG,2025-02-12,2025-02-13,ew,a=+22.6 m=0.764 rev=2301 leg=guide_cushion; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2025Q2,2025-02-13,1,1008.8671555661933,1008.8671555661933,W1,PIT,6,20,130.5271770987723,324.5278587185088,648.6944915938258,1369.039819538561,1693.2064524138777,1887.2071340336145,533.9927906505048,,,,,,LSEG,2025-02-12,2025-02-13,ew,a=+16.2 m=0.857 rev=3073 leg=naive; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2025Q2,2025-02-13,1,1008.8671555661933,1008.8671555661933,W2,PIT,6,20,130.5271770987723,324.5278587185088,648.6944915938258,1369.039819538561,1693.2064524138777,1887.2071340336145,533.9927906505048,,,,,,LSEG,2025-02-12,2025-02-13,ew,a=+16.2 m=0.857 rev=3073 leg=naive; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2025Q2,2025-02-13,1,32.83425117161186,32.83425117161186,W1,PIT,6,20,23.455114898083878,25.526703206342027,28.98823643903558,36.68026590418815,40.141799136881694,42.213387445139844,5.702109974922828,,,,,,LSEG,2025-02-12,2025-02-13,ew,a=+16.2 m=0.857 rev=3073 leg=naive; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2025Q2,2025-02-13,1,32.83425117161186,32.83425117161186,W2,PIT,6,20,23.455114898083878,25.526703206342027,28.98823643903558,36.68026590418815,40.141799136881694,42.213387445139844,5.702109974922828,,,,,,LSEG,2025-02-12,2025-02-13,ew,a=+16.2 m=0.857 rev=3073 leg=naive; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2025Q1,2025-02-13,0,397.7207947368383,397.7207947368383,W1,PIT,6,20,266.55479443361145,295.52568735432396,343.9347791734287,451.5068103002479,499.9159021193526,528.8867950400651,79.74326599888792,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_usd,a=+15.0 m=0.668 rev=2301 leg=guide_cushion; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2025Q1,2025-02-13,0,397.7207947368383,397.7207947368383,W2,PIT,6,20,266.55479443361145,295.52568735432396,343.9347791734287,451.5068103002479,499.9159021193526,528.8867950400651,79.74326599888792,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_usd,a=+15.0 m=0.668 rev=2301 leg=guide_cushion; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2025Q1,2025-02-13,0,17.28410881454937,17.28410881454937,W1,PIT,6,20,11.917672110052386,13.102967558357207,15.083544282270752,19.484673346827986,21.465250070741533,22.650545519046354,3.2625618575210202,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_usd,a=+15.0 m=0.668 rev=2301 leg=guide_cushion; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2025Q1,2025-02-13,0,17.28410881454937,17.28410881454937,W2,PIT,6,20,11.917672110052386,13.102967558357207,15.083544282270752,19.484673346827986,21.465250070741533,22.650545519046354,3.2625618575210202,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_usd,a=+15.0 m=0.668 rev=2301 leg=guide_cushion; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2025Q2,2025-02-13,1,1001.4957527620317,1001.4957527620317,W1,PIT,6,20,132.9052771758603,324.75256688496535,645.3209762947655,1357.670529229298,1678.238938639098,1870.086228348203,528.0655137661056,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_usd,a=+9.5 m=0.762 rev=3073 leg=naive; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2025Q2,2025-02-13,1,1001.4957527620317,1001.4957527620317,W2,PIT,6,20,132.9052771758603,324.75256688496535,645.3209762947655,1357.670529229298,1678.238938639098,1870.086228348203,528.0655137661056,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_usd,a=+9.5 m=0.762 rev=3073 leg=naive; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2025Q2,2025-02-13,1,32.59434397488769,32.59434397488769,W1,PIT,6,20,23.444577544852837,25.46550448385586,28.842384789811355,36.34630315996403,39.723183465919526,41.74411040492255,5.562663011536649,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_usd,a=+9.5 m=0.762 rev=3073 leg=naive; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2025Q2,2025-02-13,1,32.59434397488769,32.59434397488769,W2,PIT,6,20,23.444577544852837,25.46550448385586,28.842384789811355,36.34630315996403,39.723183465919526,41.74411040492255,5.562663011536649,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_usd,a=+9.5 m=0.762 rev=3073 leg=naive; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2025Q1,2025-02-13,0,406.34678797972697,406.34678797972697,W1,PIT,6,20,270.75652057950134,300.70461009097266,350.74655456728834,461.94702139216554,511.9889658684813,541.9370553799527,82.4330294067108,,,,,,LSEG,2025-02-12,2025-02-13,ew_usd,a=+22.6 m=0.764 rev=2301 leg=guide_cushion; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2025Q1,2025-02-13,0,406.34678797972697,406.34678797972697,W2,PIT,6,20,270.75652057950134,300.70461009097266,350.74655456728834,461.94702139216554,511.9889658684813,541.9370553799527,82.4330294067108,,,,,,LSEG,2025-02-12,2025-02-13,ew_usd,a=+22.6 m=0.764 rev=2301 leg=guide_cushion; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2025Q1,2025-02-13,0,17.658976329189397,17.658976329189397,W1,PIT,6,20,12.118311046648618,13.342088704265043,15.386967512655787,19.930985145723007,21.97586395411375,23.199641611730176,3.3684853118570186,,,,,,LSEG,2025-02-12,2025-02-13,ew_usd,a=+22.6 m=0.764 rev=2301 leg=guide_cushion; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2025Q1,2025-02-13,0,17.658976329189397,17.658976329189397,W2,PIT,6,20,12.118311046648618,13.342088704265043,15.386967512655787,19.930985145723007,21.97586395411375,23.199641611730176,3.3684853118570186,,,,,,LSEG,2025-02-12,2025-02-13,ew_usd,a=+22.6 m=0.764 rev=2301 leg=guide_cushion; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2025Q2,2025-02-13,1,1008.8671555661933,1008.8671555661933,W1,PIT,6,20,130.5271770987723,324.5278587185088,648.6944915938258,1369.039819538561,1693.2064524138777,1887.2071340336145,533.9927906505048,,,,,,LSEG,2025-02-12,2025-02-13,ew_usd,a=+16.2 m=0.857 rev=3073 leg=naive; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2025Q2,2025-02-13,1,1008.8671555661933,1008.8671555661933,W2,PIT,6,20,130.5271770987723,324.5278587185088,648.6944915938258,1369.039819538561,1693.2064524138777,1887.2071340336145,533.9927906505048,,,,,,LSEG,2025-02-12,2025-02-13,ew_usd,a=+16.2 m=0.857 rev=3073 leg=naive; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2025Q2,2025-02-13,1,32.83425117161186,32.83425117161186,W1,PIT,6,20,23.455114898083878,25.526703206342027,28.98823643903558,36.68026590418815,40.141799136881694,42.213387445139844,5.702109974922828,,,,,,LSEG,2025-02-12,2025-02-13,ew_usd,a=+16.2 m=0.857 rev=3073 leg=naive; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2025Q2,2025-02-13,1,32.83425117161186,32.83425117161186,W2,PIT,6,20,23.455114898083878,25.526703206342027,28.98823643903558,36.68026590418815,40.141799136881694,42.213387445139844,5.702109974922828,,,,,,LSEG,2025-02-12,2025-02-13,ew_usd,a=+16.2 m=0.857 rev=3073 leg=naive; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2025Q1,2025-02-13,0,394.161906265155,394.161906265155,W1,PIT,6,20,266.3672583557527,294.59351403073316,341.75834966142077,446.56546286888914,493.7302984995768,521.9565541745573,77.69362927828021,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_med,a=+11.4 m=0.668 rev=2301 leg=guide_cushion; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2025Q1,2025-02-13,0,394.161906265155,394.161906265155,W2,PIT,6,20,266.3672583557527,294.59351403073316,341.75834966142077,446.56546286888914,493.7302984995768,521.9565541745573,77.69362927828021,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_med,a=+11.4 m=0.668 rev=2301 leg=guide_cushion; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2025Q1,2025-02-13,0,17.12944701054659,17.12944701054659,W1,PIT,6,20,11.946838829701374,13.091531709793575,15.004263322475122,19.254630698618055,21.167362311299602,22.312055191391803,3.1508020506666736,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_med,a=+11.4 m=0.668 rev=2301 leg=guide_cushion; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2025Q1,2025-02-13,0,17.12944701054659,17.12944701054659,W2,PIT,6,20,11.946838829701374,13.091531709793575,15.004263322475122,19.254630698618055,21.167362311299602,22.312055191391803,3.1508020506666736,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_med,a=+11.4 m=0.668 rev=2301 leg=guide_cushion; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2025Q2,2025-02-13,1,994.1365115387167,994.1365115387167,W1,PIT,6,20,131.67359616000036,322.1674795730758,640.4744064033658,1347.7986166740677,1666.1055435043575,1856.599426917433,524.3402216750326,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_med,a=+2.2 m=0.762 rev=3073 leg=naive; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2025Q2,2025-02-13,1,994.1365115387167,994.1365115387167,W2,PIT,6,20,131.67359616000036,322.1674795730758,640.4744064033658,1347.7986166740677,1666.1055435043575,1856.599426917433,524.3402216750326,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_med,a=+2.2 m=0.762 rev=3073 leg=naive; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2025Q2,2025-02-13,1,32.35483258488393,32.35483258488393,W1,PIT,6,20,23.308428509680564,25.30652560171918,28.64525823438961,36.06440693537825,39.40313956804868,41.40123666008729,5.499823161754357,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_med,a=+2.2 m=0.762 rev=3073 leg=naive; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2025Q2,2025-02-13,1,32.35483258488393,32.35483258488393,W2,PIT,6,20,23.308428509680564,25.30652560171918,28.64525823438961,36.06440693537825,39.40313956804868,41.40123666008729,5.499823161754357,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_med,a=+2.2 m=0.762 rev=3073 leg=naive; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2025Q1,2025-02-13,0,400.74734776726314,400.74734776726314,W1,PIT,6,20,309.11169474711085,329.35144197756057,363.1711721721317,438.32352336239455,472.1432535569657,492.3830007874154,55.71052130029793,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_from21,a=+17.0 m=0.765 rev=2301 leg=guide_cushion; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2025Q1,2025-02-13,0,400.74734776726314,400.74734776726314,W2,PIT,6,20,309.11169474711085,329.35144197756057,363.1711721721317,438.32352336239455,472.1432535569657,492.3830007874154,55.71052130029793,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_from21,a=+17.0 m=0.765 rev=2301 leg=guide_cushion; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2025Q1,2025-02-13,0,17.415636440469658,17.415636440469658,W1,PIT,6,20,12.274589981496142,13.410103042190315,15.3074955791541,19.523777301785216,21.421169838749,22.556682899443175,3.1255343179087576,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_from21,a=+17.0 m=0.765 rev=2301 leg=guide_cushion; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2025Q1,2025-02-13,0,17.415636440469658,17.415636440469658,W2,PIT,6,20,12.274589981496142,13.410103042190315,15.3074955791541,19.523777301785216,21.421169838749,22.556682899443175,3.1255343179087576,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_from21,a=+17.0 m=0.765 rev=2301 leg=guide_cushion; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2025Q2,2025-02-13,1,1004.1837665450524,1004.1837665450524,W1,PIT,6,20,724.671002128496,786.4075371235726,889.5665802137963,1118.8009528763087,1221.9599959665322,1283.696530961609,169.93169473359032,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_from21,a=+11.9 m=0.804 rev=3073 leg=naive; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2025Q2,2025-02-13,1,1004.1837665450524,1004.1837665450524,W2,PIT,6,20,724.671002128496,786.4075371235726,889.5665802137963,1118.8009528763087,1221.9599959665322,1283.696530961609,169.93169473359032,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_from21,a=+11.9 m=0.804 rev=3073 leg=naive; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2025Q2,2025-02-13,1,32.68182716751371,32.68182716751371,W1,PIT,6,20,26.243373381838055,27.665447355036555,30.04167061230826,35.32198372271916,37.698206979990864,39.120280953189365,3.914301965949709,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_from21,a=+11.9 m=0.804 rev=3073 leg=naive; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_margin_pct,2025Q2,2025-02-13,1,32.68182716751371,32.68182716751371,W2,PIT,6,20,26.243373381838055,27.665447355036555,30.04167061230826,35.32198372271916,37.698206979990864,39.120280953189365,3.914301965949709,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_from21,a=+11.9 m=0.804 rev=3073 leg=naive; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,street_plus_flowthrough,adj_ebitda_musd,2025Q2,2025-05-01,0,995.6919192646616,995.6919192646616,W1,PIT,6,21,825.0746169377882,862.7591966665724,925.7284770835676,1065.6553614457555,1128.6246418627507,1166.3092215915349,103.72795459197846,,,,,,LSEG,2025-04-30,2025-05-01,rw_hl4,a=+20.5 m=0.631 rev=3082 leg=guide_cushion; sigma relative n=12 (PIT); street_src=street_pit,1.0
