method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
street-bias,dispersion_conditioned,adj_ebitda_musd,2023Q1,2023-02-14,0,260.8872830051463,260.8872830051463,W1,PIT,5,12,133.36815503940457,161.53355608157736,208.5967062890621,313.1778597212305,360.24100992871524,388.406410970888,77.5261250462038,,,,,,LSEG,2023-02-13,2023-02-14,rw_hl4,disp=0.1891 ref=0.1914 ratio=0.988 b_pt=+4.806; sigma relative n=5 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2025Q1,2024-11-07,1,482.37176843431837,482.37176843431837,W2,PIT,5,19,126.7838729199173,205.32327200987933,336.55916426796915,628.1843726006675,759.4202648587574,837.9596639487195,216.18209042310846,,,,,,LSEG,2024-11-06,2024-11-07,rw_hl4_usd,disp=0.0847 ref=0.0918 ratio=0.923 b_pt=+1.918; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2025Q1,2024-11-07,1,20.454404857860077,20.454404857860077,W1,PIT,5,19,9.662758794522704,12.046330923095754,16.02917544036146,24.879634275358693,28.8624787926244,31.24605092119745,6.560854951779704,,,,,,LSEG,2024-11-06,2024-11-07,rw_hl4_usd,disp=0.0847 ref=0.0918 ratio=0.923 b_pt=+1.918; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2025Q1,2024-11-07,1,20.454404857860077,20.454404857860077,W2,PIT,5,19,9.662758794522704,12.046330923095754,16.02917544036146,24.879634275358693,28.8624787926244,31.24605092119745,6.560854951779704,,,,,,LSEG,2024-11-06,2024-11-07,rw_hl4_usd,disp=0.0847 ref=0.0918 ratio=0.923 b_pt=+1.918; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2024Q4,2024-11-07,0,767.0813384615384,767.0813384615384,W1,PIT,5,19,406.38410040655396,486.05201005028977,619.1735939633097,914.9890829597671,1048.110666872787,1127.7785765165227,219.28835012723354,,,,,,LSEG,2024-11-06,2024-11-07,ew_usd,disp=0.0375 ref=0.1311 ratio=0.500 b_pt=+3.353; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2024Q4,2024-11-07,0,767.0813384615384,767.0813384615384,W2,PIT,5,19,406.38410040655396,486.05201005028977,619.1735939633097,914.9890829597671,1048.110666872787,1127.7785765165227,219.28835012723354,,,,,,LSEG,2024-11-06,2024-11-07,ew_usd,disp=0.0375 ref=0.1311 ratio=0.500 b_pt=+3.353; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2024Q4,2024-11-07,0,31.611624164055673,31.611624164055673,W1,PIT,5,19,22.247030996073754,24.31540713995596,27.771572986817148,35.4516753412942,38.90784118815539,40.97621733203759,5.693268394548884,,,,,,LSEG,2024-11-06,2024-11-07,ew_usd,disp=0.0375 ref=0.1311 ratio=0.500 b_pt=+3.353; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2024Q4,2024-11-07,0,31.611624164055673,31.611624164055673,W2,PIT,5,19,22.247030996073754,24.31540713995596,27.771572986817148,35.4516753412942,38.90784118815539,40.97621733203759,5.693268394548884,,,,,,LSEG,2024-11-06,2024-11-07,ew_usd,disp=0.0375 ref=0.1311 ratio=0.500 b_pt=+3.353; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2025Q1,2024-11-07,1,499.6886078908361,499.6886078908361,W1,PIT,5,19,128.5261011645392,210.50549531921672,347.4894685011782,651.887747280494,788.8717204624555,870.851114617133,225.65078171375018,,,,,,LSEG,2024-11-06,2024-11-07,ew_usd,disp=0.0847 ref=0.1360 ratio=0.623 b_pt=+3.947; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2025Q1,2024-11-07,1,499.6886078908361,499.6886078908361,W2,PIT,5,19,128.5261011645392,210.50549531921672,347.4894685011782,651.887747280494,788.8717204624555,870.851114617133,225.65078171375018,,,,,,LSEG,2024-11-06,2024-11-07,ew_usd,disp=0.0847 ref=0.1360 ratio=0.623 b_pt=+3.947; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2025Q1,2024-11-07,1,21.142571422703355,21.142571422703355,W1,PIT,5,19,9.940689767227424,12.414871439315073,16.549120530947537,25.736022314459174,29.87027140609164,32.344453078179285,6.810260482713711,,,,,,LSEG,2024-11-06,2024-11-07,ew_usd,disp=0.0847 ref=0.1360 ratio=0.623 b_pt=+3.947; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2025Q1,2024-11-07,1,21.142571422703355,21.142571422703355,W2,PIT,5,19,9.940689767227424,12.414871439315073,16.549120530947537,25.736022314459174,29.87027140609164,32.344453078179285,6.810260482713711,,,,,,LSEG,2024-11-06,2024-11-07,ew_usd,disp=0.0847 ref=0.1360 ratio=0.623 b_pt=+3.947; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2024Q4,2024-11-07,0,754.5518021880306,754.5518021880306,W1,PIT,5,19,426.38911945879255,498.87105776554915,619.9851986489973,889.1184057270639,1010.2325466105119,1082.7144849172687,199.50874494373457,,,,,,LSEG,2024-11-06,2024-11-07,rw_hl4_med,disp=0.0375 ref=0.0939 ratio=0.500 b_pt=+1.993; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2024Q4,2024-11-07,0,754.5518021880306,754.5518021880306,W2,PIT,5,19,426.38911945879255,498.87105776554915,619.9851986489973,889.1184057270639,1010.2325466105119,1082.7144849172687,199.50874494373457,,,,,,LSEG,2024-11-06,2024-11-07,rw_hl4_med,disp=0.0375 ref=0.0939 ratio=0.500 b_pt=+1.993; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2024Q4,2024-11-07,0,30.931393047412556,30.931393047412556,W1,PIT,5,19,22.27074343349588,24.18363817762583,27.380001422704304,34.48278467212081,37.67914791719928,39.59204266132923,5.26530110157467,,,,,,LSEG,2024-11-06,2024-11-07,rw_hl4_med,disp=0.0375 ref=0.0939 ratio=0.500 b_pt=+1.993; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2024Q4,2024-11-07,0,30.931393047412556,30.931393047412556,W2,PIT,5,19,22.27074343349588,24.18363817762583,27.380001422704304,34.48278467212081,37.67914791719928,39.59204266132923,5.26530110157467,,,,,,LSEG,2024-11-06,2024-11-07,rw_hl4_med,disp=0.0375 ref=0.0939 ratio=0.500 b_pt=+1.993; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2025Q1,2024-11-07,1,465.25766975996396,465.25766975996396,W1,PIT,5,19,142.18048260950707,213.53917748792833,332.77642785211276,597.7389116678152,716.9761620319996,788.3348569104209,196.4169831629575,,,,,,LSEG,2024-11-06,2024-11-07,rw_hl4_med,disp=0.0847 ref=0.0918 ratio=0.923 b_pt=+2.059; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2025Q1,2024-11-07,1,465.25766975996396,465.25766975996396,W2,PIT,5,19,142.18048260950707,213.53917748792833,332.77642785211276,597.7389116678152,716.9761620319996,788.3348569104209,196.4169831629575,,,,,,LSEG,2024-11-06,2024-11-07,rw_hl4_med,disp=0.0847 ref=0.0918 ratio=0.923 b_pt=+2.059; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2025Q1,2024-11-07,1,20.58427235231129,20.58427235231129,W1,PIT,5,19,9.879609056330716,12.243969129697268,16.19471114508047,24.973833559542115,28.924575574925314,31.28893564829187,6.507973184106548,,,,,,LSEG,2024-11-06,2024-11-07,rw_hl4_med,disp=0.0847 ref=0.0918 ratio=0.923 b_pt=+2.059; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2025Q1,2024-11-07,1,20.58427235231129,20.58427235231129,W2,PIT,5,19,9.879609056330716,12.243969129697268,16.19471114508047,24.973833559542115,28.924575574925314,31.28893564829187,6.507973184106548,,,,,,LSEG,2024-11-06,2024-11-07,rw_hl4_med,disp=0.0847 ref=0.0918 ratio=0.923 b_pt=+2.059; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2024Q4,2024-11-07,0,761.8398496751553,761.8398496751553,W1,PIT,5,19,457.61554795828823,524.8101688855305,637.0894342543667,886.590265095944,998.86953046478,1066.0641513920223,184.95524266235668,,,,,,LSEG,2024-11-06,2024-11-07,rw_hl4_from21,disp=0.0375 ref=0.0939 ratio=0.500 b_pt=+3.151; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2024Q4,2024-11-07,0,761.8398496751553,761.8398496751553,W2,PIT,5,19,457.61554795828823,524.8101688855305,637.0894342543667,886.590265095944,998.86953046478,1066.0641513920223,184.95524266235668,,,,,,LSEG,2024-11-06,2024-11-07,rw_hl4_from21,disp=0.0375 ref=0.0939 ratio=0.500 b_pt=+3.151; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2024Q4,2024-11-07,0,31.51038839963554,31.51038839963554,W1,PIT,5,19,24.508283460477397,26.054852174496133,28.6391006851094,34.381676114161685,36.96592462477495,38.51249333879368,4.256977535524336,,,,,,LSEG,2024-11-06,2024-11-07,rw_hl4_from21,disp=0.0375 ref=0.0939 ratio=0.500 b_pt=+3.151; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2024Q4,2024-11-07,0,31.51038839963554,31.51038839963554,W2,PIT,5,19,24.508283460477397,26.054852174496133,28.6391006851094,34.381676114161685,36.96592462477495,38.51249333879368,4.256977535524336,,,,,,LSEG,2024-11-06,2024-11-07,rw_hl4_from21,disp=0.0375 ref=0.0939 ratio=0.500 b_pt=+3.151; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2025Q1,2024-11-07,1,491.15994777453636,491.15994777453636,W1,PIT,5,19,156.2373318201474,230.21234989730394,353.8213616118427,628.49853393723,752.1075456517688,826.0825637289253,203.61849253123245,,,,,,LSEG,2024-11-06,2024-11-07,rw_hl4_from21,disp=0.0847 ref=0.0918 ratio=0.923 b_pt=+2.781; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2025Q1,2024-11-07,1,491.15994777453636,491.15994777453636,W2,PIT,5,19,156.2373318201474,230.21234989730394,353.8213616118427,628.49853393723,752.1075456517688,826.0825637289253,203.61849253123245,,,,,,LSEG,2024-11-06,2024-11-07,rw_hl4_from21,disp=0.0847 ref=0.0918 ratio=0.923 b_pt=+2.781; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2025Q1,2024-11-07,1,21.250685390732787,21.250685390732787,W1,PIT,5,19,15.742405651406763,16.95903025028476,18.99195661115503,23.509414170310546,25.542340531180816,26.75896513005881,3.3487962996044356,,,,,,LSEG,2024-11-06,2024-11-07,rw_hl4_from21,disp=0.0847 ref=0.0918 ratio=0.923 b_pt=+2.781; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2025Q1,2024-11-07,1,21.250685390732787,21.250685390732787,W2,PIT,5,19,15.742405651406763,16.95903025028476,18.99195661115503,23.509414170310546,25.542340531180816,26.75896513005881,3.3487962996044356,,,,,,LSEG,2024-11-06,2024-11-07,rw_hl4_from21,disp=0.0847 ref=0.0918 ratio=0.923 b_pt=+2.781; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2025Q1,2025-02-13,0,429.4520754308133,429.4520754308133,W1,PIT,5,20,296.71205793391124,326.03060713344524,375.0206173512,483.88353351042656,532.8735437281813,562.1920929277154,80.70020050532939,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4,disp=0.2257 ref=0.1169 ratio=1.931 b_pt=+1.546; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2025Q1,2025-02-13,0,429.4520754308133,429.4520754308133,W2,PIT,5,20,296.71205793391124,326.03060713344524,375.0206173512,483.88353351042656,532.8735437281813,562.1920929277154,80.70020050532939,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4,disp=0.2257 ref=0.1169 ratio=1.931 b_pt=+1.546; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2025Q1,2025-02-13,0,19.39420701779057,19.39420701779057,W1,PIT,5,20,10.692630024749018,12.614564479744674,15.826032685326565,22.962381350254578,26.17384955583647,28.095784010832123,5.29018318132588,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4,disp=0.2257 ref=0.1169 ratio=1.931 b_pt=+1.546; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2025Q1,2025-02-13,0,19.39420701779057,19.39420701779057,W2,PIT,5,20,10.692630024749018,12.614564479744674,15.826032685326565,22.962381350254578,26.17384955583647,28.095784010832123,5.29018318132588,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4,disp=0.2257 ref=0.1169 ratio=1.931 b_pt=+1.546; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2025Q2,2025-02-13,1,1027.0926472427734,1027.0926472427734,W1,PIT,5,20,536.770618605713,645.0690111424362,826.0308766437753,1228.1544178417714,1409.1162833431106,1517.4146758798338,298.0946271467389,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4,disp=0.0397 ref=0.0828 ratio=0.500 b_pt=+1.507; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2025Q2,2025-02-13,1,1027.0926472427734,1027.0926472427734,W2,PIT,5,20,536.770618605713,645.0690111424362,826.0308766437753,1228.1544178417714,1409.1162833431106,1517.4146758798338,298.0946271467389,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4,disp=0.0397 ref=0.0828 ratio=0.500 b_pt=+1.507; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2025Q2,2025-02-13,1,32.93206090280345,32.93206090280345,W1,PIT,5,20,22.23775935426831,24.599830808061043,28.546748640482708,37.31737316512419,41.26429099754586,43.62636245133859,6.501673688956551,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4,disp=0.0397 ref=0.0828 ratio=0.500 b_pt=+1.507; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2025Q2,2025-02-13,1,32.93206090280345,32.93206090280345,W2,PIT,5,20,22.23775935426831,24.599830808061043,28.546748640482708,37.31737316512419,41.26429099754586,43.62636245133859,6.501673688956551,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4,disp=0.0397 ref=0.0828 ratio=0.500 b_pt=+1.507; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2025Q1,2025-02-13,0,450.9582083255136,450.9582083255136,W1,PIT,5,20,308.3555912161015,339.8525122241328,392.48248622147463,509.4339304295526,562.0639044268945,593.5608254349257,86.69623532016523,,,,,,LSEG,2025-02-12,2025-02-13,ew,disp=0.2257 ref=0.1379 ratio=1.637 b_pt=+3.179; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2025Q1,2025-02-13,0,450.9582083255136,450.9582083255136,W2,PIT,5,20,308.3555912161015,339.8525122241328,392.48248622147463,509.4339304295526,562.0639044268945,593.5608254349257,86.69623532016523,,,,,,LSEG,2025-02-12,2025-02-13,ew,disp=0.2257 ref=0.1379 ratio=1.637 b_pt=+3.179; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2025Q1,2025-02-13,0,21.613734767578038,21.613734767578038,W1,PIT,5,20,12.514552937809531,14.5243071564859,17.882518336652204,25.34495119850387,28.703162378670175,30.712916597346542,5.531909758215196,,,,,,LSEG,2025-02-12,2025-02-13,ew,disp=0.2257 ref=0.1379 ratio=1.637 b_pt=+3.179; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2025Q1,2025-02-13,0,21.613734767578038,21.613734767578038,W2,PIT,5,20,12.514552937809531,14.5243071564859,17.882518336652204,25.34495119850387,28.703162378670175,30.712916597346542,5.531909758215196,,,,,,LSEG,2025-02-12,2025-02-13,ew,disp=0.2257 ref=0.1379 ratio=1.637 b_pt=+3.179; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2025Q2,2025-02-13,1,1068.2790309316279,1068.2790309316279,W1,PIT,5,20,545.7441182247326,661.1574339343593,854.0080240982621,1282.5500377649935,1475.4006279288965,1590.8139436385231,317.6786700925769,,,,,,LSEG,2025-02-12,2025-02-13,ew,disp=0.0397 ref=0.1295 ratio=0.500 b_pt=+3.625; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2025Q2,2025-02-13,1,1068.2790309316279,1068.2790309316279,W2,PIT,5,20,545.7441182247326,661.1574339343593,854.0080240982621,1282.5500377649935,1475.4006279288965,1590.8139436385231,317.6786700925769,,,,,,LSEG,2025-02-12,2025-02-13,ew,disp=0.0397 ref=0.1295 ratio=0.500 b_pt=+3.625; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2025Q2,2025-02-13,1,33.99135428073314,33.99135428073314,W1,PIT,5,20,22.87703950784671,25.331880110045546,29.4338111219181,38.548897439548185,42.650828451420736,45.10566905361957,6.757023598194209,,,,,,LSEG,2025-02-12,2025-02-13,ew,disp=0.0397 ref=0.1295 ratio=0.500 b_pt=+3.625; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2025Q2,2025-02-13,1,33.99135428073314,33.99135428073314,W2,PIT,5,20,22.87703950784671,25.331880110045546,29.4338111219181,38.548897439548185,42.650828451420736,45.10566905361957,6.757023598194209,,,,,,LSEG,2025-02-12,2025-02-13,ew,disp=0.0397 ref=0.1295 ratio=0.500 b_pt=+3.625; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2025Q1,2025-02-13,0,455.34109886500937,455.34109886500937,W1,PIT,5,20,316.9113138146044,347.4865731841155,398.5764909944638,512.1057067355549,563.1956245459032,593.7708839154143,84.15933356147139,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_usd,disp=0.2257 ref=0.1169 ratio=1.931 b_pt=+1.546; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2025Q1,2025-02-13,0,455.34109886500937,455.34109886500937,W2,PIT,5,20,316.9113138146044,347.4865731841155,398.5764909944638,512.1057067355549,563.1956245459032,593.7708839154143,84.15933356147139,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_usd,disp=0.2257 ref=0.1169 ratio=1.931 b_pt=+1.546; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2025Q1,2025-02-13,0,19.39420701779057,19.39420701779057,W1,PIT,5,20,10.692630024749018,12.614564479744674,15.826032685326565,22.962381350254578,26.17384955583647,28.095784010832123,5.29018318132588,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_usd,disp=0.2257 ref=0.1169 ratio=1.931 b_pt=+1.546; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2025Q1,2025-02-13,0,19.39420701779057,19.39420701779057,W2,PIT,5,20,10.692630024749018,12.614564479744674,15.826032685326565,22.962381350254578,26.17384955583647,28.095784010832123,5.29018318132588,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_usd,disp=0.2257 ref=0.1169 ratio=1.931 b_pt=+1.546; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2025Q2,2025-02-13,1,1005.2833535528097,1005.2833535528097,W1,PIT,5,20,505.193207802238,615.6491036117475,800.2160624844983,1210.350644621121,1394.9176034938719,1505.3734993033813,304.0332206808124,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_usd,disp=0.0397 ref=0.0828 ratio=0.500 b_pt=+1.507; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2025Q2,2025-02-13,1,1005.2833535528097,1005.2833535528097,W2,PIT,5,20,505.193207802238,615.6491036117475,800.2160624844983,1210.350644621121,1394.9176034938719,1505.3734993033813,304.0332206808124,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_usd,disp=0.0397 ref=0.0828 ratio=0.500 b_pt=+1.507; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2025Q2,2025-02-13,1,32.93206090280345,32.93206090280345,W1,PIT,5,20,22.23775935426831,24.599830808061043,28.546748640482708,37.31737316512419,41.26429099754586,43.62636245133859,6.501673688956551,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_usd,disp=0.0397 ref=0.0828 ratio=0.500 b_pt=+1.507; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_margin_pct,2025Q2,2025-02-13,1,32.93206090280345,32.93206090280345,W2,PIT,5,20,22.23775935426831,24.599830808061043,28.546748640482708,37.31737316512419,41.26429099754586,43.62636245133859,6.501673688956551,,,,,,LSEG,2025-02-12,2025-02-13,rw_hl4_usd,disp=0.0397 ref=0.0828 ratio=0.500 b_pt=+1.507; sigma additive n=12 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2025Q1,2025-02-13,0,506.86205250996477,506.86205250996477,W1,PIT,5,20,346.8635560048339,382.20273916974975,441.25296476426337,572.4711402556661,631.5213658501798,666.8605490150957,97.27217904590562,,,,,,LSEG,2025-02-12,2025-02-13,ew_usd,disp=0.2257 ref=0.1379 ratio=1.637 b_pt=+3.179; sigma relative n=12 (PIT); street_src=street_pit,1.0
street-bias,dispersion_conditioned,adj_ebitda_musd,2025Q1,2025-02-13,0,506.86205250996477,506.86205250996477,W2,PIT,5,20,346.8635560048339,382.20273916974975,441.25296476426337,572.4711402556661,631.5213658501798,666.8605490150957,97.27217904590562,,,,,,LSEG,2025-02-12,2025-02-13,ew_usd,disp=0.2257 ref=0.1379 ratio=1.637 b_pt=+3.179; sigma relative n=12 (PIT); street_src=street_pit,1.0
