method,object,target,quarter,vintage_date,horizon_q,point,q50,window,prior_basis,n_params,n_train,q05,q10,q25,q75,q90,q95,sd,base_naive,base_ar1,base_trailing4,base_guide_cushion,base_street,street_vendor,street_as_of,knowable_from,spec_id,notes,format_version
below-ebitda,tax,tax_rate_pct,2023Q1,2023-02-14,0,10.0,10.0,W1,PIT,2,12,-103.15782757002839,-78.16443524203886,-36.40157251675714,56.40157251675714,98.16443524203886,123.15782757002839,68.7950743554927,,,,,,,,2023-02-14,guide_or_ttm|rw,ETR 10.0 src ttm; sigma additive n=5 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q1,2024-08-06,2,10.0,10.0,W2,PIT,2,18,-7.467475199028353,-3.60939953600303,2.837275736574415,17.162724263425584,23.609399536003032,27.467475199028353,10.619470883498677,,,,,,,,2024-08-06,ttm|rw,ETR ttm 10.0; sigma additive n=7 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q1,2024-08-06,2,17.5,17.5,W1,full_sample,2,18,0.5151657510163012,4.2666395564674815,10.535187799080157,24.464812200919845,30.73336044353252,34.4848342489837,10.326046020558643,,,,,,,,2024-08-06,guide_or_ttm|rw,ETR 17.5 src guide:S077; sigma additive n=15 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q1,2024-08-06,2,17.5,17.5,W2,full_sample,2,18,0.5151657510163012,4.2666395564674815,10.535187799080157,24.464812200919845,30.73336044353252,34.4848342489837,10.326046020558643,,,,,,,,2024-08-06,guide_or_ttm|rw,ETR 17.5 src guide:S077; sigma additive n=15 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q1,2024-08-06,2,10.0,10.0,W1,full_sample,2,18,-8.56839900181123,-4.46716012933717,2.3858302045484514,17.61416979545155,24.46716012933717,28.56839900181123,11.288785030814811,,,,,,,,2024-08-06,ttm|rw,ETR ttm 10.0; sigma additive n=15 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q1,2024-08-06,2,10.0,10.0,W2,full_sample,2,18,-8.56839900181123,-4.46716012933717,2.3858302045484514,17.61416979545155,24.46716012933717,28.56839900181123,11.288785030814811,,,,,,,,2024-08-06,ttm|rw,ETR ttm 10.0; sigma additive n=15 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q1,2024-08-06,2,17.5,17.5,W1,PIT,2,18,0.03252480097164678,3.89060046399697,10.337275736574416,24.662724263425584,31.109399536003032,34.96747519902836,10.619470883498677,,,,,,,,2024-08-06,guide_or_ttm|eq,ETR 17.5 src guide:S077; sigma additive n=7 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q1,2024-08-06,2,17.5,17.5,W2,PIT,2,18,0.03252480097164678,3.89060046399697,10.337275736574416,24.662724263425584,31.109399536003032,34.96747519902836,10.619470883498677,,,,,,,,2024-08-06,guide_or_ttm|eq,ETR 17.5 src guide:S077; sigma additive n=7 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q1,2024-08-06,2,10.0,10.0,W1,PIT,2,18,-7.467475199028353,-3.60939953600303,2.837275736574415,17.162724263425584,23.609399536003032,27.467475199028353,10.619470883498677,,,,,,,,2024-08-06,ttm|eq,ETR ttm 10.0; sigma additive n=7 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q1,2024-08-06,2,10.0,10.0,W2,PIT,2,18,-7.467475199028353,-3.60939953600303,2.837275736574415,17.162724263425584,23.609399536003032,27.467475199028353,10.619470883498677,,,,,,,,2024-08-06,ttm|eq,ETR ttm 10.0; sigma additive n=7 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q1,2024-08-06,2,17.5,17.5,W1,full_sample,2,18,0.5151657510163012,4.2666395564674815,10.535187799080157,24.464812200919845,30.73336044353252,34.4848342489837,10.326046020558643,,,,,,,,2024-08-06,guide_or_ttm|eq,ETR 17.5 src guide:S077; sigma additive n=15 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q1,2024-08-06,2,17.5,17.5,W2,full_sample,2,18,0.5151657510163012,4.2666395564674815,10.535187799080157,24.464812200919845,30.73336044353252,34.4848342489837,10.326046020558643,,,,,,,,2024-08-06,guide_or_ttm|eq,ETR 17.5 src guide:S077; sigma additive n=15 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q1,2024-08-06,2,10.0,10.0,W1,full_sample,2,18,-8.56839900181123,-4.46716012933717,2.3858302045484514,17.61416979545155,24.46716012933717,28.56839900181123,11.288785030814811,,,,,,,,2024-08-06,ttm|eq,ETR ttm 10.0; sigma additive n=15 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q1,2024-08-06,2,10.0,10.0,W2,full_sample,2,18,-8.56839900181123,-4.46716012933717,2.3858302045484514,17.61416979545155,24.46716012933717,28.56839900181123,11.288785030814811,,,,,,,,2024-08-06,ttm|eq,ETR ttm 10.0; sigma additive n=15 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q4,2024-11-07,0,20.0,20.0,W1,PIT,2,19,-60.20060531120802,-42.48653959847794,-12.887112479539297,52.8871124795393,82.48653959847795,100.20060531120802,48.75850592240823,,,,,,,,2024-11-07,guide_or_ttm|rw,ETR 20.0 src guide:S103; sigma additive n=10 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q4,2024-11-07,0,20.0,20.0,W2,PIT,2,19,-60.20060531120802,-42.48653959847794,-12.887112479539297,52.8871124795393,82.48653959847795,100.20060531120802,48.75850592240823,,,,,,,,2024-11-07,guide_or_ttm|rw,ETR 20.0 src guide:S103; sigma additive n=10 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q4,2024-11-07,0,20.980223559759242,20.980223559759242,W1,PIT,2,19,-59.4301704346461,-41.66976828211578,-11.992915003928335,53.95336212344682,83.63021540163427,101.39061755416458,48.886048385615815,,,,,,,,2024-11-07,ttm|rw,ETR ttm 21.0; sigma additive n=10 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q4,2024-11-07,0,20.980223559759242,20.980223559759242,W2,PIT,2,19,-59.4301704346461,-41.66976828211578,-11.992915003928335,53.95336212344682,83.63021540163427,101.39061755416458,48.886048385615815,,,,,,,,2024-11-07,ttm|rw,ETR ttm 21.0; sigma additive n=10 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q4,2024-11-07,0,20.0,20.0,W1,full_sample,2,19,-42.66271169863056,-28.822275102670382,-5.69551239556306,45.69551239556306,68.82227510267037,82.66271169863056,38.09622368329999,,,,,,,,2024-11-07,guide_or_ttm|rw,ETR 20.0 src guide:S103; sigma additive n=17 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q4,2024-11-07,0,20.0,20.0,W2,full_sample,2,19,-42.66271169863056,-28.822275102670382,-5.69551239556306,45.69551239556306,68.82227510267037,82.66271169863056,38.09622368329999,,,,,,,,2024-11-07,guide_or_ttm|rw,ETR 20.0 src guide:S103; sigma additive n=17 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q4,2024-11-07,0,20.980223559759242,20.980223559759242,W1,full_sample,2,19,-41.8684745386913,-27.98695876015761,-4.791554540118764,46.752001659637244,69.9474058796761,83.82892165820978,38.20929538571322,,,,,,,,2024-11-07,ttm|rw,ETR ttm 21.0; sigma additive n=17 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q4,2024-11-07,0,20.980223559759242,20.980223559759242,W2,full_sample,2,19,-41.8684745386913,-27.98695876015761,-4.791554540118764,46.752001659637244,69.9474058796761,83.82892165820978,38.20929538571322,,,,,,,,2024-11-07,ttm|rw,ETR ttm 21.0; sigma additive n=17 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q4,2024-11-07,0,20.0,20.0,W1,PIT,2,19,-60.20060531120802,-42.48653959847794,-12.887112479539297,52.8871124795393,82.48653959847795,100.20060531120802,48.75850592240823,,,,,,,,2024-11-07,guide_or_ttm|eq,ETR 20.0 src guide:S103; sigma additive n=10 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q4,2024-11-07,0,20.0,20.0,W2,PIT,2,19,-60.20060531120802,-42.48653959847794,-12.887112479539297,52.8871124795393,82.48653959847795,100.20060531120802,48.75850592240823,,,,,,,,2024-11-07,guide_or_ttm|eq,ETR 20.0 src guide:S103; sigma additive n=10 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q4,2024-11-07,0,20.980223559759242,20.980223559759242,W1,PIT,2,19,-59.4301704346461,-41.66976828211578,-11.992915003928335,53.95336212344682,83.63021540163427,101.39061755416458,48.886048385615815,,,,,,,,2024-11-07,ttm|eq,ETR ttm 21.0; sigma additive n=10 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q4,2024-11-07,0,20.980223559759242,20.980223559759242,W2,PIT,2,19,-59.4301704346461,-41.66976828211578,-11.992915003928335,53.95336212344682,83.63021540163427,101.39061755416458,48.886048385615815,,,,,,,,2024-11-07,ttm|eq,ETR ttm 21.0; sigma additive n=10 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q4,2024-11-07,0,20.0,20.0,W1,full_sample,2,19,-42.66271169863056,-28.822275102670382,-5.69551239556306,45.69551239556306,68.82227510267037,82.66271169863056,38.09622368329999,,,,,,,,2024-11-07,guide_or_ttm|eq,ETR 20.0 src guide:S103; sigma additive n=17 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q4,2024-11-07,0,20.0,20.0,W2,full_sample,2,19,-42.66271169863056,-28.822275102670382,-5.69551239556306,45.69551239556306,68.82227510267037,82.66271169863056,38.09622368329999,,,,,,,,2024-11-07,guide_or_ttm|eq,ETR 20.0 src guide:S103; sigma additive n=17 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q4,2024-11-07,0,20.980223559759242,20.980223559759242,W1,full_sample,2,19,-41.8684745386913,-27.98695876015761,-4.791554540118764,46.752001659637244,69.9474058796761,83.82892165820978,38.20929538571322,,,,,,,,2024-11-07,ttm|eq,ETR ttm 21.0; sigma additive n=17 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2024Q4,2024-11-07,0,20.980223559759242,20.980223559759242,W2,full_sample,2,19,-41.8684745386913,-27.98695876015761,-4.791554540118764,46.752001659637244,69.9474058796761,83.82892165820978,38.20929538571322,,,,,,,,2024-11-07,ttm|eq,ETR ttm 21.0; sigma additive n=17 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q1,2024-11-07,1,17.5,17.5,W1,PIT,2,19,-67.47329558625518,-48.70507636893953,-17.344204964021387,52.34420496402139,83.70507636893953,102.47329558625518,51.66009558172201,,,,,,,,2024-11-07,guide_or_ttm|rw,ETR 17.5 src guide:S077; sigma additive n=9 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q1,2024-11-07,1,17.5,17.5,W2,PIT,2,19,-67.47329558625518,-48.70507636893953,-17.344204964021387,52.34420496402139,83.70507636893953,102.47329558625518,51.66009558172201,,,,,,,,2024-11-07,guide_or_ttm|rw,ETR 17.5 src guide:S077; sigma additive n=9 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q1,2024-11-07,1,20.980223559759242,20.980223559759242,W1,PIT,2,19,-64.31497264236155,-45.47565460178535,-13.995980180582176,55.95642730010066,87.43610172130383,106.27541976188003,51.85579726033412,,,,,,,,2024-11-07,ttm|rw,ETR ttm 21.0; sigma additive n=9 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q1,2024-11-07,1,20.980223559759242,20.980223559759242,W2,PIT,2,19,-64.31497264236155,-45.47565460178535,-13.995980180582176,55.95642730010066,87.43610172130383,106.27541976188003,51.85579726033412,,,,,,,,2024-11-07,ttm|rw,ETR ttm 21.0; sigma additive n=9 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q1,2024-11-07,1,17.5,17.5,W1,full_sample,2,19,-47.1895769315267,-32.90146261808485,-9.026650073844493,44.02665007384449,67.90146261808485,82.1895769315267,39.32847024900364,,,,,,,,2024-11-07,guide_or_ttm|rw,ETR 17.5 src guide:S077; sigma additive n=16 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q1,2024-11-07,1,17.5,17.5,W2,full_sample,2,19,-47.1895769315267,-32.90146261808485,-9.026650073844493,44.02665007384449,67.90146261808485,82.1895769315267,39.32847024900364,,,,,,,,2024-11-07,guide_or_ttm|rw,ETR 17.5 src guide:S077; sigma additive n=16 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q1,2024-11-07,1,20.980223559759242,20.980223559759242,W1,full_sample,2,19,-44.28851936950002,-29.872483521019834,-5.783919700549937,47.74436682006842,71.83293064053832,86.2489664890185,39.680578174136144,,,,,,,,2024-11-07,ttm|rw,ETR ttm 21.0; sigma additive n=16 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q1,2024-11-07,1,20.980223559759242,20.980223559759242,W2,full_sample,2,19,-44.28851936950002,-29.872483521019834,-5.783919700549937,47.74436682006842,71.83293064053832,86.2489664890185,39.680578174136144,,,,,,,,2024-11-07,ttm|rw,ETR ttm 21.0; sigma additive n=16 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q1,2024-11-07,1,17.5,17.5,W1,PIT,2,19,-67.47329558625518,-48.70507636893953,-17.344204964021387,52.34420496402139,83.70507636893953,102.47329558625518,51.66009558172201,,,,,,,,2024-11-07,guide_or_ttm|eq,ETR 17.5 src guide:S077; sigma additive n=9 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q1,2024-11-07,1,17.5,17.5,W2,PIT,2,19,-67.47329558625518,-48.70507636893953,-17.344204964021387,52.34420496402139,83.70507636893953,102.47329558625518,51.66009558172201,,,,,,,,2024-11-07,guide_or_ttm|eq,ETR 17.5 src guide:S077; sigma additive n=9 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q1,2024-11-07,1,20.980223559759242,20.980223559759242,W1,PIT,2,19,-64.31497264236155,-45.47565460178535,-13.995980180582176,55.95642730010066,87.43610172130383,106.27541976188003,51.85579726033412,,,,,,,,2024-11-07,ttm|eq,ETR ttm 21.0; sigma additive n=9 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q1,2024-11-07,1,20.980223559759242,20.980223559759242,W2,PIT,2,19,-64.31497264236155,-45.47565460178535,-13.995980180582176,55.95642730010066,87.43610172130383,106.27541976188003,51.85579726033412,,,,,,,,2024-11-07,ttm|eq,ETR ttm 21.0; sigma additive n=9 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q1,2024-11-07,1,17.5,17.5,W1,full_sample,2,19,-47.1895769315267,-32.90146261808485,-9.026650073844493,44.02665007384449,67.90146261808485,82.1895769315267,39.32847024900364,,,,,,,,2024-11-07,guide_or_ttm|eq,ETR 17.5 src guide:S077; sigma additive n=16 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q1,2024-11-07,1,17.5,17.5,W2,full_sample,2,19,-47.1895769315267,-32.90146261808485,-9.026650073844493,44.02665007384449,67.90146261808485,82.1895769315267,39.32847024900364,,,,,,,,2024-11-07,guide_or_ttm|eq,ETR 17.5 src guide:S077; sigma additive n=16 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q1,2024-11-07,1,20.980223559759242,20.980223559759242,W1,full_sample,2,19,-44.28851936950002,-29.872483521019834,-5.783919700549937,47.74436682006842,71.83293064053832,86.2489664890185,39.680578174136144,,,,,,,,2024-11-07,ttm|eq,ETR ttm 21.0; sigma additive n=16 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q1,2024-11-07,1,20.980223559759242,20.980223559759242,W2,full_sample,2,19,-44.28851936950002,-29.872483521019834,-5.783919700549937,47.74436682006842,71.83293064053832,86.2489664890185,39.680578174136144,,,,,,,,2024-11-07,ttm|eq,ETR ttm 21.0; sigma additive n=16 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q2,2024-11-07,2,17.5,17.5,W1,PIT,2,19,1.0231695871482493,4.6624395844032005,10.7435001831835,24.2564998168165,30.337560415596798,33.976830412851754,10.017201617744837,,,,,,,,2024-11-07,guide_or_ttm|rw,ETR 17.5 src guide:S077; sigma additive n=8 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q2,2024-11-07,2,17.5,17.5,W2,PIT,2,19,1.0231695871482493,4.6624395844032005,10.7435001831835,24.2564998168165,30.337560415596798,33.976830412851754,10.017201617744837,,,,,,,,2024-11-07,guide_or_ttm|rw,ETR 17.5 src guide:S077; sigma additive n=8 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q2,2024-11-07,2,20.980223559759242,20.980223559759242,W1,PIT,2,19,3.400711501516593,7.2835329663805535,13.77155738883137,28.188889730687116,34.67691415313793,38.559735618001895,10.687584457483945,,,,,,,,2024-11-07,ttm|rw,ETR ttm 21.0; sigma additive n=8 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q2,2024-11-07,2,20.980223559759242,20.980223559759242,W2,PIT,2,19,3.400711501516593,7.2835329663805535,13.77155738883137,28.188889730687116,34.67691415313793,38.559735618001895,10.687584457483945,,,,,,,,2024-11-07,ttm|rw,ETR ttm 21.0; sigma additive n=8 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q2,2024-11-07,2,17.5,17.5,W1,full_sample,2,19,0.5151657510163012,4.2666395564674815,10.535187799080157,24.464812200919845,30.73336044353252,34.4848342489837,10.326046020558643,,,,,,,,2024-11-07,guide_or_ttm|rw,ETR 17.5 src guide:S077; sigma additive n=15 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q2,2024-11-07,2,17.5,17.5,W2,full_sample,2,19,0.5151657510163012,4.2666395564674815,10.535187799080157,24.464812200919845,30.73336044353252,34.4848342489837,10.326046020558643,,,,,,,,2024-11-07,guide_or_ttm|rw,ETR 17.5 src guide:S077; sigma additive n=15 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q2,2024-11-07,2,20.980223559759242,20.980223559759242,W1,full_sample,2,19,2.4118245579480124,6.513063430422072,13.366053764307694,28.59439335521079,35.44738368909641,39.54862256157047,11.288785030814811,,,,,,,,2024-11-07,ttm|rw,ETR ttm 21.0; sigma additive n=15 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q2,2024-11-07,2,20.980223559759242,20.980223559759242,W2,full_sample,2,19,2.4118245579480124,6.513063430422072,13.366053764307694,28.59439335521079,35.44738368909641,39.54862256157047,11.288785030814811,,,,,,,,2024-11-07,ttm|rw,ETR ttm 21.0; sigma additive n=15 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q2,2024-11-07,2,17.5,17.5,W1,PIT,2,19,1.0231695871482493,4.6624395844032005,10.7435001831835,24.2564998168165,30.337560415596798,33.976830412851754,10.017201617744837,,,,,,,,2024-11-07,guide_or_ttm|eq,ETR 17.5 src guide:S077; sigma additive n=8 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q2,2024-11-07,2,17.5,17.5,W2,PIT,2,19,1.0231695871482493,4.6624395844032005,10.7435001831835,24.2564998168165,30.337560415596798,33.976830412851754,10.017201617744837,,,,,,,,2024-11-07,guide_or_ttm|eq,ETR 17.5 src guide:S077; sigma additive n=8 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q2,2024-11-07,2,20.980223559759242,20.980223559759242,W1,PIT,2,19,3.400711501516593,7.2835329663805535,13.77155738883137,28.188889730687116,34.67691415313793,38.559735618001895,10.687584457483945,,,,,,,,2024-11-07,ttm|eq,ETR ttm 21.0; sigma additive n=8 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q2,2024-11-07,2,20.980223559759242,20.980223559759242,W2,PIT,2,19,3.400711501516593,7.2835329663805535,13.77155738883137,28.188889730687116,34.67691415313793,38.559735618001895,10.687584457483945,,,,,,,,2024-11-07,ttm|eq,ETR ttm 21.0; sigma additive n=8 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q2,2024-11-07,2,17.5,17.5,W1,full_sample,2,19,0.5151657510163012,4.2666395564674815,10.535187799080157,24.464812200919845,30.73336044353252,34.4848342489837,10.326046020558643,,,,,,,,2024-11-07,guide_or_ttm|eq,ETR 17.5 src guide:S077; sigma additive n=15 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q2,2024-11-07,2,17.5,17.5,W2,full_sample,2,19,0.5151657510163012,4.2666395564674815,10.535187799080157,24.464812200919845,30.73336044353252,34.4848342489837,10.326046020558643,,,,,,,,2024-11-07,guide_or_ttm|eq,ETR 17.5 src guide:S077; sigma additive n=15 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q2,2024-11-07,2,20.980223559759242,20.980223559759242,W1,full_sample,2,19,2.4118245579480124,6.513063430422072,13.366053764307694,28.59439335521079,35.44738368909641,39.54862256157047,11.288785030814811,,,,,,,,2024-11-07,ttm|eq,ETR ttm 21.0; sigma additive n=15 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q2,2024-11-07,2,20.980223559759242,20.980223559759242,W2,full_sample,2,19,2.4118245579480124,6.513063430422072,13.366053764307694,28.59439335521079,35.44738368909641,39.54862256157047,11.288785030814811,,,,,,,,2024-11-07,ttm|eq,ETR ttm 21.0; sigma additive n=15 (full_sample); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q1,2025-02-13,0,19.5,19.5,W1,PIT,2,20,-57.023940732300304,-40.121947169172024,-11.879457006280944,50.879457006280944,79.12194716917202,96.0239407323003,46.52325257301328,,,,,,,,2025-02-13,guide_or_ttm|rw,ETR 19.5 src guide:S115; sigma additive n=11 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q1,2025-02-13,0,19.5,19.5,W2,PIT,2,20,-57.023940732300304,-40.121947169172024,-11.879457006280944,50.879457006280944,79.12194716917202,96.0239407323003,46.52325257301328,,,,,,,,2025-02-13,guide_or_ttm|rw,ETR 19.5 src guide:S115; sigma additive n=11 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
below-ebitda,tax,tax_rate_pct,2025Q1,2025-02-13,0,20.504353047132994,20.504353047132994,W1,PIT,2,20,-56.20251601506696,-39.26011871129372,-10.95011566931846,51.95882176358445,80.26882480555972,97.21122210933295,46.63446510092598,,,,,,,,2025-02-13,ttm|rw,ETR ttm 20.5; sigma additive n=11 (PIT); pool ex 2023Q3/2023Q4 discrete items,1.0
