source,market,dump_date,abnb_region,settlement,cdn_path,listings,listings_with_bookings,weight_source,occ_field_nonnull_share,bedrooms_field_nonnull_share,bedrooms_eh_nonnull_share,bedrooms_priv_nonnull_share,est_nights_ltm,bedroom_nights_ltm,bedrooms_per_booked_night,bedrooms_per_listing,bedrooms_cc_per_booked_night,bedrooms_f_per_booked_night,bedrooms_f_per_listing,capacity_per_booked_night,capacity_per_listing,mean_log_capacity_booked,mean_log_capacity_listing,share_bed_ge3_booked,share_bed_ge4_booked,share_cap_ge6_booked,share_cap_le2_booked,share_cap_ge6_listing,share_cap_le2_listing,share_entire_booked,share_entire_listing,scope_ref_listings,scope_ref_n_dumps,scope_vs_peer,partial_scope,scope_unverified,scope_vs_peer_pit,partial_scope_pit,scope_unverified_pit
ws05_repo,sydney,2026-06-16,apac,urban,,20573,14689,disclosed,1.0,0.849,0.9476,0.4802,1348557.0,2348762.0,1.7416853718456098,1.868322558693433,1.9409446651645468,1.7483306230289115,1.8845088222427453,3.941298736353005,4.036358333738395,1.212115734130503,1.2172836188221057,0.1736107557930439,0.0669248685817507,0.2261305973718574,0.3947411937352296,0.2468769746755456,0.3979001604044135,0.8470327913466024,0.7897730034511252,20767,9,0.9906582558867434,False,False,1.0,False,False
ws05_repo,sydney,2026-07-15,apac,urban,,20736,14759,disclosed,1.0,0.8518,0.9484,0.4894,1353614.0,2360751.0,1.7440355965585463,1.8685860339506173,1.9414824496385443,1.750346849249491,1.8851273148148149,3.953115880893667,4.041907793209877,1.214512326686766,1.218235205151062,0.1741552613965281,0.0673899649383059,0.227970455388316,0.393208846835213,0.2482638888888889,0.3969907407407407,0.8470420666452918,0.7903163580246914,20767,8,0.9985072470746857,False,False,1.0,False,False
ws05_repo,sydney,2026-08-15,apac,urban,,20767,14866,disclosed,1.0,0.7915,0.949,0.1994,1355306.0,2360570.0,1.7417247470312978,1.877642413444407,1.9386542255418653,1.7465358376632287,1.893653392401406,3.954957035532935,4.066788655077768,1.2145613086626894,1.223943851479133,0.1745118814496505,0.0662529347615962,0.2296470317404335,0.3950546961350425,0.2525641642991284,0.3941349256031203,0.8470825038773532,0.7904367506139548,20767,7,1.0,False,False,1.0,False,False
ws08_new_market,taipei,2024-12-31,apac,urban,taiwan/northern-taiwan/taipei,5915,4379,reconstructed_ia_model,0.0,0.9811,0.9953,0.9417,499029.5,762096.0,1.527156210204006,1.4620456466610312,1.6750983351539972,1.5027703773023438,1.457396449704142,4.257909602538527,3.9433643279797126,1.2519500433428827,1.1503586656660407,0.1665362468551458,0.0366661690340951,0.2936539823797991,0.3845944979204636,0.2461538461538461,0.4608622147083686,0.8425964797672282,0.7332206255283178,6196,3,0.9546481601032925,False,False,1.0,False,True
ws08_new_market,taipei,2025-03-28,apac,urban,taiwan/northern-taiwan/taipei,5977,4359,disclosed,1.0,0.9794,0.9969,0.9333,498147.0,766562.0,1.5388268924634696,1.4714739836038149,1.695886150707015,1.5175831632028296,1.4730634097373263,4.311416108096606,3.973732641793542,1.2636780563282202,1.1547173386050529,0.1700421763053877,0.0362844702467343,0.3015836690776016,0.3717557267232363,0.2502927890245943,0.4570854943951815,0.8359018522644922,0.7241090848251631,6241,4,0.9576990866848262,False,False,1.0,False,False
ws08_new_market,taipei,2025-06-29,apac,urban,taiwan/northern-taiwan/taipei,6196,4412,disclosed,1.0,0.9756,0.9961,0.9209,507363.0,784891.0,1.5470008652582077,1.4711103938024532,1.7029839210369602,1.5299558698604352,1.4746610716591348,4.295409795353622,3.944641704325371,1.257818571349397,1.151984237050604,0.1736902375616669,0.0379393057830389,0.2978538048694918,0.3822371753557118,0.2430600387346675,0.4557779212395094,0.8311051456255186,0.7265978050355067,6241,4,0.99278961704855,False,False,1.0,False,False
ws08_new_market,taipei,2025-09-30,apac,urban,taiwan/northern-taiwan/taipei,6241,4409,disclosed,1.0,0.9599,0.995,0.866,501944.0,778999.0,1.5519639641075498,1.477327351385996,1.697537181749433,1.5328373284669206,1.4750040057683065,4.294558755558389,3.942316936388399,1.2578880483071226,1.1478392106423023,0.1716207385684458,0.0406977670815867,0.2959732559807468,0.3770819055512168,0.2432302515622496,0.4556962025316455,0.845114196005929,0.7274475244351867,6241,3,1.0,False,False,1.0,False,False
ws08_new_market,taipei,2026-06-30,apac,urban,taiwan/northern-taiwan/taipei,6419,4453,disclosed,1.0,0.8299,0.9504,0.5118,478633.0,744791.0,1.5560795014134003,1.499922106247079,1.677535713635548,1.590650874469583,1.535052188814457,4.371871559211337,3.9837980993924287,1.282154555150525,1.146305839183025,0.1664657472426682,0.036811084902211,0.3048765964737074,0.3580384135652995,0.2503505218881445,0.4577036921638884,0.8508920195640501,0.7236329646362362,6430,3,0.998289269051322,False,False,1.0,False,True
ws08_new_market,taipei,2026-07-26,apac,urban,taiwan/northern-taiwan/taipei,6430,4440,disclosed,1.0,0.7762,0.9512,0.3271,471233.0,732472.0,1.5543733142627958,1.494556765163297,1.6758455575984446,1.5904563135434064,1.532814930015552,4.398787860782246,3.993157076205288,1.287010939901591,1.1492717532013574,0.1658606252108829,0.0369774612558967,0.3066741930212867,0.3567088892331394,0.2500777604976671,0.4569206842923795,0.8468337319330352,0.71850699844479,6430,3,1.0,False,False,1.0,False,False
ws08_new_market,taipei,2026-08-31,apac,urban,taiwan/northern-taiwan/taipei,6398,4435,disclosed,1.0,0.7823,0.9502,0.3356,482226.0,742010.0,1.5387183602709102,1.4931228508909034,1.6707537630064977,1.5684678967952783,1.525711159737418,4.318522850281818,3.992497655517349,1.2570669911786114,1.1490137340390685,0.1618494232994488,0.0356160804270197,0.2995587131345054,0.3738931538324354,0.2500781494216942,0.4567052203813692,0.8283439714988408,0.7256955298530791,6430,3,0.9950233281493002,False,False,0.9950233281493002,False,False
ws08_new_market,tasmania,2025-03-02,apac,non_urban,australia/tas/tasmania,6478,5471,disclosed,1.0,0.9793,0.9952,0.8539,615416.0,1319413.0,2.1439367842240045,2.129515282494597,2.249555681637168,2.1319513954788305,2.13553565915406,4.651335031913373,4.619018215498611,1.3958215672887808,1.3820868713260943,0.3612775748436829,0.1002801357130786,0.3657119736893418,0.28726259960742,0.3558196974374807,0.2985489348564372,0.9438964862791998,0.8900895338067305,6501,3,0.996462082756499,False,False,1.0,False,True
ws08_new_market,tasmania,2025-06-09,apac,non_urban,australia/tas/tasmania,6477,5449,disclosed,1.0,0.9824,0.9958,0.8754,624250.0,1337416.0,2.1424365238285943,2.1250578971746177,2.248417378045014,2.128884261113336,2.1286089238845145,4.641404885863036,4.600432298903813,1.3936934855447054,1.3788246708535414,0.3603972767320785,0.1021385662795354,0.3635018021625951,0.2886792150580697,0.3532499614018836,0.301065308012969,0.9430917100520624,0.889763779527559,6501,3,0.9963082602676512,False,False,0.9998456313677061,False,False
ws08_new_market,tasmania,2025-09-11,apac,non_urban,australia/tas/tasmania,6501,5396,disclosed,1.0,0.9829,0.9958,0.8755,620559.0,1330554.0,2.1441216709450672,2.130749115520689,2.247210283715562,2.131885122929488,2.1325180741424394,4.643073422510994,4.608060298415628,1.3935450913106613,1.3811795587510478,0.3601655926350274,0.1015584336058295,0.3615562742623989,0.2890152265940869,0.3530226119058606,0.2987232733425626,0.9442953852897146,0.8924780802953391,6501,3,1.0,False,False,1.0,False,False
ws08_new_market,tasmania,2026-06-15,apac,non_urban,australia/tas/tasmania,6618,5540,disclosed,1.0,0.9297,0.975,0.5661,640188.0,1369013.0,2.138454641449074,2.133121789060139,2.239266943766961,2.1482642598736623,2.1557116953762465,4.608816472661156,4.600030220610456,1.38606535440039,1.3790654504017623,0.3543131080245178,0.0999628234206202,0.353775765868776,0.2920360893987391,0.3528256270776669,0.3014505893019039,0.9412375739626484,0.8913569054094893,6642,3,0.996386630532972,False,False,1.0,False,True
ws08_new_market,tasmania,2026-07-14,apac,non_urban,australia/tas/tasmania,6629,5541,disclosed,1.0,0.9299,0.9743,0.5758,639258.0,1365484.0,2.136045227435558,2.131995776135164,2.234663077594772,2.145022823335805,2.1541710665258718,4.606656467341824,4.6019007391763465,1.3855608000380002,1.3786598968139103,0.3538618210487784,0.0987754552934808,0.3535114147965297,0.2926205069001874,0.3525418615175743,0.3029114496907527,0.9413476249026216,0.89048121888671,6642,3,0.9980427582053598,False,False,1.0,False,False
ws08_new_market,tasmania,2026-08-13,apac,non_urban,australia/tas/tasmania,6642,5542,disclosed,1.0,0.9124,0.9751,0.4066,640398.0,1369583.0,2.138643468592969,2.135350797952424,2.2341489365341656,2.148735630030075,2.158386028304728,4.61868712894169,4.607497741644083,1.3888615431468865,1.3802714448599658,0.3558006114947267,0.0983966221006311,0.3548027945121627,0.2901523739924234,0.3533574224631135,0.3021680216802168,0.9431947007954428,0.8911472448057814,6642,3,1.0,False,False,1.0,False,False
ws08_new_market,tokyo,2024-12-30,apac,urban,japan/kantō/tokyo,21058,17428,reconstructed_ia_model,0.0,0.9875,0.9938,0.9545,1738617.0,2596082.5,1.493188264005241,1.425871402792288,1.6136558308236857,1.4889938382058845,1.4333032576692943,4.653460192785415,4.436983569189857,1.3472278069322443,1.303563299802553,0.1330094552164162,0.0479729002994909,0.2969322743306893,0.2766190023449673,0.2664070661981195,0.2949947763320353,0.861371423378467,0.8380662930952607,25297,3,0.8324307230106337,False,False,1.0,False,True
ws08_new_market,tokyo,2025-03-23,apac,urban,japan/kantō/tokyo,22783,18877,disclosed,1.0,0.9887,0.9953,0.9546,1916535.0,2875246.0,1.5002314072010163,1.4267655708203486,1.619455639939078,1.494206993349978,1.4302989070798402,4.657175579887662,4.425799938550674,1.3450856790508547,1.3011210786988143,0.1358034160607554,0.0489466667710216,0.2989191431411375,0.2763195036876446,0.2642321028837291,0.2934644252293377,0.8647574920364095,0.8405389983759821,27945,4,0.8152800143138308,False,False,1.0,False,False
ws08_new_market,tokyo,2025-06-27,apac,urban,japan/kantō/tokyo,25297,20799,disclosed,1.0,0.9898,0.9955,0.9577,2132367.0,3221655.0,1.510835142355889,1.429299916986204,1.6255957055691244,1.5017855744344195,1.426730442344942,4.683270750297674,4.418824366525675,1.352114692007144,1.301251769886271,0.1382960813030777,0.0502413515121927,0.3030693121775004,0.2695966501076034,0.2628374906115349,0.2915760762145709,0.8699107611400851,0.8485195873028423,27945,4,0.905242440508141,False,False,1.0,False,False
ws08_new_market,tokyo,2025-09-29,apac,urban,japan/kantō/tokyo,27945,22958,disclosed,1.0,0.989,0.9946,0.956,2254687.0,3417939.0,1.515926157377942,1.4390767579173376,1.6254315094240042,1.5093254629134776,1.4410270173555195,4.713939894983207,4.466380390051888,1.3585114459022096,1.3138392379486254,0.1393936275855584,0.051213760490924,0.305092902030304,0.265057633276814,0.267453927357309,0.2819466809804974,0.8753547609934328,0.8551082483449634,27945,3,1.0,False,False,1.0,False,False
ws08_new_market,tokyo,2026-06-30,apac,urban,japan/kantō/tokyo,34419,28413,disclosed,1.0,0.9139,0.9511,0.7167,2773074.0,4285712.0,1.5454733627735864,1.4400767018216682,1.654700195614574,1.5968719190328131,1.4999128388390133,4.805146202373251,4.4566082686888056,1.3814463252951688,1.3153558888028167,0.1482253989615856,0.0550843576478665,0.3166846611377842,0.2539189361697524,0.267468549347744,0.2797873267671925,0.8680478775539348,0.841337633283942,35771,3,0.9622040200162143,False,False,1.0,False,True
ws08_new_market,tokyo,2026-07-24,apac,urban,japan/kantō/tokyo,35097,28879,disclosed,1.0,0.5479,0.5646,0.452,2804021.0,4342122.0,1.548534051635134,1.4376157506339573,1.9480819905811335,1.875008247085168,1.7601504402085648,4.806235402659253,4.4485283642476565,1.3818345687116858,1.3143497694674229,0.1615319571429743,0.0546989484030255,0.3162255204222793,0.2545965240631222,0.2665185058552013,0.2801094110607744,0.8669475014630775,0.8400148160811466,35771,3,0.9811579212211009,False,False,1.0,False,False
ws08_new_market,tokyo,2026-08-31,apac,urban,japan/kantō/tokyo,35771,29395,disclosed,1.0,0.5762,0.5964,0.4582,2839042.0,4410222.0,1.553419075871368,1.4386514215425903,1.9265744177445563,1.8609120611812011,1.7410192614128763,4.814740324377026,4.446870369852674,1.383840267142799,1.3145904029006572,0.1624322570782679,0.0550636447083206,0.3177170327173744,0.2534161171268336,0.2665567079477789,0.2798635766402952,0.871979703012495,0.8453216292527467,35771,3,1.0,False,False,1.0,False,False
ws08_new_market,western-australia,2024-12-25,apac,non_urban,australia/wa/western-australia,13126,10698,reconstructed_ia_model,0.0,0.9797,0.9972,0.8992,1047712.0,2198439.5,2.098324253229895,2.21476458936462,2.300519574290862,2.1013947535200512,2.238267560566814,4.445211088543417,4.6839097973487736,1.318373605527395,1.3595444235517828,0.3376390649338749,0.1333863695366665,0.3421627317430744,0.3562028496380685,0.3882370866981563,0.3371171720249886,0.8667625263431172,0.8216516836812433,13126,3,1.0,False,False,1.0,False,True
ws08_new_market,western-australia,2025-03-18,apac,non_urban,australia/wa/western-australia,12232,10448,disclosed,1.0,0.9823,0.9975,0.907,1165634.0,2446690.0,2.099020790402476,2.243868541530412,2.3320644497115084,2.1129119432000096,2.2676994767822105,4.431140478057435,4.7351209941138,1.3085238995218715,1.3718261591888974,0.3416218126787654,0.1384705662326253,0.3436893570365998,0.3645003491662048,0.3974002616088947,0.328809679529104,0.8464294967373979,0.8321615434924787,13126,3,0.9318909035502057,False,False,0.9318909035502057,False,False
ws08_new_market,western-australia,2025-06-23,apac,non_urban,australia/wa/western-australia,12628,10674,disclosed,1.0,0.9838,0.9979,0.9151,1154660.0,2415755.0,2.092178649992205,2.23899271460247,2.315275070702937,2.104409956177576,2.2635017421602788,4.413065317929087,4.713731390560659,1.3077476508623869,1.3675212247817052,0.3378180589957217,0.1368870490014376,0.3432291756880813,0.3642310290475118,0.3949160595502058,0.3306145074437757,0.8520153118666967,0.8293474817865062,13126,3,0.9620600335212556,False,False,0.9620600335212556,False,False
ws08_new_market,western-australia,2026-06-28,apac,non_urban,australia/wa/western-australia,11724,10631,disclosed,1.0,0.9194,0.9845,0.5577,1091561.0,2309410.0,2.115694862678311,2.2823268509041283,2.310767931432225,2.1225685051041583,2.3013050153531216,4.458393071940093,4.80979187990447,1.32477636030716,1.3941615309520534,0.3439963501810709,0.1411180868499332,0.3518832204521781,0.3529715700725841,0.4138519276697373,0.3145684066871375,0.8686156797467114,0.8478335039235756,13150,3,0.8915589353612168,False,False,1.0,False,True
ws08_new_market,western-australia,2026-07-22,apac,non_urban,australia/wa/western-australia,13150,11442,disclosed,1.0,0.8617,0.9851,0.2491,1170508.0,2473788.0,2.113431091457726,2.257338403041825,2.315966149991949,2.1181145280510685,2.2752471482889733,4.447148588476114,4.741140684410646,1.3204572193555804,1.3754691634374032,0.3432885550547284,0.139830740157265,0.3487297822825645,0.3537942500179409,0.4027376425855513,0.3245627376425855,0.8635831621825737,0.8326996197718631,13150,3,1.0,False,False,1.0,False,False
ws08_new_market,western-australia,2026-08-30,apac,non_urban,australia/wa/western-australia,13141,11453,disclosed,1.0,0.8616,0.9849,0.2512,1176194.0,2491927.0,2.1186360413333176,2.2550795221063846,2.319293150332266,2.122161820243939,2.272429799863024,4.457481503901567,4.728939958907237,1.323398898374576,1.3721402965489653,0.3445571053754738,0.1415336245551329,0.3508536857015084,0.3527895908328048,0.4012632219770184,0.3271440529640058,0.8652994318964389,0.8322045506430257,13150,3,0.9993155893536122,False,False,0.9993155893536122,False,False
