adsh,tag,version,ddate,qtrs,uom,segments,coreg,value,footnote,cik,name,form,fy,fp
0001324424-21-000015,InterestPaidNet,us-gaap/2020,20181231,4,USD,,,196000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001628280-21-002433,IncreaseDecreaseinCapitalizedContractCostsNet,0001628280-21-002433,20201231,4,USD,,,-142000000.0000,,1048286,MARRIOTT INTERNATIONAL INC /MD/,10-K,2020,FY
0001324424-21-000015,RestructuringCharges,us-gaap/2020,20201231,4,USD,ConsolidationItems=CorporateAndEliminations;,,231000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001585689-21-000016,CostOfGoodsAndServicesSold,us-gaap/2020,20181231,4,USD,ProductOrService=CostofReimbursableExpense;,,5323000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001075531-21-000019,OtherAssetsNoncurrent,us-gaap/2020,20201231,0,USD,,,917000000.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0000815097-21-000027,StockholdersEquity,us-gaap/2020,20201130,0,USD,EquityComponents=AdditionalPaidInCapital;,,13948000000.0000,,815097,CARNIVAL CORP,10-K,2020,FY
0001075531-21-000019,LongTermDebtNoncurrent,us-gaap/2020,20191231,0,USD,DebtInstrument=A2.15SeniorNotesDueNovember2022;LongtermDebtType=SeniorNotes;,,839000000.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0001628280-21-002433,Revenues,us-gaap/2020,20181231,4,USD,ConsolidationItems=OperatingSegments;ProductOrService=FeeService;,,2970000000.0000,,1048286,MARRIOTT INTERNATIONAL INC /MD/,10-K,2020,FY
0000815097-21-000027,OperatingIncomeLoss,us-gaap/2020,20191130,4,USD,BusinessSegments=TourAndOther;,,56000000.0000,,815097,CARNIVAL CORP,10-K,2020,FY
0001585689-21-000016,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2020,20191231,4,USD,BusinessSegments=Baseandothermanagementfeesinsegmentrevenues;,,394000000.0000,"Includes management, royalty and IP fees charged to our ownership segment by our management and franchise segment, which were eliminated in our consolidated statements of operations.",1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001075531-21-000019,LongTermInvestments,us-gaap/2020,20201231,0,USD,,,3759000000.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0001558370-21-001998,GainsLossesOnExtinguishmentOfDebt,us-gaap/2019,20201231,4,USD,DebtInstrument=SeniorSecuredRevolvingCreditFacilityOne;IncomeStatementLocation=InterestExpense;,,-5500000.0000,,1513761,NORWEGIAN CRUISE LINE HOLDINGS LTD.,10-K,2020,FY
0001558370-21-001998,AccumulatedOtherComprehensiveIncomeLossNetOfTax,us-gaap/2019,20171231,0,USD,EquityComponents=AccumulatedDefinedBenefitPlansAdjustment;,,-6895000.0000,,1513761,NORWEGIAN CRUISE LINE HOLDINGS LTD.,10-K,2020,FY
0000884887-21-000006,AmortizationOfFinancingCosts,us-gaap/2020,20201231,4,USD,,,89442000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0000884887-21-000006,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,us-gaap/2020,20191231,4,USD,EquityComponents=AccumulatedOtherComprehensiveIncome;,,869000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0000815097-21-000027,StockIssuedDuringPeriodValueNewIssues,us-gaap/2020,20201130,4,USD,EquityComponents=CommonStock;,,2000000.0000,,815097,CARNIVAL CORP,10-K,2020,FY
0000884887-21-000006,StockholdersEquity,us-gaap/2020,20201231,0,USD,,,8760669000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001075531-21-000019,Revenues,us-gaap/2020,20191231,4,USD,Geographical=US;,,1537000000.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0001628280-21-002433,Revenues,us-gaap/2020,20191231,4,USD,ProductOrService=FeeService;,,3761000000.0000,,1048286,MARRIOTT INTERNATIONAL INC /MD/,10-K,2020,FY
0001324424-21-000015,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2020,20201231,4,USD,Geographical=AllOtherCountries;,,1688000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001324424-21-000015,PaymentsForRepurchaseOfCommonStock,us-gaap/2020,20181231,4,USD,,,923000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001585689-21-000016,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,us-gaap/2020,20181231,4,USD,AdjustmentsForNewAccountingPronouncements=AccountingStandardsUpdate201802;CumulativeEffectPeriodOfAdoption=CumulativeEffectPeriodOfAdoptionAdjustment;EquityComponents=AccumulatedNetGainLossFromDesignatedOrQualifyingCashFlowHedges;,,0.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001075531-21-000019,StockholdersEquity,us-gaap/2020,20181231,0,USD,EquityComponents=AccumulatedTranslationAdjustment;,,-129000000.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0000884887-21-000006,PreferredStockParOrStatedValuePerShare,us-gaap/2020,20201231,0,USD,,,0.0100,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001585689-21-000016,GainLossOnDispositionOfAssets1,us-gaap/2020,20191231,4,USD,,,81000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0000884887-21-000006,OperatingLeaseLiabilityNoncurrent,us-gaap/2020,20191231,0,USD,,,601641000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001628280-21-002433,StockholdersEquity,us-gaap/2020,20201231,0,USD,ClassOfStock=CommonClassA;EquityComponents=CommonStock;,,5000000.0000,,1048286,MARRIOTT INTERNATIONAL INC /MD/,10-K,2020,FY
0001324424-21-000015,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,us-gaap/2020,20191231,0,USD,,,4097000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001558370-21-001998,RevenueFromContractWithCustomerIncludingAssessedTax,us-gaap/2019,20191231,1,USD,,,1480618000.0000,,1513761,NORWEGIAN CRUISE LINE HOLDINGS LTD.,10-K,2020,FY
0000815097-21-000027,PaymentsToAcquirePropertyPlantAndEquipment,us-gaap/2020,20201130,4,USD,BusinessSegments=NorthAmericaandAustralia;,,1430000000.0000,,815097,CARNIVAL CORP,10-K,2020,FY
0000815097-21-000027,StockholdersEquity,us-gaap/2020,20171130,0,USD,EquityComponents=CommonStock;,,7000000.0000,,815097,CARNIVAL CORP,10-K,2020,FY
0001324424-21-000015,AccountsReceivableCreditLossExpenseReversalAndOtherNoncashIncomeExpense,0001324424-21-000015,20201231,4,USD,,,148000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001324424-21-000015,TreasuryStockValueAcquiredCostMethod,us-gaap/2020,20181231,4,USD,,,904000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001585689-21-000016,NetIncomeLossAttributableToNoncontrollingInterest,us-gaap/2020,20181231,4,USD,EquityComponents=NoncontrollingInterest;,,-5000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001628280-21-002433,OperatingLeaseRightOfUseAsset,us-gaap/2020,20201231,0,USD,,,752000000.0000,,1048286,MARRIOTT INTERNATIONAL INC /MD/,10-K,2020,FY
0000884887-21-000006,RepaymentsOfCommercialPaper,us-gaap/2020,20181231,4,USD,,,3965450000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0000884887-21-000006,NetCashProvidedByUsedInFinancingActivities,us-gaap/2020,20181231,4,USD,,,1198073000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001324424-21-000015,WeightedAverageNumberOfDilutedSharesOutstanding,us-gaap/2020,20191231,4,shares,,,149884000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0000884887-21-000006,TreasuryStockValueAcquiredCostMethod,us-gaap/2020,20181231,4,USD,,,575039000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001585689-21-000016,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2020,20201231,4,USD,,,4307000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001324424-21-000015,EarningsPerShareBasic,us-gaap/2020,20190630,1,USD,,,1.2300,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0000815097-21-000027,ProceedsFromIssuanceOfOtherLongTermDebt,us-gaap/2020,20181130,4,USD,,,2542000000.0000,,815097,CARNIVAL CORP,10-K,2020,FY
0001324424-21-000015,InvestmentIncomeInterest,us-gaap/2020,20191231,4,USD,,,59000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001628280-21-002433,RevenuesGrossofCapitalizedContractCostAmortization,0001628280-21-002433,20191231,4,USD,ConsolidationItems=OperatingSegments;ProductOrService=FeeService;,,3160000000.0000,,1048286,MARRIOTT INTERNATIONAL INC /MD/,10-K,2020,FY
0001585689-21-000016,DeferredTaxLiabilitiesDeferredExpense,us-gaap/2020,20191231,0,USD,,,795000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001628280-21-002433,PaymentsOfDividendsCommonStock,us-gaap/2020,20191231,4,USD,,,612000000.0000,,1048286,MARRIOTT INTERNATIONAL INC /MD/,10-K,2020,FY
0000884887-21-000006,OperatingLeaseRightOfUseAsset,us-gaap/2020,20191231,0,USD,CumulativeEffectPeriodOfAdoption=CumulativeEffectPeriodOfAdoptionAdjustment;,,801800000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001324424-21-000015,ShareBasedCompensation,us-gaap/2020,20201231,4,USD,BusinessSegments=BusinessToBusiness;ConsolidationItems=OperatingSegments;,,0.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001585689-21-000016,ChangeInOperatingLeaseLiabilities,0001585689-21-000016,20191231,4,USD,,,80000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0000884887-21-000006,StockholdersEquity,us-gaap/2020,20201231,0,USD,EquityComponents=TreasuryStock;,,-2063991000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001558370-21-001998,CommonStockValue,us-gaap/2019,20201231,0,USD,,,316000.0000,,1513761,NORWEGIAN CRUISE LINE HOLDINGS LTD.,10-K,2020,FY
0001628280-21-002433,ProceedsFromPaymentsForOtherFinancingActivities,us-gaap/2020,20181231,4,USD,,,0.0000,,1048286,MARRIOTT INTERNATIONAL INC /MD/,10-K,2020,FY
0001075531-21-000019,AmortizationOfFinancingCostsAndDiscounts,us-gaap/2020,20201231,4,USD,,,64000000.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0000815097-21-000027,NoncashLeaseExpense,0000815097-21-000027,20181130,4,USD,,,0.0000,,815097,CARNIVAL CORP,10-K,2020,FY
0000815097-21-000027,AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesExcludingIncreaseDecreaseInOperatingCapital,0000815097-21-000027,20181130,4,USD,,,5186000000.0000,,815097,CARNIVAL CORP,10-K,2020,FY
0000884887-21-000006,ShareBasedCompensation,us-gaap/2020,20191231,4,USD,,,75930000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001585689-21-000016,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2020,20191231,4,USD,ProductOrService=ReimbursementRevenue;,,5686000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001585689-21-000016,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,us-gaap/2020,20181231,4,USD,EquityComponents=AdditionalPaidInCapital;,,77000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001324424-21-000015,Depreciation,us-gaap/2020,20201231,4,USD,ConsolidationItems=CorporateAndEliminations;,,74000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0000884887-21-000006,OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,us-gaap/2020,20191231,4,USD,EquityComponents=AccumulatedOtherComprehensiveIncome;,,19535000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001324424-21-000015,LegalReservesOccupancyTaxAndOther,0001324424-21-000015,20201231,4,USD,BusinessSegments=RetailSegment;ConsolidationItems=OperatingSegments;,,0.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001558370-21-001998,DirectOperatingCosts,us-gaap/2019,20191231,4,USD,ProductOrService=OnboardAndOther;,,394673000.0000,,1513761,NORWEGIAN CRUISE LINE HOLDINGS LTD.,10-K,2020,FY
0000884887-21-000006,CommonStockDividendsPerShareDeclared,us-gaap/2020,20191231,1,USD,,,0.7800,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001585689-21-000016,Dividends,us-gaap/2020,20181231,4,USD,EquityComponents=RetainedEarnings;,,184000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001585689-21-000016,PreferredStockValueOutstanding,us-gaap/2020,20191231,0,USD,,,0.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001324424-21-000015,RepaymentsOfLongTermLinesOfCredit,us-gaap/2020,20201231,4,USD,DebtInstrument=ForeignCreditFacility;,,772000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001324424-21-000015,MinorityInterestChangeInRedemptionValue,us-gaap/2020,20201231,4,USD,,,4000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001628280-21-002433,CapitalizedContractCostAmortization,us-gaap/2020,20181231,4,USD,BusinessSegments=USAndCanadaSegment;ConsolidationItems=OperatingSegments;ProductOrService=FeeService;,,45000000.0000,,1048286,MARRIOTT INTERNATIONAL INC /MD/,10-K,2020,FY
0001585689-21-000016,OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,us-gaap/2020,20181231,4,USD,EquityComponents=AccumulatedOtherComprehensiveIncome;,,9000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0000815097-21-000027,SellingGeneralAndAdministrativeExpense,us-gaap/2020,20201130,4,USD,BusinessSegments=Cruise;,,262000000.0000,,815097,CARNIVAL CORP,10-K,2020,FY
0000815097-21-000027,NonoperatingIncomeExpense,us-gaap/2020,20201130,4,USD,,,-1388000000.0000,,815097,CARNIVAL CORP,10-K,2020,FY
0000815097-21-000027,CostsAndExpenses,us-gaap/2020,20181130,4,USD,BusinessSegments=NorthAmericaandAustralia;ProductOrService=Cruise;,,7180000000.0000,,815097,CARNIVAL CORP,10-K,2020,FY
0000884887-21-000006,OtherNonoperatingIncomeExpense,us-gaap/2020,20201231,4,USD,DerivativeInstrumentRisk=CommodityContract;EquityComponents=AccumulatedGainLossNetCashFlowHedgeParent;ReclassificationOutOfAccumulatedOtherComprehensiveIncome=ReclassificationOutOfAccumulatedOtherComprehensiveIncome;,,3549000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001628280-21-002433,Revenues,us-gaap/2020,20201231,4,USD,ConsolidationItems=OperatingSegments;Geographical=InternationalOperations;ProductOrService=Reimbursements;,,1247000000.0000,,1048286,MARRIOTT INTERNATIONAL INC /MD/,10-K,2020,FY
0001075531-21-000019,TreasuryStockSharesAcquired,us-gaap/2020,20181231,4,shares,EquityComponents=TreasuryStock;,,3100000.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0001324424-21-000015,ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,us-gaap/2020,20191231,4,USD,,,-1000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001585689-21-000016,EarningsPerShareBasic,us-gaap/2020,20191231,4,USD,,,3.0700,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001628280-21-002433,CostOfRevenue,us-gaap/2020,20181231,4,USD,ProductOrService=OwnedLeasedandOther;,,1306000000.0000,,1048286,MARRIOTT INTERNATIONAL INC /MD/,10-K,2020,FY
0001075531-21-000019,EarningsPerShareBasic,us-gaap/2020,20191231,4,USD,,,112.9300,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0001075531-21-000019,NetIncomeLossAvailableToCommonStockholdersBasic,us-gaap/2020,20201231,4,USD,,,59000000.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0001628280-21-002433,Revenues,us-gaap/2020,20181231,4,USD,BusinessSegments=USAndCanadaSegment;ConsolidationItems=OperatingSegments;,,16289000000.0000,,1048286,MARRIOTT INTERNATIONAL INC /MD/,10-K,2020,FY
0001324424-21-000015,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,us-gaap/2020,20201231,0,USD,EquityComponents=AdditionalPaidInCapital;,,13566000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001628280-21-002433,RevenuesGrossofCapitalizedContractCostAmortization,0001628280-21-002433,20201231,4,USD,ConsolidationItems=OperatingSegments;ProductOrService=FeeService;,,1207000000.0000,,1048286,MARRIOTT INTERNATIONAL INC /MD/,10-K,2020,FY
0001324424-21-000015,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2020,20201231,4,USD,BusinessSegments=BusinessToBusiness;ConsolidationItems=OperatingSegments;,,942000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001324424-21-000015,IncreaseDecreaseInAccountsPayableMerchant,0001324424-21-000015,20181231,4,USD,,,-134000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0000884887-21-000006,NetIncomeLoss,us-gaap/2020,20201231,4,USD,EquityComponents=RetainedEarnings;,,-5797462000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001075531-21-000019,CashAndCashEquivalentsAtCarryingValue,us-gaap/2020,20181231,0,USD,,,2624000000.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0001585689-21-000016,OtherFiniteLivedIntangibleAssetsNet,0001585689-21-000016,20201231,0,USD,,,266000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001628280-21-002433,InvestmentIncomeInterest,us-gaap/2020,20191231,4,USD,,,26000000.0000,,1048286,MARRIOTT INTERNATIONAL INC /MD/,10-K,2020,FY
0001585689-21-000016,IncreaseDecreaseInAccountsReceivable,us-gaap/2020,20191231,4,USD,,,105000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0000884887-21-000006,StockholdersEquity,us-gaap/2020,20171231,0,USD,EquityComponents=AccumulatedTranslationAdjustment;,,-50244000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0000884887-21-000006,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,us-gaap/2020,20181231,0,USD,,,287852000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001075531-21-000019,RetainedEarningsAccumulatedDeficit,us-gaap/2020,20201231,0,USD,,,23288000000.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0000815097-21-000027,OperatingLeaseLiabilityCurrent,us-gaap/2020,20201130,0,USD,,,151000000.0000,,815097,CARNIVAL CORP,10-K,2020,FY
0001628280-21-002433,Revenues,us-gaap/2020,20191231,4,USD,BusinessSegments=USAndCanadaSegment;ConsolidationItems=OperatingSegments;ProductOrService=OwnedLeasedandOther;,,715000000.0000,,1048286,MARRIOTT INTERNATIONAL INC /MD/,10-K,2020,FY
0001075531-21-000019,StockIssuedDuringPeriodSharesShareBasedCompensationGross,us-gaap/2020,20201231,4,shares,EquityComponents=CommonStock;,,227000.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0001558370-21-001998,NetIncomeLoss,us-gaap/2019,20190930,1,USD,,,450584000.0000,,1513761,NORWEGIAN CRUISE LINE HOLDINGS LTD.,10-K,2020,FY
0001558370-21-001998,Goodwill,us-gaap/2019,20201231,0,USD,LegalEntity=NorwegianReportingUnits;,NorwegianReportingUnits,98100000.0000,,1513761,NORWEGIAN CRUISE LINE HOLDINGS LTD.,10-K,2020,FY
0000815097-21-000027,TreasuryStockShares,us-gaap/2020,20201130,0,shares,,,130000000.0000,,815097,CARNIVAL CORP,10-K,2020,FY
0001585689-21-000016,OtherComprehensiveIncomeLossNetOfTax,us-gaap/2020,20191231,4,USD,,,-58000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0000884887-21-000006,NetIncomeLoss,us-gaap/2020,20191231,4,USD,,,1878887000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001628280-21-002433,NetCashProvidedByUsedInInvestingActivities,us-gaap/2020,20181231,4,USD,,,-52000000.0000,,1048286,MARRIOTT INTERNATIONAL INC /MD/,10-K,2020,FY
0001324424-21-000015,NetIncomeLossAttributableToRedeemableNoncontrollingInterest,us-gaap/2020,20191231,4,USD,,,2000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001558370-21-001998,RevenueFromContractWithCustomerIncludingAssessedTax,us-gaap/2019,20190930,1,USD,,,1913851000.0000,,1513761,NORWEGIAN CRUISE LINE HOLDINGS LTD.,10-K,2020,FY
0001075531-21-000019,OperatingIncomeLoss,us-gaap/2020,20201231,4,USD,,,-631000000.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0001585689-21-000016,Liabilities,us-gaap/2020,20191231,0,USD,,,15429000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001075531-21-000019,CommonStockSharesOutstanding,us-gaap/2020,20181231,0,shares,EquityComponents=TreasuryStock;,,-17317000.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0001585689-21-000016,AccumulatedOtherComprehensiveIncomeLossNetOfTax,us-gaap/2020,20181231,0,USD,EquityComponents=AccumulatedDefinedBenefitPlansAdjustment;,,-260000000.0000,"Amounts reclassified related to the amortization of prior service costs and amortization of net loss and were recognized in other non-operating income (loss), net in our consolidated statements of operations.",1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001585689-21-000016,OtherFiniteLivedIntangibleAssetsNet,0001585689-21-000016,20191231,0,USD,FiniteLivedIntangibleAssetsByMajorClass=LeaseAgreements;,,114000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0000815097-21-000027,NetIncomeLoss,us-gaap/2020,20191130,4,USD,EquityComponents=RetainedEarnings;,,2990000000.0000,,815097,CARNIVAL CORP,10-K,2020,FY
0001585689-21-000016,FiniteLivedIntangibleAssetsNet,us-gaap/2020,20201231,0,USD,FiniteLivedIntangibleAssetsByMajorClass=ManagementandFranchiseAgreements;,,56000000.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0001628280-21-002433,RepaymentsOfLongTermDebt,us-gaap/2020,20191231,4,USD,,,835000000.0000,,1048286,MARRIOTT INTERNATIONAL INC /MD/,10-K,2020,FY
0001324424-21-000015,LiabilitiesCurrent,us-gaap/2020,20201231,0,USD,,,5406000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001324424-21-000015,IncreaseDecreaseInAccountsReceivable,us-gaap/2020,20191231,4,USD,,,368000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0000884887-21-000006,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2020,20201231,4,USD,ProductOrService=OtherProductsAndServices;,,194317000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0001324424-21-000015,OperatingIncomeLoss,us-gaap/2020,20200930,1,USD,,,-113000000.0000,,1324424,"EXPEDIA GROUP, INC.",10-K,2020,FY
0001075531-21-000019,StockIssuedDuringPeriodValueShareBasedCompensationGross,us-gaap/2020,20201231,4,USD,EquityComponents=CommonStock;,,0.0000,,1075531,BOOKING HOLDINGS INC.,10-K,2020,FY
0001585689-21-000016,PreferredStockSharesOutstanding,us-gaap/2020,20191231,0,shares,,,0.0000,,1585689,HILTON WORLDWIDE HOLDINGS INC.,10-K,2020,FY
0000884887-21-000006,PrepaidExpenseAndOtherAssetsCurrent,us-gaap/2020,20201231,0,USD,,,154339000.0000,,884887,ROYAL CARIBBEAN CRUISES LTD,10-K,2020,FY
0000815097-21-000027,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,us-gaap/2020,20191130,4,USD,,,3060000000.0000,,815097,CARNIVAL CORP,10-K,2020,FY
