name,period,value
National. National. Holiday apartments. Travellers. Total.,2017-09,1340836.0
National. National. Holiday apartments. Travellers. Total.,2017-10,1028122.0
National. National. Holiday apartments. Travellers. Total.,2017-11,645356.0
National. National. Holiday apartments. Travellers. Total.,2017-12,714602.0
National. National. Holiday apartments. Travellers. Total.,2018-01,572883.0
National. National. Holiday apartments. Travellers. Total.,2018-02,632829.0
National. National. Holiday apartments. Travellers. Total.,2018-03,814768.0
National. National. Holiday apartments. Travellers. Total.,2018-04,894266.0
National. National. Holiday apartments. Travellers. Total.,2018-05,1057555.0
National. National. Holiday apartments. Travellers. Total.,2018-06,1326290.0
National. National. Holiday apartments. Travellers. Total.,2018-07,1607264.0
National. National. Holiday apartments. Travellers. Total.,2018-08,1734152.0
National. National. Holiday apartments. Travellers. Total.,2018-09,1303257.0
National. National. Holiday apartments. Travellers. Total.,2018-10,984904.0
National. National. Holiday apartments. Travellers. Total.,2018-11,655672.0
National. National. Holiday apartments. Travellers. Total.,2018-12,705050.0
National. National. Holiday apartments. Travellers. Total.,2019-01,552504.0
National. National. Holiday apartments. Travellers. Total.,2019-02,628221.0
National. National. Holiday apartments. Travellers. Total.,2019-03,777521.0
National. National. Holiday apartments. Travellers. Total.,2019-04,962093.0
National. National. Holiday apartments. Travellers. Total.,2019-05,1071350.0
National. National. Holiday apartments. Travellers. Total.,2019-06,1356915.0
National. National. Holiday apartments. Travellers. Total.,2019-07,1619121.0
National. National. Holiday apartments. Travellers. Total.,2019-08,1845564.0
National. National. Holiday apartments. Travellers. Total.,2019-09,1286059.0
National. National. Holiday apartments. Travellers. Total.,2019-10,987298.0
National. National. Holiday apartments. Travellers. Total.,2019-11,676928.0
National. National. Holiday apartments. Travellers. Total.,2019-12,715779.0
National. National. Holiday apartments. Travellers. Total.,2020-01,591022.0
National. National. Holiday apartments. Travellers. Total.,2020-02,682518.0
National. National. Holiday apartments. Travellers. Total.,2020-03,197077.0
National. National. Holiday apartments. Travellers. Total.,2020-04,0.0
National. National. Holiday apartments. Travellers. Total.,2020-05,15162.0
National. National. Holiday apartments. Travellers. Total.,2020-06,119485.0
National. National. Holiday apartments. Travellers. Total.,2020-07,688700.0
National. National. Holiday apartments. Travellers. Total.,2020-08,964453.0
National. National. Holiday apartments. Travellers. Total.,2020-09,433107.0
National. National. Holiday apartments. Travellers. Total.,2020-10,260193.0
National. National. Holiday apartments. Travellers. Total.,2020-11,113653.0
National. National. Holiday apartments. Travellers. Total.,2020-12,153107.0
National. National. Holiday apartments. Travellers. Total.,2021-01,112310.0
National. National. Holiday apartments. Travellers. Total.,2021-02,102731.0
National. National. Holiday apartments. Travellers. Total.,2021-03,166577.0
National. National. Holiday apartments. Travellers. Total.,2021-04,211556.0
National. National. Holiday apartments. Travellers. Total.,2021-05,351861.0
National. National. Holiday apartments. Travellers. Total.,2021-06,671430.0
National. National. Holiday apartments. Travellers. Total.,2021-07,1278036.0
National. National. Holiday apartments. Travellers. Total.,2021-08,1530177.0
National. National. Holiday apartments. Travellers. Total.,2021-09,970200.0
National. National. Holiday apartments. Travellers. Total.,2021-10,905634.0
National. National. Holiday apartments. Travellers. Total.,2021-11,588940.0
National. National. Holiday apartments. Travellers. Total.,2021-12,635481.0
National. National. Holiday apartments. Travellers. Total.,2022-01,482013.0
National. National. Holiday apartments. Travellers. Total.,2022-02,611612.0
National. National. Holiday apartments. Travellers. Total.,2022-03,643747.0
National. National. Holiday apartments. Travellers. Total.,2022-04,1007643.0
National. National. Holiday apartments. Travellers. Total.,2022-05,1098660.0
National. National. Holiday apartments. Travellers. Total.,2022-06,1368584.0
National. National. Holiday apartments. Travellers. Total.,2022-07,1807474.0
National. National. Holiday apartments. Travellers. Total.,2022-08,1817876.0
National. National. Holiday apartments. Travellers. Total.,2022-09,1327928.0
National. National. Holiday apartments. Travellers. Total.,2022-10,1023153.0
National. National. Holiday apartments. Travellers. Total.,2022-11,673598.0
National. National. Holiday apartments. Travellers. Total.,2022-12,745200.0
National. National. Holiday apartments. Travellers. Total.,2023-01,657539.0
National. National. Holiday apartments. Travellers. Total.,2023-02,705308.0
National. National. Holiday apartments. Travellers. Total.,2023-03,771921.0
National. National. Holiday apartments. Travellers. Total.,2023-04,1147937.0
National. National. Holiday apartments. Travellers. Total.,2023-05,1142732.0
National. National. Holiday apartments. Travellers. Total.,2023-06,1356140.0
National. National. Holiday apartments. Travellers. Total.,2023-07,1753152.0
National. National. Holiday apartments. Travellers. Total.,2023-08,1863976.0
National. National. Holiday apartments. Travellers. Total.,2023-09,1362148.0
National. National. Holiday apartments. Travellers. Total.,2023-10,1103179.0
National. National. Holiday apartments. Travellers. Total.,2023-11,727779.0
National. National. Holiday apartments. Travellers. Total.,2023-12,829651.0
National. National. Holiday apartments. Travellers. Total.,2024-01,695212.0
National. National. Holiday apartments. Travellers. Total.,2024-02,764037.0
National. National. Holiday apartments. Travellers. Total.,2024-03,965748.0
National. National. Holiday apartments. Travellers. Total.,2024-04,967864.0
National. National. Holiday apartments. Travellers. Total.,2024-05,1334167.0
National. National. Holiday apartments. Travellers. Total.,2024-06,1506896.0
National. National. Holiday apartments. Travellers. Total.,2024-07,1769655.0
National. National. Holiday apartments. Travellers. Total.,2024-08,1946348.0
National. National. Holiday apartments. Travellers. Total.,2024-09,1416497.0
National. National. Holiday apartments. Travellers. Total.,2024-10,1144709.0
National. National. Holiday apartments. Travellers. Total.,2024-11,810729.0
National. National. Holiday apartments. Travellers. Total.,2024-12,829723.0
National. National. Holiday apartments. Travellers. Total.,2025-01,698415.0
National. National. Holiday apartments. Travellers. Total.,2025-02,794831.0
National. National. Holiday apartments. Travellers. Total.,2025-03,906085.0
National. National. Holiday apartments. Travellers. Total.,2025-04,1171879.0
National. National. Holiday apartments. Travellers. Total.,2025-05,1370034.0
National. National. Holiday apartments. Travellers. Total.,2025-06,1626564.0
National. National. Holiday apartments. Travellers. Total.,2025-07,1935656.0
National. National. Holiday apartments. Travellers. Total.,2025-08,2046134.0
National. National. Holiday apartments. Travellers. Total.,2025-09,1529932.0
National. National. Holiday apartments. Travellers. Total.,2025-10,1254612.0
National. National. Holiday apartments. Travellers. Total.,2025-11,895611.0
National. National. Holiday apartments. Travellers. Total.,2025-12,923688.0
National. National. Holiday apartments. Travellers. Total.,2026-01,755114.0
National. National. Holiday apartments. Travellers. Total.,2026-02,835416.0
National. National. Holiday apartments. Travellers. Total.,2026-03,1017630.0
National. National. Holiday apartments. Travellers. Total.,2026-04,1262485.0
National. National. Holiday apartments. Travellers. Total.,2026-05,1541568.0
National. National. Holiday apartments. Travellers. Total.,2026-06,1718700.0
National. National. Holiday apartments. Travellers. Total.,2026-07,2087646.0
