geo,nace_r2,period,value,updated
DK,I552,2024-11,444937,2026-09-11T23:00:00+0200
DK,I552,2024-12,400617,2026-09-11T23:00:00+0200
DK,I552,2025-01,348712,2026-09-11T23:00:00+0200
DK,I552,2025-02,473134,2026-09-11T23:00:00+0200
DK,I552,2025-03,452887,2026-09-11T23:00:00+0200
DK,I552,2025-04,690257,2026-09-11T23:00:00+0200
DK,I552,2025-05,669407,2026-09-11T23:00:00+0200
DK,I552,2025-06,700077,2026-09-11T23:00:00+0200
DK,I552,2025-07,1134480,2026-09-11T23:00:00+0200
DK,I552,2025-08,995297,2026-09-11T23:00:00+0200
DK,I552,2025-09,675400,2026-09-11T23:00:00+0200
DK,I552,2025-10,807632,2026-09-11T23:00:00+0200
DK,I552,2025-11,450295,2026-09-11T23:00:00+0200
DK,I552,2025-12,449810,2026-09-11T23:00:00+0200
DK,I552,2026-01,364665,2026-09-11T23:00:00+0200
DK,I552,2026-02,496013,2026-09-11T23:00:00+0200
DK,I552,2026-03,552591,2026-09-11T23:00:00+0200
DK,I552,2026-04,678565,2026-09-11T23:00:00+0200
DK,I552,2026-05,685279,2026-09-11T23:00:00+0200
DK,I552,2026-06,693267,2026-09-11T23:00:00+0200
DK,I553,2015-01,79191,2026-09-11T23:00:00+0200
DK,I553,2015-02,80023,2026-09-11T23:00:00+0200
DK,I553,2015-03,179068,2026-09-11T23:00:00+0200
DK,I553,2015-04,841210,2026-09-11T23:00:00+0200
DK,I553,2015-05,1306783,2026-09-11T23:00:00+0200
DK,I553,2015-06,1402272,2026-09-11T23:00:00+0200
DK,I553,2015-07,3738019,2026-09-11T23:00:00+0200
DK,I553,2015-08,2159848,2026-09-11T23:00:00+0200
DK,I553,2015-09,742776,2026-09-11T23:00:00+0200
DK,I553,2015-10,321007,2026-09-11T23:00:00+0200
DK,I553,2015-11,122548,2026-09-11T23:00:00+0200
DK,I553,2015-12,116488,2026-09-11T23:00:00+0200
DK,I553,2016-01,103859,2026-09-11T23:00:00+0200
DK,I553,2016-02,98870,2026-09-11T23:00:00+0200
DK,I553,2016-03,292062,2026-09-11T23:00:00+0200
DK,I553,2016-04,729432,2026-09-11T23:00:00+0200
DK,I553,2016-05,1261926,2026-09-11T23:00:00+0200
DK,I553,2016-06,1419451,2026-09-11T23:00:00+0200
DK,I553,2016-07,3669669,2026-09-11T23:00:00+0200
DK,I553,2016-08,2117978,2026-09-11T23:00:00+0200
DK,I553,2016-09,778147,2026-09-11T23:00:00+0200
DK,I553,2016-10,318535,2026-09-11T23:00:00+0200
DK,I553,2016-11,112049,2026-09-11T23:00:00+0200
DK,I553,2016-12,108593,2026-09-11T23:00:00+0200
DK,I553,2017-01,91564,2026-09-11T23:00:00+0200
DK,I553,2017-02,94211,2026-09-11T23:00:00+0200
DK,I553,2017-03,181235,2026-09-11T23:00:00+0200
DK,I553,2017-04,860629,2026-09-11T23:00:00+0200
DK,I553,2017-05,1230827,2026-09-11T23:00:00+0200
DK,I553,2017-06,1517859,2026-09-11T23:00:00+0200
DK,I553,2017-07,3556983,2026-09-11T23:00:00+0200
DK,I553,2017-08,2107572,2026-09-11T23:00:00+0200
DK,I553,2017-09,769845,2026-09-11T23:00:00+0200
DK,I553,2017-10,344856,2026-09-11T23:00:00+0200
DK,I553,2017-11,116308,2026-09-11T23:00:00+0200
DK,I553,2017-12,110151,2026-09-11T23:00:00+0200
DK,I553,2018-01,89303,2026-09-11T23:00:00+0200
DK,I553,2018-02,85453,2026-09-11T23:00:00+0200
DK,I553,2018-03,208816,2026-09-11T23:00:00+0200
DK,I553,2018-04,753777,2026-09-11T23:00:00+0200
DK,I553,2018-05,1314856,2026-09-11T23:00:00+0200
DK,I553,2018-06,1452710,2026-09-11T23:00:00+0200
DK,I553,2018-07,3887048,2026-09-11T23:00:00+0200
DK,I553,2018-08,2130025,2026-09-11T23:00:00+0200
DK,I553,2018-09,740707,2026-09-11T23:00:00+0200
DK,I553,2018-10,339968,2026-09-11T23:00:00+0200
DK,I553,2018-11,98209,2026-09-11T23:00:00+0200
DK,I553,2018-12,95804,2026-09-11T23:00:00+0200
DK,I553,2019-01,75336,2026-09-11T23:00:00+0200
DK,I553,2019-02,75676,2026-09-11T23:00:00+0200
DK,I553,2019-03,137652,2026-09-11T23:00:00+0200
DK,I553,2019-04,880470,2026-09-11T23:00:00+0200
DK,I553,2019-05,1104535,2026-09-11T23:00:00+0200
DK,I553,2019-06,1562362,2026-09-11T23:00:00+0200
DK,I553,2019-07,3868493,2026-09-11T23:00:00+0200
DK,I553,2019-08,2058576,2026-09-11T23:00:00+0200
DK,I553,2019-09,731581,2026-09-11T23:00:00+0200
DK,I553,2019-10,338477,2026-09-11T23:00:00+0200
DK,I553,2019-11,99416,2026-09-11T23:00:00+0200
DK,I553,2019-12,97373,2026-09-11T23:00:00+0200
DK,I553,2020-01,75116,2026-09-11T23:00:00+0200
DK,I553,2020-02,76685,2026-09-11T23:00:00+0200
DK,I553,2020-03,89501,2026-09-11T23:00:00+0200
DK,I553,2020-04,476907,2026-09-11T23:00:00+0200
DK,I553,2020-05,938599,2026-09-11T23:00:00+0200
DK,I553,2020-06,1120913,2026-09-11T23:00:00+0200
DK,I553,2020-07,4235911,2026-09-11T23:00:00+0200
DK,I553,2020-08,2337984,2026-09-11T23:00:00+0200
DK,I553,2020-09,871843,2026-09-11T23:00:00+0200
DK,I553,2020-10,385040,2026-09-11T23:00:00+0200
DK,I553,2020-11,105363,2026-09-11T23:00:00+0200
DK,I553,2020-12,89706,2026-09-11T23:00:00+0200
DK,I553,2021-01,69033,2026-09-11T23:00:00+0200
DK,I553,2021-02,82403,2026-09-11T23:00:00+0200
DK,I553,2021-03,191375,2026-09-11T23:00:00+0200
DK,I553,2021-04,772276,2026-09-11T23:00:00+0200
DK,I553,2021-05,1125554,2026-09-11T23:00:00+0200
DK,I553,2021-06,1410653,2026-09-11T23:00:00+0200
DK,I553,2021-07,4194281,2026-09-11T23:00:00+0200
DK,I553,2021-08,2398522,2026-09-11T23:00:00+0200
DK,I553,2021-09,971755,2026-09-11T23:00:00+0200
DK,I553,2021-10,442563,2026-09-11T23:00:00+0200
DK,I553,2021-11,126349,2026-09-11T23:00:00+0200
DK,I553,2021-12,106385,2026-09-11T23:00:00+0200
DK,I553,2022-01,89261,2026-09-11T23:00:00+0200
DK,I553,2022-02,93394,2026-09-11T23:00:00+0200
DK,I553,2022-03,160795,2026-09-11T23:00:00+0200
DK,I553,2022-04,991414,2026-09-11T23:00:00+0200
DK,I553,2022-05,1304837,2026-09-11T23:00:00+0200
DK,I553,2022-06,1719885,2026-09-11T23:00:00+0200
DK,I553,2022-07,4145028,2026-09-11T23:00:00+0200
DK,I553,2022-08,2611866,2026-09-11T23:00:00+0200
DK,I553,2022-09,930067,2026-09-11T23:00:00+0200
DK,I553,2022-10,418264,2026-09-11T23:00:00+0200
DK,I553,2022-11,128874,2026-09-11T23:00:00+0200
DK,I553,2022-12,119998,2026-09-11T23:00:00+0200
DK,I553,2023-01,96950,2026-09-11T23:00:00+0200
DK,I553,2023-02,97781,2026-09-11T23:00:00+0200
DK,I553,2023-03,176954,2026-09-11T23:00:00+0200
DK,I553,2023-04,934336,2026-09-11T23:00:00+0200
DK,I553,2023-05,1447163,2026-09-11T23:00:00+0200
DK,I553,2023-06,1700003,2026-09-11T23:00:00+0200
DK,I553,2023-07,3744101,2026-09-11T23:00:00+0200
DK,I553,2023-08,2453949,2026-09-11T23:00:00+0200
DK,I553,2023-09,931314,2026-09-11T23:00:00+0200
DK,I553,2023-10,397985,2026-09-11T23:00:00+0200
DK,I553,2023-11,125728,2026-09-11T23:00:00+0200
DK,I553,2023-12,118026,2026-09-11T23:00:00+0200
DK,I553,2024-01,87256,2026-09-11T23:00:00+0200
DK,I553,2024-02,90679,2026-09-11T23:00:00+0200
DK,I553,2024-03,296477,2026-09-11T23:00:00+0200
DK,I553,2024-04,722444,2026-09-11T23:00:00+0200
DK,I553,2024-05,1395630,2026-09-11T23:00:00+0200
DK,I553,2024-06,1608788,2026-09-11T23:00:00+0200
DK,I553,2024-07,3636678,2026-09-11T23:00:00+0200
DK,I553,2024-08,2587559,2026-09-11T23:00:00+0200
DK,I553,2024-09,1037026,2026-09-11T23:00:00+0200
DK,I553,2024-10,461305,2026-09-11T23:00:00+0200
DK,I553,2024-11,180309,2026-09-11T23:00:00+0200
DK,I553,2024-12,181412,2026-09-11T23:00:00+0200
DK,I553,2025-01,105079,2026-09-11T23:00:00+0200
DK,I553,2025-02,114217,2026-09-11T23:00:00+0200
DK,I553,2025-03,165728,2026-09-11T23:00:00+0200
DK,I553,2025-04,890028,2026-09-11T23:00:00+0200
DK,I553,2025-05,1207561,2026-09-11T23:00:00+0200
DK,I553,2025-06,1686547,2026-09-11T23:00:00+0200
DK,I553,2025-07,3644036,2026-09-11T23:00:00+0200
DK,I553,2025-08,2577345,2026-09-11T23:00:00+0200
DK,I553,2025-09,899269,2026-09-11T23:00:00+0200
DK,I553,2025-10,410421,2026-09-11T23:00:00+0200
DK,I553,2025-11,139866,2026-09-11T23:00:00+0200
DK,I553,2025-12,160034,2026-09-11T23:00:00+0200
DK,I553,2026-01,106391,2026-09-11T23:00:00+0200
DK,I553,2026-02,104380,2026-09-11T23:00:00+0200
DK,I553,2026-03,218590,2026-09-11T23:00:00+0200
DK,I553,2026-04,792283,2026-09-11T23:00:00+0200
DK,I553,2026-05,1367812,2026-09-11T23:00:00+0200
DK,I553,2026-06,1530196,2026-09-11T23:00:00+0200
EL,I551,2015-01,1052948,2026-09-11T23:00:00+0200
EL,I551,2015-02,1116253,2026-09-11T23:00:00+0200
EL,I551,2015-03,1455058,2026-09-11T23:00:00+0200
EL,I551,2015-04,2983215,2026-09-11T23:00:00+0200
EL,I551,2015-05,8218809,2026-09-11T23:00:00+0200
EL,I551,2015-06,11947231,2026-09-11T23:00:00+0200
EL,I551,2015-07,14973577,2026-09-11T23:00:00+0200
EL,I551,2015-08,15922871,2026-09-11T23:00:00+0200
EL,I551,2015-09,11410909,2026-09-11T23:00:00+0200
EL,I551,2015-10,5277881,2026-09-11T23:00:00+0200
EL,I551,2015-11,1185915,2026-09-11T23:00:00+0200
EL,I551,2015-12,1227446,2026-09-11T23:00:00+0200
EL,I551,2016-01,1127215,2026-09-11T23:00:00+0200
EL,I551,2016-02,1086828,2026-09-11T23:00:00+0200
EL,I551,2016-03,1643442,2026-09-11T23:00:00+0200
EL,I551,2016-04,3064096,2026-09-11T23:00:00+0200
EL,I551,2016-05,8174011,2026-09-11T23:00:00+0200
EL,I551,2016-06,11778498,2026-09-11T23:00:00+0200
EL,I551,2016-07,15488477,2026-09-11T23:00:00+0200
EL,I551,2016-08,16307818,2026-09-11T23:00:00+0200
EL,I551,2016-09,12180043,2026-09-11T23:00:00+0200
EL,I551,2016-10,6398122,2026-09-11T23:00:00+0200
EL,I551,2016-11,1340938,2026-09-11T23:00:00+0200
EL,I551,2016-12,1295536,2026-09-11T23:00:00+0200
EL,I551,2017-01,1172202,2026-09-11T23:00:00+0200
EL,I551,2017-02,1245848,2026-09-11T23:00:00+0200
EL,I551,2017-03,1631156,2026-09-11T23:00:00+0200
EL,I551,2017-04,3656763,2026-09-11T23:00:00+0200
EL,I551,2017-05,9106625,2026-09-11T23:00:00+0200
EL,I551,2017-06,13736353,2026-09-11T23:00:00+0200
EL,I551,2017-07,16810576,2026-09-11T23:00:00+0200
EL,I551,2017-08,17285125,2026-09-11T23:00:00+0200
EL,I551,2017-09,13094684,2026-09-11T23:00:00+0200
EL,I551,2017-10,7068050,2026-09-11T23:00:00+0200
EL,I551,2017-11,1442566,2026-09-11T23:00:00+0200
EL,I551,2017-12,1378425,2026-09-11T23:00:00+0200
EL,I551,2018-01,1448981,2026-09-11T23:00:00+0200
EL,I551,2018-02,1548533,2026-09-11T23:00:00+0200
EL,I551,2018-03,2241926,2026-09-11T23:00:00+0200
EL,I551,2018-04,4767775,2026-09-11T23:00:00+0200
EL,I551,2018-05,12562288,2026-09-11T23:00:00+0200
EL,I551,2018-06,16748656,2026-09-11T23:00:00+0200
EL,I551,2018-07,20381560,2026-09-11T23:00:00+0200
EL,I551,2018-08,21004172,2026-09-11T23:00:00+0200
EL,I551,2018-09,16317394,2026-09-11T23:00:00+0200
EL,I551,2018-10,8849220,2026-09-11T23:00:00+0200
EL,I551,2018-11,1821826,2026-09-11T23:00:00+0200
EL,I551,2018-12,1766393,2026-09-11T23:00:00+0200
EL,I551,2019-01,1363290,2026-09-11T23:00:00+0200
EL,I551,2019-02,1432081,2026-09-11T23:00:00+0200
EL,I551,2019-03,2210517,2026-09-11T23:00:00+0200
EL,I551,2019-04,5499018,2026-09-11T23:00:00+0200
EL,I551,2019-05,11748128,2026-09-11T23:00:00+0200
EL,I551,2019-06,16741941,2026-09-11T23:00:00+0200
EL,I551,2019-07,20240224,2026-09-11T23:00:00+0200
EL,I551,2019-08,21435611,2026-09-11T23:00:00+0200
EL,I551,2019-09,16309875,2026-09-11T23:00:00+0200
EL,I551,2019-10,8690461,2026-09-11T23:00:00+0200
EL,I551,2019-11,1836750,2026-09-11T23:00:00+0200
EL,I551,2019-12,1699084,2026-09-11T23:00:00+0200
EL,I551,2020-01,1489376,2026-09-11T23:00:00+0200
EL,I551,2020-02,1592958,2026-09-11T23:00:00+0200
EL,I551,2020-03,589537,2026-09-11T23:00:00+0200
EL,I551,2020-04,63072,2026-09-11T23:00:00+0200
EL,I551,2020-05,89656,2026-09-11T23:00:00+0200
EL,I551,2020-06,605938,2026-09-11T23:00:00+0200
EL,I551,2020-07,5072423,2026-09-11T23:00:00+0200
EL,I551,2020-08,9118432,2026-09-11T23:00:00+0200
EL,I551,2020-09,6308300,2026-09-11T23:00:00+0200
EL,I551,2020-10,4692570,2026-09-11T23:00:00+0200
EL,I551,2020-11,462850,2026-09-11T23:00:00+0200
EL,I551,2020-12,291052,2026-09-11T23:00:00+0200
EL,I551,2021-01,333136,2026-09-11T23:00:00+0200
EL,I551,2021-02,367681,2026-09-11T23:00:00+0200
EL,I551,2021-03,450360,2026-09-11T23:00:00+0200
EL,I551,2021-04,534759,2026-09-11T23:00:00+0200
EL,I551,2021-05,1597508,2026-09-11T23:00:00+0200
EL,I551,2021-06,5658270,2026-09-11T23:00:00+0200
EL,I551,2021-07,12784216,2026-09-11T23:00:00+0200
EL,I551,2021-08,15186016,2026-09-11T23:00:00+0200
EL,I551,2021-09,11970106,2026-09-11T23:00:00+0200
EL,I551,2021-10,7137652,2026-09-11T23:00:00+0200
EL,I551,2021-11,1384403,2026-09-11T23:00:00+0200
EL,I551,2021-12,940537,2026-09-11T23:00:00+0200
EL,I551,2022-01,773408,2026-09-11T23:00:00+0200
EL,I551,2022-02,883029,2026-09-11T23:00:00+0200
EL,I551,2022-03,1481949,2026-09-11T23:00:00+0200
EL,I551,2022-04,4324055,2026-09-11T23:00:00+0200
EL,I551,2022-05,10904413,2026-09-11T23:00:00+0200
EL,I551,2022-06,15361335,2026-09-11T23:00:00+0200
EL,I551,2022-07,19610100,2026-09-11T23:00:00+0200
EL,I551,2022-08,20778671,2026-09-11T23:00:00+0200
EL,I551,2022-09,15902643,2026-09-11T23:00:00+0200
EL,I551,2022-10,8477212,2026-09-11T23:00:00+0200
EL,I551,2022-11,1707412,2026-09-11T23:00:00+0200
EL,I551,2022-12,1696796,2026-09-11T23:00:00+0200
EL,I551,2023-01,1360361,2026-09-11T23:00:00+0200
EL,I551,2023-02,1407239,2026-09-11T23:00:00+0200
EL,I551,2023-03,2168325,2026-09-11T23:00:00+0200
EL,I551,2023-04,5542569,2026-09-11T23:00:00+0200
EL,I551,2023-05,12058677,2026-09-11T23:00:00+0200
EL,I551,2023-06,17175108,2026-09-11T23:00:00+0200
EL,I551,2023-07,21058020,2026-09-11T23:00:00+0200
EL,I551,2023-08,21997603,2026-09-11T23:00:00+0200
EL,I551,2023-09,17009174,2026-09-11T23:00:00+0200
EL,I551,2023-10,8940799,2026-09-11T23:00:00+0200
EL,I551,2023-11,1913662,2026-09-11T23:00:00+0200
EL,I551,2023-12,1866092,2026-09-11T23:00:00+0200
EL,I551,2024-01,1356200,2026-09-11T23:00:00+0200
EL,I551,2024-02,1468431,2026-09-11T23:00:00+0200
EL,I551,2024-03,2362317,2026-09-11T23:00:00+0200
EL,I551,2024-04,5673862,2026-09-11T23:00:00+0200
EL,I551,2024-05,12593343,2026-09-11T23:00:00+0200
EL,I551,2024-06,17703681,2026-09-11T23:00:00+0200
EL,I551,2024-07,21889123,2026-09-11T23:00:00+0200
EL,I551,2024-08,22906206,2026-09-11T23:00:00+0200
EL,I551,2024-09,17679658,2026-09-11T23:00:00+0200
EL,I551,2024-10,9308892,2026-09-11T23:00:00+0200
EL,I551,2024-11,1986016,2026-09-11T23:00:00+0200
EL,I551,2024-12,1950671,2026-09-11T23:00:00+0200
EL,I551,2025-01,1402144,2026-09-11T23:00:00+0200
EL,I551,2025-02,1524849,2026-09-11T23:00:00+0200
EL,I551,2025-03,2460357,2026-09-11T23:00:00+0200
EL,I551,2025-04,5889466,2026-09-11T23:00:00+0200
EL,I551,2025-05,12875345,2026-09-11T23:00:00+0200
EL,I551,2025-06,17958227,2026-09-11T23:00:00+0200
EL,I551,2025-07,22191402,2026-09-11T23:00:00+0200
EL,I551,2025-08,23319541,2026-09-11T23:00:00+0200
EL,I551,2025-09,17801991,2026-09-11T23:00:00+0200
EL,I551,2025-10,9520082,2026-09-11T23:00:00+0200
EL,I551,2025-11,2087145,2026-09-11T23:00:00+0200
EL,I551,2025-12,1977937,2026-09-11T23:00:00+0200
EL,I551,2026-01,1413499,2026-09-11T23:00:00+0200
EL,I551,2026-02,1549578,2026-09-11T23:00:00+0200
EL,I551,2026-03,2358094,2026-09-11T23:00:00+0200
EL,I551,2026-04,5897461,2026-09-11T23:00:00+0200
EL,I551,2026-05,13277641,2026-09-11T23:00:00+0200
EL,I551,2026-06,18142096,2026-09-11T23:00:00+0200
EL,I551-I553,2015-01,1342335,2026-09-11T23:00:00+0200
EL,I551-I553,2015-02,1351765,2026-09-11T23:00:00+0200
EL,I551-I553,2015-03,1701329,2026-09-11T23:00:00+0200
EL,I551-I553,2015-04,3688625,2026-09-11T23:00:00+0200
EL,I551-I553,2015-05,10301245,2026-09-11T23:00:00+0200
EL,I551-I553,2015-06,16316065,2026-09-11T23:00:00+0200
EL,I551-I553,2015-07,21874109,2026-09-11T23:00:00+0200
EL,I551-I553,2015-08,24449236,2026-09-11T23:00:00+0200
EL,I551-I553,2015-09,15582447,2026-09-11T23:00:00+0200
EL,I551-I553,2015-10,6468957,2026-09-11T23:00:00+0200
EL,I551-I553,2015-11,1468094,2026-09-11T23:00:00+0200
EL,I551-I553,2015-12,1520059,2026-09-11T23:00:00+0200
EL,I551-I553,2016-01,1390046,2026-09-11T23:00:00+0200
EL,I551-I553,2016-02,1301353,2026-09-11T23:00:00+0200
EL,I551-I553,2016-03,1909030,2026-09-11T23:00:00+0200
EL,I551-I553,2016-04,3758952,2026-09-11T23:00:00+0200
EL,I551-I553,2016-05,10284950,2026-09-11T23:00:00+0200
EL,I551-I553,2016-06,16328208,2026-09-11T23:00:00+0200
EL,I551-I553,2016-07,22522501,2026-09-11T23:00:00+0200
EL,I551-I553,2016-08,24872564,2026-09-11T23:00:00+0200
EL,I551-I553,2016-09,16633914,2026-09-11T23:00:00+0200
EL,I551-I553,2016-10,7780728,2026-09-11T23:00:00+0200
EL,I551-I553,2016-11,1631504,2026-09-11T23:00:00+0200
EL,I551-I553,2016-12,1606292,2026-09-11T23:00:00+0200
EL,I551-I553,2017-01,1449970,2026-09-11T23:00:00+0200
EL,I551-I553,2017-02,1472068,2026-09-11T23:00:00+0200
EL,I551-I553,2017-03,1905057,2026-09-11T23:00:00+0200
EL,I551-I553,2017-04,4502116,2026-09-11T23:00:00+0200
EL,I551-I553,2017-05,11277167,2026-09-11T23:00:00+0200
EL,I551-I553,2017-06,18567361,2026-09-11T23:00:00+0200
EL,I551-I553,2017-07,24127870,2026-09-11T23:00:00+0200
EL,I551-I553,2017-08,25874240,2026-09-11T23:00:00+0200
EL,I551-I553,2017-09,17827316,2026-09-11T23:00:00+0200
EL,I551-I553,2017-10,8538761,2026-09-11T23:00:00+0200
EL,I551-I553,2017-11,1762087,2026-09-11T23:00:00+0200
EL,I551-I553,2017-12,1705001,2026-09-11T23:00:00+0200
EL,I551-I553,2018-01,1722779,2026-09-11T23:00:00+0200
EL,I551-I553,2018-02,1772327,2026-09-11T23:00:00+0200
EL,I551-I553,2018-03,2513148,2026-09-11T23:00:00+0200
EL,I551-I553,2018-04,5616663,2026-09-11T23:00:00+0200
EL,I551-I553,2018-05,14871334,2026-09-11T23:00:00+0200
EL,I551-I553,2018-06,21999547,2026-09-11T23:00:00+0200
EL,I551-I553,2018-07,28349102,2026-09-11T23:00:00+0200
EL,I551-I553,2018-08,30152553,2026-09-11T23:00:00+0200
EL,I551-I553,2018-09,21374053,2026-09-11T23:00:00+0200
EL,I551-I553,2018-10,10345662,2026-09-11T23:00:00+0200
EL,I551-I553,2018-11,2136857,2026-09-11T23:00:00+0200
EL,I551-I553,2018-12,2086386,2026-09-11T23:00:00+0200
EL,I551-I553,2019-01,1605737,2026-09-11T23:00:00+0200
EL,I551-I553,2019-02,1624847,2026-09-11T23:00:00+0200
EL,I551-I553,2019-03,2490551,2026-09-11T23:00:00+0200
EL,I551-I553,2019-04,6417765,2026-09-11T23:00:00+0200
EL,I551-I553,2019-05,14045744,2026-09-11T23:00:00+0200
EL,I551-I553,2019-06,22299904,2026-09-11T23:00:00+0200
EL,I551-I553,2019-07,28412615,2026-09-11T23:00:00+0200
EL,I551-I553,2019-08,30877301,2026-09-11T23:00:00+0200
EL,I551-I553,2019-09,21499089,2026-09-11T23:00:00+0200
EL,I551-I553,2019-10,10213181,2026-09-11T23:00:00+0200
EL,I551-I553,2019-11,2136640,2026-09-11T23:00:00+0200
EL,I551-I553,2019-12,1971093,2026-09-11T23:00:00+0200
EL,I551-I553,2020-01,1741391,2026-09-11T23:00:00+0200
EL,I551-I553,2020-02,1808607,2026-09-11T23:00:00+0200
EL,I551-I553,2020-04,66553,2026-09-11T23:00:00+0200
EL,I551-I553,2020-05,94550,2026-09-11T23:00:00+0200
EL,I551-I553,2020-06,902492,2026-09-11T23:00:00+0200
EL,I551-I553,2020-07,6908326,2026-09-11T23:00:00+0200
EL,I551-I553,2020-08,12335085,2026-09-11T23:00:00+0200
EL,I551-I553,2020-09,7722629,2026-09-11T23:00:00+0200
EL,I551-I553,2020-10,5250308,2026-09-11T23:00:00+0200
EL,I551-I553,2020-11,569759,2026-09-11T23:00:00+0200
EL,I551-I553,2021-01,380183,2026-09-11T23:00:00+0200
EL,I551-I553,2021-02,408460,2026-09-11T23:00:00+0200
EL,I551-I553,2021-03,509539,2026-09-11T23:00:00+0200
EL,I551-I553,2021-04,591166,2026-09-11T23:00:00+0200
EL,I551-I553,2021-05,1883756,2026-09-11T23:00:00+0200
EL,I551-I553,2021-06,7273925,2026-09-11T23:00:00+0200
EL,I551-I553,2021-07,16705834,2026-09-11T23:00:00+0200
EL,I551-I553,2021-08,20317996,2026-09-11T23:00:00+0200
EL,I551-I553,2021-09,14995441,2026-09-11T23:00:00+0200
EL,I551-I553,2021-10,8147055,2026-09-11T23:00:00+0200
EL,I551-I553,2021-11,1574631,2026-09-11T23:00:00+0200
EL,I551-I553,2021-12,1098827,2026-09-11T23:00:00+0200
EL,I551-I553,2022-01,890680,2026-09-11T23:00:00+0200
EL,I551-I553,2022-02,1012437,2026-09-11T23:00:00+0200
EL,I551-I553,2022-03,1684839,2026-09-11T23:00:00+0200
EL,I551-I553,2022-04,5002313,2026-09-11T23:00:00+0200
EL,I551-I553,2022-05,12694208,2026-09-11T23:00:00+0200
EL,I551-I553,2022-06,19739970,2026-09-11T23:00:00+0200
EL,I551-I553,2022-07,27445185,2026-09-11T23:00:00+0200
EL,I551-I553,2022-08,29824098,2026-09-11T23:00:00+0200
EL,I551-I553,2022-09,20688693,2026-09-11T23:00:00+0200
EL,I551-I553,2022-10,9858886,2026-09-11T23:00:00+0200
EL,I551-I553,2022-11,1967281,2026-09-11T23:00:00+0200
EL,I551-I553,2022-12,1937314,2026-09-11T23:00:00+0200
EL,I551-I553,2023-01,1591829,2026-09-11T23:00:00+0200
EL,I551-I553,2023-02,1603094,2026-09-11T23:00:00+0200
EL,I551-I553,2023-03,2450684,2026-09-11T23:00:00+0200
EL,I551-I553,2023-04,6491390,2026-09-11T23:00:00+0200
EL,I551-I553,2023-05,14349293,2026-09-11T23:00:00+0200
EL,I551-I553,2023-06,22554193,2026-09-11T23:00:00+0200
EL,I551-I553,2023-07,29461403,2026-09-11T23:00:00+0200
EL,I551-I553,2023-08,31687354,2026-09-11T23:00:00+0200
EL,I551-I553,2023-09,22215646,2026-09-11T23:00:00+0200
EL,I551-I553,2023-10,10467410,2026-09-11T23:00:00+0200
EL,I551-I553,2023-11,2201951,2026-09-11T23:00:00+0200
EL,I551-I553,2023-12,2135574,2026-09-11T23:00:00+0200
EL,I551-I553,2024-01,1590600,2026-09-11T23:00:00+0200
EL,I551-I553,2024-02,1669445,2026-09-11T23:00:00+0200
EL,I551-I553,2024-03,2666674,2026-09-11T23:00:00+0200
EL,I551-I553,2024-04,6647713,2026-09-11T23:00:00+0200
EL,I551-I553,2024-05,15061894,2026-09-11T23:00:00+0200
EL,I551-I553,2024-06,23239692,2026-09-11T23:00:00+0200
EL,I551-I553,2024-07,30500850,2026-09-11T23:00:00+0200
EL,I551-I553,2024-08,33001001,2026-09-11T23:00:00+0200
EL,I551-I553,2024-09,23097441,2026-09-11T23:00:00+0200
EL,I551-I553,2024-10,10949434,2026-09-11T23:00:00+0200
EL,I551-I553,2024-11,2286095,2026-09-11T23:00:00+0200
EL,I551-I553,2024-12,2233823,2026-09-11T23:00:00+0200
EL,I551-I553,2025-01,1642944,2026-09-11T23:00:00+0200
EL,I551-I553,2025-02,1737100,2026-09-11T23:00:00+0200
EL,I551-I553,2025-03,2772721,2026-09-11T23:00:00+0200
EL,I551-I553,2025-04,6888807,2026-09-11T23:00:00+0200
EL,I551-I553,2025-05,15409192,2026-09-11T23:00:00+0200
EL,I551-I553,2025-06,23719868,2026-09-11T23:00:00+0200
EL,I551-I553,2025-07,31077447,2026-09-11T23:00:00+0200
EL,I551-I553,2025-08,33962689,2026-09-11T23:00:00+0200
EL,I551-I553,2025-09,23318358,2026-09-11T23:00:00+0200
EL,I551-I553,2025-10,11165196,2026-09-11T23:00:00+0200
EL,I551-I553,2025-11,2390613,2026-09-11T23:00:00+0200
EL,I551-I553,2025-12,2262348,2026-09-11T23:00:00+0200
EL,I551-I553,2026-01,1651344,2026-09-11T23:00:00+0200
EL,I551-I553,2026-02,1764853,2026-09-11T23:00:00+0200
EL,I551-I553,2026-03,2682258,2026-09-11T23:00:00+0200
EL,I551-I553,2026-04,6918433,2026-09-11T23:00:00+0200
EL,I551-I553,2026-05,15823095,2026-09-11T23:00:00+0200
EL,I551-I553,2026-06,24061111,2026-09-11T23:00:00+0200
EL,I552,2015-01,287973,2026-09-11T23:00:00+0200
EL,I552,2015-02,234503,2026-09-11T23:00:00+0200
EL,I552,2015-03,245013,2026-09-11T23:00:00+0200
EL,I552,2015-04,694448,2026-09-11T23:00:00+0200
EL,I552,2015-05,1970060,2026-09-11T23:00:00+0200
EL,I552,2015-06,4167400,2026-09-11T23:00:00+0200
EL,I552,2015-07,6454329,2026-09-11T23:00:00+0200
EL,I552,2015-08,7921673,2026-09-11T23:00:00+0200
EL,I552,2015-09,4004335,2026-09-11T23:00:00+0200
EL,I552,2015-10,1180694,2026-09-11T23:00:00+0200
