symbol,breakdown,breakdown_name,value_type,currency,series_name,period_type,report_date,value
AAPL,gross-profit-by-type,Gross Profit by Type,CURRENCY,USD,Services,trailing,2025-03-31,76349000000
AAPL,gross-profit-by-type,Gross Profit by Type,CURRENCY,USD,Services,trailing,2025-06-30,79157000000
AAPL,gross-profit-by-type,Gross Profit by Type,CURRENCY,USD,Services,trailing,2025-09-30,82314000000
AAPL,gross-profit-by-type,Gross Profit by Type,CURRENCY,USD,Services,trailing,2025-12-31,85518000000
AAPL,gross-profit-by-type,Gross Profit by Type,CURRENCY,USD,Services,trailing,2026-03-31,89087000000
AAPL,gross-profit-by-type,Gross Profit by Type,CURRENCY,USD,Services,trailing,2026-06-30,91607000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Research and Development,quarterly,2021-03-31,5262000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Research and Development,quarterly,2021-06-30,5717000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Research and Development,quarterly,2021-09-30,5772000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Research and Development,quarterly,2021-12-31,6306000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Research and Development,quarterly,2022-03-31,6387000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Research and Development,quarterly,2022-06-30,6797000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Research and Development,quarterly,2022-09-30,6761000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Research and Development,quarterly,2022-12-31,7709000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Research and Development,quarterly,2023-03-31,7457000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Research and Development,quarterly,2023-06-30,7442000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Research and Development,quarterly,2023-09-30,7307000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Research and Development,quarterly,2023-12-31,7696000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Research and Development,quarterly,2024-03-31,7903000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Research and Development,quarterly,2024-06-30,8006000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Research and Development,quarterly,2024-09-30,7765000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Research and Development,quarterly,2024-12-31,8268000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Research and Development,quarterly,2025-03-31,8550000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Research and Development,quarterly,2025-06-30,8866000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Research and Development,quarterly,2025-09-30,8866000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Research and Development,quarterly,2025-12-31,10887000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Research and Development,quarterly,2026-03-31,11419000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Research and Development,quarterly,2026-06-30,11729000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Research and Development,trailing,2021-03-31,20161000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Research and Development,trailing,2021-06-30,21120000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Research and Development,trailing,2021-09-30,21914000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Research and Development,trailing,2021-12-31,23057000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Research and Development,trailing,2022-03-31,24182000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Research and Development,trailing,2022-06-30,25262000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Research and Development,trailing,2022-09-30,26251000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Research and Development,trailing,2022-12-31,27654000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Research and Development,trailing,2023-03-31,28724000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Research and Development,trailing,2023-06-30,29369000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Research and Development,trailing,2023-09-30,29915000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Research and Development,trailing,2023-12-31,29902000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Research and Development,trailing,2024-03-31,30348000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Research and Development,trailing,2024-06-30,30912000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Research and Development,trailing,2024-09-30,31370000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Research and Development,trailing,2024-12-31,31942000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Research and Development,trailing,2025-03-31,32589000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Research and Development,trailing,2025-06-30,33449000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Research and Development,trailing,2025-09-30,34550000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Research and Development,trailing,2025-12-31,37169000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Research and Development,trailing,2026-03-31,40038000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Research and Development,trailing,2026-06-30,42901000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Selling, General, and Administrative",quarterly,2021-03-31,5314000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Selling, General, and Administrative",quarterly,2021-06-30,5412000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Selling, General, and Administrative",quarterly,2021-09-30,5616000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Selling, General, and Administrative",quarterly,2021-12-31,6449000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Selling, General, and Administrative",quarterly,2022-03-31,6193000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Selling, General, and Administrative",quarterly,2022-06-30,6012000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Selling, General, and Administrative",quarterly,2022-09-30,6440000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Selling, General, and Administrative",quarterly,2022-12-31,6607000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Selling, General, and Administrative",quarterly,2023-03-31,6201000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Selling, General, and Administrative",quarterly,2023-06-30,5973000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Selling, General, and Administrative",quarterly,2023-09-30,6151000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Selling, General, and Administrative",quarterly,2023-12-31,6786000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Selling, General, and Administrative",quarterly,2024-03-31,6468000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Selling, General, and Administrative",quarterly,2024-06-30,6320000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Selling, General, and Administrative",quarterly,2024-09-30,6523000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Selling, General, and Administrative",quarterly,2024-12-31,7175000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Selling, General, and Administrative",quarterly,2025-03-31,6728000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Selling, General, and Administrative",quarterly,2025-06-30,6650000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Selling, General, and Administrative",quarterly,2025-09-30,7048000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Selling, General, and Administrative",quarterly,2025-12-31,7492000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Selling, General, and Administrative",quarterly,2026-03-31,7477000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Selling, General, and Administrative",quarterly,2026-06-30,7346000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Selling, General, and Administrative",trailing,2021-03-31,20712000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Selling, General, and Administrative",trailing,2021-06-30,21293000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Selling, General, and Administrative",trailing,2021-09-30,21973000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Selling, General, and Administrative",trailing,2021-12-31,22791000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Selling, General, and Administrative",trailing,2022-03-31,23670000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Selling, General, and Administrative",trailing,2022-06-30,24270000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Selling, General, and Administrative",trailing,2022-09-30,25094000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Selling, General, and Administrative",trailing,2022-12-31,25252000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Selling, General, and Administrative",trailing,2023-03-31,25260000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Selling, General, and Administrative",trailing,2023-06-30,25221000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Selling, General, and Administrative",trailing,2023-09-30,24932000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Selling, General, and Administrative",trailing,2023-12-31,25111000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Selling, General, and Administrative",trailing,2024-03-31,25378000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Selling, General, and Administrative",trailing,2024-06-30,25725000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Selling, General, and Administrative",trailing,2024-09-30,26097000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Selling, General, and Administrative",trailing,2024-12-31,26486000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Selling, General, and Administrative",trailing,2025-03-31,26746000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Selling, General, and Administrative",trailing,2025-06-30,27076000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Selling, General, and Administrative",trailing,2025-09-30,27601000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Selling, General, and Administrative",trailing,2025-12-31,27918000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Selling, General, and Administrative",trailing,2026-03-31,28667000000
AAPL,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,"Selling, General, and Administrative",trailing,2026-06-30,29363000000
AAPL,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,quarterly,2021-03-31,34306000000
AAPL,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,quarterly,2021-06-30,35870000000
AAPL,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,quarterly,2021-09-30,36820000000
AAPL,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,quarterly,2021-12-31,51496000000
AAPL,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,quarterly,2022-03-31,40882000000
AAPL,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,quarterly,2022-06-30,37472000000
AAPL,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,quarterly,2022-09-30,39808000000
AAPL,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,quarterly,2022-12-31,49278000000
AAPL,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,quarterly,2023-03-31,37874000000
AAPL,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,quarterly,2023-06-30,35383000000
AAPL,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,quarterly,2023-09-30,40115000000
AAPL,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,quarterly,2023-12-31,50430000000
AAPL,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,quarterly,2024-03-31,37273000000
AAPL,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,quarterly,2024-06-30,37678000000
AAPL,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,quarterly,2024-09-30,41664000000
AAPL,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,quarterly,2024-12-31,52648000000
AAPL,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,quarterly,2025-03-31,40315000000
AAPL,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,quarterly,2025-06-30,41198000000
AAPL,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,quarterly,2025-09-30,44192000000
AAPL,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,quarterly,2025-12-31,58529000000
AAPL,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,quarterly,2026-03-31,45093000000
AAPL,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,quarterly,2026-06-30,45781000000
AAPL,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,trailing,2021-03-31,138332000000
AAPL,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,trailing,2021-06-30,147184000000
AAPL,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,trailing,2021-09-30,153306000000
AAPL,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,trailing,2021-12-31,158492000000
AAPL,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,trailing,2022-03-31,165068000000
AAPL,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,trailing,2022-06-30,166670000000
AAPL,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,trailing,2022-09-30,169658000000
AAPL,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,trailing,2022-12-31,167440000000
AAPL,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,trailing,2023-03-31,164432000000
AAPL,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,trailing,2023-06-30,162343000000
AAPL,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,trailing,2023-09-30,162650000000
AAPL,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,trailing,2023-12-31,163802000000
AAPL,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,trailing,2024-03-31,163201000000
AAPL,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,trailing,2024-06-30,165496000000
AAPL,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,trailing,2024-09-30,167045000000
AAPL,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,trailing,2024-12-31,169263000000
AAPL,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,trailing,2025-03-31,172305000000
AAPL,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,trailing,2025-06-30,175825000000
AAPL,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,trailing,2025-09-30,178353000000
AAPL,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,trailing,2025-12-31,184234000000
AAPL,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,trailing,2026-03-31,189012000000
AAPL,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Americas,trailing,2026-06-30,193595000000
AAPL,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Europe,quarterly,2021-03-31,22264000000
AAPL,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Europe,quarterly,2021-06-30,18943000000
AAPL,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Europe,quarterly,2021-09-30,20794000000
AAPL,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Europe,quarterly,2021-12-31,29749000000
AAPL,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Europe,quarterly,2022-03-31,23287000000
AAPL,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Europe,quarterly,2022-06-30,19287000000
AAPL,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Europe,quarterly,2022-09-30,22795000000
AAPL,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Europe,quarterly,2022-12-31,27681000000
AAPL,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Europe,quarterly,2023-03-31,23945000000
AAPL,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Europe,quarterly,2023-06-30,20205000000
AAPL,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Europe,quarterly,2023-09-30,22463000000
AAPL,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Europe,quarterly,2023-12-31,30397000000
AAPL,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Europe,quarterly,2024-03-31,24123000000
AAPL,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Europe,quarterly,2024-06-30,21884000000
AAPL,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Europe,quarterly,2024-09-30,24924000000
AAPL,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Europe,quarterly,2024-12-31,33861000000
AAPL,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Europe,quarterly,2025-03-31,24454000000
AAPL,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Europe,quarterly,2025-06-30,24014000000
AAPL,revenue-by-geography,Revenue by Geography,CURRENCY,USD,Europe,quarterly,2025-09-30,28703000000
