id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
33492285,"Accommodation @ 32,contemporary duplex apartment",60658123,Nicola,Waterford City And County Council,Dungarvan LEA-6,52.09085,-7.62385,Entire home/apt,193,2,48,2025-08-27,0.58,2,219,1,
6531116,Fabulous Home in Great Location,28513808,Kiara,Dun Laoghaire-rathdown County Council,Blackrock LEA-6,53.29442,-6.20097,Entire home/apt,,7,1,2015-06-13,0.01,1,0,0,
11693425,Warm & welcoming apartment,27394606,Mariana,Dun Laoghaire-rathdown County Council,Glencullen-Sandyford LEA-7,53.25507,-6.21953,Entire home/apt,,7,3,2022-10-10,0.02,1,0,0,
1058752442678667507,Room to relax near the city,11552941,Susan,Dublin City Council,Cabra-Glasnevin LEA-7,53.36705,-6.27366,Private room,,1,46,2026-06-14,1.83,2,0,13,
1081610860447194325,Cozy lodge  @ Hidden Valley,54969951,Lloyd,Wicklow County Council,Arklow LEA-6,52.93905162688092,-6.227776898393264,Entire home/apt,,1,3,2024-05-27,0.11,1,0,0,
946172002819746403,House in Bundoran,528245416,Marie,Donegal County Council,Donegal LEA-6,54.48446,-8.2615,Entire home/apt,,3,22,2026-06-07,0.90,1,2,7,
978023855627017792,"Warm, clean, dry 1-bed apartment",105851083,Jake,Dublin City Council,Kimmage-Rathmines LEA-6,53.32862,-6.26975,Entire home/apt,,15,2,2023-11-12,0.06,1,0,0,
922902862903820528,2 Bed Townhouse,4904056,Ciaran,Dublin City Council,South West Inner City LEA-5,53.332631215121815,-6.285536730350873,Entire home/apt,,2,1,2023-07-30,0.03,1,0,0,
1059444098576228457,Cozy Apartment in Central Dublin,406621496,Tunahan,Dublin City Council,South East Inner City LEA-5,53.3427365453794,-6.229801406684054,Entire home/apt,,1,18,2026-05-16,0.62,1,0,7,
3540544,Spacious Double Room,17822866,Jordan,Dublin City Council,Pembroke LEA-5,53.33084,-6.25184,Private room,,1,0,,,1,0,0,
923269054196165592,Double room in Temple Bar,522407042,Adolpho Job,Dublin City Council,South East Inner City LEA-5,53.34462,-6.26586,Private room,,2,2,2023-08-09,0.06,1,0,0,
876489159696943428,the cabin,44258698,Bill,Wicklow County Council,Baltinglass LEA-6,53.0914909304759,-6.595023727212234,Entire home/apt,,1,52,2025-09-07,1.36,1,0,20,
1508588184968860154,Master bedroom with en-suite,676816864,Aamir,Meath County Council,Navan LEA-7,53.65925306041752,-6.670203544199467,Private room,60,1,9,2026-06-14,1.00,1,6,9,
8550046,Large  House Georgian Quarter,44856361,Fehin,Dublin City Council,South East Inner City LEA-5,53.33906,-6.24152,Entire home/apt,,22,149,2025-05-31,1.14,3,0,0,
947955270563222122,Family home in Kimmage,37134834,Shona,Dublin City Council,Kimmage-Rathmines LEA-6,53.31257,-6.30055,Private room,,7,0,,,1,0,0,
1080462523904424228,53 Luxury Rooms City,326752140,Alin,Kildare County Council,Maynooth LEA-5,53.38283,-6.58981,Private room,177,1,12,2026-06-01,0.46,2,260,7,
817165285260335404,Westport Heights 2 Bed Apartment,139795500,Joe,Mayo County Council,Westport LEA-4,53.80086,-9.51017,Entire home/apt,205,2,3,2023-08-16,0.08,6,240,0,
839269228573589521,good place to stay near Dublin 8.,125235460,Adel,Dublin City Council,South West Inner City LEA-5,53.3431991,-6.2901515,Private room,,2,1,2023-03-26,0.03,1,0,0,
1086839684123786165,"Double room in Dublin1, 600m to Spire",519747081,Olivia,Dublin City Council,North Inner City LEA-7,53.355000170494144,-6.2568007668071415,Private room,,1,14,2024-04-30,0.49,1,0,0,
15506225,Charming contemporary townhouse,99609519,Angela,Dun Laoghaire-rathdown County Council,Blackrock LEA-6,53.29574,-6.17785,Private room,,2,38,2019-05-31,0.33,5,0,0,
32044578,Redington  Farm Room Apartment,988030,Ian,Cork County Council,Cobh LEA-6,51.86237,-8.23205,Entire home/apt,182,2,21,2024-11-15,0.24,5,303,0,
986867666776586921,Lovely Dublin Apartment good location,32594159,Dana,Dublin City Council,South West Inner City LEA-5,53.34813,-6.29537,Entire home/apt,,7,17,2026-06-07,0.62,1,20,6,
1066503274798307707,"The Coach House, Belline Estate",98759090,Trident Holiday Homes,Kilkenny County Council,Piltown LEA-5,52.36312,-7.33469,Entire home/apt,,1,0,,,152,0,0,
884623294951085287,Cosy quiet central cottage in Dublin 6,43290844,Brid And Ollie,Dublin City Council,Kimmage-Rathmines LEA-6,53.3279612,-6.274096300000001,Entire home/apt,,2,30,2025-09-29,0.80,1,0,10,
930496020946842410,Amazing central apartment,492318912,Ohad,Dublin City Council,South East Inner City LEA-5,53.34536,-6.23222,Entire home/apt,,2,3,2023-08-03,0.08,4,0,0,
1442067561499284923,Studio - Ensuite,699301765,City HideAway,Galway City Council,Galway City Central LEA-6,53.2748,-9.0447,Private room,,1,1,2025-06-22,0.08,1,0,0,
1196342115939144597,"Studio in Dundalk, Ireland.",290684462,Camille,Louth County Council,Dundalk South LEA-7,53.99916,-6.39068,Entire home/apt,108,1,7,2025-12-01,0.31,1,120,2,
1486002043511622311,"Apt 31., Single en suite Room 1.",27685195,Shanowen Hall Office,Dublin City Council,Artane-Whitehall LEA-6,53.38895,-6.24768,Private room,,2,1,2025-08-24,0.10,26,0,1,
1177982725826775009,2 bedroom getaway with hot tub,233158976,William,Kildare County Council,Clane LEA-5,53.43006,-6.9555,Entire home/apt,,1,0,,,8,0,0,
1645680550485100033,Mary Mullens Rooms -Quad Room,148029791,Jonathan,Galway City Council,Galway City Central LEA-6,53.27499,-9.04739,Private room,223,1,0,,,16,151,0,
1444303564918555795,Lovely Terrace Room Shared House,424284973,Manvender,Fingal County Council,Blanchardstown-Mulhuddart LEA-5,53.42549,-6.37833,Private room,,1,5,2026-03-04,0.59,1,0,5,
8271875,Apartment Dublin 6,20527451,Jamie,Dublin City Council,Kimmage-Rathmines LEA-6,53.31392,-6.27589,Entire home/apt,,5,0,,,1,0,0,
1421708136680333388,The Lake House,202463,John,Donegal County Council,Milford LEA-3,55.10971916416883,-7.8333497112391255,Entire home/apt,,1,1,2025-07-26,0.09,3,0,1,
1445483723656707153,3 Bed in Castlebar (oc-ii05664),518897561,Shamrock Cottages,Mayo County Council,Castlebar LEA-7,53.84989,-9.29489,Entire home/apt,,2,0,,,164,0,0,
1347929676355440229,Great location in Raheen,39915877,Stephanie,Limerick City And County Council,Limerick City West LEA-7,52.63003914619335,-8.651994246912816,Private room,92,4,7,2026-06-01,0.43,2,7,4,
1219393155529838874,Stunning 3 bed 2 bath house in IFSC district,234243,Johnny,Dublin City Council,North Inner City LEA-7,53.35029,-6.23478,Entire home/apt,,1,0,,,46,0,0,
1181780229750454066,Cosy 1 Bed Flat in Kinsale,583011858,Denise,Cork County Council,Bandon - Kinsale LEA-6,51.70551,-8.52356,Entire home/apt,,4,6,2024-09-28,0.26,1,0,0,
1423838012846441619,Large room for rent in IFSC,172825363,Nicolas,Dublin City Council,North Inner City LEA-7,53.35070376992192,-6.243549758796995,Private room,,2,4,2025-10-12,0.31,2,0,2,
1618980788416821424,Stable Lodge.  A TINY Home,745673829,Lucy,Kerry County Council,Killarney LEA-7,52.0296628,-9.4067595,Entire home/apt,195,2,6,2026-05-19,1.82,1,284,6,
1424810202449592921,Purty Pad-Flat in great location,147512073,Dun Laoghaire House,Dun Laoghaire-rathdown County Council,Dún Laoghaire LEA-7,53.2956636803585,-6.149146431923765,Entire home/apt,196,2,41,2026-06-17,3.23,1,5,37,
14645452,Double room in the heart of Ranelagh,8935409,Malachy,Dublin City Council,Pembroke LEA-5,53.32186,-6.25041,Private room,,1,0,,,1,0,0,
1359332914359431920,Rivulet Lodging: Black Room,679532907,Séana,Galway County Council,Conamara South LEA-5,53.25204982143279,-9.18147751119685,Private room,,2,20,2025-06-12,1.31,3,0,0,
1280251010373342687,Best value Airbnb in city center,210566442,Nicholas,Dublin City Council,South West Inner City LEA-5,53.34457,-6.27701,Entire home/apt,,1,0,,,3,0,0,
1185684455768299404,Shared apart in the heart of Dublin,126802516,Nadja,Dublin City Council,South East Inner City LEA-5,53.34086,-6.26714,Private room,,1,9,2024-09-30,0.37,2,0,0,
1380592465351970457,Flat in downtown / self check-in,490930482,Manuel,Dublin City Council,North Inner City LEA-7,53.34821,-6.28444,Entire home/apt,,3,10,2026-05-14,0.81,5,0,9,
1446546902787688428,Wexford Town House,200241165,Martina,Wexford County Council,Wexford LEA-7,52.3299902,-6.464859,Entire home/apt,,2,2,2025-09-14,0.19,1,0,2,
1465371182686417000,Quiet Room in Peaceful Home,707357623,Roger,South Dublin County Council,Clondalkin LEA-7,53.32635,-6.43088,Private room,,1,13,2026-03-04,1.17,1,0,13,
8928575,"4 Bed, 15 minutes from Trinity",46687074,Shane,Dublin City Council,South East Inner City LEA-5,53.33667,-6.23395,Entire home/apt,,1,0,,,1,0,0,
3766937,A beautiful semidetached traditional stone cottage,19276278,Elizabeth,Clare County Council,Ennistimon LEA-4,52.94119,-9.3972,Entire home/apt,377,1,136,2025-08-17,0.94,1,6,3,
1478314385383463566,"Apt 25, Single en suite Room 3.",27685195,Shanowen Hall Office,Dublin City Council,Artane-Whitehall LEA-6,53.38991,-6.25234,Private room,,2,2,2025-08-26,0.19,26,0,2,
1472970028131563298,2 bed House Irishtown,708708312,Patrick,Dublin City Council,South East Inner City LEA-5,53.33968,-6.22351,Entire home/apt,,5,1,2025-08-18,0.10,1,0,1,
1191142110373860992,15 Mins from Ploughing Championships,337692567,Craig,Laois County Council,Graiguecullen -Portarlington-LEA-6,52.94137,-7.0445,Private room,,1,1,2024-08-18,0.04,1,0,0,
1381733174156827382,5-Bed 4-Bath - Sleeps 10,682491675,Travelnest,Limerick City And County Council,Adare-Rathkeale LEA-6,52.5634435004715,-9.229452237031076,Entire home/apt,,1,7,2023-08-14,0.12,5,363,0,
1283105770646932302,The Boat House Waterside Home,117938777,Gail,Cork County Council,Bantry-West Cork LEA-4,51.6825589,-9.716503999999999,Entire home/apt,,7,1,2025-10-29,0.13,5,1,1,
1381982372319492896,Beautiful Ensuite Bedroom in Broadstone,483024454,Lucas,Dublin City Council,Cabra-Glasnevin LEA-7,53.3603370543717,-6.264416769078063,Private room,,3,38,2026-06-11,2.57,145,1,28,
1235598342447786947,Currach Bán,599296095,Winnie,Galway County Council,Conamara South LEA-5,53.3002733,-9.1580509,Entire home/apt,,2,11,2025-06-15,0.51,1,0,0,
987418993332425011,"Single room
For student/travel",536650375,Joel,Dublin City Council,Ballyfermot-Drimnagh LEA-5,53.33469478768798,-6.33243399097999,Private room,115,1,2,2023-10-15,0.06,2,269,0,
1382533134555767234,Full 2 Bed Terraced Home,666296030,Nick,Dun Laoghaire-rathdown County Council,Dundrum LEA-7,53.29109,-6.26541,Entire home/apt,,14,0,,,1,88,0,
3801472,Charming and Contemporary meet City,19528151,Woody,Dublin City Council,South East Inner City LEA-5,53.33994,-6.22753,Entire home/apt,,10,1,2015-07-31,0.01,1,0,0,
1450012110588126363,5 bedroom house riverstown,703034389,Wesley,Sligo County Council,Ballymote-Tobercurry LEA-7,54.1038,-8.39825,Entire home/apt,,2,9,2025-10-19,0.79,1,1,9,
1449442825449894148,Comfy 3BD City & Airport access,503520844,Manu,Fingal County Council,Blanchardstown-Mulhuddart LEA-5,53.406350153195575,-6.292207302674299,Entire home/apt,1210,31,0,,,5,42,0,
1283499311735914243,Country quite Apartment,439983101,Paul,Carlow County Council,Tullow LEA-6,52.7890613,-6.809412,Entire home/apt,,1,2,2024-12-31,0.11,1,0,0,
1644902059036150686,Dublin Saggart room,696842287,Yessi,South Dublin County Council,Clondalkin LEA-7,53.29042,-6.43897,Private room,128,1,0,,,2,365,0,
6684451,EnSuite Master bedroom Available,370863,Sophie,Dublin City Council,Kimmage-Rathmines LEA-6,53.31933,-6.28016,Private room,,1,0,,,1,0,0,
6666524,"Stunning penthouse, ideal location",11910264,Sally,Dublin City Council,Pembroke LEA-5,53.32817,-6.25639,Entire home/apt,,3,1,2015-07-17,0.01,1,0,0,
1450755653801264499,Donegal Boardwalk resort Sanddune lodge,557392740,Ann-Louise,Donegal County Council,Milford LEA-3,55.14712668562519,-7.837509427775645,Entire home/apt,,1,1,2025-10-27,0.12,5,0,1,
1429087524676223371,private room in Thurles,697486879,Megan,Tipperary County Council,Thurles LEA-5,52.68487286331728,-7.798102493254091,Private room,,1,1,2025-07-04,0.08,2,0,1,
3811548,Very central and beautiful location,728305,Sophie,Dublin City Council,South East Inner City LEA-5,53.34097,-6.24661,Private room,,1,13,2016-08-25,0.09,1,0,0,
13490289,Dublin House,77302114,Jennifer,Dun Laoghaire-rathdown County Council,Blackrock LEA-6,53.28724,-6.18894,Private room,,5,0,,,1,0,0,
1194110853274523983,Entire home near Croke Park,587012357,Joseph,Dublin City Council,Clontarf LEA-6,53.36913,-6.25466,Entire home/apt,,25,0,,,1,0,0,
1194049553982886705,Sea View Superior Double Room,5414579,Bellavista Hotel,Cork County Council,Cobh LEA-6,51.85107,-8.29754,Private room,,1,0,,,15,0,0,
1143424089257281998,Galway 4BR Townhouse by Shortstays,18093654,Shortstays,Galway City Council,Galway City Central LEA-6,53.28624,-9.04954,Entire home/apt,,2,9,2024-08-15,0.36,135,0,0,
14645775,"Double Room in smithfield, Dublin city centre",24183424,Marcos,Dublin City Council,North Inner City LEA-7,53.35169,-6.27767,Private room,,2,9,2017-07-10,0.08,2,0,0,
1366747458557791859,Spacious Ennis Retreat—Near Golf & Town,22239248,Brian,Clare County Council,Ennis LEA-7,52.84258650570819,-9.026096139001009,Entire home/apt,,1,13,2025-11-21,0.89,9,0,10,
1343396913123299381,Double Room AirPort,673732226,Jose,Dublin City Council,Ballymun-Finglas LEA-6,53.39945,-6.25758,Private room,105,1,1,2025-05-25,0.08,4,365,0,
1632679532639237248,12 Eugene Street,749161220,Darren,Dublin City Council,South West Inner City LEA-5,53.33668,-6.28663,Entire home/apt,223,14,0,,,1,365,0,
26054667,Rockvale Salthill 2,154299339,Ann,Galway City Council,Galway City West LEA-6,53.262,-9.07767,Private room,75,2,470,2026-06-09,4.81,4,263,60,
612832668369526750,ROOM ONLY. Luxury Double Bedroom,411872921,Gary,Mayo County Council,Ballina LEA-6,54.11554,-9.14978,Private room,127,1,35,2026-06-13,0.69,6,289,5,
10703188,Lovely Double Room in Dublin,51215936,Érika,Dublin City Council,South West Inner City LEA-5,53.34001,-6.30164,Private room,,2,3,2016-09-06,0.02,1,0,0,
1475194737868188366,Single en suite in Apt 30 Room 2,27685195,Shanowen Hall Office,Dublin City Council,Artane-Whitehall LEA-6,53.38697,-6.25689,Private room,,3,2,2025-08-29,0.19,26,0,2,
1297266457549754881,Cosy Holiday Home n Glenageary,556653737,Julie,Dun Laoghaire-rathdown County Council,Killiney-Shankill LEA-7,53.27420883289982,-6.126439220217194,Entire home/apt,,14,0,,,2,0,0,
970012699595918627,Hollystown,146847804,Michelle,Fingal County Council,Blanchardstown-Mulhuddart LEA-5,53.42567,-6.37778,Private room,74,2,13,2026-06-21,0.58,1,157,5,
1249794781054304592,Lovely 1 bed condo with sofabed,69683252,Daniel And G,Dublin City Council,Cabra-Glasnevin LEA-7,53.35424,-6.26973,Entire home/apt,,3,3,2025-04-06,0.14,32,0,0,
4302167,Perfect location to explore Dublin,22331062,Michael,Dublin City Council,South East Inner City LEA-5,53.33967,-6.23031,Entire home/apt,,2,110,2024-10-17,0.78,1,0,0,
6964134,"Dublin city - O'Connell St, Temple Bar, Grafton St",36258332,Natasha,Dublin City Council,North Inner City LEA-7,53.35498,-6.26003,Private room,,2,20,2022-11-20,0.15,1,0,0,
14162668,Loughine Log Cabin,85661332,Nuala,Cork County Council,Skibbereen-West Cork LEA-5,51.51149,-9.30946,Entire home/apt,,2,9,2024-08-21,0.07,1,0,0,
7042351,Country House - Near Ancient East & Dublin Airport,36928142,Bonnie,Fingal County Council,Rush-Lusk LEA-5,53.514416267608446,-6.2666691730163615,Entire home/apt,,2,11,2024-08-26,0.45,1,0,0,
4423190,"3 Bedroom , 2 Bathroom , 4th floor",9969047,Conor,Dublin City Council,South East Inner City LEA-5,53.34037,-6.23662,Entire home/apt,,3,1,2019-03-18,0.01,1,0,0,
15627778,Nice Recent Entire flat - 2 bedrooms/2 Bathrooms,10963953,Briac,Dublin City Council,South East Inner City LEA-5,53.33919,-6.23464,Entire home/apt,,6,0,,,2,0,0,
12951324,Room (bouble bed) is available,71154998,Sevak,Dublin City Council,Cabra-Glasnevin LEA-7,53.35579,-6.26838,Private room,,1,2,2016-08-14,0.02,1,0,0,
11960414,Double Room in Arty Family Home,63878829,Doireann,Dublin City Council,Cabra-Glasnevin LEA-7,53.36286,-6.30779,Private room,,1,1,2016-04-08,0.01,1,0,0,
1531343042934532557,Cozy House with Garden in Historic Seaside Town,29906886,Lara,Cork County Council,Cobh LEA-6,51.85602,-8.3085,Entire home/apt,150,1,9,2026-06-21,1.15,1,35,9,
37043301,Double bed with shared bathroom,193164689,Srishti,Dun Laoghaire-rathdown County Council,Glencullen-Sandyford LEA-7,53.26043,-6.19492,Private room,53,1,3,2025-08-25,0.04,1,7,2,
13504928,Entire house in Dublin - lovely location,6442996,Michael,Dun Laoghaire-rathdown County Council,Stillorgan LEA-6,53.30232,-6.2215,Entire home/apt,,5,0,,,1,0,0,
7268410,Big Double Room Great Location,31207437,Cillian,Dublin City Council,Artane-Whitehall LEA-6,53.3822,-6.24534,Private room,,1,4,2015-09-04,0.03,1,0,0,
14207045,Above Temple Bar Pub - Double Room en suit,19881437,Veronica,Dublin City Council,South East Inner City LEA-5,53.34441,-6.26325,Private room,,1,1,2016-08-01,0.01,1,0,0,
1534784721120512911,Spacious top floor apartment,724641270,Anna,Cork City Council,Cork City South West LEA-7,51.88373550000001,-8.5906477,Entire home/apt,,2,11,2026-06-05,1.58,1,0,11,
562295530344799748,Luxury 2 Bedroom Lodge inside Mount Juliet Estate.,443411027,Theresa From Rose Garden,Kilkenny County Council,Callan-Thomastown LEA-6,52.52596,-7.18755,Entire home/apt,366,2,101,2026-06-07,1.97,1,127,21,
9071285,Rural Tranquillity,47277627,Cathal,Leitrim County Council,Manorhamilton LEA-6,54.3254,-8.2952,Entire home/apt,41,99,27,2018-08-26,0.22,1,358,0,
13026201,"Rathmines, Dublin",71950440,Vitalii,Dublin City Council,Kimmage-Rathmines LEA-6,53.31628,-6.27599,Entire home/apt,,2,0,,,1,0,0,
9196723,Ranelagh - 2 Bed Apartment,47533830,Barry,Dublin City Council,Pembroke LEA-5,53.32677,-6.25923,Entire home/apt,,1,21,2016-05-30,0.16,2,0,0,
12996153,Double room in picturesque Glasthule village,17334259,Julie,Dun Laoghaire-rathdown County Council,Dún Laoghaire LEA-7,53.28517,-6.1239,Private room,,2,9,2019-06-16,0.07,2,0,0,
1480554392811361511,Twin Bedroom,710963516,Jun,Dublin City Council,Cabra-Glasnevin LEA-7,53.35848,-6.27104,Private room,91,1,17,2026-06-09,1.66,12,166,17,
13051489,House in the heart of Terenure Village,14835033,Conor,Dublin City Council,Kimmage-Rathmines LEA-6,53.31085,-6.2868,Private room,,1,15,2016-09-20,0.12,1,0,0,
12022727,Cosy 1 Bed in leafy Donnybrook,41125098,Ide,Dublin City Council,Pembroke LEA-5,53.32706,-6.24521,Entire home/apt,,2,2,2016-05-23,0.02,1,0,0,
12001151,3 bedroom family home in Mount Merrion,31403789,Declan,Dun Laoghaire-rathdown County Council,Stillorgan LEA-6,53.30007,-6.2085,Entire home/apt,,5,1,2018-08-06,0.01,1,0,0,
12046928,Central based apartment for 2,63942287,Maximilian,Dublin City Council,South East Inner City LEA-5,53.33203,-6.26179,Private room,,2,1,2016-05-09,0.01,1,0,0,
7546933,Clean Cozy room in safe area,37795580,Hermy,Dublin City Council,South East Inner City LEA-5,53.33898,-6.23826,Private room,,2,37,2018-05-31,0.28,1,0,0,
1546396173134872953,"NEW Period home, free parking, great neighbourhood",31284582,Paul,Dublin City Council,Pembroke LEA-5,53.3275045,-6.250645599999999,Entire home/apt,477,2,15,2026-06-01,2.14,29,7,15,
