workstream,feature,target,window,note,n,wf_n,scored_from,scored_to,r,perm_p,ratio_vs_naive,ratio_vs_expanding_mean,mean_vs_naive,jk_min,jk_max,jk_n_below_1,final_slope,slope_sign_stable,target_distinct_values
R,pt_ine_tourism_in_rural_areas_and_lodging_tourism_lag1,total_nights_yoy,2022Q1+,R retry: INE Portugal nights tourism_in_rural_areas_and_lodging_tourism (lag1),13,9,2Q24,2Q26,0.25003755713424064,0.4165834165834166,1.045193853890314,0.24162714664013923,4.325647463142644,0.8879943134753346,1.3151518577794317,3.0,0.09057201961339632,False,14
R,pt_ine_tourism_in_rural_areas_and_lodging_tourism_lag1,total_nights_yoy,2023Q1+,R retry: INE Portugal nights tourism_in_rural_areas_and_lodging_tourism (lag1),13,9,2Q24,2Q26,0.25003755713424064,0.4435564435564436,1.045193853890314,0.789906292556119,1.323187147310968,0.8879943134753346,1.3151518577794317,3.0,0.09057201961339632,False,10
R,pt_ine_tourism_in_rural_areas_and_lodging_tourism_lag1,total_nights_yoy,2024Q1+ (reviewer),R retry: INE Portugal nights tourism_in_rural_areas_and_lodging_tourism (lag1),10,6,1Q25,2Q26,-0.07191329831459636,0.8421578421578422,0.7081850507929254,1.1482011285834584,0.6167778738091095,0.557526699929538,1.2099153869107984,5.0,0.0062287561379771855,False,6
R,pt_ine_tourism_in_rural_areas_and_lodging_tourism_m1,total_nights_yoy,2022Q1+,R retry: INE Portugal nights tourism_in_rural_areas_and_lodging_tourism (m1),14,10,1Q24,2Q26,0.435625184170814,0.13186813186813187,1.4577085278136523,0.32553290301922544,4.477914564991185,1.1527967924948195,1.6938884684740978,0.0,0.12957364125421678,True,14
R,pt_ine_tourism_in_rural_areas_and_lodging_tourism_m1,total_nights_yoy,2023Q1+,R retry: INE Portugal nights tourism_in_rural_areas_and_lodging_tourism (m1),14,10,1Q24,2Q26,0.435625184170814,0.11788211788211789,1.4577085278136523,1.0554493113406924,1.3811260400198537,1.1527967924948195,1.6938884684740978,0.0,0.12957364125421678,True,10
R,pt_ine_tourism_in_rural_areas_and_lodging_tourism_m1,total_nights_yoy,2024Q1+ (reviewer),R retry: INE Portugal nights tourism_in_rural_areas_and_lodging_tourism (m1),10,6,1Q25,2Q26,-0.48873549833864965,0.15884115884115885,0.7529474016126866,1.2207756367176703,0.6167778738091095,0.7266130441234446,0.7827832588709517,6.0,-0.06922327685646353,False,6
R,us_travel_exports_sa_full,na_nights_yoy_mid,2022Q1+,"R gap: BEA monthly trade in services, travel_exports_sa (USD, nominal)",6,2,,,-0.6503058324335842,0.16283716283716285,,,,,,,,,10
R,us_travel_exports_sa_full,na_nights_yoy_mid,2023Q1+,"R gap: BEA monthly trade in services, travel_exports_sa (USD, nominal)",6,2,,,-0.6503058324335842,0.15784215784215785,,,,,,,,,6
R,us_travel_exports_sa_full,na_nights_yoy_mid,2024Q1+ (reviewer),"R gap: BEA monthly trade in services, travel_exports_sa (USD, nominal)",6,2,,,-0.6503058324335842,0.17382617382617382,,,,,,,,,3
R,us_travel_exports_sa_lag1,na_nights_yoy_mid,2022Q1+,"R gap: BEA monthly trade in services, travel_exports_sa (USD, nominal) (lag1)",5,1,,,-0.776387478334876,0.11488511488511488,,,,,,,,,10
R,us_travel_exports_sa_lag1,na_nights_yoy_mid,2023Q1+,"R gap: BEA monthly trade in services, travel_exports_sa (USD, nominal) (lag1)",5,1,,,-0.776387478334876,0.13786213786213786,,,,,,,,,6
R,us_travel_exports_sa_lag1,na_nights_yoy_mid,2024Q1+ (reviewer),"R gap: BEA monthly trade in services, travel_exports_sa (USD, nominal) (lag1)",5,1,,,-0.776387478334876,0.12087912087912088,,,,,,,,,3
R,us_travel_exports_sa_m1,na_nights_yoy_mid,2022Q1+,"R gap: BEA monthly trade in services, travel_exports_sa (USD, nominal) (m1)",6,2,,,-0.9104601087023226,0.005994005994005994,,,,,,,,,10
R,us_travel_exports_sa_m1,na_nights_yoy_mid,2023Q1+,"R gap: BEA monthly trade in services, travel_exports_sa (USD, nominal) (m1)",6,2,,,-0.9104601087023226,0.005994005994005994,,,,,,,,,6
R,us_travel_exports_sa_m1,na_nights_yoy_mid,2024Q1+ (reviewer),"R gap: BEA monthly trade in services, travel_exports_sa (USD, nominal) (m1)",6,2,,,-0.9104601087023226,0.006993006993006993,,,,,,,,,3
R,us_travel_exports_sa_full,total_nights_yoy,2022Q1+,"R gap: BEA monthly trade in services, travel_exports_sa (USD, nominal)",6,2,,,-0.6552223929440452,0.15784215784215785,,,,,,,,,14
R,us_travel_exports_sa_full,total_nights_yoy,2023Q1+,"R gap: BEA monthly trade in services, travel_exports_sa (USD, nominal)",6,2,,,-0.6552223929440452,0.16483516483516483,,,,,,,,,10
R,us_travel_exports_sa_full,total_nights_yoy,2024Q1+ (reviewer),"R gap: BEA monthly trade in services, travel_exports_sa (USD, nominal)",6,2,,,-0.6552223929440452,0.16983016983016982,,,,,,,,,6
R,us_travel_exports_sa_lag1,total_nights_yoy,2022Q1+,"R gap: BEA monthly trade in services, travel_exports_sa (USD, nominal) (lag1)",5,1,,,-0.8497318425136722,0.04995004995004995,,,,,,,,,14
R,us_travel_exports_sa_lag1,total_nights_yoy,2023Q1+,"R gap: BEA monthly trade in services, travel_exports_sa (USD, nominal) (lag1)",5,1,,,-0.8497318425136722,0.058941058941058944,,,,,,,,,10
R,us_travel_exports_sa_lag1,total_nights_yoy,2024Q1+ (reviewer),"R gap: BEA monthly trade in services, travel_exports_sa (USD, nominal) (lag1)",5,1,,,-0.8497318425136722,0.07592407592407592,,,,,,,,,6
R,us_travel_exports_sa_m1,total_nights_yoy,2022Q1+,"R gap: BEA monthly trade in services, travel_exports_sa (USD, nominal) (m1)",6,2,,,-0.8427219225410851,0.026973026973026972,,,,,,,,,14
R,us_travel_exports_sa_m1,total_nights_yoy,2023Q1+,"R gap: BEA monthly trade in services, travel_exports_sa (USD, nominal) (m1)",6,2,,,-0.8427219225410851,0.029970029970029972,,,,,,,,,10
R,us_travel_exports_sa_m1,total_nights_yoy,2024Q1+ (reviewer),"R gap: BEA monthly trade in services, travel_exports_sa (USD, nominal) (m1)",6,2,,,-0.8427219225410851,0.03196803196803197,,,,,,,,,6
P,hicp_CP112_PT_RCH_A|level|0,adr_exfx_emea_pp,2022Q1+,P rank 1 survivor,18,14,1Q23,2Q26,0.8807449636941395,0.000999000999000999,1.0422609430881966,0.45789695147813503,2.276191050680025,0.9374465779382103,1.2313686969621036,1.0,0.3080046561810869,True,9
P,hicp_CP112_PT_RCH_A|level|0,adr_exfx_emea_pp,2023Q1+,P rank 1 survivor,14,10,1Q24,2Q26,0.7320741909588075,0.003996003996003996,0.7901190668029485,0.3574599070283673,2.2103711528695897,0.6793669047429773,0.9025399536383577,10.0,0.2376066154136745,True,7
P,hicp_CP112_PT_RCH_A|level|0,adr_exfx_emea_pp,2024Q1+ (reviewer),P rank 1 survivor,10,6,1Q25,2Q26,0.5375599139866002,0.1028971028971029,0.9424229404686165,1.0518262624510275,0.8959872691070929,0.744446491199307,1.295101901883843,5.0,0.18107350834811986,True,3
P,hicp_CP112_EA_RCH_A|level|0,adr_exfx_emea_pp,2022Q1+,P rank 1 euro-area comparator (J2 held),18,14,1Q23,2Q26,0.9034401044148508,0.000999000999000999,0.9534993790000448,0.4189012950890838,2.276191050680025,0.8782567677228196,1.1798071129793282,13.0,1.1534857690723537,True,9
P,hicp_CP112_EA_RCH_A|level|0,adr_exfx_emea_pp,2023Q1+,P rank 1 euro-area comparator (J2 held),14,10,1Q24,2Q26,0.7422138160940016,0.000999000999000999,0.9144623091455946,0.41371437007690043,2.2103711528695897,0.7798839691851811,1.1728538053746658,9.0,0.9021615758737492,True,7
P,hicp_CP112_EA_RCH_A|level|0,adr_exfx_emea_pp,2024Q1+ (reviewer),P rank 1 euro-area comparator (J2 held),10,6,1Q25,2Q26,0.5809612652080126,0.07092907092907093,1.1776849438435137,1.3143991934362529,0.8959872691070929,0.8507817618534574,1.5103256084661605,1.0,0.5580530403172504,False,3
P,bea_export_travel_price|diff|0,residual_pricing_pp,2022Q1+,P rank 2 short-window (residual has no long window),14,10,1Q24,2Q26,0.7015974548448705,0.004995004995004995,0.823790409469616,0.6083958329121117,1.3540369031235953,0.5780848274006256,0.9605930313878135,10.0,0.791893803777604,True,14
P,bea_export_travel_price|diff|0,residual_pricing_pp,2023Q1+,P rank 2 short-window (residual has no long window),14,10,1Q24,2Q26,0.7015974548448705,0.004995004995004995,0.823790409469616,0.608395832912112,1.3540369031235946,0.5780848274006256,0.9605930313878135,10.0,0.791893803777604,True,10
P,bea_export_travel_price|diff|0,residual_pricing_pp,2024Q1+ (reviewer),P rank 2 short-window (residual has no long window),10,6,1Q25,2Q26,0.8322870365368019,0.000999000999000999,1.134465382711208,0.6063492566047834,1.8709767850027215,0.730890624923323,1.3629752846639505,1.0,1.0777577291086857,True,6
P,bea_export_travel_price|diff|0,adr_exfx_yoy_pp,2022Q1+,P rank 2 on blended ex-FX,17,13,2Q23,2Q26,-0.007101879025912086,0.97002997002997,4.084489283308227,1.2750466693438727,3.2034037510251037,3.2015378662951783,4.495973138888551,0.0,-0.35561958256799475,True,5
P,bea_export_travel_price|diff|0,adr_exfx_yoy_pp,2023Q1+,P rank 2 on blended ex-FX,14,10,1Q24,2Q26,0.6525681570803161,0.014985014985014986,0.9014291626450034,0.6911668127535997,1.3042136080777968,0.6763982230739877,1.040593385270372,9.0,0.7934584813854132,True,4
P,bea_export_travel_price|diff|0,adr_exfx_yoy_pp,2024Q1+ (reviewer),P rank 2 on blended ex-FX,10,6,1Q25,2Q26,0.7741888627464362,0.000999000999000999,1.1738206397045219,0.7060170076377779,1.662595414849766,0.9355246309726385,1.351920846227419,1.0,1.2793195883156072,True,4
P,hicp_CP11202_CH_RCH_A|level|0,residual_pricing_pp,2022Q1+,P rank 3 wrong-sign flag,14,10,1Q24,2Q26,-0.850758137634339,0.000999000999000999,0.805704934794442,0.5950391255480414,1.3540369031235953,0.7003094656041545,0.9376857316402513,10.0,-0.3670814419782265,True,14
P,hicp_CP11202_CH_RCH_A|level|0,residual_pricing_pp,2023Q1+,P rank 3 wrong-sign flag,14,10,1Q24,2Q26,-0.850758137634339,0.000999000999000999,0.805704934794442,0.5950391255480416,1.3540369031235946,0.7003094656041545,0.9376857316402513,10.0,-0.3670814419782265,True,10
P,hicp_CP11202_CH_RCH_A|level|0,residual_pricing_pp,2024Q1+ (reviewer),P rank 3 wrong-sign flag,10,6,1Q25,2Q26,-0.7719714256470378,0.006993006993006993,1.2618877332548846,0.6744539768584296,1.8709767850027215,1.0238012133078347,1.50098412899105,0.0,-0.39573916272226256,True,6
P,nz_cpi_CPIQ.SE9096_accommodation_services_nan|level|0,adr_exfx_apac_pp,2022Q1+,P rank 4 short-window,18,14,1Q23,2Q26,0.5138522917501253,0.025974025974025976,2.055763739405925,0.97277221335224,2.113304339071962,1.7675972754655191,2.726608172716985,0.0,0.6239531208758393,False,11
P,nz_cpi_CPIQ.SE9096_accommodation_services_nan|level|0,adr_exfx_apac_pp,2023Q1+,P rank 4 short-window,14,10,1Q24,2Q26,0.686127277194199,0.003996003996003996,0.761718836967878,0.8259224168790846,0.9222643936051369,0.6420421137670651,0.8582028114340259,10.0,0.2646885828455941,True,7
P,nz_cpi_CPIQ.SE9096_accommodation_services_nan|level|0,adr_exfx_apac_pp,2024Q1+ (reviewer),P rank 4 short-window,10,6,1Q25,2Q26,0.5131809389638714,0.13486513486513488,1.1076491084249354,1.3117941735834227,0.8443772130799871,0.7229087862428145,1.3472403403075024,1.0,0.22852262309405308,True,4
P,abs_cpi_40102_Q|level|0,adr_exfx_apac_pp,2022Q1+,P rank 5 short-window,18,14,1Q23,2Q26,0.2534135151119715,0.3226773226773227,2.2104554351523933,1.0459711809057726,2.113304339071962,2.049103839218748,2.9076127153000546,0.0,0.10668723757712013,False,11
P,abs_cpi_40102_Q|level|0,adr_exfx_apac_pp,2023Q1+,P rank 5 short-window,14,10,1Q24,2Q26,0.4590627539957785,0.0939060939060939,0.8482604457481795,0.9197584246230351,0.9222643936051369,0.659254785247938,0.9581372153194382,10.0,0.06692899877296572,True,7
P,abs_cpi_40102_Q|level|0,adr_exfx_apac_pp,2024Q1+ (reviewer),P rank 5 short-window,10,6,1Q25,2Q26,-0.19197031019963304,0.5984015984015985,0.999307086653422,1.1834841954205586,0.8443772130799871,0.951604588713778,1.0918398970851975,4.0,-0.2886042363166914,True,4
P,hicp_CP11201_EL_RCH_A|level|0,adr_reported_yoy_pp,2022Q1+,P rank 6 wrong-sign flag,18,14,1Q23,2Q26,-0.5446364816877012,0.01898101898101898,1.1935222193551405,0.8919665211389256,1.3380796151756538,1.0406910222136039,1.3941838159596318,0.0,-0.16479827810269226,False,14
P,hicp_CP11201_EL_RCH_A|level|0,adr_reported_yoy_pp,2023Q1+,P rank 6 wrong-sign flag,14,10,1Q24,2Q26,-0.8431710323594648,0.000999000999000999,0.7607785226382294,0.5524429997989917,1.377116775694581,0.4995584666756122,0.9045339793099445,10.0,-0.33654567128217777,True,10
P,hicp_CP11201_EL_RCH_A|level|0,adr_reported_yoy_pp,2024Q1+ (reviewer),P rank 6 wrong-sign flag,10,6,1Q25,2Q26,-0.8822377161712285,0.001998001998001998,0.698019907064152,0.5183958873893123,1.3464997004112862,0.4267302006127142,0.8317863223934348,6.0,-0.3660155071849048,True,6
P,ine_hotel_revpar_EOT16471|level|0,adr_exfx_emea_pp,2022Q1+,P rank 7 short-window,18,14,1Q23,2Q26,0.607205162480271,0.016983016983016984,1.8514099919615505,0.813380753521736,2.276191050680025,1.7023764625936908,3.1122840768270206,0.0,0.051293475383255786,False,9
P,ine_hotel_revpar_EOT16471|level|0,adr_exfx_emea_pp,2023Q1+,P rank 7 short-window,14,10,1Q24,2Q26,0.946081079913298,0.000999000999000999,0.9106385712018382,0.41198446243727516,2.2103711528695897,0.8614313430895484,1.1720350033429392,9.0,0.2998389655085395,True,7
P,ine_hotel_revpar_EOT16471|level|0,adr_exfx_emea_pp,2024Q1+ (reviewer),P rank 7 short-window,10,6,1Q25,2Q26,0.4471217190368202,0.17882117882117882,0.9544827458900728,1.0652860579607055,0.8959872691070929,0.7879423558365791,1.1465413347307742,4.0,0.15893319294616454,False,3
P,ons_cpi_11201_hotels_index|level|0,adr_exfx_emea_pp,2022Q1+,P rank 8 short-window,18,14,1Q23,2Q26,0.7699483055600402,0.000999000999000999,1.4487550619452931,0.636482188747939,2.276191050680025,1.1741976466198865,2.2344992359564744,0.0,0.5811647411256555,False,9
P,ons_cpi_11201_hotels_index|level|0,adr_exfx_emea_pp,2023Q1+,P rank 8 short-window,14,10,1Q24,2Q26,0.8347727074767762,0.000999000999000999,0.9362854597673956,0.4235874407571205,2.2103711528695897,0.7773601673172781,1.1677547916692277,9.0,0.3810169065988274,True,7
P,ons_cpi_11201_hotels_index|level|0,adr_exfx_emea_pp,2024Q1+ (reviewer),P rank 8 short-window,10,6,1Q25,2Q26,0.7327574816860815,0.012987012987012988,0.7251125403888262,0.80928888767744,0.8959872691070929,0.5967046965944978,0.7867850323165433,6.0,0.19825516730758935,False,3
P,japan_cpi_hotel_charges_index|diff|1,adr_exfx_apac_pp,2022Q1+,P rank 9 short-window,16,12,3Q23,2Q26,0.11873531839640315,0.5974025974025974,2.064697977181611,0.8006225049510932,2.5788657755851307,1.8676573940935082,2.254795849151511,0.0,0.03305180561372297,False,11
P,japan_cpi_hotel_charges_index|diff|1,adr_exfx_apac_pp,2023Q1+,P rank 9 short-window,14,10,1Q24,2Q26,0.33149755366206074,0.2177822177822178,0.9059788706720868,0.9823418067031844,0.9222643936051369,0.7346055196888297,1.0241890421345674,9.0,0.0368463792262767,False,7
P,japan_cpi_hotel_charges_index|diff|1,adr_exfx_apac_pp,2024Q1+ (reviewer),P rank 9 short-window,10,6,1Q25,2Q26,0.44544053974988146,0.24375624375624375,0.8175888156113991,0.968274371864118,0.8443772130799871,0.6147821306035239,0.874021016939192,6.0,0.047586432972137396,True,4
P,ine_rtapi_rural_EOT12767|diff|0,adr_reported_yoy_pp,2022Q1+,"P rank 24 survivor by the letter, wrong sign",17,13,2Q23,2Q26,-0.7495402951026254,0.001998001998001998,0.910531416603431,0.7011626880364661,1.2986022104987938,0.8389350051658884,1.0466439279403283,12.0,-0.8911383313573008,True,14
P,ine_rtapi_rural_EOT12767|diff|0,adr_reported_yoy_pp,2023Q1+,"P rank 24 survivor by the letter, wrong sign",14,10,1Q24,2Q26,-0.8331641113723739,0.000999000999000999,0.8075282281642585,0.5863905243307801,1.377116775694581,0.7263977509080806,0.9413214991018598,10.0,-0.9144522644412817,True,10
P,ine_rtapi_rural_EOT12767|diff|0,adr_reported_yoy_pp,2024Q1+ (reviewer),"P rank 24 survivor by the letter, wrong sign",10,6,1Q25,2Q26,-0.8808605494802552,0.000999000999000999,1.3896721047169174,1.0320626913562954,1.3464997004112862,0.6648293820356322,1.6617010673651205,1.0,-0.9167368032672258,False,6
P,ine_rtapi_rural_EOT12767|diff|0,adr_exfx_emea_pp,2022Q1+,P rank 24 on EMEA ex-FX,17,13,2Q23,2Q26,-0.05346488357668381,0.8101898101898102,2.6347477330486617,1.0962319704475822,2.403458213294871,2.43551706710821,5.903104897456653,0.0,-0.12001536605340178,True,9
P,ine_rtapi_rural_EOT12767|diff|0,adr_exfx_emea_pp,2023Q1+,P rank 24 on EMEA ex-FX,14,10,1Q24,2Q26,0.13575048596931127,0.4255744255744256,5.0761669624523496,2.296522444143497,2.2103711528695897,3.0410390751289107,5.64393063575507,0.0,0.14660417465056375,False,7
P,ine_rtapi_rural_EOT12767|diff|0,adr_exfx_emea_pp,2024Q1+ (reviewer),P rank 24 on EMEA ex-FX,10,6,1Q25,2Q26,0.011228093089228366,0.9790209790209791,1.04259374288457,1.1636256215153364,0.8959872691070929,0.786282059495093,1.4475039758708408,3.0,0.0056365899732314035,False,3
P,sppi_I55_PT_PCH_SM|level|0,adr_exfx_emea_pp,2022Q1+,"P rank 20 no coverage, both-window survivor",17,13,1Q23,1Q26,0.8833702870707801,0.000999000999000999,1.0233800786596186,0.4503153024488023,2.27258561522228,0.9172781673537806,1.195225073517158,1.0,0.3068276479409431,True,9
P,sppi_I55_PT_PCH_SM|level|0,adr_exfx_emea_pp,2023Q1+,"P rank 20 no coverage, both-window survivor",13,9,1Q24,1Q26,0.7511741728718605,0.003996003996003996,0.6827171957271346,0.2938013249814323,2.3237376338254467,0.6337436213259601,0.7712357741686011,9.0,0.23799473836223672,True,7
P,sppi_I55_PT_PCH_SM|level|0,adr_exfx_emea_pp,2024Q1+ (reviewer),"P rank 20 no coverage, both-window survivor",9,5,1Q25,1Q26,0.6983408649878099,0.03496503496503497,0.8125940871095487,0.8720212631635823,0.931851230509633,0.5965392098444702,1.1806862058209753,4.0,0.1755326758555133,True,3
P,ine_hdpi_holiday_dwellings_EOT8077|level|0,adr_reported_yoy_pp,2022Q1+,"P rank 11 corroboration, wrong sign",18,14,1Q23,2Q26,-0.4605988014194376,0.04795204795204795,1.4253149275999504,1.0651944110312486,1.3380796151756538,1.304373169015432,1.6479069094096115,0.0,-0.305123049944129,False,14
P,ine_hdpi_holiday_dwellings_EOT8077|level|0,adr_reported_yoy_pp,2023Q1+,"P rank 11 corroboration, wrong sign",14,10,1Q24,2Q26,-0.7245249039859081,0.003996003996003996,1.100284251690468,0.7989767252203532,1.377116775694581,0.9970028567353321,1.291508130932044,1.0,-0.560356347185099,False,10
P,ine_hdpi_holiday_dwellings_EOT8077|level|0,adr_reported_yoy_pp,2024Q1+ (reviewer),"P rank 11 corroboration, wrong sign",10,6,1Q25,2Q26,-0.7257829576045928,0.01898101898101898,1.124635476305649,0.835228909417604,1.3464997004112862,0.9565769238940285,1.3149101039065911,1.0,-0.6466647513066578,False,6
P,ine_hdpi_holiday_dwellings_EOT8077|level|0,adr_exfx_emea_pp,2022Q1+,P rank 11 on EMEA ex-FX,18,14,1Q23,2Q26,0.6639875527820441,0.001998001998001998,1.7655998040566088,0.7756817265093482,2.276191050680025,1.5357135974432232,3.097056526934247,0.0,0.838906737006083,True,9
P,ine_hdpi_holiday_dwellings_EOT8077|level|0,adr_exfx_emea_pp,2023Q1+,P rank 11 on EMEA ex-FX,14,10,1Q24,2Q26,0.45095244580958005,0.0899100899100899,2.0536035419643737,0.9290763405495522,2.2103711528695897,1.7207474960248232,2.5337133976084694,0.0,0.3552664807413253,False,7
P,ine_hdpi_holiday_dwellings_EOT8077|level|0,adr_exfx_emea_pp,2024Q1+ (reviewer),P rank 11 on EMEA ex-FX,10,6,1Q25,2Q26,0.41998602034513016,0.1968031968031968,0.8270837661295652,0.9230976763250283,0.8959872691070929,0.541156099964098,1.1341573954910358,5.0,0.11026338782317162,True,3
P,hawaii_vr_adr_state_yoy_reported_pct|level|0,adr_reported_yoy_pp,2022Q1+,"P rank 10 corroboration, basis breaks",13,9,2Q24,2Q26,-0.5570940047139071,0.053946053946053944,1.216901514885595,0.9028284469585685,1.3478767965110872,1.0605038313440556,1.3447974865100318,0.0,-0.19961438958394753,True,14
