cik,Company Name,SIC,State location,State of Inc,Fiscal Year End
1534154,Ipsidy Inc.,7372,NY,DE,1231
1534248,Chemomab Therapeutics Ltd.,2834,L3,,1231
1534254,CION Investment Corp,,NY,MD,1231
1534504,PBF Energy Inc.,2911,NJ,DE,1231
1534525,"Xenetic Biosciences, Inc.",2834,MA,NV,1231
1534675,Tecnoglass Inc.,3211,F8,E9,1231
1534701,Phillips 66,2911,TX,DE,1231
1534708,"Eastside Distilling, Inc.",2080,OR,NV,1231
1534992,"Fiesta Restaurant Group, Inc.",5812,TX,DE,1229
1535079,MCX Technologies Corp,7372,OH,CA,1231
1535379,"Cloudera, Inc.",7372,CA,DE,0131
1535456,GS Mortgage Securities Trust 2012-GC6,6189,NY,DE,1231
1535527,"CrowdStrike Holdings, Inc.",7372,CA,DE,0131
1535706,CFCRE Commercial Mortgage Trust 2011-C2,6189,NY,DE,1231
1535778,"MSC INCOME FUND, INC.",,TX,MD,1231
1535929,"Voya Financial, Inc.",6311,NY,DE,1231
1535955,Lipocine Inc.,2834,X1,DE,1231
1536089,VIRTUAL INTERACTIVE TECHNOLOGIES CORP.,1000,CO,CO,0930
1536226,UBS-Citigroup Commercial Mortgage Trust 2011-C1,6189,NY,,
1536577,Medley LLC,6282,NY,,1231
1536694,Sequoia Mortgage Trust 2012-1,6189,CA,,
1536720,SLM Student Loan Trust 2012-1,6189,VA,,1231
1537028,"Independence Contract Drilling, Inc.",1381,TX,DE,1231
1537054,Gogo Inc.,4899,IL,DE,1231
1537058,Whiting USA Trust II,1311,TX,DE,1231
1537069,"ATEL Growth Capital Fund 8, LLC",7359,CA,CA,1231
1537435,TECOGEN INC.,3585,MA,DE,1231
1537528,"J.E.M. CAPITAL, INC.",5960,K3,,1231
1537663,"Health-Right Discoveries, Inc.",2834,FL,FL,1231
1538267,SandRidge Mississippian Trust II,1311,TX,DE,1231
1538716,Oportun Financial Corp,6199,CA,DE,1231
1538849,CrossAmerica Partners LP,5172,PA,,1231
1538990,STORE CAPITAL Corp,6798,AZ,MD,1231
1539029,"Clearside Biomedical, Inc.",2834,GA,DE,1231
1539638,"Triumph Bancorp, Inc.",6022,TX,TX,1231
1539778,RAYONT INC.,7371,CA,NV,0930
1539816,AEP Texas Central Transition Funding III LLC,6189,TX,TX,1231
1539838,"Diamondback Energy, Inc.",1311,TX,DE,1231
1539894,"Atlas Financial Holdings, Inc.",6331,IL,E9,1231
1540184,"Medallia, Inc.",7370,CA,DE,0131
1540723,"WFB Funding, LLC",6189,NE,,
1540755,"Anaplan, Inc.",7372,CA,DE,0131
1540947,"EQM Midstream Partners, LP",4922,PA,DE,1231
1540960,SLM Student Loan Trust 2012-2,6189,VA,,1231
1541119,"Sound Financial Bancorp, Inc.",6035,WA,MD,1231
1541401,"Empire State Realty Trust, Inc.",6798,NY,MD,1231
1541451,Morgan Stanley Capital I Trust 2012-C4,6189,NY,DE,1231
1542447,"RREEF Property Trust, Inc.",6798,NY,MD,1231
1542574,Prosper Funding LLC,6199,CA,DE,1231
1542830,WFRBS Commercial Mortgage Trust 2012-C6,6189,NC,NC,1231
1543042,COMM 2012-LC4 Mortgage Trust,6189,MA,DE,1231
1543151,"Uber Technologies, Inc",7389,CA,DE,1231
1543418,Trilogy Metals Inc.,1040,A1,A1,1130
1543637,"Nu-Med Plus, Inc.",3841,UT,UT,1231
1544190,"Shepherd's Finance, LLC",6153,FL,DE,1231
1544206,"TCG BDC, INC.",,NY,MD,1231
1544227,"Tempest Therapeutics, Inc.",2834,CA,DE,1231
1544238,"CARDAX, INC.",2834,HI,DE,1231
1544629,UBS Commercial Mortgage Trust 2012-C1,6189,NY,DE,1231
1544861,"Nostalgia Family Brands, Inc.",2060,NJ,DE,1231
1545018,J.P. Morgan Chase Commercial Mortgage Securities Trust 2012-C6,6189,MA,DE,1231
1545416,Sequoia Mortgage Trust 2012-2,6189,CA,,
1545654,"Alexander & Baldwin, Inc.",6798,HI,HI,1231
1546417,"Bloomin' Brands, Inc.",5812,FL,FL,1226
1546637,SLM Student Loan Trust 2012-3,6189,VA,,1231
1546853,"Skkynet Cloud Systems, Inc.",7372,A6,NV,1031
1547546,"Lument Finance Trust, Inc.",6798,NY,MD,1231
1547903,"NMI Holdings, Inc.",6351,CA,DE,1231
1548187,"Soliton, Inc.",3841,TX,DE,1231
1548266,GS Mortgage Securities Trust 2012-GCJ7,6189,NY,DE,1231
1548599,COMM 2012-CCRE1 Mortgage Trust,6189,MA,DE,1231
1549084,"EKSO BIONICS HOLDINGS, INC.",3569,CA,NV,1231
1549346,"Shutterstock, Inc.",7374,NY,DE,1231
1549631,"Quarta-Rad, Inc.",3823,DE,DE,1231
1549848,Hi-Crush Inc.,1400,TX,DE,1231
1549922,"Summit Midstream Partners, LP",4922,TX,DE,1231
1549966,Silvercrest Asset Management Group Inc.,6282,NY,DE,1231
1550020,eWELLNESS HEALTHCARE Corp,8082,FL,NV,1231
1550120,WFRBS Commercial Mortgage Trust 2012-C7,6189,CT,,
1550221,J.P. Morgan Chase Commercial Mortgage Securities Trust 2012-CIBX,6189,MA,DE,1231
1550369,RBC Covered Bond Guarantor Limited Partnership,6189,A6,A6,1231
1550453,TriLinc Global Impact Fund LLC,6199,CA,DE,1231
1551097,Sequoia Mortgage Trust 2012-3,6189,CA,,
1551152,AbbVie Inc.,2834,IL,DE,1231
1551182,Eaton Corp plc,3590,L2,,1231
1551271,SLM Student Loan Trust 2012-5,6189,VA,,1231
1551306,"Progyny, Inc.",8090,NY,DE,1231
1551693,"Sientra, Inc.",3842,CA,DE,1231
1551887,DUESENBERG TECHNOLOGIES INC.,7372,N8,A1,1031
1551901,Stellus Capital Investment Corp,,TX,MD,1231
1551986,"9 METERS BIOPHARMA, INC.",2834,NC,DE,1231
1552000,MPLX LP,4610,OH,,1231
1552033,TransUnion,7320,IL,DE,1231
1552111,Barclays Dryrock Issuance Trust,6189,DE,DE,1231
1552198,"WhiteHorse Finance, Inc.",,FL,DE,1231
1552275,Sunoco LP,2911,TX,DE,1231
1552327,Morgan Stanley Bank of America Merrill Lynch Trust 2012-C5,6189,NY,,1231
1552328,UBS-Barclays Commercial Mortgage Trust 2012-C2,6189,NY,,1231
1552451,"MyoKardia, Inc.",2834,CA,DE,1231
1552493,CNH Industrial Capital LLC,6159,WI,DE,1231
1552743,UNIVERSAL GLOBAL HUB INC.,6770,NH,DE,1231
1552797,"Delek Logistics Partners, LP",4610,TN,TN,1231
1552800,"TILE SHOP HOLDINGS, INC.",5700,MN,DE,1231
1553023,CyrusOne Inc.,6798,TX,MD,1231
1553079,"Empire State Realty OP, L.P.",6798,NY,,1231
1553643,"RELMADA THERAPEUTICS, INC.",2834,NY,NV,1231
1553788,"SPLASH BEVERAGE GROUP, INC.",2080,FL,CO,1231
1553817,WFRBS COMMERCIAL MORTGAGE TRUST 2012-C8,6189,NC,NC,1231
1554730,Sequoia Mortgage Trust 2012-4,6189,CA,,
1554776,COMM 2012-CCRE2 Mortgage Trust,6189,MA,DE,1231
1554859,"Semler Scientific, Inc.",3845,CA,DE,1231
1555039,Front Yard Residential Corp,6500,NC,,1231
1555074,Altisource Asset Management Corp,6500,VI,VI,1231
1555082,EP Energy LLC,1311,TX,DE,1231
1555280,Zoetis Inc.,2834,NJ,,1231
1555902,UBS-Barclays Commercial Mortgage Trust 2012-C3,6189,NY,DE,1231
1555995,"BIOSCIENCE NEUTRACEUTICALS, INC.",5900,IL,NV,1231
1556107,SLM Student Loan Trust 2012-6,6189,VA,,1231
1556179,"Rocky Mountain Industrials, Inc.",7380,CO,NV,0331
1556263,"Syros Pharmaceuticals, Inc.",2834,MA,DE,1231
1556487,COMM 2012-CCRE3 Mortgage Trust,6189,MA,DE,1231
1556593,New Residential Investment Corp.,6798,NY,,1231
1556601,Wells Fargo Commercial Mortgage Trust 2012-LC5,6189,NC,,1231
1556727,First Northwest Bancorp,6036,WA,WA,1231
1556801,iMine Corp,1400,IN,NV,0731
1556811,Citigroup Commercial Mortgage Trust 2012-GC8,6189,NY,DE,
1556898,"Techpoint, Inc.",3674,CA,CA,1231
1556965,J.P. Morgan Chase Commercial Mortgage Securities Trust 2012-C8,6189,MA,DE,1231
1557142,"Kadmon Holdings, Inc.",2834,NY,DE,1231
1557376,"Organicell Regenerative Medicine, Inc.",3790,FL,NV,1031
1557424,"Venture Lending & Leasing VII, Inc.",,CA,MD,1231
1557746,"Aclaris Therapeutics, Inc.",2834,PA,DE,1231
1557805,WFRBS Commercial Mortgage Trust 2012-C9,6189,CT,,
1558013,Morgan Stanley Bank of America Merrill Lynch Trust 2012-C6,6189,NY,DE,
1558235,CORPORATE PROPERTY ASSOCIATES 18 GLOBAL INC,6798,NY,MD,1231
1558441,INDUSTRIAL PROPERTY TRUST,6798,CO,MD,1231
1558546,COMM 2012-CCRE4 Mortgage Trust,6189,MA,DE,1231
1558904,Sequoia Mortgage Trust 2012-5,6189,CA,,
1559053,PROTHENA CORP PUBLIC LTD CO,2834,L2,L2,1231
1559450,UBS-Barclays Commercial Mortgage Trust 2012-C4,6189,NY,DE,1231
1559484,"Resource REIT, Inc.",6798,PA,MD,1231
1559856,SLM Student Loan Trust 2012-7,6189,VA,,1231
1559865,"EVERTEC, Inc.",7374,PR,PR,1231
1559909,Harvest Capital Credit Corp,,NY,DE,1231
1559998,"Gaucho Group Holdings, Inc.",6552,FL,DE,1231
1560241,"G1 Therapeutics, Inc.",2834,NC,DE,1231
1560258,"electroCore, Inc.",3845,NJ,DE,1231
1560327,"Rapid7, Inc.",7372,MA,DE,1231
1560385,Liberty Media Corp,4833,CO,DE,1231
1560452,Texas Republic Capital Corp,6311,TX,TX,1231
1560456,GS Mortgage Securities Trust 2012-GCJ9,6189,NY,DE,1231
1560672,Ellington Residential Mortgage REIT,6798,CT,MD,1231
1561032,"Healthcare Trust, Inc.",6798,NY,MD,1231
1561164,"QualityTech, LP",6798,KS,DE,1231
1561167,Sequoia Mortgage Trust 2012-6,6189,CA,,
1561387,"Benefytt Technologies, Inc.",6411,FL,DE,1231
1561550,"Datadog, Inc.",7372,NY,DE,1231
15615,MASTEC INC,1623,FL,FL,1231
1561627,ExOne Co,3555,PA,DE,1231
1561660,Pattern Energy Group Inc.,4911,CA,DE,1231
1561679,ICON ECI Fund Sixteen,7359,NY,DE,1231
1561680,"Tri Pointe Homes, Inc.",1531,NV,DE,1231
1561726,WFRBS Commercial Mortgage Trust 2012-C10,6189,NC,NC,1231
1561727,COMM 2012-CCRE5 Mortgage Trust,6189,MA,DE,1231
1561743,"Kindred Biosciences, Inc.",2834,CA,DE,1231
1561880,"Legacy Education Alliance, Inc.",8200,FL,NV,1231
1561894,"Hannon Armstrong Sustainable Infrastructure Capital, Inc.",6798,MD,MD,1231
1561921,"TELA Bio, Inc.",3841,PA,DE,1231
1562151,"Crimson Wine Group, Ltd",2080,CA,DE,1231
1562401,American Homes 4 Rent,6798,CA,MD,1231
1562463,First Internet Bancorp,6022,IN,IN,1231
1562476,Taylor Morrison Home Corp,1531,AZ,DE,1231
1562528,"Benefit Street Partners Realty Trust, Inc.",6798,NY,MD,1231
1562622,Cavendish Futures Fund LLC,6221,NY,DE,1231
1563166,J.P. Morgan Chase Commercial Mortgage Securities Trust 2012-LC9,6189,MA,DE,1231
1563531,Sequoia Mortgage Trust 2013-1,6189,CA,,
1563568,"Envirotech Vehicles, Inc.",3714,CA,DE,1231
1563577,"Galera Therapeutics, Inc.",2834,PA,DE,1231
1563665,"Biostage, Inc.",3841,MA,DE,1231
1563756,"Lightstone Value Plus REIT III, Inc.",6798,NJ,MD,1231
1563880,"Trevi Therapeutics, Inc.",2834,CT,DE,1231
1563922,Greenbacker Renewable Energy Co LLC,4911,NY,DE,1231
1564347,Morgan Stanley Bank of America Merrill Lynch Trust 2013-C7,6189,NY,DE,
1564408,Snap Inc,7370,CA,DE,1231
1564618,"Independent Bank Group, Inc.",6022,TX,TX,1231
1564824,Allakos Inc.,2834,CA,DE,1231
1564902,"SeaWorld Entertainment, Inc.",7990,FL,DE,1231
1564968,Sequoia Mortgage Trust 2013-2,6189,CA,,
1565146,Gulf Coast Ultra Deep Royalty Trust,1311,TX,,
1565531,SLM Student Loan Trust 2013-1,6189,VA,,1231
1566011,PBF Holding Co LLC,2911,NJ,DE,
1566044,VYNE Therapeutics Inc.,2834,NJ,DE,1231
1566052,COMM 2013-LC6 Mortgage Trust,6189,MA,DE,1231
1566053,GS Mortgage Securities Trust 2013-GC10,6189,NY,DE,1231
1566097,PBF Finance Corp,2911,NJ,DE,
1566140,COMM 2013-CCRE6 Mortgage Trust,6189,MA,DE,1231
1566373,"F-star Therapeutics, Inc.",2834,X0,DE,1231
1566469,"NantHealth, Inc.",7374,CA,DE,1231
1566543,WFRBS Commercial Mortgage Trust 2013-C11,6189,CT,,
1566544,UBS-Barclays Commercial Mortgage Trust 2013-C5,6189,NY,,1231
1566826,"Nxt-ID, Inc.",7381,CT,DE,1231
1566912,"Griffin-American Healthcare REIT III, Inc.",6798,CA,MD,1231
1567345,"HEMISPHERE MEDIA GROUP, INC.",4841,FL,DE,1231
1567514,"Intra-Cellular Therapies, Inc.",2834,NY,DE,1231
1567572,MORGAN STANLEY BANK OF AMERICA MERRILL LYNCH TRUST 2013-C8,6189,NC,DE,1231
1567683,"Clearway Energy, Inc.",4911,NJ,DE,1231
1567892,Mallinckrodt plc,2834,L2,,1231
1567925,"Sila Realty Trust, Inc.",6798,FL,MD,1231
1567958,Sequoia Mortgage Trust 2013-3,6189,CA,,
1568100,"PagerDuty, Inc.",7372,CA,DE,0131
1568162,"American Finance Trust, Inc",6798,NY,MD,1231
1569187,"Armada Hoffler Properties, Inc.",6500,VA,MD,1231
1569340,"Cell Source, Inc.",2834,NY,NV,1231
1569414,WFRBS COMMERCIAL MORTGAGE TRUST 2013-C12,6189,NC,NC,1231
1569455,J.P. Morgan Chase Commercial Mortgage Securities Trust 2013-C10,6189,MA,DE,1231
1569994,"Waterstone Financial, Inc.",6035,WI,MD,1231
1570440,Sequoia Mortgage Trust 2013-4,6189,CA,,
1570562,"Evolus, Inc.",2834,CA,DE,1231
1570585,Liberty Global plc,4841,X0,,1231
1570827,"Victory Capital Holdings, Inc.",6282,OH,DE,1231
1571123,Science Applications International Corp,7373,VA,DE,0128
1571236,COMM 2013-CCRE7 Mortgage Trust,6189,MA,DE,1231
1571237,Morgan Stanley Bank of America Merrill Lynch Trust 2013-C9,6189,NY,DE,
1571238,UBS-Barclays Commercial Mortgage Trust 2013-C6,6189,NY,,
1571283,"Rexford Industrial Realty, Inc.",6798,CA,MD,1231
1571329,Logan Ridge Finance Corp.,,NY,MD,1231
1571371,"Summit Materials, LLC",1400,CO,DE,1229
1571398,"Sunnyside Bancorp, Inc.",6035,NY,MD,1231
1571498,"Epizyme, Inc.",2834,MA,DE,1231
1571636,NanoFlex Power Corp,3674,AZ,FL,1231
1571776,Cherry Hill Mortgage Investment Corp,6798,NJ,MD,1231
1571949,"Intercontinental Exchange, Inc.",6200,GA,DE,1231
1571996,Dell Technologies Inc.,3571,TX,DE,0128
1572334,Virginia National Bankshares Corp,6021,VA,VA,1231
1572493,WFRBS Commercial Mortgage Trust 2013-C13,6189,CT,,
1572694,"Goldman Sachs BDC, Inc.",,NY,DE,1231
1572758,"Cole Office & Industrial REIT (CCIT II), Inc.",6798,AZ,MD,1231
1572910,PHILLIPS 66 PARTNERS LP,4610,TX,DE,1231
1572987,SLM Student Loan Trust 2013-2,6189,VA,,1231
1573097,"HD Supply Holdings, Inc.",5000,GA,DE,0205
1573221,"TheRealReal, Inc.",5900,CA,DE,1231
1573279,TE Funding LLC,6189,OH,DE,1231
1573334,CEI Funding LLC,6189,OH,DE,1231
1573352,OE Funding LLC,6189,OH,DE,1231
1573516,Murphy USA Inc.,5500,AR,DE,1231
1573946,Citigroup Commercial Mortgage Trust 2013-GCJ11,6189,NY,DE,
1574085,Braemar Hotels & Resorts Inc.,6798,TX,MD,1231
1574197,"Five Point Holdings, LLC",6500,CA,DE,1231
1574219,J.P. Morgan Chase Commercial Mortgage Securities Trust 2013-LC11,6189,MA,DE,1231
1574235,"Pulmatrix, Inc.",2834,MA,DE,1231
1574540,Physicians Realty Trust,6798,WI,MD,1231
1574593,Sequoia Mortgage Trust 2013-6,6189,CA,,
1574596,New Home Co Inc.,1531,AZ,DE,1231
1574774,"BIOTELEMETRY, INC.",8093,PA,DE,1231
1574815,"BMC STOCK HOLDINGS, INC.",5211,NC,DE,1231
1575048,"ATEL 16, LLC",7359,CA,CA,1231
1575051,Ciner Resources LP,1400,GA,DE,1231
1575098,SLM Student Loan Trust 2013-3,6189,VA,,1231
1575189,"Match Group Holdings II, LLC",7370,TX,,1231
1575190,GS Mortgage Securities Trust 2013-GCJ12,6189,NY,DE,1231
1575311,Brookfield DTLA Fund Office Trust Investor Inc.,6798,NY,MD,1231
1575434,"Vericity, Inc.",6311,IL,DE,1231
1575515,"Sprouts Farmers Market, Inc.",5411,AZ,DE,0102
1575686,COMM 2013-CCRE8 Mortgage Trust,6189,MA,DE,1231
1575793,Energous Corp,3663,CA,DE,1231
1575828,FRANK'S INTERNATIONAL N.V.,1389,P7,P7,1231
1575858,PureBase Corp,2870,CA,NV,1130
1575965,"Gaming & Leisure Properties, Inc.",6798,PA,PA,1231
1576018,SiriusPoint Ltd,6331,D0,D0,1231
1576047,WFRBS Commercial Mortgage Trust 2013-C14,6189,NC,NC,1231
1576169,"Benefitfocus, Inc.",7372,SC,DE,1231
1576263,"Mirati Therapeutics, Inc.",2834,CA,DE,1231
1576280,"Guardant Health, Inc.",8071,CA,DE,1231
1576427,Criteo S.A.,7311,I0,I0,1231
1576709,Sequoia Mortgage Trust 2013-7,6189,CA,,
1576940,"Century Communities, Inc.",1531,CO,DE,1231
1577134,"Terra Income Fund 6, Inc.",,NY,MD,1231
1577230,"Retail Opportunity Investments Partnership, LP",6798,CA,DE,1231
1577310,Sequoia Mortgage Trust 2013-8,6189,CA,,
1577311,Morgan Stanley Bank of America Merrill Lynch Trust 2013-C10,6189,NY,DE,
1577368,"QTS Realty Trust, Inc.",6798,KS,,1231
1577445,ScoutCam Inc.,3827,AZ,,1231
1577545,JPMBB Commercial Mortgage Securities Trust 2013-C12,6189,MA,DE,1231
1577670,Ladder Capital Corp,6798,NY,DE,1231
1577882,Vortex Blockchain Technologies Inc.,3281,IA,NV,0331
1577966,"Corporate Office Properties, L.P.",6798,MD,DE,1231
1578422,GS Mortgage Securities Trust 2013-GC13,6189,NY,DE,1231
1578423,WFRBS Commercial Mortgage Trust 2013-C15,6189,CT,,
1578443,FirstEnergy Ohio PIRB Special Purpose Trust 2013,6189,IL,DE,1231
1578533,COMM 2013-CCRE9 Mortgage Trust,6189,MA,DE,1231
1578732,"Marcus & Millichap, Inc.",6531,CA,,1231
1578735,National General Holdings Corp.,6331,NY,DE,1231
1578845,Allergan plc,2834,L2,L2,1231
1579214,"Emerald Holding, Inc.",7389,CA,DE,1231
1579241,Allegion plc,7381,L2,L2,1231
1579252,"Jason Industries, Inc.",3990,WI,DE,1231
1579298,"Burlington Stores, Inc.",5311,NJ,DE,0201
1579306,J.P. Morgan Chase Commercial Mortgage Securities Trust 2013-C13,6189,MA,DE,1231
1579428,"Axsome Therapeutics, Inc.",2834,NY,DE,1231
1579684,"Gannett Co., Inc.",2711,NY,,1231
1579823,"NewAge, Inc.",2082,CO,DE,1231
1579877,OUTFRONT Media Inc.,6798,NY,MD,1231
1579910,Resonant Inc,3674,TX,DE,1231
1580013,Wells Fargo Commercial Mortgage Trust 2013-LC12,6189,NC,NC,1231
1580095,Black Rock Petroleum Co,1381,WA,NV,0430
1580156,Houghton Mifflin Harcourt Co,2731,MA,DE,1231
1580345,TriplePoint Venture Growth BDC Corp.,,CA,MD,1231
1580490,I-ON Digital Corp.,2082,CA,DE,1231
1580608,Santander Consumer USA Holdings Inc.,6141,TX,DE,1231
1580670,"LGI Homes, Inc.",1531,TX,DE,1231
1580673,"Pacific Oak Strategic Opportunity REIT II, Inc.",6798,CA,MD,1231
1580808,"A10 Networks, Inc.",3576,CA,DE,1231
1580891,COMM 2013-CCRE10 Mortgage Trust,6189,MA,DE,1231
1580905,"Installed Building Products, Inc.",1520,OH,DE,1231
1580988,"Cole Credit Property Trust V, Inc.",6798,AZ,MD,1231
1581068,Brixmor Property Group Inc.,6798,NY,DE,1231
1581091,"RE/MAX Holdings, Inc.",6531,CO,CO,1231
1581164,"Extended Stay America, Inc.",7011,NC,DE,1231
1581374,Scotiabank Covered Bond Guarantor Limited Partnership,6189,A6,A6,1031
1581552,"Energy 11, L.P.",1311,VA,DE,1231
1581653,GS Mortgage Securities Trust 2013-GCJ14,6189,NY,DE,1231
1581776,"Mid-America Apartments, L.P.",6798,TN,TN,1231
1581874,"Terra Secured Income Fund 5, LLC",6798,NY,DE,1231
1581990,PLAINS GP HOLDINGS LP,4610,TX,DE,1231
1582037,Morgan Stanley Bank of America Merrill Lynch Trust 2013-C11,6189,NC,DE,1231
1582081,SLM Student Loan Trust 2013-4,6189,VA,,1231
1582086,Blue Capital Reinsurance Holdings Ltd.,6331,D0,D0,1231
1582249,Rasna Therapeutics Inc.,2834,NY,NV,0930
1582313,Xenon Pharmaceuticals Inc.,2834,A1,A1,1231
1582554,"Matinas BioPharma Holdings, Inc.",2834,NJ,DE,1231
1582568,PBF Logistics LP,4610,NJ,DE,1231
1582605,JPMBB Commercial Mortgage Securities Trust 2013-C14,6189,MA,DE,1231
1582982,"CareCloud, Inc.",7372,NJ,DE,1231
1583077,"Hospitality Investors Trust, Inc.",6798,NY,MD,1231
1583107,"Theravance Biopharma, Inc.",2834,E9,E9,1231
1583648,"PIERIS PHARMACEUTICALS, INC.",2834,MA,NV,1231
1583994,Physicians Realty L.P.,6798,WI,DE,1231
1584207,"OneMain Holdings, Inc.",6141,IN,DE,1231
1584423,"APX Group Holdings, Inc.",7374,UT,DE,1231
1584492,COMM 2013-LC13 Mortgage Trust,6189,MA,DE,1231
1584693,Healthcare Integrated Technologies Inc.,7900,TN,NV,0731
1584747,SLM Student Loan Trust 2013-5,6189,VA,,1231
1584831,OXBRIDGE RE HOLDINGS Ltd,6331,E9,E9,1231
1584952,EP Energy Corp,1311,TX,DE,1231
1585067,WFRBS Commercial Mortgage Trust 2013-C16,6189,NC,NC,1231
1585101,"HINES GLOBAL INCOME TRUST, INC.",6798,TX,MD,1231
1585219,"Steadfast Apartment REIT, Inc.",6798,CA,MD,1231
1585364,PERRIGO Co plc,2834,L2,L2,1231
1585389,"SmartStop Self Storage REIT, Inc.",6798,CA,MD,1231
1585521,"Zoom Video Communications, Inc.",7370,CA,DE,0131
1585583,"Del Taco Restaurants, Inc.",5812,CA,DE,1228
1585673,Citigroup Commercial Mortgage Trust 2013-GC15,6189,NY,DE,
1585689,Hilton Worldwide Holdings Inc.,7011,VA,DE,1231
1585790,"Advanced Disposal Services, Inc.",4953,FL,DE,1231
1586049,Oxford Immunotec Global PLC,2835,X0,X0,1231
1586105,Zyla Life Sciences,2834,PA,DE,1231
1586454,Prime Meridian Holding Co,6022,FL,FL,1231
1586495,Leet Technology Inc.,7372,N8,NV,1231
1586883,COMM 2013-CCRE11 Mortgage Trust,6189,MA,DE,1231
1587221,Zosano Pharma Corp,2834,CA,DE,1231
1587234,GS Mortgage Securities Trust 2013-GCJ16,6189,NY,DE,1231
1587246,"Cypress Environmental Partners, L.P.",7389,OK,DE,1231
1587497,Morgan Stanley Bank of America Merrill Lynch Trust 2013-C12,6189,NY,DE,
1587523,Knowles Corp,3651,IL,DE,1231
1587650,Appalachian Consumer Rate Relief Funding LLC,6189,OH,DE,1231
1587732,"ONE Gas, Inc.",4924,OK,OK,1231
1587980,WFRBS Commercial Mortgage Trust 2013-C17,6189,CT,,
1587981,COMM 2013-CCRE12 Mortgage Trust,6189,MA,DE,1231
1587987,Newtek Business Services Corp.,,FL,MD,1231
1588251,JPMBB Commercial Mortgage Securities Trust 2013-C15,6189,MA,DE,1231
1588489,Grayscale Bitcoin Trust (BTC),6221,CT,DE,1231
1588972,"Recro Pharma, Inc.",2834,PA,PA,1231
1589061,"Gyrodyne, LLC",6512,NY,NY,1231
1589224,SLM Student Loan Trust 2013-6,6189,VA,,1231
1589802,WFRBS Commercial Mortgage Trust 2013-UBS1,6189,NC,NC,1231
1589803,WFRBS Commercial Mortgage Trust 2013-C18,6189,NC,NC,1231
1589804,COMM 2013-CCRE13 Mortgage Trust,6189,MA,DE,1231
1590058,Citigroup Commercial Mortgage Trust 2013-GC17,6189,NY,DE,
1590231,J.P. Morgan Chase Commercial Mortgage Securities Trust 2013-C16,6189,MA,DE,1231
1590364,Fortress Transportation & Infrastructure Investors LLC,7350,NY,,1231
1590418,FOCUS UNIVERSAL INC.,3823,CA,NV,1231
1590496,Aerkomm Inc.,4899,CA,NV,1231
1590560,uniQure N.V.,2834,P7,,1231
1590584,Civeo Corp,7000,TX,A1,1231
1590714,Element Solutions Inc,2890,FL,,1231
1590717,"CareTrust REIT, Inc.",6798,CA,MD,1231
1590750,"Viridian Therapeutics, Inc.\DE",8071,MA,DE,1231
1590757,Morgan Stanley Bank of America Merrill Lynch Trust 2013-C13,6189,NY,DE,
1590799,Riverview Financial Corp,6021,PA,PA,1231
1590877,REGENXBIO Inc.,2836,MD,,1231
1590895,"Caesars Entertainment, Inc.",7011,NV,DE,1231
1590955,"Paycom Software, Inc.",7372,OK,DE,1231
1591587,"AssetMark Financial Holdings, Inc.",6282,CA,DE,1231
1591670,Farmland Partners Inc.,6798,CO,MD,1231
1591763,"Enable Midstream Partners, LP",4922,OK,,1231
1591890,"FG Financial Group, Inc.",6331,FL,,1231
1592000,"EnLink Midstream, LLC",4922,TX,DE,1231
1592016,"AgroFresh Solutions, Inc.",2870,PA,DE,1231
1592057,"Enviva Partners, LP",2400,MD,MD,1231
1592058,Party City Holdco Inc.,5900,NY,DE,1231
1592143,Cabela's Master Credit Card Trust,6189,NE,NY,
1592145,Cabela's Credit Card Master Note Trust,6189,NE,DE,
1592386,"Virtu Financial, Inc.",6211,NY,DE,1231
1592603,"Gulf West Security Network, Inc.",7381,LA,NV,1231
1592782,Nukkleus Inc.,8742,NJ,DE,0930
1593034,Endo International plc,2834,L2,,1231
1593195,Tribune Publishing Co,2711,IL,DE,1229
1593204,"Huaizhong Health Group, Inc.",7372,F4,NV,1031
1593222,"City Office REIT, Inc.",6798,A1,,1231
1593269,JPMBB Commercial Mortgage Securities Trust 2013-C17,6189,MA,DE,1231
1593538,NAVIENT CORP,6211,DE,DE,1231
1593548,"PlayAGS, Inc.",3990,NV,NV,1231
1593812,Vaulted Gold Bullion Trust,6221,A6,DE,1031
1593936,"Michaels Companies, Inc.",5945,TX,DE,0130
1594012,"Investors Bancorp, Inc.",6022,NJ,,1231
1594100,COMM 2014-CCRE14 Mortgage Trust,6189,MA,DE,1231
1594109,GrubHub Inc.,7389,IL,DE,1231
1594136,GS Mortgage Securities Trust 2014-GC18,6189,NY,DE,1231
1594204,ZHEN DING RESOURCES INC.,1000,A8,DE,1231
1594466,Pioneer PE Holding LLC,1311,TX,TX,1231
1594555,"HV Bancorp, Inc.",6022,PA,PA,1231
1594686,WASHINGTON PRIME GROUP INC.,6798,OH,,1231
1594688,SLM Student Loan Trust 2014-1,6189,VA,,1231
1595097,"Corbus Pharmaceuticals Holdings, Inc.",2834,MA,DE,1231
1595248,"Genprex, Inc.",2834,TX,TX,1231
1595527,"New York City REIT, Inc.",6798,NY,MD,1231
1595585,"Tricida, Inc.",2834,CA,DE,1231
1595710,Morgan Stanley Bank of America Merrill Lynch Trust 2014-C14,6189,NY,DE,
1595726,COMM 2014-CCRE15 Mortgage Trust,6189,MA,DE,1231
