scope,horizon_quarters,window,candidate_sample,scoring,candidate,reference,deleted_unit,deleted_value,n,rmse_ratio
candidate_specific,4,W2,fixed,raw_midpoint,fixed,guide_growth,quarter,2024Q3,9,0.9580383025546615
candidate_specific,4,W2,fixed,raw_midpoint,fixed,guide_growth,quarter,2024Q4,9,0.8961205511045371
candidate_specific,4,W2,fixed,raw_midpoint,fixed,guide_growth,quarter,2025Q1,9,0.8901955825002706
candidate_specific,4,W2,fixed,raw_midpoint,fixed,guide_growth,quarter,2025Q2,9,0.9076434793738257
candidate_specific,4,W2,fixed,raw_midpoint,fixed,guide_growth,quarter,2025Q3,9,0.9351590960342334
candidate_specific,4,W2,fixed,raw_midpoint,fixed,guide_growth,quarter,2025Q4,9,0.9075967251412379
candidate_specific,4,W2,fixed,raw_midpoint,fixed,guide_growth,quarter,2026Q1,9,0.8621910606257011
candidate_specific,4,W2,fixed,raw_midpoint,fixed,guide_growth,quarter,2026Q2,9,0.9171893686042165
candidate_specific,4,W2,fixed,integer_interval,fixed,guide_growth,year,2024,6,0.9730448525311892
candidate_specific,4,W2,fixed,integer_interval,fixed,guide_growth,year,2025,6,0.9103428093410004
candidate_specific,4,W2,fixed,integer_interval,fixed,guide_growth,year,2026,8,0.8301269388979785
candidate_specific,4,W2,fixed,integer_interval,fixed,guide_growth,quarter,2024Q1,9,0.8885126602949438
candidate_specific,4,W2,fixed,integer_interval,fixed,guide_growth,quarter,2024Q2,9,0.9500523839820662
candidate_specific,4,W2,fixed,integer_interval,fixed,guide_growth,quarter,2024Q3,9,0.9576869165960704
candidate_specific,4,W2,fixed,integer_interval,fixed,guide_growth,quarter,2024Q4,9,0.8956728375402033
candidate_specific,4,W2,fixed,integer_interval,fixed,guide_growth,quarter,2025Q1,9,0.8897297181904467
candidate_specific,4,W2,fixed,integer_interval,fixed,guide_growth,quarter,2025Q2,9,0.9071998906604389
candidate_specific,4,W2,fixed,integer_interval,fixed,guide_growth,quarter,2025Q3,9,0.9346304433474193
candidate_specific,4,W2,fixed,integer_interval,fixed,guide_growth,quarter,2025Q4,9,0.9071452756423667
candidate_specific,4,W2,fixed,integer_interval,fixed,guide_growth,quarter,2026Q1,9,0.8616000248433041
candidate_specific,4,W2,fixed,integer_interval,fixed,guide_growth,quarter,2026Q2,9,0.9165557038795913
candidate_specific,4,W2,fixed,raw_midpoint,fixed,revenue_growth,year,2024,6,0.7865918799280239
candidate_specific,4,W2,fixed,raw_midpoint,fixed,revenue_growth,year,2025,6,0.870178620496036
candidate_specific,4,W2,fixed,raw_midpoint,fixed,revenue_growth,year,2026,8,0.6927480428822576
candidate_specific,4,W2,fixed,raw_midpoint,fixed,revenue_growth,quarter,2024Q1,9,0.7857919007049725
candidate_specific,4,W2,fixed,raw_midpoint,fixed,revenue_growth,quarter,2024Q2,9,0.8174921946890753
candidate_specific,4,W2,fixed,raw_midpoint,fixed,revenue_growth,quarter,2024Q3,9,0.7694333011612233
candidate_specific,4,W2,fixed,raw_midpoint,fixed,revenue_growth,quarter,2024Q4,9,0.797233260353357
candidate_specific,4,W2,fixed,raw_midpoint,fixed,revenue_growth,quarter,2025Q1,9,0.8642064882057158
candidate_specific,4,W2,fixed,raw_midpoint,fixed,revenue_growth,quarter,2025Q2,9,0.7973552895678706
candidate_specific,4,W2,fixed,raw_midpoint,fixed,revenue_growth,quarter,2025Q3,9,0.7995110897070021
candidate_specific,4,W2,fixed,raw_midpoint,fixed,revenue_growth,quarter,2025Q4,9,0.7893040607881713
candidate_specific,4,W2,fixed,raw_midpoint,fixed,revenue_growth,quarter,2026Q1,9,0.8775127610088226
candidate_specific,4,W2,fixed,raw_midpoint,fixed,revenue_growth,quarter,2026Q2,9,0.6523300492288646
candidate_specific,4,W2,fixed,integer_interval,fixed,revenue_growth,year,2024,6,0.7861070832507167
candidate_specific,4,W2,fixed,integer_interval,fixed,revenue_growth,year,2025,6,0.8698937730445337
candidate_specific,4,W2,fixed,integer_interval,fixed,revenue_growth,year,2026,8,0.6916297991038987
candidate_specific,4,W2,fixed,integer_interval,fixed,revenue_growth,quarter,2024Q1,9,0.7853011987493129
candidate_specific,4,W2,fixed,integer_interval,fixed,revenue_growth,quarter,2024Q2,9,0.8170005194078778
candidate_specific,4,W2,fixed,integer_interval,fixed,revenue_growth,quarter,2024Q3,9,0.7688264729886126
candidate_specific,4,W2,fixed,integer_interval,fixed,revenue_growth,quarter,2024Q4,9,0.7967370101183524
candidate_specific,4,W2,fixed,integer_interval,fixed,revenue_growth,quarter,2025Q1,9,0.8638866006963565
candidate_specific,4,W2,fixed,integer_interval,fixed,revenue_growth,quarter,2025Q2,9,0.7968366284501806
candidate_specific,4,W2,fixed,integer_interval,fixed,revenue_growth,quarter,2025Q3,9,0.7989742896364076
candidate_specific,4,W2,fixed,integer_interval,fixed,revenue_growth,quarter,2025Q4,9,0.7888462809007657
candidate_specific,4,W2,fixed,integer_interval,fixed,revenue_growth,quarter,2026Q1,9,0.8773147478693938
candidate_specific,4,W2,fixed,integer_interval,fixed,revenue_growth,quarter,2026Q2,9,0.6512168187277944
calendar_flight,2,W1,all_six,raw_midpoint,joint_flight,joint_noflight,year,2024,6,1.195243229786565
calendar_flight,2,W1,all_six,raw_midpoint,joint_flight,joint_noflight,year,2025,5,1.4137597932370525
calendar_flight,2,W1,all_six,raw_midpoint,joint_flight,joint_noflight,year,2026,7,1.0224440287778436
calendar_flight,2,W1,all_six,raw_midpoint,joint_flight,joint_noflight,quarter,2024Q2,8,1.2214285297934995
calendar_flight,2,W1,all_six,raw_midpoint,joint_flight,joint_noflight,quarter,2024Q3,8,1.1760770202842359
calendar_flight,2,W1,all_six,raw_midpoint,joint_flight,joint_noflight,quarter,2024Q4,8,1.1911661923898487
calendar_flight,2,W1,all_six,raw_midpoint,joint_flight,joint_noflight,quarter,2025Q1,8,1.195660305430142
calendar_flight,2,W1,all_six,raw_midpoint,joint_flight,joint_noflight,quarter,2025Q2,8,1.2228946474572788
calendar_flight,2,W1,all_six,raw_midpoint,joint_flight,joint_noflight,quarter,2025Q3,8,1.3670253064128466
calendar_flight,2,W1,all_six,raw_midpoint,joint_flight,joint_noflight,quarter,2025Q4,8,1.186608615176155
calendar_flight,2,W1,all_six,raw_midpoint,joint_flight,joint_noflight,quarter,2026Q1,8,1.1581927998616912
calendar_flight,2,W1,all_six,raw_midpoint,joint_flight,joint_noflight,quarter,2026Q2,8,1.0972952521268902
calendar_flight,2,W1,all_six,integer_interval,joint_flight,joint_noflight,year,2024,6,1.1960573034320023
calendar_flight,2,W1,all_six,integer_interval,joint_flight,joint_noflight,year,2025,5,1.4164605982306446
calendar_flight,2,W1,all_six,integer_interval,joint_flight,joint_noflight,year,2026,7,1.0222258075824278
calendar_flight,2,W1,all_six,integer_interval,joint_flight,joint_noflight,quarter,2024Q2,8,1.2220637520142517
calendar_flight,2,W1,all_six,integer_interval,joint_flight,joint_noflight,quarter,2024Q3,8,1.1770744013956767
calendar_flight,2,W1,all_six,integer_interval,joint_flight,joint_noflight,quarter,2024Q4,8,1.19205785271683
calendar_flight,2,W1,all_six,integer_interval,joint_flight,joint_noflight,quarter,2025Q1,8,1.196536848627483
calendar_flight,2,W1,all_six,integer_interval,joint_flight,joint_noflight,quarter,2025Q2,8,1.2234543461933496
calendar_flight,2,W1,all_six,integer_interval,joint_flight,joint_noflight,quarter,2025Q3,8,1.3698093669193832
calendar_flight,2,W1,all_six,integer_interval,joint_flight,joint_noflight,quarter,2025Q4,8,1.1876917265948743
calendar_flight,2,W1,all_six,integer_interval,joint_flight,joint_noflight,quarter,2026Q1,8,1.1588870293573108
calendar_flight,2,W1,all_six,integer_interval,joint_flight,joint_noflight,quarter,2026Q2,8,1.0974148041247815
calendar_flight,2,W1,all_six,raw_midpoint,joint_flight,guide_growth,year,2024,6,1.4619178305543277
calendar_flight,2,W1,all_six,raw_midpoint,joint_flight,guide_growth,year,2025,5,1.159236222430528
calendar_flight,2,W1,all_six,raw_midpoint,joint_flight,guide_growth,year,2026,7,1.119760641735274
calendar_flight,2,W1,all_six,raw_midpoint,joint_flight,guide_growth,quarter,2024Q2,8,1.3011102500761995
calendar_flight,2,W1,all_six,raw_midpoint,joint_flight,guide_growth,quarter,2024Q3,8,1.3777964530412308
calendar_flight,2,W1,all_six,raw_midpoint,joint_flight,guide_growth,quarter,2024Q4,8,1.2844160741745994
calendar_flight,2,W1,all_six,raw_midpoint,joint_flight,guide_growth,quarter,2025Q1,8,1.314047078674259
calendar_flight,2,W1,all_six,raw_midpoint,joint_flight,guide_growth,quarter,2025Q2,8,1.3018185638752677
calendar_flight,2,W1,all_six,raw_midpoint,joint_flight,guide_growth,quarter,2025Q3,8,1.0533410862888035
calendar_flight,2,W1,all_six,raw_midpoint,joint_flight,guide_growth,quarter,2025Q4,8,1.2825707042704373
calendar_flight,2,W1,all_six,raw_midpoint,joint_flight,guide_growth,quarter,2026Q1,8,1.411014029123119
calendar_flight,2,W1,all_six,raw_midpoint,joint_flight,guide_growth,quarter,2026Q2,8,1.027460429804369
calendar_flight,2,W1,all_six,integer_interval,joint_flight,guide_growth,year,2024,6,1.4667173457676155
calendar_flight,2,W1,all_six,integer_interval,joint_flight,guide_growth,year,2025,5,1.1613755952016507
calendar_flight,2,W1,all_six,integer_interval,joint_flight,guide_growth,year,2026,7,1.123621465644181
calendar_flight,2,W1,all_six,integer_interval,joint_flight,guide_growth,quarter,2024Q2,8,1.304810860628208
calendar_flight,2,W1,all_six,integer_interval,joint_flight,guide_growth,quarter,2024Q3,8,1.382648806394207
calendar_flight,2,W1,all_six,integer_interval,joint_flight,guide_growth,quarter,2024Q4,8,1.2881442272031893
calendar_flight,2,W1,all_six,integer_interval,joint_flight,guide_growth,quarter,2025Q1,8,1.3178159107687477
calendar_flight,2,W1,all_six,integer_interval,joint_flight,guide_growth,quarter,2025Q2,8,1.3054346675206123
calendar_flight,2,W1,all_six,integer_interval,joint_flight,guide_growth,quarter,2025Q3,8,1.0556198733559394
calendar_flight,2,W1,all_six,integer_interval,joint_flight,guide_growth,quarter,2025Q4,8,1.2863034403548987
calendar_flight,2,W1,all_six,integer_interval,joint_flight,guide_growth,quarter,2026Q1,8,1.417043016016659
calendar_flight,2,W1,all_six,integer_interval,joint_flight,guide_growth,quarter,2026Q2,8,1.0294884786064078
calendar_flight,2,W1,all_six,raw_midpoint,joint_flight,revenue_growth,year,2024,6,0.7416690340428536
calendar_flight,2,W1,all_six,raw_midpoint,joint_flight,revenue_growth,year,2025,5,0.5551982259557594
calendar_flight,2,W1,all_six,raw_midpoint,joint_flight,revenue_growth,year,2026,7,0.5282838563801483
calendar_flight,2,W1,all_six,raw_midpoint,joint_flight,revenue_growth,quarter,2024Q2,8,0.6410361114041923
calendar_flight,2,W1,all_six,raw_midpoint,joint_flight,revenue_growth,quarter,2024Q3,8,0.7027464535505821
calendar_flight,2,W1,all_six,raw_midpoint,joint_flight,revenue_growth,quarter,2024Q4,8,0.6114667891477473
calendar_flight,2,W1,all_six,raw_midpoint,joint_flight,revenue_growth,quarter,2025Q1,8,0.6182041518347039
calendar_flight,2,W1,all_six,raw_midpoint,joint_flight,revenue_growth,quarter,2025Q2,8,0.6153342495525722
calendar_flight,2,W1,all_six,raw_midpoint,joint_flight,revenue_growth,quarter,2025Q3,8,0.5531719240382365
calendar_flight,2,W1,all_six,raw_midpoint,joint_flight,revenue_growth,quarter,2025Q4,8,0.6135802217984988
calendar_flight,2,W1,all_six,raw_midpoint,joint_flight,revenue_growth,quarter,2026Q1,8,0.6374632596814881
calendar_flight,2,W1,all_six,raw_midpoint,joint_flight,revenue_growth,quarter,2026Q2,8,0.5224528666985223
calendar_flight,2,W1,all_six,integer_interval,joint_flight,revenue_growth,year,2024,6,0.7411063089985274
calendar_flight,2,W1,all_six,integer_interval,joint_flight,revenue_growth,year,2025,5,0.5542423085841548
calendar_flight,2,W1,all_six,integer_interval,joint_flight,revenue_growth,year,2026,7,0.5272192786906097
calendar_flight,2,W1,all_six,integer_interval,joint_flight,revenue_growth,quarter,2024Q2,8,0.6401771133962334
calendar_flight,2,W1,all_six,integer_interval,joint_flight,revenue_growth,quarter,2024Q3,8,0.7021544680109637
calendar_flight,2,W1,all_six,integer_interval,joint_flight,revenue_growth,quarter,2024Q4,8,0.6107234694017586
calendar_flight,2,W1,all_six,integer_interval,joint_flight,revenue_growth,quarter,2025Q1,8,0.6173676569685252
calendar_flight,2,W1,all_six,integer_interval,joint_flight,revenue_growth,quarter,2025Q2,8,0.614504608361956
calendar_flight,2,W1,all_six,integer_interval,joint_flight,revenue_growth,quarter,2025Q3,8,0.5521311285053577
calendar_flight,2,W1,all_six,integer_interval,joint_flight,revenue_growth,quarter,2025Q4,8,0.6128163530957106
calendar_flight,2,W1,all_six,integer_interval,joint_flight,revenue_growth,quarter,2026Q1,8,0.6367704227050853
calendar_flight,2,W1,all_six,integer_interval,joint_flight,revenue_growth,quarter,2026Q2,8,0.5212928090092007
calendar_flight,2,W1,all_six,raw_midpoint,fixed_flight,fixed_noflight,year,2024,6,1.019789207811599
calendar_flight,2,W1,all_six,raw_midpoint,fixed_flight,fixed_noflight,year,2025,5,1.0195955209511447
calendar_flight,2,W1,all_six,raw_midpoint,fixed_flight,fixed_noflight,year,2026,7,0.8804724089180569
calendar_flight,2,W1,all_six,raw_midpoint,fixed_flight,fixed_noflight,quarter,2024Q2,8,1.020524819204613
calendar_flight,2,W1,all_six,raw_midpoint,fixed_flight,fixed_noflight,quarter,2024Q3,8,0.9614450874974603
calendar_flight,2,W1,all_six,raw_midpoint,fixed_flight,fixed_noflight,quarter,2024Q4,8,0.9582481133150541
calendar_flight,2,W1,all_six,raw_midpoint,fixed_flight,fixed_noflight,quarter,2025Q1,8,0.9690134606893529
calendar_flight,2,W1,all_six,raw_midpoint,fixed_flight,fixed_noflight,quarter,2025Q2,8,1.0191838578328272
calendar_flight,2,W1,all_six,raw_midpoint,fixed_flight,fixed_noflight,quarter,2025Q3,8,0.9383557008106601
calendar_flight,2,W1,all_six,raw_midpoint,fixed_flight,fixed_noflight,quarter,2025Q4,8,0.9485648284567583
calendar_flight,2,W1,all_six,raw_midpoint,fixed_flight,fixed_noflight,quarter,2026Q1,8,0.9631364746803438
calendar_flight,2,W1,all_six,raw_midpoint,fixed_flight,fixed_noflight,quarter,2026Q2,8,0.8776153395218624
calendar_flight,2,W1,all_six,integer_interval,fixed_flight,fixed_noflight,year,2024,6,1.0199400453013132
calendar_flight,2,W1,all_six,integer_interval,fixed_flight,fixed_noflight,year,2025,5,1.0196550634024033
calendar_flight,2,W1,all_six,integer_interval,fixed_flight,fixed_noflight,year,2026,7,0.8797266580824766
calendar_flight,2,W1,all_six,integer_interval,fixed_flight,fixed_noflight,quarter,2024Q2,8,1.020620980442031
calendar_flight,2,W1,all_six,integer_interval,fixed_flight,fixed_noflight,quarter,2024Q3,8,0.9611371037204473
calendar_flight,2,W1,all_six,integer_interval,fixed_flight,fixed_noflight,quarter,2024Q4,8,0.9580509940707856
calendar_flight,2,W1,all_six,integer_interval,fixed_flight,fixed_noflight,quarter,2025Q1,8,0.9687093041359416
calendar_flight,2,W1,all_six,integer_interval,fixed_flight,fixed_noflight,quarter,2025Q2,8,1.0191681606188312
calendar_flight,2,W1,all_six,integer_interval,fixed_flight,fixed_noflight,quarter,2025Q3,8,0.9378797392713264
calendar_flight,2,W1,all_six,integer_interval,fixed_flight,fixed_noflight,quarter,2025Q4,8,0.9483965848946763
calendar_flight,2,W1,all_six,integer_interval,fixed_flight,fixed_noflight,quarter,2026Q1,8,0.9627727330110603
calendar_flight,2,W1,all_six,integer_interval,fixed_flight,fixed_noflight,quarter,2026Q2,8,0.8769466696214447
calendar_flight,2,W1,all_six,raw_midpoint,fixed_flight,guide_growth,year,2024,6,1.211175027973644
calendar_flight,2,W1,all_six,raw_midpoint,fixed_flight,guide_growth,year,2025,5,1.0190348144514374
calendar_flight,2,W1,all_six,raw_midpoint,fixed_flight,guide_growth,year,2026,7,1.3526340852691527
calendar_flight,2,W1,all_six,raw_midpoint,fixed_flight,guide_growth,quarter,2024Q2,8,1.0554054364402432
calendar_flight,2,W1,all_six,raw_midpoint,fixed_flight,guide_growth,quarter,2024Q3,8,1.3209414229550873
calendar_flight,2,W1,all_six,raw_midpoint,fixed_flight,guide_growth,quarter,2024Q4,8,1.2163708933788093
calendar_flight,2,W1,all_six,raw_midpoint,fixed_flight,guide_growth,quarter,2025Q1,8,1.2270799536939305
calendar_flight,2,W1,all_six,raw_midpoint,fixed_flight,guide_growth,quarter,2025Q2,8,1.147572617355328
calendar_flight,2,W1,all_six,raw_midpoint,fixed_flight,guide_growth,quarter,2025Q3,8,1.0529544307707859
calendar_flight,2,W1,all_six,raw_midpoint,fixed_flight,guide_growth,quarter,2025Q4,8,1.201369995000087
calendar_flight,2,W1,all_six,raw_midpoint,fixed_flight,guide_growth,quarter,2026Q1,8,1.4202253102479667
calendar_flight,2,W1,all_six,raw_midpoint,fixed_flight,guide_growth,quarter,2026Q2,8,1.1008700269927119
calendar_flight,2,W1,all_six,integer_interval,fixed_flight,guide_growth,year,2024,6,1.2135985144394652
calendar_flight,2,W1,all_six,integer_interval,fixed_flight,guide_growth,year,2025,5,1.0207669280686968
calendar_flight,2,W1,all_six,integer_interval,fixed_flight,guide_growth,year,2026,7,1.3572328076287268
calendar_flight,2,W1,all_six,integer_interval,fixed_flight,guide_growth,quarter,2024Q2,8,1.0572089304077308
calendar_flight,2,W1,all_six,integer_interval,fixed_flight,guide_growth,quarter,2024Q3,8,1.324474890736111
calendar_flight,2,W1,all_six,integer_interval,fixed_flight,guide_growth,quarter,2024Q4,8,1.2189738729804878
calendar_flight,2,W1,all_six,integer_interval,fixed_flight,guide_growth,quarter,2025Q1,8,1.2298913513666174
calendar_flight,2,W1,all_six,integer_interval,fixed_flight,guide_growth,quarter,2025Q2,8,1.1500709048824607
calendar_flight,2,W1,all_six,integer_interval,fixed_flight,guide_growth,quarter,2025Q3,8,1.0546865170347417
calendar_flight,2,W1,all_six,integer_interval,fixed_flight,guide_growth,quarter,2025Q4,8,1.204065792672221
calendar_flight,2,W1,all_six,integer_interval,fixed_flight,guide_growth,quarter,2026Q1,8,1.4250966472641589
calendar_flight,2,W1,all_six,integer_interval,fixed_flight,guide_growth,quarter,2026Q2,8,1.1030315826851762
calendar_flight,2,W1,all_six,raw_midpoint,fixed_flight,revenue_growth,year,2024,6,0.6144606723302815
calendar_flight,2,W1,all_six,raw_midpoint,fixed_flight,revenue_growth,year,2025,5,0.4880509340748282
calendar_flight,2,W1,all_six,raw_midpoint,fixed_flight,revenue_growth,year,2026,7,0.6381495510771463
calendar_flight,2,W1,all_six,raw_midpoint,fixed_flight,revenue_growth,quarter,2024Q2,8,0.5199812981958105
calendar_flight,2,W1,all_six,raw_midpoint,fixed_flight,revenue_growth,quarter,2024Q3,8,0.6737474888113737
calendar_flight,2,W1,all_six,raw_midpoint,fixed_flight,revenue_growth,quarter,2024Q4,8,0.5790727938881367
calendar_flight,2,W1,all_six,raw_midpoint,fixed_flight,revenue_growth,quarter,2025Q1,8,0.5772897594902464
calendar_flight,2,W1,all_six,raw_midpoint,fixed_flight,revenue_growth,quarter,2025Q2,8,0.5424263832936707
calendar_flight,2,W1,all_six,raw_midpoint,fixed_flight,revenue_growth,quarter,2025Q3,8,0.5529688682763129
calendar_flight,2,W1,all_six,raw_midpoint,fixed_flight,revenue_growth,quarter,2025Q4,8,0.5747339039788213
calendar_flight,2,W1,all_six,raw_midpoint,fixed_flight,revenue_growth,quarter,2026Q1,8,0.6416247018574649
calendar_flight,2,W1,all_six,raw_midpoint,fixed_flight,revenue_growth,quarter,2026Q2,8,0.5597808779597795
calendar_flight,2,W1,all_six,integer_interval,fixed_flight,revenue_growth,year,2024,6,0.6132098445809396
calendar_flight,2,W1,all_six,integer_interval,fixed_flight,revenue_growth,year,2025,5,0.4871397514091196
calendar_flight,2,W1,all_six,integer_interval,fixed_flight,revenue_growth,year,2026,7,0.6368330649886728
calendar_flight,2,W1,all_six,integer_interval,fixed_flight,revenue_growth,quarter,2024Q2,8,0.5186966032757353
calendar_flight,2,W1,all_six,integer_interval,fixed_flight,revenue_growth,quarter,2024Q3,8,0.6726118432951839
calendar_flight,2,W1,all_six,integer_interval,fixed_flight,revenue_growth,quarter,2024Q4,8,0.577929037055967
calendar_flight,2,W1,all_six,integer_interval,fixed_flight,revenue_growth,quarter,2025Q1,8,0.5761769422529791
calendar_flight,2,W1,all_six,integer_interval,fixed_flight,revenue_growth,quarter,2025Q2,8,0.5413705400788416
calendar_flight,2,W1,all_six,integer_interval,fixed_flight,revenue_growth,quarter,2025Q3,8,0.5516429460715786
calendar_flight,2,W1,all_six,integer_interval,fixed_flight,revenue_growth,quarter,2025Q4,8,0.5736369699431912
calendar_flight,2,W1,all_six,integer_interval,fixed_flight,revenue_growth,quarter,2026Q1,8,0.6403894477564187
calendar_flight,2,W1,all_six,integer_interval,fixed_flight,revenue_growth,quarter,2026Q2,8,0.5585321682688339
calendar_flight,2,W2,all_six,raw_midpoint,joint_flight,joint_noflight,year,2024,6,1.195243229786565
calendar_flight,2,W2,all_six,raw_midpoint,joint_flight,joint_noflight,year,2025,5,1.4137597932370525
calendar_flight,2,W2,all_six,raw_midpoint,joint_flight,joint_noflight,year,2026,7,1.0224440287778436
calendar_flight,2,W2,all_six,raw_midpoint,joint_flight,joint_noflight,quarter,2024Q2,8,1.2214285297934995
calendar_flight,2,W2,all_six,raw_midpoint,joint_flight,joint_noflight,quarter,2024Q3,8,1.1760770202842359
calendar_flight,2,W2,all_six,raw_midpoint,joint_flight,joint_noflight,quarter,2024Q4,8,1.1911661923898487
calendar_flight,2,W2,all_six,raw_midpoint,joint_flight,joint_noflight,quarter,2025Q1,8,1.195660305430142
calendar_flight,2,W2,all_six,raw_midpoint,joint_flight,joint_noflight,quarter,2025Q2,8,1.2228946474572788
calendar_flight,2,W2,all_six,raw_midpoint,joint_flight,joint_noflight,quarter,2025Q3,8,1.3670253064128466
calendar_flight,2,W2,all_six,raw_midpoint,joint_flight,joint_noflight,quarter,2025Q4,8,1.186608615176155
calendar_flight,2,W2,all_six,raw_midpoint,joint_flight,joint_noflight,quarter,2026Q1,8,1.1581927998616912
calendar_flight,2,W2,all_six,raw_midpoint,joint_flight,joint_noflight,quarter,2026Q2,8,1.0972952521268902
calendar_flight,2,W2,all_six,integer_interval,joint_flight,joint_noflight,year,2024,6,1.1960573034320023
calendar_flight,2,W2,all_six,integer_interval,joint_flight,joint_noflight,year,2025,5,1.4164605982306446
calendar_flight,2,W2,all_six,integer_interval,joint_flight,joint_noflight,year,2026,7,1.0222258075824278
calendar_flight,2,W2,all_six,integer_interval,joint_flight,joint_noflight,quarter,2024Q2,8,1.2220637520142517
calendar_flight,2,W2,all_six,integer_interval,joint_flight,joint_noflight,quarter,2024Q3,8,1.1770744013956767
calendar_flight,2,W2,all_six,integer_interval,joint_flight,joint_noflight,quarter,2024Q4,8,1.19205785271683
calendar_flight,2,W2,all_six,integer_interval,joint_flight,joint_noflight,quarter,2025Q1,8,1.196536848627483
calendar_flight,2,W2,all_six,integer_interval,joint_flight,joint_noflight,quarter,2025Q2,8,1.2234543461933496
calendar_flight,2,W2,all_six,integer_interval,joint_flight,joint_noflight,quarter,2025Q3,8,1.3698093669193832
calendar_flight,2,W2,all_six,integer_interval,joint_flight,joint_noflight,quarter,2025Q4,8,1.1876917265948743
calendar_flight,2,W2,all_six,integer_interval,joint_flight,joint_noflight,quarter,2026Q1,8,1.1588870293573108
calendar_flight,2,W2,all_six,integer_interval,joint_flight,joint_noflight,quarter,2026Q2,8,1.0974148041247815
calendar_flight,2,W2,all_six,raw_midpoint,joint_flight,guide_growth,year,2024,6,1.4619178305543277
calendar_flight,2,W2,all_six,raw_midpoint,joint_flight,guide_growth,year,2025,5,1.159236222430528
calendar_flight,2,W2,all_six,raw_midpoint,joint_flight,guide_growth,year,2026,7,1.119760641735274
calendar_flight,2,W2,all_six,raw_midpoint,joint_flight,guide_growth,quarter,2024Q2,8,1.3011102500761995
calendar_flight,2,W2,all_six,raw_midpoint,joint_flight,guide_growth,quarter,2024Q3,8,1.3777964530412308
calendar_flight,2,W2,all_six,raw_midpoint,joint_flight,guide_growth,quarter,2024Q4,8,1.2844160741745994
calendar_flight,2,W2,all_six,raw_midpoint,joint_flight,guide_growth,quarter,2025Q1,8,1.314047078674259
calendar_flight,2,W2,all_six,raw_midpoint,joint_flight,guide_growth,quarter,2025Q2,8,1.3018185638752677
calendar_flight,2,W2,all_six,raw_midpoint,joint_flight,guide_growth,quarter,2025Q3,8,1.0533410862888035
calendar_flight,2,W2,all_six,raw_midpoint,joint_flight,guide_growth,quarter,2025Q4,8,1.2825707042704373
calendar_flight,2,W2,all_six,raw_midpoint,joint_flight,guide_growth,quarter,2026Q1,8,1.411014029123119
calendar_flight,2,W2,all_six,raw_midpoint,joint_flight,guide_growth,quarter,2026Q2,8,1.027460429804369
calendar_flight,2,W2,all_six,integer_interval,joint_flight,guide_growth,year,2024,6,1.4667173457676155
calendar_flight,2,W2,all_six,integer_interval,joint_flight,guide_growth,year,2025,5,1.1613755952016507
calendar_flight,2,W2,all_six,integer_interval,joint_flight,guide_growth,year,2026,7,1.123621465644181
calendar_flight,2,W2,all_six,integer_interval,joint_flight,guide_growth,quarter,2024Q2,8,1.304810860628208
calendar_flight,2,W2,all_six,integer_interval,joint_flight,guide_growth,quarter,2024Q3,8,1.382648806394207
calendar_flight,2,W2,all_six,integer_interval,joint_flight,guide_growth,quarter,2024Q4,8,1.2881442272031893
calendar_flight,2,W2,all_six,integer_interval,joint_flight,guide_growth,quarter,2025Q1,8,1.3178159107687477
calendar_flight,2,W2,all_six,integer_interval,joint_flight,guide_growth,quarter,2025Q2,8,1.3054346675206123
calendar_flight,2,W2,all_six,integer_interval,joint_flight,guide_growth,quarter,2025Q3,8,1.0556198733559394
calendar_flight,2,W2,all_six,integer_interval,joint_flight,guide_growth,quarter,2025Q4,8,1.2863034403548987
calendar_flight,2,W2,all_six,integer_interval,joint_flight,guide_growth,quarter,2026Q1,8,1.417043016016659
calendar_flight,2,W2,all_six,integer_interval,joint_flight,guide_growth,quarter,2026Q2,8,1.0294884786064078
calendar_flight,2,W2,all_six,raw_midpoint,joint_flight,revenue_growth,year,2024,6,0.7416690340428536
calendar_flight,2,W2,all_six,raw_midpoint,joint_flight,revenue_growth,year,2025,5,0.5551982259557594
calendar_flight,2,W2,all_six,raw_midpoint,joint_flight,revenue_growth,year,2026,7,0.5282838563801483
calendar_flight,2,W2,all_six,raw_midpoint,joint_flight,revenue_growth,quarter,2024Q2,8,0.6410361114041923
calendar_flight,2,W2,all_six,raw_midpoint,joint_flight,revenue_growth,quarter,2024Q3,8,0.7027464535505821
calendar_flight,2,W2,all_six,raw_midpoint,joint_flight,revenue_growth,quarter,2024Q4,8,0.6114667891477473
calendar_flight,2,W2,all_six,raw_midpoint,joint_flight,revenue_growth,quarter,2025Q1,8,0.6182041518347039
calendar_flight,2,W2,all_six,raw_midpoint,joint_flight,revenue_growth,quarter,2025Q2,8,0.6153342495525722
calendar_flight,2,W2,all_six,raw_midpoint,joint_flight,revenue_growth,quarter,2025Q3,8,0.5531719240382365
calendar_flight,2,W2,all_six,raw_midpoint,joint_flight,revenue_growth,quarter,2025Q4,8,0.6135802217984988
calendar_flight,2,W2,all_six,raw_midpoint,joint_flight,revenue_growth,quarter,2026Q1,8,0.6374632596814881
calendar_flight,2,W2,all_six,raw_midpoint,joint_flight,revenue_growth,quarter,2026Q2,8,0.5224528666985223
calendar_flight,2,W2,all_six,integer_interval,joint_flight,revenue_growth,year,2024,6,0.7411063089985274
