"date","measure","value"
"2022-08-01T00:00:00.000","Trucks","494726"
"2022-09-01T00:00:00.000","Buses","3141"
"2022-09-01T00:00:00.000","Bus Passengers","72601"
"2022-09-01T00:00:00.000","Pedestrians","22442"
"2022-09-01T00:00:00.000","Personal Vehicle Passengers","2700355"
"2022-09-01T00:00:00.000","Personal Vehicles","1456462"
"2022-09-01T00:00:00.000","Train Passengers","4508"
"2022-09-01T00:00:00.000","Trains","1657"
"2022-09-01T00:00:00.000","Trucks","461241"
"2022-10-01T00:00:00.000","Buses","2276"
"2022-10-01T00:00:00.000","Bus Passengers","50086"
"2022-10-01T00:00:00.000","Pedestrians","21445"
"2022-10-01T00:00:00.000","Personal Vehicle Passengers","2920802"
"2022-10-01T00:00:00.000","Personal Vehicles","1567661"
"2022-10-01T00:00:00.000","Train Passengers","4390"
"2022-10-01T00:00:00.000","Trains","1818"
"2022-10-01T00:00:00.000","Trucks","474204"
"2022-11-01T00:00:00.000","Buses","2083"
"2022-11-01T00:00:00.000","Bus Passengers","41884"
"2022-11-01T00:00:00.000","Pedestrians","9875"
"2022-11-01T00:00:00.000","Personal Vehicle Passengers","2460755"
"2022-11-01T00:00:00.000","Personal Vehicles","1332821"
"2022-11-01T00:00:00.000","Train Passengers","4380"
"2022-11-01T00:00:00.000","Trains","1812"
"2022-11-01T00:00:00.000","Trucks","460837"
"2022-12-01T00:00:00.000","Buses","2385"
"2022-12-01T00:00:00.000","Bus Passengers","42645"
"2022-12-01T00:00:00.000","Pedestrians","7245"
"2022-12-01T00:00:00.000","Personal Vehicle Passengers","2556003"
"2022-12-01T00:00:00.000","Personal Vehicles","1301992"
"2022-12-01T00:00:00.000","Train Passengers","3856"
"2022-12-01T00:00:00.000","Trains","1670"
"2022-12-01T00:00:00.000","Trucks","395464"
"2023-01-01T00:00:00.000","Buses","1937"
"2023-01-01T00:00:00.000","Bus Passengers","31299"
"2023-01-01T00:00:00.000","Pedestrians","6291"
"2023-01-01T00:00:00.000","Personal Vehicle Passengers","2274562"
"2023-01-01T00:00:00.000","Personal Vehicles","1238364"
"2023-01-01T00:00:00.000","Train Passengers","3614"
"2023-01-01T00:00:00.000","Trains","1833"
"2023-01-01T00:00:00.000","Trucks","454025"
"2023-02-01T00:00:00.000","Buses","2195"
"2023-02-01T00:00:00.000","Bus Passengers","39358"
"2023-02-01T00:00:00.000","Pedestrians","5845"
"2023-02-01T00:00:00.000","Personal Vehicle Passengers","2243144"
"2023-02-01T00:00:00.000","Personal Vehicles","1198256"
"2023-02-01T00:00:00.000","Train Passengers","3698"
"2023-02-01T00:00:00.000","Trains","1655"
"2023-02-01T00:00:00.000","Trucks","422192"
"2023-03-01T00:00:00.000","Buses","1931"
"2023-03-01T00:00:00.000","Bus Passengers","33849"
"2023-03-01T00:00:00.000","Pedestrians","6883"
"2023-03-01T00:00:00.000","Personal Vehicle Passengers","2702816"
"2023-03-01T00:00:00.000","Personal Vehicles","1422274"
"2023-03-01T00:00:00.000","Train Passengers","3944"
"2023-03-01T00:00:00.000","Trains","1769"
"2023-03-01T00:00:00.000","Trucks","494851"
"2023-04-01T00:00:00.000","Buses","2871"
"2023-04-01T00:00:00.000","Bus Passengers","62485"
"2023-04-01T00:00:00.000","Pedestrians","11492"
"2023-04-01T00:00:00.000","Personal Vehicle Passengers","2859250"
"2023-04-01T00:00:00.000","Personal Vehicles","1485836"
"2023-04-01T00:00:00.000","Train Passengers","16422"
"2023-04-01T00:00:00.000","Trains","1763"
"2023-04-01T00:00:00.000","Trucks","433683"
"2023-05-01T00:00:00.000","Buses","4909"
"2023-05-01T00:00:00.000","Bus Passengers","105529"
"2023-05-01T00:00:00.000","Pedestrians","18181"
"2023-05-01T00:00:00.000","Personal Vehicle Passengers","3229967"
"2023-05-01T00:00:00.000","Personal Vehicles","1700690"
"2023-05-01T00:00:00.000","Train Passengers","32792"
"2023-05-01T00:00:00.000","Trains","1787"
"2023-05-01T00:00:00.000","Trucks","499688"
"2023-06-01T00:00:00.000","Buses","5289"
"2023-06-01T00:00:00.000","Bus Passengers","114184"
"2023-06-01T00:00:00.000","Pedestrians","27168"
"2023-06-01T00:00:00.000","Personal Vehicle Passengers","3720779"
"2023-06-01T00:00:00.000","Personal Vehicles","1907096"
"2023-06-01T00:00:00.000","Train Passengers","36279"
"2023-06-01T00:00:00.000","Trains","1600"
"2023-06-01T00:00:00.000","Trucks","486609"
"2023-07-01T00:00:00.000","Buses","5477"
"2023-07-01T00:00:00.000","Bus Passengers","118359"
"2023-07-01T00:00:00.000","Pedestrians","31357"
"2023-07-01T00:00:00.000","Personal Vehicle Passengers","5096737"
"2023-07-01T00:00:00.000","Personal Vehicles","2337855"
"2023-07-01T00:00:00.000","Train Passengers","24869"
"2023-07-01T00:00:00.000","Trains","1559"
"2023-07-01T00:00:00.000","Trucks","459530"
"2023-08-01T00:00:00.000","Buses","5871"
"2023-08-01T00:00:00.000","Bus Passengers","137904"
"2023-08-01T00:00:00.000","Pedestrians","38362"
"2023-08-01T00:00:00.000","Personal Vehicle Passengers","5088354"
"2023-08-01T00:00:00.000","Personal Vehicles","2359214"
"2023-08-01T00:00:00.000","Train Passengers","45349"
"2023-08-01T00:00:00.000","Trains","1700"
"2023-08-01T00:00:00.000","Trucks","457659"
"2023-09-01T00:00:00.000","Buses","5722"
"2023-09-01T00:00:00.000","Bus Passengers","117956"
"2023-09-01T00:00:00.000","Pedestrians","24427"
"2023-09-01T00:00:00.000","Personal Vehicle Passengers","3703347"
"2023-09-01T00:00:00.000","Personal Vehicles","1931927"
"2023-09-01T00:00:00.000","Train Passengers","27824"
"2023-09-01T00:00:00.000","Trains","1658"
"2023-09-01T00:00:00.000","Trucks","465113"
"2023-10-01T00:00:00.000","Buses","5433"
"2023-10-01T00:00:00.000","Bus Passengers","85964"
"2023-10-01T00:00:00.000","Pedestrians","21831"
"2023-10-01T00:00:00.000","Personal Vehicle Passengers","3418386"
"2023-10-01T00:00:00.000","Personal Vehicles","1804736"
"2023-10-01T00:00:00.000","Train Passengers","18192"
"2023-10-01T00:00:00.000","Trains","1802"
"2023-10-01T00:00:00.000","Trucks","489210"
"2023-11-01T00:00:00.000","Buses","2423"
"2023-11-01T00:00:00.000","Bus Passengers","49474"
"2023-11-01T00:00:00.000","Pedestrians","10810"
"2023-11-01T00:00:00.000","Personal Vehicle Passengers","2968816"
"2023-11-01T00:00:00.000","Personal Vehicles","1577737"
"2023-11-01T00:00:00.000","Train Passengers","6693"
"2023-11-01T00:00:00.000","Trains","1797"
"2023-11-01T00:00:00.000","Trucks","466943"
"2023-12-01T00:00:00.000","Buses","4276"
"2023-12-01T00:00:00.000","Bus Passengers","61884"
"2023-12-01T00:00:00.000","Pedestrians","13336"
"2023-12-01T00:00:00.000","Personal Vehicle Passengers","3312827"
"2023-12-01T00:00:00.000","Personal Vehicles","1644245"
"2023-12-01T00:00:00.000","Train Passengers","25985"
"2023-12-01T00:00:00.000","Trains","1809"
"2023-12-01T00:00:00.000","Trucks","396553"
"2024-01-01T00:00:00.000","Buses","2443"
"2024-01-01T00:00:00.000","Bus Passengers","30751"
"2024-01-01T00:00:00.000","Pedestrians","11942"
"2024-01-01T00:00:00.000","Personal Vehicle Passengers","2454742"
"2024-01-01T00:00:00.000","Personal Vehicles","1327146"
"2024-01-01T00:00:00.000","Train Passengers","14569"
"2024-01-01T00:00:00.000","Trains","1736"
"2024-01-01T00:00:00.000","Trucks","454945"
"2024-02-01T00:00:00.000","Buses","2257"
"2024-02-01T00:00:00.000","Bus Passengers","36595"
"2024-02-01T00:00:00.000","Pedestrians","7841"
"2024-02-01T00:00:00.000","Personal Vehicle Passengers","2673872"
"2024-02-01T00:00:00.000","Personal Vehicles","1429367"
"2024-02-01T00:00:00.000","Train Passengers","6245"
"2024-02-01T00:00:00.000","Trains","1796"
"2024-02-01T00:00:00.000","Trucks","448552"
"2024-03-01T00:00:00.000","Buses","2333"
"2024-03-01T00:00:00.000","Bus Passengers","43945"
"2024-03-01T00:00:00.000","Pedestrians","9293"
"2024-03-01T00:00:00.000","Personal Vehicle Passengers","3394969"
"2024-03-01T00:00:00.000","Personal Vehicles","1705988"
"2024-03-01T00:00:00.000","Train Passengers","7523"
"2024-03-01T00:00:00.000","Trains","1868"
"2024-03-01T00:00:00.000","Trucks","463124"
"2024-04-01T00:00:00.000","Buses","2750"
"2024-04-01T00:00:00.000","Bus Passengers","65664"
"2024-04-01T00:00:00.000","Pedestrians","17569"
"2024-04-01T00:00:00.000","Personal Vehicle Passengers","3146438"
"2024-04-01T00:00:00.000","Personal Vehicles","1681080"
"2024-04-01T00:00:00.000","Train Passengers","7442"
"2024-04-01T00:00:00.000","Trains","1838"
"2024-04-01T00:00:00.000","Trucks","483095"
"2024-05-01T00:00:00.000","Buses","5909"
"2024-05-01T00:00:00.000","Bus Passengers","134357"
"2024-05-01T00:00:00.000","Pedestrians","26286"
"2024-05-01T00:00:00.000","Personal Vehicle Passengers","3694193"
"2024-05-01T00:00:00.000","Personal Vehicles","1929321"
"2024-05-01T00:00:00.000","Train Passengers","36760"
"2024-05-01T00:00:00.000","Trains","1864"
"2024-05-01T00:00:00.000","Trucks","484650"
"2024-06-01T00:00:00.000","Buses","6348"
"2024-06-01T00:00:00.000","Bus Passengers","143497"
"2024-06-01T00:00:00.000","Pedestrians","30011"
"2024-06-01T00:00:00.000","Personal Vehicle Passengers","4178619"
"2024-06-01T00:00:00.000","Personal Vehicles","2077649"
"2024-06-01T00:00:00.000","Train Passengers","42489"
"2024-06-01T00:00:00.000","Trains","1700"
"2024-06-01T00:00:00.000","Trucks","462841"
"2024-07-01T00:00:00.000","Buses","6693"
"2024-07-01T00:00:00.000","Bus Passengers","149165"
"2024-07-01T00:00:00.000","Pedestrians","42598"
"2024-07-01T00:00:00.000","Personal Vehicle Passengers","5315778"
"2024-07-01T00:00:00.000","Personal Vehicles","2451497"
"2024-07-01T00:00:00.000","Train Passengers","48876"
"2024-07-01T00:00:00.000","Trains","1735"
"2024-07-01T00:00:00.000","Trucks","465863"
"2024-08-01T00:00:00.000","Buses","5890"
"2024-08-01T00:00:00.000","Bus Passengers","143722"
"2024-08-01T00:00:00.000","Pedestrians","37612"
"2024-08-01T00:00:00.000","Personal Vehicle Passengers","5635548"
"2024-08-01T00:00:00.000","Personal Vehicles","2567243"
"2024-08-01T00:00:00.000","Train Passengers","42202"
"2024-08-01T00:00:00.000","Trains","1591"
"2024-08-01T00:00:00.000","Trucks","466822"
"2024-09-01T00:00:00.000","Buses","5667"
"2024-09-01T00:00:00.000","Bus Passengers","109832"
"2024-09-01T00:00:00.000","Pedestrians","30887"
"2024-09-01T00:00:00.000","Personal Vehicle Passengers","3829288"
"2024-09-01T00:00:00.000","Personal Vehicles","2010159"
"2024-09-01T00:00:00.000","Train Passengers","35591"
"2024-09-01T00:00:00.000","Trains","1637"
"2024-09-01T00:00:00.000","Trucks","471767"
"2024-10-01T00:00:00.000","Buses","3971"
"2024-10-01T00:00:00.000","Bus Passengers","94246"
"2024-10-01T00:00:00.000","Pedestrians","25002"
"2024-10-01T00:00:00.000","Personal Vehicle Passengers","3657203"
"2024-10-01T00:00:00.000","Personal Vehicles","1933665"
"2024-10-01T00:00:00.000","Train Passengers","23112"
"2024-10-01T00:00:00.000","Trains","1762"
"2024-10-01T00:00:00.000","Trucks","495318"
"2024-11-01T00:00:00.000","Buses","3073"
"2024-11-01T00:00:00.000","Bus Passengers","62052"
"2024-11-01T00:00:00.000","Pedestrians","14929"
"2024-11-01T00:00:00.000","Personal Vehicle Passengers","3275712"
"2024-11-01T00:00:00.000","Personal Vehicles","1713413"
"2024-11-01T00:00:00.000","Train Passengers","13600"
"2024-11-01T00:00:00.000","Trains","1692"
"2024-11-01T00:00:00.000","Trucks","443947"
"2024-12-01T00:00:00.000","Buses","2795"
"2024-12-01T00:00:00.000","Bus Passengers","65158"
"2024-12-01T00:00:00.000","Pedestrians","13442"
"2024-12-01T00:00:00.000","Personal Vehicle Passengers","3506003"
"2024-12-01T00:00:00.000","Personal Vehicles","1736954"
"2024-12-01T00:00:00.000","Train Passengers","14412"
"2024-12-01T00:00:00.000","Trains","1694"
"2024-12-01T00:00:00.000","Trucks","409626"
"2025-01-01T00:00:00.000","Buses","1632"
"2025-01-01T00:00:00.000","Bus Passengers","33755"
"2025-01-01T00:00:00.000","Pedestrians","9361"
"2025-01-01T00:00:00.000","Personal Vehicle Passengers","2667206"
"2025-01-01T00:00:00.000","Personal Vehicles","1441053"
"2025-01-01T00:00:00.000","Train Passengers","11409"
"2025-01-01T00:00:00.000","Trains","1775"
"2025-01-01T00:00:00.000","Trucks","465709"
"2025-02-01T00:00:00.000","Buses","2405"
"2025-02-01T00:00:00.000","Bus Passengers","46763"
"2025-02-01T00:00:00.000","Pedestrians","7927"
"2025-02-01T00:00:00.000","Personal Vehicle Passengers","2222613"
"2025-02-01T00:00:00.000","Personal Vehicles","1219057"
"2025-02-01T00:00:00.000","Train Passengers","11026"
"2025-02-01T00:00:00.000","Trains","1504"
"2025-02-01T00:00:00.000","Trucks","428116"
"2025-03-01T00:00:00.000","Buses","2179"
"2025-03-01T00:00:00.000","Bus Passengers","46079"
"2025-03-01T00:00:00.000","Pedestrians","9194"
"2025-03-01T00:00:00.000","Personal Vehicle Passengers","2519266"
"2025-03-01T00:00:00.000","Personal Vehicles","1347969"
"2025-03-01T00:00:00.000","Train Passengers","13490"
"2025-03-01T00:00:00.000","Trains","1884"
"2025-03-01T00:00:00.000","Trucks","491971"
"2025-04-01T00:00:00.000","Buses","3443"
"2025-04-01T00:00:00.000","Bus Passengers","64927"
"2025-04-01T00:00:00.000","Pedestrians","12559"
"2025-04-01T00:00:00.000","Personal Vehicle Passengers","2304657"
"2025-04-01T00:00:00.000","Personal Vehicles","1255799"
"2025-04-01T00:00:00.000","Train Passengers","18215"
"2025-04-01T00:00:00.000","Trains","1771"
"2025-04-01T00:00:00.000","Trucks","428253"
"2025-05-01T00:00:00.000","Buses","4922"
"2025-05-01T00:00:00.000","Bus Passengers","90804"
"2025-05-01T00:00:00.000","Pedestrians","15377"
"2025-05-01T00:00:00.000","Personal Vehicle Passengers","2669938"
"2025-05-01T00:00:00.000","Personal Vehicles","1449550"
"2025-05-01T00:00:00.000","Train Passengers","34407"
"2025-05-01T00:00:00.000","Trains","1762"
"2025-05-01T00:00:00.000","Trucks","433897"
"2025-06-01T00:00:00.000","Buses","5580"
"2025-06-01T00:00:00.000","Bus Passengers","136416"
"2025-06-01T00:00:00.000","Pedestrians","17767"
"2025-06-01T00:00:00.000","Personal Vehicle Passengers","3177970"
"2025-06-01T00:00:00.000","Personal Vehicles","1639816"
"2025-06-01T00:00:00.000","Train Passengers","42233"
"2025-06-01T00:00:00.000","Trains","1624"
"2025-06-01T00:00:00.000","Trucks","441096"
"2025-07-01T00:00:00.000","Buses","6410"
"2025-07-01T00:00:00.000","Bus Passengers","130583"
"2025-07-01T00:00:00.000","Pedestrians","46131"
"2025-07-01T00:00:00.000","Personal Vehicle Passengers","4059465"
"2025-07-01T00:00:00.000","Personal Vehicles","1942644"
"2025-07-01T00:00:00.000","Train Passengers","54529"
"2025-07-01T00:00:00.000","Trains","1647"
"2025-07-01T00:00:00.000","Trucks","450024"
"2025-08-01T00:00:00.000","Buses","6196"
"2025-08-01T00:00:00.000","Bus Passengers","143383"
"2025-08-01T00:00:00.000","Pedestrians","60541"
"2025-08-01T00:00:00.000","Personal Vehicle Passengers","4354330"
"2025-08-01T00:00:00.000","Personal Vehicles","2056078"
"2025-08-01T00:00:00.000","Train Passengers","36304"
"2025-08-01T00:00:00.000","Trains","1664"
"2025-08-01T00:00:00.000","Trucks","424246"
"2025-09-01T00:00:00.000","Buses","5157"
"2025-09-01T00:00:00.000","Bus Passengers","104962"
"2025-09-01T00:00:00.000","Pedestrians","38745"
"2025-09-01T00:00:00.000","Personal Vehicle Passengers","2943565"
"2025-09-01T00:00:00.000","Personal Vehicles","1618590"
"2025-09-01T00:00:00.000","Train Passengers","31946"
"2025-09-01T00:00:00.000","Trains","1586"
"2025-09-01T00:00:00.000","Trucks","454488"
"2025-10-01T00:00:00.000","Buses","2"
"2025-10-01T00:00:00.000","Bus Passengers","49"
"2025-10-01T00:00:00.000","Pedestrians","42077"
"2025-10-01T00:00:00.000","Personal Vehicle Passengers","2921735"
"2025-10-01T00:00:00.000","Personal Vehicles","1590327"
"2025-10-01T00:00:00.000","Train Passengers","14888"
"2025-10-01T00:00:00.000","Trains","1708"
"2025-10-01T00:00:00.000","Trucks","459169"
"2025-11-01T00:00:00.000","Buses","2637"
"2025-11-01T00:00:00.000","Bus Passengers","45711"
"2025-11-01T00:00:00.000","Pedestrians","36684"
"2025-11-01T00:00:00.000","Personal Vehicle Passengers","2579014"
"2025-11-01T00:00:00.000","Personal Vehicles","1389900"
"2025-11-01T00:00:00.000","Train Passengers","19120"
"2025-11-01T00:00:00.000","Trains","1634"
"2025-11-01T00:00:00.000","Trucks","408950"
"2025-12-01T00:00:00.000","Buses","2246"
"2025-12-01T00:00:00.000","Bus Passengers","42354"
"2025-12-01T00:00:00.000","Pedestrians","12247"
"2025-12-01T00:00:00.000","Personal Vehicle Passengers","2690907"
"2025-12-01T00:00:00.000","Personal Vehicles","1378175"
"2025-12-01T00:00:00.000","Train Passengers","11364"
"2025-12-01T00:00:00.000","Trains","1593"
"2025-12-01T00:00:00.000","Trucks","381510"
"2026-01-01T00:00:00.000","Buses","1986"
"2026-01-01T00:00:00.000","Bus Passengers","32136"
"2026-01-01T00:00:00.000","Pedestrians","8695"
"2026-01-01T00:00:00.000","Personal Vehicle Passengers","2211012"
"2026-01-01T00:00:00.000","Personal Vehicles","1201739"
"2026-01-01T00:00:00.000","Train Passengers","11865"
"2026-01-01T00:00:00.000","Trains","1674"
"2026-01-01T00:00:00.000","Trucks","386567"
"2026-02-01T00:00:00.000","Buses","2120"
"2026-02-01T00:00:00.000","Bus Passengers","34959"
"2026-02-01T00:00:00.000","Pedestrians","3200"
"2026-02-01T00:00:00.000","Personal Vehicle Passengers","2090598"
"2026-02-01T00:00:00.000","Personal Vehicles","1156784"
"2026-02-01T00:00:00.000","Train Passengers","9454"
"2026-02-01T00:00:00.000","Trains","1578"
"2026-02-01T00:00:00.000","Trucks","392840"
"2026-03-01T00:00:00.000","Buses","2294"
"2026-03-01T00:00:00.000","Bus Passengers","35907"
"2026-03-01T00:00:00.000","Pedestrians","8680"
"2026-03-01T00:00:00.000","Personal Vehicle Passengers","2483311"
"2026-03-01T00:00:00.000","Personal Vehicles","1344742"
"2026-03-01T00:00:00.000","Train Passengers","6088"
"2026-03-01T00:00:00.000","Trains","1807"
"2026-03-01T00:00:00.000","Trucks","461210"
"2026-04-01T00:00:00.000","Buses","2637"
"2026-04-01T00:00:00.000","Bus Passengers","45386"
"2026-04-01T00:00:00.000","Pedestrians","13679"
"2026-04-01T00:00:00.000","Personal Vehicle Passengers","2566797"
"2026-04-01T00:00:00.000","Personal Vehicles","1390384"
"2026-04-01T00:00:00.000","Train Passengers","12684"
"2026-04-01T00:00:00.000","Trains","1738"
"2026-04-01T00:00:00.000","Trucks","440619"
"2026-05-01T00:00:00.000","Buses","3893"
"2026-05-01T00:00:00.000","Bus Passengers","74863"
"2026-05-01T00:00:00.000","Pedestrians","18974"
"2026-05-01T00:00:00.000","Personal Vehicle Passengers","3108309"
"2026-05-01T00:00:00.000","Personal Vehicles","1637495"
"2026-05-01T00:00:00.000","Train Passengers","26251"
"2026-05-01T00:00:00.000","Trains","1742"
"2026-05-01T00:00:00.000","Trucks","441501"
"2026-06-01T00:00:00.000","Buses","4264"
"2026-06-01T00:00:00.000","Bus Passengers","85102"
"2026-06-01T00:00:00.000","Pedestrians","32600"
"2026-06-01T00:00:00.000","Personal Vehicle Passengers","3458176"
"2026-06-01T00:00:00.000","Personal Vehicles","1774813"
"2026-06-01T00:00:00.000","Train Passengers","37346"
"2026-06-01T00:00:00.000","Trains","1627"
"2026-06-01T00:00:00.000","Trucks","462159"
"2026-07-01T00:00:00.000","Buses","4837"
"2026-07-01T00:00:00.000","Bus Passengers","99829"
"2026-07-01T00:00:00.000","Pedestrians","7815"
"2026-07-01T00:00:00.000","Personal Vehicle Passengers","4506146"
"2026-07-01T00:00:00.000","Personal Vehicles","2124296"
"2026-07-01T00:00:00.000","Train Passengers","40108"
"2026-07-01T00:00:00.000","Trains","3"
"2026-07-01T00:00:00.000","Trucks","439429"
