"port_name","state","port_code","border","date","measure","value","latitude","longitude"
"Willow Creek","Montana","3325","US-Canada Border","2019-01-01T00:00:00.000","Personal Vehicle Passengers","385","48.999972","-109.731333"
"Willow Creek","Montana","3325","US-Canada Border","2019-01-01T00:00:00.000","Personal Vehicles","181","48.999972","-109.731333"
"Pembina","North Dakota","3401","US-Canada Border","2019-01-01T00:00:00.000","Buses","50","49.000453","-97.237036"
"Pembina","North Dakota","3401","US-Canada Border","2019-01-01T00:00:00.000","Bus Passengers","1402","49.000453","-97.237036"
"Pembina","North Dakota","3401","US-Canada Border","2019-01-01T00:00:00.000","Personal Vehicle Passengers","29226","49.000453","-97.237036"
"Pembina","North Dakota","3401","US-Canada Border","2019-01-01T00:00:00.000","Personal Vehicles","13609","49.000453","-97.237036"
"Pembina","North Dakota","3401","US-Canada Border","2019-01-01T00:00:00.000","Train Passengers","244","49.000453","-97.237036"
"Pembina","North Dakota","3401","US-Canada Border","2019-01-01T00:00:00.000","Trains","124","49.000453","-97.237036"
"Pembina","North Dakota","3401","US-Canada Border","2019-01-01T00:00:00.000","Trucks","18459","49.000453","-97.237036"
"Portal","North Dakota","3403","US-Canada Border","2019-01-01T00:00:00.000","Buses","5","48.998944","-102.551944"
"Portal","North Dakota","3403","US-Canada Border","2019-01-01T00:00:00.000","Bus Passengers","215","48.998944","-102.551944"
"Portal","North Dakota","3403","US-Canada Border","2019-01-01T00:00:00.000","Pedestrians","93","48.998944","-102.551944"
"Portal","North Dakota","3403","US-Canada Border","2019-01-01T00:00:00.000","Personal Vehicle Passengers","7281","48.998944","-102.551944"
"Portal","North Dakota","3403","US-Canada Border","2019-01-01T00:00:00.000","Personal Vehicles","4008","48.998944","-102.551944"
"Portal","North Dakota","3403","US-Canada Border","2019-01-01T00:00:00.000","Train Passengers","519","48.998944","-102.551944"
"Portal","North Dakota","3403","US-Canada Border","2019-01-01T00:00:00.000","Trains","173","48.998944","-102.551944"
"Portal","North Dakota","3403","US-Canada Border","2019-01-01T00:00:00.000","Trucks","6779","48.998944","-102.551944"
"Neche","North Dakota","3404","US-Canada Border","2019-01-01T00:00:00.000","Personal Vehicle Passengers","3373","49.000527","-97.557333"
"Neche","North Dakota","3404","US-Canada Border","2019-01-01T00:00:00.000","Personal Vehicles","2054","49.000527","-97.557333"
"Neche","North Dakota","3404","US-Canada Border","2019-01-01T00:00:00.000","Trucks","575","49.000527","-97.557333"
"St John","North Dakota","3405","US-Canada Border","2019-01-01T00:00:00.000","Buses","2","48.999277","-99.659111"
"St John","North Dakota","3405","US-Canada Border","2019-01-01T00:00:00.000","Bus Passengers","28","48.999277","-99.659111"
"St John","North Dakota","3405","US-Canada Border","2019-01-01T00:00:00.000","Personal Vehicle Passengers","1230","48.999277","-99.659111"
"St John","North Dakota","3405","US-Canada Border","2019-01-01T00:00:00.000","Personal Vehicles","653","48.999277","-99.659111"
"St John","North Dakota","3405","US-Canada Border","2019-01-01T00:00:00.000","Trucks","142","48.999277","-99.659111"
"Northgate","North Dakota","3406","US-Canada Border","2019-01-01T00:00:00.000","Buses","1","48.998833","-102.27475"
"Northgate","North Dakota","3406","US-Canada Border","2019-01-01T00:00:00.000","Bus Passengers","36","48.998833","-102.27475"
"Northgate","North Dakota","3406","US-Canada Border","2019-01-01T00:00:00.000","Pedestrians","14","48.998833","-102.27475"
"Northgate","North Dakota","3406","US-Canada Border","2019-01-01T00:00:00.000","Personal Vehicle Passengers","1377","48.998833","-102.27475"
"Northgate","North Dakota","3406","US-Canada Border","2019-01-01T00:00:00.000","Personal Vehicles","724","48.998833","-102.27475"
"Northgate","North Dakota","3406","US-Canada Border","2019-01-01T00:00:00.000","Train Passengers","54","48.998833","-102.27475"
"Northgate","North Dakota","3406","US-Canada Border","2019-01-01T00:00:00.000","Trains","18","48.998833","-102.27475"
"Northgate","North Dakota","3406","US-Canada Border","2019-01-01T00:00:00.000","Trucks","764","48.998833","-102.27475"
"Walhalla","North Dakota","3407","US-Canada Border","2019-01-01T00:00:00.000","Personal Vehicle Passengers","3940","49.000472","-97.908416"
"Walhalla","North Dakota","3407","US-Canada Border","2019-01-01T00:00:00.000","Personal Vehicles","2160","49.000472","-97.908416"
"Walhalla","North Dakota","3407","US-Canada Border","2019-01-01T00:00:00.000","Trucks","562","49.000472","-97.908416"
"Hannah","North Dakota","3408","US-Canada Border","2019-01-01T00:00:00.000","Personal Vehicle Passengers","75","49.000138","-98.693777"
"Hannah","North Dakota","3408","US-Canada Border","2019-01-01T00:00:00.000","Personal Vehicles","54","49.000138","-98.693777"
"Hannah","North Dakota","3408","US-Canada Border","2019-01-01T00:00:00.000","Trucks","7","49.000138","-98.693777"
"Sarles","North Dakota","3409","US-Canada Border","2019-01-01T00:00:00.000","Buses","3","49.000027","-98.938361"
"Sarles","North Dakota","3409","US-Canada Border","2019-01-01T00:00:00.000","Bus Passengers","20","49.000027","-98.938361"
"Sarles","North Dakota","3409","US-Canada Border","2019-01-01T00:00:00.000","Personal Vehicle Passengers","338","49.000027","-98.938361"
"Sarles","North Dakota","3409","US-Canada Border","2019-01-01T00:00:00.000","Personal Vehicles","171","49.000027","-98.938361"
"Sarles","North Dakota","3409","US-Canada Border","2019-01-01T00:00:00.000","Trucks","131","49.000027","-98.938361"
"Ambrose","North Dakota","3410","US-Canada Border","2019-01-01T00:00:00.000","Personal Vehicle Passengers","148","48.999305","-103.486555"
"Ambrose","North Dakota","3410","US-Canada Border","2019-01-01T00:00:00.000","Personal Vehicles","84","48.999305","-103.486555"
"Antler","North Dakota","3413","US-Canada Border","2019-01-01T00:00:00.000","Personal Vehicle Passengers","689","48.999472","-101.296055"
"Antler","North Dakota","3413","US-Canada Border","2019-01-01T00:00:00.000","Personal Vehicles","358","48.999472","-101.296055"
"Antler","North Dakota","3413","US-Canada Border","2019-01-01T00:00:00.000","Trucks","71","48.999472","-101.296055"
"Sherwood","North Dakota","3414","US-Canada Border","2019-01-01T00:00:00.000","Personal Vehicle Passengers","1716","48.999305","-101.627527"
"Sherwood","North Dakota","3414","US-Canada Border","2019-01-01T00:00:00.000","Personal Vehicles","942","48.999305","-101.627527"
"Sherwood","North Dakota","3414","US-Canada Border","2019-01-01T00:00:00.000","Trucks","437","48.999305","-101.627527"
"Hansboro","North Dakota","3415","US-Canada Border","2019-01-01T00:00:00.000","Personal Vehicle Passengers","682","48.999583","-99.346527"
"Hansboro","North Dakota","3415","US-Canada Border","2019-01-01T00:00:00.000","Personal Vehicles","367","48.999583","-99.346527"
"Hansboro","North Dakota","3415","US-Canada Border","2019-01-01T00:00:00.000","Trucks","12","48.999583","-99.346527"
"Maida","North Dakota","3416","US-Canada Border","2019-01-01T00:00:00.000","Personal Vehicle Passengers","828","49.00025","-98.36525"
"Maida","North Dakota","3416","US-Canada Border","2019-01-01T00:00:00.000","Personal Vehicles","345","49.00025","-98.36525"
"Maida","North Dakota","3416","US-Canada Border","2019-01-01T00:00:00.000","Trucks","68","49.00025","-98.36525"
"Fortuna","North Dakota","3417","US-Canada Border","2019-01-01T00:00:00.000","Personal Vehicle Passengers","1376","48.999555","-103.80925"
"Fortuna","North Dakota","3417","US-Canada Border","2019-01-01T00:00:00.000","Personal Vehicles","712","48.999555","-103.80925"
"Fortuna","North Dakota","3417","US-Canada Border","2019-01-01T00:00:00.000","Trucks","256","48.999555","-103.80925"
"Westhope","North Dakota","3419","US-Canada Border","2019-01-01T00:00:00.000","Personal Vehicle Passengers","1127","48.999611","-101.017277"
"Westhope","North Dakota","3419","US-Canada Border","2019-01-01T00:00:00.000","Personal Vehicles","550","48.999611","-101.017277"
"Westhope","North Dakota","3419","US-Canada Border","2019-01-01T00:00:00.000","Trucks","626","48.999611","-101.017277"
"Noonan","North Dakota","3420","US-Canada Border","2019-01-01T00:00:00.000","Personal Vehicle Passengers","2926","48.999333","-103.004361"
"Noonan","North Dakota","3420","US-Canada Border","2019-01-01T00:00:00.000","Personal Vehicles","1735","48.999333","-103.004361"
"Noonan","North Dakota","3420","US-Canada Border","2019-01-01T00:00:00.000","Trucks","202","48.999333","-103.004361"
"Carbury","North Dakota","3421","US-Canada Border","2019-01-01T00:00:00.000","Buses","4","48.999416","-100.555805"
"Carbury","North Dakota","3421","US-Canada Border","2019-01-01T00:00:00.000","Bus Passengers","89","48.999416","-100.555805"
"Carbury","North Dakota","3421","US-Canada Border","2019-01-01T00:00:00.000","Personal Vehicle Passengers","2055","48.999416","-100.555805"
"Carbury","North Dakota","3421","US-Canada Border","2019-01-01T00:00:00.000","Personal Vehicles","909","48.999416","-100.555805"
"Carbury","North Dakota","3421","US-Canada Border","2019-01-01T00:00:00.000","Trucks","158","48.999416","-100.555805"
"Dunseith","North Dakota","3422","US-Canada Border","2019-01-01T00:00:00.000","Buses","2","48.999277","-100.052166"
"Dunseith","North Dakota","3422","US-Canada Border","2019-01-01T00:00:00.000","Bus Passengers","28","48.999277","-100.052166"
"Dunseith","North Dakota","3422","US-Canada Border","2019-01-01T00:00:00.000","Personal Vehicle Passengers","5369","48.999277","-100.052166"
"Dunseith","North Dakota","3422","US-Canada Border","2019-01-01T00:00:00.000","Personal Vehicles","2686","48.999277","-100.052166"
"Dunseith","North Dakota","3422","US-Canada Border","2019-01-01T00:00:00.000","Trucks","1969","48.999277","-100.052166"
"Warroad","Minnesota","3423","US-Canada Border","2019-01-01T00:00:00.000","Buses","44","48.999","-95.376555"
"Warroad","Minnesota","3423","US-Canada Border","2019-01-01T00:00:00.000","Bus Passengers","124","48.999","-95.376555"
"Warroad","Minnesota","3423","US-Canada Border","2019-01-01T00:00:00.000","Personal Vehicle Passengers","10561","48.999","-95.376555"
"Warroad","Minnesota","3423","US-Canada Border","2019-01-01T00:00:00.000","Personal Vehicles","6067","48.999","-95.376555"
"Warroad","Minnesota","3423","US-Canada Border","2019-01-01T00:00:00.000","Trucks","534","48.999","-95.376555"
"Baudette","Minnesota","3424","US-Canada Border","2019-01-01T00:00:00.000","Buses","5","48.719109","-94.590467"
"Baudette","Minnesota","3424","US-Canada Border","2019-01-01T00:00:00.000","Bus Passengers","142","48.719109","-94.590467"
"Baudette","Minnesota","3424","US-Canada Border","2019-01-01T00:00:00.000","Pedestrians","5","48.719109","-94.590467"
"Baudette","Minnesota","3424","US-Canada Border","2019-01-01T00:00:00.000","Personal Vehicle Passengers","19136","48.719109","-94.590467"
"Baudette","Minnesota","3424","US-Canada Border","2019-01-01T00:00:00.000","Personal Vehicles","11173","48.719109","-94.590467"
"Baudette","Minnesota","3424","US-Canada Border","2019-01-01T00:00:00.000","Trucks","519","48.719109","-94.590467"
"Pinecreek","Minnesota","3425","US-Canada Border","2019-01-01T00:00:00.000","Personal Vehicle Passengers","400","48.999916","-95.977694"
"Pinecreek","Minnesota","3425","US-Canada Border","2019-01-01T00:00:00.000","Personal Vehicles","218","48.999916","-95.977694"
"Pinecreek","Minnesota","3425","US-Canada Border","2019-01-01T00:00:00.000","Trucks","12","48.999916","-95.977694"
"Roseau","Minnesota","3426","US-Canada Border","2019-01-01T00:00:00.000","Personal Vehicle Passengers","4914","48.999538","-95.766469"
"Roseau","Minnesota","3426","US-Canada Border","2019-01-01T00:00:00.000","Personal Vehicles","2705","48.999538","-95.766469"
"Roseau","Minnesota","3426","US-Canada Border","2019-01-01T00:00:00.000","Trucks","163","48.999538","-95.766469"
"Lancaster","Minnesota","3430","US-Canada Border","2019-01-01T00:00:00.000","Buses","2","49.000194","-96.800527"
"Lancaster","Minnesota","3430","US-Canada Border","2019-01-01T00:00:00.000","Bus Passengers","36","49.000194","-96.800527"
"Lancaster","Minnesota","3430","US-Canada Border","2019-01-01T00:00:00.000","Personal Vehicle Passengers","2582","49.000194","-96.800527"
"Lancaster","Minnesota","3430","US-Canada Border","2019-01-01T00:00:00.000","Personal Vehicles","1249","49.000194","-96.800527"
"Lancaster","Minnesota","3430","US-Canada Border","2019-01-01T00:00:00.000","Trucks","397","49.000194","-96.800527"
"International Falls","Minnesota","3604","US-Canada Border","2019-01-01T00:00:00.000","Buses","25","48.6078","-93.401355"
"International Falls","Minnesota","3604","US-Canada Border","2019-01-01T00:00:00.000","Bus Passengers","549","48.6078","-93.401355"
"International Falls","Minnesota","3604","US-Canada Border","2019-01-01T00:00:00.000","Pedestrians","388","48.6078","-93.401355"
"International Falls","Minnesota","3604","US-Canada Border","2019-01-01T00:00:00.000","Personal Vehicle Passengers","40126","48.6078","-93.401355"
"International Falls","Minnesota","3604","US-Canada Border","2019-01-01T00:00:00.000","Personal Vehicles","23264","48.6078","-93.401355"
"International Falls","Minnesota","3604","US-Canada Border","2019-01-01T00:00:00.000","Train Passengers","768","48.6078","-93.401355"
"International Falls","Minnesota","3604","US-Canada Border","2019-01-01T00:00:00.000","Trains","389","48.6078","-93.401355"
"International Falls","Minnesota","3604","US-Canada Border","2019-01-01T00:00:00.000","Trucks","1426","48.6078","-93.401355"
"Grand Portage","Minnesota","3613","US-Canada Border","2019-01-01T00:00:00.000","Buses","56","48.001427","-89.58515"
"Grand Portage","Minnesota","3613","US-Canada Border","2019-01-01T00:00:00.000","Bus Passengers","817","48.001427","-89.58515"
"Grand Portage","Minnesota","3613","US-Canada Border","2019-01-01T00:00:00.000","Personal Vehicle Passengers","19441","48.001427","-89.58515"
"Grand Portage","Minnesota","3613","US-Canada Border","2019-01-01T00:00:00.000","Personal Vehicles","10033","48.001427","-89.58515"
"Grand Portage","Minnesota","3613","US-Canada Border","2019-01-01T00:00:00.000","Trucks","1034","48.001427","-89.58515"
"Detroit","Michigan","3801","US-Canada Border","2019-01-01T00:00:00.000","Buses","780","42.331685","-83.047924"
"Detroit","Michigan","3801","US-Canada Border","2019-01-01T00:00:00.000","Bus Passengers","6559","42.331685","-83.047924"
"Detroit","Michigan","3801","US-Canada Border","2019-01-01T00:00:00.000","Personal Vehicle Passengers","478349","42.331685","-83.047924"
"Detroit","Michigan","3801","US-Canada Border","2019-01-01T00:00:00.000","Personal Vehicles","302622","42.331685","-83.047924"
"Detroit","Michigan","3801","US-Canada Border","2019-01-01T00:00:00.000","Train Passengers","471","42.331685","-83.047924"
"Detroit","Michigan","3801","US-Canada Border","2019-01-01T00:00:00.000","Trains","150","42.331685","-83.047924"
"Detroit","Michigan","3801","US-Canada Border","2019-01-01T00:00:00.000","Trucks","127021","42.331685","-83.047924"
"Port Huron","Michigan","3802","US-Canada Border","2019-01-01T00:00:00.000","Buses","160","42.998611","-82.423611"
"Port Huron","Michigan","3802","US-Canada Border","2019-01-01T00:00:00.000","Bus Passengers","3168","42.998611","-82.423611"
"Port Huron","Michigan","3802","US-Canada Border","2019-01-01T00:00:00.000","Personal Vehicle Passengers","168367","42.998611","-82.423611"
"Port Huron","Michigan","3802","US-Canada Border","2019-01-01T00:00:00.000","Personal Vehicles","87806","42.998611","-82.423611"
"Port Huron","Michigan","3802","US-Canada Border","2019-01-01T00:00:00.000","Train Passengers","600","42.998611","-82.423611"
"Port Huron","Michigan","3802","US-Canada Border","2019-01-01T00:00:00.000","Trains","283","42.998611","-82.423611"
"Port Huron","Michigan","3802","US-Canada Border","2019-01-01T00:00:00.000","Trucks","67543","42.998611","-82.423611"
"Sault Sainte Marie","Michigan","3803","US-Canada Border","2019-01-01T00:00:00.000","Buses","60","46.508611","-84.360833"
"Sault Sainte Marie","Michigan","3803","US-Canada Border","2019-01-01T00:00:00.000","Bus Passengers","624","46.508611","-84.360833"
