quarter,metric,scenario,value,lower,upper,units,information_date,evidence_status,source_ref,treatment,baseline_being_replaced,baseline_value_usd,embedded_fx,embedded_hedges,adoption_status,reference_basis,source_reference,package,source_period,source_information_date,package_input_file,bundle_payload_reference,baseline_replaced,limitations,lower_bound,upper_bound,replacement_vs_incremental,row_id,source_row_number,source_row_sha256,source_measurement_class,integration_disposition,disposition_reason,financial_eligibility,eligibility_reason,bundle_commit,research_commit,bundle_payload_sha256
2026Q3,rnpl_retimed_kernel_revenue,fx1.05_nonusd0.56_u0.10_equal_recognition_months,4810826993.85,,,USD,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,conditional_replacement_level,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,cohort_fx,2026Q3,2026-09-13,data/processed/forecast_methods/cohort_fx_v2/results_v2/l4_adapter.csv,payload/cohort_fx/l4_adapter.csv,,,,,,L3-0447,447,987a9fa5986c98e58e82d7354424385c10ea01aba396fe8dbde5c255af074c0c,calculated_from_assumed_exposures_and_frozen_rates,conditional,"Retimed level under assumed currency, RNPL revenue-cohort share and fixing convention",ineligible_financial_application,Q3 only; no certified pre-hedge denominator or H/H_new split; u/p/currency assumptions unmeasured; Q4/Q1 baseline absent,8821961853e4068febbfe2712f9a4e1036c9e629,7fb6fe0f248d5492b899672b9b70545da62d63ee,e16d610554b64d9537ed4b3e7e4a36854b27cbb3e9dbda62f6d9229c7f74443f
2026Q3,rnpl_fx_incremental_replacement,fx1.05_nonusd0.56_u0.10_equal_recognition_months,2464064.35858,,,USD,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,incremental_replacement_only_after_compatibility_check,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,cohort_fx,2026Q3,2026-09-13,data/processed/forecast_methods/cohort_fx_v2/results_v2/l4_adapter.csv,payload/cohort_fx/l4_adapter.csv,,,,,,L3-0448,448,e42eb35b17898a4f6fcc5747f2ed363c64e4a92c12cf6c519ce6a686178c4157,calculated_from_assumed_exposures_and_frozen_rates,conditional,"Retimed minus ordinary source level; conditional replacement, not expected revenue drag",ineligible_financial_application,Q3 only; no certified pre-hedge denominator or H/H_new split; u/p/currency assumptions unmeasured; Q4/Q1 baseline absent,8821961853e4068febbfe2712f9a4e1036c9e629,7fb6fe0f248d5492b899672b9b70545da62d63ee,e16d610554b64d9537ed4b3e7e4a36854b27cbb3e9dbda62f6d9229c7f74443f
2026Q3,rnpl_fx_replacement_multiplier,fx1.05_nonusd0.56_u0.10_equal_recognition_months,1.0005124539,,,ratio,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,multiply_only_matching_ordinary_booking_baseline,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,cohort_fx,2026Q3,2026-09-13,data/processed/forecast_methods/cohort_fx_v2/results_v2/l4_adapter.csv,payload/cohort_fx/l4_adapter.csv,,,,,,L3-0449,449,f8bd58c601198d5079687fe4f64e4b636604b56dd56e1223a08e6ba3e96fe2e6,calculated_from_assumed_exposures_and_frozen_rates,conditional,T/B on normalized kernel with unresolved hedges; not certified m_pre,ineligible_financial_application,Q3 only; no certified pre-hedge denominator or H/H_new split; u/p/currency assumptions unmeasured; Q4/Q1 baseline absent,8821961853e4068febbfe2712f9a4e1036c9e629,7fb6fe0f248d5492b899672b9b70545da62d63ee,e16d610554b64d9537ed4b3e7e4a36854b27cbb3e9dbda62f6d9229c7f74443f
2026Q3,rnpl_fx_level_multiplier,fx1.05_nonusd0.56_u0.10_equal_recognition_months,1.02289450398,,,ratio,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,reference_level_only_never_multiply_reported_kernel,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,cohort_fx,2026Q3,2026-09-13,data/processed/forecast_methods/cohort_fx_v2/results_v2/l4_adapter.csv,payload/cohort_fx/l4_adapter.csv,,,,,,L3-0450,450,16f619bdc6efc2c27c0e8474a08ffa55648d467833144fc579f6af4d7c16d753,calculated_from_assumed_exposures_and_frozen_rates,conditional,T/R0 reference-level factor; multiplying reported USD kernel would double-count booking FX,ineligible_financial_application,Q3 only; no certified pre-hedge denominator or H/H_new split; u/p/currency assumptions unmeasured; Q4/Q1 baseline absent,8821961853e4068febbfe2712f9a4e1036c9e629,7fb6fe0f248d5492b899672b9b70545da62d63ee,e16d610554b64d9537ed4b3e7e4a36854b27cbb3e9dbda62f6d9229c7f74443f
2026Q3,reference_normalized_kernel_revenue,fx0.95_nonusd0.56_u0.10_first_recognition_month,4703150691.61,,,USD,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,diagnostic_reference_only_not_new_forecast,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,cohort_fx,2026Q3,2026-09-13,data/processed/forecast_methods/cohort_fx_v2/results_v2/l4_adapter.csv,payload/cohort_fx/l4_adapter.csv,,,,,,L3-0451,451,c6ec12846517ee0f2652f1f279805285f272128ecfd765a72e21187814f72821,calculated_from_assumed_exposures_and_frozen_rates,conditional,"Conditional currency normalization, not observed constant-currency revenue",ineligible_financial_application,Q3 only; no certified pre-hedge denominator or H/H_new split; u/p/currency assumptions unmeasured; Q4/Q1 baseline absent,8821961853e4068febbfe2712f9a4e1036c9e629,7fb6fe0f248d5492b899672b9b70545da62d63ee,e16d610554b64d9537ed4b3e7e4a36854b27cbb3e9dbda62f6d9229c7f74443f
2026Q3,ordinary_booking_kernel_revenue,fx0.95_nonusd0.56_u0.10_first_recognition_month,4808362929.49,,,USD,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,baseline_identity_do_not_add,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,cohort_fx,2026Q3,2026-09-13,data/processed/forecast_methods/cohort_fx_v2/results_v2/l4_adapter.csv,payload/cohort_fx/l4_adapter.csv,,,,,,L3-0452,452,09eedf23f5ae4d30e5935c7c8fac5d932d83c99f2637a2690a2fba153a0cc103,calculated_from_assumed_exposures_and_frozen_rates,calculated,"Reconstructs the inherited Q3 kernel; baseline identity only, never an overlay",ineligible_financial_application,Q3 only; no certified pre-hedge denominator or H/H_new split; u/p/currency assumptions unmeasured; Q4/Q1 baseline absent,8821961853e4068febbfe2712f9a4e1036c9e629,7fb6fe0f248d5492b899672b9b70545da62d63ee,e16d610554b64d9537ed4b3e7e4a36854b27cbb3e9dbda62f6d9229c7f74443f
2026Q3,rnpl_retimed_kernel_revenue,fx0.95_nonusd0.56_u0.10_first_recognition_month,4804397102.69,,,USD,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,conditional_replacement_level,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,cohort_fx,2026Q3,2026-09-13,data/processed/forecast_methods/cohort_fx_v2/results_v2/l4_adapter.csv,payload/cohort_fx/l4_adapter.csv,,,,,,L3-0453,453,c3aeb222147c091ee4191a96f490dbdfe30a03514452e06a2bf9c2dc0fc4b02f,calculated_from_assumed_exposures_and_frozen_rates,conditional,"Retimed level under assumed currency, RNPL revenue-cohort share and fixing convention",ineligible_financial_application,Q3 only; no certified pre-hedge denominator or H/H_new split; u/p/currency assumptions unmeasured; Q4/Q1 baseline absent,8821961853e4068febbfe2712f9a4e1036c9e629,7fb6fe0f248d5492b899672b9b70545da62d63ee,e16d610554b64d9537ed4b3e7e4a36854b27cbb3e9dbda62f6d9229c7f74443f
2026Q3,rnpl_fx_incremental_replacement,fx0.95_nonusd0.56_u0.10_first_recognition_month,-3965826.80041,,,USD,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,incremental_replacement_only_after_compatibility_check,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,cohort_fx,2026Q3,2026-09-13,data/processed/forecast_methods/cohort_fx_v2/results_v2/l4_adapter.csv,payload/cohort_fx/l4_adapter.csv,,,,,,L3-0454,454,49bfc798f107d729a377072cddafb3cb2d3293632c43b75587b2b8063d5be768,calculated_from_assumed_exposures_and_frozen_rates,conditional,"Retimed minus ordinary source level; conditional replacement, not expected revenue drag",ineligible_financial_application,Q3 only; no certified pre-hedge denominator or H/H_new split; u/p/currency assumptions unmeasured; Q4/Q1 baseline absent,8821961853e4068febbfe2712f9a4e1036c9e629,7fb6fe0f248d5492b899672b9b70545da62d63ee,e16d610554b64d9537ed4b3e7e4a36854b27cbb3e9dbda62f6d9229c7f74443f
2026Q3,rnpl_fx_replacement_multiplier,fx0.95_nonusd0.56_u0.10_first_recognition_month,0.999175223073,,,ratio,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,multiply_only_matching_ordinary_booking_baseline,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,cohort_fx,2026Q3,2026-09-13,data/processed/forecast_methods/cohort_fx_v2/results_v2/l4_adapter.csv,payload/cohort_fx/l4_adapter.csv,,,,,,L3-0455,455,19c029158db40127615183c5cd9c1631221c9afd127fa656c3566f4f58d5f65f,calculated_from_assumed_exposures_and_frozen_rates,conditional,T/B on normalized kernel with unresolved hedges; not certified m_pre,ineligible_financial_application,Q3 only; no certified pre-hedge denominator or H/H_new split; u/p/currency assumptions unmeasured; Q4/Q1 baseline absent,8821961853e4068febbfe2712f9a4e1036c9e629,7fb6fe0f248d5492b899672b9b70545da62d63ee,e16d610554b64d9537ed4b3e7e4a36854b27cbb3e9dbda62f6d9229c7f74443f
2026Q3,rnpl_fx_level_multiplier,fx0.95_nonusd0.56_u0.10_first_recognition_month,1.02152735851,,,ratio,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,reference_level_only_never_multiply_reported_kernel,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,cohort_fx,2026Q3,2026-09-13,data/processed/forecast_methods/cohort_fx_v2/results_v2/l4_adapter.csv,payload/cohort_fx/l4_adapter.csv,,,,,,L3-0456,456,a46df52c37fb12fc11de2c4c073c1b0fad102d645713ab413d2c73d0e4fa9aed,calculated_from_assumed_exposures_and_frozen_rates,conditional,T/R0 reference-level factor; multiplying reported USD kernel would double-count booking FX,ineligible_financial_application,Q3 only; no certified pre-hedge denominator or H/H_new split; u/p/currency assumptions unmeasured; Q4/Q1 baseline absent,8821961853e4068febbfe2712f9a4e1036c9e629,7fb6fe0f248d5492b899672b9b70545da62d63ee,e16d610554b64d9537ed4b3e7e4a36854b27cbb3e9dbda62f6d9229c7f74443f
2026Q3,reference_normalized_kernel_revenue,fx1.00_nonusd0.56_u0.10_first_recognition_month,4703150691.61,,,USD,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,diagnostic_reference_only_not_new_forecast,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,cohort_fx,2026Q3,2026-09-13,data/processed/forecast_methods/cohort_fx_v2/results_v2/l4_adapter.csv,payload/cohort_fx/l4_adapter.csv,,,,,,L3-0457,457,a7c11b03f61616bb7f3bc0daa8a87d95ac77e2cd0d94da0fc61f7d765650a8ac,calculated_from_assumed_exposures_and_frozen_rates,conditional,"Conditional currency normalization, not observed constant-currency revenue",ineligible_financial_application,Q3 only; no certified pre-hedge denominator or H/H_new split; u/p/currency assumptions unmeasured; Q4/Q1 baseline absent,8821961853e4068febbfe2712f9a4e1036c9e629,7fb6fe0f248d5492b899672b9b70545da62d63ee,e16d610554b64d9537ed4b3e7e4a36854b27cbb3e9dbda62f6d9229c7f74443f
2026Q3,ordinary_booking_kernel_revenue,fx1.00_nonusd0.56_u0.10_first_recognition_month,4808362929.49,,,USD,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,baseline_identity_do_not_add,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,cohort_fx,2026Q3,2026-09-13,data/processed/forecast_methods/cohort_fx_v2/results_v2/l4_adapter.csv,payload/cohort_fx/l4_adapter.csv,,,,,,L3-0458,458,3b2cab292c91d7760b06c6226ea5a3f77c8cfafb28d063a0459fb300369eacab,calculated_from_assumed_exposures_and_frozen_rates,calculated,"Reconstructs the inherited Q3 kernel; baseline identity only, never an overlay",ineligible_financial_application,Q3 only; no certified pre-hedge denominator or H/H_new split; u/p/currency assumptions unmeasured; Q4/Q1 baseline absent,8821961853e4068febbfe2712f9a4e1036c9e629,7fb6fe0f248d5492b899672b9b70545da62d63ee,e16d610554b64d9537ed4b3e7e4a36854b27cbb3e9dbda62f6d9229c7f74443f
2026Q3,rnpl_retimed_kernel_revenue,fx1.00_nonusd0.56_u0.10_first_recognition_month,4804397102.69,,,USD,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,conditional_replacement_level,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,cohort_fx,2026Q3,2026-09-13,data/processed/forecast_methods/cohort_fx_v2/results_v2/l4_adapter.csv,payload/cohort_fx/l4_adapter.csv,,,,,,L3-0459,459,3de51a24aeb962e8e5e36202501f7ec0e1aa5b9fb9636c0e06af31416c957c4c,calculated_from_assumed_exposures_and_frozen_rates,conditional,"Retimed level under assumed currency, RNPL revenue-cohort share and fixing convention",ineligible_financial_application,Q3 only; no certified pre-hedge denominator or H/H_new split; u/p/currency assumptions unmeasured; Q4/Q1 baseline absent,8821961853e4068febbfe2712f9a4e1036c9e629,7fb6fe0f248d5492b899672b9b70545da62d63ee,e16d610554b64d9537ed4b3e7e4a36854b27cbb3e9dbda62f6d9229c7f74443f
2026Q3,rnpl_fx_incremental_replacement,fx1.00_nonusd0.56_u0.10_first_recognition_month,-3965826.80041,,,USD,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,incremental_replacement_only_after_compatibility_check,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,cohort_fx,2026Q3,2026-09-13,data/processed/forecast_methods/cohort_fx_v2/results_v2/l4_adapter.csv,payload/cohort_fx/l4_adapter.csv,,,,,,L3-0460,460,c5fad0725df35409f3ebadb48704b44b9119736cb3d2cf3d18cdc4397ce30d2a,calculated_from_assumed_exposures_and_frozen_rates,conditional,"Retimed minus ordinary source level; conditional replacement, not expected revenue drag",ineligible_financial_application,Q3 only; no certified pre-hedge denominator or H/H_new split; u/p/currency assumptions unmeasured; Q4/Q1 baseline absent,8821961853e4068febbfe2712f9a4e1036c9e629,7fb6fe0f248d5492b899672b9b70545da62d63ee,e16d610554b64d9537ed4b3e7e4a36854b27cbb3e9dbda62f6d9229c7f74443f
2026Q3,rnpl_fx_replacement_multiplier,fx1.00_nonusd0.56_u0.10_first_recognition_month,0.999175223073,,,ratio,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,multiply_only_matching_ordinary_booking_baseline,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,cohort_fx,2026Q3,2026-09-13,data/processed/forecast_methods/cohort_fx_v2/results_v2/l4_adapter.csv,payload/cohort_fx/l4_adapter.csv,,,,,,L3-0461,461,33c670c0d9a745200ec97b9c04480d1f67d7b6e56d905e5aac62f4e2570ffca7,calculated_from_assumed_exposures_and_frozen_rates,conditional,T/B on normalized kernel with unresolved hedges; not certified m_pre,ineligible_financial_application,Q3 only; no certified pre-hedge denominator or H/H_new split; u/p/currency assumptions unmeasured; Q4/Q1 baseline absent,8821961853e4068febbfe2712f9a4e1036c9e629,7fb6fe0f248d5492b899672b9b70545da62d63ee,e16d610554b64d9537ed4b3e7e4a36854b27cbb3e9dbda62f6d9229c7f74443f
2026Q3,rnpl_fx_level_multiplier,fx1.00_nonusd0.56_u0.10_first_recognition_month,1.02152735851,,,ratio,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,reference_level_only_never_multiply_reported_kernel,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,cohort_fx,2026Q3,2026-09-13,data/processed/forecast_methods/cohort_fx_v2/results_v2/l4_adapter.csv,payload/cohort_fx/l4_adapter.csv,,,,,,L3-0462,462,2530bba17327fe000474e1ae2a010a05d6331aad72ef9bfa9ff3d537122e990c,calculated_from_assumed_exposures_and_frozen_rates,conditional,T/R0 reference-level factor; multiplying reported USD kernel would double-count booking FX,ineligible_financial_application,Q3 only; no certified pre-hedge denominator or H/H_new split; u/p/currency assumptions unmeasured; Q4/Q1 baseline absent,8821961853e4068febbfe2712f9a4e1036c9e629,7fb6fe0f248d5492b899672b9b70545da62d63ee,e16d610554b64d9537ed4b3e7e4a36854b27cbb3e9dbda62f6d9229c7f74443f
2026Q3,reference_normalized_kernel_revenue,fx1.05_nonusd0.56_u0.10_first_recognition_month,4703150691.61,,,USD,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,diagnostic_reference_only_not_new_forecast,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,cohort_fx,2026Q3,2026-09-13,data/processed/forecast_methods/cohort_fx_v2/results_v2/l4_adapter.csv,payload/cohort_fx/l4_adapter.csv,,,,,,L3-0463,463,713020285f2c9aeb52cb8811a14d2ab4e4b68c26218726548990259570f90967,calculated_from_assumed_exposures_and_frozen_rates,conditional,"Conditional currency normalization, not observed constant-currency revenue",ineligible_financial_application,Q3 only; no certified pre-hedge denominator or H/H_new split; u/p/currency assumptions unmeasured; Q4/Q1 baseline absent,8821961853e4068febbfe2712f9a4e1036c9e629,7fb6fe0f248d5492b899672b9b70545da62d63ee,e16d610554b64d9537ed4b3e7e4a36854b27cbb3e9dbda62f6d9229c7f74443f
