id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
888905,"Manhattan,next to subway,Private Rm",4714927,Elisa,Manhattan,East Harlem,40.789325558594435,-73.94932404055628,Private room,80,1,2,2015-03-01,0.14,3,30
7181644,"Manhattan, New Y. La mejor locación",37624985,Katiuska,Manhattan,East Harlem,40.79033138224789,-73.94653383420852,Private room,55,1,1,2015-08-28,1,1,32
932393,Art-crafted in historic Harlem,1898062,Roger,Manhattan,East Harlem,40.81292380856562,-73.93653725499429,Private room,100,1,0,,,1,365
3617494,Brand New Room with Guest Bath,7000274,Dalene,Manhattan,East Harlem,40.80711380879645,-73.93854386688703,Private room,120,2,19,2015-08-19,1.47,1,326
1757904,$55〜 Weekly Discount Clean Room!,9243259,Mia,Manhattan,East Harlem,40.796399691237056,-73.93952412579938,Private room,55,14,7,2015-08-09,0.31,5,295
4111722,Cozy&comfortable 1 BR in UES!,3264479,Leo,Manhattan,East Harlem,40.78763759609289,-73.94927046819066,Private room,80,1,24,2015-08-18,2.08,2,163
5874385,Private Room Available in Manhattan,30504672,Caitlin Michelle,Manhattan,East Harlem,40.785228330620924,-73.94431223285419,Private room,70,3,11,2015-08-13,2.19,1,122
6452188,The Brownstone 2 / Luxury 1 Bd Rm,276291,Simon,Manhattan,East Harlem,40.807548098884084,-73.94140972500759,Entire home/apt,155,3,1,2015-06-28,0.45,2,296
273256,Beautiful bed and bath - Manhattan,1429642,Delia,Manhattan,East Harlem,40.79793032354565,-73.93611952289096,Private room,200,6,0,,,1,365
4058949,3AA semi-studio in guest house,7831209,Bobi,Manhattan,East Harlem,40.806168441116036,-73.93867685747833,Private room,45,1,22,2015-08-23,1.91,8,338
5959239,comfortable and private bedroom,30935748,Maria,Manhattan,East Harlem,40.789232723266245,-73.94411262582032,Private room,65,1,0,,,1,164
4766618,Cozy room mins from Central Park!,16066343,Curtis,Manhattan,East Harlem,40.78824527480233,-73.94860878023695,Private room,75,1,31,2015-08-27,3.84,2,221
4768030,East Harlem Private Room ,24598868,Elijah,Manhattan,East Harlem,40.7958784293294,-73.93646211277803,Private room,80,1,0,,,1,242
3031514,Sunny room Close to Central Park,12505495,Libby,Manhattan,East Harlem,40.79255740173977,-73.94539771969029,Private room,99,3,14,2015-08-09,0.94,3,318
3474958,Large newly furnished bedroom,4112404,Vero,Manhattan,East Harlem,40.79437605554211,-73.94361687078914,Private room,100,1,2,2015-08-15,0.48,7,319
5642816,Master Bedroom + Free Wifi,28594655,Waz & Salta,Manhattan,East Harlem,40.78950379502486,-73.94021026538486,Private room,120,7,0,,,1,365
1682401,Nice Clean Cozy Room Manhattan NY,8896898,Leslie,Manhattan,East Harlem,40.78933150983071,-73.94336083007374,Private room,105,4,1,2013-11-10,0.05,1,364
5986207,Sunny Room Next to Central Park,9936864,Ryan,Manhattan,East Harlem,40.79669191001921,-73.94686757849334,Private room,90,1,9,2015-08-25,2.20,1,212
1847153,Master Suite Central Park w/ Balc ,9649144,Christopher,Manhattan,East Harlem,40.79729899062028,-73.94800576183208,Private room,175,1,2,2014-10-13,0.17,2,365
7727796,Cute and Cozy private bedroom,40606472,Tomas,Manhattan,East Harlem,40.8037317267156,-73.93450170270486,Private room,53,1,2,2015-08-09,2,2,197
4642929,Sun-soaked Harlem loft (Plant Room),2343287,Daniel,Manhattan,East Harlem,40.80558956635397,-73.93909336202427,Private room,50,1,2,2015-07-26,0.51,3,259
4754409,HARLEM 1 BEDROOM -15 min to TimesSq,24535109,Scotty,Manhattan,East Harlem,40.80997763955045,-73.93912185777046,Entire home/apt,99,1,4,2015-08-30,2.55,1,243
6658466,Beautiful Art Filled apt in UES!,34850232,Jean,Manhattan,East Harlem,40.7891741925217,-73.94805498830775,Private room,65,1,4,2015-08-22,1.90,1,327
3058119,Looking for roomie,15496207,Annika,Manhattan,East Harlem,40.789676554336026,-73.94263523161612,Private room,200,1,0,,,2,365
2013882,Central Park Life,4776420,Emanuele,Manhattan,East Harlem,40.794718202019034,-73.94843874979142,Private room,139,1,3,2014-01-05,0.14,3,358
443491,Private Bedroom with Breakfast,2208383,Adaobi,Manhattan,East Harlem,40.80150804234622,-73.94215724852239,Private room,90,2,24,2015-08-24,0.59,1,333
1668462,El Barrio: Lovely 2-Bedroom (117th),4815623,Sean,Manhattan,East Harlem,40.79763696897477,-73.9409034064834,Private room,160,1,11,2014-09-25,0.47,1,249
6122120,Beautiful furnished room available,15496207,Annika,Manhattan,East Harlem,40.79027825065758,-73.94431536794586,Private room,200,1,0,,,2,339
3937223,Double bedroom 4B balcony E.Harlem,9226628,Geraldine Veronique,Manhattan,East Harlem,40.79487909977507,-73.94342003727724,Private room,100,7,1,2015-08-01,0.91,5,244
4995576,Nice bedroom,25755313,George,Manhattan,East Harlem,40.80466675031596,-73.9409966765726,Private room,69,1,0,,,1,90
1048392,Cool Room & 10m to Central Park,2674701,Mauricio,Manhattan,East Harlem,40.7880312448061,-73.94938674680121,Private room,85,5,9,2015-05-30,0.34,3,91
1934447,Charming UES Location,8152965,Samantha,Manhattan,East Harlem,40.785496432144434,-73.94855895103467,Private room,87,1,18,2015-09-01,0.89,1,339
4846449,"Perfect room, Great Safe Location",6486116,Ari,Manhattan,East Harlem,40.7883493999721,-73.94992563847426,Private room,90,1,7,2015-08-03,1.89,1,351
2419721,La tua stanza a New York !,6091698,Valentina,Manhattan,East Harlem,40.80084992096823,-73.94358467343451,Private room,100,1,1,2015-07-01,0.47,1,332
1239265,Sublet an apt room in East Harlem ,6754971,Maria,Manhattan,East Harlem,40.79357105923529,-73.94124256373145,Private room,96,1,1,2015-08-15,1,1,11
1988544,Sunny room in private manhattan apt,10158500,Shadia Marie,Manhattan,East Harlem,40.797799903760996,-73.93784672166682,Private room,69,1,9,2015-08-08,1.13,2,150
4782318,Subletting a Room UES/East Harlem,24657618,Laura,Manhattan,East Harlem,40.78722232562384,-73.94293524959625,Private room,55,1,0,,,1,241
6130778,"Cozy. Convenient, Amazing View",2653479,Richard,Manhattan,East Harlem,40.78623953618542,-73.94291729033723,Private room,70,3,5,2015-08-28,1.28,1,333
6817466,Awesome deal in Manhattan!,19803124,Diana,Manhattan,East Harlem,40.80142945828777,-73.93902874796144,Private room,85,1,0,,,1,365
7181667,PRIVATE ROOM IN MANHATTAN,19125694,Maia,Manhattan,East Harlem,40.78719661940236,-73.95239080778683,Private room,70,1,1,2015-08-19,1,1,33
4404951,Beautiful and huge modern apartment,4690976,Ksenia,Manhattan,East Harlem,40.79583914517875,-73.94171337804275,Entire home/apt,199,2,6,2015-05-29,0.74,1,328
3767079,Romantic one bedroom in Harlem USA,17479416,Tae,Manhattan,East Harlem,40.80325477994269,-73.9406974009084,Entire home/apt,135,2,24,2015-08-11,2.02,3,248
6449718,Sunny Bohemian Tasteful East Harlem,33675739,Giselle,Manhattan,East Harlem,40.79244976501077,-73.93972567666613,Entire home/apt,140,1,9,2015-07-27,3.10,2,319
232618,Incredible Furnish Bright Apt View,763420,Selma,Manhattan,East Harlem,40.79441630671438,-73.93433426097597,Entire home/apt,129,1,22,2015-07-29,1.09,1,304
7178232,Amazing 2BR near Central Park North,37604269,Roy,Manhattan,East Harlem,40.795466910378856,-73.94906137896366,Entire home/apt,149,4,2,2015-08-07,2,1,34
6227944,Spacious East Harlem Haven,32304586,Amanda,Manhattan,East Harlem,40.79180718717918,-73.9445356012435,Entire home/apt,145,1,3,2015-06-28,1.23,2,0
7948954,Spacious and sunny with balcony!,2374427,Jean And Leah,Manhattan,East Harlem,40.79376379502274,-73.94533364482066,Entire home/apt,137,4,1,2015-08-21,1,1,2
3726816,Stylish 2BR * Sleeps 6 * C.Park,8874291,Jacob,Manhattan,East Harlem,40.7901072594802,-73.94250775816987,Entire home/apt,211,3,27,2015-08-18,2.21,1,256
4172611,Best value for money,21651849,Nikki,Manhattan,East Harlem,40.79046253112562,-73.94136206104388,Entire home/apt,189,3,6,2015-08-21,0.74,2,327
1930891,Spend some time in a NYC Apt.,9996097,Elizabeth,Manhattan,East Harlem,40.797364357712354,-73.94024954126364,Entire home/apt,129,2,4,2015-08-08,0.20,1,14
5173521,BEAUTIFUL NEWLY RENOVATED 2 BR APT ,26730772,Uzi,Manhattan,East Harlem,40.79850410508872,-73.93338030997153,Entire home/apt,209,1,12,2015-08-18,1.97,1,308
3664926,Comfortable place near the park!,18581495,Maxim,Manhattan,East Harlem,40.78915761921072,-73.94519461000756,Entire home/apt,135,2,11,2015-08-23,0.93,1,4
1422815,Spacious Harlem 2BD ,7658157,Ludwig,Manhattan,East Harlem,40.79985411406129,-73.94344702227289,Entire home/apt,150,3,19,2015-08-11,0.76,2,43
5481351,Extremely Convenient UES Apartment,28190974,Sarah,Manhattan,East Harlem,40.786882154893185,-73.9501129727371,Entire home/apt,300,1,0,,,1,161
759898,Cozy East Harlem Studio,3354900,Don,Manhattan,East Harlem,40.799071489973834,-73.94411041070568,Entire home/apt,100,3,15,2015-06-11,0.57,1,242
4856660,Luxurious Harlem Apartment Has All,24764566,Michael,Manhattan,East Harlem,40.80678548627489,-73.94023615512467,Entire home/apt,250,1,0,,,1,230
8069112,"COZY, Neat treat in the City!",17222701,Sharde,Manhattan,East Harlem,40.78866897018754,-73.94275459411402,Entire home/apt,200,4,0,,,1,28
6234096,Charming 1 bedroom on the water!,32347526,Heather,Manhattan,East Harlem,40.79445250337181,-73.93307302248412,Entire home/apt,125,3,7,2015-08-25,1.81,1,321
2418946,WOW @ GREAT VACATION PLACE @ NYC,9140834,Ehud,Manhattan,East Harlem,40.7966989484099,-73.93253012304982,Entire home/apt,150,1,15,2015-07-09,0.83,3,336
6924942,Perfect Spot while visiting NYC,1325961,Chris,Manhattan,East Harlem,40.797211356979886,-73.94327560994324,Entire home/apt,100,1,2,2015-08-14,2,1,48
7115746,SpaHa 1BR Apartment,12245499,Roger,Manhattan,East Harlem,40.7901203548728,-73.94816661710398,Entire home/apt,142,1,3,2015-08-19,2.20,1,33
7091056,26B Living Room with Full size bed,19153100,Rika,Manhattan,East Harlem,40.7911871019377,-73.94686962865069,Shared room,59,1,6,2015-08-14,3.16,5,24
5340020,"Cozy Spot,Central Park & Mt Sinai!",13304917,Marie,Manhattan,East Harlem,40.78828808236039,-73.94850060329475,Entire home/apt,89,25,7,2015-08-01,1.16,1,232
4502029,"Sweet Home 5, 3 bedrooms, 2 bath",23156574,Jenny,Manhattan,East Harlem,40.7934320718078,-73.94325635444882,Entire home/apt,399,3,5,2015-06-28,0.61,1,346
8014173,Kid Friendly 2BD by Central Park,8550673,Zahra,Manhattan,East Harlem,40.788620098207616,-73.95481793060526,Entire home/apt,230,1,0,,,1,38
5651523,Modern + Spacious 1 bd w/ the works,9680175,Becca,Manhattan,East Harlem,40.793311501755525,-73.94080311563869,Entire home/apt,160,2,9,2015-08-12,1.90,1,297
5844420,2BR Water Front Views East Harlem,30343315,Christian,Manhattan,East Harlem,40.811961366921444,-73.93497415747152,Entire home/apt,112,2,0,,,1,18
1279449,5th Ave.Guest House II,1312920,Taryn,Manhattan,East Harlem,40.801246588130745,-73.94443887391728,Entire home/apt,500,3,18,2015-07-01,0.70,2,333
7065222,Upper East side Apt on Central Park,36633047,Susann,Manhattan,East Harlem,40.796682827442986,-73.94883093239228,Entire home/apt,200,1,0,,,1,48
6799707,Quaint Madison Ave Apt,26804885,Ashley,Manhattan,East Harlem,40.7869206888537,-73.95335063654667,Entire home/apt,100,4,3,2015-08-18,1.25,1,56
5904098,La Bohème/Authentic NYC Experience,766580,Michael And Kimberly,Manhattan,East Harlem,40.789346627250005,-73.94788440014847,Entire home/apt,99,1,21,2015-08-13,4.09,1,308
4611203,Large 1 bedroom apt - can sleep 4,11702175,Meghan,Manhattan,East Harlem,40.79037616841366,-73.94411546938531,Entire home/apt,170,1,3,2015-05-27,0.36,1,263
7715344,1 Bedroom Apart in Spanish Harlem,15581933,Mary,Manhattan,East Harlem,40.79323736018853,-73.94513423840996,Entire home/apt,100,2,1,2015-08-14,1,1,3
4738489,Fully renovated 2 bedroom beauty,24462465,Kim,Manhattan,East Harlem,40.8021626395189,-73.94491246175306,Entire home/apt,165,1,5,2015-06-13,0.95,1,282
4704939,"Lovely, spacious, sunny 1bedroom ",6573763,Ruanne,Manhattan,East Harlem,40.79924332942822,-73.94320990410606,Entire home/apt,130,7,0,,,1,265
806069,Great Flat @ Upper East Manhattan!,4103257,,Manhattan,East Harlem,40.79845872783135,-73.93053124430072,Entire home/apt,150,30,28,2015-08-21,0.87,1,304
1030035,Private room near Central Park,5667385,,Manhattan,East Harlem,40.80017502128097,-73.94634554650165,Private room,80,1,13,2015-07-26,0.54,1,363
1526741,Comfy Couch in a nice/safe apt!,6486116,,Manhattan,East Harlem,40.79004045595068,-73.94846369284329,Shared room,62,1,45,2015-06-21,2.66,1,359
1710430,Incredible Apt Upper East Manhattan,4103257,,Manhattan,East Harlem,40.796701049812675,-73.93039129056909,Entire home/apt,140,30,8,2015-08-10,0.38,1,323
3512607,Cozy Private Room ,17307168,,Manhattan,East Harlem,40.814279177447396,-73.93598028185052,Private room,75,1,2,2014-09-13,0.17,1,340
3342681,Private room in Manhattan,12809870,,Manhattan,East Harlem,40.79811617839585,-73.93888977103161,Private room,68,30,14,2015-01-07,1.32,1,275
4393858,2 Bedroom Private Apartment Central,1411399,,Manhattan,East Harlem,40.79177220295572,-73.93914136253726,Entire home/apt,199,30,0,,,10,365
4463164,"Sweet Home 1,  4 bedrooms, 1.5 bath",23156574,,Manhattan,East Harlem,40.79365882422461,-73.94455889534906,Entire home/apt,359,52,2,2015-07-10,0.47,1,364
4574225,Bright and Cozy Bedroom NYC,20559017,,Manhattan,East Harlem,40.78616805722561,-73.94420628725403,Private room,69,30,1,2015-08-28,1,2,365
6104676,Clean and cozy 1 bedroom near park,5029851,,Manhattan,East Harlem,40.78900081500993,-73.94206614380285,Entire home/apt,150,1,0,,,2,327
6255325,Bright room in the heart of Harlem,24481091,,Manhattan,East Harlem,40.80797295398925,-73.93991893315611,Private room,79,1,2,2015-07-24,1.43,1,96
6554200,Sunny Spacious 1br Apt-NEXT TO MALL,18164440,,Manhattan,East Harlem,40.79527873641085,-73.93217266430607,Entire home/apt,139,1,1,2015-08-04,1,1,304
6638580,Duplex 2 bedroom 2 bathroom,10550567,,Manhattan,East Harlem,40.800209602095826,-73.93865963367764,Entire home/apt,125,1,0,,,2,74
2098009,East Side Monthly Rental,292204,Blanca,Manhattan,East Harlem,40.792553606875195,-73.94780721176802,Entire home/apt,100,3,26,2015-07-20,1.52,3,263
3146497,Manhattan/Central Park/5th Avenue,15974132,Stella,Manhattan,East Harlem,40.794027755349084,-73.9494066311519,Private room,95,1,12,2015-05-29,0.84,1,365
7347913,3 Master Suite near Central Park,38483415,Yuli,Manhattan,East Harlem,40.799729765557046,-73.93995652344597,Entire home/apt,230,1,4,2015-08-20,3.24,7,300
1059889,Private Room in a Shared Apt  (B),4442608,Mario,Manhattan,East Harlem,40.80460055594822,-73.94016325506857,Private room,60,15,1,2013-09-01,0.04,2,274
4198667,1B semi-studio in guest house,7831209,Bobi,Manhattan,East Harlem,40.80714523284235,-73.93967927823847,Private room,45,1,8,2015-08-03,1.46,8,354
4198701,Manhattan large 1 Bed Rm Apartment,35271,Innocent,Manhattan,East Harlem,40.796106137146886,-73.94340675754326,Entire home/apt,110,1,48,2015-08-24,4.35,5,259
7343264,Harlem High Life On a Budget!,38469884,Arkiem,Manhattan,East Harlem,40.80124206254531,-73.93752580893853,Private room,65,2,2,2015-08-12,2,4,72
1054201,One Bedroom Townhouse Apartment,4165498,L.A.,Manhattan,East Harlem,40.79534605687153,-73.9327383026044,Entire home/apt,120,7,32,2015-07-29,1.13,2,298
1223980,Manhattan Sanctuary on the UES!,6677129,,Manhattan,East Harlem,40.78400755130411,-73.94285610951964,Private room,120,2,35,2015-08-29,2.71,1,306
24189,AMAZING CENTRAL PARK DISCOUNT 45%,3115758,Tunde,Manhattan,East Harlem,40.79989636923359,-73.94635234843503,Private room,200,2,33,2014-12-28,1.45,2,335
7369427,Cozy 2Br Apt 3 blks to Central Park,6486116,Ari,Manhattan,East Harlem,40.78858224820967,-73.94741884453563,Entire home/apt,225,1,0,,,1,345
2126830,1-2 bedroom on Upper East Side,10848772,Jessica,Manhattan,East Harlem,40.78784878037317,-73.94951613728645,Entire home/apt,125,2,5,2015-06-16,0.37,1,0
6645963,clean and comfie 2-person dorm,24260658,Kristy,Manhattan,East Harlem,40.79477675194136,-73.93416387849251,Private room,80,1,10,2015-08-10,3.53,4,353
4016069, 1BB small rm in guest house,7831209,Bobi,Manhattan,East Harlem,40.8073217190223,-73.93775059335204,Private room,45,1,33,2015-08-14,2.73,8,325
5267773,Beautiful Central Park 3 Bedrooms,25820646,John And Simona,Manhattan,East Harlem,40.79656922157668,-73.94796633144115,Entire home/apt,385,2,21,2015-08-11,3.26,2,340
15700,Upper East Side  Charming 1 bd,61446,Greg,Manhattan,East Harlem,40.786250148013124,-73.9511613978954,Entire home/apt,165,5,63,2015-01-19,1.04,1,257
1074155,"Big 1st Meal, Kind Host, Ace Space",5909206,Nancy,Manhattan,East Harlem,40.797935514206436,-73.9322327246352,Private room,78,1,117,2015-08-25,4.14,1,349
7366051,Furnished Room in a 3 Bedroom apt.,23272892,Soraya,Manhattan,East Harlem,40.792897521430056,-73.94124668051133,Private room,52,1,0,,,3,335
7362781,NYC 2BR APT right next to Subway!,31078864,Jay,Manhattan,East Harlem,40.79556623410428,-73.9457280210923,Entire home/apt,139,1,0,,,3,44
16974,SpaHa Loft: Enormous and Bright,65837,Robin,Manhattan,East Harlem,40.801642496421955,-73.93922139409575,Entire home/apt,225,4,91,2015-08-20,1.32,1,253
7366189,Furnished Room in 3 Bedroom Apt.,23272892,Soraya,Manhattan,East Harlem,40.79251597007708,-73.93995493406209,Private room,50,1,1,2015-08-21,1,3,309
6993520,Cozy Studio Apartment,36641023,Jackie,Manhattan,East Harlem,40.8065634027687,-73.94186164189432,Entire home/apt,175,1,0,,,1,33
7366831,"Sunny, big room available in 3 BDRM",38599690,Chantal,Manhattan,East Harlem,40.800228188318215,-73.93822178393415,Private room,35,1,1,2015-07-22,0.71,1,22
4226462,Cozy Northern Manhattan Apartment!,21934258,Sonia,Manhattan,East Harlem,40.79008446423017,-73.94869839376106,Entire home/apt,200,2,1,2015-01-05,0.13,3,6
4025355,Gorgeous SpaHa studio for you,20869431,Reyhaan,Manhattan,East Harlem,40.80020642118472,-73.9383006239742,Entire home/apt,175,1,2,2015-06-29,0.69,2,109
7868971,Cute and Cozy private room,40606472,Tomas,Manhattan,East Harlem,40.8027685554551,-73.93493369270595,Private room,53,1,0,,,2,223
2120223,spacious 1-bedroom by central park,10811498,Ken,Manhattan,East Harlem,40.7884324871212,-73.9519606974565,Entire home/apt,110,10,0,,,1,32
1105945,"Manhattan, Elevator, steps to subwy",3877271,Rebecca,Manhattan,East Harlem,40.79971260809306,-73.94233628064539,Entire home/apt,149,2,12,2015-07-20,0.52,1,294
4262976,WEEKLY Discount NOW!!! with Loftbed,9243259,Mia,Manhattan,East Harlem,40.798504978897995,-73.9420687845926,Private room,55,1,2,2015-05-22,0.20,5,331
6370032,"New, Upper East Side Apartment",33182386,Barry,Manhattan,East Harlem,40.787745016799846,-73.94890580347399,Entire home/apt,125,2,5,2015-07-26,1.36,1,27
1117836,Nice private room - Upper Manhattan,3440606,Lewis,Manhattan,East Harlem,40.799837515457305,-73.9398382582714,Private room,42,1,109,2015-08-22,3.86,1,345
36647,Private Bdrm/Bathrm. New! Elevator!,157798,Irene,Manhattan,East Harlem,40.79295103763234,-73.93997339882172,Private room,69,2,16,2015-04-04,0.27,1,312
3215660,Comfortable sofa bed in Manhattan,6150328,Heather,Manhattan,East Harlem,40.79794397098927,-73.93876035391048,Shared room,50,2,34,2015-08-10,2.35,1,270
4243522,Small Studio Apartment-E.Harlem,22020614,Anthony,Manhattan,East Harlem,40.79499310133543,-73.93445706900252,Entire home/apt,125,1,4,2015-08-22,1.79,1,352
2135418,1 BED CENTRAL PARK / 5 AVE.,10896934,Noa,Manhattan,East Harlem,40.791855855859765,-73.94943909380983,Private room,65,3,7,2015-08-09,0.35,3,310
2135434,"MASTER BEDROOM, 5 AVE/CENTRAL PK",10896934,Noa,Manhattan,East Harlem,40.79207062872095,-73.95224256401136,Private room,109,3,13,2015-08-09,0.78,3,310
