method,object,target,quarter,vintage_date,horizon_q,point,q50,q10,q90,sd,window,prior_basis,n_params,n_train,spec_id,notes
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2023Q4,2023-11-01,1,22.34357832355617,22.34357832355617,12.950462609877547,31.73669403723479,7.329487135921043,W1,full_sample,2,18,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2024Q1,2024-02-13,1,20.62698194196462,20.62698194196462,10.760460195141135,30.493503688788103,7.698887826359657,W1,PIT,2,8,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2024Q1,2024-02-13,1,20.684185008458865,20.684185008458865,11.291069294780243,30.077300722137487,7.329487135921043,W1,full_sample,2,18,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2024Q1,2024-02-13,1,20.62698194196462,20.62698194196462,10.760460195141135,30.493503688788103,7.698887826359657,W2,PIT,2,8,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2024Q1,2024-02-13,1,20.684185008458865,20.684185008458865,11.291069294780243,30.077300722137487,7.329487135921043,W2,full_sample,2,18,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2024Q2,2024-05-08,1,9.418054136394868,9.418054136394868,0.19764057482254316,18.638467697967194,7.194726930596877,W1,PIT,2,9,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2024Q2,2024-05-08,1,11.655657939219783,11.655657939219783,2.2625422255411607,21.048773652898404,7.329487135921043,W1,full_sample,2,18,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2024Q2,2024-05-08,1,9.418054136394868,9.418054136394868,0.19764057482254316,18.638467697967194,7.194726930596877,W2,PIT,2,9,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2024Q2,2024-05-08,1,11.655657939219783,11.655657939219783,2.2625422255411607,21.048773652898404,7.329487135921043,W2,full_sample,2,18,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2024Q3,2024-08-06,1,10.21358369592576,10.21358369592576,1.574941001306902,18.852226390544615,6.740768711048964,W1,PIT,2,10,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2024Q3,2024-08-06,1,12.11065288045614,12.11065288045614,2.717537166777518,21.503768594134762,7.329487135921043,W1,full_sample,2,18,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2024Q3,2024-08-06,1,10.21358369592576,10.21358369592576,1.574941001306902,18.852226390544615,6.740768711048964,W2,PIT,2,10,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2024Q3,2024-08-06,1,12.11065288045614,12.11065288045614,2.717537166777518,21.503768594134762,7.329487135921043,W2,full_sample,2,18,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2024Q4,2024-11-07,1,6.663277508257783,6.663277508257783,-1.482464710238382,14.809019726753949,6.3561564259293775,W1,PIT,2,11,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2024Q4,2024-11-07,1,9.175489436009837,9.175489436009837,-0.21762627766878495,18.56860514968846,7.329487135921043,W1,full_sample,2,18,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2024Q4,2024-11-07,1,6.663277508257783,6.663277508257783,-1.482464710238382,14.809019726753949,6.3561564259293775,W2,PIT,2,11,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2024Q4,2024-11-07,1,9.175489436009837,9.175489436009837,-0.21762627766878495,18.56860514968846,7.329487135921043,W2,full_sample,2,18,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2025Q1,2025-02-13,1,-1.5051236771911973,-1.5051236771911973,-9.462839027297957,6.452591672915562,6.209438280952119,W1,PIT,2,12,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2025Q1,2025-02-13,1,1.3692036795037121,1.3692036795037121,-8.02391203417491,10.762319393182334,7.329487135921043,W1,full_sample,2,18,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2025Q1,2025-02-13,1,-1.5051236771911973,-1.5051236771911973,-9.462839027297957,6.452591672915562,6.209438280952119,W2,PIT,2,12,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2025Q1,2025-02-13,1,1.3692036795037121,1.3692036795037121,-8.02391203417491,10.762319393182334,7.329487135921043,W2,full_sample,2,18,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2025Q2,2025-05-01,1,4.077437592160956,4.077437592160956,-3.937400709463028,12.09227589378494,6.2540115568568995,W1,PIT,2,13,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2025Q2,2025-05-01,1,4.893184106726477,4.893184106726477,-4.499931606952145,14.286299820405098,7.329487135921043,W1,full_sample,2,18,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2025Q2,2025-05-01,1,4.077437592160956,4.077437592160956,-3.937400709463028,12.09227589378494,6.2540115568568995,W2,PIT,2,13,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2025Q2,2025-05-01,1,4.893184106726477,4.893184106726477,-4.499931606952145,14.286299820405098,7.329487135921043,W2,full_sample,2,18,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2025Q3,2025-08-06,1,7.276759913576298,7.276759913576298,-0.9362003429901486,15.489720170142746,6.408606939726469,W1,PIT,2,14,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2025Q3,2025-08-06,1,6.677477993927877,6.677477993927877,-2.7156377197507444,16.0705937076065,7.329487135921043,W1,full_sample,2,18,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2025Q3,2025-08-06,1,7.276759913576298,7.276759913576298,-0.9362003429901486,15.489720170142746,6.408606939726469,W2,PIT,2,14,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2025Q3,2025-08-06,1,6.677477993927877,6.677477993927877,-2.7156377197507444,16.0705937076065,7.329487135921043,W2,full_sample,2,18,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2025Q4,2025-11-06,1,14.806490058246684,14.806490058246684,6.873499011950649,22.73948110454272,6.190145804179857,W1,PIT,2,15,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2025Q4,2025-11-06,1,13.520245051345245,13.520245051345245,4.127129337666624,22.913360765023867,7.329487135921043,W1,full_sample,2,18,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2025Q4,2025-11-06,1,14.806490058246684,14.806490058246684,6.873499011950649,22.73948110454272,6.190145804179857,W2,PIT,2,15,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2025Q4,2025-11-06,1,13.520245051345245,13.520245051345245,4.127129337666624,22.913360765023867,7.329487135921043,W2,full_sample,2,18,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2026Q1,2026-02-12,1,28.491038667834065,28.491038667834065,20.79149102197296,36.19058631369517,6.007988950947247,W1,PIT,2,16,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2026Q1,2026-02-12,1,26.590197775095497,26.590197775095497,17.197082061416875,35.983313488774115,7.329487135921043,W1,full_sample,2,18,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2026Q1,2026-02-12,1,28.491038667834065,28.491038667834065,20.79149102197296,36.19058631369517,6.007988950947247,W2,PIT,2,16,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2026Q1,2026-02-12,1,26.590197775095497,26.590197775095497,17.197082061416875,35.983313488774115,7.329487135921043,W2,full_sample,2,18,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2026Q2,2026-05-07,1,33.0363787429628,33.0363787429628,24.861386162931332,41.211371322994275,6.378980604309494,W1,PIT,2,17,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2026Q2,2026-05-07,1,31.639749475875465,31.639749475875465,22.246633762196844,41.03286518955409,7.329487135921043,W1,full_sample,2,18,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2026Q2,2026-05-07,1,33.0363787429628,33.0363787429628,24.861386162931332,41.211371322994275,6.378980604309494,W2,PIT,2,17,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2026Q2,2026-05-07,1,31.639749475875465,31.639749475875465,22.246633762196844,41.03286518955409,7.329487135921043,W2,full_sample,2,18,funds_rnpl_scenario_k1.0,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.0 (scenario, not fit to target)"
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2023Q1,2023-02-14,1,34.64914439236039,34.64914439236039,29.020803361939222,40.27748542278156,4.391817841546925,W1,PIT,2,4,funds_rnpl_scenario_k1.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2023Q1,2023-02-14,1,24.77104438557336,24.77104438557336,13.260858822047512,36.28122994909921,8.981445517281664,W1,full_sample,2,18,funds_rnpl_scenario_k1.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2023Q2,2023-05-09,1,29.604188739397564,29.604188739397564,19.407427640062807,39.80094983873232,7.956574962320461,W1,PIT,2,5,funds_rnpl_scenario_k1.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2023Q2,2023-05-09,1,23.45284566735555,23.45284566735555,11.9426601038297,34.9630312308814,8.981445517281664,W1,full_sample,2,18,funds_rnpl_scenario_k1.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2023Q3,2023-08-03,1,22.536171631300483,22.536171631300483,11.523626008917931,33.54871725368304,8.593135007956334,W1,PIT,2,6,funds_rnpl_scenario_k1.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2023Q3,2023-08-03,1,19.70042723022018,19.70042723022018,8.190241666694329,31.21061279374603,8.981445517281664,W1,full_sample,2,18,funds_rnpl_scenario_k1.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2023Q4,2023-11-01,1,23.7056940199635,23.7056940199635,13.561982836919094,33.849405203007905,7.915179892690307,W1,PIT,2,7,funds_rnpl_scenario_k1.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2023Q4,2023-11-01,1,21.39063294867124,21.39063294867124,9.88044738514539,32.90081851219709,8.981445517281664,W1,full_sample,2,18,funds_rnpl_scenario_k1.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2024Q1,2024-02-13,1,20.62698194196462,20.62698194196462,10.760460195141135,30.493503688788103,7.698887826359657,W1,PIT,2,8,funds_rnpl_scenario_k1.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2024Q1,2024-02-13,1,19.886430730336805,19.886430730336805,8.376245166810955,31.396616293862657,8.981445517281664,W1,full_sample,2,18,funds_rnpl_scenario_k1.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2024Q1,2024-02-13,1,20.62698194196462,20.62698194196462,10.760460195141135,30.493503688788103,7.698887826359657,W2,PIT,2,8,funds_rnpl_scenario_k1.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2024Q1,2024-02-13,1,19.886430730336805,19.886430730336805,8.376245166810955,31.396616293862657,8.981445517281664,W2,full_sample,2,18,funds_rnpl_scenario_k1.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2024Q2,2024-05-08,1,9.418054136394868,9.418054136394868,0.19764057482254316,18.638467697967194,7.194726930596877,W1,PIT,2,9,funds_rnpl_scenario_k1.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2024Q2,2024-05-08,1,11.70227672520535,11.70227672520535,0.19209116167949958,23.2124622887312,8.981445517281664,W1,full_sample,2,18,funds_rnpl_scenario_k1.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2024Q2,2024-05-08,1,9.418054136394868,9.418054136394868,0.19764057482254316,18.638467697967194,7.194726930596877,W2,PIT,2,9,funds_rnpl_scenario_k1.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2024Q2,2024-05-08,1,11.70227672520535,11.70227672520535,0.19209116167949958,23.2124622887312,8.981445517281664,W2,full_sample,2,18,funds_rnpl_scenario_k1.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2024Q3,2024-08-06,1,10.21358369592576,10.21358369592576,1.574941001306902,18.852226390544615,6.740768711048964,W1,PIT,2,10,funds_rnpl_scenario_k1.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2024Q3,2024-08-06,1,12.114719268942212,12.114719268942212,0.6045337054163618,23.62490483246806,8.981445517281664,W1,full_sample,2,18,funds_rnpl_scenario_k1.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2024Q3,2024-08-06,1,10.21358369592576,10.21358369592576,1.574941001306902,18.852226390544615,6.740768711048964,W2,PIT,2,10,funds_rnpl_scenario_k1.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2024Q3,2024-08-06,1,12.114719268942212,12.114719268942212,0.6045337054163618,23.62490483246806,8.981445517281664,W2,full_sample,2,18,funds_rnpl_scenario_k1.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2024Q4,2024-11-07,1,6.663277508257783,6.663277508257783,-1.482464710238382,14.809019726753949,6.3561564259293775,W1,PIT,2,11,funds_rnpl_scenario_k1.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2024Q4,2024-11-07,1,9.454060506404417,9.454060506404417,-2.0561250571214327,20.96424606993027,8.981445517281664,W1,full_sample,2,18,funds_rnpl_scenario_k1.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2024Q4,2024-11-07,1,6.663277508257783,6.663277508257783,-1.482464710238382,14.809019726753949,6.3561564259293775,W2,PIT,2,11,funds_rnpl_scenario_k1.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
tracker-backlog,revenue_yoy_next_q,revenue_yoy,2024Q4,2024-11-07,1,9.454060506404417,9.454060506404417,-2.0561250571214327,20.96424606993027,8.981445517281664,W2,full_sample,2,18,funds_rnpl_scenario_k1.5,"funds y/y feature + RNPL GBV-share scenario add-back, k=1.5 (scenario, not fit to target)"
