prediction_id,issuing_fiscal_period,guided_fiscal_period,guidance_cutoff_at_utc,target_type,target_midpoint,source_rank,source_id,first_available_at_utc,forecast_approval,timing_pass,approval_pass,strictly_eligible,exclusion_reason,guidance_comparison_target,expected_sign
ABNB-2022Q3-GUIDE,2022Q3,2022Q4,2022-11-01T20:04:23Z,numeric_range,1840,25,EUROSTAT_TOUR_CE_OAW,2026-09-03T21:12:23Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2022Q3-GUIDE,2022Q3,2022Q4,2022-11-01T20:04:23Z,numeric_range,1840,26,EUROSTAT_TOUR_OCC_ARN2,2026-09-03T21:13:50Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2022Q3-GUIDE,2022Q3,2022Q4,2022-11-01T20:04:23Z,numeric_range,1840,27,EUROSTAT_TOUR_OCC_ARNAT,2026-09-03T21:13:44Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2022Q3-GUIDE,2022Q3,2022Q4,2022-11-01T20:04:23Z,numeric_range,1840,28,EUROSTAT_TOUR_OCC_ARNRAW,2026-09-03T21:13:57Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2022Q3-GUIDE,2022Q3,2022Q4,2022-11-01T20:04:23Z,numeric_range,1840,29,EUROSTAT_TOUR_OCC_NIN2DC,2026-09-03T21:13:40Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2022Q3-GUIDE,2022Q3,2022Q4,2022-11-01T20:04:23Z,numeric_range,1840,30,EUROSTAT_TOUR_OCC_NIN3,2026-09-03T21:13:20Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2022Q3-GUIDE,2022Q3,2022Q4,2022-11-01T20:04:23Z,numeric_range,1840,31,EUROSTAT_TOUR_OCC_NINAT,2026-09-03T21:12:49Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2022Q3-GUIDE,2022Q3,2022Q4,2022-11-01T20:04:23Z,numeric_range,1840,32,EUROSTAT_TOUR_OCC_NINATDC,2026-09-03T21:13:34Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2022Q3-GUIDE,2022Q3,2022Q4,2022-11-01T20:04:23Z,numeric_range,1840,33,EUROSTAT_TOUR_OCC_NINATS,2026-09-03T21:12:59Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2022Q3-GUIDE,2022Q3,2022Q4,2022-11-01T20:04:23Z,numeric_range,1840,34,EUROSTAT_TOUR_OCC_NINC,2026-09-03T21:13:26Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2022Q3-GUIDE,2022Q3,2022Q4,2022-11-01T20:04:23Z,numeric_range,1840,35,EUROSTAT_TOUR_OCC_NINRAW,2026-09-03T21:12:55Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2022Q3-GUIDE,2022Q3,2022Q4,2022-11-01T20:04:23Z,numeric_range,1840,36,EUROSTAT_AVIA_PAR_EL,2026-09-03T21:16:45Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2022Q3-GUIDE,2022Q3,2022Q4,2022-11-01T20:04:23Z,numeric_range,1840,37,EUROSTAT_AVIA_PAR_ES,2026-09-03T21:16:18Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2022Q3-GUIDE,2022Q3,2022Q4,2022-11-01T20:04:23Z,numeric_range,1840,38,EUROSTAT_AVIA_PAR_FR,2026-09-03T21:16:23Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2022Q3-GUIDE,2022Q3,2022Q4,2022-11-01T20:04:23Z,numeric_range,1840,39,EUROSTAT_AVIA_PAR_IE,2026-09-03T21:16:13Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2022Q3-GUIDE,2022Q3,2022Q4,2022-11-01T20:04:23Z,numeric_range,1840,40,EUROSTAT_AVIA_PAR_IT,2026-09-03T21:16:29Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2022Q3-GUIDE,2022Q3,2022Q4,2022-11-01T20:04:23Z,numeric_range,1840,41,EUROSTAT_AVIA_PAR_NL,2026-09-03T21:16:38Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2022Q3-GUIDE,2022Q3,2022Q4,2022-11-01T20:04:23Z,numeric_range,1840,42,EUROSTAT_AVIA_PAR_PT,2026-09-03T21:16:34Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2022Q3-GUIDE,2022Q3,2022Q4,2022-11-01T20:04:23Z,numeric_range,1840,43,EUROSTAT_TOUR_OCC_ANOR,2026-09-03T21:14:05Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2022Q3-GUIDE,2022Q3,2022Q4,2022-11-01T20:04:23Z,numeric_range,1840,44,EUROSTAT_TOUR_OCC_ANOR2,2026-09-03T21:14:14Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2022Q3-GUIDE,2022Q3,2022Q4,2022-11-01T20:04:23Z,numeric_range,1840,45,EUROSTAT_TOUR_CAP_NAT,2026-09-03T21:14:25Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,ambiguous
ABNB-2022Q3-GUIDE,2022Q3,2022Q4,2022-11-01T20:04:23Z,numeric_range,1840,46,EUROSTAT_TOUR_CAP_NATDC,2026-09-03T21:14:44Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,ambiguous
ABNB-2022Q3-GUIDE,2022Q3,2022Q4,2022-11-01T20:04:23Z,numeric_range,1840,47,EUROSTAT_TOUR_CAP_NATS,2026-09-03T21:14:39Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,ambiguous
ABNB-2022Q3-GUIDE,2022Q3,2022Q4,2022-11-01T20:04:23Z,numeric_range,1840,48,EUROSTAT_TOUR_CAP_NUTS2,2026-09-03T21:14:33Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,ambiguous
ABNB-2022Q3-GUIDE,2022Q3,2022Q4,2022-11-01T20:04:23Z,numeric_range,1840,49,EUROSTAT_TOUR_CAP_NUTS2DC,2026-09-03T21:14:50Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,ambiguous
ABNB-2022Q3-GUIDE,2022Q3,2022Q4,2022-11-01T20:04:23Z,numeric_range,1840,50,STATCAN_ACCOM_PRICE,2026-09-03T20:50:17Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2022Q4-GUIDE,2022Q4,2023Q1,2023-02-14T21:02:02Z,numeric_range,1785,1,EUROSTAT_TOURISM_NIGHTS,2026-09-03T20:50:17Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2022Q4-GUIDE,2022Q4,2023Q1,2023-02-14T21:02:02Z,numeric_range,1785,2,EUROSTAT_TOUR_OCC_ARM,2026-09-03T21:12:40Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2022Q4-GUIDE,2022Q4,2023Q1,2023-02-14T21:02:02Z,numeric_range,1785,3,EUROSTAT_PLATFORM_NIGHTS_COUNTRY,2026-09-03T20:50:17Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2022Q4-GUIDE,2022Q4,2023Q1,2023-02-14T21:02:02Z,numeric_range,1785,4,EUROSTAT_AVIA_TF_AIRPM,2026-09-03T21:15:07Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2022Q4-GUIDE,2022Q4,2023Q1,2023-02-14T21:02:02Z,numeric_range,1785,5,EUROSTAT_AVIA_TF_CM,2026-09-03T21:15:01Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2022Q4-GUIDE,2022Q4,2023Q1,2023-02-14T21:02:02Z,numeric_range,1785,6,EUROSTAT_TOUR_OCC_MNOR,2026-09-03T21:12:45Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2022Q4-GUIDE,2022Q4,2023Q1,2023-02-14T21:02:02Z,numeric_range,1785,7,TORONTO_STR_PROGRAM,2026-09-03T20:50:17Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,net supply positive; enforcement negative
ABNB-2022Q4-GUIDE,2022Q4,2023Q1,2023-02-14T21:02:02Z,numeric_range,1785,8,UK_CAA_AIRPORT_PASSENGERS,2026-09-03T20:50:17Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2022Q4-GUIDE,2022Q4,2023Q1,2023-02-14T21:02:02Z,numeric_range,1785,9,EUROSTAT_TOUR_OCC_NIN2M,2026-09-03T21:13:15Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2022Q4-GUIDE,2022Q4,2023Q1,2023-02-14T21:02:02Z,numeric_range,1785,10,EUROSTAT_PLATFORM_NIGHTS_REGION,2026-09-03T20:51:33Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2022Q4-GUIDE,2022Q4,2023Q1,2023-02-14T21:02:02Z,numeric_range,1785,11,SFO_AIR_PASSENGERS,2026-09-03T20:50:50Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2022Q4-GUIDE,2022Q4,2023Q1,2023-02-14T21:02:02Z,numeric_range,1785,12,STATCAN_TRAVELLERS,2026-09-03T20:50:17Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2022Q4-GUIDE,2022Q4,2023Q1,2023-02-14T21:02:02Z,numeric_range,1785,13,EUROSTAT_AVIA_PAEXAC,2026-09-03T21:17:38Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2022Q4-GUIDE,2022Q4,2023Q1,2023-02-14T21:02:02Z,numeric_range,1785,14,EUROSTAT_AVIA_PAEXCC,2026-09-03T21:15:56Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2022Q4-GUIDE,2022Q4,2023Q1,2023-02-14T21:02:02Z,numeric_range,1785,15,EUROSTAT_AVIA_PAOA,2026-09-03T21:15:19Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2022Q4-GUIDE,2022Q4,2023Q1,2023-02-14T21:02:02Z,numeric_range,1785,16,EUROSTAT_AVIA_PAOAC,2026-09-03T21:15:46Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2022Q4-GUIDE,2022Q4,2023Q1,2023-02-14T21:02:02Z,numeric_range,1785,17,EUROSTAT_AVIA_PAOC,2026-09-03T21:15:13Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
ABNB-2022Q4-GUIDE,2022Q4,2023Q1,2023-02-14T21:02:02Z,numeric_range,1785,18,EUROSTAT_AVIA_PAOCC,2026-09-03T21:15:40Z,discovery_only_not_approved,False,False,False,"first availability is not strictly before the guidance cutoff; evidence manifest is discovery-only, not approved_for_forecasting",Revenue-guidance midpoint YoY residual vs same guided quarter prior year,positive
