Property_ID,winner
ab-10804607,35204844.0
ab-10804750,35201452.0
ab-10804756,35211981.0
ab-1080497,24661898.0
ab-10805069,35520120.0
ab-10805077,24662367.0
ab-10805159,59151949.0
ab-10805272,24661928.0
ab-10805318,35201485.0
ab-1080534,24780135.0
ab-10805397,59170646.0
ab-10805607,24580516.0
ab-10805817,24662079.0
ab-10806012,35390934.0
ab-10806056,35204194.0
ab-10806140,35120253.0
ab-10806163,35202820.0
ab-10806251,12140056.0
ab-10806367,59350130.0
ab-10806588,24230165.0
ab-10806760,59170554.0
ab-10806871,24662014.0
ab-10806873,24660699.0
ab-1080691,24820081.0
ab-1080692,24820081.0
ab-10807027,24230331.0
ab-10807161,24661746.0
ab-10807166,24661055.0
ab-10807334,60010264.0
ab-10807442,24230887.0
ab-1080755,24230839.0
ab-10807588,24661628.0
ab-10807676,48110756.0
ab-10807690,24230099.0
ab-10807712,24661963.0
ab-10807822,24661851.0
ab-10807865,24230886.0
ab-10808031,35202284.0
ab-10808226,35202689.0
ab-10808258,59153208.0
ab-10808429,59153970.0
ab-10808465,24661117.0
ab-10808551,35202362.0
ab-10808563,48160111.0
ab-10808598,24580063.0
ab-10808786,24780101.0
ab-10808795,24780105.0
ab-10808808,59153214.0
ab-10808872,24661261.0
ab-10809071,59310214.0
ab-10809127,24662115.0
ab-10809166,35130062.0
ab-10809186,35440191.0
ab-10809204,59390208.0
ab-10809286,59150220.0
ab-10809544,12060106.0
ab-10809578,59150947.0
ab-10809744,24661897.0
ab-10809788,35430618.0
ab-10810147,24661886.0
ab-10810453,59150246.0
ab-10810560,48060079.0
ab-10810580,24670318.0
ab-10810740,59170556.0
ab-10810756,59151842.0
ab-10810785,35200670.0
ab-10810822,24810255.0
ab-10810848,59153682.0
ab-10810849,35440256.0
ab-10810915,35200564.0
ab-10811079,35202515.0
ab-10811205,59150717.0
ab-10811218,59154034.0
ab-10811228,24661165.0
ab-10811313,59150233.0
ab-10811337,48060607.0
ab-10811362,24663311.0
ab-10811415,24780174.0
ab-10811431,35204606.0
ab-10811540,35204566.0
ab-10811567,35200561.0
ab-10811576,35201365.0
ab-10811707,48060595.0
ab-10811773,24770084.0
ab-10811828,59153401.0
ab-10811863,35200782.0
ab-10811923,35204518.0
ab-10812081,59350074.0
ab-10812112,48060579.0
ab-10812124,35061602.0
ab-10812463,59152879.0
ab-10812539,59030165.0
ab-10812613,35202807.0
ab-10812767,35201761.0
ab-10812906,35200357.0
ab-10812907,35204307.0
ab-10812959,35120247.0
ab-10813165,35204814.0
ab-10813415,24661858.0
ab-10813781,24661723.0
ab-10813835,48060135.0
ab-10813894,59210355.0
ab-10814335,59230090.0
ab-10814581,59230090.0
ab-10814686,24661207.0
ab-10815312,48060119.0
ab-10815531,35200924.0
ab-10815551,35204822.0
ab-10815917,59010254.0
ab-10816245,48062200.0
ab-10816813,59152832.0
ab-10818809,35202818.0
ab-10819449,24750233.0
ab-10819687,24663029.0
ab-10819714,24760048.0
ab-10820860,24820081.0
ab-10821155,35204594.0
ab-10821248,59153479.0
ab-10821369,24820077.0
ab-10821762,24580052.0
ab-10821880,35202813.0
ab-10821950,48060759.0
ab-10821963,35060345.0
ab-10822225,35204228.0
ab-10822840,35200926.0
ab-10823094,24661796.0
ab-10823439,24570229.0
ab-10823532,35203234.0
ab-10823737,35204826.0
ab-10824230,46111183.0
ab-10824264,59152577.0
ab-10824315,35061623.0
ab-10824551,35480213.0
ab-1082458,35200939.0
ab-10824911,24810354.0
ab-10824923,24662515.0
ab-10825042,24661369.0
ab-10825106,24661881.0
ab-10825654,35420231.0
ab-10825849,35204833.0
ab-10825924,35230396.0
ab-10825981,35190272.0
ab-10826446,24660080.0
ab-10826800,35200878.0
ab-10826943,24663438.0
ab-10826974,35204633.0
ab-10827016,24230873.0
ab-1082720,24940111.0
ab-10827496,59170303.0
ab-10827562,35190433.0
ab-10827611,35480225.0
ab-10827623,35250425.0
ab-10827840,24663451.0
ab-10828021,24661818.0
ab-10828204,24661367.0
ab-10828213,59151429.0
ab-10828806,24661977.0
ab-10828842,59190181.0
ab-1082889,59153133.0
ab-10829125,24663443.0
ab-10829174,35204871.0
ab-10829440,35061293.0
ab-10829594,24230201.0
ab-10829640,24230138.0
ab-10829699,35203252.0
ab-10829750,24350046.0
ab-10829986,48060120.0
ab-10829999,59240410.0
ab-10830016,12090876.0
ab-10830017,35211462.0
ab-10830026,24940263.0
ab-10830265,47150425.0
ab-10830445,24230160.0
ab-10830626,12060136.0
ab-10830662,24661169.0
ab-10831116,59150792.0
ab-10831651,48060310.0
ab-10831665,35203482.0
ab-10831675,35201033.0
ab-10831882,24661020.0
ab-10832178,24210057.0
ab-10832227,12050074.0
ab-10832388,35202820.0
ab-10832392,24661941.0
ab-10832504,24660448.0
ab-10832515,59170659.0
ab-10832925,35300061.0
ab-10832978,24660448.0
ab-10833139,35204600.0
ab-10833203,24661970.0
ab-10833244,35250391.0
ab-10833325,48060901.0
ab-10833446,59151412.0
ab-10833643,59150358.0
ab-10833890,24661801.0
ab-10833905,35200741.0
ab-10833911,24663342.0
ab-10834147,59153135.0
ab-10834204,59170671.0
ab-10834252,35200741.0
ab-10834287,35201358.0
ab-1083448,24230179.0
ab-10834577,24661464.0
ab-10834617,24661224.0
ab-10834690,24663443.0
ab-10834893,24663369.0
ab-10835113,59310193.0
ab-10835279,24230224.0
ab-10835302,59150187.0
ab-10835415,35190017.0
ab-10835701,35204613.0
ab-10835789,24810234.0
ab-10835870,59170281.0
ab-10835893,35310236.0
ab-10835968,59150346.0
ab-10835980,35203676.0
ab-10835993,35202383.0
ab-10836149,24340158.0
ab-10836203,59090720.0
ab-10836209,24560166.0
ab-10836212,24661743.0
ab-10836448,35190263.0
ab-10836451,35201452.0
ab-10836499,59154001.0
ab-10836886,24661146.0
ab-10837231,35120233.0
ab-10837251,24670117.0
ab-10837287,35204019.0
ab-10837433,35203954.0
ab-10837439,35440192.0
ab-10837476,24560172.0
ab-10837489,59370126.0
ab-10837500,35204012.0
ab-10837599,35260076.0
ab-10837745,24661461.0
ab-10837756,24661391.0
ab-10837787,24661912.0
ab-10837935,59150780.0
ab-10838234,48060859.0
ab-10838252,35204382.0
ab-10838294,35203954.0
ab-10838333,48060535.0
ab-10838488,59153578.0
ab-10838511,48061513.0
ab-10838543,24661260.0
ab-10838566,35060122.0
ab-10838582,24661761.0
ab-1083879,48060112.0
ab-10838845,48060671.0
ab-10838908,48061513.0
ab-10838932,48112156.0
ab-10838933,59152951.0
ab-10838954,59152951.0
ab-10839061,59150330.0
ab-10839109,35201453.0
ab-10839127,48060238.0
ab-10839166,35204841.0
ab-10839190,35201167.0
ab-10839241,35204653.0
ab-10839286,59190240.0
ab-10839363,59290161.0
ab-10839367,48110810.0
ab-10839501,35600323.0
ab-10839512,35211293.0
ab-10839819,35201402.0
ab-1083982,35061507.0
ab-10839871,59150863.0
ab-10839985,59151160.0
ab-108400,24650347.0
ab-1084010,24661456.0
ab-10840142,59510172.0
ab-1084024,24560308.0
ab-10840269,48060604.0
ab-10840281,35061705.0
ab-10840282,59170604.0
ab-10840842,59152848.0
ab-1084090,24661913.0
ab-10840925,59152848.0
ab-10841009,59152848.0
ab-10841022,59152906.0
ab-10841061,59152848.0
ab-10841122,59153658.0
ab-10841158,59153658.0
ab-10841293,59153528.0
ab-10841617,59170630.0
ab-10841751,59153798.0
ab-10842408,24662092.0
ab-1084259,59151380.0
ab-1084268,24661969.0
ab-10842776,59153529.0
ab-10844128,59150878.0
ab-1084500,59390217.0
ab-10845750,24780145.0
ab-10846588,24661756.0
ab-10846697,24661283.0
ab-10846851,35211457.0
ab-10847042,12060172.0
ab-10847375,35200805.0
ab-10847447,35430931.0
ab-10847459,24620131.0
ab-10847776,35201054.0
ab-10848452,24230870.0
ab-10848506,59150793.0
ab-10848599,24661971.0
ab-10848623,35203157.0
ab-10848718,24661950.0
ab-10849554,24340159.0
ab-10849586,59010143.0
ab-10849641,35440191.0
ab-10849678,35440191.0
ab-10850529,35204230.0
ab-10850701,24810176.0
ab-10850727,24660100.0
ab-10850916,24661283.0
ab-10851098,35204900.0
ab-10851368,35211510.0
ab-10851459,59153845.0
ab-10851516,48060494.0
ab-10851674,35204228.0
ab-10851687,35200561.0
ab-10851746,59350304.0
ab-10851764,24661102.0
ab-10851958,59150963.0
ab-10852021,24560166.0
ab-10852178,24661431.0
ab-10852250,35204230.0
ab-10852263,24662605.0
ab-10852490,59310184.0
ab-10852652,48062355.0
ab-10852820,24520120.0
ab-10852855,24960051.0
ab-10852867,48110654.0
ab-10852888,48061221.0
ab-10853135,35200561.0
ab-10853166,48060873.0
ab-10853368,35203503.0
ab-10853399,24661367.0
ab-10853696,48130247.0
ab-10853795,24661950.0
ab-10853913,24620146.0
ab-10853924,35204653.0
ab-1085400,24661846.0
ab-10854279,35204894.0
ab-10854282,24230852.0
ab-10854581,12090855.0
ab-1085461,35203232.0
ab-10854857,35200952.0
ab-10854872,59151008.0
ab-10854931,24663346.0
ab-10854946,59151008.0
ab-1085498,35204653.0
ab-10855149,24230620.0
ab-10855199,35200370.0
ab-10855375,35204629.0
ab-10855395,24662092.0
ab-10855479,59090819.0
ab-10855512,24660460.0
ab-10855668,24780158.0
ab-10855746,48060586.0
ab-10855839,35200115.0
ab-10855840,24661193.0
ab-10855897,11020131.0
ab-1085610,24660222.0
ab-10856359,24662140.0
ab-10856498,13070121.0
ab-10856545,48062179.0
ab-10856624,35204579.0
ab-10856638,35430914.0
ab-10856717,35201378.0
ab-10856847,24661277.0
ab-10857262,35200116.0
ab-10857351,24661086.0
ab-10857460,59150962.0
ab-10857490,35200115.0
ab-10857933,48111972.0
ab-10857988,35204845.0
ab-10858140,35060972.0
ab-10858202,59150388.0
ab-10858344,24661956.0
ab-10858648,35210587.0
ab-1085880,24460134.0
ab-10858946,35204530.0
ab-10858999,24663360.0
ab-10859013,24660449.0
ab-10859154,35204561.0
ab-10859231,59210367.0
ab-10859479,59210318.0
ab-10859624,48061317.0
ab-10859818,35201048.0
ab-10859878,47110570.0
ab-10859914,24210057.0
ab-10860026,24661913.0
ab-10860127,24661416.0
ab-10860465,59190254.0
ab-10860568,59170159.0
ab-10860604,59170279.0
ab-10860691,48062242.0
ab-10860693,35200945.0
ab-10860778,47060285.0
ab-10860892,13020075.0
ab-10860990,35204842.0
ab-10861009,59153683.0
ab-1086110,35410152.0
ab-10861142,35180946.0
ab-10861146,35190366.0
ab-10861317,35430899.0
ab-10861423,24661354.0
ab-10861425,35200932.0
ab-10861470,24660055.0
ab-10861480,35202442.0
ab-10861588,12100144.0
ab-10861684,24662163.0
ab-10861708,48090085.0
ab-10861736,59290112.0
ab-10862152,35200915.0
ab-10862183,35204430.0
ab-10862232,35201178.0
ab-10862350,35200945.0
ab-10862435,35204894.0
ab-10862477,35204058.0
ab-10862503,35204018.0
ab-10862574,35190495.0
ab-10862578,24661848.0
ab-10862674,59350289.0
ab-10862804,24661256.0
ab-10862820,46110669.0
ab-10862882,48160165.0
ab-10862943,35201410.0
ab-10862967,24661255.0
ab-10862969,35061677.0
ab-10863049,48062271.0
ab-10863211,24660449.0
ab-10863212,35200930.0
ab-10863270,24661907.0
ab-10863274,24810362.0
ab-10863499,24661832.0
ab-10863518,35420227.0
ab-10863521,35200602.0
ab-10863534,35204483.0
ab-10863636,35200591.0
ab-10863646,24661256.0
ab-10863804,35204135.0
ab-10863946,59150975.0
ab-1086396,24661830.0
ab-1086402,35061551.0
ab-10864093,59150680.0
ab-10864118,24661760.0
ab-10864169,35061261.0
ab-10864180,24661759.0
ab-1086422,59290153.0
ab-10864376,59153197.0
ab-10864568,24230215.0
ab-10864755,48060691.0
ab-10864764,24663263.0
ab-10864807,24220079.0
ab-10864831,59430073.0
ab-10864898,59510168.0
ab-10864979,35204573.0
ab-10865198,48060873.0
ab-10865296,59150209.0
ab-10865522,59153683.0
ab-10865734,59153146.0
ab-10866562,24230135.0
ab-10867374,59154000.0
ab-10867439,35204891.0
ab-1086831,59153584.0
ab-10868999,24450153.0
ab-10869066,59152917.0
ab-10870597,24810404.0
ab-10870621,59151371.0
ab-10871736,24661427.0
ab-10871867,24661282.0
ab-10871925,24780145.0
ab-10872022,35204462.0
ab-10872204,59170160.0
ab-10872644,24661389.0
ab-1087270,24661125.0
ab-10872711,10010294.0
ab-10872792,24661886.0
ab-10872822,24190055.0
ab-10873169,24663346.0
ab-10873211,35250507.0
ab-10873351,24663346.0
ab-10873386,24170034.0
ab-1087344,24661825.0
ab-10873567,24662066.0
ab-10873635,35204826.0
ab-1087365,35130070.0
ab-10873653,35200561.0
ab-1087373,24663443.0
ab-10874293,48120196.0
ab-10874307,24661826.0
ab-10874453,35200870.0
ab-10874896,35061716.0
ab-10875136,35204135.0
ab-10875140,48060314.0
ab-10875144,24661082.0
ab-1087515,35431246.0
ab-10875223,59150482.0
ab-10875230,59010137.0
ab-10875513,46110645.0
ab-10875718,35202573.0
ab-10875841,35280265.0
ab-10875883,24661810.0
ab-10876309,35100248.0
ab-10876420,24230176.0
ab-10876482,35260003.0
ab-10876587,59070145.0
ab-10876784,24990247.0
ab-10876871,35202770.0
ab-10877073,24170034.0
ab-10877482,59260350.0
ab-10877536,48150121.0
ab-10877585,59150742.0
ab-10877712,35100248.0
ab-10878047,24661340.0
ab-10878172,35061225.0
ab-10878201,24810382.0
ab-10878228,24661937.0
ab-10878270,59153464.0
ab-10878287,59150682.0
ab-10878501,59310184.0
ab-10878579,35181111.0
ab-10878750,24020038.0
ab-10879118,24820089.0
ab-10879189,24661960.0
ab-10879200,35211462.0
ab-10879218,24170039.0
ab-10879307,59170338.0
ab-10879355,59210342.0
ab-10879388,35204696.0
ab-10879581,24661900.0
ab-10879676,35201453.0
ab-10879723,35202342.0
ab-10879725,24780166.0
ab-10879748,59170444.0
ab-10879870,35204482.0
ab-10879948,59390211.0
ab-10880011,59350258.0
ab-10880298,24661449.0
ab-10880353,35201328.0
ab-10880439,59010128.0
ab-10880449,48060607.0
ab-10880466,59310172.0
ab-10880528,35204900.0
ab-10880553,59153847.0
ab-10880719,24662397.0
ab-10880723,35390353.0
ab-10880787,48061769.0
ab-10880833,24660582.0
ab-10881027,48061765.0
ab-10881028,24660645.0
ab-10881135,35430882.0
ab-10881161,59010220.0
ab-10881179,35420227.0
ab-10881191,35204326.0
ab-10881246,48061765.0
ab-10881435,35440235.0
ab-10882036,59150617.0
ab-10882043,24663437.0
ab-10882321,24661454.0
ab-10882426,59153373.0
ab-10882441,24660736.0
ab-10882802,59151433.0
ab-10882811,59010156.0
ab-10882919,59153857.0
ab-10882942,35204827.0
ab-10883043,24660818.0
ab-10883110,11010064.0
ab-10883208,35210262.0
ab-10883217,46110074.0
ab-10883240,35180626.0
ab-10883374,59153160.0
ab-10883606,24661942.0
ab-10883951,35060972.0
ab-10884143,35490191.0
ab-10884171,35300476.0
ab-10884210,59310221.0
ab-10884268,59152624.0
ab-10884505,35061072.0
ab-10884576,10010299.0
ab-10884623,24250222.0
ab-10884712,35204621.0
ab-10884811,35201316.0
ab-10884855,35201460.0
ab-10884916,24663358.0
ab-10885067,24663367.0
ab-10885125,35204903.0
ab-10885230,35340168.0
ab-10885368,35570103.0
ab-10885505,24661929.0
ab-10885508,35202765.0
ab-10885655,46110467.0
ab-10885703,24661856.0
ab-10885737,35204819.0
ab-10885885,59153582.0
ab-10886183,24680057.0
ab-10886186,59150244.0
ab-10886233,35201054.0
ab-10886267,59350041.0
ab-10886492,35061801.0
ab-10886517,24663373.0
ab-10886527,59153987.0
ab-10886674,59153986.0
ab-10886694,35200991.0
ab-10886716,59150097.0
ab-10886756,24661283.0
ab-10886787,35204616.0
ab-10886855,35204843.0
ab-10886928,35200960.0
ab-10886957,35204845.0
ab-10886994,35204843.0
ab-108870,48061227.0
ab-10887018,24662135.0
ab-10887088,24661178.0
ab-10887141,59070213.0
ab-10887144,35204616.0
ab-10887186,24661272.0
ab-10887485,35060246.0
ab-10887720,59270053.0
ab-10887884,59030157.0
ab-108881,59153146.0
ab-10888323,11020173.0
ab-10888347,59170501.0
ab-10888677,59153677.0
ab-10888690,59153471.0
ab-10888708,59170217.0
ab-10888848,59152905.0
ab-10889075,48112217.0
ab-10889093,35191304.0
ab-10889094,48062351.0
ab-10889097,59152906.0
ab-10889233,59152906.0
ab-10889440,59151279.0
ab-10889762,59150745.0
ab-10889959,24661870.0
ab-108906,59153464.0
ab-10890789,35200539.0
ab-10891087,59210386.0
ab-10892269,59390216.0
ab-1089227,59170146.0
ab-10892426,35211981.0
ab-10892848,24230198.0
ab-1089288,59170146.0
ab-1089315,59350368.0
ab-10894739,24662159.0
ab-108957,59154027.0
ab-10895792,11010071.0
ab-10895849,24230872.0
ab-1089605,24661009.0
ab-10896722,24661937.0
ab-10897097,35230431.0
ab-10897130,35204827.0
ab-10897186,24780141.0
ab-10897299,35204872.0
ab-1089749,47060142.0
ab-10897741,35490191.0
ab-10898224,24590210.0
ab-10898385,24780100.0
ab-10898618,24661928.0
ab-1089868,35204845.0
ab-10898922,24661780.0
ab-10899041,24460081.0
ab-10899088,24420083.0
ab-10899140,35201464.0
ab-10899198,24820077.0
ab-10899308,48060873.0
ab-10899320,48060873.0
ab-1089953,59153618.0
ab-10899662,59230127.0
ab-10900119,24661272.0
ab-10900205,24661894.0
ab-10900257,35490191.0
ab-10900452,35202818.0
ab-1090052,24662028.0
ab-10900573,24661106.0
ab-10900623,24663438.0
ab-10900722,35204041.0
ab-10900749,35430907.0
ab-10900844,24663311.0
ab-10900924,35490191.0
ab-10901282,35204891.0
ab-10901324,24661640.0
ab-10901393,35490191.0
ab-1090147,24661925.0
ab-10901575,10080219.0
ab-10901767,24662102.0
ab-10901871,48062240.0
ab-10901888,35490191.0
ab-10901972,47110194.0
ab-10902031,59153168.0
ab-10902082,10010290.0
ab-10902212,48062473.0
ab-10902413,24661504.0
ab-10902424,35203997.0
ab-10902558,35204578.0
ab-10902599,35440166.0
ab-10902995,24650699.0
ab-10903072,24660436.0
ab-10903141,59190204.0
ab-10903278,59153185.0
ab-10903398,59070206.0
ab-10904148,24661868.0
ab-10904254,35260792.0
ab-10904531,24780101.0
ab-10904627,24661834.0
ab-10904859,46110455.0
ab-10905049,24661774.0
ab-10905107,35204844.0
ab-10905142,59390216.0
ab-10905239,59310176.0
ab-10905248,59310169.0
ab-1090527,24450141.0
ab-10905919,48062153.0
ab-10906103,59070206.0
ab-10906168,35204842.0
ab-10906224,35300716.0
ab-10906339,24520120.0
ab-10906668,24661283.0
ab-10906766,59150977.0
ab-10906875,48150088.0
ab-1090702,24460078.0
ab-10907073,24661521.0
ab-10907261,24662527.0
ab-10907401,59153254.0
ab-1090758,35204026.0
ab-10907580,35202906.0
ab-10907589,59153729.0
ab-10907614,35200680.0
ab-10907799,11020181.0
ab-10907866,35203696.0
ab-1090789,35202430.0
ab-10907959,24940241.0
ab-10907983,24661116.0
ab-10908025,24661369.0
ab-10908114,59153146.0
ab-10908121,35203053.0
ab-10908126,24661364.0
ab-10908194,35090146.0
ab-10908219,35204616.0
ab-1090826,59150202.0
ab-10908411,35204894.0
ab-10908418,24660348.0
ab-10908535,59030145.0
ab-10908544,48060861.0
ab-10908558,35440168.0
ab-10908700,35204655.0
ab-10908773,48060606.0
ab-10908788,59153485.0
ab-10908816,35200870.0
ab-10909153,24660638.0
ab-10909324,35204380.0
ab-10909340,59170472.0
ab-10909414,24661518.0
ab-10909646,24661927.0
ab-10909720,35204592.0
ab-10909793,59153701.0
ab-10909948,35200782.0
ab-10910159,35260414.0
ab-10910258,24662201.0
ab-10910462,24661118.0
ab-10910704,59151365.0
ab-10910881,59151399.0
ab-10911012,59350289.0
ab-10911016,35200273.0
ab-10911111,59151353.0
ab-10911147,24663194.0
ab-10911178,59310232.0
ab-10911294,59150424.0
ab-10911447,59310232.0
ab-10911571,24662601.0
ab-10911687,35200561.0
ab-10912177,59153261.0
ab-10912251,59153645.0
ab-10912845,59153683.0
ab-10913206,35203157.0
ab-1091391,59170298.0
ab-10914123,59153485.0
ab-10914187,59153529.0
ab-109145,59153683.0
ab-10915010,35202817.0
ab-10916015,24663437.0
ab-1091654,24661464.0
ab-10917502,35204894.0
ab-10918508,24661871.0
ab-10918633,35060201.0
ab-10918662,59150194.0
ab-10919203,24661900.0
ab-10919211,10010549.0
ab-10919254,24820077.0
ab-10919329,35190763.0
ab-10919418,59150541.0
ab-10919958,24460073.0
ab-10920139,13010047.0
ab-10920178,24810314.0
ab-10920416,13100225.0
ab-10920447,35201069.0
ab-1092067,24230049.0
ab-10920928,59151078.0
ab-10921115,11020149.0
ab-10921354,12090854.0
ab-10921581,35204599.0
ab-10921757,24661967.0
ab-1092176,59153679.0
ab-10921788,35204616.0
ab-1092179,35204738.0
ab-10921872,24661910.0
ab-10922188,59010224.0
ab-10922343,24662860.0
ab-10922374,59153849.0
ab-10922429,59310176.0
ab-1092245,24661762.0
ab-10922499,59390215.0
ab-10922520,61060143.0
ab-10922613,59153146.0
ab-10922745,59310172.0
ab-10922780,35201586.0
ab-10922784,24750233.0
ab-10922933,35250508.0
ab-10923251,35210959.0
ab-10923337,24620147.0
ab-10923428,48062351.0
ab-10923460,59153483.0
ab-10923538,59153845.0
ab-10923619,35204819.0
ab-10923756,24661821.0
ab-10923783,35210852.0
ab-10923893,24661851.0
ab-1092407,35203888.0
ab-1092417,35201420.0
ab-10924272,24662043.0
ab-10924322,59153582.0
ab-10924399,24810302.0
ab-10924509,35370072.0
ab-10924564,59153684.0
ab-10924681,24390183.0
ab-10924768,59170472.0
ab-10924859,24662045.0
ab-10925035,24810274.0
ab-10925183,48060846.0
ab-10925535,59153515.0
ab-10925562,24660463.0
ab-10925910,35202395.0
ab-10925960,35204097.0
ab-10926124,24230870.0
ab-10926145,59150840.0
ab-10926401,35370072.0
ab-10926536,24661654.0
ab-10926553,24580733.0
ab-1092663,35201062.0
ab-10926633,35204018.0
ab-10926651,35200590.0
ab-10926911,24230871.0
ab-10926967,24663445.0
ab-10926971,35200590.0
ab-10927087,48110836.0
ab-10927191,35203636.0
ab-10927264,24580567.0
ab-10927267,35204311.0
ab-10927320,24661648.0
ab-10927460,35200916.0
ab-1092757,24661256.0
ab-10927619,11030149.0
ab-1092764,24661256.0
ab-10927683,24210056.0
ab-10927747,35061782.0
ab-10927857,35202673.0
ab-10927944,48061571.0
ab-10927948,35202820.0
ab-10928056,24661795.0
ab-10928309,35240616.0
ab-10928318,59153232.0
ab-10928373,59170273.0
ab-10928406,59150643.0
ab-10928576,35201049.0
ab-10928621,35440270.0
ab-10928644,59150114.0
ab-10928716,59153668.0
ab-10928772,24661094.0
ab-10928803,24210057.0
ab-10929014,35490206.0
ab-10929233,48150121.0
ab-10929510,24661362.0
ab-10929677,59153851.0
ab-10929758,59350035.0
ab-10929842,35190446.0
ab-1092987,24661261.0
ab-10930088,59310200.0
