winner_DA,n_listings
59170273,10
59170574,10
35204515,10
24580127,10
59170209,10
48060557,10
24370123,10
24660598,10
35150248,10
59170366,10
35201380,10
35060206,10
59170581,10
35204386,10
24730268,10
24100090,10
48080140,10
35250410,10
35390682,10
12090970,10
46110101,10
35470309,10
35201175,10
35200809,10
35200810,10
35200263,10
35204546,10
59170132,10
35204759,10
24661710,10
35211870,10
35060942,10
59151107,10
48061894,10
13050205,10
35180659,10
47110102,10
59153291,10
59150041,10
59151345,10
24660719,10
24662078,10
11020144,10
59151568,10
59150992,10
10010222,10
35202258,10
35061036,10
35061083,10
35212065,10
24580156,10
59050080,10
59350066,10
12090665,10
24710148,10
35200661,10
48062135,10
24640289,10
24661348,10
35060196,10
35420244,10
59151739,10
24660992,10
24663314,10
59151655,10
35201479,10
35430896,10
24660784,10
59350295,10
35201324,10
59150080,10
47110067,10
35260451,10
48112373,10
59153821,10
24040035,10
24810333,10
59530256,10
24661670,10
24661386,10
24260049,10
12090477,10
59210219,10
59070152,10
24340134,10
35201731,10
24510096,10
59150320,10
12090874,10
35300822,10
59210282,10
35100199,10
48110231,10
24580714,10
59170122,10
24580560,10
59150223,10
59153664,10
59190155,10
35061691,10
35204201,10
24662531,10
35201285,10
35061512,10
24662261,10
59153315,10
11010069,10
24660602,10
35204074,10
35390044,10
12060154,10
10010791,10
48061808,10
48061760,10
24310128,10
59150890,10
35200408,10
24840069,10
35061869,10
59151043,10
59150191,10
59150152,10
12150050,10
35390543,10
24580126,10
59152887,10
59150012,10
59153607,10
24661675,10
24660844,10
24661530,10
24662272,10
24770087,10
59170116,10
59150523,10
35420216,10
59151077,10
59150179,10
59150067,10
35100154,10
35440174,10
35120271,10
24580569,10
35200649,10
35260626,10
35250513,10
35480206,10
35201323,10
59150410,10
35390374,10
35060974,10
24662584,10
35061802,10
35070300,10
35204497,10
59150914,10
24750244,10
24230357,10
13060060,10
59150932,10
59170084,10
35202919,10
35203829,10
35060644,10
35191037,10
59150928,10
35203616,10
35190600,10
35060308,10
59190217,10
59170746,10
35260680,10
24662150,10
35200664,10
47110054,10
35390036,10
24660669,10
59152992,10
59152606,10
59350040,10
24660364,10
59151840,10
35100183,10
24790138,10
59152869,10
35211629,10
35230148,10
59170127,10
10090078,10
59154016,10
35431281,10
35060619,10
35202548,10
35200417,10
24580211,10
24663122,10
59153756,10
35100041,10
35120261,10
59210469,10
35250671,10
59151102,10
59153744,10
35204344,10
59170267,10
59090817,10
48112228,10
35090175,10
10010240,10
48061834,10
24370129,10
59151456,10
59210237,10
59170347,10
59152756,10
35204765,10
35202131,10
35212153,10
35090153,10
35203731,10
59153690,10
24810201,10
24810309,10
24661304,10
24940337,10
59210467,10
35260015,10
11020169,10
35061242,10
35200520,10
24370098,10
24120101,10
59151767,10
48111266,10
24660729,10
35200604,10
48060216,10
59070235,10
59260324,10
35210708,10
48062252,10
59152935,10
24940458,10
35570320,10
24810189,10
35200069,10
35201288,10
59151151,10
24100122,10
13070256,10
59151924,10
48160206,10
35300087,10
35201126,10
24780114,10
48110868,10
35203250,10
35440188,10
35190376,10
35300839,10
24810244,10
35530381,10
35061105,10
59260445,10
48060499,10
24662182,10
35061832,10
48060904,10
12090205,10
11020172,10
59150481,10
24663392,10
24940400,10
12090292,10
35370196,10
35202239,10
35440210,10
59030147,10
35201193,10
12090356,10
35204272,10
24190051,10
24660686,10
59153534,10
24662088,10
24230865,10
35204756,10
35203126,10
35200391,10
59170239,10
24730208,10
35204271,10
35250787,10
12090479,10
59030153,10
35202482,10
24020060,10
48080478,10
59152584,10
59153892,10
59170156,10
35201080,10
48060444,10
59350030,10
48060599,10
35202456,10
35390692,10
59170778,10
35211466,10
35190145,10
35190641,10
59153353,10
35061482,10
24230070,10
35200512,10
59153858,10
59170318,10
35250459,10
35204261,10
59390202,10
48061475,10
24660775,10
35204221,10
35210531,10
59210408,10
35203220,10
59151174,10
35201403,10
59150161,10
48060132,10
13070133,10
35201142,10
24170041,10
10080202,10
12030055,10
35201001,10
24230541,10
35061249,10
35202904,10
59152008,10
24661476,10
59070292,10
48060874,10
59152200,10
35150243,10
59150115,10
35204030,10
59150192,10
59350315,10
35200697,10
35260687,10
59150889,10
24150029,10
59150391,10
35203247,10
35202514,10
59152620,10
59210425,10
59010141,10
59210417,10
35061281,10
35120346,10
35260638,10
24660687,10
35181080,10
59151936,10
24050067,10
35204528,10
24230416,10
35060510,10
59390207,10
59390193,10
59152962,10
59151022,10
35580152,10
35203408,10
59190276,10
35201352,10
24230301,10
35490232,10
48061762,10
35203152,10
59350111,10
24810412,10
35202508,10
24660866,10
59350297,10
24662263,10
35200651,10
35202590,10
35203403,10
35060934,10
24460079,10
24940383,10
24230335,10
35300074,10
59390220,10
35060307,10
35100162,10
35260571,10
48062393,10
35100155,10
47110581,10
24710066,10
35100187,10
59090810,10
35203135,10
12130030,10
35203633,10
35060449,10
59151617,10
59152749,10
24230243,10
59170684,10
13100175,10
59154004,10
59430083,10
24661537,10
35390031,10
35190675,10
48111078,10
10050098,10
24940197,10
24230924,10
10010244,10
59151432,10
59151059,10
10010208,10
24370124,10
35202905,10
35480175,10
35204685,10
24110041,10
24940189,10
47110052,10
35060181,10
24620129,10
35200331,10
24663354,10
24430072,10
59151323,10
35200166,10
35190833,10
35060877,10
59190167,10
46110640,10
35060488,10
24230640,10
35250402,10
47110187,10
35250498,10
59170496,10
59152626,10
48110859,10
35201123,10
24210061,10
12050082,10
24810270,10
35061729,10
35060988,10
10010246,10
24663417,10
24230265,10
35200481,10
13150322,10
35420233,10
46110110,10
35390545,10
48062280,10
12090227,10
48150110,10
24660429,10
24430053,10
35204309,10
59151923,10
59151361,10
46110955,10
35431258,10
35200332,10
35061077,10
35191314,10
47090240,10
59350296,10
59390132,10
12090502,10
24370308,10
59170577,10
48110829,10
13010053,10
48160221,10
35191002,10
35250501,10
59153409,10
24950045,10
35060156,10
24662005,10
24390204,10
35061534,10
59151276,10
35202454,10
35191174,10
12090326,10
35202629,10
35431336,10
35201241,10
48160136,10
59150317,10
24090043,10
24750148,10
59150107,10
24663266,10
24750134,10
59153816,10
10010337,10
35204632,10
35300842,10
24230330,10
48110179,10
24580422,10
35250801,10
48062168,10
35300075,10
24430088,10
59153080,10
59152764,10
24520061,10
59010223,10
35490161,10
59390197,10
35204735,10
48060648,10
59151478,10
24780170,10
24300061,10
24350036,10
46150081,10
35280279,10
24190090,10
24663321,10
35430965,10
24661396,10
48110114,10
35510075,10
11020167,10
48062316,10
59150018,10
59151461,10
35200037,10
24930165,10
35211769,10
59151605,10
35060329,10
59010212,10
59090812,10
35570348,10
35202153,10
59170759,10
35200041,10
13100210,10
10010552,10
12170520,10
35140182,10
35200691,10
59151573,10
59153932,10
13060063,10
59090656,10
59260341,10
24510062,10
35200966,10
47060506,10
24810415,10
59150136,10
47110657,10
24660491,10
35190986,10
35204287,10
35250721,10
24230616,10
59150904,10
35300035,10
24662105,10
35060296,10
10010710,10
12090496,10
59190248,10
48060877,10
35060237,10
59210397,10
35061286,10
24250009,10
35202149,10
13150210,10
35200748,10
35061783,10
24660779,10
35060475,10
48062297,10
35390128,10
24810115,10
46111066,10
35203933,10
24810123,10
35570381,10
35110133,10
46110636,10
35130067,10
35191359,10
35190440,10
59290188,10
35061070,10
59350343,10
10090079,10
59150513,10
24230786,10
12090850,10
24620165,10
13080078,10
59150477,10
59170482,10
59150706,10
35191312,10
59260329,10
59230132,10
59210233,10
10070525,10
35020064,10
59430070,10
35480214,10
35190236,10
35201198,10
35530350,10
35190605,10
24580047,10
35204189,10
48112415,10
35203465,10
35220148,10
35203491,10
46180099,10
59150435,10
24230756,10
24660960,10
35200703,10
35380087,10
24230109,10
47060366,10
59152643,10
24800059,10
24620115,10
35211821,10
35191212,10
59170102,10
59150389,10
59170038,10
35203539,10
35060157,10
59331545,10
59151167,10
35203623,10
24660363,10
13070070,10
59190219,10
13050118,10
35212044,10
24200017,10
35370307,10
59170250,10
35150233,10
35260612,10
24662118,10
35191103,10
35190571,10
59151905,10
35203613,10
35191161,10
47160157,10
24840039,10
35202405,9
35202900,9
46110648,9
35150242,9
35470307,9
10080234,9
59152859,9
35430871,9
59170556,9
48112383,9
59153886,9
47060297,9
35390902,9
59153636,9
24662621,9
35190311,9
59350254,9
35061307,9
59350096,9
59150580,9
24661063,9
59190169,9
35204011,9
24810409,9
35061821,9
48060137,9
35390116,9
24662707,9
24660082,9
13020089,9
35204066,9
35202600,9
24440058,9
48111298,9
24670321,9
35181206,9
24662000,9
35200224,9
48060271,9
24660732,9
35100324,9
59170678,9
59190212,9
24230852,9
35203127,9
59151453,9
24810023,9
35061700,9
35204077,9
59170101,9
48060526,9
59150409,9
59150407,9
59153757,9
35201150,9
48190219,9
35204529,9
35204089,9
12050052,9
24660490,9
48060448,9
24663406,9
59150332,9
35250960,9
59050092,9
59450033,9
24663205,9
59153089,9
24810281,9
35202290,9
46110658,9
24810261,9
35204635,9
24580173,9
59550203,9
35260128,9
35060613,9
24790105,9
59510166,9
35060287,9
59153077,9
35203987,9
24340159,9
59260399,9
35203766,9
59153592,9
24790157,9
35061086,9
48060274,9
47110081,9
47110084,9
35060936,9
24620151,9
35061388,9
35203880,9
59331640,9
35250399,9
35203252,9
35310236,9
48062355,9
59090819,9
59170279,9
35061551,9
48061765,9
59030157,9
35260414,9
35200590,9
24690074,9
59170275,9
35204682,9
35201381,9
59210289,9
35203569,9
35061524,9
35201726,9
12090229,9
59270071,9
35061818,9
24661734,9
59170314,9
35200566,9
59170287,9
48111296,9
24660428,9
12090994,9
24100147,9
35210497,9
35203461,9
59150478,9
59170578,9
59153496,9
24570017,9
24930126,9
24940424,9
35204760,9
59150651,9
59010160,9
59150288,9
24660725,9
24660361,9
59170242,9
24660499,9
35204522,9
35190041,9
24663388,9
24430039,9
24810372,9
35204160,9
10010686,9
48110187,9
59210320,9
24450137,9
59150563,9
35204356,9
24360141,9
35201779,9
59150994,9
48060849,9
47110060,9
59151662,9
24661346,9
24663293,9
24910093,9
35061299,9
35201972,9
12060072,9
59151148,9
12030074,9
35200521,9
59153510,9
59153385,9
59150009,9
59151357,9
59150249,9
35061195,9
35060450,9
59170367,9
35260285,9
48062394,9
13080113,9
35061085,9
12150073,9
24660413,9
35204631,9
59210384,9
24810332,9
47110094,9
24330094,9
10010191,9
35212079,9
35203273,9
11020182,9
35200594,9
24650147,9
12070166,9
24661751,9
35570300,9
48060561,9
48062276,9
59170190,9
24663292,9
59151237,9
11020265,9
35240944,9
35060387,9
59150506,9
35570318,9
24790091,9
59150084,9
59153311,9
59150547,9
24460157,9
48061567,9
59170223,9
24810400,9
48060890,9
48060122,9
24662432,9
24230588,9
48062262,9
59153910,9
35380295,9
24100155,9
35300841,9
35260759,9
24580124,9
35070242,9
35204087,9
59153814,9
35230394,9
48060761,9
59010136,9
35260276,9
46110647,9
48060075,9
24661014,9
24660760,9
24810286,9
24660764,9
48160219,9
24130061,9
48061641,9
61060154,9
59230151,9
35370218,9
24040040,9
59153318,9
12060107,9
24250217,9
24170038,9
35431304,9
48140063,9
24661497,9
13010135,9
24660506,9
24663213,9
24660165,9
35060180,9
12070082,9
35230393,9
35390201,9
35211518,9
59350250,9
59151370,9
13040044,9
35260368,9
35390333,9
35061831,9
59170613,9
35061872,9
35203816,9
24030057,9
24930122,9
59070173,9
24230639,9
35100290,9
59151137,9
35100258,9
24662653,9
48111323,9
35201291,9
48061584,9
59151393,9
35060645,9
11020197,9
24661673,9
12090929,9
24660556,9
59150428,9
48160241,9
59350271,9
24630093,9
35200413,9
35202263,9
12140058,9
12090879,9
35203618,9
24310136,9
35204384,9
24661681,9
24660640,9
35200953,9
24360095,9
48062166,9
59151039,9
48060764,9
35260590,9
24660717,9
10010217,9
24580682,9
24710156,9
24230563,9
35201672,9
59150355,9
24230110,9
24280059,9
24661674,9
12090958,9
35250426,9
48110759,9
35202337,9
35201295,9
59152608,9
35180841,9
48061574,9
48030152,9
35201339,9
35200182,9
35390244,9
59210242,9
59150981,9
35480232,9
35202567,9
35470184,9
59270060,9
35200268,9
24310124,9
35200977,9
35200699,9
59170376,9
35190965,9
35200411,9
35202030,9
24230564,9
48060412,9
48060203,9
24660639,9
59150733,9
59150281,9
24230613,9
35420242,9
35202586,9
24580069,9
35201186,9
24660634,9
35203522,9
35180855,9
35200519,9
59170378,9
59151062,9
59151482,9
46110084,9
59270078,9
35201168,9
35120302,9
13050210,9
24790102,9
35430887,9
35191032,9
35203146,9
35204498,9
35201204,9
11030152,9
24470128,9
35203211,9
35200599,9
59240216,9
35431230,9
24661996,9
48112338,9
24230197,9
48111072,9
24230636,9
59150301,9
48062068,9
35240243,9
12040041,9
35280220,9
59152804,9
48112317,9
35431329,9
24430038,9
24810272,9
24580535,9
24663216,9
59170077,9
35201492,9
35560292,9
35390550,9
35250463,9
59170246,9
60010272,9
10010248,9
24780120,9
59154054,9
12060150,9
59170259,9
35240118,9
35203691,9
59090072,9
59310141,9
24661543,9
35181083,9
24230223,9
24661002,9
35260122,9
46110414,9
35390904,9
48060130,9
59151465,9
59570219,9
48060127,9
35202255,9
35201111,9
35203877,9
48060702,9
35160162,9
35210003,9
48062274,9
35390336,9
59170469,9
35201575,9
59290184,9
35204033,9
59151524,9
24580470,9
59152616,9
35204503,9
59170224,9
35202217,9
59150338,9
35191021,9
59370216,9
35200700,9
35201390,9
59331659,9
59030232,9
24810211,9
24790099,9
10080185,9
24570152,9
35310188,9
24663196,9
35202920,9
48062241,9
24661401,9
48110139,9
59152199,9
12010039,9
46110661,9
35203980,9
48060753,9
59151401,9
24660751,9
24230233,9
10070508,9
59210317,9
35300072,9
24230316,9
24230582,9
24663425,9
59150496,9
48190427,9
24940449,9
35203847,9
24660458,9
24810271,9
46110402,9
24210071,9
59153209,9
24810266,9
35200567,9
59210451,9
35300880,9
48062269,9
59152909,9
48110220,9
24230693,9
24150060,9
35250948,9
59150460,9
35230146,9
11010056,9
35203860,9
24661555,9
35202882,9
24440050,9
59210468,9
59150934,9
24580032,9
35470289,9
48150134,9
35211924,9
48190181,9
24662106,9
59153900,9
59150955,9
35061751,9
59150319,9
24662939,9
35210851,9
24160044,9
35212094,9
35204047,9
24663423,9
35260761,9
46110811,9
35202480,9
59151105,9
59152874,9
24340153,9
12080083,9
35600322,9
59151240,9
59150047,9
24231023,9
59153709,9
59350353,9
35200688,9
35090157,9
35180801,9
59210402,9
35190859,9
35251022,9
59170351,9
24260051,9
35204475,9
24230857,9
35203225,9
59152751,9
24662074,9
35150112,9
35202620,9
24580198,9
35470163,9
35202265,9
59153105,9
35203251,9
59151559,9
59370203,9
48080489,9
24570012,9
35250502,9
24780125,9
59030155,9
24810306,9
13100247,9
35200603,9
35100165,9
59350094,9
24661666,9
24230755,9
59150323,9
48110142,9
59153609,9
48110145,9
24830088,9
59153700,9
24660772,9
59150164,9
59170699,9
35370171,9
61060159,9
59170248,9
35190338,9
35430629,9
24380044,9
35203871,9
35201579,9
59151213,9
59210381,9
59050083,9
24460159,9
12090872,9
24661488,9
35211832,9
35370310,9
48061903,9
24230726,9
12060126,9
59152647,9
35390556,9
35202902,9
59150157,9
59210395,9
59190242,9
61060092,9
47110538,9
48112396,9
35190761,9
59151744,9
35202967,9
35431300,9
61060153,9
24660856,9
35190275,9
35200498,9
35530135,9
46110107,9
48061767,9
59151938,9
59350263,9
59370217,9
35201146,9
48110213,9
35200963,9
35203548,9
35480218,9
48060695,9
12030045,9
24231025,9
46111151,9
35210255,9
59150412,9
59150665,9
24360164,9
35211949,9
48110141,9
35211590,9
59370254,9
35100188,9
35360170,9
48110876,9
11030094,9
59151554,9
24250028,9
35202285,9
24750248,9
48060133,9
24230317,9
35061530,9
35191324,9
24580209,9
59150260,9
24230635,9
35200174,9
24663128,9
59070160,9
59210475,9
35260061,9
24790140,9
35060525,9
59153637,9
24780172,9
48111185,9
24100088,9
59151897,9
24810275,9
35410190,9
48110830,9
35061338,9
35431347,9
10010283,9
35580338,9
35204485,9
35202910,9
59170502,9
59153809,9
35191302,9
59151763,9
24660750,9
35201714,9
24430155,9
59210455,9
24100123,9
35300466,9
24661999,9
48062363,9
35060931,9
35201129,9
24120110,9
24662259,9
35204117,9
24220087,9
48111500,9
59010158,9
24370103,9
35204539,9
59150463,9
59070269,9
12090359,9
48111288,9
48062224,9
59150557,9
24830080,9
35430905,9
24662563,9
35190410,9
59150395,9
35400189,9
24660550,9
48060123,9
24231044,9
35061556,9
24430125,9
12060176,9
48110874,9
24660989,9
24650317,9
35180028,9
35390129,9
59070193,9
10010247,9
48112254,9
59150414,9
24810337,9
35130043,9
35200440,9
24100089,9
35370812,9
59330124,9
35061336,9
59151073,9
59150015,9
35191047,9
35510088,9
48111202,9
59170599,9
24230632,9
35490164,9
35260394,9
47110179,9
11020187,9
48060851,9
35120394,9
12090264,9
35251011,9
24230834,9
59151241,9
35060444,9
35200653,9
24660275,9
35220064,9
59151028,9
59152805,9
35280218,9
35260057,9
10070526,9
13080124,9
59170046,9
35230348,9
59153984,9
35191296,9
35061828,9
59151883,9
35190500,9
10070558,9
35250067,9
35510085,9
59260297,9
35060915,9
35061628,9
35061374,9
59151721,9
59410385,9
59030241,9
35260820,9
35200361,9
59153262,9
48061289,9
35300117,9
35201787,9
35060083,9
24830086,9
35200582,9
10010726,9
35400186,9
13070293,9
24810149,9
10080214,9
35181042,9
11030095,9
59151023,9
35280211,9
59370245,9
24310139,9
35060312,9
35202894,9
59150195,9
35204375,9
59170074,9
59240248,9
24260077,9
59152539,9
35061725,9
59151382,9
35204111,9
35490163,9
24030048,9
24050069,9
35211725,9
59030141,9
24660776,9
35160213,9
35510099,9
35390214,9
10010719,9
35210984,9
35430560,9
