market_key,country,region,q,rev,n_mkts,rev_prev,stays_yoy_pct,quarter
italy_lombardy_milan,italy,EMEA,2022Q2,28589,1,5031,468.25680779169153,2Q22
italy_lombardy_milan,italy,EMEA,2022Q3,31327,1,15128,107.0795875198308,3Q22
italy_lombardy_milan,italy,EMEA,2022Q4,27247,1,17778,53.26245921925976,4Q22
italy_lombardy_milan,italy,EMEA,2023Q1,26865,1,15411,74.32353513723965,1Q23
italy_lombardy_milan,italy,EMEA,2023Q2,49724,1,31578,57.464057255050996,2Q23
italy_lombardy_milan,italy,EMEA,2023Q3,45834,1,34967,31.0778734235136,3Q23
italy_lombardy_milan,italy,EMEA,2023Q4,39281,1,30422,29.12037341397673,4Q23
italy_lombardy_milan,italy,EMEA,2024Q1,35632,1,30320,17.519788918205805,1Q24
italy_lombardy_milan,italy,EMEA,2024Q2,63708,1,56126,13.508890710187792,2Q24
italy_lombardy_milan,italy,EMEA,2024Q3,59722,1,52070,14.695602074130987,3Q24
italy_lombardy_milan,italy,EMEA,2024Q4,54950,1,44747,22.8015285940957,4Q24
italy_lombardy_milan,italy,EMEA,2025Q1,45040,1,40896,10.133020344287957,1Q25
italy_lombardy_milan,italy,EMEA,2025Q2,83349,1,73843,12.87325812873259,2Q25
italy_lombardy_milan,italy,EMEA,2025Q3,75273,1,70016,7.508283820840944,3Q25
italy_lombardy_milan,italy,EMEA,2025Q4,70640,1,64657,9.253445102618429,4Q25
italy_lombardy_milan,italy,EMEA,2026Q1,67017,1,52898,26.690990207569286,1Q26
italy_lombardy_milan,italy,EMEA,2026Q2,95210,1,98308,-3.151320340155428,2Q26
italy_puglia_puglia,italy,EMEA,2022Q1,3637,1,493,637.7281947261663,1Q22
italy_puglia_puglia,italy,EMEA,2022Q2,18228,1,3857,372.5952813067151,2Q22
italy_puglia_puglia,italy,EMEA,2022Q3,38907,1,31605,23.103939250118643,3Q22
italy_puglia_puglia,italy,EMEA,2022Q4,9500,1,7650,24.183006535947715,4Q22
italy_puglia_puglia,italy,EMEA,2023Q1,4725,1,3979,18.74842925358131,1Q23
italy_puglia_puglia,italy,EMEA,2023Q2,25946,1,19770,31.239251390996458,2Q23
italy_puglia_puglia,italy,EMEA,2023Q3,48960,1,43128,13.522537562604331,3Q23
italy_puglia_puglia,italy,EMEA,2023Q4,12783,1,10468,22.115017195261743,4Q23
italy_puglia_puglia,italy,EMEA,2024Q1,5798,1,5291,9.58230958230959,1Q24
italy_puglia_puglia,italy,EMEA,2024Q2,32842,1,28419,15.563531440233636,2Q24
italy_puglia_puglia,italy,EMEA,2024Q3,58150,1,54385,6.922864760503811,3Q24
italy_puglia_puglia,italy,EMEA,2024Q4,17280,1,13983,23.578631195022524,4Q24
italy_puglia_puglia,italy,EMEA,2025Q1,8556,1,6602,29.59709179036656,1Q25
italy_puglia_puglia,italy,EMEA,2025Q2,43413,1,36522,18.86807951371776,2Q25
italy_puglia_puglia,italy,EMEA,2025Q3,73211,1,65658,11.503548691705511,3Q25
italy_puglia_puglia,italy,EMEA,2025Q4,21274,1,19285,10.31371532278973,4Q25
italy_puglia_puglia,italy,EMEA,2026Q1,10825,1,9707,11.517461625630986,1Q26
italy_puglia_puglia,italy,EMEA,2026Q2,53240,1,48172,10.520634393423567,2Q26
italy_sicilia_sicily,italy,EMEA,2022Q1,11402,1,1088,947.9779411764706,1Q22
italy_sicilia_sicily,italy,EMEA,2022Q2,39305,1,7912,396.77704752275025,2Q22
italy_sicilia_sicily,italy,EMEA,2022Q3,60796,1,52291,16.264749192021565,3Q22
italy_sicilia_sicily,italy,EMEA,2022Q4,24614,1,18962,29.806982385824288,4Q22
italy_sicilia_sicily,italy,EMEA,2023Q1,15894,1,12572,26.42379891823099,1Q23
italy_sicilia_sicily,italy,EMEA,2023Q2,54980,1,43078,27.628952133339514,2Q23
italy_sicilia_sicily,italy,EMEA,2023Q3,76845,1,67377,14.052273030856233,3Q23
italy_sicilia_sicily,italy,EMEA,2023Q4,33605,1,27058,24.19617118781876,4Q23
italy_sicilia_sicily,italy,EMEA,2024Q1,19977,1,17673,13.036835851298601,1Q24
italy_sicilia_sicily,italy,EMEA,2024Q2,69127,1,60447,14.359686998527632,2Q24
italy_sicilia_sicily,italy,EMEA,2024Q3,93560,1,85415,9.535795820406246,3Q24
italy_sicilia_sicily,italy,EMEA,2024Q4,42164,1,37088,13.686367558239866,4Q24
italy_sicilia_sicily,italy,EMEA,2025Q1,23062,1,22194,3.9109669279985493,1Q25
italy_sicilia_sicily,italy,EMEA,2025Q2,80140,1,76504,4.752692669664338,2Q25
italy_sicilia_sicily,italy,EMEA,2025Q3,107126,1,104236,2.7725545876664537,3Q25
italy_sicilia_sicily,italy,EMEA,2025Q4,47178,1,46528,1.3970082530949002,4Q25
italy_sicilia_sicily,italy,EMEA,2026Q1,26499,1,25450,4.121807465618854,1Q26
italy_sicilia_sicily,italy,EMEA,2026Q2,93689,1,88294,6.110267968378369,2Q26
italy_toscana_florence,italy,EMEA,2022Q1,11868,1,1024,1058.984375,1Q22
italy_toscana_florence,italy,EMEA,2022Q2,34130,1,4776,614.6147403685093,2Q22
italy_toscana_florence,italy,EMEA,2022Q3,39894,1,20894,90.93519670718865,3Q22
italy_toscana_florence,italy,EMEA,2022Q4,26482,1,16407,61.4067166453343,4Q22
italy_toscana_florence,italy,EMEA,2023Q1,21687,1,12981,67.06725213773976,1Q23
italy_toscana_florence,italy,EMEA,2023Q2,50842,1,37169,36.78603137022787,2Q23
italy_toscana_florence,italy,EMEA,2023Q3,51338,1,43524,17.953313114603443,3Q23
italy_toscana_florence,italy,EMEA,2023Q4,34619,1,28737,20.468385704840443,4Q23
italy_toscana_florence,italy,EMEA,2024Q1,26155,1,23370,11.91698759092854,1Q24
italy_toscana_florence,italy,EMEA,2024Q2,63541,1,55938,13.59183381601059,2Q24
italy_toscana_florence,italy,EMEA,2024Q3,57337,1,56352,1.7479415105053908,3Q24
italy_toscana_florence,italy,EMEA,2024Q4,42338,1,38007,11.395269292498744,4Q24
italy_toscana_florence,italy,EMEA,2025Q1,30306,1,28526,6.239921475145471,1Q25
italy_toscana_florence,italy,EMEA,2025Q2,71385,1,70274,1.580954549335467,2Q25
italy_toscana_florence,italy,EMEA,2025Q3,60381,1,63342,-4.674623472577433,3Q25
italy_toscana_florence,italy,EMEA,2025Q4,48105,1,46736,2.9292194453954146,4Q25
italy_toscana_florence,italy,EMEA,2026Q1,35550,1,33274,6.840175512412094,1Q26
italy_toscana_florence,italy,EMEA,2026Q2,81268,1,79546,2.1647851557589304,2Q26
italy_trentino-alto-adige-südtirol_trentino,italy,EMEA,2022Q1,3822,1,239,1499.163179916318,1Q22
italy_trentino-alto-adige-südtirol_trentino,italy,EMEA,2022Q2,4962,1,1666,197.8391356542617,2Q22
italy_trentino-alto-adige-südtirol_trentino,italy,EMEA,2022Q3,9188,1,7517,22.229612877477713,3Q22
italy_trentino-alto-adige-südtirol_trentino,italy,EMEA,2022Q4,3775,1,3068,23.04432855280314,4Q22
italy_trentino-alto-adige-südtirol_trentino,italy,EMEA,2023Q1,5051,1,4095,23.34554334554335,1Q23
italy_trentino-alto-adige-südtirol_trentino,italy,EMEA,2023Q2,6308,1,5348,17.950635751682874,2Q23
italy_trentino-alto-adige-südtirol_trentino,italy,EMEA,2023Q3,11693,1,9947,17.55303106464261,3Q23
italy_trentino-alto-adige-südtirol_trentino,italy,EMEA,2023Q4,4842,1,4048,19.61462450592886,4Q23
italy_trentino-alto-adige-südtirol_trentino,italy,EMEA,2024Q1,6688,1,5428,23.212969786293304,1Q24
italy_trentino-alto-adige-südtirol_trentino,italy,EMEA,2024Q2,7788,1,6806,14.428445489274178,2Q24
italy_trentino-alto-adige-südtirol_trentino,italy,EMEA,2024Q3,14937,1,12747,17.180513061896917,3Q24
italy_trentino-alto-adige-südtirol_trentino,italy,EMEA,2024Q4,5841,1,5279,10.645955673422991,4Q24
italy_trentino-alto-adige-südtirol_trentino,italy,EMEA,2025Q1,7771,1,7227,7.527328075273276,1Q25
italy_trentino-alto-adige-südtirol_trentino,italy,EMEA,2025Q2,9980,1,8425,18.45697329376854,2Q25
italy_trentino-alto-adige-südtirol_trentino,italy,EMEA,2025Q3,18173,1,16527,9.95946027712229,3Q25
italy_trentino-alto-adige-südtirol_trentino,italy,EMEA,2025Q4,7156,1,6465,10.68832173240526,4Q25
italy_trentino-alto-adige-südtirol_trentino,italy,EMEA,2026Q1,9591,1,8519,12.583636577063029,1Q26
italy_trentino-alto-adige-südtirol_trentino,italy,EMEA,2026Q2,12574,1,11008,14.226017441860472,2Q26
italy_veneto_venice,italy,EMEA,2022Q1,12016,1,812,1379.8029556650245,1Q22
italy_veneto_venice,italy,EMEA,2022Q2,33273,1,6169,439.35808072621165,2Q22
italy_veneto_venice,italy,EMEA,2022Q3,37254,1,22448,65.9568781183179,3Q22
italy_veneto_venice,italy,EMEA,2022Q4,24504,1,16416,49.26900584795322,4Q22
italy_veneto_venice,italy,EMEA,2023Q1,19600,1,12813,52.96964020916257,1Q23
italy_veneto_venice,italy,EMEA,2023Q2,41904,1,35858,16.860951531039102,2Q23
italy_veneto_venice,italy,EMEA,2023Q3,41904,1,40196,4.249179022788341,3Q23
italy_veneto_venice,italy,EMEA,2023Q4,27134,1,26396,2.79587816335809,4Q23
italy_veneto_venice,italy,EMEA,2024Q1,21457,1,20962,2.3614158954298192,1Q24
italy_veneto_venice,italy,EMEA,2024Q2,47078,1,45458,3.5637291565840945,2Q24
italy_veneto_venice,italy,EMEA,2024Q3,45783,1,45521,0.5755585334241253,3Q24
italy_veneto_venice,italy,EMEA,2024Q4,31079,1,29398,5.718076059595889,4Q24
italy_veneto_venice,italy,EMEA,2025Q1,22372,1,23193,-3.539861165006686,1Q25
italy_veneto_venice,italy,EMEA,2025Q2,47855,1,51283,-6.684476337187761,2Q25
italy_veneto_venice,italy,EMEA,2025Q3,46008,1,50197,-8.345120226308344,3Q25
italy_veneto_venice,italy,EMEA,2025Q4,32035,1,33975,-5.710080941869022,4Q25
italy_veneto_venice,italy,EMEA,2026Q1,26517,1,24471,8.360917003800417,1Q26
italy_veneto_venice,italy,EMEA,2026Q2,56792,1,52996,7.162804739980366,2Q26
latvia_riga_riga,latvia,EMEA,2022Q1,2495,1,999,149.74974974974975,1Q22
latvia_riga_riga,latvia,EMEA,2022Q2,4064,1,1148,254.00696864111495,2Q22
latvia_riga_riga,latvia,EMEA,2022Q3,5883,1,3567,64.92851135407906,3Q22
latvia_riga_riga,latvia,EMEA,2022Q4,4394,1,2633,66.8818837827573,4Q22
latvia_riga_riga,latvia,EMEA,2023Q1,4326,1,2918,48.25222755311857,1Q23
latvia_riga_riga,latvia,EMEA,2023Q2,6806,1,4606,47.76378636561007,2Q23
latvia_riga_riga,latvia,EMEA,2023Q3,9014,1,6761,33.323472859044514,3Q23
latvia_riga_riga,latvia,EMEA,2023Q4,5656,1,5035,12.33366434955312,4Q23
latvia_riga_riga,latvia,EMEA,2024Q1,5140,1,4940,4.048582995951411,1Q24
latvia_riga_riga,latvia,EMEA,2024Q2,7629,1,7842,-2.7161438408569216,2Q24
latvia_riga_riga,latvia,EMEA,2024Q3,11660,1,10356,12.591734260332178,3Q24
latvia_riga_riga,latvia,EMEA,2024Q4,7664,1,6415,19.469992205767728,4Q24
latvia_riga_riga,latvia,EMEA,2025Q1,6487,1,5803,11.78700672066173,1Q25
latvia_riga_riga,latvia,EMEA,2025Q2,10331,1,8693,18.842747037846543,2Q25
latvia_riga_riga,latvia,EMEA,2025Q3,15538,1,13485,15.224323322209866,3Q25
latvia_riga_riga,latvia,EMEA,2025Q4,9021,1,8532,5.731364275668072,4Q25
latvia_riga_riga,latvia,EMEA,2026Q1,7526,1,7172,4.935861684327936,1Q26
latvia_riga_riga,latvia,EMEA,2026Q2,12047,1,11657,3.345629235652403,2Q26
malta,malta,EMEA,2022Q1,4092,1,999,309.60960960960955,1Q22
malta,malta,EMEA,2022Q2,10415,1,2432,328.24835526315786,2Q22
malta,malta,EMEA,2022Q3,13613,1,9676,40.68830095080611,3Q22
malta,malta,EMEA,2022Q4,7900,1,6852,15.294804436660826,4Q22
malta,malta,EMEA,2023Q1,6757,1,4575,47.69398907103826,1Q23
malta,malta,EMEA,2023Q2,15800,1,12013,31.524182136019306,2Q23
malta,malta,EMEA,2023Q3,18235,1,16064,13.51469123505975,3Q23
malta,malta,EMEA,2023Q4,11525,1,9036,27.545374059318274,4Q23
malta,malta,EMEA,2024Q1,9559,1,7603,25.72668683414441,1Q24
malta,malta,EMEA,2024Q2,19947,1,18639,7.017543859649122,2Q24
malta,malta,EMEA,2024Q3,23347,1,21938,6.42264563770627,3Q24
malta,malta,EMEA,2024Q4,14911,1,13679,9.00650632356166,4Q24
malta,malta,EMEA,2025Q1,12460,1,11273,10.529583961678357,1Q25
malta,malta,EMEA,2025Q2,25442,1,24492,3.8788175730850805,2Q25
malta,malta,EMEA,2025Q3,29618,1,29440,0.6046195652174013,3Q25
malta,malta,EMEA,2025Q4,20213,1,18139,11.433926897844415,4Q25
malta,malta,EMEA,2026Q1,16430,1,15334,7.147515325420639,1Q26
malta,malta,EMEA,2026Q2,34715,1,32037,8.35908480819052,2Q26
mexico_df_mexico-city,mexico,LatAm,2022Q1,34738,1,14829,134.2571987322139,1Q22
mexico_df_mexico-city,mexico,LatAm,2022Q2,40420,1,21646,86.73195971542087,2Q22
mexico_df_mexico-city,mexico,LatAm,2022Q3,39931,1,26608,50.07140709561033,3Q22
mexico_df_mexico-city,mexico,LatAm,2022Q4,52803,1,36910,43.05879165537794,4Q22
mexico_df_mexico-city,mexico,LatAm,2023Q1,50803,1,39079,30.000767675733762,1Q23
mexico_df_mexico-city,mexico,LatAm,2023Q2,51700,1,45601,13.374706695028626,2Q23
mexico_df_mexico-city,mexico,LatAm,2023Q3,56858,1,45116,26.026243461299757,3Q23
mexico_df_mexico-city,mexico,LatAm,2023Q4,69417,1,59649,16.375798420761445,4Q23
mexico_df_mexico-city,mexico,LatAm,2024Q1,70021,1,56644,23.6159169550173,1Q24
mexico_df_mexico-city,mexico,LatAm,2024Q2,67830,1,57998,16.9523087003,2Q24
mexico_df_mexico-city,mexico,LatAm,2024Q3,79612,1,64398,23.624957296810468,3Q24
mexico_df_mexico-city,mexico,LatAm,2024Q4,93156,1,78262,19.03094733076078,4Q24
mexico_df_mexico-city,mexico,LatAm,2025Q1,95228,1,78557,21.22153340886235,1Q25
mexico_df_mexico-city,mexico,LatAm,2025Q2,94324,1,76476,23.338040692504848,2Q25
mexico_df_mexico-city,mexico,LatAm,2025Q3,101811,1,91014,11.863010086360347,3Q25
mexico_df_mexico-city,mexico,LatAm,2025Q4,130879,1,106201,23.237069330797254,4Q25
mexico_df_mexico-city,mexico,LatAm,2026Q1,116899,1,108438,7.802615319353001,1Q26
mexico_df_mexico-city,mexico,LatAm,2026Q2,133798,1,107870,24.036340038935755,2Q26
new-zealand,new-zealand,APAC,2022Q1,69690,1,69892,-0.28901734104046506,1Q22
new-zealand,new-zealand,APAC,2022Q2,68545,1,66187,3.5626331454817306,2Q22
new-zealand,new-zealand,APAC,2022Q3,78169,1,45186,72.99384765192758,3Q22
new-zealand,new-zealand,APAC,2022Q4,112359,1,48221,133.0084403060907,4Q22
new-zealand,new-zealand,APAC,2023Q1,150739,1,75750,98.99537953795378,1Q23
new-zealand,new-zealand,APAC,2023Q2,98432,1,74931,31.36352110608427,2Q23
new-zealand,new-zealand,APAC,2023Q3,103192,1,85590,20.565486622268956,3Q23
new-zealand,new-zealand,APAC,2023Q4,143738,1,122428,17.406148920181664,4Q23
new-zealand,new-zealand,APAC,2024Q1,207595,1,164168,26.452780078943515,1Q24
new-zealand,new-zealand,APAC,2024Q2,106721,1,108404,-1.552525737057675,2Q24
new-zealand,new-zealand,APAC,2024Q3,99365,1,114109,-12.920979063877525,3Q24
new-zealand,new-zealand,APAC,2024Q4,165479,1,158533,4.381422164470483,4Q24
new-zealand,new-zealand,APAC,2025Q1,219410,1,229455,-4.377764703318732,1Q25
new-zealand,new-zealand,APAC,2025Q2,128278,1,118812,7.967208699457973,2Q25
new-zealand,new-zealand,APAC,2025Q3,121891,1,111303,9.512771443716694,3Q25
new-zealand,new-zealand,APAC,2025Q4,197508,1,185496,6.475611333937126,4Q25
new-zealand,new-zealand,APAC,2026Q1,279552,1,246953,13.200487542163897,1Q26
new-zealand,new-zealand,APAC,2026Q2,150778,1,146347,3.0277354506754506,2Q26
norway_oslo_oslo,norway,EMEA,2022Q1,1907,1,403,373.20099255583125,1Q22
norway_oslo_oslo,norway,EMEA,2022Q2,5040,1,542,829.8892988929889,2Q22
norway_oslo_oslo,norway,EMEA,2022Q3,8495,1,3039,179.53274103323463,3Q22
norway_oslo_oslo,norway,EMEA,2022Q4,4730,1,2507,88.67171918627844,4Q22
norway_oslo_oslo,norway,EMEA,2023Q1,4096,1,2242,82.69402319357717,1Q23
norway_oslo_oslo,norway,EMEA,2023Q2,9404,1,5850,60.75213675213676,2Q23
norway_oslo_oslo,norway,EMEA,2023Q3,14662,1,9704,51.09233305853256,3Q23
norway_oslo_oslo,norway,EMEA,2023Q4,7711,1,5563,38.61225957217329,4Q23
norway_oslo_oslo,norway,EMEA,2024Q1,6638,1,4882,35.968865219172464,1Q24
norway_oslo_oslo,norway,EMEA,2024Q2,13253,1,11316,17.117355956168257,2Q24
norway_oslo_oslo,norway,EMEA,2024Q3,18926,1,17708,6.8782471199457795,3Q24
norway_oslo_oslo,norway,EMEA,2024Q4,10394,1,9434,10.175959296162818,4Q24
norway_oslo_oslo,norway,EMEA,2025Q1,8815,1,8212,7.342912810521196,1Q25
norway_oslo_oslo,norway,EMEA,2025Q2,19384,1,16879,14.84092659517744,2Q25
norway_oslo_oslo,norway,EMEA,2025Q3,27309,1,23930,14.120351023819477,3Q25
norway_oslo_oslo,norway,EMEA,2025Q4,12649,1,13217,-4.29749564954226,4Q25
norway_oslo_oslo,norway,EMEA,2026Q1,10511,1,11479,-8.43279031274501,1Q26
norway_oslo_oslo,norway,EMEA,2026Q2,24689,1,25705,-3.952538416650453,2Q26
portugal_lisbon_lisbon,portugal,EMEA,2022Q1,31786,1,3984,697.8413654618474,1Q22
portugal_lisbon_lisbon,portugal,EMEA,2022Q2,61650,1,13193,367.2932615781096,2Q22
portugal_lisbon_lisbon,portugal,EMEA,2022Q3,72870,1,36392,100.23631567377444,3Q22
portugal_lisbon_lisbon,portugal,EMEA,2022Q4,51703,1,36417,41.974901831562185,4Q22
portugal_lisbon_lisbon,portugal,EMEA,2023Q1,46878,1,34600,35.485549132947966,1Q23
portugal_lisbon_lisbon,portugal,EMEA,2023Q2,75491,1,67185,12.362878618739304,2Q23
portugal_lisbon_lisbon,portugal,EMEA,2023Q3,81876,1,79889,2.4872009913755377,3Q23
portugal_lisbon_lisbon,portugal,EMEA,2023Q4,59709,1,56389,5.88767312773768,4Q23
portugal_lisbon_lisbon,portugal,EMEA,2024Q1,52591,1,51303,2.5105744303452138,1Q24
portugal_lisbon_lisbon,portugal,EMEA,2024Q2,86526,1,83238,3.950118936062852,2Q24
portugal_lisbon_lisbon,portugal,EMEA,2024Q3,93830,1,90651,3.506855964082023,3Q24
portugal_lisbon_lisbon,portugal,EMEA,2024Q4,66808,1,65583,1.8678620984096561,4Q24
portugal_lisbon_lisbon,portugal,EMEA,2025Q1,55950,1,57883,-3.339495188570052,1Q25
portugal_lisbon_lisbon,portugal,EMEA,2025Q2,95952,1,96094,-0.1477719732761673,2Q25
portugal_lisbon_lisbon,portugal,EMEA,2025Q3,104004,1,105464,-1.384358643707806,3Q25
portugal_lisbon_lisbon,portugal,EMEA,2025Q4,72190,1,74505,-3.1071740151667693,4Q25
portugal_lisbon_lisbon,portugal,EMEA,2026Q1,59109,1,62482,-5.398354726161136,1Q26
portugal_lisbon_lisbon,portugal,EMEA,2026Q2,103352,1,108395,-4.6524286175561596,2Q26
portugal_norte_porto,portugal,EMEA,2022Q1,17968,1,2042,779.9216454456415,1Q22
portugal_norte_porto,portugal,EMEA,2022Q2,39108,1,8040,386.41791044776124,2Q22
portugal_norte_porto,portugal,EMEA,2022Q3,47692,1,24153,97.4578727280255,3Q22
portugal_norte_porto,portugal,EMEA,2022Q4,30966,1,21193,46.11428301797764,4Q22
portugal_norte_porto,portugal,EMEA,2023Q1,27903,1,19945,39.89972424166457,1Q23
portugal_norte_porto,portugal,EMEA,2023Q2,51320,1,42958,19.465524465757245,2Q23
portugal_norte_porto,portugal,EMEA,2023Q3,55012,1,52190,5.407166123778495,3Q23
portugal_norte_porto,portugal,EMEA,2023Q4,35967,1,33944,5.959816167805787,4Q23
portugal_norte_porto,portugal,EMEA,2024Q1,32428,1,30781,5.350703355966346,1Q24
portugal_norte_porto,portugal,EMEA,2024Q2,56014,1,56326,-0.5539182615488358,2Q24
portugal_norte_porto,portugal,EMEA,2024Q3,63025,1,60649,3.9176243631387164,3Q24
portugal_norte_porto,portugal,EMEA,2024Q4,41336,1,39731,4.039666758953975,4Q24
portugal_norte_porto,portugal,EMEA,2025Q1,34573,1,35907,-3.7151530342273142,1Q25
portugal_norte_porto,portugal,EMEA,2025Q2,63520,1,61886,2.640338687263677,2Q25
portugal_norte_porto,portugal,EMEA,2025Q3,70485,1,70017,0.6684091006469828,3Q25
portugal_norte_porto,portugal,EMEA,2025Q4,46714,1,45425,2.8376444689047986,4Q25
portugal_norte_porto,portugal,EMEA,2026Q1,37189,1,38079,-2.3372462512145753,1Q26
portugal_norte_porto,portugal,EMEA,2026Q2,71390,1,71012,0.5323043992564669,2Q26
singapore_sg_singapore,singapore,APAC,2022Q1,297,1,385,-22.857142857142854,1Q22
singapore_sg_singapore,singapore,APAC,2022Q2,644,1,304,111.84210526315788,2Q22
singapore_sg_singapore,singapore,APAC,2022Q3,951,1,326,191.71779141104292,3Q22
singapore_sg_singapore,singapore,APAC,2022Q4,873,1,388,125.0,4Q22
singapore_sg_singapore,singapore,APAC,2023Q1,957,1,360,165.83333333333331,1Q23
singapore_sg_singapore,singapore,APAC,2023Q2,1109,1,749,48.06408544726302,2Q23
singapore_sg_singapore,singapore,APAC,2023Q3,1061,1,1110,-4.414414414414414,3Q23
singapore_sg_singapore,singapore,APAC,2023Q4,1065,1,1013,5.13326752221126,4Q23
singapore_sg_singapore,singapore,APAC,2024Q1,1363,1,1113,22.461814914645096,1Q24
singapore_sg_singapore,singapore,APAC,2024Q2,1240,1,1298,-4.46841294298922,2Q24
singapore_sg_singapore,singapore,APAC,2024Q3,1275,1,1231,3.5743298131600376,3Q24
singapore_sg_singapore,singapore,APAC,2024Q4,1351,1,1220,10.737704918032787,4Q24
singapore_sg_singapore,singapore,APAC,2025Q1,1550,1,1565,-0.9584664536741228,1Q25
singapore_sg_singapore,singapore,APAC,2025Q2,1802,1,1420,26.901408450704235,2Q25
singapore_sg_singapore,singapore,APAC,2025Q3,2171,1,1487,45.99865501008742,3Q25
singapore_sg_singapore,singapore,APAC,2025Q4,2107,1,1585,32.93375394321767,4Q25
singapore_sg_singapore,singapore,APAC,2026Q1,2661,1,1913,39.100888656560386,1Q26
singapore_sg_singapore,singapore,APAC,2026Q2,2302,1,2027,13.566847557967442,2Q26
south-africa_wc_cape-town,south-africa,EMEA,2022Q1,19454,1,9371,107.59790844093482,1Q22
south-africa_wc_cape-town,south-africa,EMEA,2022Q2,14983,1,9290,61.28094725511302,2Q22
south-africa_wc_cape-town,south-africa,EMEA,2022Q3,13507,1,8335,62.05158968206359,3Q22
south-africa_wc_cape-town,south-africa,EMEA,2022Q4,22182,1,16683,32.96169753641431,4Q22
south-africa_wc_cape-town,south-africa,EMEA,2023Q1,29597,1,22088,33.99583484244839,1Q23
south-africa_wc_cape-town,south-africa,EMEA,2023Q2,18811,1,16973,10.828963648147049,2Q23
south-africa_wc_cape-town,south-africa,EMEA,2023Q3,17379,1,15419,12.71158959725014,3Q23
south-africa_wc_cape-town,south-africa,EMEA,2023Q4,30026,1,25375,18.32906403940886,4Q23
south-africa_wc_cape-town,south-africa,EMEA,2024Q1,38858,1,34052,14.11370844590627,1Q24
south-africa_wc_cape-town,south-africa,EMEA,2024Q2,23693,1,21678,9.295137927853126,2Q24
south-africa_wc_cape-town,south-africa,EMEA,2024Q3,23521,1,20065,17.224021928731624,3Q24
south-africa_wc_cape-town,south-africa,EMEA,2024Q4,39302,1,34515,13.869332174416925,4Q24
south-africa_wc_cape-town,south-africa,EMEA,2025Q1,48568,1,45086,7.72301823182362,1Q25
south-africa_wc_cape-town,south-africa,EMEA,2025Q2,31942,1,27390,16.619204089083617,2Q25
south-africa_wc_cape-town,south-africa,EMEA,2025Q3,29858,1,27020,10.503330866025173,3Q25
south-africa_wc_cape-town,south-africa,EMEA,2025Q4,52675,1,45660,15.363556723609296,4Q25
south-africa_wc_cape-town,south-africa,EMEA,2026Q1,64626,1,56848,13.68209963411202,1Q26
south-africa_wc_cape-town,south-africa,EMEA,2026Q2,40007,1,37117,7.7861896166177225,2Q26
spain_andalucía_malaga,spain,EMEA,2022Q1,9846,1,1390,608.3453237410072,1Q22
