filing_date,accession,form,owner,title,is_director,is_officer,is_10pct,txn_date,code,acq_disp,shares,price,value,ownership,post_shares,footnotes
2023-06-05,0000950170-23-026489,4,Chesky Brian,CEO and Chairman,true,true,true,2023-06-01,S,D,15830.0,111.9971,1772914.093,D,17372393.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $111.46 to $112.45. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2023-06-05,0000950170-23-026489,4,Chesky Brian,CEO and Chairman,true,true,true,2023-06-01,S,D,8262.0,113.0185,933758.847,D,17364131.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $112.46 to $113.45. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2023-06-05,0000950170-23-026489,4,Chesky Brian,CEO and Chairman,true,true,true,2023-06-01,S,D,200.0,113.485,22697.0,D,17363931.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $113.47 to $113.50. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2023-06-15,0000950170-23-028389,4,Gebbia Joseph,,true,false,true,2023-06-13,S,D,7811.0,125.402,979515.022,D,88633.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $125.00 to $125.67. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2023-06-15,0000950170-23-028389,4,Gebbia Joseph,,true,false,true,2023-06-13,S,D,65565.0,125.1444,8205092.586,I,4001204.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $125.00 to $125.67. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2023-06-15,0000950170-23-028389,4,Gebbia Joseph,,true,false,true,2023-06-14,S,D,600.0,122.9233,73753.98,I,4000604.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $122.87 to $122.97. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2023-06-15,0000950170-23-028389,4,Gebbia Joseph,,true,false,true,2023-06-14,S,D,32012.0,123.5864,3956247.8368,I,3968592.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $123.03 to $123.99. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2023-06-15,0000950170-23-028389,4,Gebbia Joseph,,true,false,true,2023-06-14,S,D,230289.0,124.4004,28648043.715600003,I,3738303.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $124.00 to $124.995. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2023-06-15,0000950170-23-028389,4,Gebbia Joseph,,true,false,true,2023-06-14,S,D,343373.0,125.1693,42979758.0489,I,3394930.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $125.00 to $125.99. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2023-06-15,0000950170-23-028389,4,Gebbia Joseph,,true,false,true,2023-06-14,S,D,11495.0,126.1253,1449810.3235,I,3383435.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $126.00 to $126.35. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2023-06-20,0000950170-23-028917,4,BALOGH ARISTOTLE N,Chief Technology Officer,false,true,false,2023-06-15,S,D,15170.0,127.6147,1935914.999,D,210981.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $127.00 to $127.998. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2023-06-20,0000950170-23-028917,4,BALOGH ARISTOTLE N,Chief Technology Officer,false,true,false,2023-06-15,S,D,4830.0,128.1134,618787.7220000001,D,206151.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $128.00 to $128.26. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2023-06-20,0000950170-23-028957,4,Gebbia Joseph,,true,false,true,2023-06-15,S,D,161667.0,125.3623,20266946.9541,I,3221768.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $125.00 to $125.975. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2023-06-20,0000950170-23-028957,4,Gebbia Joseph,,true,false,true,2023-06-15,S,D,5000.0,126.0,630000.0,I,3216768.0,The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan.
2023-06-28,0000950170-23-030446,4,BALOGH ARISTOTLE N,Chief Technology Officer,false,true,false,2023-06-26,S,D,2750.0,123.0,338250.0,D,203401.0,The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan.
2023-06-28,0000950170-23-030446,4,BALOGH ARISTOTLE N,Chief Technology Officer,false,true,false,2023-06-27,S,D,2750.0,124.41,342127.5,D,200651.0,The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan.
