period,value,series,code
2015-10,316.3,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2015-11,325.0,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2015-12,413.9,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2016-01,466.8,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2016-02,430.4,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2016-03,430.0,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2016-04,340.2,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2016-05,311.4,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2016-06,287.7,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2016-07,331.1,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2016-08,425.1,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2016-09,314.6,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2016-10,306.5,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2016-11,334.6,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2016-12,319.1,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2017-01,469.8,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2017-02,380.7,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2017-03,459.3,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2017-04,292.9,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2017-05,294.2,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2017-06,264.5,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2017-07,308.9,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2017-08,320.1,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2017-09,283.7,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2017-10,322.6,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2017-11,340.6,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2017-12,353.5,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2018-01,545.6,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2018-02,431.0,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2018-03,381.1,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2018-04,349.8,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2018-05,299.8,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2018-06,262.8,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2018-07,286.9,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2018-08,335.3,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2018-09,256.7,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2018-10,314.0,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2018-11,316.7,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2018-12,333.6,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2019-01,437.9,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2019-02,366.1,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2019-03,379.2,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2019-04,321.0,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2019-05,286.8,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2019-06,254.4,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2019-07,408.2,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2019-08,325.7,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2019-09,281.9,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2019-10,329.5,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2019-11,326.6,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2019-12,381.7,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2020-01,499.0,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2020-02,345.9,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2020-03,277.3,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2020-04,78.7,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2020-05,80.5,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2020-06,118.5,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2020-07,100.8,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2020-08,101.5,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2020-09,113.0,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2020-10,125.8,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2020-11,129.8,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2020-12,207.0,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2021-01,187.7,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2021-02,149.9,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2021-03,150.5,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2021-04,116.5,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2021-05,138.5,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2021-06,162.4,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2021-07,157.9,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2021-08,179.4,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2021-09,168.1,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2021-10,189.0,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2021-11,229.1,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2021-12,265.0,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2022-01,319.9,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2022-02,272.0,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2022-03,342.4,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2022-04,297.6,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2022-05,281.1,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2022-06,291.1,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2022-07,292.5,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2022-08,325.5,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2022-09,313.7,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2022-10,311.7,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2022-11,333.9,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2022-12,356.3,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2023-01,459.5,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2023-02,403.3,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2023-03,432.6,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2023-04,344.1,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2023-05,432.0,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2023-06,387.3,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2023-07,430.9,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2023-08,498.6,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2023-09,429.9,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2023-10,495.6,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2023-11,516.0,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2023-12,519.0,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2024-01,667.1,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2024-02,563.5,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2024-03,499.0,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2024-04,533.3,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2024-05,461.1,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2024-06,431.8,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2024-07,537.7,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2024-08,508.3,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2024-09,480.9,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2024-10,545.1,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2024-11,559.7,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2024-12,657.8,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2025-01,743.2,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2025-02,747.1,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2025-03,713.4,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2025-04,634.2,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2025-05,507.0,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2025-06,529.9,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2025-07,710.2,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2025-08,609.2,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2025-09,640.6,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2025-10,651.7,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2025-11,687.2,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2025-12,841.3,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2026-01,887.4,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2026-02,859.8,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2026-03,716.7,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2026-04,642.3,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2026-05,603.0,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2026-06,621.0,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2026-07,689.3,viagens_pessoais_outros_inclusive_turismo_mensal_receita,22756
2015-01,-1134.8,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2015-02,-649.8,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2015-03,-639.2,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2015-04,-812.4,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2015-05,-669.3,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2015-06,-811.3,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2015-07,-817.2,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2015-08,-550.2,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2015-09,-511.3,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2015-10,-363.4,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2015-11,-332.6,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2015-12,-430.1,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2016-01,-82.0,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2016-02,-116.9,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2016-03,-411.7,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2016-04,-362.4,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2016-05,-410.9,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2016-06,-602.5,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2016-07,-557.2,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2016-08,-415.2,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2016-09,-528.4,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2016-10,-624.1,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2016-11,-449.8,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2016-12,-582.2,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2017-01,-563.6,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2017-02,-510.4,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2017-03,-539.2,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2017-04,-570.4,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2017-05,-677.2,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2017-06,-712.2,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2017-07,-915.9,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2017-08,-812.6,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2017-09,-835.3,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2017-10,-746.8,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2017-11,-697.3,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2017-12,-699.4,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2018-01,-759.8,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2018-02,-481.8,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2018-03,-606.5,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2018-04,-647.9,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2018-05,-745.2,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2018-06,-696.0,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2018-07,-838.6,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2018-08,-554.1,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2018-09,-514.7,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2018-10,-734.1,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2018-11,-587.5,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2018-12,-578.2,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2019-01,-669.8,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2019-02,-484.1,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2019-03,-486.1,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2019-04,-655.4,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2019-05,-671.1,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2019-06,-738.8,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2019-07,-835.7,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2019-08,-526.8,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2019-09,-585.4,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2019-10,-652.3,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2019-11,-488.4,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2019-12,-592.0,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2020-01,-439.4,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2020-02,-221.3,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2020-03,-112.5,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2020-04,-48.3,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2020-05,-39.1,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2020-06,-28.4,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2020-07,-63.6,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2020-08,-63.5,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2020-09,-71.7,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2020-10,-50.6,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2020-11,-72.3,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2020-12,-21.6,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2021-01,-4.4,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2021-02,3.1,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2021-03,-44.6,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2021-04,-70.3,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2021-05,-70.0,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2021-06,-119.4,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2021-07,-124.7,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2021-08,-99.9,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2021-09,-128.2,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2021-10,-149.4,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2021-11,-163.9,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2021-12,-238.3,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2022-01,-133.2,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2022-02,-267.4,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2022-03,-408.3,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2022-04,-457.7,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2022-05,-479.4,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2022-06,-529.3,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2022-07,-446.8,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2022-08,-435.5,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2022-09,-345.0,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2022-10,-464.8,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2022-11,-460.3,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2022-12,-409.7,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2023-01,-490.0,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2023-02,-275.3,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2023-03,-418.2,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2023-04,-630.4,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2023-05,-538.5,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2023-06,-753.4,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2023-07,-703.3,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2023-08,-527.9,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2023-09,-597.4,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2023-10,-590.2,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2023-11,-470.6,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2023-12,-416.7,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2024-01,-450.8,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2024-02,-354.1,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2024-03,-413.1,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2024-04,-506.0,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2024-05,-643.7,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2024-06,-647.6,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2024-07,-701.0,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2024-08,-673.0,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2024-09,-737.5,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2024-10,-645.0,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2024-11,-523.0,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2024-12,-484.5,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2025-01,-458.9,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2025-02,-315.2,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2025-03,-323.9,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2025-04,-498.7,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2025-05,-679.7,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2025-06,-704.8,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2025-07,-867.2,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2025-08,-583.6,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2025-09,-642.2,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2025-10,-641.5,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2025-11,-497.8,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2025-12,-409.4,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2026-01,-584.5,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2026-02,-367.7,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2026-03,-608.3,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2026-04,-884.8,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2026-05,-769.9,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2026-06,-855.3,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2026-07,-946.7,viagens_pessoais_outros_inclusive_turismo_mensal_l_quido,22755
2015-01,1020.5,viagens_com_uso_de_cart_es_internacionais_mensal_despesa,22760
2015-02,776.1,viagens_com_uso_de_cart_es_internacionais_mensal_despesa,22760
2015-03,640.0,viagens_com_uso_de_cart_es_internacionais_mensal_despesa,22760
2015-04,706.1,viagens_com_uso_de_cart_es_internacionais_mensal_despesa,22760
2015-05,661.2,viagens_com_uso_de_cart_es_internacionais_mensal_despesa,22760
2015-06,710.1,viagens_com_uso_de_cart_es_internacionais_mensal_despesa,22760
2015-07,781.9,viagens_com_uso_de_cart_es_internacionais_mensal_despesa,22760
2015-08,531.3,viagens_com_uso_de_cart_es_internacionais_mensal_despesa,22760
2015-09,525.3,viagens_com_uso_de_cart_es_internacionais_mensal_despesa,22760
2015-10,500.3,viagens_com_uso_de_cart_es_internacionais_mensal_despesa,22760
2015-11,395.2,viagens_com_uso_de_cart_es_internacionais_mensal_despesa,22760
2015-12,495.9,viagens_com_uso_de_cart_es_internacionais_mensal_despesa,22760
2016-01,483.7,viagens_com_uso_de_cart_es_internacionais_mensal_despesa,22760
2016-02,438.8,viagens_com_uso_de_cart_es_internacionais_mensal_despesa,22760
2016-03,468.6,viagens_com_uso_de_cart_es_internacionais_mensal_despesa,22760
2016-04,479.1,viagens_com_uso_de_cart_es_internacionais_mensal_despesa,22760
2016-05,512.1,viagens_com_uso_de_cart_es_internacionais_mensal_despesa,22760
2016-06,547.5,viagens_com_uso_de_cart_es_internacionais_mensal_despesa,22760
2016-07,599.5,viagens_com_uso_de_cart_es_internacionais_mensal_despesa,22760
2016-08,557.9,viagens_com_uso_de_cart_es_internacionais_mensal_despesa,22760
2016-09,659.5,viagens_com_uso_de_cart_es_internacionais_mensal_despesa,22760
2016-10,638.2,viagens_com_uso_de_cart_es_internacionais_mensal_despesa,22760
2016-11,620.6,viagens_com_uso_de_cart_es_internacionais_mensal_despesa,22760
2016-12,578.1,viagens_com_uso_de_cart_es_internacionais_mensal_despesa,22760
2017-01,749.2,viagens_com_uso_de_cart_es_internacionais_mensal_despesa,22760
2017-02,563.3,viagens_com_uso_de_cart_es_internacionais_mensal_despesa,22760
2017-03,714.3,viagens_com_uso_de_cart_es_internacionais_mensal_despesa,22760
2017-04,635.0,viagens_com_uso_de_cart_es_internacionais_mensal_despesa,22760
2017-05,702.6,viagens_com_uso_de_cart_es_internacionais_mensal_despesa,22760
2017-06,731.6,viagens_com_uso_de_cart_es_internacionais_mensal_despesa,22760
2017-07,822.9,viagens_com_uso_de_cart_es_internacionais_mensal_despesa,22760
2017-08,756.0,viagens_com_uso_de_cart_es_internacionais_mensal_despesa,22760
2017-09,783.7,viagens_com_uso_de_cart_es_internacionais_mensal_despesa,22760
2017-10,833.2,viagens_com_uso_de_cart_es_internacionais_mensal_despesa,22760
2017-11,801.1,viagens_com_uso_de_cart_es_internacionais_mensal_despesa,22760
2017-12,748.8,viagens_com_uso_de_cart_es_internacionais_mensal_despesa,22760
2018-01,986.0,viagens_com_uso_de_cart_es_internacionais_mensal_despesa,22760
2018-02,740.0,viagens_com_uso_de_cart_es_internacionais_mensal_despesa,22760
2018-03,736.3,viagens_com_uso_de_cart_es_internacionais_mensal_despesa,22760
2018-04,759.5,viagens_com_uso_de_cart_es_internacionais_mensal_despesa,22760
2018-05,747.1,viagens_com_uso_de_cart_es_internacionais_mensal_despesa,22760
2018-06,673.0,viagens_com_uso_de_cart_es_internacionais_mensal_despesa,22760
2018-07,785.6,viagens_com_uso_de_cart_es_internacionais_mensal_despesa,22760
2018-08,666.1,viagens_com_uso_de_cart_es_internacionais_mensal_despesa,22760
2018-09,576.7,viagens_com_uso_de_cart_es_internacionais_mensal_despesa,22760
2018-10,694.2,viagens_com_uso_de_cart_es_internacionais_mensal_despesa,22760
2018-11,730.6,viagens_com_uso_de_cart_es_internacionais_mensal_despesa,22760
2018-12,672.9,viagens_com_uso_de_cart_es_internacionais_mensal_despesa,22760
2019-01,884.1,viagens_com_uso_de_cart_es_internacionais_mensal_despesa,22760
2019-02,637.2,viagens_com_uso_de_cart_es_internacionais_mensal_despesa,22760
2019-03,707.1,viagens_com_uso_de_cart_es_internacionais_mensal_despesa,22760
2019-04,734.5,viagens_com_uso_de_cart_es_internacionais_mensal_despesa,22760
2019-05,704.6,viagens_com_uso_de_cart_es_internacionais_mensal_despesa,22760
2019-06,668.2,viagens_com_uso_de_cart_es_internacionais_mensal_despesa,22760
2019-07,859.9,viagens_com_uso_de_cart_es_internacionais_mensal_despesa,22760
2019-08,701.3,viagens_com_uso_de_cart_es_internacionais_mensal_despesa,22760
2019-09,665.3,viagens_com_uso_de_cart_es_internacionais_mensal_despesa,22760
2019-10,732.1,viagens_com_uso_de_cart_es_internacionais_mensal_despesa,22760
2019-11,665.6,viagens_com_uso_de_cart_es_internacionais_mensal_despesa,22760
2019-12,690.0,viagens_com_uso_de_cart_es_internacionais_mensal_despesa,22760
2020-01,811.7,viagens_com_uso_de_cart_es_internacionais_mensal_despesa,22760
2020-02,582.4,viagens_com_uso_de_cart_es_internacionais_mensal_despesa,22760
2020-03,363.3,viagens_com_uso_de_cart_es_internacionais_mensal_despesa,22760
2020-04,157.7,viagens_com_uso_de_cart_es_internacionais_mensal_despesa,22760
2020-05,119.9,viagens_com_uso_de_cart_es_internacionais_mensal_despesa,22760
2020-06,159.5,viagens_com_uso_de_cart_es_internacionais_mensal_despesa,22760
2020-07,187.3,viagens_com_uso_de_cart_es_internacionais_mensal_despesa,22760
2020-08,197.7,viagens_com_uso_de_cart_es_internacionais_mensal_despesa,22760
