ym,flight,party_size,visitors,source,acc_plan_to_stay_in_hotel,acc_hotel_only,acc_plan_to_stay_in_condo,acc_condo_only,acc_plan_to_stay_in_timeshare,acc_timeshare_only,acc_cruise_ship,acc_friends_relatives,acc_bed_breakfast,acc_other,acc_rental_house,acc_hostel,acc_camp_site_beach,acc_private_room_in_private_home,acc_shared_room_space_in_private_home,provenance
2022-04,total,2.273373337288239,809498.3150597567,annual-2022-highlights.xlsx,459402.6228187227,402569.4132687577,138859.43549240287,113707.99662334647,69846.07162607566,56938.472524968834,4893.904696767118,82231.61195416519,8057.413223492484,14683.865295340123,91903.58019715386,4766.941692132729,5558.269448505049,8557.919028285669,2386.820187538256,annual_highlights_final
2022-05,total,2.121144972206358,773685.2830385136,annual-2022-highlights.xlsx,436929.41206109105,377486.9422466663,127998.8895618855,101478.82459425561,64622.65775449644,52126.64689368857,6931.770433305277,84021.77536772768,8802.789028859805,15320.080085453852,91605.27538294623,5521.626844415073,5895.713418451662,8587.941678639037,2720.45514457635,annual_highlights_final
2022-06,total,2.484608377456431,841108.4062295519,annual-2022-highlights.xlsx,464943.67738097225,395432.3945983124,151324.17536237199,118698.63552557415,77485.7975189915,61021.82037420842,5798.960034011022,85005.40052589304,8152.994794753888,16110.468071947715,108142.7448890631,5788.507126568279,5558.042453309339,9594.929560994864,2957.095535099289,annual_highlights_final
2022-07,total,2.5902502579668187,918616.1657172788,annual-2022-highlights.xlsx,507965.14657037414,436453.37708671746,161536.2655839399,126856.90455542531,85350.88802198532,68079.16058771424,4695.282377874053,96602.34859518337,7811.795007471282,19169.17017250259,113570.99478512294,5778.950535449066,5421.5787969855655,10182.468487103431,2980.665258216039,annual_highlights_final
2022-08,total,2.351063834782199,829771.946128093,annual-2022-highlights.xlsx,471507.65839844296,407973.58573874336,138495.19641527705,109987.14568153956,72202.06647952879,57658.324757165734,4497.145755953207,82343.98384262282,8864.594682002666,17000.648576576245,101511.49688654554,6476.775329515448,5608.061403610883,8441.045960802277,2682.69491931273,annual_highlights_final
2022-09,total,2.05132707933583,692205.2357181171,annual-2022-highlights.xlsx,398780.9733605808,347858.473382343,111869.20796194019,89649.75325912857,65126.12176111251,53623.137418104314,5809.857823364208,64032.52971931007,8385.678313092272,14017.134419572292,76389.73193398787,5038.467494198107,4720.854562575172,7385.9843995977935,2545.0823932234107,annual_highlights_final
2022-10,total,2.065428905374038,727399.931608869,annual-2022-highlights.xlsx,406853.0546395436,351161.44516438735,124040.77355661253,101742.38656474714,70416.57865865239,57455.75758849777,9621.487691700864,71719.52248951327,8072.097961638253,13610.154940437866,80380.65313641512,5848.414132293476,5277.336575099406,8712.373124247337,2829.2322133481375,annual_highlights_final
2022-11,total,2.136864038418512,719022.2152144301,annual-2022-highlights.xlsx,405032.03219538095,349851.5373619675,122199.17393727461,99835.24779738097,66740.15104026334,54171.52126526975,8566.306751308539,77228.82013476314,6941.0041139733885,14905.587772790532,74319.79755227754,5107.748925830686,4577.793435162356,7332.1374657016,2092.20910938807,annual_highlights_final
2022-12,total,2.29346853226688,858269.3425105625,annual-2022-highlights.xlsx,469960.9426550418,404626.7476484461,140680.99086135026,114230.50130577829,66973.26408442426,52542.34058910075,9833.711117337574,118996.46473701943,9712.842973798019,14513.840791564542,94198.38630500132,7190.145633262664,7794.568977269307,10579.827672471372,3124.0338907560867,annual_highlights_final
2023-01,total,2.077096315358015,775812.6912549215,annual-2023-highlights.xlsx,429239.9484882337,372029.422928941,132061.2581386158,105501.33223656885,61596.35708268314,48644.898710776746,10255.554925457569,92783.19742219453,8701.449966103073,14768.950146247093,84184.17314111744,5537.75155344671,6486.939265668589,8908.248282926774,7493.13838789336,annual_highlights_final
2023-02,total,2.105605336383859,733764.3927505912,annual-2023-highlights.xlsx,411476.79337819724,356140.0129578153,118727.22344650084,95033.34426590003,59431.61445556471,47150.0595303709,8943.866772884321,90340.28894703688,8416.937933369765,12662.971016900903,79991.83020815211,6099.919466718771,6265.067906299682,10501.786480739118,2479.464088644086,annual_highlights_final
2023-03,total,2.262230414602475,892737.2893352868,annual-2023-highlights.xlsx,505195.42171419656,441245.02314582554,149000.55464617888,122226.33165639307,72125.32454418359,58263.99899300618,11371.543361805212,99201.33635070271,8219.827629915904,15626.997212359318,97913.1377529217,7507.744630039556,6016.931214230347,9377.741373893552,3067.0870704056515,annual_highlights_final
2023-04,total,2.2284630780335535,806930.5824608832,annual-2023-highlights.xlsx,469591.44278682733,409471.8718267525,127273.18039697588,103821.82180251802,70003.87436909413,57601.90610545051,14871.099268591392,81532.63718106449,7256.481890547877,13963.62820088303,83899.90804194142,5505.25681517717,5030.572730221966,7912.630166141353,2372.491156879054,annual_highlights_final
2023-05,total,2.132118458699079,790493.9457553715,annual-2023-highlights.xlsx,450791.6871660455,392828.57934262074,119041.3301486119,96837.55821435491,69726.72611914089,56979.74202230022,13042.794014286394,90934.14793453326,7566.176047167748,15613.373955880257,82354.81467592926,6295.0827844380765,5308.970114232005,8500.372458583797,2618.8583631506212,annual_highlights_final
2023-06,total,2.465882812595421,886343.7150838366,annual-2023-highlights.xlsx,512050.4722017483,442113.9184232122,139446.3902934127,111327.34934548006,82723.09071509905,66610.73648105127,11353.034632688621,90411.10197450139,6997.652958214196,16938.16710303894,99840.15271425621,5428.741618876126,5381.085918894125,8573.173120707574,2644.9726776180555,annual_highlights_final
2023-07,total,2.077096315358015,930204.2563829563,annual-2023-highlights.xlsx,536375.221239185,460374.9101648463,147252.64193290283,115430.61026700669,85419.4885189421,68295.63066576322,11516.974907924825,99566.38885739914,8018.648137134138,16446.59994272966,107447.92269534436,6710.140512086873,5744.302893304579,8122.4303205869965,2586.15800252811,annual_highlights_final
2023-08,total,2.3859217002909365,766573.362462351,annual-2023-highlights.xlsx,457984.737113202,399646.22676976165,104710.07475624187,82768.54884730546,62065.44944863353,50460.05917584572,10152.611066401898,81989.66247092036,7317.667596009803,16265.434609782897,83563.12696115629,6332.279868453119,4714.791153369329,8182.956714635558,3046.1538933394454,annual_highlights_final
2023-09,total,2.0735138702268503,648144.9980709974,annual-2023-highlights.xlsx,389927.6914562324,343169.14862638904,86343.22617728912,69543.67234138855,54135.50643798711,44555.171726583256,11817.575693138015,66566.27231542228,6309.477010079771,13723.596253168396,65085.7893235131,5350.263397151975,3996.6678811843226,7408.782612969991,2558.5751428795043,annual_highlights_final
2023-10,total,2.070446812166286,700390.4044892463,annual-2023-highlights.xlsx,413309.18362266547,362699.95093543245,100946.33363175868,82220.10403500426,59180.91218227991,48631.07616937354,12130.591937892685,74369.49576555088,7116.94907952025,14179.233424767426,70644.79888298921,4295.220073229986,3456.162922620792,7506.39507516877,2215.1469853511835,annual_highlights_final
2023-11,total,2.1506124367942636,721341.970866806,annual-2023-highlights.xlsx,408103.49933564145,356740.00087778014,112260.45077330599,89776.22122419611,66550.70347013476,55050.710500160996,11585.245177480132,80151.51901385772,8767.954186978464,13679.595776717346,72896.41532066338,5773.797408644742,4272.677566702366,8024.149407268036,2239.3857035672677,annual_highlights_final
2023-12,total,2.3196810318767405,847257.3229518062,annual-2023-highlights.xlsx,465491.8723842277,402682.9444776268,130669.9674023864,107270.2730233123,69843.161891737,56501.37240034805,10720.10968938589,118459.51440617828,7667.730315174149,15449.505443066193,92060.41947269836,6137.298153627203,4694.807088765458,9970.280369791426,2702.623147403737,annual_highlights_final
2024-01,total,2.098289826203409,745643.665098025,2024-01.xlsx,418761.9690472586,365582.41565866745,116697.31458565313,94288.78120037937,62816.544894577055,50312.55071295653,9883.799654566079,85612.74344654568,7007.870879707051,15117.51264031254,81573.47425020949,6438.8397399235355,4542.989535112175,10748.279637379599,3057.126231902289,monthly_prelim
2024-02,total,2.1179143913926097,752699.8433164431,2024-02.xlsx,431133.05841259984,375285.9926803881,112451.7995832116,90265.68888530713,61767.987140590376,49474.32571584266,10969.482028775026,87996.61765700835,7375.301610718809,13870.041575784298,84016.0450947678,5108.38497379025,5305.857834101878,9555.460056886091,2572.6245690273454,monthly_prelim
2024-03,total,2.353324718722213,843519.13093624,2024-03.xlsx,486811.192178958,428803.9944194527,125527.73288135059,103740.79512826249,75279.91672976862,60986.70418332214,10004.78200669214,94363.68625340392,6569.955278422311,16014.943477199216,89182.46068574567,5090.382334416853,3995.2833035442713,8825.917729712362,2593.070143719857,monthly_prelim
2024-04,total,2.1598942559831635,721855.3493296074,2024-04.xlsx,430508.83344363654,376135.85607538937,99150.1934603502,80864.95333813585,61597.40554608128,50389.947110666624,17435.63138636766,75107.24152095598,6544.391333758755,13705.675190794746,73260.2297595986,5540.226733219152,3931.8728400238515,8011.190152768369,2243.733374511303,monthly_prelim
2024-05,total,2.1245119182691576,757840.9096853925,2024-05.xlsx,444897.5188830631,388404.12701973785,99729.13040391984,78580.50416187829,66371.3740793595,54664.42215636769,11494.841975135201,90229.51270998032,6670.4642255512945,16639.27682669499,79005.15475893697,5896.90063488157,3749.045268709666,9542.637907695924,2376.9234228879113,monthly_prelim
2024-06,total,2.484571538618751,872620.3453894531,2024-06.xlsx,509038.5776175774,444285.39976853697,120430.51796208187,95434.59744481489,83677.62581917358,66599.71002624094,11067.42409213197,90680.1171070883,6149.19716582838,17751.0077127213,97055.9537069113,7625.6140316834335,5558.887095897071,8300.241525408084,2555.411269398547,monthly_prelim
2024-07,total,2.5909702821410736,925263.4316487297,2024-07.xlsx,534184.3470427798,466098.74611251283,133731.34794704788,107596.91041150494,78480.80994561744,63662.490295982454,10964.565691274913,103104.10348453795,6470.671858157587,18031.686508122846,105882.34004333055,5293.199041946171,3811.94934486905,8974.222369348801,2709.942816447977,monthly_prelim
2024-08,total,2.356913913722152,819152.1029763386,2024-08.xlsx,500475.02236535324,440563.6663685605,103752.30773788018,83210.55900750254,69981.67513990302,57378.367319068864,11841.494006630684,82757.01491397861,7779.092230487639,15560.414544455118,84280.37125237507,6823.471100627898,3584.2387691170416,9503.242197235522,2502.345401640444,monthly_prelim
2024-09,total,2.0668209685562915,688831.3083640459,2024-09.xlsx,418740.9752814952,374696.8053904944,88573.0147952409,72306.68058781925,64234.68259109269,54176.098315886156,9545.241591601947,61862.00764637241,6166.652899850037,14646.335603414416,66171.82917846508,6641.080119181637,3538.120275803825,6217.159143355171,2485.6929007040667,monthly_prelim
2024-10,total,2.0772267701148777,738989.3857793299,2024-10.xlsx,444891.9662000963,392573.71987646027,100095.33083056126,83010.00459477634,66823.3894611973,55402.839135727605,13753.357735895646,69456.47644256159,6294.438331234694,14035.2996422631,74661.40186996557,6663.783622005128,3359.745060218144,6623.443301664903,2109.998118655997,monthly_prelim
2024-11,total,2.1791916832999485,762662.1877375264,2024-11.xlsx,450986.08785855345,397771.3128040089,100003.2762337486,82420.78312234618,72112.18227473681,59391.97990582948,11840.277217321276,79617.91071224709,7553.774219695738,12504.040061585647,74289.40506692023,5764.1925972418185,3178.2302636350073,7664.907939526039,2138.7848538886424,monthly_prelim
2024-12,total,2.3662506210101495,892000.047447803,2024-12.xlsx,510511.14787520625,446634.24000291404,127166.02481499793,103114.10194284111,67333.28054685929,54562.48773953178,10464.117576251778,111793.93591178166,7842.960827225219,16977.80591566453,100434.24838426877,5180.59491087595,3546.45872300537,9298.681699042721,2691.1440960432374,monthly_prelim
2025-01,total,2.1045259470964894,773148.597396615,2025-01.xlsx,449642.51054979593,392030.2711784242,117551.46193373944,96399.60131887981,62000.31651759896,50120.62232686843,13269.273881988009,81481.38745995272,8005.237919905241,16171.394179417479,84021.57381432981,5193.798515923799,4194.939757046553,9707.827914605476,2827.571317287302,monthly_prelim
2025-02,total,2.0983680189113043,739691.9436238279,2025-02.xlsx,431097.4137076845,375967.4026914905,110382.69054981889,89484.72614971423,56295.35604947288,45628.35704449974,11203.857928642195,81847.2044579911,8164.080716854822,13735.232306670561,82877.27296783341,6584.75726936929,3771.465224311661,8199.497589786288,2382.10873082693,monthly_prelim
2025-03,total,2.2903875294312526,890009.6370362359,2025-03.xlsx,524187.0718792206,462751.9624178815,131660.21818300243,108165.97503857322,70247.43733715401,57789.80087753215,10552.37498176247,96591.10405664888,6944.759147281224,15702.251429581149,96084.23023649193,6530.82127758376,5617.71680447351,8153.614758412843,2726.349759433753,monthly_prelim
2025-04,total,2.273240226020788,810276.2165758694,2025-04.xlsx,492427.62479274033,435385.84843213187,111225.75988505955,91046.61301297811,63578.3008749826,51967.57632265156,12381.998436733435,83154.02927149308,7123.367707022732,13816.862392472149,84019.83209720466,4991.919187248618,4905.74630013577,9935.171907172304,2161.6584150298168,monthly_prelim
2025-05,total,2.1449128045938184,766377.2210516374,2025-05.xlsx,454547.88074067037,403207.85745214997,101722.0869522471,82534.4169756823,66537.45249869087,54739.82279094108,5008.782492265178,84250.79974053588,6848.703834213929,16013.359149490809,80229.78900507682,7917.773160529696,4048.004222697044,7602.0381066789,2441.2483965389924,monthly_prelim
2025-06,total,2.4965447447204756,855731.538596684,2025-06.xlsx,505985.8336644067,439475.60298925167,117999.47893483851,94396.07963916066,79988.75688751698,64659.60851224597,11915.437871014612,90425.04169441779,6037.086618167726,15555.866852887375,97414.83918956714,5941.662361196453,3930.1917790466428,8436.716951971719,2639.6514133323158,monthly_prelim
2025-07,total,2.5540651652482524,870794.6578622683,2025-07.xlsx,513901.83016985585,441715.6495499581,124487.07900709593,95574.43371171133,76888.51444391678,61782.91566529112,11414.580888089255,94700.69838811908,6737.500187892797,16488.946890593616,101754.88666661367,7137.739216309136,3485.5362493010985,7985.6733007861585,2257.6602140917234,monthly_prelim
2025-08,total,2.390578151400116,806775.6299611126,2025-08.xlsx,490619.6164991715,432885.3997152722,103404.07231559002,82692.92783517245,73583.44619859391,61104.288698023236,10269.28468899696,78214.61448487674,6589.638640612779,15406.557949710412,81542.93794866443,5488.321354953993,3037.048356338606,8446.693338069457,2616.0237285425414,monthly_prelim
2025-09,total,2.398250418517714,674860.0000000357,2025-09.xlsx,371109.1042840025,338761.9589575611,107660.61298753886,90755.34731342256,82412.5363877091,72303.16677262605,1562.7163298807725,45593.50124030887,7056.697603821099,5918.842523807555,62424.99211857901,3864.743576378489,3203.9565168242007,28226.9802664554,2863.930032737027,monthly_prelim
2025-10,total,2.418658348754959,727212.0000000611,2025-10.xlsx,401351.3907974654,359417.4604202255,116143.53547126196,96834.34702788535,88280.77877074033,76821.75235241647,4953.034120229582,52933.22638566421,6106.402356006458,5780.116463709895,69313.58578047596,3523.1411046027815,2581.056970659701,29864.214045774366,3677.456133649634,monthly_prelim
2025-11,total,2.085142986611183,728071.8614318044,2025-11.xlsx,447620.1799591464,403250.469520619,93308.22034073922,77794.36146567004,62670.49515220333,51691.90986895352,4695.892654155968,80057.95801734873,5158.45132243338,12535.2058404822,67293.06395709747,6150.278615613402,2128.848194310074,7276.727758411854,1768.0400695986962,monthly_prelim
2025-12,total,2.4687006088134926,850263.3024943835,2025-12.xlsx,456499.2829780361,404022.1485487751,143732.979995388,119801.03217302151,81475.58960167697,65571.197551449,5169.392773101897,104109.73824792811,8050.474188181094,12962.735145997953,91054.29290714675,5272.410128808918,3044.175521130727,10626.336012061063,2977.9521834793086,monthly_prelim
2026-01,total,2.362915113734641,858692.576245103,2026-01.xlsx,472414.7123987265,424538.6712583053,154009.21104515003,129125.26482011116,72285.88147314674,61149.206346550505,4330.50164809157,95611.6161897713,7552.744750358836,11701.752835463232,88485.97911229917,5834.78921087617,3035.6426014982144,8874.381902862207,4432.92679375596,monthly_prelim
2026-02,total,2.062964444654684,760789.9454821622,2026-02.xlsx,422290.7546691077,356853.99668077985,129482.61060481855,101652.80037501594,84029.14132566268,65833.71161311593,12080.141897224967,91822.28840424662,7041.121275892811,4102.210375142299,76165.41799001761,5814.224917957803,5645.140130292409,7625.480560020285,3167.8349243445145,monthly_prelim
2026-05,total,2.141231789127717,795458.4221265598,2026-05.xlsx,467041.1784566614,402880.7500316251,115891.97496353343,91867.97711766884,94050.32105702326,77430.7740919633,15085.093742785059,77457.87542661122,7325.864252949056,1691.674091315386,81462.51151596675,4488.476884588461,2532.770125658046,6209.945629340343,2971.943311336387,monthly_prelim
2026-06,total,2.5068205904949314,858576.9253012902,2026-06.xlsx,505156.5950565543,436732.7078812185,120618.16085888306,95239.73791052232,92854.79500680747,74585.49189325856,9889.017108198417,80234.92810507317,5533.8285229619005,5303.435379418796,98492.04906889651,6451.366488846847,2375.3651284380358,5892.3347843707625,4388.128031251849,monthly_prelim
2026-07,total,2.5534326500920823,881256.0000000632,2026-07.xlsx,518863.9829730126,448546.3446442591,124017.95268037164,98411.61016428904,88300.25672878638,70813.19596420112,14422.19477998895,81897.72193325342,5966.536244908333,1252.872875225077,105159.32244938579,6489.460091359754,2773.09084098662,7453.402859677338,4268.466227760866,monthly_prelim
