scenario,foreign_usd_multiplier,assumed_nonusd_reported_share,assumed_rnpl_revenue_share,timing_scenario,quarter,booking_quarter,currency,fx_period,timing_hypothesis,w_reference,rnpl_share,p,rnpl_reference_exposure_weight,rnpl_reference_contribution_usd,rnpl_translated_contribution_usd,booking_fx_factor,timing_fx_factor,information_date,reference_basis,source_ref,evidence_status,rate_status
fx0.95_nonusd0.40_u0.00_equal_recognition_months,0.95,0.4,0,equal_recognition_months,2026Q3,2026Q2,USD,2026-07,recognition_month,0.396629687146,0,0.333333333333,0,0,0,1,1,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,not_required_zero_exposure
fx1.05_nonusd0.40_u0.20_equal_recognition_months,1.05,0.4,0.2,equal_recognition_months,2026Q3,2026Q2,CAD,2026-09,recognition_month,0.023381133376,0.2,0.333333333333,0.00155874222507,7377856.3618,7753342.88878,1.00974189615,1.05089371608,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed_plus_flat
fx1.05_nonusd0.40_u0.20_equal_recognition_months,1.05,0.4,0.2,equal_recognition_months,2026Q3,2026Q2,AUD,2026-07,recognition_month,0.017156807932,0.2,0.333333333333,0.00114378719546,5413786.51383,5851082.54009,1.10085326094,1.08077452355,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed
fx1.05_nonusd0.40_u0.20_equal_recognition_months,1.05,0.4,0.2,equal_recognition_months,2026Q3,2026Q2,AUD,2026-08,recognition_month,0.017156807932,0.2,0.333333333333,0.00114378719546,5413786.51383,5962156.02397,1.10085326094,1.10129130669,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed
fx1.05_nonusd0.40_u0.20_equal_recognition_months,1.05,0.4,0.2,equal_recognition_months,2026Q3,2026Q2,AUD,2026-09,recognition_month,0.017156807932,0.2,0.333333333333,0.00114378719546,5413786.51383,6294642.68354,1.10085326094,1.16270611474,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed_plus_flat
fx1.05_nonusd0.40_u0.20_equal_recognition_months,1.05,0.4,0.2,equal_recognition_months,2026Q3,2026Q2,BRL,2026-07,recognition_month,0.0170751179061,0.2,0.333333333333,0.00113834119374,5388009.43674,5886049.33829,1.10611991456,1.09243486066,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed
fx1.05_nonusd0.40_u0.20_equal_recognition_months,1.05,0.4,0.2,equal_recognition_months,2026Q3,2026Q2,BRL,2026-08,recognition_month,0.0170751179061,0.2,0.333333333333,0.00113834119374,5388009.43674,5833730.65999,1.10611991456,1.08272465527,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed
fx1.05_nonusd0.40_u0.20_equal_recognition_months,1.05,0.4,0.2,equal_recognition_months,2026Q3,2026Q2,BRL,2026-09,recognition_month,0.0170751179061,0.2,0.333333333333,0.00113834119374,5388009.43674,6112512.23943,1.10611991456,1.13446576351,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed_plus_flat
fx1.05_nonusd0.40_u0.20_equal_recognition_months,1.05,0.4,0.2,equal_recognition_months,2026Q3,2026Q2,MXN,2026-07,recognition_month,0.0171289457794,0.2,0.333333333333,0.00114192971863,5404994.68342,5934743.67424,1.10264392231,1.09801101053,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed
fx1.05_nonusd0.40_u0.20_equal_recognition_months,1.05,0.4,0.2,equal_recognition_months,2026Q3,2026Q2,MXN,2026-08,recognition_month,0.0171289457794,0.2,0.333333333333,0.00114192971863,5404994.68342,6072277.24076,1.10264392231,1.12345665379,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed
fx1.05_nonusd0.40_u0.20_equal_recognition_months,1.05,0.4,0.2,equal_recognition_months,2026Q3,2026Q2,MXN,2026-09,recognition_month,0.0171289457794,0.2,0.333333333333,0.00114192971863,5404994.68342,6389507.34112,1.10264392231,1.18214868198,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed_plus_flat
fx1.05_nonusd0.40_u0.20_equal_recognition_months,1.05,0.4,0.2,equal_recognition_months,2026Q3,2026Q1,USD,2026-07,recognition_month,0.212896817365,0.2,0.333333333333,0.0141931211577,67179041.8858,67179041.8858,1,1,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed
fx1.05_nonusd0.40_u0.20_equal_recognition_months,1.05,0.4,0.2,equal_recognition_months,2026Q3,2026Q1,USD,2026-08,recognition_month,0.212896817365,0.2,0.333333333333,0.0141931211577,67179041.8858,67179041.8858,1,1,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed
fx1.05_nonusd0.40_u0.20_equal_recognition_months,1.05,0.4,0.2,equal_recognition_months,2026Q3,2026Q1,USD,2026-09,recognition_month,0.212896817365,0.2,0.333333333333,0.0141931211577,67179041.8858,67179041.8858,1,1,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,flat_assumption
fx1.05_nonusd0.40_u0.20_equal_recognition_months,1.05,0.4,0.2,equal_recognition_months,2026Q3,2026Q1,EUR,2026-07,recognition_month,0.0783638756594,0.2,0.333333333333,0.00522425837729,24727518.9475,24982337.598,1.03496092798,1.0103050634,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed
fx1.05_nonusd0.40_u0.20_equal_recognition_months,1.05,0.4,0.2,equal_recognition_months,2026Q3,2026Q1,EUR,2026-08,recognition_month,0.0783638756594,0.2,0.333333333333,0.00522425837729,24727518.9475,25356090.3728,1.03496092798,1.02541991482,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed
fx1.05_nonusd0.40_u0.20_equal_recognition_months,1.05,0.4,0.2,equal_recognition_months,2026Q3,2026Q1,EUR,2026-09,recognition_month,0.0783638756594,0.2,0.333333333333,0.00522425837729,24727518.9475,26444316.3214,1.03496092798,1.06942861423,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed_plus_flat
fx1.05_nonusd0.40_u0.20_equal_recognition_months,1.05,0.4,0.2,equal_recognition_months,2026Q3,2026Q1,GBP,2026-07,recognition_month,0.0173645322512,0.2,0.333333333333,0.00115763548341,5479333.38726,5558889.6153,1.02170338886,1.01451932606,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed
fx1.05_nonusd0.40_u0.20_equal_recognition_months,1.05,0.4,0.2,equal_recognition_months,2026Q3,2026Q1,GBP,2026-08,recognition_month,0.0173645322512,0.2,0.333333333333,0.00115763548341,5479333.38726,5626798.64965,1.02170338886,1.02691299324,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed
fx1.05_nonusd0.40_u0.20_equal_recognition_months,1.05,0.4,0.2,equal_recognition_months,2026Q3,2026Q1,GBP,2026-09,recognition_month,0.0173645322512,0.2,0.333333333333,0.00115763548341,5479333.38726,5845842.61808,1.02170338886,1.06688938324,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed_plus_flat
fx1.05_nonusd0.40_u0.20_equal_recognition_months,1.05,0.4,0.2,equal_recognition_months,2026Q3,2026Q1,CAD,2026-07,recognition_month,0.0124413415959,0.2,0.333333333333,0.000829422773059,3925833.26763,3887903.39559,1.01857420338,0.990338389469,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed
fx1.05_nonusd0.40_u0.20_equal_recognition_months,1.05,0.4,0.2,equal_recognition_months,2026Q3,2026Q1,CAD,2026-08,recognition_month,0.0124413415959,0.2,0.333333333333,0.000829422773059,3925833.26763,3944559.63707,1.01857420338,1.00477003687,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed
fx1.05_nonusd0.40_u0.20_equal_recognition_months,1.05,0.4,0.2,equal_recognition_months,2026Q3,2026Q1,CAD,2026-09,recognition_month,0.0124413415959,0.2,0.333333333333,0.000829422773059,3925833.26763,4125633.51135,1.01857420338,1.05089371608,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed_plus_flat
fx1.05_nonusd0.40_u0.20_equal_recognition_months,1.05,0.4,0.2,equal_recognition_months,2026Q3,2026Q1,AUD,2026-07,recognition_month,0.00939995384867,0.2,0.333333333333,0.000626663589912,2966131.2045,3205719.03933,1.07850994242,1.08077452355,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed
fx1.05_nonusd0.40_u0.20_equal_recognition_months,1.05,0.4,0.2,equal_recognition_months,2026Q3,2026Q1,AUD,2026-08,recognition_month,0.00939995384867,0.2,0.333333333333,0.000626663589912,2966131.2045,3266574.51002,1.07850994242,1.10129130669,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed
fx1.05_nonusd0.40_u0.20_equal_recognition_months,1.05,0.4,0.2,equal_recognition_months,2026Q3,2026Q1,AUD,2026-09,recognition_month,0.00939995384867,0.2,0.333333333333,0.000626663589912,2966131.2045,3448738.88859,1.07850994242,1.16270611474,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed_plus_flat
fx1.05_nonusd0.40_u0.20_equal_recognition_months,1.05,0.4,0.2,equal_recognition_months,2026Q3,2026Q1,BRL,2026-07,recognition_month,0.00954057297167,0.2,0.333333333333,0.000636038198111,3010503.20625,3288778.65065,1.06261371452,1.09243486066,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed
fx1.05_nonusd0.40_u0.20_equal_recognition_months,1.05,0.4,0.2,equal_recognition_months,2026Q3,2026Q1,BRL,2026-08,recognition_month,0.00954057297167,0.2,0.333333333333,0.000636038198111,3010503.20625,3259546.04618,1.06261371452,1.08272465527,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed
fx1.05_nonusd0.40_u0.20_equal_recognition_months,1.05,0.4,0.2,equal_recognition_months,2026Q3,2026Q1,BRL,2026-09,recognition_month,0.00954057297167,0.2,0.333333333333,0.000636038198111,3010503.20625,3415312.81842,1.06261371452,1.13446576351,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed_plus_flat
fx1.05_nonusd0.40_u0.20_equal_recognition_months,1.05,0.4,0.2,equal_recognition_months,2026Q3,2026Q1,MXN,2026-07,recognition_month,0.00928565306815,0.2,0.333333333333,0.000619043537876,2930063.88786,3217242.41042,1.09178574836,1.09801101053,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed
fx1.05_nonusd0.40_u0.20_equal_recognition_months,1.05,0.4,0.2,equal_recognition_months,2026Q3,2026Q1,MXN,2026-08,recognition_month,0.00928565306815,0.2,0.333333333333,0.000619043537876,2930063.88786,3291799.77083,1.09178574836,1.12345665379,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed
fx1.05_nonusd0.40_u0.20_equal_recognition_months,1.05,0.4,0.2,equal_recognition_months,2026Q3,2026Q1,MXN,2026-09,recognition_month,0.00928565306815,0.2,0.333333333333,0.000619043537876,2930063.88786,3463771.16315,1.09178574836,1.18214868198,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed_plus_flat
fx0.95_nonusd0.40_u0.20_first_recognition_month,0.95,0.4,0.2,first_recognition_month,2026Q3,2026Q2,USD,2026-07,recognition_month,0.396629687146,0.2,1,0.0793259374291,375466425.882,375466425.882,1,1,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed
fx0.95_nonusd0.40_u0.20_first_recognition_month,0.95,0.4,0.2,first_recognition_month,2026Q3,2026Q2,EUR,2026-07,recognition_month,0.146867568896,0.2,1,0.0293735137792,139031048.251,140463772.018,1.02879774487,1.0103050634,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed
fx0.95_nonusd0.40_u0.20_first_recognition_month,0.95,0.4,0.2,first_recognition_month,2026Q3,2026Q2,GBP,2026-07,recognition_month,0.0324679922052,0.2,1,0.00649359844103,30735573.7201,31181833.5366,1.01800178218,1.01451932606,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed
fx0.95_nonusd0.40_u0.20_first_recognition_month,0.95,0.4,0.2,first_recognition_month,2026Q3,2026Q2,CAD,2026-07,recognition_month,0.023381133376,0.2,1,0.0046762266752,22133569.0854,21919723.1612,1.00974189615,0.990338389469,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed
fx0.95_nonusd0.40_u0.20_first_recognition_month,0.95,0.4,0.2,first_recognition_month,2026Q3,2026Q2,AUD,2026-07,recognition_month,0.017156807932,0.2,1,0.00343136158639,16241359.5415,17553247.6203,1.10085326094,1.08077452355,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed
fx0.95_nonusd0.40_u0.20_first_recognition_month,0.95,0.4,0.2,first_recognition_month,2026Q3,2026Q2,BRL,2026-07,recognition_month,0.0170751179061,0.2,1,0.00341502358121,16164028.3102,17658148.0149,1.10611991456,1.09243486066,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed
