id,metric,scenario,period,value,units,as_of,status,evidence_status,source,definition,url,register_id
R:review_with_k:2026Q3:revenue_musd,revenue_musd,review_with_k,2026Q3,4808.36292949392,USD millions,2026-08-06,calculated,conditional benchmark review; conversion and FX/RNPL pending,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\revenue\forecast.csv,Kernel/guide calculation; pending L3 adjustment is not zero,,
CF:review_with_k_fx_down_sensitivity:2026:interest_income,interest_income,review_with_k_fx_down_sensitivity,FY2026,660.0,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:review_with_k_fx_down_sensitivity:2026:interest_expense,interest_expense,review_with_k_fx_down_sensitivity,FY2026,120.0,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:review_with_k_fx_down_sensitivity:2026:cash_taxes,cash_taxes,review_with_k_fx_down_sensitivity,FY2026,369.03956746650545,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:review_with_k_fx_down_sensitivity:2026:d_unearned,d_unearned,review_with_k_fx_down_sensitivity,FY2026,0.0,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:review_with_k_fx_down_sensitivity:2026:wc_resid,wc_resid,review_with_k_fx_down_sensitivity,FY2026,-156.1321246973677,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:review_with_k_fx_down_sensitivity:2026:capex,capex,review_with_k_fx_down_sensitivity,FY2026,42.581488553827555,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:review_with_k_fx_down_sensitivity:2026:fcf,fcf,review_with_k_fx_down_sensitivity,FY2026,5101.469496085028,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:review_with_k_fx_down_sensitivity:2026:sbc,sbc,review_with_k_fx_down_sensitivity,FY2026,1786.5299999999997,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:review_with_k_fx_down_sensitivity:2026:sbc_adj_fcf,sbc_adj_fcf,review_with_k_fx_down_sensitivity,FY2026,3314.9394960850286,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:review_with_k_fx_down_sensitivity:2027:adj_ebitda,adj_ebitda,review_with_k_fx_down_sensitivity,FY2027,5687.87910701666,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:review_with_k_fx_down_sensitivity:2027:interest_income,interest_income,review_with_k_fx_down_sensitivity,FY2027,620.0,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:review_with_k_fx_down_sensitivity:2027:interest_expense,interest_expense,review_with_k_fx_down_sensitivity,FY2027,125.0,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:review_with_k_fx_down_sensitivity:2027:cash_taxes,cash_taxes,review_with_k_fx_down_sensitivity,FY2027,538.328759376934,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:review_with_k_fx_down_sensitivity:2027:d_unearned,d_unearned,review_with_k_fx_down_sensitivity,FY2027,0.0,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:review_with_k_fx_down_sensitivity:2027:wc_resid,wc_resid,review_with_k_fx_down_sensitivity,FY2027,-174.16518685724336,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:review_with_k_fx_down_sensitivity:2027:capex,capex,review_with_k_fx_down_sensitivity,FY2027,47.499596415611826,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:review_with_k_fx_down_sensitivity:2027:fcf,fcf,review_with_k_fx_down_sensitivity,FY2027,5422.885564366871,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:review_with_k_fx_down_sensitivity:2027:sbc,sbc,review_with_k_fx_down_sensitivity,FY2027,1965.1829999999998,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:review_with_k_fx_down_sensitivity:2027:sbc_adj_fcf,sbc_adj_fcf,review_with_k_fx_down_sensitivity,FY2027,3457.7025643668712,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:review_with_k_fx_down_sensitivity:2028:adj_ebitda,adj_ebitda,review_with_k_fx_down_sensitivity,FY2028,6705.429099416241,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:review_with_k_fx_down_sensitivity:2028:interest_income,interest_income,review_with_k_fx_down_sensitivity,FY2028,590.0,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:review_with_k_fx_down_sensitivity:2028:interest_expense,interest_expense,review_with_k_fx_down_sensitivity,FY2028,125.0,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:review_with_k_fx_down_sensitivity:2028:cash_taxes,cash_taxes,review_with_k_fx_down_sensitivity,FY2028,717.4849774718365,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:review_with_k_fx_down_sensitivity:2028:d_unearned,d_unearned,review_with_k_fx_down_sensitivity,FY2028,0.0,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:review_with_k_fx_down_sensitivity:2028:wc_resid,wc_resid,review_with_k_fx_down_sensitivity,FY2028,-197.30836880475502,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:review_with_k_fx_down_sensitivity:2028:capex,capex,review_with_k_fx_down_sensitivity,FY2028,53.81137331038774,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:review_with_k_fx_down_sensitivity:2028:fcf,fcf,review_with_k_fx_down_sensitivity,FY2028,6201.8243798292615,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:review_with_k_fx_down_sensitivity:2028:sbc,sbc,review_with_k_fx_down_sensitivity,FY2028,2122.3976399999997,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:review_with_k_fx_down_sensitivity:2028:sbc_adj_fcf,sbc_adj_fcf,review_with_k_fx_down_sensitivity,FY2028,4079.426739829262,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:review_with_k_fx_up_sensitivity:2026:adj_ebitda,adj_ebitda,review_with_k_fx_up_sensitivity,FY2026,5290.414595663416,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:review_with_k_fx_up_sensitivity:2026:interest_income,interest_income,review_with_k_fx_up_sensitivity,FY2026,660.0,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:review_with_k_fx_up_sensitivity:2026:interest_expense,interest_expense,review_with_k_fx_up_sensitivity,FY2026,120.0,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:review_with_k_fx_up_sensitivity:2026:cash_taxes,cash_taxes,review_with_k_fx_up_sensitivity,FY2026,373.1931748900712,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:review_with_k_fx_up_sensitivity:2026:d_unearned,d_unearned,review_with_k_fx_up_sensitivity,FY2026,0.0,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:review_with_k_fx_up_sensitivity:2026:wc_resid,wc_resid,review_with_k_fx_up_sensitivity,FY2026,-157.88942014579936,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:review_with_k_fx_up_sensitivity:2026:capex,capex,review_with_k_fx_up_sensitivity,FY2026,43.06075094885437,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:review_with_k_fx_up_sensitivity:2026:fcf,fcf,review_with_k_fx_up_sensitivity,FY2026,5256.27124967869,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:review_with_k_fx_up_sensitivity:2026:sbc,sbc,review_with_k_fx_up_sensitivity,FY2026,1786.5299999999997,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:review_with_k_fx_up_sensitivity:2026:sbc_adj_fcf,sbc_adj_fcf,review_with_k_fx_up_sensitivity,FY2026,3469.74124967869,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:review_with_k_fx_up_sensitivity:2027:adj_ebitda,adj_ebitda,review_with_k_fx_up_sensitivity,FY2027,5927.185936228077,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:review_with_k_fx_up_sensitivity:2027:interest_income,interest_income,review_with_k_fx_up_sensitivity,FY2027,620.0,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:review_with_k_fx_up_sensitivity:2027:interest_expense,interest_expense,review_with_k_fx_up_sensitivity,FY2027,125.0,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:review_with_k_fx_up_sensitivity:2027:cash_taxes,cash_taxes,review_with_k_fx_up_sensitivity,FY2027,546.4231009937149,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:review_with_k_fx_up_sensitivity:2027:d_unearned,d_unearned,review_with_k_fx_up_sensitivity,FY2027,0.0,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:review_with_k_fx_up_sensitivity:2027:wc_resid,wc_resid,review_with_k_fx_up_sensitivity,FY2027,-176.78394443914303,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:review_with_k_fx_up_sensitivity:2027:capex,capex,review_with_k_fx_up_sensitivity,FY2027,48.2138030288572,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:review_with_k_fx_up_sensitivity:2027:fcf,fcf,review_with_k_fx_up_sensitivity,FY2027,5650.765087766362,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:review_with_k_fx_up_sensitivity:2027:sbc,sbc,review_with_k_fx_up_sensitivity,FY2027,1965.1829999999998,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:review_with_k_fx_up_sensitivity:2027:sbc_adj_fcf,sbc_adj_fcf,review_with_k_fx_up_sensitivity,FY2027,3685.582087766362,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:review_with_k_fx_up_sensitivity:2028:adj_ebitda,adj_ebitda,review_with_k_fx_up_sensitivity,FY2028,6918.594659930715,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:review_with_k_fx_up_sensitivity:2028:interest_income,interest_income,review_with_k_fx_up_sensitivity,FY2028,590.0,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:review_with_k_fx_up_sensitivity:2028:interest_expense,interest_expense,review_with_k_fx_up_sensitivity,FY2028,125.0,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:review_with_k_fx_up_sensitivity:2028:cash_taxes,cash_taxes,review_with_k_fx_up_sensitivity,FY2028,728.27312209797,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:review_with_k_fx_up_sensitivity:2028:d_unearned,d_unearned,review_with_k_fx_up_sensitivity,FY2028,0.0,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:review_with_k_fx_up_sensitivity:2028:wc_resid,wc_resid,review_with_k_fx_up_sensitivity,FY2028,-200.27510857694176,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:review_with_k_fx_up_sensitivity:2028:capex,capex,review_with_k_fx_up_sensitivity,FY2028,54.620484157347754,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:review_with_k_fx_up_sensitivity:2028:fcf,fcf,review_with_k_fx_up_sensitivity,FY2028,6400.4259450984555,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:review_with_k_fx_up_sensitivity:2028:sbc,sbc,review_with_k_fx_up_sensitivity,FY2028,2122.3976399999997,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
CF:review_with_k_fx_up_sensitivity:2028:sbc_adj_fcf,sbc_adj_fcf,review_with_k_fx_up_sensitivity,FY2028,4278.028305098456,USD millions,2026-09-13,estimated,,C:\Users\wille\Desktop\Citadel - ABNB\.worktrees\lane4-full\data\processed\forecast_methods\lane4_review_v1\review_v3\inputs\model\annual.csv,Inherited cost/cash-flow assumptions with linked benchmark revenue,,
C1,Q4 revenue consensus,vendor panel,2026Q4,3161.02149,USD millions,2026-09-13T15:20Z,consensus,,data/processed/forecast_methods/consensus_stamp_v2/capture_20260913T152058Z/yfinance_revenue_estimate.csv,Yahoo Finance (LSEG family),https://finance.yahoo.com/quote/ABNB/analysis/,CU-2026Q4-revenue-Yahoo-20260913T1520Z
C2,Q4 revenue consensus,vendor panel,2026Q4,3160.0,USD millions,2026-09-10,consensus,,data/raw/consensus/2026-09-11/stockanalysis_forecast_ABNB.csv,S&P Global Market Intelligence via StockAnalysis,https://stockanalysis.com/stocks/abnb/forecast/,CU-2026Q4-revenue-SPGlobal-20260910
C3,Q4 revenue consensus,vendor panel,2026Q4,3200.0,USD millions,2026-09-11,consensus,,data/raw/consensus/2026-09-11/zacks_detailed_earnings_estimates_ABNB.csv,Zacks,https://www.zacks.com/stock/quote/ABNB/detailed-earning-estimates,CU-2026Q4-revenue-Zacks-20260911
