quarter,revenue,nights,gbv,cor,ops,pd,sm,ga,other_net,sum_lines,adj_ebitda_musd,adj_ebitda_margin_pct,total_cash_costs_musd,vintage_date,horizon_q,spec_id,prior_basis,rev_leg,scenario,n_train,knowable_from,flags
2022Q3,2955.342560553633,83.36259752619083,12653.954511285874,334.7843597951778,227.39399056748258,236.9472270841185,341.2115689786942,180.6565868253876,48.275705832432685,1320.9937332508607,1682.6245331352052,56.935008333517665,1272.718027418428,2022-08-02,0,b_elastic_eq,full_sample,guide_cushion,backtest,10,2022-08-02,
2022Q4,2414.4779026217225,91.57815362272886,14333.117366947214,360.5810543042199,249.41269848450833,268.4682244403046,445.39761702473925,171.52790077474447,39.44064776843997,1495.3874950285165,958.5310553616459,39.69930949961647,1455.9468472600765,2022-08-02,1,b_elastic_eq,full_sample,naive,backtest,10,2022-08-02,
2023Q1,2378.229213483146,127.42753376629427,21823.900507119,442.62444648521915,258.41991895469624,272.43155655947373,444.0922636342775,184.40055939139324,38.84852316095034,1601.96874502506,815.1089916190364,34.27377760721519,1563.1202218641097,2022-08-02,2,b_elastic_eq,full_sample,naive,backtest,10,2022-08-02,
2022Q4,1898.302175162312,88.22847017157078,14234.162925786566,355.28985609551654,239.45945461914823,253.59149079476668,363.422515088317,159.03157184088596,25.390370765816165,1370.7948884386344,552.8976574894939,29.125903384808534,1345.4045176728182,2022-11-01,0,b_elastic_eq,PIT,guide_cushion,backtest,11,2022-11-01,added_2021_obs
2023Q1,1945.4430040232455,127.73291856681966,22549.989310435936,441.9215494334939,249.60584753078518,257.3352012570019,375.36424781841373,170.96641815061355,26.02089373452353,1495.1932641903084,476.2706335674607,24.481346026715567,1469.1723704557849,2022-11-01,1,b_elastic_eq,PIT,naive,backtest,11,2022-11-01,added_2021_obs
2023Q2,2712.532856504247,129.7225962843634,22285.716277123796,475.4009753989381,272.3308885161274,241.65362248209058,406.0568083662234,189.72832325188506,36.280954550985754,1585.1706180152646,1163.643193039968,42.89876859001823,1548.8896634642788,2022-11-01,2,b_elastic_eq,PIT,naive,backtest,11,2022-11-01,added_2021_obs
2022Q4,1898.302175162312,88.22847017157078,14234.162925786566,358.7823128226305,243.74509998278162,268.4682244403046,403.5872380441226,171.52790077474447,25.390370765816165,1446.110776064584,477.58176986354437,25.158363937643877,1420.7204052987677,2022-11-01,0,b_elastic_eq,full_sample,guide_cushion,backtest,11,2022-11-01,
2023Q1,1945.4430040232455,127.73291856681966,22549.989310435936,453.2062563153169,258.8017707831556,272.43155655947373,408.99801422216916,184.40055939139324,26.02089373452353,1577.8381572715086,393.62574048626044,20.233218843843197,1551.8172635369851,2022-11-01,1,b_elastic_eq,full_sample,naive,backtest,11,2022-11-01,
2023Q2,2712.532856504247,129.7225962843634,22285.716277123796,487.523171021112,282.35198320955493,255.8300310235542,442.4602044542177,204.63673111065367,36.280954550985754,1672.8021208190926,1076.01169023614,39.668153241205005,1636.5211662681068,2022-11-01,2,b_elastic_eq,full_sample,naive,backtest,11,2022-11-01,
2023Q1,1845.146739130435,120.87316744228599,20244.88934902764,440.2003368289137,264.2212583428187,266.1196499327601,383.4202371528977,195.4227761929008,17.91157385900192,1549.384258450291,313.6740545391458,16.99995170503195,1531.4726845912892,2023-02-14,0,b_elastic_eq,PIT,guide_cushion,backtest,12,2023-02-14,
2023Q2,2612.1462140992166,124.63866151016865,20314.48146488388,477.07880505854433,289.35455066906525,249.9027614791488,418.6048091433259,216.86852923153677,25.357143067331354,1651.809455581621,985.693901584927,37.735020201571594,1626.4523125142896,2023-02-14,1,b_elastic_eq,PIT,naive,backtest,12,2023-02-14,
2023Q3,3580.527415143603,119.82005858692649,18639.8222866687,490.56065391188775,324.92971124151825,250.07543175733298,426.56383109519163,211.65559029571554,34.75760485084773,1703.7852183016462,1911.4998016928043,53.38598424378048,1669.0276134507985,2023-02-14,2,b_elastic_eq,PIT,naive,backtest,12,2023-02-14,
2023Q1,1845.146739130435,120.87316744228599,20244.88934902764,419.2668267018117,250.13783719751098,272.43155655947373,400.22119407093317,184.40055939139324,17.91157385900192,1526.4579739211229,336.60033906831404,18.24246993097927,1508.546400062121,2023-02-14,0,b_elastic_eq,full_sample,guide_cushion,backtest,12,2023-02-14,
2023Q2,2612.1462140992166,124.63866151016865,20314.48146488388,455.9964056381208,275.4738994388901,255.8300310235542,435.6744968814651,204.63673111065367,25.357143067331354,1627.611564092684,1009.891793073864,38.66138073063875,1602.2544210253527,2023-02-14,1,b_elastic_eq,full_sample,naive,backtest,12,2023-02-14,
2023Q3,3580.527415143603,119.82005858692649,18639.8222866687,468.8725066369927,309.33199845791853,256.00679674780326,443.96588609620795,199.71781185996332,34.75760485084773,1677.8949997988857,1937.3900201955648,54.10906817809863,1643.137394948038,2023-02-14,2,b_elastic_eq,full_sample,naive,backtest,12,2023-02-14,
2023Q2,2463.332309110463,119.5169683304868,19592.19310953689,463.1555221804767,287.4153426311595,250.81270074553615,423.77118712988226,215.87789362113935,15.41049711149619,1641.032646308194,837.7101599137652,34.00719248538058,1625.6221491966978,2023-05-09,0,b_elastic_eq,PIT,guide_cushion,backtest,13,2023-05-09,
2023Q3,3474.5606361829027,118.23163377838318,18498.923243834663,483.53174850936887,324.89582580802096,250.9859997461295,437.39000929567555,210.6887669136896,21.736696445535838,1707.4923502728846,1788.804982355554,51.482911644354175,1685.7556538273486,2023-05-09,1,b_elastic_eq,PIT,naive,backtest,13,2023-05-09,
2023Q4,2291.475149105368,104.6089527201142,16010.959429469696,415.88298238332726,291.16063208430234,271.3927745141123,456.3668225511645,230.00830268078084,14.335366379822872,1664.8115142136871,640.9990012715037,27.973203266976775,1650.4761478338642,2023-05-09,2,b_elastic_eq,PIT,naive,backtest,13,2023-05-09,
2023Q2,2463.332309110463,119.5169683304868,19592.19310953689,444.2340396009405,268.4351335854016,255.8300310235542,425.32588415444536,204.63673111065367,15.41049711149619,1598.4618194749953,880.2809867469639,35.735372912997,1583.0513223634991,2023-05-09,0,b_elastic_eq,full_sample,guide_cushion,backtest,13,2023-05-09,
2023Q3,3474.5606361829027,118.23163377838318,18498.923243834663,466.3113742443364,306.79596915761266,256.00679674780326,438.5331650239802,199.71781185996332,21.736696445535838,1667.3651170336957,1828.932215594743,52.637798188031596,1645.6284205881598,2023-05-09,1,b_elastic_eq,full_sample,naive,backtest,13,2023-05-09,
2023Q4,2291.475149105368,104.6089527201142,16010.959429469696,401.08272338100545,274.95522296442493,276.82179457871615,457.55717726759383,218.0313435497397,14.335366379822872,1628.44826174148,677.3622537437108,29.560095993542188,1614.1128953616571,2023-05-09,2,b_elastic_eq,full_sample,naive,backtest,13,2023-05-09,
2023Q3,3462.880434782609,112.53521870898274,17824.024809077437,465.68354664560786,326.17043711386395,252.49539815995342,444.259160354486,211.19357664573445,17.800840669452278,1699.8021189196456,1780.8791565324157,51.42768253401203,1682.0012782501933,2023-08-03,0,b_elastic_eq,PIT,guide_cushion,backtest,14,2023-08-03,
2023Q4,2245.5171102661598,97.90102484105216,15168.418417300381,396.4611012889762,291.523500453398,273.024896719292,460.5496818461198,230.55940196977113,11.543018320494268,1652.1185822775572,604.9415463090969,26.939966012434148,1640.575563957063,2023-08-03,1,b_elastic_eq,PIT,naive,backtest,14,2023-08-03,
2024Q1,2146.3460076045626,134.4196610912859,22921.16560836502,491.84159812081674,320.3159449426225,297.1475783571411,522.4515208039317,222.40831200114286,11.033232022428274,1854.1649542256548,303.21428540133604,14.126999296806739,1843.1317222032267,2023-08-03,2,b_elastic_eq,PIT,naive,backtest,14,2023-08-03,
2023Q3,3462.880434782609,112.53521870898274,17824.024809077437,453.96743159661213,297.59184394113925,256.00679674780326,437.9283912808064,199.71781185996332,17.800840669452278,1645.2122754263244,1835.469000025737,53.00411130541858,1627.411434756872,2023-08-03,0,b_elastic_eq,full_sample,guide_cushion,backtest,14,2023-08-03,
2023Q4,2245.5171102661598,97.90102484105216,15168.418417300381,385.7330026075862,263.9416056141602,276.82179457871615,453.77370472234367,218.0313435497397,11.543018320494268,1598.301451072546,658.7586775141082,29.33661358011322,1586.7584327520517,2023-08-03,1,b_elastic_eq,full_sample,naive,backtest,14,2023-08-03,
2024Q1,2146.3460076045626,134.4196610912859,22921.16560836502,478.5325365682518,290.00991234148466,301.2799451037433,514.7647940667447,210.32316473737515,11.033232022428274,1794.9103528175997,362.46888680939117,16.887719199288185,1783.8771207951713,2023-08-03,2,b_elastic_eq,full_sample,naive,backtest,14,2023-08-03,
2023Q4,2206.735193578123,98.65543323068817,15601.322495344066,400.73481210511125,285.6031206217095,271.69326586046935,437.05172844652293,229.09810837647547,10.62396435878934,1624.1810354102886,593.1781225266237,26.880349044726646,1613.5570710514994,2023-11-01,0,b_elastic_eq,PIT,guide_cushion,backtest,15,2023-11-01,
2024Q1,2141.3821081830793,137.5172402547448,23934.171316547534,501.8753848849974,314.9892853551732,295.69829336621365,499.83218550089856,220.99868030255965,10.309332656719066,1833.3938294098425,318.2976114299558,14.864120243351854,1823.0844967531234,2023-11-01,1,b_elastic_eq,PIT,naive,backtest,15,2023-11-01,
2024Q2,2925.848821081831,130.70383446177644,22408.954516963622,506.56580904280116,351.5610750406053,283.69577961334153,532.9964063398207,253.39639259822286,14.086018877497336,1928.2154626347915,1011.7193773245367,34.57866209746456,1914.1294437572942,2023-11-01,2,b_elastic_eq,PIT,naive,backtest,15,2023-11-01,
2023Q4,2206.735193578123,98.65543323068817,15601.322495344066,393.64862247871315,265.1943768447978,276.82179457871615,450.54529247891736,218.0313435497397,10.62396435878934,1604.2414299308841,613.1177280060282,27.783928483593225,1593.6174655720947,2023-11-01,0,b_elastic_eq,full_sample,guide_cushion,backtest,15,2023-11-01,
2024Q1,2141.3821081830793,137.5172402547448,23934.171316547534,493.7069424554121,294.1143638112131,301.2799451037433,514.2765495106582,210.32316473737515,10.309332656719066,1813.7009656184018,337.9904752213965,15.78375358278186,1803.3916329616827,2023-11-01,1,b_elastic_eq,full_sample,naive,backtest,15,2023-11-01,
2024Q2,2925.848821081831,130.70383446177644,22408.954516963622,498.32102602976175,328.2624734671966,289.0508698412297,548.3991641701332,241.1558799868333,14.086018877497336,1905.1894134951547,1034.7454264641735,35.36564907279033,1891.1033946176574,2023-11-01,2,b_elastic_eq,full_sample,naive,backtest,15,2023-11-01,
2024Q1,2101.9769085380885,134.49790983519756,23222.61540249673,488.7818573265808,305.41592384655894,293.0751688421147,482.8189741986733,218.7370241090138,10.160480098381951,1788.8289483229414,323.30844031352905,15.381160420948106,1778.6684682245595,2024-02-13,0,b_elastic_eq,PIT,guide_cushion,backtest,16,2024-02-13,
2024Q2,2896.6940063091483,128.9328798185941,21929.62962962963,496.1270371111554,341.92630473024565,281.17912877841263,517.607220749503,250.8031847113823,14.001962477635406,1887.642876080699,1023.0530927060848,35.31795524407558,1873.6409136030634,2024-02-13,1,b_elastic_eq,PIT,naive,backtest,16,2024-02-13,
2024Q3,3961.380651945321,126.80453514739227,21011.111111111113,527.1349769306026,343.0737084373941,263.8757977766641,425.58815928292466,231.33444434565854,19.148416480083522,1791.007086773244,2189.521981652161,55.27168868704776,1771.8586702931602,2024-02-13,2,b_elastic_eq,PIT,naive,backtest,16,2024-02-13,
2024Q1,2101.9769085380885,134.49790983519756,23222.61540249673,483.067276119188,290.11403924701625,301.2799451037433,510.3767724109397,210.32316473737515,10.160480098381951,1795.1611976182623,316.9761910182081,15.079908334419478,1785.0007175198805,2024-02-13,0,b_elastic_eq,full_sample,guide_cushion,backtest,16,2024-02-13,
2024Q2,2896.6940063091483,128.9328798185941,21929.62962962963,490.6035967746676,325.5116848440661,289.0508698412297,546.1529779404829,241.1558799868333,14.001962477635406,1892.4750093872797,1018.2209593995041,35.15113978838519,1878.4730469096444,2024-02-13,1,b_elastic_eq,full_sample,naive,backtest,16,2024-02-13,
2024Q3,3961.380651945321,126.80453514739227,21011.111111111113,521.2663215730844,326.6040059341468,271.2631240048463,449.05911519550807,222.43601715680515,19.148416480083522,1790.6285838643907,2189.900484561014,55.28124351002765,1771.4801673843072,2024-02-13,2,b_elastic_eq,full_sample,naive,backtest,16,2024-02-13,
2024Q2,2778.7109376284,119.65776755782795,20356.582685777856,471.53917423507227,321.8456385711298,280.8497735695428,502.45653926316646,251.34163903990344,11.129360217224637,1828.0327646788148,961.80753316681,34.61344323881715,1816.90340446159,2024-05-08,0,b_elastic_eq,PIT,guide_cushion,backtest,17,2024-05-08,
2024Q3,4002.4059405940593,123.9497935590421,20542.647058823528,518.5387670909862,331.1681494928472,263.56671058064785,426.95573520443725,231.8311008495913,16.030533023506607,1772.0604632185098,2246.3760103990558,56.125641520151156,1756.0299301950035,2024-05-08,1,b_elastic_eq,PIT,naive,backtest,17,2024-05-08,
2024Q4,2613.287128712871,108.18232865400493,17399.509803921566,433.81021037677266,281.32678920128154,273.28843351190125,451.18835801333773,242.16020930328597,10.466800778963101,1681.774000406579,941.9799290852551,36.045787649411906,1671.3071996276158,2024-05-08,2,b_elastic_eq,PIT,naive,backtest,17,2024-05-08,
2024Q2,2778.7109376284,119.65776755782795,20356.582685777856,464.9385572426128,310.8611035624304,289.0508698412297,536.9242253955333,241.1558799868333,11.129360217224637,1842.9306360286396,946.9096618169852,34.07729998087395,1831.801275811415,2024-05-08,0,b_elastic_eq,full_sample,guide_cushion,backtest,17,2024-05-08,
2024Q3,4002.4059405940593,123.9497935590421,20542.647058823528,512.8504795481326,322.04861006291435,271.2631240048463,450.9592976907942,222.43601715680515,16.030533023506607,1779.5575284634926,2238.878945154073,55.93832755559438,1763.5269954399864,2024-05-08,1,b_elastic_eq,full_sample,naive,backtest,17,2024-05-08,
2024Q4,2613.287128712871,108.18232865400493,17399.509803921566,429.0513815827514,273.5797557056195,281.26873103781196,476.55428485702845,232.3465327727024,10.466800778963101,1692.8006859559137,930.9532435359205,35.62384069118518,1682.3338851769504,2024-05-08,2,b_elastic_eq,full_sample,naive,backtest,17,2024-05-08,
2024Q3,3793.8119812638674,124.20627374509826,20505.421619610577,521.5887337193412,328.8815462153796,263.48685380809326,417.2324666112544,230.95469206441584,22.66316189023826,1762.1442924184844,2054.3308507356214,54.14951665715503,1739.481130528246,2024-08-06,0,b_elastic_eq,PIT,guide_cushion,backtest,18,2024-08-06,
2024Q4,2453.7294685990337,107.38384013900955,17204.18848167539,433.7583499051492,277.99909583575345,273.20563120265405,438.4466499003519,241.24475260193933,14.657887226973903,1664.654479445848,803.7328763801596,32.75556195846863,1649.996592218874,2024-08-06,1,b_elastic_eq,PIT,naive,backtest,18,2024-08-06,
2025Q1,2369.6521739130435,144.12041702867072,25417.80104712042,542.1979373814365,291.132911387049,313.16060493584854,537.1251798011983,254.9648333186373,14.155633201162356,1938.5814668241696,445.2263402900362,18.78867899649707,1924.4258336230073,2024-08-06,2,b_elastic_eq,PIT,naive,backtest,18,2024-08-06,
2024Q3,3793.8119812638674,124.20627374509826,20505.421619610577,512.1794573078125,322.4595150171333,271.2631240048463,441.1747041291191,222.43601715680515,22.66316189023826,1769.5128176157164,2046.9623255383895,53.955291818559395,1746.849655725478,2024-08-06,0,b_elastic_eq,full_sample,guide_cushion,backtest,18,2024-08-06,
2024Q4,2453.7294685990337,107.38384013900955,17204.18848167539,425.5691641684749,272.33238363470304,281.26873103781196,464.4073853648294,232.3465327727024,14.657887226973903,1675.9241969785216,792.4631588474859,32.29627263269352,1661.2663097515479,2024-08-06,1,b_elastic_eq,full_sample,naive,backtest,18,2024-08-06,
2025Q1,2369.6521739130435,144.12041702867072,25417.80104712042,531.9614552105937,285.19848049933466,322.4028932844485,568.9287406387552,245.56055359389876,14.155633201162356,1954.052123227031,429.7556838871749,18.135812868160844,1939.8964900258686,2024-08-06,2,b_elastic_eq,full_sample,naive,backtest,18,2024-08-06,
2024Q4,2475.5142270861834,108.88465543586558,17295.553396593714,428.79715099822687,282.4267438179137,275.9407642844198,450.5687197805438,239.1677670373628,14.939794287767926,1676.901145918467,813.5528754554844,32.86399514710448,1661.961351630699,2024-11-07,0,b_elastic_eq,PIT,guide_cushion,backtest,19,2024-11-07,
2025Q1,2353.2363850456286,143.84522968197882,25152.459016393444,530.1041872369432,293.52967196229974,316.2957377173191,547.5938062247357,252.7697253522839,14.201844254578935,1940.2931284935817,427.14510080662586,18.15138944481107,1926.0912842390028,2024-11-07,1,b_elastic_eq,PIT,naive,backtest,19,2024-11-07,
2025Q2,3018.9979393582576,135.70918727915196,23285.245901639348,558.818164045611,346.49743231639894,305.38898814085985,602.467507057277,274.306159350909,18.21973296525813,2087.4782509110555,949.7394214124602,31.45876348674635,2069.2585179457974,2024-11-07,2,b_elastic_eq,PIT,naive,backtest,19,2024-11-07,
2024Q4,2475.5142270861834,108.88465543586558,17295.553396593714,427.1993926603948,274.6739941525428,281.26873103781196,466.09277358623586,232.3465327727024,14.939794287767926,1681.5814242096878,808.8725971642634,32.67493227523685,1666.64162992192,2024-11-07,0,b_elastic_eq,full_sample,guide_cushion,backtest,19,2024-11-07,
2025Q1,2353.2363850456286,143.84522968197882,25152.459016393444,527.9469289455158,284.86243886091853,322.4028932844485,567.3101617944371,245.56055359389876,14.201844254578935,1948.0829764792188,419.3552528209887,17.82036243727625,1933.88113222464,2024-11-07,1,b_elastic_eq,full_sample,naive,backtest,19,2024-11-07,
2025Q2,3018.9979393582576,135.70918727915196,23285.245901639348,556.5440542633979,336.26618722679854,311.2855521367089,624.1596143333369,266.4827532274596,18.21973296525813,2094.7381611877017,942.4795111358139,31.218289315432756,2076.5184282224436,2024-11-07,2,b_elastic_eq,full_sample,naive,backtest,19,2024-11-07,
