ORACLE_NOT_A_FORECAST,method,object,target,quarter,vintage_date,horizon_q,point,window,prior_basis,spec_id,n_params,n_train,knowable_from,actual,target_print_date,notes,q05,q10,q25,q50,q75,q90,q95,sd,sigma_n,sigma_kind
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,ga_cash_ex_reserves_musd,2024Q1,2023-11-01,1,220.6158490432618,W1,PIT,e_revknown_rw,10.0,15.0,2023-11-01,223.0,2024-05-08,rev_leg=actual;scenario=backtest;,187.20800842270444,194.58686400336504,206.91660814696834,220.6158490432618,234.31508993955526,246.6448340831585,254.02368966381914,20.31052494468736,8.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,margin_v2,adj_ebitda_margin_pct,2024Q1,2023-11-01,1,16.214066203688933,W1,PIT,e_revknown_rw,10.0,15.0,2023-11-01,19.79458450046685,2024-05-08,rev_leg=actual;scenario=backtest;,10.023497288998353,11.390820442339791,13.675557480222766,16.214066203688933,18.752574927155102,21.037311965038075,22.404635118379513,3.7635986651067634,8.0,additive
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,margin_v2,adj_ebitda_musd,2024Q1,2023-11-01,1,347.30529808301696,W1,PIT,e_revknown_rw,10.0,15.0,2023-11-01,424.0,2024-05-08,rev_leg=actual;scenario=backtest;,282.0876181314493,296.4923755994384,320.562093740617,347.30529808301696,374.0485024254169,398.11822056659554,412.52297803458464,39.64953408799078,8.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,margin_v2,total_cash_costs_musd,2024Q1,2023-11-01,1,1794.694701916983,W1,PIT,e_revknown_rw,10.0,15.0,2023-11-01,1718.0,2024-05-08,rev_leg=actual;scenario=backtest;,1587.0262786784162,1632.8944124840466,1709.538052949137,1794.694701916983,1879.851350884829,1956.4949913499192,2002.3631251555496,126.25343668023132,8.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,cor_cash_musd,2024Q2,2023-11-01,2,483.78086371170275,W1,PIT,e_revknown_rw,10.0,15.0,2023-11-01,506.0,2024-08-06,rev_leg=actual;scenario=backtest;,424.9520508958018,437.94568669167944,459.6574823904907,483.78086371170275,507.9042450329148,529.6160407317261,542.6096765276037,35.76537866468562,6.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,ops_cash_musd,2024Q2,2023-11-01,2,345.4843175384438,W1,PIT,e_revknown_rw,10.0,15.0,2023-11-01,314.0,2024-08-06,rev_leg=actual;scenario=backtest;,299.2180372462996,309.43696173194934,326.51233649075215,345.4843175384438,364.4562985861355,381.53167334493827,391.750597830588,28.127901190753896,6.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,pd_cash_musd,2024Q2,2023-11-01,2,283.00888172495297,W1,PIT,e_revknown_rw,10.0,15.0,2023-11-01,280.0,2024-08-06,rev_leg=actual;scenario=backtest;,264.98703942335555,268.9675592405837,275.6188333261745,283.00888172495297,290.3989301237314,297.05020420932226,301.0307240265504,10.956502150892675,6.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,sm_cash_musd,2024Q2,2023-11-01,2,511.31360569774205,W1,PIT,e_revknown_rw,10.0,15.0,2023-11-01,527.0,2024-08-06,rev_leg=actual;scenario=backtest;,402.62521931711234,426.6314373635491,466.7447751477827,511.31360569774205,555.8824362477013,595.995774031935,620.0019920783718,66.0778470495699,6.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,ga_cash_ex_reserves_musd,2024Q2,2023-11-01,2,252.95743947892322,W1,PIT,e_revknown_rw,10.0,15.0,2023-11-01,242.0,2024-08-06,rev_leg=actual;scenario=backtest;,206.47436885785254,216.74117625058986,233.8965612476727,252.95743947892322,272.01831771017373,289.17370270725655,299.44051009999384,28.259700352317157,6.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,margin_v2,adj_ebitda_margin_pct,2024Q2,2023-11-01,2,32.19376589410931,W1,PIT,e_revknown_rw,10.0,15.0,2023-11-01,32.532751091703055,2024-08-06,rev_leg=actual;scenario=backtest;,24.84787116497543,26.470373407268234,29.18150351426267,32.19376589410931,35.20602827395596,37.91715838095039,39.53966062324319,4.465986887081598,6.0,additive
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,margin_v2,adj_ebitda_musd,2024Q2,2023-11-01,2,884.6846867701239,W1,PIT,e_revknown_rw,10.0,15.0,2023-11-01,894.0,2024-08-06,rev_leg=actual;scenario=backtest;,628.177988402986,684.8331282613372,779.5013828758274,884.6846867701239,989.8679906644204,1084.5362452789107,1141.191385137262,155.94499970343296,6.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,margin_v2,total_cash_costs_musd,2024Q2,2023-11-01,2,1863.3153132298762,W1,PIT,e_revknown_rw,10.0,15.0,2023-11-01,1854.0,2024-08-06,rev_leg=actual;scenario=backtest;,1607.020477189917,1663.6288225986364,1758.2188857395304,1863.3153132298762,1968.411740720222,2063.0018038611165,2119.6101492698353,155.81619655419988,6.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,cor_cash_musd,2023Q4,2023-11-01,0,391.1900170768837,W1,full_sample,e_revknown_rw,10.0,15.0,2023-11-01,384.0,2024-02-13,rev_leg=actual;scenario=backtest;,367.96340602432224,373.0935133704273,381.66569781220915,391.1900170768837,400.71433634155824,409.2865207833401,414.41662812944514,14.120776871562137,42.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,ops_cash_musd,2023Q4,2023-11-01,0,262.26333199704936,W1,full_sample,e_revknown_rw,10.0,15.0,2023-11-01,254.0,2024-02-13,rev_leg=actual;scenario=backtest;,236.36565031609885,242.08572229465304,251.6437117697978,262.26333199704936,272.8829522243009,282.4409416994457,288.1610136779999,15.744672508610133,42.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,pd_cash_musd,2023Q4,2023-11-01,0,280.2179926689522,W1,full_sample,e_revknown_rw,10.0,15.0,2023-11-01,253.0,2024-02-13,rev_leg=actual;scenario=backtest;,257.96940029713136,262.8834907302506,271.0947203818634,280.2179926689522,289.3412649560411,297.55249460765384,302.46658504077305,13.526183732868553,42.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,sm_cash_musd,2023Q4,2023-11-01,0,463.0924524391493,W1,full_sample,e_revknown_rw,10.0,15.0,2023-11-01,391.0,2024-02-13,rev_leg=actual;scenario=backtest;,399.3744266060813,413.44795251417895,436.9641972418852,463.0924524391493,489.22070763641347,512.7369523641197,526.8104782722173,38.737809121144316,42.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,ga_cash_ex_reserves_musd,2023Q4,2023-11-01,0,209.4177010627574,W1,full_sample,e_revknown_rw,10.0,15.0,2023-11-01,211.0,2024-02-13,rev_leg=actual;scenario=backtest;,182.12656473474956,188.154411786695,198.2266799148384,209.4177010627574,220.60872221067643,230.68099033881978,236.70883739076524,16.591832781247845,42.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,margin_v2,adj_ebitda_margin_pct,2023Q4,2023-11-01,0,28.065676360478925,W1,full_sample,e_revknown_rw,10.0,15.0,2023-11-01,33.27321911632101,2024-02-13,rev_leg=actual;scenario=backtest;,24.548836427539744,25.32560779268718,26.623558685701937,28.065676360478925,29.507794035255912,30.80574492827067,31.582516293418106,2.1380868639705035,42.0,additive
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,margin_v2,adj_ebitda_musd,2023Q4,2023-11-01,0,622.4967016754225,W1,full_sample,e_revknown_rw,10.0,15.0,2023-11-01,738.0,2024-02-13,rev_leg=actual;scenario=backtest;,536.2149112002097,555.2721402617507,587.1159344445072,622.4967016754225,657.877468906338,689.7212630890945,708.7784921506353,52.455603988985445,42.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,margin_v2,total_cash_costs_musd,2023Q4,2023-11-01,0,1595.5032983245774,W1,full_sample,e_revknown_rw,10.0,15.0,2023-11-01,1480.0,2024-02-13,rev_leg=actual;scenario=backtest;,1511.2036775592235,1529.8231008915186,1560.9353408966394,1595.5032983245774,1630.0712557525153,1661.1834957576361,1679.8029190899313,51.250530371868095,42.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,cor_cash_musd,2024Q1,2023-11-01,1,476.5219808033634,W1,full_sample,e_revknown_rw,10.0,15.0,2023-11-01,480.0,2024-05-08,rev_leg=actual;scenario=backtest;,448.8730358059287,454.97991276367367,465.1842363992802,476.5219808033634,487.85972520744656,498.0640488430531,504.17092580079816,16.80936500634319,39.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,ops_cash_musd,2024Q1,2023-11-01,1,283.19632509858604,W1,full_sample,e_revknown_rw,10.0,15.0,2023-11-01,266.0,2024-05-08,rev_leg=actual;scenario=backtest;,256.2864282552949,262.2300701911024,272.16163526221845,283.19632509858604,294.23101493495363,304.1625800060697,310.1062219418772,16.360055631919828,39.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,pd_cash_musd,2024Q1,2023-11-01,1,304.976208888699,W1,full_sample,e_revknown_rw,10.0,15.0,2023-11-01,290.0,2024-05-08,rev_leg=actual;scenario=backtest;,280.13255062407154,285.61981837394126,294.78880219043737,304.976208888699,315.1636155869606,324.3325994034567,329.8198671533264,15.103871771661526,39.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,sm_cash_musd,2024Q1,2023-11-01,1,527.6060012069454,W1,full_sample,e_revknown_rw,10.0,15.0,2023-11-01,479.0,2024-05-08,rev_leg=actual;scenario=backtest;,454.96874761337534,471.0122809303106,497.82032166167244,527.6060012069454,557.3916807522183,584.1997214835802,600.2432548005154,44.160314573518605,39.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,ga_cash_ex_reserves_musd,2024Q1,2023-11-01,1,202.0140449645791,W1,full_sample,e_revknown_rw,10.0,15.0,2023-11-01,223.0,2024-05-08,rev_leg=actual;scenario=backtest;,175.5354395494648,181.3838212977661,191.15621077231637,202.0140449645791,212.87187915684183,222.64426863139212,228.4926503796934,16.097849061614706,39.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,margin_v2,adj_ebitda_margin_pct,2024Q1,2023-11-01,1,16.71324679893899,W1,full_sample,e_revknown_rw,10.0,15.0,2023-11-01,19.79458450046685,2024-05-08,rev_leg=actual;scenario=backtest;,13.119598366266203,13.913334576084049,15.239632980706203,16.71324679893899,18.186860617171778,19.513159021793932,20.306895231611776,2.1847831161324414,39.0,additive
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,margin_v2,adj_ebitda_musd,2024Q1,2023-11-01,1,357.99774643327316,W1,full_sample,e_revknown_rw,10.0,15.0,2023-11-01,424.0,2024-05-08,rev_leg=actual;scenario=backtest;,309.77108673059956,320.4230040791491,338.22189092694765,357.99774643327316,377.7736019395987,395.5724887873972,406.2244061359468,29.31972724652444,39.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,margin_v2,total_cash_costs_musd,2024Q1,2023-11-01,1,1784.0022535667267,W1,full_sample,e_revknown_rw,10.0,15.0,2023-11-01,1718.0,2024-05-08,rev_leg=actual;scenario=backtest;,1686.4255551803606,1707.9775128063684,1743.9898890370287,1784.0022535667267,1824.014618096425,1860.026994327085,1881.578951953093,59.32242041938547,39.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,cor_cash_musd,2024Q2,2023-11-01,2,476.5987425765588,W1,full_sample,e_revknown_rw,10.0,15.0,2023-11-01,506.0,2024-08-06,rev_leg=actual;scenario=backtest;,450.7689752529214,456.47404685356554,466.0069713549259,476.5987425765588,487.1905137981917,496.7234382995521,502.4285099001962,15.703383511096735,36.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,ops_cash_musd,2024Q2,2023-11-01,2,314.29292264148523,W1,full_sample,e_revknown_rw,10.0,15.0,2023-11-01,314.0,2024-08-06,rev_leg=actual;scenario=backtest;,285.6321559851901,291.96251598629954,302.5402699885796,314.29292264148523,326.04557529439086,336.623329296671,342.95368929778033,17.42450889652366,36.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,pd_cash_musd,2024Q2,2023-11-01,2,292.5971007788256,W1,full_sample,e_revknown_rw,10.0,15.0,2023-11-01,280.0,2024-08-06,rev_leg=actual;scenario=backtest;,267.9974648595695,273.4308349132247,282.50975804253295,292.5971007788256,302.6844435151183,311.7633666444265,317.1967366980817,14.955516719653895,36.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,sm_cash_musd,2024Q2,2023-11-01,2,547.9740475226924,W1,full_sample,e_revknown_rw,10.0,15.0,2023-11-01,527.0,2024-08-06,rev_leg=actual;scenario=backtest;,473.32924574147586,489.81619018204856,517.3651514593017,547.9740475226924,578.582943586083,606.1319048633364,622.618849303909,45.38081720959038,36.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,ga_cash_ex_reserves_musd,2024Q2,2023-11-01,2,231.6286693572923,W1,full_sample,e_revknown_rw,10.0,15.0,2023-11-01,242.0,2024-08-06,rev_leg=actual;scenario=backtest;,200.58405006948695,207.44093629817502,218.89849254078578,231.6286693572923,244.3588461737988,255.81640241640957,262.67328864509767,18.87378839012115,36.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,margin_v2,adj_ebitda_margin_pct,2024Q2,2023-11-01,2,32.68334468868393,W1,full_sample,e_revknown_rw,10.0,15.0,2023-11-01,32.532751091703055,2024-08-06,rev_leg=actual;scenario=backtest;,29.15439793533568,29.933843357760693,31.236262483240154,32.68334468868393,34.13042689412771,35.43284601960717,36.21229144203218,2.145447288150926,36.0,additive
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,margin_v2,adj_ebitda_musd,2024Q2,2023-11-01,2,898.1383120450345,W1,full_sample,e_revknown_rw,10.0,15.0,2023-11-01,894.0,2024-08-06,rev_leg=actual;scenario=backtest;,775.9580728952686,802.9442630455513,848.0370035561094,898.1383120450345,948.2396205339595,993.3323610445177,1020.3185511948003,74.28031111571393,36.0,relative
