quarter,fee_share,adr_basis,backlog_scale_B,b_path,adr_ratio_r,b_in_force,u_unpaid_share_pct,implied_rnpl_gbv_share_pct,k_uf_m_nights,u_unpaid_m_nights,k_total_m_nights,k_over_nights_q,band_role
2Q22,0.133,forward,1.0,step,1.33,1.0,0.0,0.0,95.206,0.0,95.206,0.9181,
2Q22,0.133,forward,1.05,ramp,1.0,1.05,0.0,0.0,95.206,0.0,95.206,0.9181,
2Q22,0.133,forward,1.05,step,1.0,1.05,0.0,0.0,95.206,0.0,95.206,0.9181,
2Q22,0.133,forward,1.05,ramp,1.33,1.05,0.0,0.0,95.206,0.0,95.206,0.9181,
2Q22,0.133,forward,1.05,step,1.33,1.05,0.0,0.0,95.206,0.0,95.206,0.9181,
2Q22,0.133,forward,1.1,ramp,1.0,1.1,0.0,0.0,95.206,0.0,95.206,0.9181,
2Q22,0.133,forward,1.1,step,1.0,1.1,0.0,0.0,95.206,0.0,95.206,0.9181,
2Q22,0.133,forward,1.1,ramp,1.33,1.1,0.0,0.0,95.206,0.0,95.206,0.9181,
2Q22,0.133,forward,1.1,step,1.33,1.1,0.0,0.0,95.206,0.0,95.206,0.9181,
2Q22,0.133,kernelw,1.0,ramp,1.0,1.0,0.0,0.0,90.166,0.0,90.166,0.8695,
2Q22,0.133,kernelw,1.0,step,1.0,1.0,0.0,0.0,90.166,0.0,90.166,0.8695,
2Q22,0.133,kernelw,1.0,ramp,1.33,1.0,0.0,0.0,90.166,0.0,90.166,0.8695,
2Q22,0.133,kernelw,1.0,step,1.33,1.0,0.0,0.0,90.166,0.0,90.166,0.8695,
2Q22,0.133,kernelw,1.05,ramp,1.0,1.05,0.0,0.0,90.166,0.0,90.166,0.8695,
2Q22,0.133,kernelw,1.05,step,1.0,1.05,0.0,0.0,90.166,0.0,90.166,0.8695,
2Q22,0.133,kernelw,1.05,ramp,1.33,1.05,0.0,0.0,90.166,0.0,90.166,0.8695,
2Q22,0.133,kernelw,1.05,step,1.33,1.05,0.0,0.0,90.166,0.0,90.166,0.8695,
2Q22,0.133,kernelw,1.1,ramp,1.0,1.1,0.0,0.0,90.166,0.0,90.166,0.8695,
2Q22,0.133,kernelw,1.1,step,1.0,1.1,0.0,0.0,90.166,0.0,90.166,0.8695,
2Q22,0.133,kernelw,1.1,ramp,1.33,1.1,0.0,0.0,90.166,0.0,90.166,0.8695,
2Q22,0.133,kernelw,1.1,step,1.33,1.1,0.0,0.0,90.166,0.0,90.166,0.8695,
2Q22,0.151,current,1.0,ramp,1.0,1.0,0.0,0.0,80.118,0.0,80.118,0.7726,
2Q22,0.151,current,1.0,step,1.0,1.0,0.0,0.0,80.118,0.0,80.118,0.7726,
2Q22,0.151,current,1.0,ramp,1.33,1.0,0.0,0.0,80.118,0.0,80.118,0.7726,
2Q22,0.151,current,1.0,step,1.33,1.0,0.0,0.0,80.118,0.0,80.118,0.7726,
2Q22,0.151,current,1.05,ramp,1.0,1.05,0.0,0.0,80.118,0.0,80.118,0.7726,
2Q22,0.151,current,1.05,step,1.0,1.05,0.0,0.0,80.118,0.0,80.118,0.7726,
2Q22,0.151,current,1.05,ramp,1.33,1.05,0.0,0.0,80.118,0.0,80.118,0.7726,
2Q22,0.151,current,1.05,step,1.33,1.05,0.0,0.0,80.118,0.0,80.118,0.7726,
2Q22,0.151,current,1.1,ramp,1.0,1.1,0.0,0.0,80.118,0.0,80.118,0.7726,
2Q22,0.151,current,1.1,step,1.0,1.1,0.0,0.0,80.118,0.0,80.118,0.7726,
2Q22,0.151,current,1.1,ramp,1.33,1.1,0.0,0.0,80.118,0.0,80.118,0.7726,
2Q22,0.151,current,1.1,step,1.33,1.1,0.0,0.0,80.118,0.0,80.118,0.7726,
2Q22,0.151,forward,1.0,ramp,1.0,1.0,0.0,0.0,83.857,0.0,83.857,0.8086,
2Q22,0.151,forward,1.0,step,1.0,1.0,0.0,0.0,83.857,0.0,83.857,0.8086,
2Q22,0.151,forward,1.0,ramp,1.33,1.0,0.0,0.0,83.857,0.0,83.857,0.8086,
2Q22,0.151,forward,1.0,step,1.33,1.0,0.0,0.0,83.857,0.0,83.857,0.8086,
2Q22,0.151,forward,1.05,ramp,1.0,1.05,0.0,0.0,83.857,0.0,83.857,0.8086,
2Q22,0.151,forward,1.05,step,1.0,1.05,0.0,0.0,83.857,0.0,83.857,0.8086,
2Q22,0.151,forward,1.05,ramp,1.33,1.05,0.0,0.0,83.857,0.0,83.857,0.8086,
2Q22,0.151,forward,1.05,step,1.33,1.05,0.0,0.0,83.857,0.0,83.857,0.8086,
2Q22,0.151,forward,1.1,ramp,1.0,1.1,0.0,0.0,83.857,0.0,83.857,0.8086,
2Q22,0.151,forward,1.1,step,1.0,1.1,0.0,0.0,83.857,0.0,83.857,0.8086,
2Q22,0.151,forward,1.1,ramp,1.33,1.1,0.0,0.0,83.857,0.0,83.857,0.8086,
2Q22,0.151,forward,1.1,step,1.33,1.1,0.0,0.0,83.857,0.0,83.857,0.8086,
2Q22,0.151,kernelw,1.0,ramp,1.0,1.0,0.0,0.0,79.418,0.0,79.418,0.7658,
2Q22,0.151,kernelw,1.0,step,1.0,1.0,0.0,0.0,79.418,0.0,79.418,0.7658,
2Q22,0.151,kernelw,1.0,ramp,1.33,1.0,0.0,0.0,79.418,0.0,79.418,0.7658,
2Q22,0.151,kernelw,1.0,step,1.33,1.0,0.0,0.0,79.418,0.0,79.418,0.7658,
2Q22,0.151,kernelw,1.05,ramp,1.0,1.05,0.0,0.0,79.418,0.0,79.418,0.7658,
2Q22,0.151,kernelw,1.05,step,1.0,1.05,0.0,0.0,79.418,0.0,79.418,0.7658,
2Q22,0.151,kernelw,1.05,ramp,1.33,1.05,0.0,0.0,79.418,0.0,79.418,0.7658,
2Q22,0.151,kernelw,1.05,step,1.33,1.05,0.0,0.0,79.418,0.0,79.418,0.7658,
2Q22,0.151,kernelw,1.1,ramp,1.0,1.1,0.0,0.0,79.418,0.0,79.418,0.7658,
2Q22,0.151,kernelw,1.1,step,1.0,1.1,0.0,0.0,79.418,0.0,79.418,0.7658,
2Q22,0.151,kernelw,1.1,ramp,1.33,1.1,0.0,0.0,79.418,0.0,79.418,0.7658,
2Q22,0.151,kernelw,1.1,step,1.33,1.1,0.0,0.0,79.418,0.0,79.418,0.7658,
2Q22,0.155,current,1.0,ramp,1.0,1.0,0.0,0.0,78.051,0.0,78.051,0.7527,
2Q22,0.155,current,1.0,step,1.0,1.0,0.0,0.0,78.051,0.0,78.051,0.7527,
2Q22,0.155,current,1.0,ramp,1.33,1.0,0.0,0.0,78.051,0.0,78.051,0.7527,
2Q22,0.155,current,1.0,step,1.33,1.0,0.0,0.0,78.051,0.0,78.051,0.7527,
2Q22,0.155,current,1.05,ramp,1.0,1.05,0.0,0.0,78.051,0.0,78.051,0.7527,
2Q22,0.155,current,1.05,step,1.0,1.05,0.0,0.0,78.051,0.0,78.051,0.7527,
2Q22,0.155,current,1.05,ramp,1.33,1.05,0.0,0.0,78.051,0.0,78.051,0.7527,
2Q22,0.155,current,1.05,step,1.33,1.05,0.0,0.0,78.051,0.0,78.051,0.7527,
2Q22,0.155,current,1.1,ramp,1.0,1.1,0.0,0.0,78.051,0.0,78.051,0.7527,
2Q22,0.155,current,1.1,step,1.0,1.1,0.0,0.0,78.051,0.0,78.051,0.7527,
2Q22,0.155,current,1.1,ramp,1.33,1.1,0.0,0.0,78.051,0.0,78.051,0.7527,
2Q22,0.155,current,1.1,step,1.33,1.1,0.0,0.0,78.051,0.0,78.051,0.7527,
2Q22,0.155,forward,1.0,ramp,1.0,1.0,0.0,0.0,81.693,0.0,81.693,0.7878,
2Q22,0.155,forward,1.0,step,1.0,1.0,0.0,0.0,81.693,0.0,81.693,0.7878,
2Q22,0.155,forward,1.0,ramp,1.33,1.0,0.0,0.0,81.693,0.0,81.693,0.7878,
2Q22,0.155,forward,1.0,step,1.33,1.0,0.0,0.0,81.693,0.0,81.693,0.7878,
2Q22,0.155,forward,1.05,ramp,1.0,1.05,0.0,0.0,81.693,0.0,81.693,0.7878,
2Q22,0.155,forward,1.05,step,1.0,1.05,0.0,0.0,81.693,0.0,81.693,0.7878,
2Q22,0.155,forward,1.05,ramp,1.33,1.05,0.0,0.0,81.693,0.0,81.693,0.7878,
2Q22,0.155,forward,1.05,step,1.33,1.05,0.0,0.0,81.693,0.0,81.693,0.7878,
2Q22,0.155,forward,1.1,ramp,1.0,1.1,0.0,0.0,81.693,0.0,81.693,0.7878,
2Q22,0.155,forward,1.1,step,1.0,1.1,0.0,0.0,81.693,0.0,81.693,0.7878,
2Q22,0.155,forward,1.1,ramp,1.33,1.1,0.0,0.0,81.693,0.0,81.693,0.7878,
2Q22,0.155,forward,1.1,step,1.33,1.1,0.0,0.0,81.693,0.0,81.693,0.7878,
2Q22,0.155,kernelw,1.0,ramp,1.0,1.0,0.0,0.0,77.369,0.0,77.369,0.7461,
2Q22,0.155,kernelw,1.0,step,1.0,1.0,0.0,0.0,77.369,0.0,77.369,0.7461,
2Q22,0.155,kernelw,1.0,ramp,1.33,1.0,0.0,0.0,77.369,0.0,77.369,0.7461,
2Q22,0.155,kernelw,1.0,step,1.33,1.0,0.0,0.0,77.369,0.0,77.369,0.7461,
2Q22,0.155,kernelw,1.05,ramp,1.0,1.05,0.0,0.0,77.369,0.0,77.369,0.7461,
2Q22,0.155,kernelw,1.05,step,1.0,1.05,0.0,0.0,77.369,0.0,77.369,0.7461,
2Q22,0.155,kernelw,1.05,ramp,1.33,1.05,0.0,0.0,77.369,0.0,77.369,0.7461,
2Q22,0.155,kernelw,1.05,step,1.33,1.05,0.0,0.0,77.369,0.0,77.369,0.7461,
2Q22,0.155,kernelw,1.1,ramp,1.0,1.1,0.0,0.0,77.369,0.0,77.369,0.7461,
2Q22,0.155,kernelw,1.1,step,1.0,1.1,0.0,0.0,77.369,0.0,77.369,0.7461,
2Q22,0.155,kernelw,1.1,ramp,1.33,1.1,0.0,0.0,77.369,0.0,77.369,0.7461,
2Q22,0.155,kernelw,1.1,step,1.33,1.1,0.0,0.0,77.369,0.0,77.369,0.7461,
3Q22,0.124,current,1.0,ramp,1.0,1.0,0.0,0.0,62.907,0.0,62.907,0.631,
3Q22,0.124,current,1.0,step,1.0,1.0,0.0,0.0,62.907,0.0,62.907,0.631,
3Q22,0.124,current,1.0,ramp,1.33,1.0,0.0,0.0,62.907,0.0,62.907,0.631,
3Q22,0.124,current,1.0,step,1.33,1.0,0.0,0.0,62.907,0.0,62.907,0.631,
3Q22,0.124,current,1.05,ramp,1.0,1.05,0.0,0.0,62.907,0.0,62.907,0.631,
3Q22,0.124,current,1.05,step,1.0,1.05,0.0,0.0,62.907,0.0,62.907,0.631,
3Q22,0.124,current,1.05,ramp,1.33,1.05,0.0,0.0,62.907,0.0,62.907,0.631,
3Q22,0.124,current,1.05,step,1.33,1.05,0.0,0.0,62.907,0.0,62.907,0.631,
3Q22,0.124,current,1.1,ramp,1.0,1.1,0.0,0.0,62.907,0.0,62.907,0.631,
3Q22,0.124,current,1.1,step,1.0,1.1,0.0,0.0,62.907,0.0,62.907,0.631,
3Q22,0.124,current,1.1,ramp,1.33,1.1,0.0,0.0,62.907,0.0,62.907,0.631,
3Q22,0.124,current,1.1,step,1.33,1.1,0.0,0.0,62.907,0.0,62.907,0.631,
3Q22,0.124,forward,1.0,ramp,1.0,1.0,0.0,0.0,64.401,0.0,64.401,0.6459,
3Q22,0.124,forward,1.0,step,1.0,1.0,0.0,0.0,64.401,0.0,64.401,0.6459,
3Q22,0.124,forward,1.0,ramp,1.33,1.0,0.0,0.0,64.401,0.0,64.401,0.6459,
3Q22,0.124,forward,1.0,step,1.33,1.0,0.0,0.0,64.401,0.0,64.401,0.6459,
3Q22,0.124,forward,1.05,ramp,1.0,1.05,0.0,0.0,64.401,0.0,64.401,0.6459,
3Q22,0.124,forward,1.05,step,1.0,1.05,0.0,0.0,64.401,0.0,64.401,0.6459,
3Q22,0.124,forward,1.05,ramp,1.33,1.05,0.0,0.0,64.401,0.0,64.401,0.6459,
3Q22,0.124,forward,1.05,step,1.33,1.05,0.0,0.0,64.401,0.0,64.401,0.6459,
3Q22,0.124,forward,1.1,ramp,1.0,1.1,0.0,0.0,64.401,0.0,64.401,0.6459,
3Q22,0.124,forward,1.1,step,1.0,1.1,0.0,0.0,64.401,0.0,64.401,0.6459,
3Q22,0.124,forward,1.1,ramp,1.33,1.1,0.0,0.0,64.401,0.0,64.401,0.6459,
3Q22,0.124,forward,1.1,step,1.33,1.1,0.0,0.0,64.401,0.0,64.401,0.6459,
3Q22,0.124,kernelw,1.0,ramp,1.0,1.0,0.0,0.0,61.943,0.0,61.943,0.6213,
3Q22,0.124,kernelw,1.0,step,1.0,1.0,0.0,0.0,61.943,0.0,61.943,0.6213,
3Q22,0.124,kernelw,1.0,ramp,1.33,1.0,0.0,0.0,61.943,0.0,61.943,0.6213,
3Q22,0.124,kernelw,1.0,step,1.33,1.0,0.0,0.0,61.943,0.0,61.943,0.6213,
3Q22,0.124,kernelw,1.05,ramp,1.0,1.05,0.0,0.0,61.943,0.0,61.943,0.6213,
3Q22,0.124,kernelw,1.05,step,1.0,1.05,0.0,0.0,61.943,0.0,61.943,0.6213,
3Q22,0.124,kernelw,1.05,ramp,1.33,1.05,0.0,0.0,61.943,0.0,61.943,0.6213,
3Q22,0.124,kernelw,1.05,step,1.33,1.05,0.0,0.0,61.943,0.0,61.943,0.6213,
3Q22,0.124,kernelw,1.1,ramp,1.0,1.1,0.0,0.0,61.943,0.0,61.943,0.6213,
3Q22,0.124,kernelw,1.1,step,1.0,1.1,0.0,0.0,61.943,0.0,61.943,0.6213,
3Q22,0.124,kernelw,1.1,ramp,1.33,1.1,0.0,0.0,61.943,0.0,61.943,0.6213,
3Q22,0.124,kernelw,1.1,step,1.33,1.1,0.0,0.0,61.943,0.0,61.943,0.6213,
3Q22,0.133,current,1.0,ramp,1.0,1.0,0.0,0.0,58.65,0.0,58.65,0.5883,
3Q22,0.133,current,1.0,step,1.0,1.0,0.0,0.0,58.65,0.0,58.65,0.5883,
3Q22,0.133,current,1.0,ramp,1.33,1.0,0.0,0.0,58.65,0.0,58.65,0.5883,
3Q22,0.133,current,1.0,step,1.33,1.0,0.0,0.0,58.65,0.0,58.65,0.5883,
3Q22,0.133,current,1.05,ramp,1.0,1.05,0.0,0.0,58.65,0.0,58.65,0.5883,
3Q22,0.133,current,1.05,step,1.0,1.05,0.0,0.0,58.65,0.0,58.65,0.5883,
3Q22,0.133,current,1.05,ramp,1.33,1.05,0.0,0.0,58.65,0.0,58.65,0.5883,central
3Q22,0.133,current,1.05,step,1.33,1.05,0.0,0.0,58.65,0.0,58.65,0.5883,
3Q22,0.133,current,1.1,ramp,1.0,1.1,0.0,0.0,58.65,0.0,58.65,0.5883,
3Q22,0.133,current,1.1,step,1.0,1.1,0.0,0.0,58.65,0.0,58.65,0.5883,
3Q22,0.133,current,1.1,ramp,1.33,1.1,0.0,0.0,58.65,0.0,58.65,0.5883,
3Q22,0.133,current,1.1,step,1.33,1.1,0.0,0.0,58.65,0.0,58.65,0.5883,
3Q22,0.133,forward,1.0,ramp,1.0,1.0,0.0,0.0,60.043,0.0,60.043,0.6022,
3Q22,0.133,forward,1.0,step,1.0,1.0,0.0,0.0,60.043,0.0,60.043,0.6022,
3Q22,0.133,forward,1.0,ramp,1.33,1.0,0.0,0.0,60.043,0.0,60.043,0.6022,
3Q22,0.133,forward,1.0,step,1.33,1.0,0.0,0.0,60.043,0.0,60.043,0.6022,
3Q22,0.133,forward,1.05,ramp,1.0,1.05,0.0,0.0,60.043,0.0,60.043,0.6022,
3Q22,0.133,forward,1.05,step,1.0,1.05,0.0,0.0,60.043,0.0,60.043,0.6022,
3Q22,0.133,forward,1.05,ramp,1.33,1.05,0.0,0.0,60.043,0.0,60.043,0.6022,
3Q22,0.133,forward,1.05,step,1.33,1.05,0.0,0.0,60.043,0.0,60.043,0.6022,
3Q22,0.133,forward,1.1,ramp,1.0,1.1,0.0,0.0,60.043,0.0,60.043,0.6022,
3Q22,0.133,forward,1.1,step,1.0,1.1,0.0,0.0,60.043,0.0,60.043,0.6022,
3Q22,0.133,forward,1.1,ramp,1.33,1.1,0.0,0.0,60.043,0.0,60.043,0.6022,
3Q22,0.133,forward,1.1,step,1.33,1.1,0.0,0.0,60.043,0.0,60.043,0.6022,
3Q22,0.133,kernelw,1.0,ramp,1.0,1.0,0.0,0.0,57.752,0.0,57.752,0.5793,
3Q22,0.133,kernelw,1.0,step,1.0,1.0,0.0,0.0,57.752,0.0,57.752,0.5793,
3Q22,0.133,kernelw,1.0,ramp,1.33,1.0,0.0,0.0,57.752,0.0,57.752,0.5793,
3Q22,0.133,kernelw,1.0,step,1.33,1.0,0.0,0.0,57.752,0.0,57.752,0.5793,
3Q22,0.133,kernelw,1.05,ramp,1.0,1.05,0.0,0.0,57.752,0.0,57.752,0.5793,
3Q22,0.133,kernelw,1.05,step,1.0,1.05,0.0,0.0,57.752,0.0,57.752,0.5793,
3Q22,0.133,kernelw,1.05,ramp,1.33,1.05,0.0,0.0,57.752,0.0,57.752,0.5793,
3Q22,0.133,kernelw,1.05,step,1.33,1.05,0.0,0.0,57.752,0.0,57.752,0.5793,
3Q22,0.133,kernelw,1.1,ramp,1.0,1.1,0.0,0.0,57.752,0.0,57.752,0.5793,
3Q22,0.133,kernelw,1.1,step,1.0,1.1,0.0,0.0,57.752,0.0,57.752,0.5793,
3Q22,0.133,kernelw,1.1,ramp,1.33,1.1,0.0,0.0,57.752,0.0,57.752,0.5793,
3Q22,0.133,kernelw,1.1,step,1.33,1.1,0.0,0.0,57.752,0.0,57.752,0.5793,
3Q22,0.151,current,1.0,ramp,1.0,1.0,0.0,0.0,51.659,0.0,51.659,0.5181,
3Q22,0.151,current,1.0,step,1.0,1.0,0.0,0.0,51.659,0.0,51.659,0.5181,
3Q22,0.151,current,1.0,ramp,1.33,1.0,0.0,0.0,51.659,0.0,51.659,0.5181,
3Q22,0.151,current,1.0,step,1.33,1.0,0.0,0.0,51.659,0.0,51.659,0.5181,
3Q22,0.151,current,1.05,ramp,1.0,1.05,0.0,0.0,51.659,0.0,51.659,0.5181,
3Q22,0.151,current,1.05,step,1.0,1.05,0.0,0.0,51.659,0.0,51.659,0.5181,
3Q22,0.151,current,1.05,ramp,1.33,1.05,0.0,0.0,51.659,0.0,51.659,0.5181,
3Q22,0.151,current,1.05,step,1.33,1.05,0.0,0.0,51.659,0.0,51.659,0.5181,
3Q22,0.151,current,1.1,ramp,1.0,1.1,0.0,0.0,51.659,0.0,51.659,0.5181,
3Q22,0.151,current,1.1,step,1.0,1.1,0.0,0.0,51.659,0.0,51.659,0.5181,
3Q22,0.151,current,1.1,ramp,1.33,1.1,0.0,0.0,51.659,0.0,51.659,0.5181,
3Q22,0.151,current,1.1,step,1.33,1.1,0.0,0.0,51.659,0.0,51.659,0.5181,
3Q22,0.151,forward,1.0,ramp,1.0,1.0,0.0,0.0,52.886,0.0,52.886,0.5305,
3Q22,0.151,forward,1.0,step,1.0,1.0,0.0,0.0,52.886,0.0,52.886,0.5305,
3Q22,0.151,forward,1.0,ramp,1.33,1.0,0.0,0.0,52.886,0.0,52.886,0.5305,
3Q22,0.151,forward,1.0,step,1.33,1.0,0.0,0.0,52.886,0.0,52.886,0.5305,
3Q22,0.151,forward,1.05,ramp,1.0,1.05,0.0,0.0,52.886,0.0,52.886,0.5305,
3Q22,0.151,forward,1.05,step,1.0,1.05,0.0,0.0,52.886,0.0,52.886,0.5305,
3Q22,0.151,forward,1.05,ramp,1.33,1.05,0.0,0.0,52.886,0.0,52.886,0.5305,
3Q22,0.151,forward,1.05,step,1.33,1.05,0.0,0.0,52.886,0.0,52.886,0.5305,
3Q22,0.151,forward,1.1,ramp,1.0,1.1,0.0,0.0,52.886,0.0,52.886,0.5305,
3Q22,0.151,forward,1.1,step,1.0,1.1,0.0,0.0,52.886,0.0,52.886,0.5305,
3Q22,0.151,forward,1.1,ramp,1.33,1.1,0.0,0.0,52.886,0.0,52.886,0.5305,
3Q22,0.151,forward,1.1,step,1.33,1.1,0.0,0.0,52.886,0.0,52.886,0.5305,
3Q22,0.151,kernelw,1.0,ramp,1.0,1.0,0.0,0.0,50.867,0.0,50.867,0.5102,
3Q22,0.151,kernelw,1.0,step,1.0,1.0,0.0,0.0,50.867,0.0,50.867,0.5102,
3Q22,0.151,kernelw,1.0,ramp,1.33,1.0,0.0,0.0,50.867,0.0,50.867,0.5102,
3Q22,0.151,kernelw,1.0,step,1.33,1.0,0.0,0.0,50.867,0.0,50.867,0.5102,
3Q22,0.151,kernelw,1.05,ramp,1.0,1.05,0.0,0.0,50.867,0.0,50.867,0.5102,
3Q22,0.151,kernelw,1.05,step,1.0,1.05,0.0,0.0,50.867,0.0,50.867,0.5102,
3Q22,0.151,kernelw,1.05,ramp,1.33,1.05,0.0,0.0,50.867,0.0,50.867,0.5102,
3Q22,0.151,kernelw,1.05,step,1.33,1.05,0.0,0.0,50.867,0.0,50.867,0.5102,
3Q22,0.151,kernelw,1.1,ramp,1.0,1.1,0.0,0.0,50.867,0.0,50.867,0.5102,
3Q22,0.151,kernelw,1.1,step,1.0,1.1,0.0,0.0,50.867,0.0,50.867,0.5102,
3Q22,0.151,kernelw,1.1,ramp,1.33,1.1,0.0,0.0,50.867,0.0,50.867,0.5102,
3Q22,0.151,kernelw,1.1,step,1.33,1.1,0.0,0.0,50.867,0.0,50.867,0.5102,
3Q22,0.155,current,1.0,ramp,1.0,1.0,0.0,0.0,50.325,0.0,50.325,0.5048,
3Q22,0.155,current,1.0,step,1.0,1.0,0.0,0.0,50.325,0.0,50.325,0.5048,
3Q22,0.155,current,1.0,ramp,1.33,1.0,0.0,0.0,50.325,0.0,50.325,0.5048,
3Q22,0.155,current,1.0,step,1.33,1.0,0.0,0.0,50.325,0.0,50.325,0.5048,
3Q22,0.155,current,1.05,ramp,1.0,1.05,0.0,0.0,50.325,0.0,50.325,0.5048,
3Q22,0.155,current,1.05,step,1.0,1.05,0.0,0.0,50.325,0.0,50.325,0.5048,
3Q22,0.155,current,1.05,ramp,1.33,1.05,0.0,0.0,50.325,0.0,50.325,0.5048,
3Q22,0.155,current,1.05,step,1.33,1.05,0.0,0.0,50.325,0.0,50.325,0.5048,
3Q22,0.155,current,1.1,ramp,1.0,1.1,0.0,0.0,50.325,0.0,50.325,0.5048,
3Q22,0.155,current,1.1,step,1.0,1.1,0.0,0.0,50.325,0.0,50.325,0.5048,
3Q22,0.155,current,1.1,ramp,1.33,1.1,0.0,0.0,50.325,0.0,50.325,0.5048,
3Q22,0.155,current,1.1,step,1.33,1.1,0.0,0.0,50.325,0.0,50.325,0.5048,
3Q22,0.155,forward,1.0,ramp,1.0,1.0,0.0,0.0,51.521,0.0,51.521,0.5168,
3Q22,0.155,forward,1.0,step,1.0,1.0,0.0,0.0,51.521,0.0,51.521,0.5168,
3Q22,0.155,forward,1.0,ramp,1.33,1.0,0.0,0.0,51.521,0.0,51.521,0.5168,
3Q22,0.155,forward,1.0,step,1.33,1.0,0.0,0.0,51.521,0.0,51.521,0.5168,
3Q22,0.155,forward,1.05,ramp,1.0,1.05,0.0,0.0,51.521,0.0,51.521,0.5168,
3Q22,0.155,forward,1.05,step,1.0,1.05,0.0,0.0,51.521,0.0,51.521,0.5168,
3Q22,0.155,forward,1.05,ramp,1.33,1.05,0.0,0.0,51.521,0.0,51.521,0.5168,
3Q22,0.155,forward,1.05,step,1.33,1.05,0.0,0.0,51.521,0.0,51.521,0.5168,
3Q22,0.155,forward,1.1,ramp,1.0,1.1,0.0,0.0,51.521,0.0,51.521,0.5168,
3Q22,0.155,forward,1.1,step,1.0,1.1,0.0,0.0,51.521,0.0,51.521,0.5168,
3Q22,0.155,forward,1.1,ramp,1.33,1.1,0.0,0.0,51.521,0.0,51.521,0.5168,
3Q22,0.155,forward,1.1,step,1.33,1.1,0.0,0.0,51.521,0.0,51.521,0.5168,
3Q22,0.155,kernelw,1.0,ramp,1.0,1.0,0.0,0.0,49.555,0.0,49.555,0.497,
3Q22,0.155,kernelw,1.0,step,1.0,1.0,0.0,0.0,49.555,0.0,49.555,0.497,
3Q22,0.155,kernelw,1.0,ramp,1.33,1.0,0.0,0.0,49.555,0.0,49.555,0.497,
3Q22,0.155,kernelw,1.0,step,1.33,1.0,0.0,0.0,49.555,0.0,49.555,0.497,
3Q22,0.155,kernelw,1.05,ramp,1.0,1.05,0.0,0.0,49.555,0.0,49.555,0.497,
3Q22,0.155,kernelw,1.05,step,1.0,1.05,0.0,0.0,49.555,0.0,49.555,0.497,
3Q22,0.155,kernelw,1.05,ramp,1.33,1.05,0.0,0.0,49.555,0.0,49.555,0.497,
3Q22,0.155,kernelw,1.05,step,1.33,1.05,0.0,0.0,49.555,0.0,49.555,0.497,
3Q22,0.155,kernelw,1.1,ramp,1.0,1.1,0.0,0.0,49.555,0.0,49.555,0.497,
3Q22,0.155,kernelw,1.1,step,1.0,1.1,0.0,0.0,49.555,0.0,49.555,0.497,
3Q22,0.155,kernelw,1.1,ramp,1.33,1.1,0.0,0.0,49.555,0.0,49.555,0.497,
3Q22,0.155,kernelw,1.1,step,1.33,1.1,0.0,0.0,49.555,0.0,49.555,0.497,
4Q22,0.124,current,1.0,ramp,1.0,1.0,0.0,0.0,62.38,0.0,62.38,0.7073,
4Q22,0.124,current,1.0,step,1.0,1.0,0.0,0.0,62.38,0.0,62.38,0.7073,
4Q22,0.124,current,1.0,ramp,1.33,1.0,0.0,0.0,62.38,0.0,62.38,0.7073,
4Q22,0.124,current,1.0,step,1.33,1.0,0.0,0.0,62.38,0.0,62.38,0.7073,
4Q22,0.124,current,1.05,ramp,1.0,1.05,0.0,0.0,62.38,0.0,62.38,0.7073,
4Q22,0.124,current,1.05,step,1.0,1.05,0.0,0.0,62.38,0.0,62.38,0.7073,
4Q22,0.124,current,1.05,ramp,1.33,1.05,0.0,0.0,62.38,0.0,62.38,0.7073,
4Q22,0.124,current,1.05,step,1.33,1.05,0.0,0.0,62.38,0.0,62.38,0.7073,
4Q22,0.124,current,1.1,ramp,1.0,1.1,0.0,0.0,62.38,0.0,62.38,0.7073,
4Q22,0.124,current,1.1,step,1.0,1.1,0.0,0.0,62.38,0.0,62.38,0.7073,
4Q22,0.124,current,1.1,ramp,1.33,1.1,0.0,0.0,62.38,0.0,62.38,0.7073,
4Q22,0.124,current,1.1,step,1.33,1.1,0.0,0.0,62.38,0.0,62.38,0.7073,
4Q22,0.124,forward,1.0,ramp,1.0,1.0,0.0,0.0,56.595,0.0,56.595,0.6417,
4Q22,0.124,forward,1.0,step,1.0,1.0,0.0,0.0,56.595,0.0,56.595,0.6417,
4Q22,0.124,forward,1.0,ramp,1.33,1.0,0.0,0.0,56.595,0.0,56.595,0.6417,
4Q22,0.124,forward,1.0,step,1.33,1.0,0.0,0.0,56.595,0.0,56.595,0.6417,
4Q22,0.124,forward,1.05,ramp,1.0,1.05,0.0,0.0,56.595,0.0,56.595,0.6417,
4Q22,0.124,forward,1.05,step,1.0,1.05,0.0,0.0,56.595,0.0,56.595,0.6417,
4Q22,0.124,forward,1.05,ramp,1.33,1.05,0.0,0.0,56.595,0.0,56.595,0.6417,
4Q22,0.124,forward,1.05,step,1.33,1.05,0.0,0.0,56.595,0.0,56.595,0.6417,
4Q22,0.124,forward,1.1,ramp,1.0,1.1,0.0,0.0,56.595,0.0,56.595,0.6417,
4Q22,0.124,forward,1.1,step,1.0,1.1,0.0,0.0,56.595,0.0,56.595,0.6417,
4Q22,0.124,forward,1.1,ramp,1.33,1.1,0.0,0.0,56.595,0.0,56.595,0.6417,
