quarter,fee_share,adr_basis,backlog_scale_B,adr_ratio_r,b_path,dK_m_nights,dK_lag4_m_nights,b_pp,b_unpaid_pp,b_paid_pp,dK_over_N_lag4_pp,k_over_n_quarters,stays_implied_m
2Q23,0.151,current,1.1,1.33,step,8.226,11.253,-2.919,0.0,-2.919,7.932,0.8134,106.87
2Q23,0.151,forward,1.0,1.0,ramp,9.667,13.171,-3.379,0.0,-3.379,9.322,0.8368,105.43
2Q23,0.151,forward,1.0,1.0,step,9.667,13.171,-3.379,0.0,-3.379,9.322,0.8368,105.43
2Q23,0.151,forward,1.0,1.33,ramp,9.667,13.171,-3.379,0.0,-3.379,9.322,0.8368,105.43
2Q23,0.151,forward,1.0,1.33,step,9.667,13.171,-3.379,0.0,-3.379,9.322,0.8368,105.43
2Q23,0.151,forward,1.05,1.0,ramp,9.667,13.171,-3.379,0.0,-3.379,9.322,0.8368,105.43
2Q23,0.151,forward,1.05,1.0,step,9.667,13.171,-3.379,0.0,-3.379,9.322,0.8368,105.43
2Q23,0.151,forward,1.05,1.33,ramp,9.667,13.171,-3.379,0.0,-3.379,9.322,0.8368,105.43
2Q23,0.151,forward,1.05,1.33,step,9.667,13.171,-3.379,0.0,-3.379,9.322,0.8368,105.43
2Q23,0.151,forward,1.1,1.0,ramp,9.667,13.171,-3.379,0.0,-3.379,9.322,0.8368,105.43
2Q23,0.151,forward,1.1,1.0,step,9.667,13.171,-3.379,0.0,-3.379,9.322,0.8368,105.43
2Q23,0.151,forward,1.1,1.33,ramp,9.667,13.171,-3.379,0.0,-3.379,9.322,0.8368,105.43
2Q23,0.151,forward,1.1,1.33,step,9.667,13.171,-3.379,0.0,-3.379,9.322,0.8368,105.43
2Q23,0.151,kernelw,1.0,1.0,ramp,5.049,8.52,-3.347,0.0,-3.347,4.869,0.8095,110.05
2Q23,0.151,kernelw,1.0,1.0,step,5.049,8.52,-3.347,0.0,-3.347,4.869,0.8095,110.05
2Q23,0.151,kernelw,1.0,1.33,ramp,5.049,8.52,-3.347,0.0,-3.347,4.869,0.8095,110.05
2Q23,0.151,kernelw,1.0,1.33,step,5.049,8.52,-3.347,0.0,-3.347,4.869,0.8095,110.05
2Q23,0.151,kernelw,1.05,1.0,ramp,5.049,8.52,-3.347,0.0,-3.347,4.869,0.8095,110.05
2Q23,0.151,kernelw,1.05,1.0,step,5.049,8.52,-3.347,0.0,-3.347,4.869,0.8095,110.05
2Q23,0.151,kernelw,1.05,1.33,ramp,5.049,8.52,-3.347,0.0,-3.347,4.869,0.8095,110.05
2Q23,0.151,kernelw,1.05,1.33,step,5.049,8.52,-3.347,0.0,-3.347,4.869,0.8095,110.05
2Q23,0.151,kernelw,1.1,1.0,ramp,5.049,8.52,-3.347,0.0,-3.347,4.869,0.8095,110.05
2Q23,0.151,kernelw,1.1,1.0,step,5.049,8.52,-3.347,0.0,-3.347,4.869,0.8095,110.05
2Q23,0.151,kernelw,1.1,1.33,ramp,5.049,8.52,-3.347,0.0,-3.347,4.869,0.8095,110.05
2Q23,0.151,kernelw,1.1,1.33,step,5.049,8.52,-3.347,0.0,-3.347,4.869,0.8095,110.05
2Q23,0.155,current,1.0,1.0,ramp,8.014,10.963,-2.844,0.0,-2.844,7.728,0.7925,107.09
2Q23,0.155,current,1.0,1.0,step,8.014,10.963,-2.844,0.0,-2.844,7.728,0.7925,107.09
2Q23,0.155,current,1.0,1.33,ramp,8.014,10.963,-2.844,0.0,-2.844,7.728,0.7925,107.09
2Q23,0.155,current,1.0,1.33,step,8.014,10.963,-2.844,0.0,-2.844,7.728,0.7925,107.09
2Q23,0.155,current,1.05,1.0,ramp,8.014,10.963,-2.844,0.0,-2.844,7.728,0.7925,107.09
2Q23,0.155,current,1.05,1.0,step,8.014,10.963,-2.844,0.0,-2.844,7.728,0.7925,107.09
2Q23,0.155,current,1.05,1.33,ramp,8.014,10.963,-2.844,0.0,-2.844,7.728,0.7925,107.09
2Q23,0.155,current,1.05,1.33,step,8.014,10.963,-2.844,0.0,-2.844,7.728,0.7925,107.09
2Q23,0.155,current,1.1,1.0,ramp,8.014,10.963,-2.844,0.0,-2.844,7.728,0.7925,107.09
2Q23,0.155,current,1.1,1.0,step,8.014,10.963,-2.844,0.0,-2.844,7.728,0.7925,107.09
2Q23,0.155,current,1.1,1.33,ramp,8.014,10.963,-2.844,0.0,-2.844,7.728,0.7925,107.09
2Q23,0.155,current,1.1,1.33,step,8.014,10.963,-2.844,0.0,-2.844,7.728,0.7925,107.09
2Q23,0.155,forward,1.0,1.0,ramp,9.418,12.831,-3.291,0.0,-3.291,9.082,0.8152,105.68
2Q23,0.155,forward,1.0,1.0,step,9.418,12.831,-3.291,0.0,-3.291,9.082,0.8152,105.68
2Q23,0.155,forward,1.0,1.33,ramp,9.418,12.831,-3.291,0.0,-3.291,9.082,0.8152,105.68
2Q23,0.155,forward,1.0,1.33,step,9.418,12.831,-3.291,0.0,-3.291,9.082,0.8152,105.68
2Q23,0.155,forward,1.05,1.0,ramp,9.418,12.831,-3.291,0.0,-3.291,9.082,0.8152,105.68
2Q23,0.155,forward,1.05,1.0,step,9.418,12.831,-3.291,0.0,-3.291,9.082,0.8152,105.68
2Q23,0.155,forward,1.05,1.33,ramp,9.418,12.831,-3.291,0.0,-3.291,9.082,0.8152,105.68
2Q23,0.155,forward,1.05,1.33,step,9.418,12.831,-3.291,0.0,-3.291,9.082,0.8152,105.68
2Q23,0.155,forward,1.1,1.0,ramp,9.418,12.831,-3.291,0.0,-3.291,9.082,0.8152,105.68
2Q23,0.155,forward,1.1,1.0,step,9.418,12.831,-3.291,0.0,-3.291,9.082,0.8152,105.68
2Q23,0.155,forward,1.1,1.33,ramp,9.418,12.831,-3.291,0.0,-3.291,9.082,0.8152,105.68
2Q23,0.155,forward,1.1,1.33,step,9.418,12.831,-3.291,0.0,-3.291,9.082,0.8152,105.68
2Q23,0.155,kernelw,1.0,1.0,ramp,4.919,8.3,-3.26,0.0,-3.26,4.743,0.7886,110.18
2Q23,0.155,kernelw,1.0,1.0,step,4.919,8.3,-3.26,0.0,-3.26,4.743,0.7886,110.18
2Q23,0.155,kernelw,1.0,1.33,ramp,4.919,8.3,-3.26,0.0,-3.26,4.743,0.7886,110.18
2Q23,0.155,kernelw,1.0,1.33,step,4.919,8.3,-3.26,0.0,-3.26,4.743,0.7886,110.18
2Q23,0.155,kernelw,1.05,1.0,ramp,4.919,8.3,-3.26,0.0,-3.26,4.743,0.7886,110.18
2Q23,0.155,kernelw,1.05,1.0,step,4.919,8.3,-3.26,0.0,-3.26,4.743,0.7886,110.18
2Q23,0.155,kernelw,1.05,1.33,ramp,4.919,8.3,-3.26,0.0,-3.26,4.743,0.7886,110.18
2Q23,0.155,kernelw,1.05,1.33,step,4.919,8.3,-3.26,0.0,-3.26,4.743,0.7886,110.18
2Q23,0.155,kernelw,1.1,1.0,ramp,4.919,8.3,-3.26,0.0,-3.26,4.743,0.7886,110.18
2Q23,0.155,kernelw,1.1,1.0,step,4.919,8.3,-3.26,0.0,-3.26,4.743,0.7886,110.18
2Q23,0.155,kernelw,1.1,1.33,ramp,4.919,8.3,-3.26,0.0,-3.26,4.743,0.7886,110.18
2Q23,0.155,kernelw,1.1,1.33,step,4.919,8.3,-3.26,0.0,-3.26,4.743,0.7886,110.18
3Q23,0.124,current,1.0,1.0,ramp,-40.705,-34.656,-6.067,0.0,-6.067,-40.827,0.6476,153.91
3Q23,0.124,current,1.0,1.0,step,-40.705,-34.656,-6.067,0.0,-6.067,-40.827,0.6476,153.91
3Q23,0.124,current,1.0,1.33,ramp,-40.705,-34.656,-6.067,0.0,-6.067,-40.827,0.6476,153.91
3Q23,0.124,current,1.0,1.33,step,-40.705,-34.656,-6.067,0.0,-6.067,-40.827,0.6476,153.91
3Q23,0.124,current,1.05,1.0,ramp,-40.705,-34.656,-6.067,0.0,-6.067,-40.827,0.6476,153.91
3Q23,0.124,current,1.05,1.0,step,-40.705,-34.656,-6.067,0.0,-6.067,-40.827,0.6476,153.91
3Q23,0.124,current,1.05,1.33,ramp,-40.705,-34.656,-6.067,0.0,-6.067,-40.827,0.6476,153.91
3Q23,0.124,current,1.05,1.33,step,-40.705,-34.656,-6.067,0.0,-6.067,-40.827,0.6476,153.91
3Q23,0.124,current,1.1,1.0,ramp,-40.705,-34.656,-6.067,0.0,-6.067,-40.827,0.6476,153.91
3Q23,0.124,current,1.1,1.0,step,-40.705,-34.656,-6.067,0.0,-6.067,-40.827,0.6476,153.91
3Q23,0.124,current,1.1,1.33,ramp,-40.705,-34.656,-6.067,0.0,-6.067,-40.827,0.6476,153.91
3Q23,0.124,current,1.1,1.33,step,-40.705,-34.656,-6.067,0.0,-6.067,-40.827,0.6476,153.91
3Q23,0.124,forward,1.0,1.0,ramp,-41.801,-37.715,-4.098,0.0,-4.098,-41.927,0.6668,155.0
3Q23,0.124,forward,1.0,1.0,step,-41.801,-37.715,-4.098,0.0,-4.098,-41.927,0.6668,155.0
3Q23,0.124,forward,1.0,1.33,ramp,-41.801,-37.715,-4.098,0.0,-4.098,-41.927,0.6668,155.0
3Q23,0.124,forward,1.0,1.33,step,-41.801,-37.715,-4.098,0.0,-4.098,-41.927,0.6668,155.0
3Q23,0.124,forward,1.05,1.0,ramp,-41.801,-37.715,-4.098,0.0,-4.098,-41.927,0.6668,155.0
3Q23,0.124,forward,1.05,1.0,step,-41.801,-37.715,-4.098,0.0,-4.098,-41.927,0.6668,155.0
3Q23,0.124,forward,1.05,1.33,ramp,-41.801,-37.715,-4.098,0.0,-4.098,-41.927,0.6668,155.0
3Q23,0.124,forward,1.05,1.33,step,-41.801,-37.715,-4.098,0.0,-4.098,-41.927,0.6668,155.0
3Q23,0.124,forward,1.1,1.0,ramp,-41.801,-37.715,-4.098,0.0,-4.098,-41.927,0.6668,155.0
3Q23,0.124,forward,1.1,1.0,step,-41.801,-37.715,-4.098,0.0,-4.098,-41.927,0.6668,155.0
3Q23,0.124,forward,1.1,1.33,ramp,-41.801,-37.715,-4.098,0.0,-4.098,-41.927,0.6668,155.0
3Q23,0.124,forward,1.1,1.33,step,-41.801,-37.715,-4.098,0.0,-4.098,-41.927,0.6668,155.0
3Q23,0.124,kernelw,1.0,1.0,ramp,-40.847,-34.768,-6.097,0.0,-6.097,-40.97,0.6415,154.05
3Q23,0.124,kernelw,1.0,1.0,step,-40.847,-34.768,-6.097,0.0,-6.097,-40.97,0.6415,154.05
3Q23,0.124,kernelw,1.0,1.33,ramp,-40.847,-34.768,-6.097,0.0,-6.097,-40.97,0.6415,154.05
3Q23,0.124,kernelw,1.0,1.33,step,-40.847,-34.768,-6.097,0.0,-6.097,-40.97,0.6415,154.05
3Q23,0.124,kernelw,1.05,1.0,ramp,-40.847,-34.768,-6.097,0.0,-6.097,-40.97,0.6415,154.05
3Q23,0.124,kernelw,1.05,1.0,step,-40.847,-34.768,-6.097,0.0,-6.097,-40.97,0.6415,154.05
3Q23,0.124,kernelw,1.05,1.33,ramp,-40.847,-34.768,-6.097,0.0,-6.097,-40.97,0.6415,154.05
3Q23,0.124,kernelw,1.05,1.33,step,-40.847,-34.768,-6.097,0.0,-6.097,-40.97,0.6415,154.05
3Q23,0.124,kernelw,1.1,1.0,ramp,-40.847,-34.768,-6.097,0.0,-6.097,-40.97,0.6415,154.05
3Q23,0.124,kernelw,1.1,1.0,step,-40.847,-34.768,-6.097,0.0,-6.097,-40.97,0.6415,154.05
3Q23,0.124,kernelw,1.1,1.33,ramp,-40.847,-34.768,-6.097,0.0,-6.097,-40.97,0.6415,154.05
3Q23,0.124,kernelw,1.1,1.33,step,-40.847,-34.768,-6.097,0.0,-6.097,-40.97,0.6415,154.05
3Q23,0.133,current,1.0,1.0,ramp,-37.951,-32.311,-5.657,0.0,-5.657,-38.065,0.6038,151.15
3Q23,0.133,current,1.0,1.0,step,-37.951,-32.311,-5.657,0.0,-5.657,-38.065,0.6038,151.15
3Q23,0.133,current,1.0,1.33,ramp,-37.951,-32.311,-5.657,0.0,-5.657,-38.065,0.6038,151.15
3Q23,0.133,current,1.0,1.33,step,-37.951,-32.311,-5.657,0.0,-5.657,-38.065,0.6038,151.15
3Q23,0.133,current,1.05,1.0,ramp,-37.951,-32.311,-5.657,0.0,-5.657,-38.065,0.6038,151.15
3Q23,0.133,current,1.05,1.0,step,-37.951,-32.311,-5.657,0.0,-5.657,-38.065,0.6038,151.15
3Q23,0.133,current,1.05,1.33,ramp,-37.951,-32.311,-5.657,0.0,-5.657,-38.065,0.6038,151.15
3Q23,0.133,current,1.05,1.33,step,-37.951,-32.311,-5.657,0.0,-5.657,-38.065,0.6038,151.15
3Q23,0.133,current,1.1,1.0,ramp,-37.951,-32.311,-5.657,0.0,-5.657,-38.065,0.6038,151.15
3Q23,0.133,current,1.1,1.0,step,-37.951,-32.311,-5.657,0.0,-5.657,-38.065,0.6038,151.15
3Q23,0.133,current,1.1,1.33,ramp,-37.951,-32.311,-5.657,0.0,-5.657,-38.065,0.6038,151.15
3Q23,0.133,current,1.1,1.33,step,-37.951,-32.311,-5.657,0.0,-5.657,-38.065,0.6038,151.15
3Q23,0.133,forward,1.0,1.0,ramp,-38.972,-35.163,-3.82,0.0,-3.82,-39.089,0.6217,152.17
3Q23,0.133,forward,1.0,1.0,step,-38.972,-35.163,-3.82,0.0,-3.82,-39.089,0.6217,152.17
3Q23,0.133,forward,1.0,1.33,ramp,-38.972,-35.163,-3.82,0.0,-3.82,-39.089,0.6217,152.17
3Q23,0.133,forward,1.0,1.33,step,-38.972,-35.163,-3.82,0.0,-3.82,-39.089,0.6217,152.17
3Q23,0.133,forward,1.05,1.0,ramp,-38.972,-35.163,-3.82,0.0,-3.82,-39.089,0.6217,152.17
3Q23,0.133,forward,1.05,1.0,step,-38.972,-35.163,-3.82,0.0,-3.82,-39.089,0.6217,152.17
3Q23,0.133,forward,1.05,1.33,ramp,-38.972,-35.163,-3.82,0.0,-3.82,-39.089,0.6217,152.17
3Q23,0.133,forward,1.05,1.33,step,-38.972,-35.163,-3.82,0.0,-3.82,-39.089,0.6217,152.17
3Q23,0.133,forward,1.1,1.0,ramp,-38.972,-35.163,-3.82,0.0,-3.82,-39.089,0.6217,152.17
3Q23,0.133,forward,1.1,1.0,step,-38.972,-35.163,-3.82,0.0,-3.82,-39.089,0.6217,152.17
3Q23,0.133,forward,1.1,1.33,ramp,-38.972,-35.163,-3.82,0.0,-3.82,-39.089,0.6217,152.17
3Q23,0.133,forward,1.1,1.33,step,-38.972,-35.163,-3.82,0.0,-3.82,-39.089,0.6217,152.17
3Q23,0.133,kernelw,1.0,1.0,ramp,-38.083,-32.414,-5.686,0.0,-5.686,-38.198,0.5981,151.28
3Q23,0.133,kernelw,1.0,1.0,step,-38.083,-32.414,-5.686,0.0,-5.686,-38.198,0.5981,151.28
3Q23,0.133,kernelw,1.0,1.33,ramp,-38.083,-32.414,-5.686,0.0,-5.686,-38.198,0.5981,151.28
3Q23,0.133,kernelw,1.0,1.33,step,-38.083,-32.414,-5.686,0.0,-5.686,-38.198,0.5981,151.28
3Q23,0.133,kernelw,1.05,1.0,ramp,-38.083,-32.414,-5.686,0.0,-5.686,-38.198,0.5981,151.28
3Q23,0.133,kernelw,1.05,1.0,step,-38.083,-32.414,-5.686,0.0,-5.686,-38.198,0.5981,151.28
3Q23,0.133,kernelw,1.05,1.33,ramp,-38.083,-32.414,-5.686,0.0,-5.686,-38.198,0.5981,151.28
3Q23,0.133,kernelw,1.05,1.33,step,-38.083,-32.414,-5.686,0.0,-5.686,-38.198,0.5981,151.28
3Q23,0.133,kernelw,1.1,1.0,ramp,-38.083,-32.414,-5.686,0.0,-5.686,-38.198,0.5981,151.28
3Q23,0.133,kernelw,1.1,1.0,step,-38.083,-32.414,-5.686,0.0,-5.686,-38.198,0.5981,151.28
3Q23,0.133,kernelw,1.1,1.33,ramp,-38.083,-32.414,-5.686,0.0,-5.686,-38.198,0.5981,151.28
3Q23,0.133,kernelw,1.1,1.33,step,-38.083,-32.414,-5.686,0.0,-5.686,-38.198,0.5981,151.28
3Q23,0.151,current,1.0,1.0,ramp,-33.426,-28.459,-4.982,0.0,-4.982,-33.527,0.5318,146.63
3Q23,0.151,current,1.0,1.0,step,-33.426,-28.459,-4.982,0.0,-4.982,-33.527,0.5318,146.63
3Q23,0.151,current,1.0,1.33,ramp,-33.426,-28.459,-4.982,0.0,-4.982,-33.527,0.5318,146.63
3Q23,0.151,current,1.0,1.33,step,-33.426,-28.459,-4.982,0.0,-4.982,-33.527,0.5318,146.63
3Q23,0.151,current,1.05,1.0,ramp,-33.426,-28.459,-4.982,0.0,-4.982,-33.527,0.5318,146.63
3Q23,0.151,current,1.05,1.0,step,-33.426,-28.459,-4.982,0.0,-4.982,-33.527,0.5318,146.63
3Q23,0.151,current,1.05,1.33,ramp,-33.426,-28.459,-4.982,0.0,-4.982,-33.527,0.5318,146.63
3Q23,0.151,current,1.05,1.33,step,-33.426,-28.459,-4.982,0.0,-4.982,-33.527,0.5318,146.63
3Q23,0.151,current,1.1,1.0,ramp,-33.426,-28.459,-4.982,0.0,-4.982,-33.527,0.5318,146.63
3Q23,0.151,current,1.1,1.0,step,-33.426,-28.459,-4.982,0.0,-4.982,-33.527,0.5318,146.63
3Q23,0.151,current,1.1,1.33,ramp,-33.426,-28.459,-4.982,0.0,-4.982,-33.527,0.5318,146.63
3Q23,0.151,current,1.1,1.33,step,-33.426,-28.459,-4.982,0.0,-4.982,-33.527,0.5318,146.63
3Q23,0.151,forward,1.0,1.0,ramp,-34.326,-30.971,-3.365,0.0,-3.365,-34.429,0.5476,147.53
3Q23,0.151,forward,1.0,1.0,step,-34.326,-30.971,-3.365,0.0,-3.365,-34.429,0.5476,147.53
3Q23,0.151,forward,1.0,1.33,ramp,-34.326,-30.971,-3.365,0.0,-3.365,-34.429,0.5476,147.53
3Q23,0.151,forward,1.0,1.33,step,-34.326,-30.971,-3.365,0.0,-3.365,-34.429,0.5476,147.53
3Q23,0.151,forward,1.05,1.0,ramp,-34.326,-30.971,-3.365,0.0,-3.365,-34.429,0.5476,147.53
3Q23,0.151,forward,1.05,1.0,step,-34.326,-30.971,-3.365,0.0,-3.365,-34.429,0.5476,147.53
3Q23,0.151,forward,1.05,1.33,ramp,-34.326,-30.971,-3.365,0.0,-3.365,-34.429,0.5476,147.53
3Q23,0.151,forward,1.05,1.33,step,-34.326,-30.971,-3.365,0.0,-3.365,-34.429,0.5476,147.53
3Q23,0.151,forward,1.1,1.0,ramp,-34.326,-30.971,-3.365,0.0,-3.365,-34.429,0.5476,147.53
3Q23,0.151,forward,1.1,1.0,step,-34.326,-30.971,-3.365,0.0,-3.365,-34.429,0.5476,147.53
3Q23,0.151,forward,1.1,1.33,ramp,-34.326,-30.971,-3.365,0.0,-3.365,-34.429,0.5476,147.53
3Q23,0.151,forward,1.1,1.33,step,-34.326,-30.971,-3.365,0.0,-3.365,-34.429,0.5476,147.53
3Q23,0.151,kernelw,1.0,1.0,ramp,-33.543,-28.551,-5.007,0.0,-5.007,-33.644,0.5268,146.74
3Q23,0.151,kernelw,1.0,1.0,step,-33.543,-28.551,-5.007,0.0,-5.007,-33.644,0.5268,146.74
3Q23,0.151,kernelw,1.0,1.33,ramp,-33.543,-28.551,-5.007,0.0,-5.007,-33.644,0.5268,146.74
3Q23,0.151,kernelw,1.0,1.33,step,-33.543,-28.551,-5.007,0.0,-5.007,-33.644,0.5268,146.74
3Q23,0.151,kernelw,1.05,1.0,ramp,-33.543,-28.551,-5.007,0.0,-5.007,-33.644,0.5268,146.74
3Q23,0.151,kernelw,1.05,1.0,step,-33.543,-28.551,-5.007,0.0,-5.007,-33.644,0.5268,146.74
3Q23,0.151,kernelw,1.05,1.33,ramp,-33.543,-28.551,-5.007,0.0,-5.007,-33.644,0.5268,146.74
3Q23,0.151,kernelw,1.05,1.33,step,-33.543,-28.551,-5.007,0.0,-5.007,-33.644,0.5268,146.74
3Q23,0.151,kernelw,1.1,1.0,ramp,-33.543,-28.551,-5.007,0.0,-5.007,-33.644,0.5268,146.74
3Q23,0.151,kernelw,1.1,1.0,step,-33.543,-28.551,-5.007,0.0,-5.007,-33.644,0.5268,146.74
3Q23,0.151,kernelw,1.1,1.33,ramp,-33.543,-28.551,-5.007,0.0,-5.007,-33.644,0.5268,146.74
3Q23,0.151,kernelw,1.1,1.33,step,-33.543,-28.551,-5.007,0.0,-5.007,-33.644,0.5268,146.74
3Q23,0.155,current,1.0,1.0,ramp,-32.564,-27.726,-4.853,0.0,-4.853,-32.662,0.5181,145.76
3Q23,0.155,current,1.0,1.0,step,-32.564,-27.726,-4.853,0.0,-4.853,-32.662,0.5181,145.76
3Q23,0.155,current,1.0,1.33,ramp,-32.564,-27.726,-4.853,0.0,-4.853,-32.662,0.5181,145.76
3Q23,0.155,current,1.0,1.33,step,-32.564,-27.726,-4.853,0.0,-4.853,-32.662,0.5181,145.76
3Q23,0.155,current,1.05,1.0,ramp,-32.564,-27.726,-4.853,0.0,-4.853,-32.662,0.5181,145.76
3Q23,0.155,current,1.05,1.0,step,-32.564,-27.726,-4.853,0.0,-4.853,-32.662,0.5181,145.76
3Q23,0.155,current,1.05,1.33,ramp,-32.564,-27.726,-4.853,0.0,-4.853,-32.662,0.5181,145.76
3Q23,0.155,current,1.05,1.33,step,-32.564,-27.726,-4.853,0.0,-4.853,-32.662,0.5181,145.76
3Q23,0.155,current,1.1,1.0,ramp,-32.564,-27.726,-4.853,0.0,-4.853,-32.662,0.5181,145.76
3Q23,0.155,current,1.1,1.0,step,-32.564,-27.726,-4.853,0.0,-4.853,-32.662,0.5181,145.76
3Q23,0.155,current,1.1,1.33,ramp,-32.564,-27.726,-4.853,0.0,-4.853,-32.662,0.5181,145.76
3Q23,0.155,current,1.1,1.33,step,-32.564,-27.726,-4.853,0.0,-4.853,-32.662,0.5181,145.76
3Q23,0.155,forward,1.0,1.0,ramp,-33.441,-30.172,-3.279,0.0,-3.279,-33.542,0.5335,146.64
3Q23,0.155,forward,1.0,1.0,step,-33.441,-30.172,-3.279,0.0,-3.279,-33.542,0.5335,146.64
3Q23,0.155,forward,1.0,1.33,ramp,-33.441,-30.172,-3.279,0.0,-3.279,-33.542,0.5335,146.64
3Q23,0.155,forward,1.0,1.33,step,-33.441,-30.172,-3.279,0.0,-3.279,-33.542,0.5335,146.64
3Q23,0.155,forward,1.05,1.0,ramp,-33.441,-30.172,-3.279,0.0,-3.279,-33.542,0.5335,146.64
3Q23,0.155,forward,1.05,1.0,step,-33.441,-30.172,-3.279,0.0,-3.279,-33.542,0.5335,146.64
3Q23,0.155,forward,1.05,1.33,ramp,-33.441,-30.172,-3.279,0.0,-3.279,-33.542,0.5335,146.64
3Q23,0.155,forward,1.05,1.33,step,-33.441,-30.172,-3.279,0.0,-3.279,-33.542,0.5335,146.64
3Q23,0.155,forward,1.1,1.0,ramp,-33.441,-30.172,-3.279,0.0,-3.279,-33.542,0.5335,146.64
3Q23,0.155,forward,1.1,1.0,step,-33.441,-30.172,-3.279,0.0,-3.279,-33.542,0.5335,146.64
3Q23,0.155,forward,1.1,1.33,ramp,-33.441,-30.172,-3.279,0.0,-3.279,-33.542,0.5335,146.64
3Q23,0.155,forward,1.1,1.33,step,-33.441,-30.172,-3.279,0.0,-3.279,-33.542,0.5335,146.64
3Q23,0.155,kernelw,1.0,1.0,ramp,-32.678,-27.814,-4.879,0.0,-4.879,-32.776,0.5132,145.88
3Q23,0.155,kernelw,1.0,1.0,step,-32.678,-27.814,-4.879,0.0,-4.879,-32.776,0.5132,145.88
3Q23,0.155,kernelw,1.0,1.33,ramp,-32.678,-27.814,-4.879,0.0,-4.879,-32.776,0.5132,145.88
3Q23,0.155,kernelw,1.0,1.33,step,-32.678,-27.814,-4.879,0.0,-4.879,-32.776,0.5132,145.88
3Q23,0.155,kernelw,1.05,1.0,ramp,-32.678,-27.814,-4.879,0.0,-4.879,-32.776,0.5132,145.88
3Q23,0.155,kernelw,1.05,1.0,step,-32.678,-27.814,-4.879,0.0,-4.879,-32.776,0.5132,145.88
3Q23,0.155,kernelw,1.05,1.33,ramp,-32.678,-27.814,-4.879,0.0,-4.879,-32.776,0.5132,145.88
3Q23,0.155,kernelw,1.05,1.33,step,-32.678,-27.814,-4.879,0.0,-4.879,-32.776,0.5132,145.88
3Q23,0.155,kernelw,1.1,1.0,ramp,-32.678,-27.814,-4.879,0.0,-4.879,-32.776,0.5132,145.88
3Q23,0.155,kernelw,1.1,1.0,step,-32.678,-27.814,-4.879,0.0,-4.879,-32.776,0.5132,145.88
3Q23,0.155,kernelw,1.1,1.33,ramp,-32.678,-27.814,-4.879,0.0,-4.879,-32.776,0.5132,145.88
3Q23,0.155,kernelw,1.1,1.33,step,-32.678,-27.814,-4.879,0.0,-4.879,-32.776,0.5132,145.88
4Q23,0.124,current,1.0,1.0,ramp,0.117,-0.527,0.73,0.0,0.73,0.133,0.7432,98.68
4Q23,0.124,current,1.0,1.0,step,0.117,-0.527,0.73,0.0,0.73,0.133,0.7432,98.68
4Q23,0.124,current,1.0,1.33,ramp,0.117,-0.527,0.73,0.0,0.73,0.133,0.7432,98.68
4Q23,0.124,current,1.0,1.33,step,0.117,-0.527,0.73,0.0,0.73,0.133,0.7432,98.68
4Q23,0.124,current,1.05,1.0,ramp,0.117,-0.527,0.73,0.0,0.73,0.133,0.7432,98.68
4Q23,0.124,current,1.05,1.0,step,0.117,-0.527,0.73,0.0,0.73,0.133,0.7432,98.68
4Q23,0.124,current,1.05,1.33,ramp,0.117,-0.527,0.73,0.0,0.73,0.133,0.7432,98.68
4Q23,0.124,current,1.05,1.33,step,0.117,-0.527,0.73,0.0,0.73,0.133,0.7432,98.68
4Q23,0.124,current,1.1,1.0,ramp,0.117,-0.527,0.73,0.0,0.73,0.133,0.7432,98.68
4Q23,0.124,current,1.1,1.0,step,0.117,-0.527,0.73,0.0,0.73,0.133,0.7432,98.68
4Q23,0.124,current,1.1,1.33,ramp,0.117,-0.527,0.73,0.0,0.73,0.133,0.7432,98.68
4Q23,0.124,current,1.1,1.33,step,0.117,-0.527,0.73,0.0,0.73,0.133,0.7432,98.68
4Q23,0.124,forward,1.0,1.0,ramp,-8.917,-7.806,-1.26,0.0,-1.26,-10.11,0.6738,107.72
4Q23,0.124,forward,1.0,1.0,step,-8.917,-7.806,-1.26,0.0,-1.26,-10.11,0.6738,107.72
4Q23,0.124,forward,1.0,1.33,ramp,-8.917,-7.806,-1.26,0.0,-1.26,-10.11,0.6738,107.72
4Q23,0.124,forward,1.0,1.33,step,-8.917,-7.806,-1.26,0.0,-1.26,-10.11,0.6738,107.72
4Q23,0.124,forward,1.05,1.0,ramp,-8.917,-7.806,-1.26,0.0,-1.26,-10.11,0.6738,107.72
4Q23,0.124,forward,1.05,1.0,step,-8.917,-7.806,-1.26,0.0,-1.26,-10.11,0.6738,107.72
4Q23,0.124,forward,1.05,1.33,ramp,-8.917,-7.806,-1.26,0.0,-1.26,-10.11,0.6738,107.72
4Q23,0.124,forward,1.05,1.33,step,-8.917,-7.806,-1.26,0.0,-1.26,-10.11,0.6738,107.72
4Q23,0.124,forward,1.1,1.0,ramp,-8.917,-7.806,-1.26,0.0,-1.26,-10.11,0.6738,107.72
4Q23,0.124,forward,1.1,1.0,step,-8.917,-7.806,-1.26,0.0,-1.26,-10.11,0.6738,107.72
4Q23,0.124,forward,1.1,1.33,ramp,-8.917,-7.806,-1.26,0.0,-1.26,-10.11,0.6738,107.72
4Q23,0.124,forward,1.1,1.33,step,-8.917,-7.806,-1.26,0.0,-1.26,-10.11,0.6738,107.72
4Q23,0.124,kernelw,1.0,1.0,ramp,0.092,-0.053,0.164,0.0,0.164,0.104,0.7359,98.71
